,SQUADRA LB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES ACCESS,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-02-08,0.9025844128061288,115.76184722379524,1.0061849367349047,-3.658784447670127,2.8704535261327435,7.822112439845882,1.3714311478505636,3.0137419204776394,3.564977419863673,6.026267620260445,-0.0105668327163904,-2.2752176712380683,-1.0328773661260977,-0.8370005072904931,1.9156807537770228,1.3600923839773256,3.244938884871765,2.201019035243464,-0.0075647695957752,-5.041509646550592,-1.1347469454338632,-2.2916608054997254,0.928022582284453,-0.5656568674833269,0.7622434925139896,2.0388224391415086,-0.012462892667435842,-4.645406236755762,-12.919132144461292,-504.39890552262654
2023-02-09,-1.739416096521551,113.74826701955386,-0.0216361512267735,-2.132592727963624,-0.5067013582272519,4.7484760671257895,1.4409498340288924,2.968808385655754,3.623608188488513,6.13339630806526,-0.7233511860498004,-1.7955780440635334,-1.9481519537663927,-1.3254658832420831,1.8387169046420249,1.3133469553860184,3.1463562975992825,2.123426109214096,-0.566869630040187,-4.058887206045542,-2.243655423727497,-3.828533293184528,0.913262462625622,0.914914809183186,1.0622606035747333,1.9170454648713144,-0.9415021349026493,-3.6114461355111436,-24.768052362547042,-812.9607554743451
2023-02-10,0.9764919063211864,114.85900964058042,1.1074871171182796,-0.0896487833585366,1.67924541552011,5.017728743270973,1.3743772534210574,2.92674384909077,3.5879375524251835,6.078100247010154,0.0631635139812629,-1.1233587150892892,-1.3582712985197802,-1.2951971763411108,1.5969799098898192,1.3119478950483456,3.132474317296246,2.128270660489457,0.0543591665270103,-2.5060318493738136,-1.5557645824680986,-3.698936617222965,0.7587078507725107,0.7288415812343657,1.73813470824426,1.989089972112413,0.07841541382887138,-2.227398181033202,-17.098546577347335,-787.2338277445758
2023-02-13,-0.3480073128049543,114.45929188761586,0.5921787248476894,-1.1123895187913886,0.8198866195108699,3.0207871369232024,1.327291887019423,2.93377654147598,3.596407995265807,6.103022502098455,-0.3228362198241395,-1.4692748013365462,-1.5940214241254278,-1.6190771951813778,1.758451217939753,1.2738333583085748,3.1994040742517056,2.1616623590357134,-0.24367914846716,-3.383899406486381,-1.7918184953522895,-4.571141516862186,1.1092942126453709,-0.1328926742783867,1.418081188489938,1.4994698699816564,-0.47773722025480575,-2.9191745884382945,-20.11365075861541,-988.1264554826402
2023-02-14,-0.9706380710520102,113.34830642469812,-1.337698712066656,-3.039446391125199,-0.7627588727910568,1.7797592534660818,1.3734269147324654,2.9485756594184487,3.6322382507074016,6.164823140957638,-1.7171465820460792,-2.115455575152851,-2.014019010241656,-1.8060985898627293,1.929595775558157,1.244521276438166,3.170906462774438,2.128555643411984,-1.222212114161972,-5.012032285481513,-2.30703648074528,-5.230907829963485,1.0212694093751826,-0.8986819464881463,1.2602530844513526,1.571325673023323,-2.8889809152231347,-4.157919774268058,-25.66644321674171,-1113.4278381636711
2023-02-15,0.9525571765332196,114.42801385202544,-1.1851604449092257,-1.2738270319542893,2.1627897850457862,3.48541600094595,1.37921552101074,2.8940804271466734,3.5976167643007093,6.110341435941207,-1.599341822624644,-1.545209807011075,-1.2202100769529969,-1.5450214933057278,2.3037935178471742,1.3064744991538555,3.294882311964455,2.20604904339788,-0.9574803679571088,-3.422922882308172,-1.332323225286147,-4.279419298595826,0.7535633972036411,-0.501456780215207,1.6899527796485223,1.6593197524331644,-3.218834045351546,-2.9674287754717694,-15.40200648587916,-944.0608849965748
2023-02-16,0.2438435516184833,114.70703918504871,-0.3976969689812692,-0.2355245906497923,3.653143889222009,5.053822485916126,1.3998671691311186,2.8757802170877858,3.579828078228537,6.099882244497606,-1.0132201258194564,-1.1939921544068846,-0.8099534562210985,-1.2925152547833083,2.5906889135826314,1.333079146536125,3.334273545299619,2.227059966461281,-0.5474889639590526,-2.5757353011810054,-0.8696029540605635,-3.540178967844634,0.6688382008932401,-0.4974823629723413,1.4608868556460823,1.6295036647808554,-2.2220187763908408,-2.2694644447843357,-10.173023071804177,-788.4190853395002
2023-02-17,-1.4207037212230489,113.07739201084196,-1.9271388912953384,-3.8349047784395593,-0.2838740643622851,5.124911105676224,1.5259137425061298,2.9095167975111136,3.616879988701356,6.188999415940862,-1.9318362692705,-2.417253342825647,-1.890168349400359,-1.2643549415443749,2.829266672107508,1.2556661214575842,3.304063974051143,2.199187554570589,-1.0419009069073764,-5.601042414544975,-2.069122187679835,-3.558174007713497,0.1895506958158196,-2.053693327007529,0.2625207767578305,1.6616971044303943,-17.777479507888867,-4.394260241253735,-23.98625143311816,-782.5091994760078
2023-02-22,-0.4816575479547391,112.53274621719136,-3.46296459740366,-1.7422300465434617,-2.182194864338542,2.765856457106292,1.669616865808561,2.878268467919864,3.63798715873372,6.217722076908795,-2.685431196509035,-1.7164362977111145,-2.4010070671165966,-1.6398509858107084,2.8981590755564137,1.1969868689493357,3.2078010809177115,2.1189586293690303,-1.5470652578996689,-4.12733389233539,-2.722997049337037,-4.811862551725247,0.9157476490909142,1.2859456542966807,0.8230577570834426,1.3487673706992678,-27.039629703868478,-3.0867519074479284,-30.64660681433546,-1019.6137677315892
2023-02-23,0.0734068255184183,112.61535293385808,-4.338651595571471,-1.4156155423703185,-2.058352802430601,2.073693278287383,1.769043555620994,2.871183446694506,3.641670072610209,6.213961678253163,-3.029506084685662,-1.6069157733663864,-2.3645719256821964,-1.7541616327091458,3.405559495137987,1.2322901921922649,3.249801981663485,2.136697613786675,-1.5736997763448586,-3.7440450292913,-2.6496970784304263,-5.10146737319514,0.7928964757474387,-0.0798553590786665,0.7555868137467652,1.3234347272117932,-32.320661574502324,-2.8824925857059123,-30.21210062156766,-1090.0293163116633
2023-02-24,-0.4697178343411656,112.08637853692152,-5.068662019749218,-2.5514417309469253,-1.5861472686043347,1.1084974288109553,1.842903034886451,2.882805954660669,3.667840613890968,6.243865496349102,-3.3042100016839444,-1.994437450083334,-2.218958275242769,-1.902264326425859,3.971248884311998,1.141241073441468,3.1593273885868127,2.067382051339845,-1.5333560845457963,-5.038003180134719,-2.576113292932712,-5.745180280059283,1.3040938644480469,0.1099882638297918,1.503727200560125,1.2967000666208244,-608.9338640005507,-3.5921128705974366,-28.555343413671245,-1187.7482592706185
2023-02-27,-0.6393447050784373,111.36976021063154,-5.624472887873014,-3.5204304528716786,-2.544227775398481,0.4462010742644335,1.9118399089209963,2.8966734555675413,3.703208204245584,6.284185870926653,-3.475787631130522,-2.319407065477068,-2.4564824032388524,-1.9973587762102687,4.7690995120292206,1.1092494490721403,3.1779544678767606,2.0625409799464096,-1.3933761481319638,-6.056856629357034,-2.862490913954718,-6.085587594462269,0.1445767958683216,0.6976650239378306,0.9575340437764632,1.1072329252156703,-664.5149508129302,-4.197499557244115,-31.91681775412287,-1255.1773800631922
2023-02-28,-0.6526748752844203,110.64287776707224,-5.605223922702978,-3.694036305040669,-1.948595226233251,-0.4812732564864496,1.9925906944664884,2.911473250864155,3.745468613993235,6.325447682468019,-3.325269239367464,-2.3672450809385084,-2.269738213352748,-2.132852081846531,4.675433527922101,1.06139105898075,3.1254294669829807,2.0317879435663,-1.4171735098764222,-6.493526276743603,-2.720020825905936,-6.640084808497629,0.5308006572915769,1.8103495987609404,1.3376534551516996,1.3055069390795129,-662.5900542959266,-4.305961781054414,-29.827010565522063,-1349.1244258163229
2023-03-01,-2.1535854535110976,108.26008884613452,-8.576484163409338,-6.572015331691566,-4.675313697069438,-2.610716666377683,2.331422780608386,3.0121042120876225,3.866214381833459,6.46596728047326,-4.116439482143708,-3.243629393310945,-2.904120310474195,-2.417687004940663,4.52880581141172,1.0019887821090168,3.067429421952172,2.0152788589158788,-2.119137181700886,-9.750757625727712,-3.660378175477073,-7.757082846976987,-0.3171072644147805,-0.4106562582442924,0.2287521142800885,1.2958203432826338,-73.09556466835602,-6.095406019005967,-39.39384144074902,-1563.2685068371718
2023-03-02,0.1520396257106426,108.4246870800102,-7.9329866291776,-3.926534328538665,-5.405433463357907,-1.0582196228053948,2.411857102929972,3.024425939089175,3.898462368904114,6.457242892760028,-3.7123522942370015,-2.3557094464795707,-3.0673815329349847,-2.182384484032521,4.063039439530142,0.863997385177152,2.958388933877268,1.9805446211297528,-2.203686029311424,-8.246169348567404,-4.042089037138938,-7.115308864260892,-0.0641902635318067,2.158810921416569,0.0715534361323091,1.7685686374351226,-66.71409555032649,-4.460583107538253,-41.95550389231852,-1409.218669878876
2023-03-03,0.2304382275712502,108.67453900716704,-7.909035259952522,-3.382525057466997,-5.561600004952098,1.3663837390302265,2.434322683985505,3.051545770200037,3.925812696762841,6.443073126352037,-3.66825316091167,-2.1565003376590903,-3.085791135374808,-1.812734863582354,3.2123289449172776,0.8161748853079912,2.9622067487851416,2.0050958468325684,-2.7798248664221914,-8.062805658783871,-4.089599088173345,-5.824950115576281,-0.9904972443807682,0.9506407141589654,0.1011045032910851,2.0435115721811785,-17.82278740476787,-4.1207232690687885,-42.50342217129747,-1167.958328474889
2023-03-06,0.553736235456137,109.27630930836465,-5.608628047531246,-2.3583820045928645,-6.18700006497566,1.680623975026197,2.307039003515663,3.057970374666583,3.9333720051661833,6.405104261837921,-2.873512176294044,-1.8170602557097213,-3.238859193105474,-1.7762933756251829,2.4098309020167923,0.7598988928021762,3.015913417395192,2.0379248281759383,-2.750941845023008,-7.312178611623453,-4.224139196223768,-5.582808606672069,-0.8742850371049489,1.447622539800883,-0.1730797378565684,1.5081991109284447,-9.793680220131263,-3.480149558196931,-43.862951997687546,-1137.7344270491326
2023-03-07,0.1469219358139151,109.43686017738648,-5.427552939890974,-0.3767029132963907,-4.656355411977034,-0.9562747453268248,2.2991587366850257,3.0730345244556023,3.9526980778436345,6.39355078040605,-2.8046039002267644,-1.1632922803824457,-2.835782851381496,-2.193811540473871,1.6934670897044837,0.7247123458976686,2.993203936882693,2.015963414801901,-3.807708811909952,-4.932767269501876,-3.744814473788016,-6.957589301311209,-0.5773963837639045,2.132200711645028,0.6741709189075449,1.0171978382544975,-8.791465816839,-2.2416424067500698,-38.59289703030742,-1402.6245486660516
2023-03-08,1.6647114690462317,111.25866814012352,-3.022563798916331,1.637060996962435,-3.029754651803371,1.5359394994308024,2.159281884968693,3.0111076694532284,3.89965526442654,6.288984242120317,-1.8724930947268343,-0.5184382628445111,-2.4572409651377343,-1.835914126577381,1.479583476098859,0.7697688353014512,3.128774367054343,2.108490455675418,-2.732688276455494,-2.0279769169633632,-3.062666572113822,-5.475972149104495,-0.8637833979878407,1.19511221782426,-0.0252979176754975,1.5281951097506137,-4.843398329712396,-0.9968628840210488,-32.97903595500894,-1154.6035011931235
2023-03-09,-0.3751151090018778,110.84132006585568,-4.250560332219827,2.355572030491825,-4.443832356256289,4.010816863715815,2.113270589754291,3.00844756708514,3.928572818045199,6.312432813306165,-2.494350216215804,-0.2800655078978417,-2.79910055875928,-1.4389321772861283,1.234716945892278,0.7441252872890078,3.04226955223702,2.054095775296123,-4.269186528955278,-1.132285665132203,-3.614561491446736,-4.4219762297664005,0.1015600155385719,2.2931297782356403,-0.0098002134797613,2.2101454011568897,-6.3144155687792365,-0.543061166600724,-37.84340852625801,-908.316269202304
2023-03-10,-0.0424668825868335,110.7942492126056,-2.5969782963290755,4.323486154844327,-5.173195716584418,4.943083790799233,1.9668020892860456,2.9768385424042627,3.9436151265315815,6.310984543451122,-1.8393588944674053,0.3780358633706341,-2.973371729801093,-1.293443523367566,1.2365589997405344,0.7251669854949316,2.960824306370563,1.9944586396987147,-2.925582133440016,1.551851850680592,-3.9603274349023176,-4.0927908562860775,0.8925510140868512,2.746219407884108,0.6886849867083378,2.333835008021393,-4.3335893896833655,0.7268634018591004,-40.35344990135139,-816.2902083799668
2023-03-13,-0.6551445700248015,110.06838670498948,-4.170872577242202,2.7282850863640977,-4.032623243725853,3.466158231151009,1.9588066076947104,2.91860735178104,3.985873207156821,6.346134191725554,-2.650363326887255,-0.1609840870512212,-2.655694425648079,-1.52089995977568,1.0116523444001475,0.725976100989428,2.933692912521885,1.967991730460732,-5.131752252871796,-0.647196704336546,-3.608169489180451,-4.904408431973871,0.2619696150428916,1.4178793345050116,1.3586789322388302,1.8506443052902812,-6.218957594643694,-0.30473991187788096,-36.428267675472085,-965.1835236926462
2023-03-14,-0.2149286300893949,109.83181822928294,-4.042899079680219,2.843183290186187,-4.951088203754077,1.6830831208615888,1.858209941927192,2.873231450461486,4.015385757010416,6.355303067617056,-2.724975034136864,-0.1235372584092915,-2.864911845027691,-1.8011602426602094,0.8890560561616794,0.7416735503321336,2.920011043659032,1.952913755264517,-5.6954515576863365,-0.4785813596917554,-3.939617366377984,-5.861456597655975,0.9006845080597706,1.6050880953509503,0.5761578938031912,1.3802734144842306,-6.065658121923741,-0.230556783242094,-39.589085968026815,-1144.6919215448308
2023-03-15,0.2609904607146385,110.1184687976908,-2.8494802691675325,3.570482879384852,-3.991782817158644,-0.0264710347939363,1.7389652011365688,2.7994241786207548,4.022622315069054,6.337059828380363,-2.22555165962742,0.1330089437238315,-2.6212803502628064,-2.0780115496544345,0.7093011981859907,0.7325365997653671,2.879741115076704,1.936480750762348,-5.456295434607459,0.5083001356554269,-3.661586375183011,-6.800214001115898,1.2769962565855957,1.9749479138953812,0.8386810018259423,1.4433112501830434,-4.63606154238932,0.24438587768662368,-36.28771885435494,-1316.8483514225543
