,SANTANDER FI PETROBRAS ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-01-19,3.3780116910424374,147.22665802049815,3.0580804169124627,-12.074652895639494,16.325209003131878,34.38132823440748,3.1883056404465178,6.078497312803187,9.127295964647493,12.882697974578477,0.6390239915552256,-2.512592592551098,1.072331232924775,1.6873613043092974,5.440582504609522,7.839058338258382,-1.4526747412643488,2.566957229457968,0.3744826578642981,-1.948293616779516,-6.737560898540262,8.468300838030547,-0.7894461551666725,-0.6824372520504265,0.1211565861685158,1.7312570608951074,0.967386467694379,-1.364737229805809,83.15315363559645,2173.7766057407484
2023-01-20,1.260327954166418,149.0821967475155,4.738656989894065,-9.517147262621329,16.211223410274034,35.74690146146384,3.468172743737026,5.577878697033993,8.91675573150018,12.703978825999226,1.0720285995995624,-2.279590930461461,1.0846584962457229,1.8171691888253343,5.000703961707794,7.253390886629648,-1.7081531114124415,2.5107915721384044,0.743491396032979,-1.7530120584582405,-5.662042119352001,9.194422649122505,1.02387652345034,-0.7540615712401058,0.2477694679372008,1.848237423791032,1.7653466154544044,-1.133541103400465,82.16891038766703,2308.527889809524
2023-01-23,2.196622866274156,152.35697037081525,6.372487902976025,-5.71380589370575,17.91161627544808,34.29445367604342,3.900877515380706,5.14885739036317,8.644933187580776,12.421021275276628,1.3719506089637952,-1.7308578669778822,1.3152401956037705,1.740176379350432,4.780610320244951,5.686734906276153,-1.9641535372856045,2.48122161853884,1.1194828534875267,-1.567145377257107,-5.788836463532508,8.711341086643536,1.3463647113856925,-0.4625860972852035,0.3265472249277149,1.731734127843409,2.541111301085334,-0.7939703416214964,96.59938247559505,2161.476783064557
2023-01-24,-0.7530777309013859,151.2096039554766,6.246435056968298,-6.771605677056734,14.4306414376296,29.554562213954373,4.269458137378626,4.942010758823686,8.633413758300746,12.5121119738787,1.2239863393813564,-2.017344880443221,0.913581215416587,1.3472393969614194,4.630904893534441,4.899568697167042,-2.344674008756216,2.5163645762403446,1.1284529820528355,-2.034819944288738,-3.363932301483004,6.698874379954733,0.7907478668439434,-1.1375512438554458,0.1648160550918533,1.5211338172022788,2.481259730354793,-0.8854767150803909,67.00965041207711,1685.6810190402093
2023-01-25,0.5530549946065833,152.0458762224772,8.42981405422218,-4.859180911495623,8.24446956868726,29.87199389015745,4.6007256948131054,4.649712314739025,8.529902399437367,12.449711359673795,1.6104279901579466,-1.7328631950640174,0.1992154785688272,1.3780377951116207,4.150758058338559,4.180286803920283,-2.797847090342767,2.54457688659966,1.785008263510203,-1.9274551521897985,-0.6073557752725941,6.742249716331785,1.621921757991038,-0.8278092487094976,-0.1702769416450295,1.5346792000866158,3.5179571681715216,-0.7147020025695255,5.609064347848622,1715.6172791860974
2023-01-26,-2.794011101896976,147.79769756084465,5.406662647251467,-0.2390028902961051,6.578723094202023,30.37441691954737,4.865370459100921,4.502073911085946,8.759715476929959,12.804174326496572,0.9014701067194112,-0.7634564390833344,0.0036163166165783,1.3777166258154023,3.455965177232637,3.7432998588042494,-3.18723045813794,2.5269735298439886,1.2691059666600155,-0.9182105218109904,-0.0099390066240228,6.980889843567992,0.4597298435755638,0.0145637480842606,-0.2204421076944859,1.6381001178278876,2.093573394926585,-0.3048818148863567,0.06678978888941539,1764.0523849453057
2023-01-27,-2.264865523443871,144.45027846434525,9.91691790040961,-2.7885186954377734,4.042800222244425,29.38673210692572,5.010396671790066,4.561308457154176,8.943767003792056,13.080764914359971,1.775556280851304,-1.312485918903285,-0.2802073453395561,1.2716965923952683,3.306031502142412,3.022129634003887,-3.4241329929398825,2.4425133017346554,2.6909124351623017,-1.9809385588327229,0.7318959907910585,6.810511187677573,1.4008830203924354,0.0822053878712812,-0.3102849593900831,1.6422535834176772,4.274190002181874,-0.5310296042074909,-3.5635401441787837,1663.4764167515157
2023-01-30,0.3357944791384959,144.9353345245287,11.967531371875904,-2.723280135662517,4.842937277008784,26.32763749071386,4.779379785318096,4.497862732912116,8.894586717504161,13.011832366586445,2.2904341657985725,-1.3164951697359335,-0.1920085197558532,1.0419433175929314,3.668055577213967,2.528285488594675,-3.718245961542268,2.4394018615789586,2.984375378503448,-2.3420672185661413,0.4593123873816202,5.55775249561739,1.326625767973331,0.2536479119014249,-0.1995170618456321,1.4849066758977187,5.419553686664589,-0.5252427971432182,-2.1904470847962125,1355.7591784004162
2023-01-31,1.557565648005088,147.19279750690404,11.720193002343908,4.297351241189722,4.9719082929978855,30.555906455353444,4.35085825861696,4.401106183145695,8.733212147515381,12.79998050083985,2.459173741387005,0.2497592125924362,-0.1810020979866361,1.3881099335839655,4.67116314334179,2.196027403627257,-4.132255052055738,2.4902874335782568,2.2905464985393538,0.5005478588393549,0.3825344033583477,7.134831041317427,1.4276779792804528,1.3491624033805958,-0.2268020592302869,1.7250243030453305,7.254096869260291,0.09763473681311889,-1.8169530411214714,1776.7780082896854
2023-02-01,-1.8857117314674647,144.4171656564412,6.324164813013776,6.061372569164014,1.2075833470680373,29.560524357278062,4.07968758830322,4.506800465215001,8.888290006083837,13.02205610468673,1.2999740980076508,0.6353150455432621,-0.6013591661763891,1.286610523366737,4.730964570280002,1.746746786175633,-4.294894727250703,2.427499201033544,1.121016256615847,1.63918328945737,1.2445135460197985,6.901882568294404,0.8453236053302523,1.8773506894780263,-0.2403057100186078,1.6732704556795446,4.354340220161496,0.2546349006478559,-5.55152332523836,1675.4314420162011
2023-02-02,-4.728229644310067,137.58879041840098,1.899229916761529,0.9321551503599989,-8.044280348846483,21.28590864518302,4.207598284421128,4.724559380456843,9.350769884496218,13.630708245156416,0.2088016101152369,-0.479617059183293,-1.561039202441399,0.621223988306385,4.062406574458673,1.41211943476298,-4.272904537157357,2.3487229662428195,0.2162642464269617,-1.6046654554909443,3.4161583147415566,3.605245514775356,0.3311488681134133,0.871238773406941,-0.5888725327634854,1.2928430399562223,0.7994633013870129,-0.20188584141173302,-10.387283736474874,846.7722939496795
2023-02-03,1.1772370688307054,139.2085366617622,2.4786938714400475,4.025181173643885,-8.221215976401373,24.27379937087322,3.9855496132233137,4.66219152112219,9.264632165976602,13.442037770106204,0.3658258942120123,0.1773944170987775,-1.5946508966127508,0.8513319796415316,3.306852080258152,1.1530812838398528,-4.135078432699202,2.278242690400553,0.4409079135677388,0.7172493031351634,3.5728110677257896,5.02301035506835,1.338988273166042,1.5807171439493015,-0.4227556016829204,1.5760056842168444,1.6776976337554317,0.07470581365353006,-9.295807858909956,1144.3636625240754
2023-02-06,3.6766234627399808,144.32671038280554,5.612369159759834,9.50653002517097,-4.509022578419226,30.618368241556425,3.640747206284303,4.493028041096,8.939846057347081,12.937194477819329,1.26119510071389,1.4040410033320403,-1.2373435203829837,1.3740403466103084,2.789120077429514,1.154659502610779,-4.072858966113608,2.283871860215608,1.646287148646287,5.46342500499552,2.7159449134657856,7.783373268056152,3.109750065387914,1.9050362987395888,-0.2304261031110539,1.9210549556963523,6.290644669074359,0.5800024930434325,-6.742004793797529,1777.622718446784
2023-02-07,-0.5415811454908215,143.54506413146513,3.8682401016282064,5.347667005194561,-3.111288449787774,29.73535616685546,3.4670962016836047,4.480288615818873,8.994412552850768,12.972278033057586,0.8213107787401904,0.4797754705474782,-1.0744366468475308,1.3013316152834802,2.476659009681608,1.1853769758016932,-3.817187208870645,2.2410338827295453,1.1497600074295216,1.8133746670667696,2.531687846273459,7.53278906524347,3.225527284761775,0.9552844540336072,-0.0466372892777204,1.9315873916562432,5.659934423253923,0.20075989918751075,-5.88262164203726,1688.1235526665237
2023-02-08,1.959295295024055,146.3575358192322,5.227256699999302,4.547713916695397,-7.381747152739089,30.099642311218727,3.273243970674752,4.423464714466403,8.822975211207623,12.692475868069025,1.2851410152833371,0.305095570431524,-1.5793295156149938,1.3577761340875736,2.40905122781401,1.2486884158489502,-3.825077835790693,2.325659883550006,1.7461563420384767,1.080797637916984,3.6429023838986057,7.410172458167194,2.6202154789401257,0.8616220740126618,-0.3791708912533429,1.8596512229814668,8.361171771328124,0.12759382072816167,-7.843011590782428,1723.3540816146578
2023-02-09,-0.0766066283755084,146.2454162456676,5.372397801082975,5.800345890514873,-7.232460694949918,24.512441701392333,3.160090567721197,4.46296555799273,8.814123864174698,12.67691723898704,1.377087487706024,0.5830677898696794,-1.5639783285597402,0.9177592517321465,1.825758681370094,1.17315649708365,-3.431498643853025,2.237729751118261,2.383513892187027,2.218128161615402,4.017224000220498,5.199179245710549,2.8044849306280364,1.3009125851112244,-0.1498968027181812,1.6858301797603954,8.649660199988784,0.2494878405432829,-7.671829610605531,1163.4358079523092
2023-02-10,2.7745696523858943,150.30309718282533,10.85076279205892,9.440666783976914,-5.52502447460439,31.2806907828746,3.0131046219509705,4.42933835173911,8.560812478455707,12.331338688193028,3.2624443572880977,1.4093600131437984,-1.4108079716568718,1.491372853116626,1.154563097619674,1.2900381064183315,-3.224720913028631,2.2376290831857526,8.514117757677347,4.839029426004448,3.745335740425889,8.218799040623304,3.471193666654334,1.377200423305269,-0.0565430868675793,2.088286914700225,19.538684026293463,0.6058809017593894,-6.710832315890414,1839.0623762157868
2023-02-13,0.4613887073607436,150.99657870004032,4.582778955828779,11.98751043919942,-7.5682991247110305,34.55207487715068,2.6698723935034083,4.498120319399291,8.500797453884616,12.264354229681963,1.334184489206354,1.9540108731510453,-1.661130878035298,1.7652803221391054,1.1305792206015566,1.4618337307159082,-3.029770482422975,2.2705138292390994,3.1506879576976243,6.012568890815936,4.660728335856896,9.53529677141693,2.0332678338362897,1.4798900997613662,-0.1701623085164987,2.2605512476124283,7.080181270812798,0.8619325709935519,-7.734249367137296,2165.0023185401074
2023-02-14,-0.5667457701657219,150.14081197716288,5.42424058635324,11.64276475488136,-9.343866083603672,31.120584062558983,2.725474882685201,4.575824785395223,8.50520136804756,12.314095305220174,1.6157052094196729,1.845488130463988,-1.8690332432556376,1.478512710530841,1.1235855190242028,1.5547451778368668,-2.6812191516975976,2.233984066625299,3.919206764004312,5.431520514685829,5.928834309347463,8.14981033188807,2.7561361413282897,1.40684960480132,-0.2063511908738015,2.160010136514209,10.426451793597465,0.8379173725528914,-8.530199445507911,1820.654642745619
2023-02-15,0.3820430787962348,150.7144145577701,2.368970799287156,11.74938414537163,-5.3302795562551495,32.23088296261647,2.698444560492289,4.609147496775319,8.413496512488344,12.254686796441066,0.4996560606695925,1.8552779499902656,-1.4123637601177597,1.575304080175364,1.3286681734049737,1.7636954524583606,-2.5585339755543206,2.3142373497257425,1.0147711866805675,4.848484304419313,4.644424378824672,8.341779685645713,1.5760486093203216,1.2934593506443794,-0.0800950877927721,2.157908735067223,3.1923969697012233,0.8607759719181832,-6.3572316241915745,1930.485811170477
2023-02-16,-0.0254090730674505,150.67611942205195,1.0691569545597142,11.62150688183388,-6.746526395063873,32.73301386610742,2.753629045784436,4.657131097122331,8.39280666348586,12.242811821260664,0.0176059786911546,1.8087041742688288,-1.5845908218980416,1.616867172002156,1.6379022037598727,1.997316561209642,-2.428780755922985,2.33939630894708,0.0295990408903148,4.217344720949418,5.4756545548593465,8.461584918762936,0.911592566020144,1.149959889908229,-0.2627801970346205,2.0956281052672168,0.11480137765897627,0.8595763151334042,-6.89414962099803,1979.5000526796293
2023-02-17,-1.532435230548013,148.36710548400583,-2.618760977655731,6.323740573200985,-11.021815488816946,27.29495065606513,2.786911018849943,4.741613680937451,8.486681243320128,12.41108266409314,-1.3059037670366254,0.6591861668138851,-2.070827570731534,1.155817582065633,2.0636219387795505,2.149635383032281,-2.2337158753106614,2.310522583283024,-1.763616450048222,1.45401688654773,7.867810627541548,6.208529472690147,-0.1063051023226348,0.6398491641047394,-0.4810725040635613,1.7891187402327595,-50.94847899202822,0.32600673591172324,-8.296489856997546,1434.4947555628828
2023-02-22,-2.512324389284848,144.6396425072552,-4.344936615372615,5.671317224739849,-13.726847790692815,25.75234125747649,2.7516308112818115,4.8706602284472895,8.633450429514385,12.71049984021381,-1.949975706635369,0.5077715714891327,-2.348943330377591,1.0062819939297645,2.4129978921260062,2.007830538866622,-1.8643452666933304,2.2250858560189144,-2.223629474827868,1.2317686928819986,10.877537635784485,5.74824880957114,0.2699797643842829,1.0379152240230338,-0.422565918258667,1.7502264454908991,-75.11320797796414,0.26365322387389434,-8.994015805437876,1279.0347123054307
2023-02-23,3.619877267800287,149.87542004660293,-1.427500850268648,7.204896597871242,-9.736233256009532,29.92023696053025,2.610172695438171,4.740179773341384,8.250634223240699,12.25070633298088,-0.9379369705321202,0.8452764163193958,-1.974256866700861,1.3832876291797307,2.857097315788282,2.0956853463248226,-1.6029895973523467,2.2423791659137806,-0.8568757728329168,1.911910191358784,10.161557689940322,7.557263631737567,1.3999763859631402,0.8886695405513686,-0.245336377773497,2.0351980739059834,-34.272031068029804,0.43721346869935684,-7.085200486986175,1694.6250519126233
2023-02-24,-1.613073225519979,147.45781977419557,-0.2299614894265615,1.6079637302736445,-11.994489237469711,30.098886998855374,2.516537122606979,4.842529271200439,8.31424884440706,12.431221277978562,-0.4969678763916925,-0.3283760628015184,-2.2307640291289554,1.3766070601327884,3.181045722406974,2.0158196845464524,-1.2424710363704488,2.175930964111259,-0.3931531385649311,-0.788845702950701,14.927613367560497,7.864636911551952,2.264373871003245,0.4572930152062273,-0.2525050636764007,2.1017874577003703,-17.507680168595908,-0.17705194535294583,-7.909532809625404,1711.2906977338234
2023-02-27,1.5011786695700913,149.6714251112589,3.614493999194612,-0.1675680889403082,-12.462178622949354,29.6675160048445,2.518530924324435,4.810714132896217,8.106823798215931,12.224448207921167,1.029893003848695,-0.6996263802658317,-2.345532246672796,1.3636231956176683,3.3790034215266345,1.9430073746671075,-0.9743596788614906,2.176136743925041,0.7676279231958977,-1.7322129391652463,19.51519243800003,7.660153332038191,2.883862932777073,0.4773484528597501,-0.3218340386612555,2.0664814615427214,36.31084382812695,-0.3837452610724378,-7.865778348249594,1666.9541129948143
2023-02-28,-4.256407323880895,143.30079961106637,-1.1277684070793097,-1.0351984672812165,-11.11591016614382,20.62331910437001,2.660023176254351,4.972108829529732,8.345687372920565,12.739830172562383,-0.8076790632933059,-0.8514159763540737,-2.117087232063579,0.5976020087842308,3.3762546947199588,1.8168151028526625,-0.6862386606947715,2.14704792845389,-0.6363397378448665,-2.3300846007861904,25.74694372671473,3.5459609456299748,1.7040624268925146,0.6021295250407068,-0.2215760734379334,1.652518982133925,-30.076077249829336,-0.4944110567339195,-7.208864854947008,761.3348102693234
2023-03-01,0.0309332474881074,143.34512720206249,-2.6140343617431983,-2.1274202343107707,-13.472280992657272,21.746381708697545,2.6944729109782,4.964760674457343,8.303274328578787,12.717156670525863,-1.3489506490083596,-1.0726709724521442,-2.4116894388993817,0.6860349001537267,3.123715597821778,1.7685076882511754,-0.3963865406106425,2.1390781175586686,-1.163585758106159,-3.0113268356376803,50.51866538068869,4.078585646353435,1.692884564567121,0.3994172988764762,-0.3906919813222668,1.8513878468866047,-50.88231110618201,-0.6294116043429218,-7.8455249159768625,872.441330670351
2023-03-02,-2.730238526984219,139.43146331263725,-3.452292060394402,-3.6632764033591134,-17.28040911777944,19.079480438101765,2.982841468816844,5.0874880638096425,8.470232068185753,13.048250573320455,-1.4995663455171528,-1.348683425622165,-2.8137419305377787,0.4633198395560828,2.6070643937688383,1.6584974362577034,-0.0873542493864154,2.12307221606755,-1.715710855221514,-4.137124773127785,272.83214381722223,2.847530722867341,1.376032027696814,0.4269925372344187,-0.5682156432634146,1.7544621259662976,-62.617078800547404,-0.8246679651054626,-8.652709459538436,604.5513362118398
2023-03-03,3.742102978711559,144.64913225452057,5.131480416863486,0.0637231041302613,-12.93631619591316,33.61905713762285,2.872194776015122,4.903540833724117,8.057642347674708,12.555018172173453,1.4312413040143883,-0.6392138718748637,-2.418691891356765,1.6386348336349912,1.5453955279135163,1.6755668211690418,0.1651645468998954,2.163246601933398,2.660033449273218,-1.870657309885388,-117.9972008253428,9.510284262301198,3.225270421610354,0.5478707080882118,-0.342955096325248,2.572576848901264,57.54713337905529,-0.38623581325081124,-6.900267099447495,2057.3090113843737
2023-03-06,1.4025754937347037,146.67794553542237,5.36562559508024,2.800354009157463,-11.434105638903285,33.23279382034144,2.486688115336124,4.849537787187435,7.859392502814303,12.32980023462704,1.7472834442033145,-0.0820243979220104,-2.2885666603777723,1.6362654050278034,1.2181771077647674,1.6834364192921545,0.420179238500422,2.2164818905425063,3.5667629502548244,-0.2362907280818752,-42.80731174856886,9.102183808001216,2.6749592241263644,0.8317633864837755,-0.2899748296577996,2.3737824030992978,60.82493121801397,-0.05001392898721655,-6.261813968336466,2017.482557482392
2023-03-07,-3.076007380478352,142.16612110521876,-1.4970127648971785,1.613692805172504,-11.123254326652358,29.092619961560462,2.382462120943741,5.002661240872837,8.027016640329872,12.66912071598783,-1.0567594603166912,-0.3167197507266357,-2.202050043313042,1.2647009669745228,1.1466609151270808,1.6262480189093225,0.6538898577475187,2.208743597160119,-2.195670360731219,-0.9742927294950288,-27.031910850248963,7.254191586940109,0.8234858255837587,0.6463620574861485,-0.2002296894518687,2.139352413684167,-35.24512820924172,-0.2018213334175011,-6.10642933714815,1602.2649220226767
2023-03-08,1.4939955562387697,144.29007663700776,0.5190094901907014,3.344901901637052,-8.889630883958942,27.288890390958525,2.3483132405894485,4.933074924551948,7.866965753326599,12.432853056079454,-0.2136287107675909,0.02975172230915,-1.9629256541875275,1.14269152989382,1.1701402586304128,1.7727540746509434,0.8814520357828275,2.32149317875208,-0.4287239297729678,0.0827906574206574,-17.519125568874585,6.119731907734238,0.523245060662164,0.428857949063732,-0.2997990123418538,2.054391547254748,-7.02283705916574,0.01894105573061498,-5.247445924684567,1420.6915879596486
2023-03-09,-1.121885006005685,142.67130790206306,-2.518645791988487,4.798707189760008,-9.76582193889598,29.236928899725285,2.4081396224071967,4.986906550441842,7.925167895510493,12.53367814622842,-1.4697330583792476,0.320955034392342,-2.059068043467032,1.2879658433581285,1.0295123006533071,1.7457588673713622,1.0253924565191077,2.263823182482136,-3.437863161031486,0.9168349611870992,-15.914355375845735,7.130834894219401,0.5679554271642387,0.755727160993304,-0.2715858786208495,2.250244291476007,-49.54696672632076,0.20887813710379094,-5.473638157278327,1614.294934398643
2023-03-10,-0.8005882728761127,141.52909814224017,-3.2249339668224595,5.406746385951543,-9.958279566750882,30.021681202007283,2.556621235489328,5.002394444308635,7.960701258926073,12.580876566578125,-1.6606333891559633,0.4415109572402456,-2.074053157326847,1.34455617920503,1.0228405777494778,1.6657296184843735,1.2005953732561028,2.2238867954761954,-4.150803829488487,1.3259126421787348,-13.752274869952736,7.606365288834885,0.2394308764577511,0.7492528524362937,-0.1137384511621174,2.2962636251551025,-59.43429334472223,0.2901651209205159,-5.5259704409225785,1691.5695327408378
2023-03-13,-3.173613298531086,137.03751186230693,-8.82588953199177,11.423627701297976,-10.43292422944386,28.436649792094183,3.047466177780397,5.137931744593257,8.212872597671359,12.928018470598722,-3.231066590350067,1.600934711443426,-2.0681633668736583,1.1849191242149637,0.8518820512989285,1.6730666657681768,1.371033880449855,2.213536987323528,-11.55860266950602,4.916416926620045,-12.38887126387512,6.920442898286096,-1.040554369157458,1.2409295940367575,-0.0701768570324886,2.145926147504168,-10.611843867026822,1.0859930738055192,-5.680134434849049,1531.865632401671
2023-03-14,-1.7869342797967591,134.5887415866588,-10.866363499517572,7.034892690162738,-13.042282930289272,26.277702039035685,3.5243180943988013,4.962789630202988,8.385107036596711,13.085848309710792,-3.372862437890023,0.7731051585304162,-2.336871891870669,1.0047265864276522,0.8200252123372377,1.6892013338770062,1.470129750546342,2.206997006779785,-14.495944686741268,2.2713445619920094,-13.328701726407337,5.957280260161979,-1.1850400145967757,0.8164201602291251,-0.3079308859498446,1.9822987652258484,-7.88791159809842,0.5091872091033929,-6.452258354143668,1314.7699702725786
2023-03-15,-2.343659955390842,131.43443914562783,-12.45921917245284,4.290300052099676,-14.900693558632454,26.67206591819969,4.133400655302644,4.937634343057981,8.622462860100057,13.321375353991668,-3.261211993910168,0.2211920830637539,-2.488074685919152,1.015664905404372,0.4464597146653062,1.645474020755882,1.5737469477632084,2.18742682287438,-30.19286029606163,0.6637392094749793,-13.632008375288644,6.185374201907685,-1.549872537068393,0.5547937806126048,-0.4053557697472738,2.146234437832504,-5.988505628194625,0.14592166260835315,-6.887095124822098,1353.005343876808
2023-03-16,-0.3798097940327483,130.93523827302073,-13.123612856000484,1.8397873665557365,-14.73078231472095,24.821076494264247,4.570430209315682,4.826234151270794,8.694579750266398,13.277019570734389,-3.0947391883213022,-0.2814507164842279,-2.4478952335711663,0.8790445996446686,0.4098348287200806,1.6403161432115918,1.7589468599012703,2.216359401927696,-34.512170477139705,-0.8281007691214285,-12.100092853161089,5.265884379076614,-1.38723811531127,0.1356386128935536,-0.4628575850611882,2.10120624902908,-5.082713554622039,-0.18733020967006234,-6.625841267357512,1167.109235303064
2023-03-17,0.5167553258455193,131.61185309020507,-12.652480303429398,-0.0051928147255855,-15.34179971574715,21.31260652812914,4.73849402739898,4.728751508956592,8.685292636085148,13.118814813349315,-2.885549046727628,-0.677415007959248,-2.5208635617690027,0.6215996093744163,0.6064337225914221,1.5344131313856004,1.8878297981945744,2.1605190080251604,-22.546828143490004,-2.0876563003501403,-11.597675675289391,3.774394084543169,-0.9921207172479088,0.2830817074807587,-0.4610638008346479,2.0850688683172645,-4.5229209947846964,-0.45356782912533933,-6.627466460746942,815.465016343324
2023-03-20,-2.3778376491418785,128.48233689669289,-13.402410542717336,-4.676058367531748,-17.154800078617058,19.15231487640842,5.14872823357966,4.920914130514963,8.94736442125011,13.36948459741728,-2.801291213800569,-1.6001483840278437,-2.6496560301234764,0.4477648844972305,0.8349640452826201,1.3130538344944738,2.0484832116165403,2.1386003870088524,-17.273902085318742,-5.996854498288615,-11.573166896383354,2.799207258595372,-1.033332754057491,0.0961959404637793,-0.3982025315152839,2.0660505154348905,-4.396076070850025,-1.1366799869698272,-7.0372737718286995,598.6385726550051
2023-03-21,2.1824078872501707,131.28634555084966,-9.232114187322969,-3.726992394548157,-15.23154569145661,20.497219367572843,5.126438260388108,4.877800548118995,8.781694272367787,13.008541395985764,-1.9999832801659545,-1.4197232446435748,-2.4806356301724835,0.5629621836828269,0.7795613252249477,1.161911916706592,2.255637573599168,2.166788443068172,-13.152000331238527,-5.960113431428428,-9.657661301747874,3.3798024418308144,-0.6076138354365778,0.2487196749388765,-0.2720848194069928,2.2212146642701223,-3.0441056299235476,-1.0172872309647174,-6.410712312741463,732.3316870812596
2023-03-22,-0.7889843027603205,130.25051689278578,-13.094143888113802,-8.825151472145643,-17.63597679658316,17.666838256794932,5.374638107040792,5.019849146416194,8.883634461744746,13.042433369726606,-2.626189936375369,-2.395148847666258,-2.7228286929866607,0.3438746224890661,0.7993849966734236,1.0642077312315872,2.388409249196892,2.170210814704875,-17.65709960420546,-11.297874978396251,-10.127500058282385,2.066601926856328,-1.047599258871693,-0.2232008877880644,-0.3952096681016721,2.107489827722973,-3.8858129446562715,-1.7991346871927008,-6.995773876308544,448.4961851353535
2023-03-23,-2.012773432956916,127.62886909247874,-13.447201858864595,-10.333516452506933,-13.270981372934704,15.312400861836126,5.51461962512463,5.315926209397386,9.097556137149738,13.251999492641591,-2.623549666636148,-2.545492609535758,-2.1790048984524306,0.1601682815542999,0.7769237833348553,0.9300626759511196,2.393799400457308,2.1056051801042592,-18.622004872883657,-14.549181715114493,-8.281236674638725,1.0080474753532664,-0.9776436818190408,0.0444998711950711,0.0492712950819582,2.173406060116758,-3.7465521170715346,-2.0542965970386846,-5.733340239894535,212.25499858948584
2023-03-24,0.2825647512253892,127.98950328892168,-14.486346880321262,-10.640374003415664,-12.213631781075584,18.656527485935,5.523135753682396,5.471892074626247,9.144470009780235,13.155271006045318,-2.807648443230583,-2.52901706412264,-2.0521987359426124,0.4149440612152456,0.7663633539463356,0.9154292175109562,2.5508577858979145,2.189425373804692,-20.23455769476084,-15.11696171047937,-7.356846743351594,2.493211982900202,-1.257321875294173,-0.1714565026823606,-0.038451477672012,2.366805246870428,-3.6609449470920743,-2.1049883070745534,-5.426707214196433,545.8701577635613
2023-03-27,1.545252062324809,129.967263728053,-9.304578843385377,-8.67935578165815,-11.476987247034971,18.79652960779348,5.1056934821309765,5.501032612314401,9.060151700254442,12.877994479887525,-2.0223022591893214,-2.159138300947572,-1.9899915428997927,0.4341303386928239,0.835358932393192,0.8969473612749419,2.6682986103373505,2.283656486309005,-12.360262233697776,-13.242126261597738,-6.756974347266197,2.4481475820708867,-0.6936130214460963,-0.0533822571277846,-0.1630663695009451,2.337159762739756,-2.3801692840122035,-1.8087823688806945,-5.1999647613030255,559.0728105237888
2023-03-28,1.728690326709681,132.2139952440091,-7.765267069289827,-5.713069792849685,-9.21295958754335,18.668146858278487,4.913341621544668,5.475447070871616,8.942417223570335,12.58794687149734,-1.7881809095098031,-1.6274843138576254,-1.763012975937769,0.4333009390021974,0.8955130551290729,0.9025414431626088,2.8204271034770465,2.4221208528207607,-9.811072702094524,-9.873457099072764,-5.589790844786569,2.25189803934742,-0.811771905853049,0.2808280936167258,-0.1506597118476767,2.3300103248921435,-1.97098903643429,-1.359927877618406,-4.537052848903684,545.4369199529572
2023-03-29,1.092249984158955,133.65810258611774,-4.140644148282599,-4.677442464441822,-8.306477055286335,19.27987801245907,4.690864562413147,5.461593525936045,8.873638686034866,12.38945353361113,-1.1002920037162025,-1.441992497866015,-1.6745233375945117,0.4889742408011988,1.1191080588749482,0.8946118954151998,2.933424432005712,2.5301942212003303,-4.61199499691533,-8.803344703054977,-5.065450095466426,2.394331464667263,-0.4754651365609608,0.2878539536045383,-0.1280752332116773,2.37797410990458,-1.1481903733636474,-1.2025754704341174,-4.269601447242444,605.8123635539232
2023-03-30,0.9829686959121896,134.97191989408947,-6.690128180930492,2.7045263988272548,-8.606939011444027,20.81520908838006,4.592534148143676,5.437507983062418,8.807619879116883,12.208426043812276,-1.6789869280130505,-0.0907783545443725,-1.7211888380024618,0.6213313169159612,1.303277054922512,0.9269020417781006,3.140333451273989,2.714521177667226,-5.916473993049189,-0.5325352683196111,-4.827378130546788,2.794407166051923,-1.2024147330642172,0.5860799475854083,-0.2952027446612129,2.3887049327963874,-1.6348560607536287,-0.07568953354787884,-4.321557702052469,758.5477431273
2023-03-31,-2.184904783925301,132.0229119593677,-9.991300002573,1.992240781803099,-17.774520049380556,19.38184145490377,4.40609778102646,5.54956043511223,9.03775475476522,12.419649199571646,-2.499258339260891,-0.2172953441354972,-2.691725846003337,0.4947105877809283,1.3517277301105914,0.8875822406401929,3.159386518316748,2.70111792558483,-8.146593709317738,-1.358627504397416,-7.699962610526704,2.274662611860137,-1.369564663044644,0.4719244462291124,-0.6259011250852604,2.4976512684761407,-2.212024684428542,-0.18570283953977232,-6.706565373001852,614.4131955553025
2023-04-03,4.703908527455836,138.2331489732199,-2.7664622917354755,4.919767435533073,-12.09357499184618,25.362722993982423,3.733935459518555,5.197744191995233,8.571047421605362,11.793282410450644,-1.0142486266969568,0.3312269603096121,-2.175488255811596,1.027452296025295,1.703183065691383,0.8127334039413305,3.2835026724382903,2.763696134496629,-2.2235653866452867,2.1183244109722885,-5.678756762472884,4.384358663402479,-0.0353996288409045,0.967312188021162,0.0308635578293507,2.9534160533731364,-0.7607218391786683,0.268397875846118,-5.140429726999064,1211.7035090292238
