,RPS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES SELECTION,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-05-30,-1.0327516950228488,109.81352062845016,1.8266122091193049,-5.040436838907398,10.557483979920608,10.557483979920608,2.478791344090084,4.61654145086258,5.078421868464936,5.078421868464936,0.3565900383632656,-1.6925783409823767,1.0726960566053976,0.5274679754203425,4.831341073953137,4.040618967548724,1.4036463364928975,0.5643300601727644,0.1829538190232494,-1.933827003420148,3.881036818499556,4.746698945063342,-2.134384637444467,-0.4511115813665297,0.4230082411818915,8.117602352604301,0.6955909151026805,-24.207107029440188,544.7603112080952,267.87049012895926
2022-05-31,0.149770476521871,109.97798886158084,0.0761408723846618,-4.851242266121055,10.72306645050793,10.72306645050793,2.5376151292129903,4.603167074250227,5.046314755826272,5.046314755826272,-0.3428931417182418,-1.657982288274818,1.1085807168131614,0.5563668112112573,4.586399960787509,4.115901508237046,1.4183674752805435,0.5663927334587756,-0.1897197871025139,-1.8542643607489224,3.944145171668025,4.956988116571108,-2.360879151934681,-0.4719342793011074,0.2377360673499521,8.318048601595333,-0.6212567777030602,-20.269572865669208,559.4247229278723,280.7602049067378
2022-06-01,0.3790923032252813,110.39490695259704,3.669742119734253,-3.731537534972239,11.142809073316808,11.142809073316808,2.552333040887288,4.57578904761934,5.002733062222736,5.002733062222736,1.0656518821754757,-1.4247971620490312,1.1983545817622347,0.6377807558687547,4.5835600611754685,4.11093873142073,1.435728148926757,0.5659418025795617,0.5934030475565901,-1.585908152644719,4.175615063986508,5.637764977407684,-1.8943533346387351,-0.3062901930333619,0.1017843828712968,8.509277939642503,1.847287046109865,-16.40139764299591,599.5048086448031,319.06468738340266
2022-06-02,1.4254413049891834,111.96852155490372,6.260605858318938,-0.1917250398287285,12.727084581373116,12.727084581373116,2.6750620188793994,4.50323529726115,4.909371230762987,4.909371230762987,1.985285653216216,-0.6633155004175932,1.539989147413557,0.9651362428414824,5.085348017015125,4.163488225440219,1.5003580249441142,0.5748658179944652,1.0443262151922617,-0.7174430700798048,5.039049540379502,8.242292298579965,-0.64711789031339,-0.2733598684406553,0.8150762894858952,9.017921765756869,3.590664679107592,-7.221432104596235,756.0378415999336,473.8212104372653
2022-06-03,-1.2523628397665298,110.56626939871414,8.30946779460502,-1.3952555052212456,11.315332463723829,11.315332463723829,2.730636392739988,4.5644401167867565,4.947750239382981,4.947750239382981,2.695204752781505,-0.9196974158471904,1.2388817967354897,0.6648955719916474,5.655487229244441,4.048600925653475,1.469985577014075,0.563921752881301,1.3013245164403258,-1.0368776417548375,4.169889692942575,5.833676762206421,0.7542002931267326,-0.3905069935393577,0.8809320905641015,8.882311805925077,4.97592273512232,-9.431683458395115,612.9677706365236,328.97372254863575
2022-06-06,-0.981589730286836,109.48096225313508,6.818697504989971,-4.491056827255232,10.222672592025257,10.222672592025257,2.4801091802760395,4.620647696142725,4.974482253213683,4.974482253213683,2.366369166684307,-1.5800843608812267,1.0087614294622038,0.4342848149053047,6.85299855691185,4.022376621636125,1.4442497001018644,0.5602194632138858,0.8563921100343233,-1.8150993426486408,3.4745140180623,3.8562425021671047,-0.0497462057500994,-0.3719593619398216,1.1230372074043806,8.601082608991053,3.967913526102093,-15.49160770147497,501.80658285861995,216.03421045866273
2022-06-07,-0.4046544716394873,109.03794264378384,5.3495500646779375,-4.526400051427169,9.776651618621084,9.776651618621084,2.1661005959176696,4.6444292474545215,4.973704066526698,4.973704066526698,2.0311644169230934,-1.5811770561723228,0.9154323163363302,0.3372885413629906,8.455330015710848,4.057440768758117,1.4309210524582752,0.5664179849183815,0.5203471000811067,-1.809925365180005,3.1819291683282613,2.9617233817384805,-0.0936912357501352,-0.4216571000609155,1.1755969469535088,8.383565837070416,2.980937239478503,-14.638031886244226,455.30894343919596,167.75733897699644
2022-06-08,-1.6357557624853911,107.25434821369262,2.802194510185926,-3.475433025876478,7.980973713905974,7.980973713905974,1.9322439993277312,4.748929090122872,5.043023100008159,5.043023100008159,0.958652685714816,-1.326616363107909,0.5441640009336866,-0.03070871375075,9.31119548909954,3.923111048278231,1.3722742836393944,0.5603681747383962,0.198938031274328,-1.6058701781997975,1.9997690400664607,-0.2763625055774594,0.2863895866883454,-0.1540478417091635,1.2218572621740875,7.874531871190305,1.2554302405251345,-12.467172613889277,274.4231626901443,-15.486475281657075
2022-06-09,-1.400150045412596,105.75262640847164,-0.1713206488112742,-2.8500504165969143,6.469078061413777,6.469078061413777,1.828469177339616,4.87316569046355,5.111471035874582,5.111471035874582,-0.6131709921501678,-1.165963648287754,0.2385134166295643,-0.3332764935833137,8.735608869168715,3.7721894422327606,1.3182455180230883,0.5606345019458701,-0.1283441459406852,-1.5062695376721198,0.9248310759272024,-3.0385806402857223,-0.3502919670386074,-0.0889475132253159,0.9010134540194388,7.623574193309403,-0.7624701720542449,-11.218279474760465,121.91544207695051,-170.3533143888949
2022-06-10,-1.8570232221954968,103.78877557798468,-3.1951054547318565,-4.407833994100127,4.491922557355876,4.491922557355876,2.0696988671822183,5.050489124730303,5.22369418639186,5.22369418639186,-2.0026821926752256,-1.4349160217088175,-0.1476319747064255,-0.711656111334196,6.162985071071638,3.603287578691626,1.2639091994810372,0.561863117420045,-0.6725554285311905,-2.011226582468084,-0.6101579831178967,-6.616333722983137,-0.6885831373111548,-0.4053006590652695,1.0406171557082422,7.354147523026183,-2.8483838939298436,-13.695786600150797,-77.1184287999505,-371.7473891486678
2022-06-13,-2.8784168922672104,100.80130192947064,-6.715298380704349,-8.768961204860078,1.4842094074101484,1.4842094074101484,2.74620328420815,5.367713350549303,5.434543406341006,5.434543406341006,-2.7911779275613977,-2.163950433316752,-0.6977738533672991,-1.2442599660340588,3.439167568099483,3.3325935609928785,1.171275038358642,0.5561141628512724,-2.2287782841922525,-3.48541321293938,-3.237567752872476,-12.159346490143085,-1.0888044639893288,-0.3737768694826692,0.9341902878215244,6.95797440653433,-5.227358326236023,-21.22749229949049,-379.2082293934412,-676.1984794184478
2022-06-14,-0.464913313269677,100.33266325685138,-4.987287321109905,-10.456440779078807,1.0123958070086296,1.0123958070086296,3.289884543025229,5.579448027811472,5.520809074019703,5.520809074019703,-1.8046623990106496,-2.385586587769056,-0.77472021663225,-1.3169462235197869,2.2677119549977323,3.223385062310129,1.1334664506593377,0.5759085299076216,-2.6181151088432224,-4.129279042064677,-3.773453020441722,-12.624589293668317,-1.12221131518753,-0.246715653720165,0.8488682539523138,7.049325922114252,-4.021048386824284,-23.999974750390454,-427.7082401809836,-727.060866080402
2022-06-15,1.527357155097575,101.86510136800486,-4.21050264554436,-10.890053893171515,2.5552158619024654,2.5552158619024654,3.474598546684644,5.625177270094082,5.472108223234512,5.472108223234512,-1.4851633036116545,-2.4439245640969536,-0.5020826332373853,-1.0528857714547268,1.8633426400476985,3.236831943546689,1.129703234655273,0.6072833301043098,-2.769402763297642,-4.247211207610375,-2.43201083417267,-9.487342402621856,-0.3007590590377027,-0.016407464059296,1.0758947327994748,7.26676373573822,-3.5275270272548496,-24.787025005836064,-274.74505060815335,-576.1504888104023
2022-06-17,-2.6392869483493064,99.17658904267633,-7.850505383345117,-13.794665184216248,-0.1515105651921721,-0.1515105651921721,4.056734630383581,5.970458617353225,5.69577977626555,5.69577977626555,-2.16975570924699,-2.789997976149976,-0.9602228000556624,-1.4930110751861814,1.298470793469085,2.98862362498421,1.042392655848845,0.6004271965847513,-6.7788379757533,-5.573658496121501,-5.246792151286224,-14.163019823479305,0.1354983396698509,0.0978329633295526,1.2084294679749343,6.956047914520044,-6.105238067353495,-30.033916974691486,-546.9217605266122,-850.3862287785937
2022-06-20,-0.3404166937216346,98.83897537731134,-9.708641494595826,-14.973846994088513,-0.4914114916571527,-0.4914114916571527,4.509780405903707,6.171467063037263,5.792723929419048,5.792723929419048,-2.364202342247693,-2.8910786747280084,-1.0054270535046894,-1.532855011890543,1.242551757742679,2.9447371221503715,1.0169133755849074,0.6267871502515818,-8.580755958230519,-6.059011747949914,-5.727293486303062,-14.166541072426618,-0.1969543804013503,-0.0460201634338745,0.9983837572719906,6.61863867770616,-7.506613769264287,-32.157932012010704,-582.4161352121899,-887.9405907708268
2022-06-21,0.0419997393851456,98.88048748938076,-9.65104034830797,-15.39822078133717,-0.4496181438178183,-0.4496181438178183,4.820024885370798,6.315684743805387,5.862978563282159,5.862978563282159,-2.200446408062719,-2.8931175610309854,-0.988817016932071,-1.5134401196044078,1.2586826152844706,2.893613493893467,0.983244408632528,0.6489514919704661,-8.426434366371238,-6.314602306354727,-5.89620741535082,-13.6732361167846,0.1947975492128444,-0.1038335650465158,0.7241091068725751,6.726393080755731,-7.676949624835674,-32.87230276973653,-579.7412973281344,-887.3266978051829
2022-06-22,0.3099760220436787,99.18699329107774,-9.732216217482009,-16.30876865660636,-0.1410358302107268,-0.1410358302107268,5.016547444364994,6.407343153456034,5.908581591884206,5.908581591884206,-2.130779516809526,-2.99469124467429,-0.9315057585305202,-1.4555694420846252,1.3015043190726174,2.854390371094131,0.957762603994084,0.6714196806471362,-8.212924369834306,-6.722281099877549,-5.746599162083763,-12.809202737282115,0.2539313259105569,0.0382502194906031,0.8624917630052,6.985454598038622,-8.07930612685733,-34.52022677863739,-550.3877777587566,-860.0350811210382
2022-06-23,-0.7310595446430423,98.46187730957888,-11.341995648275876,-17.53257674835243,-0.8710643189556287,-0.8710643189556287,5.233553857914678,6.539850154841504,6.024865028529571,6.024865028529571,-2.350355143001647,-3.1219784040784244,-1.0371942780256096,-1.554567137157458,1.3274336754120324,2.748792906954239,0.904220890042802,0.6783072766811629,-9.266534708265375,-7.427722509640487,-6.910872777084006,-13.80798570374736,0.9114350497624836,0.0421098816563444,0.9257148650741736,6.980596947098224,-9.796918384775122,-36.73172257895836,-624.8955533467472,-936.6057179161302
2022-06-24,-0.0090683978761441,98.45294839478812,-11.271241151522169,-17.22429841876261,-0.8800537252535773,-0.8800537252535773,5.274310367742003,6.587327554531116,6.094648218615218,6.094648218615218,-2.319114569203115,-3.0535055614081776,-1.0292630733417922,-1.5440983406100175,1.4667334025115977,2.7507900331340487,0.8917953024889997,0.7117073881986831,-8.339436461584778,-7.312241603428079,-7.0341213268572425,-13.22276030432105,0.5268234811824319,-0.1361693065246211,0.7857491614002552,6.7619126394757885,-10.21858576630285,-36.088965042199625,-627.2996356428979,-941.0736200965557
2022-06-27,1.6644753527070844,100.0916734548328,-8.85305117073048,-16.90701588220929,0.769773350106085,0.769773350106085,5.071352841951677,6.477400391751205,6.035705953032757,6.035705953032757,-1.9354429990518656,-3.0571844536036945,-0.7684640179063023,-1.2917478985793387,1.6498921569637452,2.8729590096975657,0.913105760446043,0.7651955865802162,-5.949064193225835,-6.892756809472499,-5.079611857122459,-10.18904266831594,0.3687108017076765,-0.3820077194761035,0.8247887238793193,6.938154922434797,-8.865133726165636,-34.86654822564394,-463.82228475685395,-779.6610481272868
2022-06-28,-0.035438447928715,100.05620251925453,-9.021611001464985,-16.81139717194906,0.7340621064495194,0.7340621064495194,4.973838131777439,6.422659493929689,6.077149091127721,6.077149091127721,-2.00763440006945,-3.069201841663447,-0.7715772210875358,-1.2946917553999429,1.7267990844850944,2.8946697895056404,0.8901145851153562,0.7857402197246394,-5.782750653189698,-6.809909171198683,-5.267849652479621,-10.013531988188983,0.6301701043082092,-0.2105264998265028,0.7454283322227206,6.550320713113259,-10.079085519755129,-34.53118170892869,-468.8989807866971,-786.8034824619316
2022-06-29,-0.7622840933485864,99.29349000304158,-10.056095209466813,-17.31751074389232,-0.0338176255718496,-0.0338176255718496,4.875385055454681,6.419856130476523,6.171792257448872,6.171792257448872,-2.26072546001444,-3.1502265902268327,-0.8866026558777764,-1.4050439552222338,1.8253385754884264,2.8360363239159727,0.8524852180150878,0.7908977186341342,-6.038280936067465,-7.131079851520651,-6.418794474490492,-10.964299428239196,0.5296722972857459,-0.1617421947072354,0.6607082577119753,6.578657978530724,-13.10888100279965,-35.330289161988276,-547.1927406980067,-867.1639404215922
2022-06-30,-0.9720645433787478,98.3282931928387,-12.182199222284575,-19.488472168755617,-1.0055534398029953,-1.0055534398029953,4.72177278614064,6.44106016831822,6.29241699076164,6.29241699076164,-2.784925523172992,-3.477752448250096,-1.0264296292731634,-1.538218435298198,2.016639835227855,2.774063342231232,0.8169228876574022,0.7955962738373255,-6.5206415726985565,-8.074946389536219,-7.90616022227089,-12.16585865980594,0.1971491052357321,-0.2782154695187222,0.7693151520937384,6.523839535283584,-21.91524095785488,-38.852669000222356,-645.8723239059624,-967.9111817773165
2022-07-01,0.2282836981205571,98.55276065683812,-10.865437359158776,-19.02958679138735,-0.7795652562614179,-0.7795652562614179,4.220147927047357,6.286797721699072,6.331858432854706,6.331858432854706,-2.804356228994539,-3.4909628891622253,-0.9867240859354008,-1.498591936284883,2.333691754260079,2.843523160159032,0.8039945099024122,0.8230111136411832,-5.071277346243181,-7.718234141934558,-7.770945133927928,-11.529457903906826,0.1251745000074279,-0.3307805235409064,0.6153676544204533,6.404830486554007,-30.17528987931342,-37.720265354639835,-624.7797224430919,-948.8871989173498
2022-07-04,-0.6751748224956833,97.88735723000872,-10.589608261133424,-17.906800662811122,-1.4494766504218977,-1.4494766504218977,3.7926431916806953,6.194653007692995,6.436154915120211,6.436154915120211,-3.0482022479427537,-3.3625195500228133,-1.0771606697328675,-1.5839493660740662,2.472006608180164,2.8007716311797832,0.780391059584355,0.836903349538136,-4.676663672447314,-7.437108264054054,-8.883716508192503,-12.181267410848854,-0.1558926518521647,-0.4775598932836801,0.5038046796881196,6.090654375828786,-31.52815389454888,-35.20665838828106,-693.2772938875373,-1019.4543497759144
2022-07-05,0.0631441967018808,97.94916741540432,-10.169648252265224,-16.92910647279703,1.506032302709286,-1.387247714107296,3.303834882587305,6.118093031546663,6.451322637025564,6.489519280786407,-3.372613461292142,-3.245684280159256,-0.6188390632944358,-1.5668474041407232,2.4140287903568747,2.6006101601568243,0.7524415501960554,0.8506266156213508,-4.615751909592281,-7.635668998480507,-5.305834661399084,-11.953642470726066,1.014071858451109,-0.0421737797636074,0.6402838809393518,6.551117410708788,-30.387689450208434,-33.559712249223786,-399.23304577070894,-1016.8086439221355
2022-07-06,1.1155692636985792,99.04185822113924,-7.657022889357262,-16.297932606235783,1.8904243422048967,-0.2871541595186553,2.612383685546391,5.975350347741596,6.342081904491728,6.457472443651456,-3.304149853705664,-3.218501745173603,-0.5712646252004867,-1.4098049366948244,2.5150671506750646,2.4905840985766834,0.7151208877723604,0.8782172038825873,-3.4319986924024475,-7.721753115351746,-5.066286140020488,-10.366201538051104,2.140885188192702,0.4313953272571933,0.7153972351614073,6.651474347244969,-23.54818347191728,-32.5022182836719,-362.3007042160256,-910.3776529630615
2022-07-07,1.999072631925114,101.02177690298812,-4.473505449605117,-14.090107144294816,2.317485270067748,1.706178052192105,1.9818375512242767,5.717779883491202,6.167854784054416,6.346086089509282,-2.749955109548373,-2.978306564386541,-0.5206051379226535,-1.1260861629064418,2.673479773262585,2.535547023734262,0.7014056058191186,0.9297862455352808,-2.038528346011447,-6.71622383703183,-4.577974375881476,-7.685895299403297,2.2553258877286995,0.5485565779551455,0.6481487596326593,6.432881875617113,-14.886858948554064,-28.78012731676666,-321.1016890539548,-714.6239734009455
2022-07-08,-0.284655650549992,100.73421270674774,-2.9430570446818747,-13.51752018569998,2.7117469776657988,1.4166656694080848,1.462216926371971,5.604982723470438,6.160601777057032,6.381361885066673,-2.681743333317982,-2.9370591852705483,-0.4596674503992101,-1.1708408710265623,3.1504036088016463,2.384347389256684,0.6374904533103485,0.935187798692662,-1.2446946426824117,-6.904264900922694,-4.442149834683147,-7.989367823545148,2.6023258484166027,0.5461828414166597,0.6588446930559064,6.809093599078797,-10.71120749907743,-27.821648293266133,-283.1828111784649,-747.155930784717
2022-07-11,-2.1760542341784817,98.5421816058762,-2.241161850444275,-15.040149194734356,-1.909559035657337,-0.7902159780537078,1.135972094646741,5.659616737671256,6.2908025300138215,6.564796576625373,-2.83560656559638,-3.178704091105653,-1.1871631912188867,-1.479750333740545,4.152323072262529,2.158005556999858,0.5725752936961565,0.9154519565626726,-0.7757512779850751,-8.336515547780323,-13.043191505259298,-10.61143608417766,2.422717383625521,0.3104874972666609,0.5226521466157353,6.350399970005827,-8.973980758014031,-30.40415955095029,-746.8209206859055,-971.4259925200183
2022-07-12,0.2192735512587473,98.75825854697123,-1.5691846092529902,-15.438871365439116,-3.740509763882956,-0.5726751614326625,1.0882237570030722,5.571728304168063,6.298934500073855,6.587290819975439,-2.344157011353999,-3.3013851737238045,-1.478700432579885,-1.4471123443154432,5.012105843034703,2.081237677079139,0.5320070526353007,0.9334262101744938,-0.5089611891268833,-8.838212674110776,-17.507732508269264,-10.212430031721787,2.414951034238428,0.3300990076191344,0.4942634600988332,6.796711457434901,-7.742886524062354,-31.087228611651245,-931.4237170051571,-953.2549861182256
2022-07-13,-0.2000105067466284,98.5607316535973,-3.2438682826908143,-14.935703352675562,-3.6072187867344647,-0.7715402576868876,1.0710076278922973,5.468716103328303,6.358039178793019,6.638105401090678,-3.947148092702176,-3.272560747311915,-1.4463618928405573,-1.4713923486395275,6.072202359943132,1.99470501116936,0.4972516957420404,0.9484661499172838,-0.6961931544956208,-8.972106430641166,-18.49370381265452,-10.297950535693186,1.8356344700329212,0.6896318808037402,0.5495100944695422,6.915495821845956,-17.4666583024421,-30.24607154903254,-919.6025581393494,-976.7257496627547
2022-07-14,-1.4347891970549531,97.14659292329316,-2.046850107447888,-15.85223193182545,-6.393695889868431,-2.195259478473629,0.9742955938927088,5.478706940026743,6.515383858820897,6.78935727247467,-3.112178976302265,-3.4348774605329333,-1.841424003070152,-1.653592615104561,7.05348494627345,1.8317121515103256,0.4684939430389412,0.9397809887919336,-0.4298842752360027,-10.273823300045478,-25.60883530110312,-11.946220641792708,2.1386996844443806,0.948254208698214,0.5616297919638991,6.923837485531037,-38.70168926303521,-31.804252903853968,-1199.758422684863,-1122.683104707056
2022-07-15,0.493610081072382,97.62611829938088,-1.2271040581920871,-15.443445661446903,-5.686565378682256,-1.7124854194926926,1.0133810302980857,5.366475399490176,6.551971084969102,6.80170536298829,-2.183222449023177,-3.431554674670904,-1.725516988018815,-1.58488533930758,6.380098190023286,1.7504812920577946,0.4587901426788009,0.973004867256113,-0.346771499256964,-10.52016598359562,-24.642066950503903,-11.079002248456796,2.6323671013583136,0.5978357448071026,0.5370823120537869,6.791835182939716,-46.9858365190502,-31.12260533173724,-1130.553741212225,-1077.9923112089884
2022-07-18,-0.1126315422320667,97.516160496719,-1.379773732212112,-15.242182080279342,-5.961137486966996,-1.8231881629862725,1.0610817551734206,5.271204547571619,6.626644052867797,6.854488659463589,-2.228957266723048,-3.45642885220305,-1.7497839447548056,-1.5940654833123968,6.756156636778811,1.6634751750783614,0.4571626429556707,1.002363589478106,-0.3500667636842525,-10.952699359178716,-25.36339210996584,-10.900738906025309,1.793939258196099,-0.0007266850787544,0.4814697788580823,6.407874837881763,-50.228105063138564,-30.791678625053354,-1159.5195371312986,-1092.650377780717
2022-07-19,1.3535542495437092,98.8360946311142,-0.3537748734189248,-11.535983959635212,-6.413748662534739,-0.4943117542998483,1.0467857090890975,5.06953933803429,6.586631602457131,6.790350175020889,-1.2792561250698888,-2.8639286542179843,-1.831420865870303,-1.4187069657890534,8.146711337252484,1.622188842607978,0.4681079314122434,1.046272167049537,-0.1643739387038935,-8.950128735036753,-25.769472685814087,-9.207467613914783,1.2658831475194483,0.0178772350888565,0.3973704188401822,6.210497016096741,-74.2185504438499,-24.537288347312085,-1206.289455254074,-963.3517093449052
2022-07-20,0.4463053371714709,99.2772053965047,0.8280647385609999,-10.981536342613886,-7.768061421627176,-0.050212556870087,1.0441093988696688,4.994866671155243,6.610144228329748,6.781662248419576,-0.1506235057151909,-2.796832463374685,-2.032073281364512,-1.3603330700351983,9.642492977780304,1.5150242164156178,0.4713058987571151,1.0598993207545326,-0.0163098296644166,-9.220846178397249,-28.500168378492926,-8.703958239889227,0.8603044291869183,0.2411882835879309,0.3236019431395551,6.532733905944957,-8.71637556611248,-23.60946937427367,-1343.2297472354721,-922.5319426334408
2022-07-21,0.7478407719362812,100.01964081569868,1.5913108205030588,-8.495112032031386,-7.053903003936128,0.6972527050932811,1.067143779349011,4.891606603471361,6.610178324421495,6.744627932878439,0.5678510015808681,-2.34868338052146,-1.926306787172699,-1.2623035087012,11.0675945421351,1.4723010406996928,0.4843110987826903,1.0917910437198242,0.0547525175074968,-7.803319304971955,-26.291430038997245,-7.797982547603112,1.754083055658063,-0.0137908592410933,0.3082608850265848,6.678943452748479,33.58570825925678,-19.416476680597547,-1273.3231370754986,-851.3767504556575
2022-07-22,-0.0982267385751578,99.92139478459085,-0.1701227128736093,-9.416780445505944,-6.093484985355045,0.5983410779262972,1.0872857695722138,4.873117196641938,6.66592936146822,6.764696509525871,-1.062696580584464,-2.547847203960579,-1.768381749149878,-1.2784911005964226,10.726298079146318,1.368063576633894,0.490369568917585,1.1073090399841332,-0.1077216818809961,-9.07557092820621,-24.0388241259805,-7.810470224092487,2.328169697860619,0.1406480579964526,0.3421456964380927,6.714400615084473,-64.03982922417404,-20.983342230708306,-1178.7907823942699,-864.860428566451
2022-07-25,1.029095473054742,100.9496813349322,0.8929769401409463,-9.17123950606101,-7.50164124569764,1.6335940519273728,1.137899672199219,4.763620620441233,6.632634741643393,6.699899852601305,-0.0811628816532557,-2.556012080002426,-1.991842039648591,-1.141701883838777,11.523264110042478,1.3790136029927351,0.5173977948616386,1.156247468096551,-0.0080146749693514,-8.829406630922543,-25.53385585180544,-6.61561516397397,1.727935770633463,-0.4993176800650137,0.2299120436504976,6.502766958799101,-5.118687405647593,-20.50597747516766,-1321.1160712039082,-764.9288283246052
2022-07-26,-0.6430399582425639,100.30053454623004,1.0142100385006192,-8.209024799850765,-9.495083276224218,0.9800494311754372,1.1582636425655963,4.7141394667000815,6.72002408344693,6.752098018194143,0.02493204558137,-2.3798855078688,-2.264828419901441,-1.234991209345569,12.88847963925878,1.3455177397920797,0.5287701019157374,1.1618439272967356,0.0022405964659885,-8.338137704974105,-28.78321121309936,-7.177196094238978,1.2605006432294332,-0.9047853474309197,0.1301205611481326,6.612214231169259,1.6005251924321935,-18.69176946366118,-1521.9701526612741,-833.8781697109406
2022-07-27,2.0402399972338614,102.3469061694816,4.086934539544694,-5.264209445334018,-8.406353254034968,3.0402847888968103,1.3488914336904374,4.563448133603753,6.608102262466336,6.610914606871505,2.2993713989939706,-1.814363162575965,-2.140716333253656,-0.9551638968916102,11.674969614856112,1.37532287793261,0.5694309417540528,1.2201004401238242,0.2656625657534089,-6.020224283902586,-24.84247238391562,-5.175399295222133,1.6992805132182438,-0.5333802479001183,0.2318834083418973,6.569725086838528,171.9029381241764,-13.74924719385364,-1414.607244507212,-631.4506957917054
2022-07-28,1.5873816165751231,103.97154214314934,5.498355855478752,-3.5904700804965763,-6.962606484125526,4.675927327302406,1.666083368324367,4.45531597644127,6.513151267192045,6.493318972240971,2.708762229256699,-1.4839505190096522,-1.952576909549192,-0.726105846255835,8.902235561355994,1.4091168830931595,0.6047361018540235,1.263742204835467,0.5069539744039749,-4.691923384722458,-21.029716489110964,-3.7308533728696247,2.705538493980162,0.1431187346668325,0.2098597404113783,7.091903661851643,250.12942920243398,-10.978917248603464,-1271.7428772720245,-471.4836867348098
2022-07-29,0.0893216570922339,104.06441124749594,6.31036958426901,-5.305008869422266,-7.367228663552812,4.769425600167809,1.9219380576537,4.4166510032606885,6.514535439751376,6.4729148763379625,2.7706602751812306,-1.8863757086050656,-2.016591409843317,-0.7195093654859256,6.390765718362671,1.4291525920838644,0.634643069899439,1.3008160240266156,0.8332393428849347,-5.829652629177232,-20.70007037026986,-3.580308659714853,2.679913078597809,-0.770966600563787,0.0993981961014289,6.856316410945684,295.13440680445956,-13.752470442247416,-1313.715620692248,-465.73228755183356
2022-08-01,-0.4703780171060545,103.57491513335688,5.74353806816311,-2.734781536985869,-8.381206565645027,4.276613253496339,2.052261369957297,4.359572186853841,6.552398780974011,6.490953965497945,2.318518479784662,-1.3227655826530949,-2.161993186747003,-0.7989782962386573,5.1813970240183,1.4411782144905363,0.6496229225064556,1.2966019806713902,0.9183249014768752,-4.001373311003388,-21.806868308552342,-3.999786686760796,3.057457836364322,0.28937008607629,0.208644966121437,6.168656891497477,263.71838662894663,-9.518887655531522,-1416.624152131518,-518.6131340317105
2022-08-02,1.0956901813249376,104.7097753087887,5.72274913804043,-0.6281050326770055,-6.4376814962538855,5.4191618663330745,2.206584191035648,4.297014305887101,6.478664058682962,6.403874158610173,2.1469459451026065,-0.8521792111861474,-1.888942830066396,-0.6370504144131726,4.004791100365628,1.4905725813164026,0.6861356826654582,1.3333700406182265,1.1829373524723887,-2.456657466765228,-17.835868810258162,-3.059608782495882,2.161040812229156,1.6467013567721565,0.1866697848173878,6.395150490036475,473.74169814715003,-6.044455388560035,-1223.7826022058036,-407.9590686592417
2022-08-03,1.3880798788148851,106.16323063100228,5.089450894287404,3.996300784418896,-5.119008473314823,6.882464040614937,2.4736689985736207,4.245396268527051,6.386728589459779,6.296199982404997,1.659122032933675,0.226308391670374,-1.7120290261653135,-0.4212554117905062,2.7378110730596887,1.582688833697285,0.71122573108716,1.354111222615345,1.4990511135349616,0.6070484488661824,-15.373831751954723,-1.958707875694803,4.65882783198843,4.445821377485774,0.3131402420680462,6.94726322002442,410.4118737718474,1.585909255285091,-1093.4264727394993,-265.2308316303395
2022-08-04,2.706663489493,109.03671203375788,8.241985621290304,6.3852501838889975,-3.184963964736916,9.77541267147276,2.954533766156486,4.188513384038228,6.2123053937831845,6.109872072876565,2.455509772259424,0.7988764211080199,-1.450581264174102,0.0338544545126174,1.970571972443811,1.7649826912876396,0.7560538301973045,1.425209968202011,3.68161459551793,1.895828553175418,-11.919063764544276,0.1451339737891819,5.255753336541543,3.983992588402213,0.3960649688598229,6.917169120363534,725.488653526769,5.524613735432626,-901.1453811549603,20.684638616911144
2022-08-05,0.197219914215907,109.25175414369468,10.868008362806393,5.556129029468647,-2.5520475797299373,9.991911646173577,3.38483918123032,4.237359475661528,6.191028467282719,6.077909033225564,2.9186445167606,0.5931452585705407,-1.3551499974836665,0.0640912860282088,1.7998983461698728,1.8850093907567853,0.7791061651507875,1.4511544474464313,5.488722370036518,1.333345973856677,-10.768458250148408,0.2684352495954937,4.550654190441571,3.4697226904103133,0.3843963444756476,6.79956779718041,987.9142316414313,4.270705200636929,-838.9772211859486,38.95410063018936
2022-08-08,1.5293994466055727,110.92264986697523,12.31734084721471,6.318224082538984,-1.174272578629704,11.67412733420105,3.765644498553149,4.262929791214363,6.093854042875802,5.970027567348946,3.0079068307932064,0.7675122562856764,-1.152510896941744,0.3413622277905466,1.7338113093604215,2.046734941455968,0.8212634256383243,1.5157663010746654,6.532837655624209,1.598570873136555,-8.55174231499239,1.3444961198281888,3.710463737328999,3.3078760045446614,0.3662426276418082,7.068807721276145,1132.6707809536874,5.599222887020714,-702.3233188786865,203.7941910361214
