,BB ACOES SETOR FINANCEIRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-05-13,0.4194052503135204,108.8938851959204,-7.4826484192923965,-5.456598404918514,8.687756863608822,8.687756863608822,4.581824460294581,4.981093327234986,5.815751662140917,5.815751662140917,-1.8302898930559368,-1.6361243541675363,0.6509859894634976,0.2083469605918798,1.5413862101084022,3.5497552386179114,1.4399240998726135,0.5535317606186636,-5.440600769903002,-2.295845080925531,2.6292863982120456,2.189023771662107,0.3793208739069778,0.1094963983066631,1.7314302442320408,5.913448710952367,-8.65634048188882,-10.766803990369173,378.59728502527855,121.16941823642335
2022-05-16,1.150745457876612,110.14697663371784,-7.539463637294898,-4.976798626071964,9.938476288984786,9.938476288984786,4.276069367752623,4.957313199828677,5.7242854030983175,5.7242854030983175,-1.9752842835216249,-1.5486591800872196,0.87657953143488,0.4237848154111283,1.491327347794159,3.718404170299104,1.4530529788692144,0.5633608507716166,-5.663714696752031,-2.0646460803814897,3.453274924877385,4.306059303890233,-0.8627015237814004,-0.000498987061863,1.5047340568551766,6.206578886523372,-8.845549882201873,-10.142569866296723,501.7791416447446,242.58652329126366
2022-05-17,1.5902567128852407,111.89859632367566,-5.272243960442841,-5.465649791625313,11.6867802882141,11.6867802882141,3.801942736874854,4.891260546381454,5.604626183939255,5.604626183939255,-1.6262221429116348,-1.6710090320794393,1.2038610479207277,0.7382487775024904,1.533508145982175,3.8470735376686354,1.4528018952158115,0.5643226833882723,-4.031803470354579,-2.124560518853598,4.644260978196738,7.331990278698036,0.1378141190977005,-0.0557315525339258,1.369050625939333,6.834322775810828,-6.474942669679173,-10.79167148486168,674.7191151001059,413.7608428651602
2022-05-18,-2.051565209378148,109.60292365171664,-7.473637959480425,-7.61527115855922,9.395453160346488,9.395453160346488,3.4634628940278183,5.015011403421029,5.6999989068681245,5.6999989068681245,-2.421786625431842,-2.059868342545775,0.7784135444312024,0.3174927037659544,1.4209492495005316,3.725583546785534,1.3676370936192015,0.5371609094116425,-5.902932928381756,-2.772790650830009,3.244249788960902,3.369024127959601,-0.3304671364108377,0.0376572834894997,1.1178494775820813,6.951907134653106,-8.748934667678862,-13.639564680226188,443.69563523491956,180.97080644045454
2022-05-19,0.4459147110030592,110.09165921196907,-5.092930410743116,-6.062393815420599,9.883263579156916,9.883263579156916,2.8807156363979534,5.001365970379085,5.650591926525591,5.650591926525591,-2.0865063065266427,-1.7564576886717742,0.8682020852760387,0.4001231798575766,1.8539843687312496,3.798896519855296,1.378611453589108,0.5435999516152669,-3.24200756167515,-2.3124314301849767,3.558548480706041,4.159185082707928,-1.1784457999183162,-0.0836165734726963,0.9630939428383788,6.880946016786401,-5.9628890039600595,-11.582824461580925,490.5855693653467,226.09328097189695
2022-05-20,1.520549481158162,111.7656573649151,-3.224246991324823,-4.972232553020624,11.55409297338946,11.55409297338946,2.513062251972676,4.928529620968801,5.537341808986902,5.537341808986902,-1.649588593870643,-1.5627031568805043,1.184281344597647,0.7034357320669047,2.1385837802230903,3.915197461887884,1.4203042001020638,0.5555000652628799,-1.9384411613318,-1.9671622880939563,4.617159199115605,7.011995736249045,-1.0575441426385628,-0.282268625517807,1.1024530334032567,6.901387488735753,-3.972126216347016,-9.995056449386693,655.7770603043775,389.51640891093797
2022-05-23,1.4484767124919973,113.38455688440948,1.7802098370503272,-1.6255772930699228,13.169928031940664,13.169928031940664,2.274832498367442,4.847574480867253,5.429624855448896,5.429624855448896,0.376013167030566,-0.8999297321122038,1.5018878810051512,1.0082443507579666,3.703491782906208,4.05081381518887,1.4777056750441124,0.5700885983171284,0.2309622978301769,-1.0769382654920716,5.518479022258346,9.602697902398852,-0.1860093114451378,-0.1010852933558583,0.8887901594915089,6.898966345714285,0.8189380460522843,-5.6498824682103646,815.4687768803043,547.4388587241391
2022-05-24,0.62956080311245,114.09838161133648,2.689501877605441,-1.6415908169191478,13.88240153974035,13.88240153974035,2.440480887316414,4.816715757876716,5.368465107647564,5.368465107647564,0.7216150988379512,-0.9105360444469374,1.648188038447365,1.1456233693408997,4.491498480156654,4.08815175917432,1.5025437439970606,0.5675844009809005,0.3920936107389135,-1.072805896591298,5.888840182255666,10.83581415236818,1.4532306512912123,0.1053142568362448,1.2424746506158697,6.971417827558768,1.686085499227721,-5.680080407561194,884.8239975246761,615.0239084812257
2022-05-25,-1.0922411354893802,112.8521521524498,1.6956320259348827,-2.306583717774678,12.63853110404011,12.63853110404011,2.553408486164224,4.870247386226955,5.399706437497595,5.399706437497595,0.2990695483311816,-1.0385694437903212,1.4047883744821108,0.9018514693730356,5.076157767027861,4.116481444804276,1.5061362031086487,0.5637753553313952,0.1504379409998643,-1.2287411438278666,5.036360465512057,8.637719153186016,0.9672834910145682,-0.2672447878800193,1.1714186006638638,6.8662486204863535,0.7317120501741425,-6.459859631729194,758.5444829012836,486.97331848402445
2022-05-26,1.2558458377093906,114.26940120802182,5.238394419826377,-0.0312133456990634,14.0530974085672,14.0530974085672,2.700527182091238,4.808344768120687,5.306719993715404,5.306719993715404,1.593332493129711,-0.5802462813099796,1.692398133658813,1.1773094442926244,5.865013904471327,4.230091018479798,1.5461183277028705,0.5736532551889797,0.7336449287060716,-0.6595659901334696,5.808794095699914,10.890989478930903,1.291299359017111,-0.077816381015445,1.4198199794783064,6.715778781535318,4.402771779397374,-3.559138703142251,898.1083013213859,624.7651566817642
2022-05-27,0.7638184532050563,115.14221198081562,7.344539680739619,0.0847284077939139,14.92425601302578,14.92425601302578,2.913455261915637,4.772534107176802,5.243232412645691,5.243232412645691,2.198561796136201,-0.5618372337435577,1.87542899361542,1.3507220792141343,6.269522907570924,4.240664256342192,1.5532046689771133,0.5692480540101538,1.0216744604066588,-0.6323036200549957,6.330981539873772,12.44123670923503,1.89052523486466,0.2986713539745544,0.9167298556944944,7.088646676993747,7.24757763308484,-3.4205544285258496,983.3310086939857,708.2149786211729
2022-05-30,-0.6731336253578135,114.36715103499198,6.601593171946283,0.5623289076891991,14.150662202109809,14.150662202109809,3.0402311847121464,4.804391050113132,5.253674613210051,5.253674613210051,1.861336496963268,-0.4602232208655654,1.7208491198784277,1.1938088262467794,6.4673814465681225,4.189772792349449,1.551730121899501,0.5561615698305435,0.8749898718767315,-0.5277356155012105,5.8262588363002,11.27708828459645,1.8296149888868607,1.0863276231541508,1.0342278989240197,7.070458073755372,7.241616204326306,-2.820615085088,904.0781334270154,627.1883123478793
2022-05-31,0.7327119445407426,115.20513281125632,6.002740576218643,0.276675407946352,14.987057738837024,14.987057738837024,3.137726783443432,4.769556157277227,5.193029377662582,5.193029377662582,1.6115070650470342,-0.52500730098097,1.8983598590857724,1.3617472236560777,6.229055687599829,4.231801124810198,1.5867254308194705,0.5549191060548523,0.8117552857606171,-0.5917224678467362,6.212945432226728,12.743467039135362,2.278103791001556,0.9377535828749108,0.9547125946205332,7.337046415269121,7.0721037055669305,-3.1943335067310716,985.8238517607816,707.1593337396471
2022-06-01,-1.3444178862816236,113.65629439982727,8.16144859287907,1.1279373894587614,13.441151167687106,13.441151167687106,3.2294140702116594,4.835093874043785,5.2382172593041325,5.2382172593041325,2.233100130647649,-0.3433431424494078,1.58324669830897,1.0478734837610584,6.154674608273649,4.230146919795162,1.6137860072991987,0.5532258053111468,1.1717280670550063,-0.3924441293004692,5.139089162569942,9.921787659773376,1.6659023130688937,1.015802023917236,0.481890006181411,6.950384163353126,10.751278657065326,-2.134393816132596,829.3390180818329,548.8988968204325
2022-06-02,0.6474453619569775,114.39215680649114,8.65226009334023,5.249618570576853,14.17562063947292,14.17562063947292,3.087750093864363,4.798474789417857,5.180510592197941,5.180510592197941,2.4945077316559927,0.5114704032867039,1.7390012651777855,1.194235211446136,6.532669986712326,4.28476292821479,1.6870784633943483,0.5615939431626237,1.1790610115363471,0.5727919786514739,5.339949901306599,11.016408274689898,1.222008566190242,1.1965394610130131,1.0758153345198698,7.1904718925032745,12.146154792257754,3.155476798240357,900.8914474099139,618.6748162472455
2022-06-03,-1.4560959965056908,112.72649719091532,7.14625304370214,3.834120891451189,12.51311399835604,12.51311399835604,2.912404814844804,4.828665949675247,5.231794843815549,5.231794843815549,2.127592085188293,0.2136144076282142,1.400563183332611,0.8577398185678513,6.670773722239925,4.170402421922588,1.6531245375192825,0.5509048119009996,0.9288891650258884,0.2473316750086889,4.432490762004661,8.145724385005007,-0.3347139197115885,1.0360282329989885,1.1014410726406618,7.126583236008679,11.21994760948743,1.326169295894245,732.7459240997447,448.75187601185684
2022-06-06,-1.0357306825659274,111.55895427212718,6.154923345955293,-1.9789792513638127,11.347781154764672,11.347781154764672,2.641567413482983,4.842766305590678,5.262895105267435,5.262895105267435,1.9704512209734544,-0.9888843036669016,1.1672614157134047,0.6242667964325866,7.623400342948038,4.136726703554505,1.624479115902704,0.5474595639857218,0.6827766483490728,-1.1576630338694245,3.781627188178362,6.001266364599906,-0.5250847344836385,0.3374728328218628,1.3380957719148228,6.984444331785353,10.01353724245327,-6.157157478186326,614.3174391325615,328.54506673260425
2022-06-07,-1.1252471709016998,110.30364029529257,4.143570850522937,-1.7019887023986795,10.094843397458884,10.094843397458884,2.2988861164278105,4.921841572263498,5.30299341299535,5.30299341299535,1.3892498705901717,-0.9182037962233588,0.9185908474433232,0.3763469069595683,9.129393341750909,4.161831174758831,1.6080617968982,0.5551766985505237,0.3498290762808078,-1.0858810524249989,3.029287321311907,3.594828770404781,-0.9150605533978092,0.3836708781355412,1.2588387174368345,6.714252008970771,5.40236695099387,-5.810426074582615,487.12812132297597,199.57651686077645
2022-06-08,-1.3473186022176953,108.8174988306708,0.3489635229952406,-2.0105025700731103,8.611515092282485,8.611515092282485,2.057310508248959,5.0263858302088495,5.363012025008808,5.363012025008808,-0.2920706842110316,-0.9619390046290756,0.6292682152381359,0.0886957969405557,9.802783130768974,4.025093616833333,1.5420409293949384,0.5504188568058517,-0.0612968867884852,-1.2012333234119152,2.1885106555518843,0.8642084472184507,-1.4239618197260169,0.2611897116045047,1.3556064277341624,6.4571553251364975,-0.790898011635133,-6.21648117890263,337.47730052779536,47.567662555993984
2022-06-09,-0.2217755528282738,108.57616822106516,-0.2917675076829267,-2.5382581621260454,8.37064130425139,8.37064130425139,2.0512401681349006,5.069083594843099,5.3639621612230775,5.3639621612230775,-0.60529777923856,-1.05939105012115,0.581793377695181,0.0369186233975053,9.24445110150218,3.883572140849981,1.4831020865969664,0.5494055955556958,-0.1343087983076929,-1.3827840961690965,2.104182639758617,0.3604442702269282,-0.290844623063435,0.0104945439835585,1.2329605931666916,6.601238197033426,-1.6207480970444967,-6.904417089044725,312.07176636071176,19.803009894866364
2022-06-10,-2.036375637053145,106.36514958376554,-3.43343699984464,-4.229294355552219,6.163807967013357,6.163807967013357,2.3277286420933354,5.251468800076079,5.481886093323557,5.481886093323557,-1.8830719918782275,-1.3460021173297925,0.1643049684587479,-0.3731541383759396,6.84675533690791,3.712855181921099,1.4219281885343031,0.5498551031578217,-0.6401982245502946,-1.9037877260637952,0.6334364343577727,-3.720231875782126,-0.5766225213715782,-0.2736157415076704,1.3395105581054023,6.343772058658321,-5.545834652014039,-8.962375201399396,90.07011216579758,-204.55884818291975
2022-06-13,-1.6463672911179117,104.61398855186978,-6.510008178060223,-7.674755216748112,4.41596175763921,4.41596175763921,2.822286780864501,5.4548524817327895,5.598497265582041,5.598497265582041,-2.6431941074922363,-1.928789032877224,-0.1536715841578439,-0.684153668789407,3.886763328575081,3.430360960847542,1.314769428754711,0.540642287362872,-1.9192966378966847,-3.0670998658198982,-0.6543580379110385,-7.084596476236448,-0.5235119793720834,-0.0032130193072757,1.4366535816065662,6.326501767356171,-9.205937384513843,-13.34023641163966,-86.03299437053495,-383.0232443955416
2022-06-14,-0.5457859530528797,104.04302009742533,-5.072769383377876,-9.801195948419988,3.8460741056209473,3.8460741056209473,3.2771504238094376,5.623441302083643,5.659804990024924,5.659804990024924,-1.8377590941190631,-2.2504034223587794,-0.2550271795126217,-0.7839369677950977,2.5494457675833653,3.316835658980416,1.269680459769028,0.5566106439423406,-2.3623224587596567,-3.8153869690163806,-1.1368246963965192,-7.971335817019202,-0.7245826324005457,-0.0167289411832589,1.3348230488973225,6.361316773828444,-7.408906126357805,-16.04490866846689,-144.3404103197518,-443.69303621917015
2022-06-15,1.112494710316292,105.2004931924625,-4.442812520510008,-9.733142392357417,5.00135618691712,5.00135618691712,3.476697428309656,5.66156043858922,5.612799249380853,5.612799249380853,-1.551085834324656,-2.22387406149568,-0.0536826933726725,-0.5906793412315764,2.137871735619336,3.3251592265264973,1.263507915622042,0.5847282917468,-2.522441380105448,-3.7864645116922615,-0.2384711463549001,-5.669923295801452,-0.3296387001497815,0.3093760714652322,1.5084180198109594,6.437178042553747,-6.570416752009822,-15.963239911071033,-30.13101810668788,-331.53645630893686
2022-06-17,-1.485427774632908,103.63781584753086,-7.272217342082837,-11.795474315268068,3.4416368783754194,3.4416368783754194,3.874713628712459,5.873402420563078,5.730250733603494,5.730250733603494,-2.122436874553023,-2.4957214814423048,-0.3273975693064925,-0.8569807976151543,1.4944598163370113,3.05627005074513,1.158406957650409,0.5733044468366498,-5.502881371591151,-4.796165373730878,-1.6195259785937002,-8.565631875549611,0.4534564374590832,0.6575752806468907,1.8359515021150368,6.441449205198865,-10.074989473792595,-18.584914968844252,-187.60701616985295,-491.07148442183455
2022-06-20,2.229912248279242,105.94884819696404,-6.557955414533054,-11.884706027294886,5.748294608946851,5.748294608946851,3.913827617933105,5.8008271437005625,5.610912290134999,5.610912290134999,-1.9191819497058669,-2.543267621232405,0.0740601041318551,-0.470458219734665,1.3318804270840818,2.9911447034687613,1.120205314070275,0.5880113912985833,-5.639655907431796,-4.932244111704432,0.3709540949883717,-4.489198417184854,1.8160396960587852,0.8861074649225156,2.057756375939226,6.728851299929809,-9.954710836635236,-18.704955957024875,41.554474848210354,-263.96998071042634
2022-06-21,-0.7954693065062579,105.10605762896029,-7.881202042819107,-12.554104272664103,4.907099383178875,4.907099383178875,4.044502123004622,5.875557226468336,5.669080232531837,5.669080232531837,-2.184785140805854,-2.6257768138255617,-0.0777366747705799,-0.6203033484824448,1.3222308037797748,2.921802451495485,1.078286607677551,0.6008977159737889,-6.682924127193437,-5.280268666236904,-0.408699730801475,-5.852159789551482,1.2279825419399992,0.7788895947937651,1.634095255211399,6.53434494952246,-12.54407077428265,-19.560573015675654,-44.06954462846508,-351.6549451055135
2022-06-22,0.1557196634711877,105.26972842818792,-6.718900419390261,-13.475744736265302,5.070460365295728,5.070460365295728,4.052650122346333,5.882731671460249,5.67091485582389,5.67091485582389,-1.894029958110554,-2.780169390061223,-0.0515580976816894,-0.5975851695645996,1.3301769402835304,2.858522366708001,1.04508331643604,0.6142867934033788,-5.770541128030857,-5.721484188270529,-0.2797686820589543,-5.516730380818385,1.9371887055824504,0.913403012373757,1.761537421996426,6.635698060751063,-10.915688596968009,-20.736000764859796,-29.238158208111198,-338.88546157039264
2022-06-23,-1.570295694599111,103.6166824149639,-9.32245962649718,-15.716705457110796,3.420543449884021,3.420543449884021,4.240518874081758,5.9885491197233485,5.789322688995972,5.789322688995972,-2.4245085353083025,-3.1061613232525014,-0.3380961590460731,-0.8765186677133905,1.3393770133210254,2.7402086520871216,0.9814504648880448,0.615860197899885,-7.676086794154168,-6.788315059115823,-1.994341879343956,-8.23961254132965,1.7204838380087388,0.6162267702320714,1.681842303604453,6.378054019614875,-14.620691049463357,-23.584155368142824,-195.73477646278218,-507.4449410321653
2022-06-24,-0.4259483238463923,103.17532889299213,-10.393132876253366,-15.771308824496597,2.9800253785464115,2.9800253785464115,4.276797051430217,5.990779119612927,5.845978332398121,5.845978332398121,-2.654702012868232,-3.115029173286867,-0.4127482374090787,-0.9494830089266844,1.4868056939583278,2.7323920367016066,0.9644514796283268,0.6428885426609233,-7.636251184130141,-6.829712383014832,-2.501854477488968,-8.633933767416874,0.8303047831668154,0.3720229613966256,1.4663706148661952,6.086105991421083,-16.145801293623677,-23.66029358249801,-241.29172526289898,-555.0657097165569
2022-06-27,1.0477872932089127,104.2563868788594,-8.840619062932737,-16.080973673597224,4.059036999006134,4.059036999006134,4.056256108568103,5.878052994692836,5.803158256454887,5.803158256454887,-2.4167315828930542,-3.2283760602277183,-0.2324525954755819,-0.7767058269278235,1.6699381556575077,2.845561998750356,0.9858110170029988,0.6890902555979777,-5.870206757459055,-6.6688287154347226,-1.3683750489718738,-6.541010841114625,0.2321275703903083,-0.0141556455750195,1.4158491806904572,6.077471119721801,-13.9405198144265,-24.059307847095624,-134.8959198668491,-450.73468323728196
2022-06-28,-1.2905935147170533,102.91086071112252,-10.671635716332045,-17.00985940188912,2.716057816019944,2.716057816019944,3.984994314079296,5.865410753182847,5.911274689368026,5.911274689368026,-2.919871982625138,-3.3946302168661746,-0.4579374569016942,-0.9957309420310778,1.7400351115528512,2.8642030391582947,0.9603503674906312,0.7084526141261169,-6.687033595670749,-6.95163726344537,-2.818756768292646,-8.308303191610602,-0.5725391359070511,-0.2380587842618039,1.1158933212574773,5.482604504344092,-15.790541171233743,-25.106868843760775,-270.69940982965466,-588.6039115048892
2022-06-29,-1.1671598565310082,101.70972645689176,-10.511136234047123,-17.564146654696646,1.5171972229801756,1.5171972229801756,3.799590843464834,5.860499750096757,6.027527415072304,6.027527415072304,-3.020574745978393,-3.4929849452044155,-0.6505009912727222,-1.181350836805523,1.80530299937911,2.799527127321919,0.919265398502924,0.715044907375619,-6.357352838148407,-7.312176831108193,-4.265267206634201,-9.958290006984658,0.0172820956401635,-0.2221226133717228,0.9538602022721064,5.413467315205306,-15.57513848666053,-25.702795370928275,-392.09125584280423,-712.0624555663896
2022-06-30,-0.9702806921947472,100.72285661899645,-11.94950822600369,-18.988477814998586,0.5321954590683373,0.5321954590683373,3.709015347915358,5.868484953581543,6.145117715809266,6.145117715809266,-3.482620948906521,-3.731869228457676,-0.800794153630015,-1.3248506042377215,1.9337688813746543,2.7271106519718185,0.8800204438214434,0.7214365920169605,-6.679750964491416,-8.03063066036682,-5.591886387115299,-11.284932049455062,0.2322151573614671,-0.0187854678532115,1.065732608524458,5.376234460207325,-17.529532580882705,-27.49728559774689,-492.0974340188293,-814.1362918901833
2022-07-01,0.7353412275725058,101.46351330930467,-9.991425407759712,-18.001932825155894,1.2714501392626458,1.2714501392626458,3.282690124206748,5.69870240494996,6.145375875385972,6.145375875385972,-3.3389646175461727,-3.6708924392540414,-0.6829170280236551,-1.2103176021242616,2.1252007846627445,2.781177967922257,0.8652442933807736,0.747148635014249,-5.1575297045798845,-7.521749349797236,-4.850401049752953,-9.95498920172368,0.6077702338590649,0.1742209107807298,0.985770848523276,5.406406309798654,-14.874665321814192,-26.26546232328207,-419.67818289068555,-743.7856593649435
2022-07-04,-1.022518941077144,100.4260296674347,-9.979409252560572,-16.71489787830844,0.2359303796851901,0.2359303796851901,3.037239268129756,5.653559863920078,6.266584550844757,6.266584550844757,-3.605427010265165,-3.473517488476044,-0.8373565961159694,-1.3578587185111857,2.142683615253536,2.7302063779721064,0.8392284814675869,0.7613859916440587,-5.110667956760982,-7.192767264011303,-6.252607036872774,-11.175851093974424,0.3472166036292347,0.1520831101480227,0.806516138151307,5.081920656696965,-14.860766539657526,-24.656356292233195,-524.7365908768287,-850.9136467652055
2022-07-05,0.5287690048194404,100.95705138508688,-8.473509020358748,-15.867295288516322,2.650643520407742,0.7659469112253685,2.708454784488408,5.5901066901526,6.222738016598489,6.28106768789766,-3.487752064791555,-3.362294896065588,-0.4576312279920264,-1.276039713651193,2.0570018380425967,2.5391718357716178,0.8091520086730329,0.774558492554928,-4.59232393101945,-7.402250973318029,-3.5193872220359985,-10.34769083410484,1.4215175630223802,0.4579811245793761,0.8617098557020678,5.548096306331741,-12.939579250643424,-23.598984238612488,-284.77192400086335,-801.489181388869
2022-07-06,-0.4802790341080665,100.4721758338306,-7.669100178295976,-16.649614186947286,0.8637958460338953,0.2819891946902875,2.469184033507765,5.595569435703278,6.219225037871632,6.363328334557544,-3.500664326376831,-3.4997969961711672,-0.7476229771422573,-1.3412215631043816,2.0802479098772304,2.4577774233360823,0.7667528570312103,0.8033311329477267,-4.155170362300719,-7.967913171063274,-6.064060271433715,-10.62405379971378,0.7955079534533817,0.1386557822367187,0.5875788003799494,5.27084475413376,-12.114236192528047,-24.588076492199242,-464.9635538331258,-853.4633175421671
2022-07-07,1.4099564153748023,101.88878972266632,-6.159158688288842,-15.393377649531445,0.5894043119481501,1.6959215348062555,2.1819608123821523,5.427949943242863,6.100895306646984,6.306182746317796,-3.2702775863226714,-3.377439375390264,-0.8095693501375039,-1.1348380691273194,2.126476738538548,2.5280479632582984,0.7491001244349468,0.854117899633103,-3.3556057348982886,-7.251670906721123,-6.593374753988665,-8.378815447456923,-0.14385392291637,-0.2459296337079914,0.4014623162904573,4.9778226624824855,-10.85569786023092,-22.938658743306117,-493.90978486591456,-715.6496251395304
2022-07-08,0.2016214425735851,102.09421937032594,-4.015347348405805,-14.133966003715424,1.027141876236488,1.9009623188432545,1.856397456911691,5.308850113613566,6.07832488212377,6.320970814603388,-2.689930854674845,-3.217007721779916,-0.7430391268648205,-1.105409732674176,2.5884403671725065,2.40812081903202,0.6846415943587978,0.8621551973349482,-1.9291851808590952,-7.092090925957789,-6.596784727115262,-8.104414008070338,0.6628029793316441,0.0537360025358001,0.4177995257278211,5.40507797538602,-11.046863076478314,-21.369639293747248,-451.64332132139594,-698.7262658412001
2022-07-11,-2.546652684437589,99.49423419207594,-4.893948152311738,-14.88060274697892,-2.7453260108785926,-0.6941012735173057,1.922560738709384,5.432639188691968,6.26058575539134,6.545838787507746,-3.055277325451484,-3.2821433213317013,-1.3263896553017092,-1.469352596800781,3.0635471160675443,2.185935025935244,0.6197800767590397,0.8480208720376671,-1.9173709459125312,-8.15701300304725,-13.398262534516352,-11.341873222474844,-0.4499711994911276,0.2663698814192988,0.4091356543085993,4.96610555271916,-12.729136022257256,-22.310691337636793,-830.3976182080311,-961.8145220663782
2022-07-12,-0.1456603959575142,99.34931049659686,-4.511316180973317,-15.517474178562567,-3.225105592053738,-0.8387506388114733,2.029999151642378,5.468727329460577,6.311657111824491,6.614463806459655,-2.705961190760527,-3.377938396929238,-1.3940606788886385,-1.4813937494059266,3.387622313897237,2.1008732467299778,0.5821232424829641,0.8696674211625498,-1.6215204685263804,-8.793021690991853,-15.115069037085997,-11.267094868820667,-0.5805890038352957,0.1633921956418677,0.5903847829763713,5.250349674973161,-12.123720896226382,-23.114399727735567,-879.8832998222354,-979.8625338561067
2022-07-13,-1.256584078634393,98.10090287866358,-6.7486283555822775,-16.652475888056635,-5.069426012666551,-2.084795110459115,2.261565573453872,5.568109769240825,6.45945230818316,6.773936444191402,-3.4189527287450705,-3.522466152099587,-1.6500211316404014,-1.6357567628053595,3.832893531021481,2.0366098918485007,0.5474327393520876,0.8909194097759379,-2.017323394457912,-9.63045415414532,-19.469483721306293,-12.43716572769076,-1.3458754000265256,-0.4426192736846721,0.3373760185623833,5.125898170058173,-12.96283241611497,-24.29758819567383,-1065.823280732558,-1108.0512349399776
2022-07-14,-0.9968153455693908,97.12301802462692,-6.286120340946145,-18.47214863115238,-7.805780525549894,-3.060828898443785,2.460323567008556,5.662958682659059,6.617138657285147,6.929955494518312,-2.955486260027272,-3.7857602150866456,-2.0265056479913266,-1.7449463386317512,3.9879556163933016,1.9039602772648607,0.5130069715717788,0.8893565517967329,-1.823353416378129,-11.260005755628384,-26.139350156285047,-13.5967969681124,-1.6380324201040417,-0.7606109508212258,0.354216590319694,5.268846206418991,-9.30751262234351,-25.80567970188553,-1340.9668862530093,-1209.2400467040716
2022-07-15,1.0565726676357243,98.14919328705804,-7.361717510516074,-16.911801017752293,-7.035339521871579,-2.036596112352116,2.5377812832251303,5.542898358953028,6.638280703673588,6.925040795690614,-3.289113101376958,-3.587240431319771,-1.9062634016528928,-1.6034611394432856,2.991556518662548,1.8452840090892464,0.5027340379293768,0.925623089447897,-2.7902028977265543,-10.775419394516978,-25.17098624837738,-11.996280053442153,-2.1803263190442235,-0.4033833309547085,0.3366440319202305,5.315819109007774,-7.104005542914188,-23.747633289381298,-1265.4311555311574,-1110.4033804949308
2022-07-18,0.9912503887392176,99.12209754706042,-5.6932589965690825,-16.32151061043923,-5.978945793550656,-1.065533490493625,2.348211397552402,5.415338500349335,6.647088237105797,6.90793790844929,-2.844118361787729,-3.5637425089872816,-1.747081317962623,-1.4720527659747378,3.0798576255156256,1.7594630719791633,0.5003578466008742,0.9557576296048668,-2.1684739897740863,-10.968614415158871,-23.209396548466867,-10.639568851277252,-1.461726888919033,-0.5376740953756487,0.4826291388615994,5.277410421138443,-4.998076517691791,-22.75065828808456,-1161.3003677896645,-1016.8849105314521
2022-07-19,2.4742148988125434,101.5745912525853,-3.510161212321684,-12.435266490548385,-4.038879053466806,1.3823178199452892,2.1150515510754047,5.13329038865217,6.523780001982618,6.761549093705342,-2.1254769731758385,-3.0035474982827,-1.485032441395718,-1.1472056790100338,4.04591106914036,1.7129643219197914,0.5096711118499195,0.997487641361288,-1.1111201635595458,-9.000818818873679,-19.008385443524205,-7.776424686944453,-1.133791778025324,-0.4550406971049004,0.763293804324395,5.389845323973614,-3.1617817444851894,-18.021667077397982,-968.8024943472808,-775.6887519203914
2022-07-20,-0.1387911665531205,101.43361469246426,-2.106868963201213,-12.170565863494542,-6.157792483403359,1.2416081183643897,1.887357782965289,5.054235545685223,6.574369337827818,6.7917263254535785,-1.638375695207024,-2.999233937551034,-1.7981996335540409,-1.168112254665989,5.258277212679665,1.5926076548328538,0.510324089783009,1.0113332603948202,-0.5880635414796493,-9.518248095188785,-23.1657269778459,-7.84459392545117,-1.175456074033281,-0.5172422587288207,0.5717264463965769,5.51169804911783,-2.049069604862958,-17.540845261887984,-1182.2028534130905,-793.3498751099933
2022-07-21,1.5143824653487623,102.96970756733636,-0.1992931138305641,-7.568731306615397,-4.945317569947143,2.774793279346001,1.8171426616226485,4.875733967844723,6.511885236590918,6.696555139331059,-0.6519164925343082,-2.166331157086339,-1.631577577114701,-0.961125055553084,6.867060132940088,1.5343533094432924,0.5175335707724293,1.0411624943820716,-0.1725083583755228,-6.883977988119691,-20.52938502309812,-6.181769863045005,-0.3133932788770029,0.5135812687913703,0.631177611591278,5.818782900011994,-0.7823930622866766,-12.22220448244828,-1062.4645936766,-643.6226930303854
2022-07-22,-1.1604842061704868,101.7747603738775,-2.3803112492910645,-8.401860754633727,-5.374167842656369,1.58210803541484,1.7738443386101328,4.927986932995277,6.637461852367449,6.790986495402711,-1.897372465329788,-2.3135285235495746,-1.667593867570942,-1.128678040129343,7.040586347601088,1.4153019468213033,0.5197811288529305,1.057296437346659,-0.4780345328776142,-8.055551932766232,-21.294714384245808,-7.249468604482656,-0.3417528705620596,0.6684729452923097,0.4524617634663587,5.594071139905419,-2.2157709503516685,-13.192560785105261,-1106.859068124402,-766.4837328175968
