,CHARLES RIVER FUNDO DE INVESTIMENTO DE ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-01-19,0.7254624469089865,128.3813546923165,2.902810925810432,1.258562304530938,22.00268862960398,27.757562812750336,1.6988693073332828,2.51097260541278,4.042686044470509,7.008264071646258,1.10787468902392,-0.7724385832165483,3.82541804913703,2.156596909197233,3.0349944689799764,4.023367952146922,1.7421394176122749,2.264802606529005,0.6201442291875757,-0.4820767438845935,8.876995724433867,6.67342954842046,-1.5007108464712495,4.974305274426087,1.803315120558293,3.0504609431983654,2.522758449904099,-193.95721218206128,1546.496416151187,1511.4000635750335
2023-01-20,0.5645825708366026,129.10617344511326,3.6462489440161607,2.792803199623326,23.246763499406025,30.94602541703605,1.835893528361525,2.5258019697472305,3.866899964828129,6.970900912428929,1.4301332202543953,-0.1604762493588475,4.320560424167576,2.6229612331839123,2.625768639672684,3.979772710700301,1.8199740481129263,2.233935038318564,0.999925234877953,-0.1018478330781108,9.17989735599502,8.184840892880095,1.0697202572361637,4.313992156045405,2.64167039006744,3.5362545093162923,3.519241292214476,-40.53312267282249,1670.7174952251407,1828.4402853667443
2023-01-23,-0.1392994628800714,128.9263292389592,3.4018933554479416,3.7642454296607992,20.956172416866625,27.97593824671865,1.946253587278393,2.5609703847960907,3.6942110033152384,6.970654689933984,1.223487396892357,0.2210533189567996,3.901975210700697,2.1943781583972943,2.4031680338969315,3.482412308882709,1.90092345825354,2.225501953585757,0.9908656829669612,0.1625628883361253,7.583009034607441,6.8731696131181925,0.4584621057179919,4.358242829155096,2.052484309178649,3.081845761989977,3.1987477928806753,56.61110033092482,1441.4719758033812,1529.6252401320799
2023-01-24,0.6761300621875632,129.79803890901871,2.8110712710141166,2.284530327209881,20.368687890384493,28.155508095302668,2.0716790819761286,2.5888703618615336,3.5279825102991698,6.928208616480029,0.8642239361947942,-0.3528968126796201,3.918775404043937,2.2311331727196047,2.2709992881255947,3.227794197324468,2.0323109693063923,2.2775857319788027,0.7883730567945525,-0.2830428593926341,6.8027832827060095,6.786904156762716,-0.8836213911367529,1.387149654128751,2.0418540416701765,3.2315582218733327,2.2501980651461366,-91.36040991416698,1382.5371087257572,1545.775607175039
2023-01-25,1.554215434177686,131.81538006300264,4.655234809795967,3.4310558018842987,21.52860661810178,28.61555464013433,2.2936480607043905,2.6279641688862645,3.371920204385942,6.838622875224264,1.584618953451598,0.0886318688399241,4.443588439185038,2.324990547357306,1.9740338747796204,2.973353211515228,2.114126095438555,2.3227887449666538,1.8411832927362688,0.0783362617770024,7.087290427185071,6.845105296937416,0.6889704973675841,2.534293378743494,2.3150155072480443,3.285280122395312,4.567973771761155,23.29213755327477,1498.3425638063823,1589.9733541837854
2023-01-26,0.5476310111380389,132.5372419616771,5.257181800818482,3.153238794954625,22.76405385578408,29.788495586619245,2.540481216825543,2.7021039491117502,3.2648955487669795,6.825894140555171,1.667599489617922,-0.0166150644987897,4.967083456113104,2.498515530031033,1.6053322353134876,2.7815996535727976,2.1370565863079074,2.3217572955848094,2.6390208128692394,-0.0161402203725688,7.58847883117365,7.345557844894886,0.8578310313230175,2.3355564727281366,2.7577595587493944,3.6069829120701073,5.324510859238531,-4.4895631396926206,1621.700866621778,1705.460251652493
2023-01-27,-1.0037368596037322,131.20691681140556,6.512696988036297,0.4849791381981861,20.93369779051638,26.87782645445348,2.700678197721401,2.774117779424419,3.171386002604055,6.909530878357968,2.0335708165503394,-0.9780245483002876,4.535804959406512,2.044401966461708,1.538905841023284,2.422364863061897,2.10337997434231,2.25364756916777,3.56878258654742,-1.1200440237247766,6.838891942622844,6.267998026088584,0.6731893696843374,2.48608198917437,2.522990390175269,3.383339969674604,6.902463431786322,-271.31552881533645,1438.4788358803867,1412.585851504292
2023-01-30,-0.3181657054959319,130.7894613988731,8.686141304564593,-0.343281459342273,18.90939026449581,26.301459127077948,2.7343696234048847,2.7870933469283528,3.0504662547110746,6.948182766016791,2.8033754539604394,-1.2706484659355983,4.05138609185812,1.9474751709971856,1.7383163002777906,2.216550328229498,2.1409562060001366,2.2610427133096285,4.409706497651394,-1.5977150803169813,5.772475178793166,5.984589915403005,0.6639619188881607,2.48631109527009,2.3436898803972026,3.3595670943512697,9.63408474984865,-354.14158856938235,1235.8616558018975,1353.1413420368249
2023-01-31,0.8985202940641868,131.96463125203925,9.621783825488455,-0.6174615674772268,18.20395129217032,28.484149549447203,2.573626010534135,2.778188141973529,2.930100659436886,6.908508078878839,3.3420190696033094,-1.3734116621483776,3.976420823900621,2.27198448605388,2.389937578834701,2.020349268989897,2.169985420356489,2.316969891089024,3.598883619975524,-1.888582361670782,5.369304866756053,6.774375116982276,1.3925523483104874,1.5799717378067388,2.022317967080013,3.649606168593188,10.810015983423423,-381.55959938287776,1165.1313278309774,1569.6023176990614
2023-02-01,-0.2579543574077858,131.62422273548748,7.395039944669541,1.4523139424068652,15.234394740875551,30.11597991185881,2.3379486724772027,2.757370577394452,2.8659040741581965,6.9421619169671365,2.7264770178462543,-0.6331468458600803,3.029325651649769,2.4934264256263527,2.450445964070871,1.7503602969666838,2.113584997553492,2.2711480600322664,2.6013074427577525,-0.99740635512022,4.107597630123357,7.621594681280636,2.270492354956896,4.437622215100197,2.131150555852858,3.8674090642015377,8.011406877842228,-174.5820483944686,868.1756727015006,1730.9769974742755
2023-02-02,-1.632074415302209,129.4760174718812,5.11194970491722,-0.2694086124428422,10.819056542413229,28.2984902632622,2.168142400444413,2.7989876567194005,2.858449630709913,7.0542479983721424,1.886994638277599,-1.2388561380290557,1.492563829957393,2.194465598763788,1.94157902304276,1.5732986613575008,2.023494714796432,2.2051815599918143,2.107188549168224,-2.203995416739545,2.1084406583102413,7.0199682594994295,2.5294605776726464,2.855885408531218,1.6667756732506898,3.852135223565332,5.141980722066924,-346.7543038794393,426.6418528552683,1548.0304557575973
2023-02-03,-0.5464894091242511,128.7684447490415,4.038772895273635,0.5701607308057655,10.23437723254062,27.40746177621032,1.962443314554041,2.7987864703063896,2.847384376536953,7.084389916176733,1.5379278742138844,-0.9389689865329722,1.293025012365166,2.057664697039269,1.5023178192491726,1.321369416666326,1.9648843037288588,2.1421805912796312,2.0089599127072377,-1.9888258819973923,1.873768960184096,6.804888014539476,2.503874286566302,4.687986457060444,2.292451779584734,3.995377311536144,3.7931940846640746,-262.79736955457855,368.1739218680074,1457.7299030577851
2023-02-06,0.0658107614541547,128.85318824304352,2.2072083974677064,3.586300919851728,8.604607799017884,26.63827296353408,1.7464617207566,2.806518765216576,2.8169188756456416,7.071189469152449,0.6793918029290614,0.1383088894010024,0.728444756751124,1.9510341176162964,1.695407584121637,1.23040511795143,1.975477014121352,2.1507371468494023,0.6998504597501493,0.3154786076852941,1.0387211648068753,6.4146062324051725,2.073060553281347,4.96864217641375,1.940192257395161,3.8594375321016368,1.4912530643371982,38.81664935001772,205.1969785157339,1379.6131906445496
2023-02-07,-0.9814384165482082,127.58857355267912,0.1388744562128083,0.1449843141237483,8.085643735264279,24.868919798635574,1.703854330511128,2.8439295223627243,2.8263216480271733,7.129695464942436,-0.5175337751901329,-1.0735674313374892,0.5424031346445656,1.6851770482376915,1.9840236182897613,1.080300441813136,1.9643331923254173,2.11197718922457,-0.4444514449901552,-2.8262046316518297,0.7804204130913912,5.688886802255986,2.026860661403115,1.1873425050120574,2.347714768772707,3.7741975090993702,-1.1082637688469652,-305.31501122278024,153.30057214037333,1201.4799158445348
2023-02-08,1.0099403609301394,128.87714205292266,2.0326120829505347,0.4457019540422116,7.262999500549198,24.87060436683061,1.662514320983607,2.83073415888928,2.7807139511450107,7.0534212607262505,0.6086777418528017,-0.9723387354004784,0.2554601081481783,1.7019404382664685,2.189233999418044,1.0017821118066252,2.0553109604148783,2.19604383136196,0.462232663554122,-2.7475360558650537,0.3456223901736316,5.466422254565571,1.70633723748885,1.529205330202373,1.6127042049647171,3.569980514080262,1.2813024398458635,-275.24324723093395,71.03614866886527,1200.4502871758461
2023-02-09,-1.5439060709624195,126.88740003268472,0.8224680993294956,1.2009592001297438,5.370584715921066,22.73754495483465,1.660695540604535,2.862976055094306,2.813163340850442,7.154763663473056,-0.1193527146189845,-0.6975871218580696,-0.4201865141546085,1.3780275347598894,1.919786856298077,0.9754984998292376,2.028742893415211,2.114737565916644,-0.1032450661262462,-2.047338080552062,-0.5826530812633418,4.66226234965083,1.5729800591407948,3.5393177076824984,2.2042750696116564,3.6315479125707086,-0.2603366588639856,-199.71752262218072,-118.205329793948,985.9461332965409
2023-02-10,0.6201769471974483,127.67432643658564,2.0083985463757306,2.598189404151391,5.4952561155477495,23.846715187470974,1.5637561733191985,2.8561570173035733,2.789918493782153,7.104431556646141,0.6316342297935887,-0.2100532353667842,-0.3790009997314854,1.54222728157672,1.6893651360406878,0.97909265205385,2.073058720328828,2.1159799522194342,0.5846704806720083,-0.6127561277695739,-0.5100588265753873,5.1780491375931526,1.427784356671849,2.843510962600185,2.282667307638797,3.8061391428669817,1.40120027963647,-59.99450222001599,-105.7381898312796,1095.6648166754242
2023-02-13,0.3726248818682443,128.15007274464605,1.178891916702005,3.9992828315053854,5.626018895563368,23.369485088574613,1.3891044134824324,2.85928437818292,2.7798453792732616,7.071596101825707,0.1138973391129587,0.280191928885005,-0.3333347693386547,1.4802080387654752,1.7315593852741586,0.9756826017593448,2.1587996835929912,2.147787413540146,0.0913715681894825,0.8211158051903442,-0.429228855895959,4.873589132162663,1.7322265512502288,3.019509158754074,2.2639276480451995,3.705350123800964,0.27417604601103923,80.11484051538345,-92.6619118297178,1046.743339682501
2023-02-14,-0.4042859064160242,127.63198006147756,0.1375179870757363,3.296819391536856,5.774826815457615,22.788283455398187,1.3439724955903103,2.8728040284990835,2.789563735203512,7.0944415718543015,-0.657125526064166,0.0343514434699758,-0.2788289755086686,1.391828478716264,1.7831857063142813,0.9654295459544596,2.174833740452929,2.1115957470082067,-0.4952701393092585,0.1022187124879644,-0.3576416826423448,4.676200846817209,2.027360015615903,2.7066339712535057,2.5544779451737667,3.8622613829304457,-1.6168840215206304,9.8684965185305,-77.78111984029303,987.4245820295392
2023-02-15,1.935711873991308,130.1025674545378,1.3407030688735189,5.435778706355398,9.70467308136097,25.238060944969824,1.2764623935170014,2.850427595118473,2.748105191927645,6.963786007950564,0.2507135738918793,0.7850205645763275,1.146984866794507,1.7680089652383717,1.966911640486092,1.033109885680109,2.287055910730559,2.187012301828614,0.1627050458342604,2.1659305665541844,1.3782063887076388,5.629614467080836,2.1646370042080108,3.611853653425973,3.156641638349448,4.040141071911385,0.5901431355839637,223.76442800038473,315.2035067500424,1231.2036094058126
2023-02-16,-0.101682691960514,129.97027566164027,0.6692958155826456,5.553103024785284,9.64745110576183,25.45226990178612,1.2632711233572511,2.879714536695592,2.741360205370201,6.973153598739998,-0.2781515370507471,0.817778487563565,1.1289333980403906,1.7946337170510964,2.1659621179398325,1.0784545404930015,2.334286823706801,2.211540605795031,-0.1622285088752434,2.1836512435259348,1.3258066919928813,5.658614872222172,1.3481600452642484,3.101107101529021,2.612302196176448,3.86003485933191,-0.6558841665958489,235.4968598433733,309.4813091901284,1251.4256562474993
2023-02-17,-0.5625047998666366,129.23918662264364,0.2426636867203269,2.695668080918568,7.491698967155545,26.44311997390094,1.2690372612012455,2.9081122453532364,2.7387034414263933,7.009510947154412,-0.6130733567267445,-0.1727809324539846,0.3428852277652635,1.9249726514718288,2.2932247166625883,1.0579909470531217,2.3236642324898384,2.186421594844913,-0.339265893954009,-0.4749249951831151,0.4041293660955408,6.171324370962285,1.597627824474882,1.5507186211014303,2.0575892191235554,4.024659184881945,-2.769573468857337,-50.24663454329832,93.90609532949998,1349.311687346464
2023-02-22,-2.0245570279685987,126.62266558698546,-2.4463954530615166,1.810826081340421,4.701340309934745,22.833785728061446,1.394340522854422,2.9697538883595977,2.7780642878696145,7.133420072100546,-2.486531816647052,-0.4671458973246558,-0.6663984386572589,1.3838791903267742,2.360221333774413,1.0087072510703106,2.2805094189722244,2.106360425352265,-1.4689605689536505,-1.3753329754882764,-0.8117912991388303,4.686658311095223,1.7563372875648284,3.895320896612715,2.318078617478448,3.663090641796878,-12.342096660573505,-138.730834501113,-185.1297703925801,987.1791593639261
2023-02-23,-0.3445393426651177,126.186400687307,-4.270350981050316,2.358320430248116,3.1809224431177188,21.33810872204108,1.5136201964240834,2.977525957300852,2.774228247985981,7.139151927244734,-3.495611127419295,-0.2820509403265562,-1.215370643417897,1.1715848557190032,2.881478088490712,1.0323908815200968,2.355507510951905,2.1227412196194155,-1.8362199672592303,-0.8134651430346701,-1.4314178813126572,3.9402458497209856,1.0347199514660097,2.365732319931067,1.8778864998308689,3.560529099983277,-18.835020648012534,-83.98139961034347,-337.17155707428265,836.4122280637065
2023-02-24,-0.2106701617651807,125.9205635928534,-4.9923163262571135,0.5170097933130772,3.145707479881226,21.031727378066627,1.5528889616587915,2.9736150985868943,2.774146461988154,7.137978366579407,-3.872133227149957,-0.9016380883701404,-1.2281004556398465,1.1271745224418623,3.4766236475888586,0.9668539173680778,2.32501762527094,2.0580781804023296,-1.729549573386694,-2.773040047597779,-1.4653353578695136,3.90934971915238,1.9188389738386415,2.119325432854247,2.376643513627494,3.676973628274829,-601.2992946513402,-268.1124633038474,-340.6930533979319,804.5747356549487
2023-02-27,0.0177214285747684,125.94287851559146,-4.012012799127454,-0.4125035898237934,2.7591155012293043,20.907245261731592,1.494980451870135,2.972783531652813,2.766413134148553,7.1200283436393885,-3.366391455545881,-1.2145647262005304,-1.3712783769727193,1.110848160302748,4.12795880313648,0.947004926187912,2.3652722536788024,2.0562016265681424,-1.2191714257322137,-3.8126919051093657,-1.6038418016069922,3.8465441738007127,1.597326574180437,2.7829368960361176,2.0598531434768605,3.655765229497428,-503.2689419383743,-361.0638016175344,-379.3522512631241,790.9270386835237
2023-02-28,0.0315599189595561,125.98262598598632,-3.675246737370692,0.9150899344721874,3.660214467697209,20.293820750773207,1.488523168241923,2.9710358889758366,2.7605685234464383,7.101094014099823,-3.1547532868925914,-0.7684338315638338,-1.0477637202616088,1.025736278752785,3.961959188865378,0.908595472945832,2.354466239764448,2.022447012026507,-1.1852528342099846,-2.512718321694161,-1.228483763034423,3.601503379709295,2.5936159415446096,4.7848996647189015,2.461203791802337,3.8733338553316856,-469.5923357626981,-228.3044491879363,-289.24235461633367,728.3849749096429
2023-03-01,-0.0222837526187791,125.95455232926896,-4.554310397982047,-0.4567987797310474,4.3174563891926905,19.87880203771136,1.480184181236603,2.9703496366204307,2.750182659937112,7.087777299029538,-3.766414402281193,-1.230472386490186,-0.8127393344553219,0.96741663097346,3.734626297318669,0.877107781194074,2.3345047725754235,2.003216389899989,-1.4927830991392586,-4.167028596082979,-0.9574542964853332,3.422912107892476,3.41549237746708,3.425317255908121,2.3830597623538528,4.149919672166561,-557.4987018238336,-365.4933206082598,-223.5181624667855,685.6833635717326
2023-03-02,-0.6864359368633721,125.08995501796548,-4.964335273343484,0.4488681074971019,2.567788819678609,19.76171700709843,1.4060674019929744,2.9905335192401834,2.7512246951102286,7.120107304802695,-4.256561161375732,-0.919323024191672,-1.448391038821452,0.944894457781138,3.308323229015323,0.777051146974154,2.279005682945251,1.972382548092528,-1.80907713040516,-3.538076392474451,-1.7485034039196228,3.4109762011539826,3.2677357466089347,4.978632277454351,2.0250599195382484,4.323421645464777,-598.5011893599773,-274.9266318854449,-398.4849194181936,672.7749931115063
2023-03-03,0.6681116436711099,125.92569557250346,-2.742069125001294,0.7347319267530703,3.0446442807055134,21.720066488784934,1.2403410523264058,2.968190430533457,2.723944579336331,7.055254827755292,-3.0336379967430007,-0.8299341154993706,-1.287835941952141,1.229452326921206,2.426181867520597,0.7561849477131919,2.30837384572917,2.0058994439237665,-1.550891874854736,-3.2576719584913074,-1.519681805287014,4.324294266734675,3.5903051192827387,3.597546075820757,2.24405364450164,4.5307093244158985,-376.2745745257583,-246.34024995984805,-350.7993733155032,867.4099465005817
2023-03-06,0.0599635333108583,126.001205068915,-2.1490045061269503,1.8170560857243303,2.6891227433274727,21.39851973510584,1.2129897036651416,2.9655211894671294,2.7145814864570945,7.028097670156079,-2.613114618208056,-0.4657118436828248,-1.4232452736482395,1.1867438218745032,1.770459023726273,0.7229242431324114,2.362070834351079,2.0513030497016427,-1.7903160050053195,-1.910405348481668,-1.6356475065636542,4.065977228865052,1.496373253684968,4.198201243310595,2.0870734315176973,4.0966758640738,-316.96811263832393,-138.10783406272208,-386.3515270533073,834.0551489588316
2023-03-07,-0.018317439008475,125.97812487502657,-2.231270647796463,3.5956011681985487,3.850677756449144,20.98408104959261,1.2075117600832994,2.9589083780198413,2.7096687735218485,7.007282526876655,-2.693097802897107,0.1343288439748817,-0.9971551814060182,1.1294121905180925,1.3102679106930175,0.691869137919267,2.351774280004011,2.0395855371821,-2.481894917454519,0.5744825431039495,-1.148902885955022,3.880254181049492,2.0375765157613808,4.790783535126842,2.8079591429848696,4.12040714481174,-325.1947268052752,39.74667418469977,-270.19602574114015,791.4110308258918
2023-03-08,1.6176024115996943,128.01595006109306,0.3349645634508848,5.369166525995022,5.471292385390853,22.99562758807747,1.160204182912742,2.888672429923894,2.6590996057173486,6.881528212816993,-0.591027051017774,0.7515674249366756,-0.4066585644797525,1.4406179514386122,1.2519736226052922,0.7280917245890732,2.478930623789849,2.135762817871376,-0.5477048752660402,2.9818112558122767,-0.4362145588473571,4.641738770691751,1.6654491193043297,3.614489787078222,2.1958185455441988,4.506862084143898,-68.5712056805404,217.10320996434706,-108.13456284696929,991.3653076715431
2023-03-09,-0.3343733834865747,127.58789879747133,-1.0003661121860683,6.619519480894208,3.5470778316437643,22.95033901987456,1.1640890943817477,2.8681839553218165,2.658413405868126,6.887778760529898,-1.736158118993238,1.192875041433237,-1.1305841956643652,1.430992458790506,1.1014102484320485,0.7057723535333911,2.4233641052055908,2.078070834608336,-1.83495907661971,4.847717592526507,-1.2402429233645016,4.74303344235779,3.8764291186179087,5.130579990166845,2.109924136589772,4.702988703668154,-202.10427324423569,342.1385054542657,-300.55601822167813,985.6359464135702
2023-03-10,-0.9622928408702602,126.36012958152644,-0.4155420089169362,6.824446757775885,2.706288203679052,22.65889922048253,1.139961126611402,2.822801032835132,2.6809207187275907,6.931305232105858,-1.2598838641476005,1.284650348799887,-1.434712255126677,1.3782271918475704,1.1044733441761585,0.6785404011812594,2.36772055353035,2.029640504659025,-1.300365134882019,5.344283590352688,-1.624494835104784,4.706702159301111,4.320704323595692,4.741592206661635,2.81512040454314,4.6971005414635965,-143.62186291732252,362.63123314243336,-384.63498101814935,955.2913345883629
2023-03-13,-0.3040399840635532,125.9759442636841,-1.3302456494611803,6.505447929851658,3.89128287529554,22.580932723101764,1.1593670404822394,2.71557154978474,2.6842422969536672,6.922993158254706,-2.0277635879139724,1.217906964654374,-0.9914735125012238,1.366885541948146,0.9166940921491954,0.6742418685002001,2.348743973550756,2.013200694899918,-2.5645657475611263,4.90523305955024,-1.133097165350745,4.700445056966723,3.943740068816556,3.838243564661625,3.540668801214413,4.604649234853331,-235.09222697174692,330.7313503500107,-266.13551385650055,946.2939255024291
2023-03-14,-0.5083991559028611,125.33548362640688,-2.196322684769416,5.740956433255427,2.862890507969001,20.81430852810345,1.1953180087755535,2.605601082437607,2.6815651684558874,6.924714857130342,-2.691333420401738,0.9759061062889184,-1.3759678673094466,1.1096927960695828,0.8255538098794315,0.6791769679605488,2.3340712381638458,2.002230816080772,-3.896777250044469,3.743975615868617,-1.5808204332247269,3.8378723022728463,3.9429593897244777,3.6154845586895688,2.748960825648548,4.281384688415831,-321.6999305025705,254.28220069038758,-368.9747505891545,768.4306191793551
2023-03-15,-1.2409684759565276,123.7801097854155,-3.017950731632226,4.3689624528268505,1.790943922164681,19.10014940388835,1.3085934354820938,2.5243293803911966,2.7054513671675795,6.978509134958701,-3.086235374855491,0.4638174540811531,-1.7600368461551867,0.853783639059749,0.6939236971425357,0.6557101806625951,2.3101833913543617,1.9817377034061487,-5.819987656451166,1.785587689506632,-2.061175796482671,3.0065214554963955,2.1014216036079687,3.0036845695948555,2.4817045460498277,4.3866035567237,-403.86273518885145,117.08280264752995,-476.16940916958646,595.813692445674
2023-03-16,0.7947299972639765,124.76382744852648,-4.103485511826538,5.064711053782277,2.81693111213921,19.61939498162692,1.3285925046290166,2.3765593470202573,2.6702678312764525,6.892967642233165,-3.8568350447781934,0.7854113257348485,-1.3990008260465685,0.9385523298782488,0.6550080618230385,0.6690149322578687,2.341971581478386,2.003421923874362,-7.823052006140355,2.790037318197351,-1.5951119694471887,3.2291804154175883,1.7541298054175816,2.5326326495773888,2.481333333316094,4.677064255745614,-512.4162132082827,186.65766274307262,-373.57069017213354,646.9410840393316
2023-03-17,-0.4145497185566671,124.24661935297809,-4.403819472971603,2.662276384054852,0.9837492612913822,18.78486201755131,1.2110960579777723,2.258687764089904,2.666220029293811,6.89103843677072,-4.478997398674919,-0.2372430801707615,-2.0886831136904216,0.8165540947834692,0.729415730529731,0.6303562214048407,2.267123171233828,1.9412297347363847,-7.43676872623573,-0.8500876553616961,-2.456367974722092,2.898629436880912,3.5052107050776065,3.017369259229256,2.245122277277156,5.096777616898106,-542.4496093227891,-53.58580422966992,-556.8888752569163,562.6905652855407
2023-03-20,-1.4683419866044378,122.42225407408172,-5.274663766235392,0.5051084503085775,-0.6602835521101449,15.59514684904588,1.19835994906317,2.259341051335131,2.7093098123720973,6.960109331371164,-5.253296717245204,-1.1919519518540866,-2.6622727061455995,0.3490200489004314,0.8050001946371771,0.5486070806293173,2.220321187277136,1.9045416330085667,-7.820296725926959,-4.90884290620849,-3.24859376530842,1.275486792772351,3.207654077877381,3.449154829777536,2.779148356866329,4.902518793192142,-629.5340386491681,-269.3025976042974,-721.292156597069,242.92176991875127
2023-03-21,0.2155098606678285,122.6860861032632,-3.108905870424892,0.1828135159238901,0.1127476072735349,15.2443862222561,1.1449050312052682,2.2356807092926045,2.706222723907601,6.9180329716472855,-3.606921428525712,-1.3487260939786627,-2.3796601623713545,0.2992879238912965,0.7900319397144328,0.4923142925347086,2.2229771389479,1.9144416133828568,-5.227108276374082,-6.124788486036241,-2.8969665471390806,1.0815078981893145,3.694145639885726,3.528636026580396,3.316451159509481,5.052493502676948,-412.9582490681181,-301.53209104276607,-643.989040658701,207.0483725495853
2023-03-22,0.9823829596190105,123.89133330696517,-1.8187913815127088,-0.6961215108894808,-0.5365431223748844,14.538149599014938,1.1512820291905532,2.1896880653427377,2.6739382797325297,6.8281216922689385,-2.466353100087369,-1.7784523735948157,-2.6512134516973784,0.198630495280886,0.5794231288630904,0.4544334550480292,2.18474206474916,1.898306525012134,-4.900508558124755,-8.5694745709896,-3.2448595422862287,0.7144648009703658,5.580889248352438,3.519784273004751,3.320109090777293,5.175326836843148,-283.9468001768997,-389.4255937241032,-708.918113623543,135.6273193573541
2023-03-23,-1.7347158036842836,121.74217076869404,-3.318276780962966,-2.2655617328685325,-0.6379445740156461,11.893791091188678,1.3384733348161617,2.278850190082234,2.7341942834707216,6.929198938567149,-3.241718223557444,-2.3975670638634305,-2.629872584894968,-0.187043234902503,0.4551511918562042,0.40718291708876,2.0544850703767263,1.8203699849973067,-9.532993604881211,-13.41828433836058,-3.49994394778331,-0.7119760243434837,4.296897932651324,4.762316075613058,4.673224218713576,5.34637370269053,-433.8953401219255,-546.3696159220083,-719.0582587876191,-129.60597847525895
2023-03-24,0.8983785141944312,122.8358762735939,-2.4669931945480528,-1.4827905700816095,2.9799175093101087,13.187453175654474,1.3840999478565386,2.282731246408643,2.708135880628721,6.851903277242995,-2.519810668445916,-2.050580857381932,-1.3192545212026043,-0.0015138469159896,0.4024189475320165,0.400641617950677,2.059443242002956,1.8731309159675469,-8.666763422035098,-11.683571518047907,-1.7347992077099978,-0.0055376442492573,4.180270193331946,4.2566146515949566,5.14838576154125,5.55798481615153,-348.76698148043414,-468.0924996433161,-357.27205045504365,-1.0372732644913896
2023-03-27,1.409493964502495,124.56724053591395,-1.123476700850643,-1.3321653207076989,4.756465765433755,12.829238787807451,1.3558237444737251,2.25209575532606,2.6336059757275385,6.743133986907463,-1.5814395712174254,-2.0115928624905868,-0.6820201142392208,-0.0558438725197036,0.3801234158261325,0.3866098475425765,2.054711221765898,1.931138747453902,-5.640676769272384,-11.71801436475396,-0.8741725987572556,-0.1949951629548204,3.934275195974159,3.824492812761227,4.911448175608658,5.456231245538347,-214.41533211069319,-453.02997470592493,-179.61722484267906,-37.65627147481414
2023-03-28,0.2952076216243604,124.93497252402312,-0.8094822984884786,-0.807486355479476,5.087041418426316,14.215225018916636,1.3379685008145772,2.251631903652217,2.582741315655156,6.716932705388716,-1.367863980079155,-1.7789856216434778,-0.567457757596779,0.1490929571714036,0.4480885474612125,0.3837759545364899,2.082155675085928,2.020946305393689,-4.084368880021844,-10.437393834819236,-0.7038842546553328,0.4955338781119343,2.3192064921414834,4.085568105176988,4.430205021722961,5.810362620872502,-183.01589187447675,-400.5620781831027,-146.55965954342295,100.14473601677203
2023-03-29,-0.3155710823931734,124.54071387894145,-0.4390769338314584,-1.0934257546279378,5.424498889475734,13.526004457191029,1.3286166265778991,2.2675132573053447,2.546706159064896,6.727098876314981,-1.0987018564170885,-1.8926284850389232,-0.4429796976652556,0.0452275320855483,0.5402579524779179,0.3775998891245076,2.070755036594653,2.0858307322446223,-2.701956625335214,-11.365363986016463,-0.5447960306497823,0.1458651824272336,0.9916421804056192,3.3886881521917367,4.541425640512972,5.760633322533224,-145.97535540877473,-429.15601809794885,-112.81391243848118,30.425008027119205
2023-03-30,1.1393748050515962,125.9596993949095,0.0270030848362247,2.2530490037997875,5.243458580978454,13.995728967497373,1.3282614315471022,2.2418474005939366,2.4607177638195434,6.644494202654462,-0.7481008721774566,-0.4215654563737837,-0.5320315284146906,0.1152830128265143,0.6092908650515872,0.3592701614213751,2.123955694473196,2.2127855817049364,-1.630868920603187,-2.6305703173699047,-0.6163873551076152,0.3461687913747698,0.1462127609440359,2.625824510331676,3.6436404596860936,5.629285327087228,-99.36735354200641,-94.50854225517635,-130.91794328820913,76.59973103903148
2023-03-31,-0.257954981087316,125.63478007615772,-0.2908107049903704,4.402597228241404,1.115367185188091,13.603723049534995,1.325051720648425,2.2228926797247315,2.42949073124127,6.65629109478658,-0.9897631200424932,0.5418447830954238,-2.238029048126665,0.0549876117153173,0.5498347275857012,0.3307785612748228,2.0279349328422254,2.1788754634493075,-2.385239162694105,3.641296452973992,-2.681186038376448,0.1679827765855074,2.018159326037901,3.628335971194805,3.655430420201576,6.241999665784953,-131.14873252466592,120.44628018898527,-543.7270828672455,36.6013550184249
2023-04-03,-0.8204939147838486,124.60395435078078,-1.0908009034179509,3.5073384288431835,0.414685298091793,14.157946278960855,1.3190845434889915,2.155883857017999,2.448621761209942,6.703494163020091,-1.600714324261098,0.1434233117359675,-2.5066969562239763,0.1360869947949169,0.5926637185469253,0.3137342508188788,2.0062538385916704,2.215030321343882,-3.56269070907714,0.9855602366798591,-3.0594098302522927,0.4118491591199503,1.2552514609343282,3.9498819159352423,5.823759769367003,6.515368133729886,-211.14775236742398,30.920400249163247,-613.7952715768753,91.2258375270671
