,TARPON GT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-12-14,0.5758350733511275,112.49939943120154,-7.861413917385115,-7.047938230185401,10.512057554201473,13.61039594944024,3.3851717097488208,5.609139549892157,10.798967407915235,9.44177703859225,-2.623822747916221,-1.826674584470616,0.3725159585704864,0.1520252971830371,0.2055817348347563,8.096544076614448,0.9969878979350568,2.671130858030581,-43.204667694728336,-1.2654871707709303,4.0349413507053695,0.5373712620302967,-1.073581188531013,-0.2675451383616271,1.4735693841711153,2.496444919925789,-2.0097115678393958,-44.41295355517002,402.27876955309847,143.53889602279625
2022-12-15,0.3289234594313184,112.86943634765012,-6.530501288467548,-5.6054266559181,12.221130728920487,13.984087194070776,3.645323854571604,5.751826919794638,10.701329175716966,9.391121149148258,-2.071469699257008,-1.5305678013315414,0.5354472836883626,0.1907221634683294,0.1668658622008255,7.797928771112734,1.008283618900932,2.6512654909985693,-45.2529823004533,-1.128961464085471,5.682922474966508,0.675562273578322,-0.8463389417292038,-0.098814030089874,1.8623301231208995,2.651744190392169,-1.7017461531425542,-36.637190968729314,572.9997638992672,179.10949429587396
2022-12-16,-1.0854833087527438,111.64425745541308,-8.856315127999856,-7.920967053887056,12.482032339644595,12.746808952944969,4.017214762523615,5.990028817800708,10.746771994826585,9.474341809190806,-2.4586665966674426,-1.856268445186059,0.5572869684721772,0.0565557552290307,0.1399149387336332,7.416026797508848,0.9935532899751808,2.5826455548443423,-70.59283188523374,-1.4993340482498898,6.027896083971709,0.2074727425572194,-1.2340330558174044,0.0179183549685897,2.077624267292649,2.714217072820624,-2.2129262431526278,-46.27362047304131,598.90359858586,53.58285563167673
2022-12-19,1.171616943884346,112.95230049263456,-6.553932141878413,-7.353618049512862,14.2170267227653,14.067769670326586,4.10073428563997,6.0680522192485045,10.532705602846963,9.34520544349144,-1.8471347408827763,-1.7389027145140803,0.73316081961243,0.1967638116917471,0.1674566427900657,7.606611157219857,1.0411231843436777,2.660440616766612,-45.23325343164029,-1.387181789337182,7.417150236057565,0.6911630473972534,-1.3305550121481615,-0.0780847175885431,2.005955665125529,2.499775764546969,-1.6840157472773443,-42.780628491024444,772.2167072519712,183.879824410384
2022-12-20,2.4037298054371714,115.66736860550296,-4.467292544052581,-5.301094342098126,17.0249960125705,16.809650648289626,4.02572006003832,6.008768009967891,10.18774367544544,9.108981960312082,-1.3632267227882289,-1.4144711119401483,1.0334253951283567,0.5008995876610084,0.2686366121784358,7.911208565025132,1.1119179091378215,2.7613878516050305,-20.428969528038905,-1.0743274808888414,9.468570428393605,1.652315992221038,-1.56146646608674,-0.1329156028130506,1.8131537320434048,2.302502502029185,-1.2101396163830795,-32.06685373700567,1052.8273033263622,456.26853079318863
2022-12-21,0.6828809101522282,116.45723898498537,-7.339389711455686,-6.418048186222118,17.421993864865197,17.607321453782323,3.98381314685814,6.035284307894158,10.01810782574839,9.03157532027926,-2.0985086457443907,-1.5933271942128218,1.0903663360279667,0.5915202082509845,0.2743256077121556,8.052735409180908,1.159381214774016,2.7896737501686992,-30.47497607472368,-1.1941510709032213,9.421756523822529,1.9150480639404417,-2.0159405142031823,-0.1012289671734053,1.930083965508776,2.4164486202676,-1.8396254850905882,-34.89230616616034,1092.3407523894373,534.2359314286039
2022-12-22,0.4130126156899116,116.9382220738775,-3.611701340807326,-5.372528024343425,17.59075336750303,18.093054528361424,3.68581047610221,6.075642257850969,9.877785323693542,8.979666647995225,-1.2568139330816628,-1.410659496881985,1.122752040952258,0.6470276606045319,0.4046765260350681,8.134391007149143,1.188651066865777,2.794203235471082,-11.44711309660246,-1.053632957053872,9.330159153861684,2.07933790588477,-1.3369289205608272,-0.271519906809422,2.4640221346818127,2.439393262822529,-1.0240281950166705,-24.856077634396446,1109.0303632265184,581.0092704260888
2022-12-23,2.3646071562754223,119.70335164145764,-0.2809995243346546,-0.7411219576337078,20.78453864254569,20.885491346803285,3.556480057638004,5.960159455089604,9.5542507481061,8.763378835353318,-0.3660012494082244,-0.660931375019066,1.494855625729581,0.9795909903538964,0.5547526560559088,8.414651637369426,1.2704723845623156,2.913427781660784,-2.346408134114024,-0.4681425391980627,11.241665426169623,2.946538440460868,-0.6359000651885149,-0.2067706021569549,2.6797656187951806,2.5053730968070025,-0.28823183490300014,-10.354603964357247,1428.222548043746,858.4526952170133
2022-12-26,-0.7247015064728579,118.8358596488135,-3.4014135190584724,-1.3965762311298338,20.851836058567844,20.009432369905884,3.5615715153525795,6.02140147000227,9.52047450022137,8.816425447766738,-1.241612058118955,-0.7630633300854548,1.507031969535896,0.8722880450712589,0.6159863379873924,8.244643361932994,1.2874832809741108,2.867146420790607,-7.178876976010577,-0.5572964718760296,11.143957866489291,2.6822705888275924,-0.7784096578668501,-0.2759883937936422,2.697580917732278,2.616190230791984,-0.9889215411213421,-10.479404034339987,1434.7659436984886,769.0462518348946
2022-12-27,-1.8397481980295785,116.64957906231147,-4.890266026399067,-3.671973038521125,18.9901985032026,17.801561000415,3.472416035369416,6.181961114872782,9.581493481735826,8.966581060186599,-1.702256465368072,-1.1113152181343111,1.302944933724317,0.6094388450179742,0.657281569396783,8.261521638521005,1.3268318709658702,2.8585550074502044,-8.993014442927551,-0.8315789470113374,9.408997976851726,1.911659139263688,-0.729225714857067,-0.5895169916759861,2.05105260826227,2.197225179225726,-1.3489688009354484,-10.59916305169254,1248.4158389540262,546.4582805080163
2022-12-28,1.289097026488495,118.15330531741508,-2.545420655425554,-1.9549942100220328,19.062488946743123,19.320137420428377,3.272290245013174,6.132692546639541,9.336148029324407,8.840157319933551,-1.0897863602155762,-0.8402718051139353,1.344728604234055,0.7878986472665361,0.8921587507165027,8.579372933689886,1.4220442747017723,2.9530450984207257,-3.997155520604231,-0.6006416408520995,8.828547417082952,2.358632449509132,-0.9853085439399044,-0.6589782432926108,1.8035866988816351,2.070673032506164,-0.8428819878924997,-6.074321005762832,1255.458530839593,696.5147993999012
2022-12-29,-1.1187203022718697,116.8315003030239,-6.573579620621109,-4.904227849298592,21.432810832507208,17.98527881840737,3.208076630077649,6.245420600884537,9.328931263202566,8.925505127161248,-2.3672303116692026,-1.297328521717594,1.599652008985474,0.6287907735356274,0.9448745070348616,8.62075395046042,1.4640819145305166,2.93251606691681,-8.03731732027479,-0.9398670142090542,10.19276550633078,1.9138088743720216,-2.509463327689439,-0.6919986974460095,2.4127139894340366,2.0508964946478656,-1.8571295225126516,-7.870076052542951,1492.304363686938,561.2275273103929
2023-01-02,-3.439955715411158,112.80786993300612,-7.476328994540447,-11.115434656224991,18.597796320557634,13.921912775538257,2.762957791881868,6.654221864408924,9.32287034461118,9.21029185671353,-3.0753295036799573,-2.151050772613212,1.2961997180947136,0.1642588911221776,0.99374373110948,8.141093777902098,1.4185464252824938,2.7495477970834306,-8.550499840950067,-1.7581874712497227,8.51879198110282,0.5502258694684846,-2.7566326613634176,-0.4058042668476681,2.491261515137592,1.7814373829354933,-2.155676710415743,-13.195121394163728,1208.4301912518579,151.2872327295387
2023-01-03,-1.696104681131516,110.89453037038766,-8.772783165201636,-13.15073111826289,15.448401348118166,14.268875876463143,2.7173409347913773,6.936883951816229,9.311351548932484,9.33861085244638,-3.604060005893156,-2.3568025151024687,0.9593712833226165,0.1972255480316962,0.9089073989221036,7.795694675060071,1.3840542976529289,2.6275584328022044,-10.774980814406655,-2.09716596481358,6.454257827973938,0.700959727568932,-1.9975449927808069,-0.4161175583834227,2.4381784273572937,2.103031739737736,-2.5583754653791235,-14.346693710693165,893.3043284967388,184.18126432284828
2023-01-04,-0.6040935762805955,110.2246236359736,-6.980815930061338,-13.977233886282184,15.363752479806628,14.29195862301886,2.626119583563936,7.148009393481266,9.20955115064496,9.354724463695662,-3.0468881159854546,-2.40281837462288,0.960582180849974,0.1974264151047909,0.95780174106976,7.980806208998964,1.449034494053688,2.6836772796933657,-8.35401754582408,-2.152084371284095,6.105120868577578,0.6881862171488609,-2.281089484387029,-0.5787399518110226,2.7363275938804152,1.5399785116574418,-2.169982694638112,-13.865339438389029,884.6530728935923,184.68697151605227
2023-01-05,0.3730444688512468,110.63581049775972,-4.982563765676328,-13.489710051128448,18.02675959728203,14.25151845113112,2.6494099499404027,7.26331295261633,9.002378698180028,9.27538306461016,-2.265878251898185,-2.297552726468828,1.2782926059763695,0.1928115492477191,1.047687895468693,8.510954890054734,1.5487863951489207,2.8135237767484087,-5.729989257198596,-1.960748787069729,7.430123458035803,0.635644522834066,-3.5163513013884984,-0.7564712322211808,2.791408486709228,1.2675683494835708,-1.6450574310585853,-11.982541583976197,1150.7674126082704,178.84009785535414
2023-01-06,1.6851371232012635,112.50017561201209,-1.019728741563937,-12.386480200397497,20.13552472963512,17.298388711692013,2.609268324854525,7.233885894874267,8.635580000392965,9.078884029390595,-0.7819837240901566,-2.1543904414903583,1.5765675849078205,0.5305982286194505,1.2449268810054337,8.78351337679201,1.6490081687659044,2.8938188716667126,-1.6389760659456114,-1.7743030559874884,8.25622077766102,1.6646652736290817,-1.6893522868529949,-0.8974913368515008,2.473866715003392,1.7170867160503944,-0.5931282160010658,-9.828341770003211,1361.457550549781,481.7239783836069
2023-01-09,0.8209203531296172,113.42371245091763,1.402182185399208,-11.703101038940648,21.119089742746205,17.122304271862188,2.591307357741769,7.236304128355686,8.335556251235191,8.956864974311172,0.1472251309761214,-2.0592328902956467,1.7510861054891458,0.5161539233833885,1.6819833781209743,8.69465527407648,1.7462140286627104,2.9046120867147764,0.2268188675973228,-1.7138385589272214,8.358813119969772,1.5916483370882355,-1.8047220004748024,-0.8701970980584368,2.805077148581235,1.539794658038049,0.11954748569930625,-8.527377908888186,1459.6276733061134,462.31209977059643
2023-01-10,1.470947923309618,115.09211619375507,2.304649425385688,-10.385048955629664,23.774859582530944,16.992331812988798,2.5015523570636846,7.15977543289093,7.972985619710663,8.78507756707821,0.5132704104728485,-1.8971521536251144,2.163578811937392,0.5093991791053578,2.167978146788064,8.75842073926901,1.8980843144949,3.002591143975614,0.5922443485104543,-1.550871302754392,9.088206789843245,1.4904164724609203,-3.870044959812706,-1.0309740566542451,3.034764498363408,1.5587798024678343,0.4015991734678413,-6.960996328128365,1725.0182754687507,447.5111301046533
2023-01-11,0.2226286027738666,115.34834416394013,2.1962613587036075,-9.104004803278148,21.72257334429197,18.582365390693464,2.462919492653379,7.16410306785187,7.689050055740145,8.731280377898646,0.4773135061677656,-1.7171918261246415,1.9763212042474465,0.6925793798034993,2.343883022068156,8.503004824509027,2.054241844454406,3.090466905097703,0.5015543554771884,-1.4467990414600334,7.397392233393643,1.9566961675081684,-4.49750665711452,-1.1302736689993014,1.3601522866913147,1.8510643934924464,0.35102301640764644,-5.667889336936017,1519.6032665679256,604.7104749015507
2023-01-12,0.5984735974440492,116.03867354885018,3.936087886286568,-9.366267064912268,21.608733856882576,18.603595436379507,2.4305958022953247,7.142323050825129,7.401008276966706,8.639710429863309,1.1994636308007776,-1.7591477453280826,2.037604706080624,0.7002887216728858,2.6616569881421404,7.909629278526503,2.165316065831282,3.041274119210322,1.0953369570228737,-1.5884943590686795,6.964493328644632,1.9893937657036505,-2.774434819768687,-1.3653021463874162,1.7002095836873452,1.9263387754865176,0.8654088427906519,-5.110165095059617,1508.0329294889004,605.0291772552874
2023-01-13,-0.9432920659558252,114.9440899478235,1.7633898968873305,-11.540275410181538,18.36074193097445,16.59657822057958,2.3626060016189427,7.230880827035911,7.23344688113845,8.683350534331632,0.314361885190382,-2.0382592645458755,1.635523651087566,0.4635570826966771,3.040736181282813,7.279766282502242,2.219548228714329,2.9767657170292634,0.2442544279910889,-2.024571842637113,5.330126779826864,1.3522154661685906,-3.957078720110084,-1.3608834615444192,1.147551885459553,1.9630697336796452,0.20740135532918627,-5.426672096001689,1183.0473452987526,402.52286417274036
2023-01-16,-1.540588523757369,113.17327448934998,-2.1562642482681333,-13.783066548915146,12.896819522610537,16.073766495179072,2.3920350735461544,7.361639505639488,7.139069615654995,8.782625799269084,-1.3281330627876862,-2.3067145521399146,0.8915289300528778,0.3967342099729151,3.726378406508636,6.851582610084054,2.219935218372441,2.868567682855236,-0.8525545508141242,-2.4784348290968605,2.867059832801885,1.2146717432487375,-3.907280425799432,-1.2169521556483474,0.4973070506259811,2.0461049478884474,-0.830487711001159,-5.8492615672554225,636.4687096017907,348.4368107960762
2023-01-17,0.2464149333856857,113.45215033829332,-2.5804223703770663,-13.22933274993186,11.429146138871715,15.865821578617636,2.4028820579304817,7.328767754107663,6.965519325148244,8.718328794569302,-1.4986582378224822,-2.241504674107877,0.7027688105589899,0.3737380828374292,3.7687315525565,6.988008079826201,2.358632362697233,2.9712992432526706,-0.955520163857404,-2.3508082687694856,2.075418708094974,1.096615057075759,-3.8382051858616,-1.338868904917932,-0.5308903314375147,1.7376049584311437,-0.884933008988727,-5.2652502486662875,28.143858542024045,325.8371489228686
2023-01-18,1.468374997879085,115.118053348417,-1.5565216343981794,-13.512552856315017,12.61449934271686,14.525645297996393,2.3483848148220576,7.187223199142053,6.724533624767262,8.552461325254876,-1.097434389112139,-2.325054728321411,0.9039495168384372,0.2221747097010834,3.427310047155146,6.892722130320378,2.4589091975454807,2.996994379436686,-0.7519594723546191,-2.4243959014622063,2.4720875936126387,0.6340154073046327,-3.27137134746521,-1.351494455571478,-0.1849644133727252,1.6183869933445851,-0.6081255199373609,-5.014494323929706,32.84630977462111,190.01406121682453
