,ALASKA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES - BDR NIVEL I,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-06-17,-5.130453343508612,107.49049633136153,-14.899963401545127,-16.35561579832826,8.25366005421044,8.25366005421044,8.264548381848579,9.343785548139389,10.634341851758194,10.634341851758194,-1.918021458763504,-2.056823540544725,0.2760822489123843,-0.0092804679179095,3.026212564675289,4.965464281768659,3.054440533735305,0.8324662996816156,-5.2380924355443055,-3.8704372809160974,0.9612081105229724,-0.1185533497525003,-1.128049146546534,-0.2330185674232988,2.606062948953674,3.438185523269372,-7.780318741493701,-50.485316575723814,293.59530141364917,-9.869166838332433
2022-06-20,-1.7457056007701754,105.61402871660928,-19.28035279979752,-18.90654185254732,6.363869847605377,6.363869847605377,9.548563007582448,9.8729367505022,10.877327588887368,10.877327588887368,-2.1190355750697267,-2.2055131341831524,0.0947953418442647,-0.1860865687739007,3.028555594665472,4.920109287663563,2.952935006749069,0.8710395840287753,-6.680988369340787,-4.425692683451039,0.3491847889587674,-2.323803195124217,-1.3928216816045982,-0.4054794342325028,2.112050658104512,3.1593271479028684,-6.860944359055161,-34.19127009897518,103.111998714063,-202.4124568445737
2022-06-21,-0.3276549783551741,105.26797909367784,-18.7793860223864,-20.518536757992763,6.015363332878468,6.015363332878468,10.453965398810093,10.249287942711929,10.968506133574962,10.968506133574962,-1.8877575510353013,-2.282337519410632,0.0608622993218276,-0.2195636736696258,3.1379685079348225,4.876381995034624,2.8402598366942904,0.9047332131453772,-6.288957989847176,-4.797067670808745,0.2350378281558593,-2.6618736511097514,-1.1588079590165576,-0.5291765887819785,1.7410922984899353,3.1718981232533743,-5.583780073182256,-25.13338418333293,66.75685034149419,-240.82855013555422
2022-06-22,-0.2127678941212241,105.04400263137626,-19.628418047987648,-23.014190770930377,5.789796676870148,5.789796676870148,11.198784300881572,10.58223928187032,11.047135713751237,11.047135713751237,-1.838177950122788,-2.446876872455875,0.0386484551793678,-0.241648004813279,3.26690171437686,4.861224160264905,2.751034923291713,0.9404649930357454,-6.301186925664296,-5.3265259333755,0.155197858768889,-2.8385089545040003,-1.1643425035864938,-0.6376283508003031,1.769475437139402,3.2320571633623785,-5.006540558527368,-20.733889668227857,42.69547294933087,-266.9518304129506
2022-06-23,-2.7331446645580293,102.1729980780186,-24.17163826407421,-27.19263953166863,2.898408493349476,2.898408493349476,12.268905856425738,11.215996822988798,11.44879629713992,11.44879629713992,-2.0482961672382864,-2.681646063860548,-0.2165714767570612,-0.4888360506732317,3.363476569399715,4.741402162003377,2.5795037518213286,0.9589172604187678,-7.471540926003615,-6.343552540991753,-0.961224700453202,-5.836357940216989,-1.3209844659403855,-0.9028786874524006,1.469729610830808,3.010719414727061,-5.176318850414861,-17.33806947825579,-247.9482721162367,-559.6584366856198
2022-06-24,-0.1670004252497192,102.00236873673794,-23.870938997927457,-26.369981378319725,2.7265677135904087,2.7265677135904087,12.658241979267002,11.472086509798508,11.557137847898131,11.557137847898131,-1.9616806112101768,-2.550549480004673,-0.2307123920019626,-0.5022103948666798,3.727989089152145,4.796792067921862,2.530758143793928,1.0145369172943473,-6.66081023010242,-6.099935929641353,-1.0535874098137872,-5.720949788205317,-1.2645053729379023,-0.8824232497265485,1.2830685286447157,2.9262085475919326,-4.5002181092299995,-13.89692344526634,-266.63749175849927,-580.4114762121571
2022-06-27,3.386914216635084,105.45710146478706,-20.7416321471078,-24.89048920021884,6.205828439743274,6.205828439743274,12.232185579863293,11.229832735244123,11.219276911460687,11.219276911460687,-1.7743268517593112,-2.4743094354587267,0.0711126259174198,-0.2104017407061528,4.214009800508132,5.041440501187662,2.5839228101708107,1.0959924440520996,-5.150414061077265,-5.511536055794366,0.3087678311938073,-2.153806264309854,-1.17173215582175,-0.8256453318271197,1.5704039428482666,3.222739657514492,-3.5808568106960066,-11.662417015276352,79.78322420686492,-236.05553916356791
2022-06-28,-0.7263158014290005,104.6911498731193,-21.593587838870125,-25.29098681820232,5.434438725746848,5.434438725746848,12.246633853630764,11.403744735873593,11.348502800865289,11.348502800865289,-1.8419449491789148,-2.4721728385162605,0.0010033756549356,-0.2791256486345022,4.394824697307058,5.121480119202409,2.513718266989842,1.1314517045605497,-5.132770229711539,-5.504664147322699,0.0045298677977914,-2.799640667431131,-1.2082137654283345,-0.8322715785515362,1.367299236281458,3.004148166905992,-3.4195664055879718,-10.698480303645233,1.1386811430357469,-316.7658205321988
2022-06-29,-0.1510028876207658,104.5330632137275,-21.6168159997678,-25.036882196580624,5.275229678724218,5.275229678724218,12.004394655943456,11.495153311157496,11.412125754287985,11.412125754287985,-1.8811967250144088,-2.430883015124611,-0.0142725471302136,-0.2946508102275684,4.605610645354389,5.0617345730691445,2.4009827603124,1.1428857046438263,-4.903286372094883,-5.520513281952463,-0.0678389305314326,-2.94219455738821,-1.1147566965300986,-0.7523074492346139,1.357482659985532,3.096209954362221,-3.2143929057495626,-9.895585897071564,-16.288010268400033,-336.2592099919855
2022-06-30,-1.739940821039443,102.7142497753889,-24.26129362247337,-29.221932284862152,3.4435029831010664,3.4435029831010664,11.865689592344127,11.808456798651203,11.680150243895302,11.680150243895302,-2.126204275831846,-2.7212593003238004,-0.1720583018361366,-0.4477729554551427,4.996939229520075,4.998678885546479,2.288834307955593,1.1545520744615598,-5.048866673801553,-6.428473126912686,-0.8780307116029799,-4.529943265926925,-1.1860714423306984,-0.9608311400859884,1.3172442119345869,2.9862463223542925,-3.3670464067643815,-10.343572855211603,-200.96668161555633,-523.0055394869105
2022-07-01,-1.2802303362330236,101.3992707901302,-24.34941294718812,-30.3440235531303,2.119187877049292,2.119187877049292,11.289431828406544,11.92838669147505,11.911629156215344,11.911629156215344,-2.24269689558829,-2.788425221294613,-0.281157518186563,-0.5532508416301849,5.772512129246799,5.192294396887397,2.246200161016364,1.2022373789943417,-4.386092769947388,-6.405918416298412,-1.490982036794454,-5.481545467647455,-1.334756123479312,-1.1110046801755245,0.9443232926342744,2.7662606171155324,-3.147366805703683,-9.63692645598736,-334.9044091120209,-659.0118855862789
2022-07-04,-1.4693598496938187,99.90935061725772,-24.59647133981452,-29.15162107163118,0.6186895315505299,0.6186895315505299,10.638261564350348,12.058489519983496,12.186458861946717,12.186458861946717,-2.4033632211945264,-2.659907130129452,-0.3991813218270573,-0.6668366428546392,6.174781426422769,5.177310857300317,2.17413674040392,1.2308026646183614,-4.14064965470673,-6.1951973016201,-2.237488869259981,-6.602502212088146,-1.448849027078876,-1.1364169596354805,0.7169299487856472,2.546166376262388,-2.968846397312217,-8.501196657220861,-486.4606756902947,-812.6377315786715
2022-07-05,-2.912091642926784,96.99989876743014,-25.741771684289912,-29.66328047551193,2.303445276885588,-2.3114189175201947,10.099303775843884,12.557621354374575,12.587346601696792,12.690576079967666,-2.645200305274799,-2.59536192882613,-0.2538197750985984,-0.8740546979694332,6.251569669126166,4.8763339898504565,2.096015403529206,1.2661371134563724,-4.27327580829141,-6.6836218453439615,-1.5242814905612256,-8.760708081886948,-1.666196311307705,-1.238616040940914,0.6531124783268291,2.3743405727718163,-2.898584930567544,-7.942778954635766,-319.4917483530787,-1109.2257642634254
2022-07-06,1.6841704102718902,98.63354236046489,-22.724437286905825,-28.630710917784054,4.122447421039769,-0.6661767407146052,8.801947544135126,12.472539566608914,12.317293539630652,12.586356003499056,-2.692486117548022,-2.5307158710710085,-0.1129293508228833,-0.7534189489150243,6.763730276616325,4.723832275917432,2.014961293936741,1.32102265228531,-3.503853731705226,-6.681959051488138,-0.6903278824814257,-7.178377368792085,-1.698447210343646,-1.1674642997183753,0.8923099082562679,2.4767003527049014,-2.4438713293408227,-7.2406240883211845,-139.0983963325384,-948.2799110826563
2022-07-07,4.467348944350347,103.03984687388046,-18.27121531470302,-25.17089485886317,6.390847842517883,3.771411764041917,7.133850277722973,11.909790491278963,11.672644534995644,12.092545832625673,-2.698076552782032,-2.3602505095174724,0.0738774901715885,-0.4201767016215142,7.373161381291261,4.868863093772643,2.003821514692273,1.407247822773306,-2.610504934046499,-5.773440027763522,0.4303505454890863,-3.6105978918100936,-1.7266826092532082,-1.0542612156151767,1.0584475682336525,2.675941654788234,-1.9125943988613032,-6.180088570341982,86.2345681910587,-508.10060221596433
2022-07-08,0.8056686803152857,103.87000664838814,-14.822844876644686,-23.2061962655136,9.32653648741132,4.607465527745808,5.521523101449381,11.755014486126807,11.486089012512224,12.029398620269522,-2.861724570522548,-2.22465417647322,0.3293515655189465,-0.3558581425921303,8.277986129186122,4.631681441821268,1.858008465048915,1.4225084998892004,-1.908807055186392,-5.646079593242099,2.036030227591713,-3.009303248341136,-1.673952151649023,-0.9533007995687478,1.3834187659679842,2.961434940465219,-1.5351385386282626,-5.580139631432081,378.2961397960872,-428.0759449509447
2022-07-11,-4.620990147600345,99.07018387485432,-12.44370076012968,-26.92681264070505,-0.3550108411952062,-0.2264351479457322,4.417257448048805,12.407138896883348,11.976267210506975,12.700795189230652,-3.0389238113186066,-2.4080419001032847,-0.4937816523673396,-0.7204650542551184,9.214210713927786,4.251225375161795,1.6838464599889318,1.4021938245407806,-1.4568484763767453,-7.027834962280559,-3.511995394423192,-6.525830405856335,-1.7430212312789282,-1.2474336572169862,0.6215778431606702,2.479593048457872,-1.2850377048969093,-6.0914390538092205,-591.3661012396924,-915.0479095092209
2022-07-12,-0.1791364436684261,98.89271307072512,-10.28081352098425,-27.40047508888967,-4.784962473021454,-0.4051659637429286,4.035485862505185,12.480353284560426,12.005689817457917,12.810575175153785,-2.790889782634576,-2.4323049393483136,-0.8628150515872163,-0.7310398272870756,8.78912198276637,4.169880979121337,1.5775121224613011,1.4410191920487858,-1.2814245022103,-7.279830069692971,-6.566472442080511,-6.498900719134536,-1.8932509187718176,-1.26245066343512,0.2703118677991696,2.6103282142059463,-1.0681573052253452,-5.933499598421567,-1035.868987919007,-936.5040663492522
2022-07-13,-0.4980183714369368,98.40020919162048,-13.153408389376748,-26.81056102886798,-5.223699805101891,-0.9011665342456344,3.8788400586549177,12.561046390187592,12.140065158833693,12.964464805588868,-3.644637471154929,-2.370149938893154,-0.8906465046353743,-0.7633854479607853,9.733748973400845,4.067366304510889,1.476473269496159,1.4759250092256149,-1.4523659754347689,-7.319616947487422,-7.323198342392373,-6.705546495467931,-2.659390997140157,-1.2260469354896817,0.2391457916428303,2.6316090945361683,-1.3241977465674057,-5.614762731596714,-1081.2506599760918,-989.6883773186295
2022-07-14,-4.037960526338214,94.42684758662864,-12.153305818275792,-30.0380456503078,-11.000740777701258,-4.902738311654415,3.6320912005216055,13.23503664456033,12.795914216329734,13.656472521831912,-3.617375569467496,-2.4937218978695155,-1.297650862139351,-1.020344738216642,9.94841136954406,3.819689431061976,1.3742418786153698,1.478350142197469,-1.3206769891992185,-8.640624138509983,-12.082755862025982,-9.425581587552,-3.002674872105226,-1.4653748377458522,-0.1023472739892582,2.3418474622233094,-1.2162575362489865,-5.942227934032773,-208.49113086907798,-1393.4309880251346
2022-07-15,2.173570458044005,96.47928165023384,-8.649179637760446,-28.91877276897168,-7.949253345193452,-2.835732325187729,3.5056714227487498,12.989067302573702,12.652596711012878,13.47357723896322,-2.7482643501070285,-2.455194057300232,-1.0723668578501044,-0.8834454136918475,8.386813509932386,3.728949949212692,1.33299840143745,1.5424109351007345,-1.1487690507150727,-8.55218795786865,-10.178725918952368,-7.71724950005462,-2.025204557722436,-1.4487701583893815,0.1435844849623194,2.4792365951519058,-0.8892524614329366,-5.512810813754361,-170.36542240962177,-1190.317001778492
2022-07-18,-0.2629177212929989,96.22562052139918,-8.589847216722832,-28.82144385821552,-8.478245683729087,-3.091194403669391,3.556625007303478,13.012436444004658,12.804268084250916,13.615675556301548,-2.69220942709149,-2.443724155646317,-1.1021562087904913,-0.8956228406049582,9.17936511806225,3.614593356575531,1.3087968154338825,1.5996224927049816,-1.0431200034140344,-8.797339596770815,-10.782654268146787,-7.623367434568402,-2.1346308066271944,-1.5573693822315855,0.0723903551769935,2.309296753854105,-0.8863013631221761,-5.271214930126556,-177.19697981535683,-1219.4510018490287
2022-07-19,1.691040434180624,97.85283467245723,-6.845862475513713,-21.43067590664522,-9.97828501321229,-1.452427316753958,3.404854523596172,12.727696459753702,12.684220370345278,13.46903040290854,-2.3000085841586606,-1.918138996957516,-1.2320371648346642,-0.7863693479833541,11.630637976332952,3.5817482699802747,1.3199385566256912,1.6795056274602536,-0.6733245973280442,-6.816082281803164,-11.839513911290286,-6.306399027623275,-1.9018547958977583,-1.1596476722172633,-0.0993155367350627,2.2607736381845345,-0.7346094638608891,-3.963508828043611,-135.65287230937764,-1059.163265590316
2022-07-20,-0.6215801889852379,97.24460083777278,-4.823580919571847,-21.255057147649985,-13.253258483562004,-2.0649795052788265,3.329959353392955,12.944802239979916,12.8973617423105,13.637407209730132,-1.7444396341420718,-1.8728232082430751,-1.4667724230940715,-0.8242099250892411,14.499090817841008,3.393077523151823,1.3058572137609483,1.7136965101711414,-0.4006398159112817,-7.144937271763763,-14.48664856688735,-6.5589713861415495,-1.6082350352375543,-1.200384639201205,-0.344771123452896,2.2570493081187677,-0.5512182584579972,-3.855211870285658,-59.283160182507196,-1124.0086374743148
2022-07-21,-0.8094453719212802,96.45745891684813,-5.43605985680675,-18.107159757734543,-12.205256153966095,-2.857709996163484,3.4279097823571845,13.203632757429554,13.170047740740792,13.839568846412805,-1.8732675073379683,-1.598111917150385,-1.3579741602196334,-0.8720452450324373,16.94246951256063,3.331698244784757,1.318749530007464,1.7806168899376649,-0.3790115725818515,-6.333371544783637,-13.5617750860421,-6.777836531830178,-1.7761199140315365,-1.1562438158135984,-0.312463551413111,2.1308076180851083,-0.6172017627146242,-3.2948057316811483,-42.320351954223824,-1206.873020581334
2022-07-22,0.4921248891885943,96.93215007965678,-8.08380968822363,-19.881296531332403,-10.010768968965776,-2.37964860912686,3.437742706832549,13.31643905362927,13.248147824331138,13.852596240300102,-2.6381095440236253,-1.718212655629357,-1.1854632070688222,-0.8393079370128087,16.629684054547134,3.1450154649131448,1.3110107528606507,1.820021680267612,-0.5453586379058561,-7.275154721852765,-11.979453084793088,-6.388162349257356,-1.8807186348602287,-1.2538136736043155,-0.1633057590361577,2.208743864517098,-0.8916816213390505,-3.5008764590210317,-35.07474815413731,-1162.6593972717667
2022-07-25,4.394835309826273,101.19215843793133,-3.3422036527715915,-16.640773415270825,-9.65064510305976,1.9106050633757112,3.031700851498181,12.815174108851789,12.75419561483944,13.300204432093748,-1.4274283715037306,-1.5329800120340655,-1.2043224859692232,-0.5542980417660508,18.66432704693352,3.195676271257261,1.3486714368205674,1.90855014033066,-0.2318613362516877,-6.147495582172112,-11.389107939893872,-3.862763212770744,-0.8452116902857155,-0.954601345536524,-0.0613759588379481,2.5021299995961592,-0.4393852994098806,-2.971946475745002,-34.03237847534516,-737.2277271797715
2022-07-26,-1.1550138448547689,100.02337499806583,-4.314126150155186,-15.840397859311668,-12.482263890504994,0.7335234655184436,2.8144771093358694,13.030728496423496,13.008750387957404,13.496026655023904,-1.8829281961986275,-1.4466179126905003,-1.3995873237561838,-0.6361359444685533,21.29444778969435,3.128680344868755,1.3392927841049815,1.926577608382454,-0.2488657305914661,-6.025059507676722,-13.594400236435796,-4.45624802520911,-1.2135576813138451,-1.0146001745256197,-0.2014522088460024,2.4840221027294445,-0.5535213854694235,-2.816436081323422,-37.17860153110685,-858.53076627664
2022-07-27,4.919174648743274,104.94369950378812,2.1705359609542945,-8.04222583967888,-9.229400595180358,5.688781414620103,2.7225533637470054,12.435930078436192,12.456486316800696,12.861491036718643,0.4353280343986309,-0.8891790571784928,-1.2017128591092257,-0.2850377395379402,19.95011368167643,3.1999304927443046,1.4028351710777132,2.0281859050004147,0.0594083734707706,-3.4556277417133074,-10.670619111094602,-1.807531707599068,-0.1917306521768904,-0.3891993385994903,0.0644601413897526,2.806121995437016,0.12861971895830365,-1.64920758339848,-30.567064448294165,-366.6010332193761
2022-07-28,3.3061755847421104,108.4133224745075,6.917260479017184,-7.4655406670303694,-6.1713646596627525,9.18303810156173,3.178488174746392,12.047460296284353,12.090597822874976,12.42858889079288,1.8662735226068776,-0.8704356589878153,-0.9864017580415712,-0.0167135702141261,16.23698738959948,3.2531611835397887,1.4518445970540037,2.104767685895281,0.3653342938633998,-3.223491997625316,-8.21450654736559,-0.0986931215643482,0.6914562863057518,-0.4676804965803153,0.1977782673141455,3.239831411796888,0.667095723878215,-1.5600916813346233,-24.353370824478326,-20.7726093088775
2022-07-29,1.4926541239293156,110.03155840331202,10.131391830211593,-9.7434702946089,-6.29416471933976,10.812763222416008,3.780931263721492,11.862216985598572,11.934897823716192,12.218062532474384,2.4189965475966857,-1.0765209072323687,-1.0108249304603605,0.1134398144587961,12.874621261731448,3.2887741342191776,1.488036369261706,2.168235862716583,0.7103944642494789,-3.882882821977567,-8.107390727751545,0.6392361507171664,1.0244577677297515,-0.6152697828483114,0.1556337894132456,3.3424266291928317,1.0757489797007749,-1.8916252764699761,-24.634974599103504,138.6014746729863
2022-08-01,-1.425270422177194,108.463311146329,11.817963239718308,-6.448621677024084,-10.186713859869034,9.233381684209682,4.217709394293571,11.99086896266468,12.142761163790144,12.373209082506794,2.5683682943650856,-0.7906459668118452,-1.3153308872752212,-0.0185370592280731,11.379947900762716,3.278756464100409,1.4933469028002198,2.1632565855902897,0.9519051561231968,-2.891502399676193,-10.69527032572946,-0.1060266780795098,1.2954799296270545,-0.4380482893602458,-0.042005268360711,2.9529915636706137,1.3571031179792903,-1.4013349399312078,-32.496391836776475,-22.936290960376127
2022-08-02,-0.6663779940089154,107.74053550927644,9.233160374114163,-5.335463108158995,-9.174548361432198,8.505474466554334,4.439121898393695,12.075376653135308,12.265390483887916,12.437898720354184,1.8579864230648244,-0.6930785330787538,-1.2208900244070853,-0.0798589945700146,9.41903148970248,3.333284362065546,1.5555440349218663,2.2289976371911515,0.8756556580750702,-2.5107921881415165,-9.626659580863947,-0.4456164824036451,0.7393477887221093,-0.4569853700506006,-0.1367114049303202,2.823638385253296,1.1196746306521033,-1.2342181816425801,-29.333624126377824,-99.32780863711574
2022-08-03,0.3638588622840499,108.13255899599925,4.942468643564855,-1.500331544005263,-8.681254625824558,8.900281251464259,4.633490369068896,12.039403857480435,12.258474093690952,12.372616308386384,0.8540292893262481,-0.3767515053556517,-1.1825705849772623,-0.0512818865177289,6.774466829229044,3.4096548128900266,1.596798598280562,2.2704554389576823,0.5841251550487346,-1.330299920608618,-9.07848422181396,-0.279455431966264,0.328740596066168,-0.2525992467264452,-0.1385668725429302,2.9233112285842267,0.6000838381552349,-0.6684464289768637,-27.363777240080523,-63.44911054540727
2022-08-04,4.919797843317064,113.45246230140796,9.225430865194348,2.7258727456105434,-4.7934049301802295,14.257954939840008,5.011815989928701,11.47274340083827,11.693593460768852,11.756505110651814,1.643781774056899,-0.0273058365666979,-0.9081806044157328,0.3988760784263689,4.821333610879222,3.63855292062368,1.6835198251965988,2.392890613583614,1.7087246899036688,-0.0860981997813721,-6.308149519862496,1.9597171002787672,0.6463613648064235,0.0034649043280633,0.0747853096440371,3.214870973856658,1.4048489886110904,-0.04616675983105136,-20.046233014149866,468.938865453636
2022-08-05,2.469200031671459,116.25383053648638,17.34492254838093,3.578594603916263,-2.8336062215713835,17.079212399401698,5.61109079545155,11.203430735980271,11.414746167983568,11.434885684009616,2.914951316640137,0.0478277831962977,-0.7596604187329674,0.6538623967168753,4.255684583695345,3.766879836223721,1.7204629287672693,2.43798099565313,3.843343222534216,0.1422490972880024,-5.040114906697836,3.066817080551928,1.532253536213946,0.2000941999094202,0.1797652346672572,3.488449749886143,3.1389618485675133,0.07896817464297987,-16.368101801974365,747.6841759530014
2022-08-08,3.647411265126377,120.49408584761512,21.84324011966518,5.962487101433738,0.0332590328186047,21.34957278157873,6.30378528352756,10.843961283416212,11.01324367931863,10.996954826807931,3.307950087779378,0.268915925197627,-0.5280643692883733,1.0651482653347335,4.032399660293251,3.9816433859740674,1.7971627637023868,2.5471712361344827,5.171264963471122,0.7323895182601142,-3.2360461137963163,4.598586538498609,1.8339626003832383,0.4253952035222165,0.2935747793859459,3.9162502460972872,4.3977315764860245,0.42976176611488437,-10.97778381125342,1171.3387357738893
2022-08-09,-0.1268289765842478,120.34126443169004,22.29777296239529,2.3556566966382206,-1.669448297562644,21.19566636033048,6.955509189573844,10.889341472733028,11.02718576814515,10.975517158490476,3.063093200200373,-0.0637623977920678,-0.6828257215305268,1.0501241584765495,3.864774215928736,4.036873931745141,1.8217466107891005,2.588316087960877,5.512708301226079,-0.1719970785359418,-4.133201639564658,4.4529552528435055,1.699905316056807,0.0927442088814826,0.1453857765262543,3.90213843210127,4.848936122455013,-0.1023489814847556,-14.213044759388083,1152.5655719904742
2022-08-10,3.221354008872978,124.21788257778871,31.549327074409977,4.091890795552225,1.4101664860768215,25.099807817209307,7.480240995983693,10.605191085487473,10.686332089651565,10.606002175507866,4.08478282689224,0.0979038889443833,-0.4174743608328417,1.451627226695788,4.229389489307909,4.173094195512062,1.889387407455224,2.6991666072563927,7.224484772247706,0.2488056587325908,-2.3612254644925166,5.703968581625063,2.259932201323873,0.2801010050675341,0.3516266572948465,4.148590765239701,7.356161961658285,0.15305486492240247,-8.42114286409898,1539.5961524361978
2022-08-11,-1.833798203632864,121.93997727848644,26.389806384084828,-1.9617585314686703,0.2408447260626655,22.80572978870915,7.81302326332144,10.824575374636543,10.885253084724935,10.771953415421455,3.250197949142041,-0.4636647587336263,-0.5183003952040192,1.213153910011862,4.297812652624828,4.135465942502289,1.8944856506497147,2.703847329648067,5.908557268436876,-1.2136417514389986,-2.9780278218385203,4.833126952506267,1.680106609239079,-0.3527708994829175,0.3053612374933952,3.9236590649986014,6.805482762813377,-0.7388406968140119,-10.649583704964853,1306.803740438417
2022-08-12,5.8991126150543804,129.1333538609161,34.19851507447407,8.132911387326859,5.4583266428220085,30.050178086684497,8.000843516608084,10.285712369469708,10.299014259949171,10.16293674456949,4.149664181478017,0.4931191178256932,-0.0422943204167262,1.9953513121530304,4.541419139424062,4.393669904932072,2.0094616925505977,2.893144667208465,7.310669361976062,1.154406571178255,-0.2167694018261336,7.009199850407552,2.237241800865192,0.2505997042134942,0.5414881625008242,4.36875076676824,10.231891371789763,0.7466585932645553,-0.8222242305506159,2027.862916860498
2022-08-15,-0.7102858591905181,128.21613790894355,31.02955917232381,4.478897861950924,3.169466237646771,29.126450061882696,8.363292488013865,10.45219481594477,10.387974787819786,10.222627632720837,3.590701958288807,0.1353259677160863,-0.2633518287848612,1.8900262103558625,4.43771481718578,4.331983381262839,2.0291820093571977,2.9332515018862657,6.767016798410973,0.3265140361208987,-1.348174853279909,6.586899947763033,1.9461507174411203,-0.1456153976103965,0.3959657038560895,4.282448188556235,9.916952025437354,0.20817336352777926,-5.16392333452426,1932.1034164550483
2022-08-16,-0.6329298626230551,127.40461968341587,31.0145947289734,0.8660129770710026,1.1257382460551573,28.309170198895977,8.565088661929542,10.573315111040175,10.463176701018764,10.271482770780349,3.504150427270262,-0.2082644957174679,-0.4578593502889658,1.798170457544092,4.228483223155616,4.259908139656592,2.057846207717596,2.9917700294932623,7.097901897766032,-0.5169233860146527,-2.327998695101968,6.17356170143824,1.8820674970212048,-0.4767196986157999,0.2142745045137374,3.958575280383254,10.91517652052257,-0.32330094587652775,-9.04290998600994,1846.9876873590358
2022-08-17,-0.435662692574057,126.84956528683938,31.508300873021128,-3.050264421525082,3.3876211780856016,27.750175013188056,8.518354409770476,10.626625470379754,10.511694476852831,10.298133198654122,3.581125715508075,-0.57609429400718,-0.2416379861876308,1.7359450944274206,4.119474155654936,4.142680857794946,2.0706547192893945,3.022785067122721,7.405143685333004,-1.4777721258730294,-1.2266770800290854,5.914080363305567,2.024711973071634,-0.7773716043847355,0.2677242971279535,3.7597292498253214,12.363854404525732,-0.8931512989004016,-4.794579208414581,1787.6993807963786
2022-08-18,-1.3021544840145285,125.19778798450386,29.160229997600368,-3.4023328243868134,2.607044455823497,26.08667038091741,8.239167698457575,10.683665957592805,10.655406532818809,10.410420411980857,3.4172699169425846,-0.6063107563606407,-0.312690737897248,1.5541726654944268,4.037559458339943,4.045063666207852,2.0683268923422005,3.0402534182221057,6.973385830498794,-1.6013645573903,-1.6108899147799811,5.321790198024827,1.7633338475518248,-0.8158905452610574,0.1468807424408285,3.4348861086153284,12.744358493557732,-0.9387202424459614,-6.289231800852135,1617.9590840605874
2022-08-19,-3.02512666846394,121.4103963118577,19.9800440923767,-7.106113889741418,1.0495504267968272,22.272388889846063,7.809068625914555,10.911225585528198,10.987222706642845,10.703238937159606,2.429676015247137,-0.933443964319574,-0.4460260622123141,1.1521185903119324,3.883670341953716,3.801805756800419,1.9891696334189288,2.920032126239636,4.8854575881069024,-2.678994750829213,-2.4636348736485782,4.223035919790466,1.1798014887504764,-1.0439699540948852,0.1029098206509064,3.2757718708637995,10.479778261873447,-1.4607369657068943,-9.250404507037103,1233.140055605211
2022-08-22,-0.2747451893744923,121.07682708859036,21.048531996577445,-10.14203737761344,-2.15114226328248,21.93645138343794,7.306585326295583,10.810340937930956,11.017870183517385,10.70058153009716,2.742762378125261,-1.2233246268606095,-0.7363063954784658,1.1178405361331103,3.5510572923286543,3.69001031077465,1.9653282003429544,2.8732807296131138,5.643453680349932,-3.583880580364586,-4.127823678131567,4.16302649137611,1.529387014776883,-1.1819891628685266,-0.0026855974394477,3.43437072328194,16.862535133879643,-1.8726063786116307,-15.313064760316475,1196.1543794539868
2022-08-23,4.585229730977769,126.62847776158095,20.66324930446165,-5.491340764923532,3.3106822984215944,27.5275178051706,6.3955292529223895,10.18946355851273,10.542230676017615,10.21287399153166,3.0729555826874693,-0.8417984812537959,-0.2525037543746414,1.715352653018665,3.554398530544775,3.779834224265992,2.049055003984786,3.0128204955874702,5.529255414979219,-2.2692727880182573,-1.2991124298768346,5.814711006505943,1.5194980659117217,-0.8524830375294771,0.2071585510098305,3.823893212910906,19.879379136636594,-1.2069553172843979,-5.024655026221265,1751.8680496319153
2022-08-24,-0.6934329201073952,125.75039421055128,15.991643222741793,-5.489807101193081,5.479326926554763,26.64320001451372,6.030336286792995,10.114011090942364,10.622446047407388,10.26287105332721,2.484074380855413,-0.8482842861423594,-0.0474992760830208,1.6175222733846295,3.157744128508679,3.671927344705922,2.052257517099656,3.0224846668116903,4.743830807165435,-2.336526808104116,-0.245855353569791,5.492309919686813,1.0987027568214476,-1.0078344839522408,0.3497545011977425,3.9885342616520862,89.34558506745844,-1.1976116666095091,-0.9523956872639534,1660.0422517631137
2022-08-25,0.9652371599485844,126.96418374425336,15.388880778072902,-4.912629841031388,4.906124443462166,27.865607241601825,5.731275930244784,9.90696355172185,10.532710914920893,10.147397479147244,2.5082153110424863,-0.8081179361218068,-0.1033933698710578,1.7530484167922444,2.985265595978189,3.5922146988390216,2.0766957367996484,3.082870577725925,4.815408739314821,-2.22870724882867,-0.5243967404919887,5.77023220303417,1.0728086826887295,-1.005010239007061,0.3704418916517994,4.1397259234914845,1437.5274040049237,-1.1094768581935188,-2.055600668891068,1778.8879085380688
