,BRADESCO FUNDO DE INVESTIMENTO EM ACOES - PETROBRAS 2010,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-12-14,-6.923827413056571,124.7245280932076,-8.705530552610215,-20.347166727779367,8.598872633198832,24.264160834983684,4.939922249858242,11.64685783619145,15.218455521321578,17.121635572793583,-1.9688988370506464,-2.0216011464453736,0.1386213450880556,0.7060747084806063,1.3101358409162085,15.131111023209623,0.4233046149997635,2.5218140243618388,-7.423815812919629,-1.556085413557191,4.983651724490466,4.793832427365711,-0.2773990345213577,-0.8489690583427583,0.2863100023766534,1.3744800039328822,-0.9185560433548762,-2.5565278709796533,24.95543730894465,1208.9153845771407
2022-12-15,2.2835444850540343,127.57266817598972,-5.0075736567001305,-17.855145583427145,9.989792365711224,27.10178822662964,5.248343378910032,11.62213605506069,14.774053441462565,16.705182548998764,-1.1486005853161911,-1.8114811175877907,0.2368110613411358,0.8924653131917539,1.1122853839462532,14.30851008508085,0.4008131422627282,2.501538557407488,-5.419697466102559,-1.4713817081297975,8.728903588420964,5.959850561315589,-0.0255844960169967,-0.7414101122229149,0.3707706052980599,1.552607860446673,-0.6026811719737649,-2.2517767115392235,41.387209609492054,1490.8795975517603
2022-12-16,0.033008493632769,127.61477799204174,-5.252602483762973,-18.98759570009108,12.113881307621302,27.143742612303555,5.564597245614828,11.842265441559714,14.674853822276438,16.66566521140779,-1.127355462960578,-1.873436314692217,0.3830283437169778,0.8960195723512884,0.8241727701621538,13.298180535253282,0.3614569319734213,2.4364074531859123,-7.611606851297709,-1.668328239914369,15.550635377629504,6.129008592609939,0.0938863306568715,-0.6428432249498781,0.5399864889198331,1.6399616859273491,-0.6799041362500171,-2.347401251316792,66.49196890518337,1493.2762215675352
2022-12-19,1.2892002663685842,129.2599880498408,-3.662107788644357,-17.50473632239899,13.879183772187275,28.78288008073236,5.696659204934662,11.85737522011702,14.361649713577725,16.419502581798064,-0.8220229156141623,-1.745991027898519,0.5141696301755942,1.0081857578840756,0.5854404172403471,13.36415135619388,0.3417035487901607,2.5084365477585915,-7.998737823695853,-1.5491347109859983,21.610323182439007,6.59929336036079,0.027473012878988,-0.6283592392475775,0.5191159109779055,1.5861831440651095,-0.5737962181956502,-2.168987628984952,87.35248167050966,1655.3908654509617
2022-12-20,2.6642428633067983,132.70378805656992,-1.4943573557578484,-15.519880621345914,18.987817312689888,32.213968772444225,5.58827447359688,11.651980635826478,13.84329202991754,15.960362715651236,-0.4500555561286419,-1.606423459900454,0.902321088537884,1.2510369462033724,0.1518108856084604,13.586327046246613,0.324872236537136,2.601615346209857,-16.566888243447377,-1.3777097359708077,38.44925151661939,7.674848421068571,0.0355053700132691,-0.6608050678994917,0.6007212053687728,1.5574239706764732,-0.3686934493138871,-1.940730107765736,147.76275672397452,1996.7003432086485
2022-12-21,2.0066861900240207,135.36673664513987,-2.4530387886088487,-15.894259905322055,22.248127586975425,34.86708822508354,5.466823464164786,11.480760795279828,13.392856343655298,15.615306781872018,-0.635417520180679,-1.6629903428981123,1.1759658165426192,1.4474340082659354,0.0023150204485093,13.486066235540282,0.3038482033195144,2.628394277482975,-1500.5117605341025,-1.4157126324471685,51.83358359188,8.599214463071993,0.179134950967282,-0.6159144587615547,0.7988745893420167,1.6925778217564786,-0.5945214455245449,-1.962620760826188,186.30838656210017,2260.2126085587256
2022-12-22,1.666411689168967,137.62250376784104,0.5970018124540021,-8.792900343212091,17.234336591805295,37.11452914810815,5.378462816925788,11.29248878857943,12.977528418033083,15.330661514169774,-0.0787724712847322,-1.0618593468687505,0.8271133385962804,1.6197322797229834,0.0012518593381961,13.369515433252117,0.2631484826619333,2.634902354868059,-338.4364320138334,-0.896893745284143,40.79022895358005,9.424093943417132,0.2580558415731542,-0.3138767789861306,0.6252489579420877,1.7929439888147545,-0.08782085651784223,-1.2299861403413774,126.97596142964065,2483.156732400761
2022-12-23,4.402307390979288,143.68106942286346,3.1422679314073325,-3.224757120946087,20.981083454829253,43.15073219890177,5.208975554293513,10.825570974624556,12.295621671160678,14.664611081955693,0.4072953096127156,-0.5933074165190064,1.1775549606150384,2.103688098638239,0.4858277046380594,13.655330948136436,0.2327805773056404,2.7556838528831857,4.366962383776825,-0.4703578090997626,62.199219798782565,11.194959019697224,0.3648367636614903,-0.2363220585384003,0.7091086512437187,1.984231224696946,0.5939492869993824,-0.6580549898421332,171.27586705577448,3084.9767804268618
2022-12-26,-0.6790876592545847,142.70534901172778,-1.1869494752809626,-4.554254884874557,21.17346860853448,42.17861324240644,5.2813030377631085,10.913806502063853,12.254868824424554,14.743608344929052,-0.4180078438506512,-0.7103286382949976,1.1970174627830292,2.025260213936672,0.3944832907943414,13.278037757179364,0.2006328157522733,2.718598489119681,-5.596247412892749,-0.583850524678199,73.11511794293956,10.983469427483742,0.1460776079645908,-0.3095371159443844,0.7122768046084504,2.0188740633944526,-0.9641323437089846,-0.7926921122664209,173.5296336196842,2985.9643390849506
2022-12-27,0.6334382959528595,143.60929934274125,-4.794948958186633,-2.634848101473429,22.564367687528588,43.07922702733856,5.22775763294881,10.854944695309218,12.040381548495768,14.631178762267972,-1.1124512624282688,-0.5373571852784846,1.333705872125992,2.1011464169438105,0.3044373475534956,13.163420743888258,0.1764940407033435,2.7215445014805493,-19.10286508924797,-0.4431205718721114,90.9850979096658,11.295883207230164,-0.2958352532312519,-0.1757606605125021,0.7309477609969688,2.04227376675577,-7.5201823626680975,-0.5960557623988643,189.96115851512033,3074.2248832003725
2022-12-28,-1.1647018964133449,141.93667910987045,-2.422192998024482,-3.8936301014866768,18.748038955281043,41.41278055677762,4.936213985889305,10.999434507505272,12.036553884927963,14.781202139397864,-0.6974717117455973,-0.6447390111736458,1.0169135978580055,1.965861156373576,0.2817991975632785,13.590808020038695,0.1395145997028083,2.820165403336734,-12.217457139875885,-0.521805952772044,87.73372351716299,10.303576909342963,-0.3930975949730437,-0.4043475204015219,0.431189647943335,1.8387465683252635,-3.9687899404243203,-0.7223278913689144,144.79404997134355,2905.7791130348255
2022-12-29,-1.1405444138106735,140.31782824513442,-4.583503667147342,-6.541571300825614,15.08640666133845,39.79990498772292,4.86455746315573,11.151872629380884,12.051615574894042,14.927012478475266,-1.1520431878644295,-0.8733695273309342,0.7116588985436527,1.8374005838053016,0.2288523028437493,13.584366600469943,0.0742001361819427,2.8076329855837034,-24.488197050085745,-0.7169790107725911,115.58792081823468,9.768691842291297,-0.5499265175779796,-0.4048671609205538,0.2214261578251744,1.82111798211486,-5.389478955627479,-0.9888400583516298,101.4569145869488,2742.6901442419476
2023-01-02,-6.056392675722755,131.81108817054857,-9.522737205883995,-16.58121220889526,13.517809438434655,31.32456390629769,4.842863895077012,11.926567248261271,12.597553132194314,15.832405507597544,-2.177103064337228,-1.6584274606031644,0.5560059923458761,1.1947346503333165,0.1406909819601047,12.621015415778183,0.0215905421219179,2.63236057007508,-74.94022487617612,-1.5671755388650923,324.4158942764612,7.18576462247925,-1.28660950179453,-0.5329456828035366,0.3060939372036577,1.5046554722036924,-5.843382336052455,-1.9972326361024304,82.85718370474564,1891.552345805482
2023-01-03,-2.3670872338758864,128.69100472963063,-10.766804364584823,-21.495148674819955,7.872641624058585,33.369759131394936,4.906627373948568,12.31851547418085,12.781254932358712,16.144466368866862,-2.4023591127840698,-2.004566471741478,0.1061932938581429,1.2972058301379574,0.3484934171002135,11.902998966239982,-0.0224864634914653,2.516942851305404,-33.82411376066676,-2.074542993006058,-60.36002777506396,8.320687888204699,-0.9858528724602124,-0.7316962885172792,0.1348666633692398,1.704160523725167,-5.499719572147574,-2.468859098662401,16.055915940037007,2094.2695898160273
2023-01-04,2.9541837201530807,132.49277344065482,-6.265421855024473,-21.82949673882913,9.905715465963546,37.4159640028148,4.5871946142769575,11.940381486583917,12.3059562124565,15.591245072093866,-1.588356084262017,-2.096049543584638,0.2753539551573322,1.6015959584684367,0.5074856319423934,11.990535819013507,-0.0555549285854122,2.578373224368212,-14.3572507607621,-2.0872821317537893,-60.99357521238184,9.684740307941713,-0.565810821660043,-0.7823982389363248,0.3033616065242027,1.7278266748463624,-3.2655538337366394,-2.4755157038085454,40.08401178636968,2497.0875094956464
2023-01-05,3.3553136353540847,136.9383215337679,-2.8724165928605747,-19.129952014184177,14.122891047268874,41.38209099090612,4.337631624897965,11.390870633233536,11.79103776524506,14.998231002322433,-0.8975158680535582,-1.960173823359228,0.6448800968547753,1.9281589618035968,0.6788374703170368,12.660125517119736,-0.1001462280942676,2.698648810482299,-5.734941548377812,-1.7636544290451488,-75.92702911298956,10.716093700669475,-0.699421864253708,-0.721170369892147,0.3840288542565154,1.8496265596009764,-1.6634156625042773,-2.189153125309182,89.94882622176691,2891.897351832854
2023-01-06,-0.5549848632765642,136.1783345772305,-0.5771237394537088,-18.65761777178485,15.120854459516602,41.4573560939439,4.259310865380209,11.284442259760413,11.736335976618118,14.994880636350585,-0.3751311914556322,-1.9368039372289216,0.7327589507076637,1.9324066572323253,0.8321218246029265,12.997597682426536,-0.1572610031096598,2.76059149666731,-1.9201519687005435,-1.6815224422345811,-54.68555500299391,10.496376302350102,-0.4683400335601751,-0.8390875225806834,0.2342850121667022,1.853416929833719,-0.6720116101849474,-2.1185731102488616,101.73213581042783,2897.6207166087956
2023-01-09,0.5054827186444788,136.86669252505624,2.13731083709757,-17.621658513481805,15.633495720153377,38.09983101106398,4.236741345440917,11.07198846165332,11.533708891180728,14.828866638864934,0.2635596855689271,-1.8804023335050013,0.7899178656602655,1.7264062291727067,1.0569952562145115,12.707476981913238,-0.2143182884802832,2.74954288188269,1.0564231109611208,-1.6383891916126632,-42.51005723809926,9.310874147697698,-0.4189740120026326,-0.8232866351550726,0.2555141393033852,1.6326141457635075,0.46549730854954086,-1.99770019039717,107.77435163053866,2560.064773690776
2023-01-10,0.8552409702632824,138.03723255417478,10.673685973795385,-19.205378943327243,19.65420687374777,35.17683272325963,4.219312785672714,10.824654500996091,11.286584420142148,14.626781880861351,2.287815538662429,-2.069674682699315,1.1632863900325106,1.5491864441464531,2.255848835075985,12.69196429408155,-0.2860927985973527,2.815900108467153,4.279102927219832,-1.7651730536403951,-45.89255692654764,8.04702274174499,1.1913154838226263,-1.1317455188567709,0.3568194213087549,1.4980752037610223,4.024101899892516,-2.1118994550259487,155.31509908528923,2265.9612211317367
2023-01-11,0.7306703305361983,139.0458296575414,8.993432249707402,-17.3476824446347,18.634119644507354,33.4854912749515,3.808984873155821,10.485565935521528,11.013162226903344,14.458246540001648,2.093144471546699,-1.959438050108866,1.0993735238293156,1.4490160044864715,3.1030849244179577,12.225594136406723,-0.4082514031678563,2.8632138596863603,2.569299849551025,-1.680557741549971,-29.657164364763982,7.3170331173126035,0.1934601830295262,-1.174074758459045,0.0866404688816526,1.4304385201359282,3.323645497566029,-1.9036073529446516,143.2259814476372,2095.023063327354
2023-01-12,1.342557174315262,140.9125994191949,10.420283321718763,-16.157677320612667,17.70551522118603,30.44269322199597,3.5426363294868564,10.118360605745451,10.689706417859272,14.21457367242868,2.6532801640477697,-1.91293950681828,1.0455956620584903,1.2585245235225395,3.9179079212995456,11.28374459487631,-0.5449541328823835,2.777586461113888,2.399139257551689,-1.7153713099597494,-20.51018605928216,6.440623832460361,0.9758297575814406,-1.22512215741562,0.1014659335490254,1.2971803551911756,3.918464574130942,-1.76301845443456,132.21905456252364,1788.9389558169337
2023-01-13,-0.2345940943016433,140.58202678283052,8.759120980750899,-18.348902207841856,15.240122484939292,29.942275605200496,3.2428541845444783,9.902055380737442,10.563067352704026,14.20908925587451,2.3863066052665034,-2.1760165749132296,0.8245572726299757,1.2225221274591265,4.556113692054454,10.223291881233244,-0.7532151664667399,2.684328534577815,1.6984748150578244,-2.1076417346302128,-11.563566952335092,6.471236960225653,0.3516448574418944,-1.278649609933442,0.0430480394593124,1.3926433491275392,3.379469606434818,-1.9304719070942702,103.03276913785639,1737.092602634832
2023-01-16,-1.9946595737944883,137.77789392657246,3.8236330283499615,-22.69903836971825,12.988094153510607,26.80098056991222,2.9982588196920696,9.753431411312908,10.656795293345512,14.455870023235637,0.9348613901122602,-2.6551858216824007,0.6058070507321571,0.98310113191741,5.719798907602549,9.44394900184352,-0.9447833902413346,2.557920454677171,0.490044572085932,-2.742197442088527,-6.83327183098432,5.5559124822306165,-0.1703706715347311,-1.4285703274508532,0.0981751879173749,1.2834989138156865,1.2234525759223087,-2.2783711504543525,76.37046655907447,1421.158218269391
2023-01-17,5.793784295362481,145.7604479073714,7.678187064137003,-20.563529571677297,20.15217891211816,34.79710515417161,2.948875561698537,8.679885468374522,9.932451790896229,13.634746357401696,2.257643737277955,-2.737555015513204,1.371079647906122,1.6274343858796383,6.414945333449224,9.351062731867923,-1.1859522056912224,2.635485013722376,1.037812498442768,-2.54106561782014,-11.482910052323136,8.41957171042375,1.2383661676549833,-1.4401906462324907,0.3628549896719396,1.6146268312294922,2.9059132986428264,-2.056767553322233,161.09558816065277,2218.9655064782664
2023-01-18,-1.6614165893410582,143.3387596451405,4.153576428853787,-24.46061676711416,16.91597280079132,31.61109721190209,3.040715043874932,8.017431499488229,9.95128493788663,13.82861782268652,1.0303168048937237,-3.4498269421112275,1.043092670337213,1.3729204732903355,6.024759078694472,8.816638924667002,-1.4405505529682374,2.641885510580376,0.520004164096198,-3.137108305080143,-7.205656446945616,7.186379746601185,-0.1131715221163805,-1.8916899763303272,0.1913349064565216,1.476936388354846,1.3668730741811506,-2.337809702348281,122.79100447974602,1898.5592526073945
2023-01-19,2.831757010216851,147.39776501974964,2.5867677710190806,-14.472523354510225,14.88403787667208,35.13453862333089,3.212980677850566,6.593140674360157,9.535524650318331,13.42091147068871,0.4874262586012445,-2.680157857025651,0.8752862285664942,1.6758158710346325,5.525134068695313,8.044889027587312,-1.7520411490634091,2.6411086342764456,0.283448533789625,-2.1965073377974567,-4.763765630186066,8.515733186602711,-0.8710379275164867,-0.8949477187027016,0.0388499900098164,1.6880528390881104,0.6660219532725065,-1.487315373307508,98.73228436343388,2249.097644633089
2023-01-20,2.067727650142981,150.44554936275577,5.423903451854415,-10.82916242426706,16.098096587077197,37.16294776526361,3.501531837919516,5.936919147534838,9.25236201877434,13.128699298815183,1.2575144352291154,-2.362723241134774,1.033088417911775,1.8662416317286024,5.138135146103704,7.434552734487564,-2.027845752078534,2.5821011468255364,0.8569698356293984,-1.8867707784959928,-4.713626778627096,9.488909925940431,1.1505067771943367,-0.8677417790140587,0.2292562468072237,1.8350870552578908,1.8725894298390604,-1.177034991696468,113.0718782879219,2450.1325201895006
2023-01-23,1.584322409610328,152.82909191557127,6.420052611513581,-7.145298377562499,16.670359690466555,34.965147306457204,3.926850335281909,5.447069037596842,9.028835433869114,12.91064393334527,1.37498899378595,-1.8988987898852487,1.1218398104408926,1.726130902231844,4.942292634965376,5.796589469634037,-2.3154730569503053,2.5495626747695685,1.0924840736985453,-1.7843997505945637,-4.374443918157467,8.74089571580096,1.238441609739934,-0.6391379568178311,0.2447956615403985,1.684452204821835,2.296228378787731,-0.8668849560612373,119.81938376649033,2228.5461461059353
2023-01-24,-0.7133226922230285,151.7389273226191,6.90607126658284,-8.499300719467207,12.482288987051854,30.539679653951683,4.280316552105436,5.18196204426922,9.021745953502297,12.996935162593676,1.374990511725493,-2.257337094692745,0.658295214089839,1.3727796135930603,4.808173328335652,4.943234198935353,-2.744425316892804,2.584089251893237,1.224039618464374,-2.3663526094592258,-2.164013043958123,6.90453227082907,0.941525550373841,-1.3756925773245914,0.0549047326895306,1.5010236109957085,2.502920750313131,-0.9762217417442594,70.25476540181401,1784.1927630399402
2023-01-25,1.2679410257090629,153.66288743411346,9.510594167453402,-6.227908692101646,7.7278863594555425,32.16424189956295,4.630211954640372,4.783849831966233,8.86399668810814,12.839420768835444,1.83359155701038,-1.970388588593918,0.1334280033073898,1.5147428494961988,4.352126392336906,4.198867494706813,-3.2330973318582257,2.613275816388092,1.9507516055016008,-2.2449013050151927,-0.3658118695541481,7.442161550381956,1.7867324088296257,-1.05303715404104,-0.1879118966562966,1.5844528128630038,3.610563449740866,-0.7851486732517698,3.520132689597673,1944.8420801266475
2023-01-26,-2.745373780572513,149.44426681202663,6.5110205302929005,-0.379218447288799,6.236316840083182,33.82305058277373,4.911944794876049,4.546510556460328,9.101933299048168,13.196547231267086,1.1177535862707428,-0.7868348328273733,-0.0341387196844889,1.59808146351434,3.633241679916812,3.742877535723319,-3.636640278973126,2.596602324478724,1.511141948080459,-0.9557760945948288,0.0854437958243318,8.121828018818064,0.743221515287393,-0.0118707773457341,-0.2262873169723338,1.745699195188955,2.352658378359066,-0.29797797458365183,-0.598828102418524,2108.9157512679417
2023-01-27,-2.2130653657203125,146.13696750215504,10.868493334240904,-2.740301318789068,3.433757384602285,31.63605336995743,5.0619666500175855,4.596552872513823,9.291856454238973,13.469994801974478,1.9454527054125104,-1.2919324349885983,-0.3352561527884006,1.4019370985784474,3.470662719997266,2.980422076618829,-3.8600400532075394,2.510100804209153,2.8374456144192464,-1.992481464866057,0.8070258350095774,7.523237871116733,1.519948309473858,0.0908773101853472,-0.3246794034689595,1.6855535737604173,4.281027091731454,-0.4946459345877938,-4.027794373717991,1888.4085430546868
2023-01-30,0.4990647091886346,146.86628553403676,14.123194424187547,-2.541515647309917,3.802984058505807,29.703912773207392,4.809840501402157,4.524164475894924,9.23077949501192,13.376443892960133,2.724106506257668,-1.2686652097293851,-0.2976768808588549,1.265946854186694,3.902142288627965,2.4445063454574365,-4.173425626600712,2.508423161133434,3.3577755076015547,-2.347979208287724,0.6584014892842648,6.750801590767526,1.7414320174475393,0.2902137604737836,-0.2410147008524915,1.5972763989765255,5.88152440149112,-0.4780879505543843,-3.106407709357514,1693.3867066497694
2023-01-31,1.2327179069072436,148.67673253502437,12.21497495606321,4.401338114010123,4.077747496566097,33.24416979165754,4.268768794091067,4.435685967135996,9.102080825958836,13.19656605563775,2.622371666346123,0.2712553811458048,-0.2719038167883701,1.5501035142745985,4.968738417462728,2.1131612624264484,-4.601690990966771,2.56179374060361,2.2529457973606224,0.569385644651174,0.537821970695711,7.985046998507029,1.376321752849991,1.3548227589109545,-0.2591994882841736,1.7901973495073225,6.703685419317575,0.10040712074646513,-2.4757983109417934,2045.6043419200953
2023-02-01,-1.3834847463185196,146.61981261907752,7.069964767256369,7.312126808180371,0.7070995165416024,33.2510896608171,3.948103815269671,4.531595557758536,9.220506280676076,13.354916251462786,1.5322008817508488,0.9078463268385152,-0.6339715325144087,1.5308879021582549,4.861440515093925,1.6492233625042871,-4.753245969766686,2.498410725137548,1.2443406698525048,2.4945028522891333,1.2297992854777242,8.183154001860713,1.0056113057719365,2.0298825422626283,-0.2523499124132933,1.796125951156241,5.022945266958237,0.34383410615454124,-5.318184596767878,2044.487972370105
2023-02-02,-4.623245667439068,139.84121848455874,2.6897699393224173,1.610856768392721,-8.54529930671339,24.921823016433063,4.021818084435585,4.742162155942666,9.68720215875055,13.95960167292763,0.4150096508654906,-0.3347160231477374,-1.5585446729772037,0.8670474698586756,4.028377104841074,1.304492160465934,-4.694918775759703,2.4191923637281,0.4143339304208404,-1.216778226855646,3.21580373201044,5.003172749807506,0.5861151733171724,0.9468174049056584,-0.5828981472886302,1.4317569770812542,1.6167127936506542,-0.13295084888494366,-9.850275018025956,1210.3637310746838
2023-02-03,1.0909081004538024,141.3667576647801,3.287918380069008,4.439058310321369,-9.027769266949411,28.170505592450866,3.767972608475052,4.688373800624178,9.599994156438338,13.774005177069254,0.6017139707207961,0.2646810891666978,-1.622960079653881,1.113716936331399,3.177433444943917,1.045136450830455,-4.523393570420719,2.3468787849303867,0.7135450038837043,1.1873319344893118,3.444406735397298,6.536487076077695,1.5331116213863956,1.583046391904152,-0.4399467379958803,1.71755133007785,3.01223484849743,0.10542788595784269,-8.977040954901897,1534.0342846818398
2023-02-06,3.974768424825759,146.98575891163972,6.482690352367763,11.830639221739707,-5.099616645713292,34.60968147581654,3.399718614962472,4.531652946259978,9.231085352623996,13.214945717199598,1.6066075904260586,1.9049351081734216,-1.262284359255936,1.6471910581060447,2.599039485265964,1.0525573914116613,-4.434792133647709,2.352837954356079,2.101550885654412,8.201457579249409,2.62746354472078,9.25161054055049,3.1557920405294637,2.118386559260043,-0.2470247666909436,2.053684751140096,8.735787471450644,0.7477932544098642,-6.489581709518886,2176.754041872795
2023-02-07,-0.6253812056439823,146.06653760043315,5.049204251708373,7.566326136262566,-3.455930427673501,33.27549184997577,3.210720376463701,4.523558137657266,9.28947292597997,13.259125838499823,1.2547114538479738,0.9656539336915176,-1.0774097218737757,1.5401747791312976,2.247823494078467,1.1053137940149091,-4.146860652159546,2.30827173274188,1.7921903752961914,3.951992396696801,2.413528999659518,8.8470395058419,3.2606258471635323,1.182153604018338,-0.0607713799350196,2.0403316525012176,7.4825833270235504,0.3846987894662971,-5.563059877480408,2042.1371209785548
2023-02-08,1.6674916228715642,148.50218487873892,5.386023315747722,6.571586764506661,-7.421441487569572,33.46562103532305,2.9939155665511863,4.485237510319315,9.137796911339295,13.007960586587386,1.4580727473620956,0.7521234562035367,-1.5292613347632371,1.5836086989294262,2.268476146171602,1.1775284108396502,-4.144380118091632,2.395352450214607,1.924352038199132,2.864858552117337,3.3718141442741936,8.599786448297133,2.4032714848926133,1.055065572453726,-0.3627643710381018,1.96353128980612,8.108190730862079,0.3007731401418703,-7.265401584226116,2059.9519540250903
2023-02-09,-0.4657900450362517,147.8104764849124,5.141802168813737,8.225425074049438,-7.870371082759712,27.67292685298485,2.8919697685376864,4.54770321898793,9.162009172988869,13.03868931614434,1.42502373067381,1.105457063844348,-1.5742190194637324,1.1346879178106362,1.8849230833956152,1.095472072557885,-3.7098757247978456,2.3041020769051794,2.1863627141397206,4.589154551388387,3.887733758900018,6.421088448905756,2.573717160501256,1.4943063613920349,-0.1730169181737029,1.787341255919142,7.654574608711735,0.45509773006300686,-7.393745657720731,1479.484323111561
2023-02-10,3.031951841366798,152.29201894842976,10.53443669968745,11.473014037612511,-5.780917855760139,34.573203435452186,2.764104462069622,4.503995236539734,8.873270728862623,12.647364621231254,3.441895995604934,1.8372309864204623,-1.38996726759419,1.7144390996947902,1.2854765699052089,1.226559915338303,-3.475777652276418,2.303511785850024,7.400959536845317,6.746412880269798,3.54843062574586,9.413078130500692,3.3550989784157457,1.5051504599862824,-0.0659735526798663,2.1809287935236195,17.670848771612945,0.7598014136911594,-6.309764542714232,2168.3136414735454
2023-02-13,0.2920599867443529,152.73680299878325,4.78617841229825,13.729999663859893,-7.292174453760548,37.13023416373546,2.4590668859524283,4.580873752090695,8.823447503232561,12.595648515650865,1.5312726195259767,2.299095283449284,-1.5690933121717905,1.9235359292442031,1.2686740528505684,1.421084775415506,-3.2713482896986807,2.337153691440917,2.9680608534408823,7.411144936394781,4.232142603469568,10.366533686130218,2.0812697279641785,1.5579677793054767,-0.1493854783755455,2.307499436605116,6.994039387252396,0.9790180290588111,-7.009997554485805,2422.818247198585
2023-02-14,-0.3785012054219883,152.15869235830985,6.153208479691463,12.96998934811958,-9.153459789020935,34.759027432675474,2.519363488535246,4.649714383956566,8.816059792582244,12.620598087804776,2.0372335642679413,2.1016032630918065,-1.78153258625769,1.7308997280153775,1.2295756437073062,1.525046371547605,-2.9035405676541512,2.299201925051781,4.174230260417345,6.407578880274721,5.409291668885088,9.501118435728824,2.9284150124948893,1.441663687879837,-0.1881773996147204,2.271388871792887,9.693485040058679,0.9209300923709988,-7.8259989221032935,2184.498979757268
2023-02-15,0.1421110123611013,152.37492661641565,3.37668728966082,13.56553158913552,-5.027803379173148,35.49247138745889,2.465212006553493,4.693881601536002,8.744727263656623,12.584368705605453,0.9557030645402254,2.2087044461009406,-1.3242770236142631,1.7932124419157731,1.4169221783027288,1.748335319582839,-2.773702698842764,2.381653162650166,1.6627664563954363,5.929867712823921,4.175083868168442,9.475118749632108,1.8443338985273765,1.38009786984614,-0.0623879902432481,2.249729860585758,4.449646841667094,0.992545046042531,-5.760300817995061,2256.644653654719
2023-02-16,0.4029621723832033,152.98893993087648,1.690572156433864,13.563252911273969,-6.293259212106495,35.225163671485795,2.523793008040937,4.721399453042233,8.689843135658021,12.514663025268591,0.2654320437703301,2.195348770636989,-1.478265720730333,1.7808829760077651,1.7632464730729482,2.00565207488261,-2.639619429431127,2.4077496561553384,0.3799216651828008,5.167954409804145,4.866571704518595,9.256423430566484,1.1079148367770466,1.2530882959896843,-0.2303307393111008,2.1482539116367576,1.2756359059292828,1.0066580275717978,-6.244320919434555,2228.715033217467
2023-02-17,-1.5298917350797248,150.64837478328792,-1.4268992277256094,8.55910052753802,-10.08409665716256,29.829142994106533,2.565874083064536,4.806113155793655,8.78909743302655,12.68588009149514,-0.9538955415375064,1.1154473328876893,-1.892883176890008,1.330545438860512,2.220528032013627,2.182240074018324,-2.4395478006555487,2.378165435522147,-1.1022494707091717,2.456634430379108,6.81959774125046,7.09754655481496,0.2993938772651541,0.8075886582274997,-0.4171526818954483,1.8581661434910928,-244.75758479818984,0.5320470562015971,-7.54747944578254,1687.913989367023
2023-02-22,-2.571966041174645,146.77374974228024,-3.272184447292268,7.286226922250266,-12.824750686614328,26.90934422571147,2.5788076785962453,4.937559310057557,8.957447295063934,12.998471921700633,-1.6646689488241884,0.8279581548664091,-2.163271305113112,1.072999209084302,2.5306087577945915,2.033939376177257,-2.0596576537558926,2.290071855119831,-1.6963748561787784,2.0099382232238368,9.40806287158412,6.090354789570336,0.6523873765608889,1.109785182890342,-0.3632571406045609,1.7444950157680306,-429.2861067548557,0.41467724025856045,-8.387032150218095,1394.7350091289286
2023-02-23,3.0509409334186666,151.25173015268095,-1.5691214200737629,8.576909534153954,-9.351596300353243,28.960001943726027,2.489783218279836,4.822514227515767,8.621423481114029,12.597996719185002,-1.0401700924465684,1.1153466540570858,-1.8447341496509693,1.2689331374390285,3.051777902728168,2.1284494765394446,-1.7969943039923109,2.3079691445993693,-0.8486194352527672,2.527086109907351,8.850464511145073,6.926442469878408,1.4546997303240956,0.946937365743041,-0.2174084883069039,1.8987888433106048,-258.97980403300517,0.5579794214126199,-6.775586690536841,1598.6015502322011
2023-02-24,-2.1845765616333224,147.9475203067006,-1.001541602936606,2.4428719758183326,-12.114446085313064,29.27698026407835,2.418714931591395,4.941453153110224,8.751312767538577,12.86135395747566,-0.8360713355593232,-0.152842175597242,-2.133061015533099,1.266662926502545,3.4900090786851425,2.050387516272747,-1.4250489807216946,2.240672537128088,-0.5794306483451223,-0.3683510773154511,13.09925788636398,7.27058504650648,2.1990653883153994,0.4996632473253653,-0.2475438654505983,1.9706366609713888,-202.2218223192895,-0.0799712685985403,-7.796295598675084,1629.100024256121
2023-02-27,0.6845534609773551,148.96030017739028,1.931977051045349,-1.2475303027157223,-13.30505411346264,27.84305537663727,2.3982532446322704,4.933861174104678,8.616100029393852,12.74865077329052,0.3799850715635294,-0.9010518480739388,-2.3047193114725464,1.1644432627209924,3.8375561520864223,1.980381127157664,-1.1461517857106691,2.241369700873334,0.2374689502050933,-2.2448531083751035,17.325534344485156,6.623218158056046,2.6735911341405028,0.3333884400844691,-0.3472660605662949,1.8791832672830304,91.130043078906,-0.48151354554552805,-7.993051301452744,1484.5080501740915
