,FUNDO DE INVESTIMENTO EM ACOES CAIXA PETROBRAS PRE-SAL,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-01-05,3.3553706723066234,138.4519892067244,-2.499729303235401,-18.665194586775435,14.896977221038815,42.92180234751664,4.40353881481911,11.238171003401854,11.669196589513016,15.017151612708592,-0.7994492773958443,-1.9454526013626985,0.7179493194388902,2.028259796562401,0.7249271951453965,12.601502366265333,-0.0996248333896616,2.736531368559695,-4.856219972249231,-1.7349779714882163,-84.09441165207399,11.130398585918725,-0.6291557290191195,-0.692045421479522,0.4275437837435823,1.9077813824419727,-1.626350866794023,-2.1739869812570514,149.64132381492132,3045.868487493906
2023-01-06,-0.5520878752763969,137.68761256123508,-0.193356802911744,-18.19069194433796,15.89232171944082,42.99511849702839,4.340844693938106,11.13140968261905,11.60807872757052,15.012943628910485,-0.279676770022066,-1.9214840690022152,0.8073146913662318,2.032510766936577,0.8815643861677769,12.933179428361909,-0.1552077321324474,2.800409231052285,-1.3771352861082815,-1.6537949147898412,-60.37954660213965,10.89625374420955,-0.3811513302419414,-0.8099741798310065,0.2774871969168558,1.9118109396090657,-0.554247332782526,-2.1038564635359855,167.38633394097363,3051.396956917245
2023-01-09,0.5103469865225474,138.3902971427562,2.534969932394556,-17.15161305173919,16.408879606905533,39.603869764461415,4.323280465174314,10.920365586238818,11.400079419744408,14.845672577470037,0.3502648797218876,-1.8634676025621577,0.8671927828939731,1.8257634572541748,1.1134125216739523,12.639610393633692,-0.2106128714331585,2.7905107896961727,1.3600469571346416,-1.6099980018640832,-46.93951765601359,9.713163120668783,-0.3098188628305488,-0.7932381723482064,0.2986928570032267,1.6923159393765088,0.6875089402143262,-1.98238566897417,176.57951870276764,2710.468649030519
2023-01-10,0.859510002800401,139.57977558960337,11.124149390250016,-18.741779157628848,20.442628539921657,36.65087940419268,4.303563156501691,10.675504107055191,11.148238396132223,14.642417840977428,2.3476994301175087,-2.0551641743532114,1.2484440337145035,1.648201762465168,2.318726426236456,12.619587343717903,-0.2799622733804978,2.859209195727121,4.3573371380395045,-1.7385603020452332,-49.7136687169356,8.440676159098958,1.3511205036269769,-1.1027128351416136,0.4005415318676313,1.5582793215040056,4.587108587816601,-2.100816079318266,248.59484714963506,2413.3658892250414
2023-01-11,0.7357074073221392,140.6066743377397,9.42725094380894,-16.87470061453555,19.42462484900016,34.94872533033991,3.873358617941668,10.340419161614088,10.869782884223898,14.472684015382711,2.1703578606465226,-1.94120129243908,1.1865999815973665,1.5486736713687077,3.1629988045592894,12.150798251265629,-0.3987226261533799,2.9086495560650283,2.6577861210175087,-1.6519766541919425,-32.34851328809676,7.7057975725972465,0.3500261676960842,-1.1437588605177529,0.1301339229993171,1.4913797763984975,3.8166945318258962,-1.8900506493776712,230.37853049008868,2241.346468866195
2023-01-12,1.346565040131198,142.50003465846282,10.863136530099036,-15.678316434981102,18.50408411061648,31.86715976469375,3.586418585185316,9.978787610131905,10.542596551309504,14.2280585852414,2.7443700940263143,-1.8916577442901537,1.1359326414834112,1.357448451955431,3.975597854430285,11.210069238127192,-0.5320555838086435,2.8229302512716963,2.475718186353937,-1.6838835211767385,-22.508324154586862,6.841775878864331,1.1326685729935235,-1.1937886807896696,0.1451131764259239,1.3580039922949614,4.468605340508906,-1.7481664905848349,213.90304324158225,1931.3856100867117
2023-01-13,-0.2307468139649326,142.1712203685895,9.086728913941252,-17.87875222643642,15.893456315507123,31.35407703083018,3.259461438866836,9.766195494451257,10.40972661479341,14.221823160794964,2.474657990274969,-2.158147117243657,0.8994652966403596,1.3206975814293629,4.605169404943572,10.15100505920451,-0.7378703403320984,2.7290279172500624,1.7515212980061476,-2.0763349569682585,-12.689475814010963,6.882570652082095,0.4750659754490238,-1.247246387265687,0.0784921014608052,1.4521717915506993,3.862627577543009,-1.920809055301697,167.24014405666406,1878.2727451978005
2023-01-16,-1.9675684300806684,139.37390431995672,3.94691514045502,-22.235892209481072,13.654040632425245,28.20700988618276,2.9906856772248016,9.617132008218231,10.49256411835988,14.46432095162482,0.9784507086395404,-2.644658159428217,0.6787576540390834,1.0797334732267592,5.757435934974363,9.375016914818982,-0.9274174649174616,2.601260660467083,0.5082537701241067,-2.7129579463082725,-7.679290584059092,6.003862564146166,-0.1229606257836664,-1.396704717513363,0.1341237765653888,1.3442436181851478,1.400870426856335,-2.2769325729306495,127.20763216229932,1561.761149896445
2023-01-17,5.716167874763078,147.3407506644971,7.703210454093797,-20.15465751800214,20.771423996528803,36.18062823718378,2.9400142860346103,8.567580605990678,9.78173963660355,13.652957349263428,2.2729596470263003,-2.725716047308012,1.4555107902729607,1.7265986807661564,6.419643471560421,9.28073279512102,-1.1652518431618664,2.680850187039338,1.040950928730188,-2.51626595225654,-12.218326598037777,8.793172502424854,1.2504260895061046,-1.4110173524849678,0.3964030323753938,1.671079805201952,3.199111746931036,-2.057396755418632,254.3011506606707,2357.3178147794833
2023-01-18,-1.7529941137752525,144.7578759781562,4.076888435020299,-24.1444255388946,17.408319431496516,32.82975380749246,3.027982410498305,7.921517738406586,9.803813028330913,13.859760358395182,1.009322842883047,-3.451681971584666,1.1090030969004383,1.4577632368243745,6.00216312434295,8.747868620947592,-1.4167257942384293,2.687895935522186,0.5091850640261582,-3.125625355160436,-7.674356642667337,7.516752733858786,-0.1413854735232437,-1.8703419331896871,0.2177634677633434,1.5264026557900914,1.4619005208663722,-2.3520569935919147,194.19792090162426,2020.424912166431
2023-01-19,3.0159547585020485,149.12370802702588,2.677374370758202,-13.965951659041853,15.57995965752844,36.6238035497888,3.203110644859762,6.504452614244087,9.372365792823595,13.427693823758604,0.5172152742086891,-2.6388209897641204,0.9647761717068228,1.7858793689768828,5.496697344943434,7.976088910303831,-1.7232700624811774,2.6878523328060884,0.3013987575695714,-2.1519426724569417,-5.247137628803955,8.921710869344409,-0.8371681541928124,-0.8456271104698505,0.0757229640232006,1.749997201789287,0.7702734813838708,-1.4707970705264872,161.50746326115305,2398.0241372788805
2023-01-20,2.076219170788507,152.21984304127366,5.561010740085719,-10.297562756099506,16.801918655393788,38.679864879450015,3.501502929476373,5.867980331216284,9.090297651758371,13.135181913374904,1.2966815139887395,-2.299887937704409,1.1289322419771466,1.9808056323596344,5.114417868137648,7.364029506789849,-1.9947871092895133,2.6285591691461248,0.8877518882677329,-1.8326511551872016,-5.144574105401313,9.898290524132776,1.203119770854811,-0.8077624315360766,0.2665892375125565,1.8974221729424203,2.111006046858847,-1.1532802629073136,183.30013190395496,2601.8242316081414
2023-01-23,1.585942694107212,154.6339625209682,6.556556991223268,-6.594281042149879,17.37558630203281,36.45474609512919,3.935899861838488,5.400601563713929,8.868502513641765,12.91798148917915,1.406509455345017,-1.8132082792953352,1.221641830346741,1.8404624801209624,4.921290265537154,5.731108322705194,-2.2778046079698324,2.596277698718016,1.124883937396191,-1.7086425377280638,-4.756392890457919,9.157364122285893,1.2960664928607766,-0.5633886798373476,0.2820706650026247,1.747214158072244,2.5738803861944675,-0.8360108165712558,193.51337414777237,2377.506024973134
2023-01-24,-0.7088692811629493,153.53780986241202,7.041975694813525,-7.956912989023214,13.1686973291121,31.97956372496165,4.296267133541639,5.15630687938202,8.85888270898211,13.004815685925324,1.4015187806987135,-2.163379270535521,0.7478799238720747,1.4826670494282692,4.78675093107558,4.882308581070542,-2.700421313860385,2.632216521624384,1.2579094173183258,-2.284789506878896,-2.4534617957498903,7.32531368259563,1.0005945441778077,-1.2875472406211383,0.0907087910257196,1.5633187661061732,2.7995734280483804,-0.9486681918079449,118.3389261033382,1928.1811701409374
2023-01-25,1.271735467859192,155.49040464700653,9.647373016737005,-5.67340864611002,8.398297107090846,33.62086424981112,4.650930459758256,4.784851543299547,8.702727405104554,12.848044550047089,1.8548323762572685,-1.854089513996481,0.2129350996293358,1.6270992110965263,4.334024965690013,4.143440869777199,-3.18299005266647,2.662723586655637,1.9904583994723883,-2.141105267646456,-0.5821935024586355,7.851000102406888,1.8573911334483415,-0.9479328252003808,-0.1536362799534499,1.6472390043262184,4.010940115145174,-0.7532336548889057,6.83076724956773,2090.504315151464
2023-01-26,-2.735279730609841,151.23730712565373,6.6492058653361,0.2281998301085533,6.9024613112161,35.30651076388771,4.935644670048808,4.573826352947758,8.934316547622574,13.20491863999829,1.1403838042142025,-0.649332608425093,0.0397810084023017,1.7094098274426262,3.6191189739626095,3.6923736232896505,-3.5818121029235384,2.646394248470348,1.5552208384343549,-0.8043429238878027,-0.0992280196271881,8.529574800444292,0.7978673551993901,0.1003348324901515,-0.1926496741963559,1.8087890328558232,2.629944789775537,-0.25216072023064734,0.8228801194742347,2257.2617693793395
2023-01-27,-2.209077810638782,147.89635733253328,10.985754312128304,-2.1478388195308824,4.078470761134824,33.09674089952743,5.087274290836523,4.637070374432681,9.117998218321723,13.47839128811827,1.958824533959504,-1.1528773156772465,-0.2709409029729338,1.5094362914105026,3.457190493210974,2.93573737102382,-3.802173683101052,2.558812037244635,2.8824207724280293,-1.8209984648654245,0.6497437719790854,7.950866520865834,1.580136832133485,0.2028169144174628,-0.2926925434244953,1.7483338784314382,4.707472926096625,-0.453897020399297,-3.670947287137048,2034.477296011687
2023-01-30,0.5037520430441145,148.64138825418374,14.242187658917835,-1.9475304510775355,4.451731706253134,31.14151742726301,4.835792333292864,4.578081608573066,9.055554346646597,13.384614728667646,2.7340940485875964,-1.1239784078538806,-0.2317960800490367,1.37258128776801,3.8872122052901408,2.402814418116823,-4.109793530382895,2.5577400733486204,3.40128357815616,-2.1415157319814733,0.5107414727055978,7.182696909659466,1.8041311846117063,0.4004194583687095,-0.2089761091525116,1.6600165954176775,6.425060728079232,-0.43688994471442594,-2.730684975962614,1837.1471720553313
2023-01-31,1.2358768888223626,150.47841281884192,12.333179351072928,5.037108848369855,4.728424352712811,34.71778499768962,4.296740946838398,4.5042563386805226,8.927437229585886,13.204888700061913,2.632810046214338,0.4082748146960511,-0.2043378871488692,1.6607227159082538,4.951232619911351,2.075438810706309,-4.531003231508083,2.6127675383806355,2.284785143263817,0.8860653527975939,0.4026070095166472,8.393268173725394,1.437642600136985,1.4375339813160983,-0.2274120228731274,1.8536576882085256,7.486592911338143,0.1564366947401308,-2.0965424739406173,2192.9658625233033
2023-02-01,-1.377492029817895,148.4055846756659,7.189203655340526,7.9644731648525,1.338743691218562,34.72148650364776,3.976945146566692,4.607153386644974,9.041059806009498,13.362935326734409,1.5510716913984957,1.0345517803504034,-0.5766906131044905,1.640004686895936,4.858148976347731,1.6155262664390913,-4.6792287118776565,2.548640087835434,1.2697278459586523,2.950331936729702,1.1142636198583633,8.598811841315895,1.0652120722047107,2.0888146676031525,-0.2217766148253994,1.8598357673038497,5.837573304082347,0.40609869359235296,-5.44266574760732,2191.5276566531707
2023-02-02,-4.605088003790958,141.57137689881097,2.8207071539196167,2.244530438989324,-7.962486848512428,26.323744320223124,4.045421105733558,4.818377673032017,9.493692999663413,13.964900528665456,0.4449550458695516,-0.1979097638401103,-1.528922924186361,0.967107398066626,4.061003059282977,1.2748535359189217,-4.620270336669817,2.4683179857847426,0.4432477659795574,-0.7480106227848862,3.141618088268648,5.471563506937349,0.6437471963401334,1.0214935285436366,-0.5558707238991029,1.4954118308337276,1.9825432918862942,-0.08143333470809012,-10.39286004661656,1350.5558614536899
2023-02-03,1.0940009329587277,143.12016908288646,3.4177771402941475,5.084722236359749,-8.448984650120984,29.60676750897193,3.786045560863056,4.763133392397985,9.405770136863532,13.778563755394051,0.6331409597436071,0.3960812462273707,-1.594938260843359,1.2175873379234998,3.2318053310280046,1.0206209275380662,-4.4491192965993465,2.3946596897680115,0.7417218162937324,1.848470631068687,3.3718184799962354,7.005840886295095,1.60433797730055,1.6409828124773196,-0.4130927388355022,1.7811594783891591,3.6413773079790484,0.16350384618409994,-9.427233131525751,1677.6604763339462
2023-02-06,3.970026338569066,148.80207749128164,6.607190664064364,12.506086596908572,-4.508748843937996,36.10330281035411,3.415780461526196,4.605051712559392,9.044001397400956,13.220324404437768,1.6355014927721612,2.021248131735714,-1.223063373362297,1.7595000728921046,2.672916753793499,1.0321033496415533,-4.35919404593335,2.40088067343352,2.090044157147616,9.018430347881004,2.537484393042242,9.688595526907022,3.2259511217912773,2.1654015893168346,-0.2193228820847062,2.118127938114049,9.861305357514718,0.8231587873212036,-6.733894410798053,2326.1161753265524
2023-02-07,-0.6197697006091074,147.87984730111378,5.172708193000714,8.220058695599977,-2.848164906124772,34.75600687467931,3.2240326143669904,4.596105024261791,9.09971458168681,13.2640526803908,1.2878379561801172,1.092647849154628,-1.033087668365385,1.6512212942932754,2.3138729766382498,1.0927101581005068,-4.072294330138836,2.355407502341127,1.794407737444938,4.595842943364048,2.3084782576766294,9.298555011275113,3.311324662463412,1.2418012974087551,-0.0318512064086519,2.1046032327907778,8.027752978220162,0.4518372169830718,-5.719248177117633,2190.1886234489084
2023-02-08,1.6638925890794187,150.340409121099,5.502015828576879,7.215489034083412,-6.846500118625941,34.938782528233034,3.005457146290197,4.558124916374659,8.95102462855911,13.013785462827826,1.4910674117753289,0.8813612354720406,-1.4969390308384627,1.6960999623213868,2.3240263869466387,1.1711280048699682,-4.065860473114661,2.444471272040194,1.9282652010712669,3.430329213396202,3.295523351351516,9.029634050368152,2.451525864916748,1.1137343183732555,-0.3364187477459756,2.028519874746716,8.664453423756472,0.36612281725054324,-7.613508604106579,2207.2681033160884
2023-02-09,-0.4596832976146436,149.64931937080377,5.2599246055754,8.88406040968504,-7.297009909849746,29.081468202870475,2.90127087539534,4.623533482927644,8.973661070407278,13.044168529275762,1.46116931764996,1.2297793461058992,-1.5433665050469432,1.2421937469325903,1.912441829846075,1.0888152020453568,-3.634343105751364,2.351268095653446,2.2166676754086225,5.222122149518473,3.810770618160174,6.891338597650693,2.6112573800897088,1.5447199138827,-0.146302886639715,1.8507152627329884,8.196381709367628,0.5264824072092407,-7.775605477138627,1620.3384581001235
2023-02-10,3.032752991191723,154.18781358031987,10.628897376911588,12.148040319298298,-5.197533409699391,36.053179570014855,2.772602787331374,4.579768609513717,8.691630491088684,12.653578335513457,3.4654155296089844,1.9542266555464805,-1.3518949563729268,1.8305582764907435,1.292449041417769,1.2230301910967825,-3.400582575138304,2.3505842493134064,7.434119604526486,7.31781272293916,3.4553407141075083,9.85419372058838,3.378924167457634,1.55509378080203,-0.038570660925425,2.2456942495134866,18.57703185615544,0.8411030994135764,-6.5914232890133695,2316.311254929812
2023-02-13,0.2958115568401087,154.64391895212952,4.95665201561388,14.413311868593237,-6.714281751731519,38.638475718298935,2.468052511128809,4.658125671805784,8.643457494689228,12.602348258101594,1.5947697132089789,2.407658838000816,-1.5349088919270577,2.042192732612695,1.2583202875818589,1.4221995017472084,-3.195402844169253,2.384886744357041,3.12795989558544,7.885797617326932,4.151877059820676,10.79146592073822,2.1210490887591016,1.6058318522209831,-0.122581332701561,2.373320051131313,7.610018770015771,1.0676669347855432,-7.38046165087728,2573.642402654933
2023-02-14,-0.3736655819362777,154.066067852448,6.4301799203632894,13.649277819923473,-8.57802854098491,36.24157857489128,2.527212122762298,4.727272685328464,8.636402541735308,12.627582210468958,2.1405022757623904,2.2108188144102683,-1.7519640245723491,1.8473481740984965,1.2098085372368352,1.527866543785988,-2.82941408988612,2.345989003937995,4.471371405976467,6.840350969185067,5.347632433488886,9.943584944614274,2.983435599066624,1.4893398478788475,-0.1616753436759935,2.3364394671857887,10.557870532595363,1.009358223067855,-8.298546539345878,2332.7540939788482
2023-02-15,0.1474091331492122,154.29317530754636,3.466562995860866,14.249372060067511,-4.449680991299239,36.984921867962754,2.4602945428099554,4.771166094015874,8.566599103890473,12.59157360863873,0.9941437226500032,2.316255065523022,-1.2843275227112172,1.910714082673901,1.4007625973738291,1.7528810192422204,-2.69691655264368,2.4300617324138245,1.746110568764587,6.304613668812198,4.079591930412029,9.90052914958375,1.856097495572568,1.427949529651035,-0.0353240728283609,2.3159459662321464,4.773701069848918,1.0850667082483636,-6.030289636480155,2405.8897017051054
2023-02-16,0.4078006943026402,154.92238394771212,1.7754195855435726,14.248504211443423,-5.713975068989271,36.71412532176791,2.520251336889543,4.797776590870172,8.51356694990001,12.5221783658692,0.2994713083730674,2.303227250330901,-1.4408312232740337,1.8987201178400093,1.7551998128270685,2.013697597644699,-2.5620312627525794,2.45683084803985,0.4300040142276638,5.487601414441188,4.787846760960632,9.677553504111298,1.130091249429676,1.301953348160125,-0.2038823945395166,2.215592597063442,1.493433414966581,1.10148552888792,-6.578510297104503,2377.611198245678
2023-02-17,-1.522970447246974,152.56296182401798,-1.339292263605672,9.221545270195524,-9.514909373951824,31.260189291071843,2.564019081157303,4.882185359261411,8.610477655932328,12.69329424131033,-0.920417831990844,1.2337530021095326,-1.8660459999849568,1.4425086067133803,2.215939891171685,2.1947774743491504,-2.3633397651055525,2.426768454591324,-1.0649967958355224,2.744428952019468,6.798661633442601,7.545089914117511,0.3284385965232756,0.8605327635223469,-0.3920276283298838,1.9249141943921289,-235.99688838619608,0.6142576345113921,-8.007875613061639,1831.018619063554
2023-02-22,-2.5639775914760854,148.65128166995794,-3.1826220504467173,7.943001295425033,-12.267776599845975,28.313849380669023,2.578199404916006,5.014537591920036,8.773501528837995,13.005264937938945,-1.6303233422086465,0.9462222153282732,-2.1451429115097205,1.180433871936159,2.5287196086162367,2.045082559796035,-1.987390787490276,2.336894452779889,-1.6622240980695882,2.320134630431109,9.469911369305173,6.5693404458146585,0.6795553271185053,1.157961089738598,-0.338636900068039,1.8111088744910409,-420.3298670703006,0.4951512825359642,-8.932988839019812,1535.185524624684
2023-02-23,3.052818011944214,153.18933477176435,-1.4798790192012514,9.231987267711842,-8.778745393604101,30.384177439571346,2.4928935295794297,4.8965424782401,8.44435539806622,12.605116262610592,-1.0030735808758762,1.232268047949001,-1.815577706615188,1.3812003503537365,3.0518889299776446,2.140107440976444,-1.7245784839914124,2.355110888547713,-0.8193468690473796,2.8194158507328444,8.889930814851212,7.392514332479428,1.477614524590506,0.9972150726110682,-0.1914774612439705,1.9659952579351745,-250.05556394575405,0.6447866609376126,-7.171016141162282,1741.019099816733
2023-02-24,-2.178090097709451,149.85273304035357,-0.91549771125573,3.059407828589163,-11.555364124130731,30.708033867077468,2.425614916472123,5.016399626742326,8.570249274063654,12.868160173196582,-0.7982199970669874,-0.0276546144814379,-2.112890950884235,1.3772018382607674,3.4923618566489987,2.0632135514902097,-1.3569480864295669,2.286432130260663,-0.5544025536259357,-0.067238118740636,13.3446535789276,7.750964312918371,2.217235253249669,0.5523036287976221,-0.2224533207476195,2.0383278710538053,-193.6174331512019,-0.015150483019877413,-8.308962462021876,1772.2053845560329
2023-02-27,0.6882576111190808,150.88410588097375,2.020163716218343,-0.6566598678632303,-12.746232014617917,29.255206590155574,2.406151935087333,5.0117119827402,8.436910838847545,12.755371466314106,0.4153881894934357,-0.7691571877015839,-2.287433208327543,1.2745400444191874,3.841359465092988,1.992655999210627,-1.0798434066953568,2.287123957805953,0.2601909831778421,-1.934500634199693,17.87191541738331,7.108155052013378,2.691133214306745,0.3861469969233483,-0.3227057991381786,1.946965735000626,99.9487095962054,-0.43125047762099505,-8.524685119347645,1625.7231715259215
2023-02-28,-3.465125515734402,145.65578222890443,-2.008596704017446,-0.5495642596071317,-10.928372123392768,22.373420653471378,2.566569840708617,5.1508707879986,8.6328443337317,13.18563144834273,-1.18028088549399,-0.7275854588879859,-2.0249421235303147,0.710125236586335,3.8559763175065136,1.863855637057353,-0.7838790622355863,2.2565474212932126,-0.7856047534629647,-2.0107236909589914,22.30064684646416,4.149458399783359,1.5839314202660806,0.5935855146827415,-0.2040153569266531,1.6738466404180146,-302.92733242737347,-0.42999533382079186,-7.6110922679033255,936.3449651794599
2023-03-01,0.2349625686587364,145.99801879622945,-2.9774330674302982,-1.4029105947710057,-12.676159928646172,24.198611595057304,2.628578952944014,5.1374850884126655,8.577040497063642,13.13364473920789,-1.5210156359232412,-0.895583138820194,-2.241891938028008,0.8509932631037004,3.591633879725777,1.824581831211145,-0.4882103682506449,2.247848813283264,-1.1131729518020486,-2.5216983653007303,39.38629573027573,4.97215076343964,1.7444069941379143,0.4331196866472371,-0.3378954038686225,1.9032746823846436,-399.8109687686587,-0.5353748015303412,-8.063417548052062,1117.6643193063271
2023-03-02,-2.600499036844217,142.20134172362185,-4.1805993794661775,-3.004788267455333,-16.36960183361733,21.00612641597943,2.958542555822518,5.266937830785087,8.752530134195467,13.454577834781649,-1.7580534677407864,-1.177709495174026,-2.618927269718551,0.592523930359755,2.949052900599159,1.7103663793486843,-0.1706771317941981,2.2309314509624927,-1.7637106471252937,-3.626663134111059,134.30176384213812,3.573466740341407,1.2489691602505295,0.4517665010940602,-0.503162589601723,1.7811214729388354,-520.1275999722467,-0.732936565798893,-8.924279053781625,797.2159339996065
2023-03-03,4.282435667967888,148.29102270192314,4.746472027262319,1.0809308590833204,-11.760796187144209,35.81175370657844,2.8382003057467813,5.058592270718956,8.303622156972477,12.87905957002829,1.3127316628999188,-0.4185361171572188,-2.205475376264216,1.7676590871416646,1.89263957117256,1.7268563241319266,0.0842153834540784,2.274800925666922,1.9685710178286944,-1.2260450030969008,-217.4594883960938,10.007814937091648,3.407922981232228,0.5960955878263575,-0.2743508151197536,2.576786650385672,372.57954070060305,-0.2560678830886259,-6.9881305160621325,2276.5786682799326
2023-03-06,1.0069899046043052,149.784298329966,4.656317337928851,3.13011295966462,-10.65052300434,34.40239385116783,2.5157344817789773,5.025899439008151,8.146327272777727,12.700300679442789,1.4451607449056605,-0.0135341877632861,-2.111768953315649,1.6806236438322475,1.5165748801040724,1.73908674338087,0.3382857937393178,2.332639222630216,2.397270827420716,-0.0391133259717072,-50.85392687656657,9.150332978446173,2.7069153422498498,0.7879411958921955,-0.2411527688366307,2.329987154273972,363.56407176725617,-0.008389206508483451,-6.468327161894657,2134.442560565031
2023-03-07,-3.30587795778452,144.83261222725343,-2.6676141428608577,1.7385288084514556,-10.585594603467625,29.5644110219174,2.5004341604136866,5.197288109241439,8.354148163193067,13.084247114397789,-1.4750601401585932,-0.2808398509416345,-2.051463809660004,1.2606335035076932,1.3829014226329444,1.6813053477231452,0.5744913271560649,2.325711152710789,-2.6670670105284207,-0.8681383306588064,-29.83201278628257,7.092213605872,0.4816679274657749,0.600185727909051,-0.1660786145372043,2.0666230170862647,-368.82907631171463,-0.18225113587507089,-6.400634962878127,1649.444028058371
2023-03-08,1.2695089430809323,146.67127519197615,-0.8172662679835833,3.2884331716252206,-8.670374667444863,26.78762860990163,2.516031687837949,5.133238471799551,8.214522215014341,12.872960086907344,-0.7304927426487362,0.0175909897367409,-1.8531829707004848,1.0646855118023053,1.341296502297112,1.8290416352393204,0.7968147313274999,2.44510471726362,-1.370273377357058,0.0493694312551034,-19.10483338572788,5.605344426261607,0.1157719371514823,0.3848254876703261,-0.2759187890542188,1.9286392434023545,-183.79428882398722,0.011411890766204694,-5.584645199160735,1370.5654098539594
2023-03-09,-0.4338043442302042,146.03500882845552,-2.8637678437973886,5.8574823784027865,-9.03845587730239,30.928786762545503,2.5791440434589687,5.1532506235486535,8.222798505550601,12.894234453580635,-1.5060983018397571,0.516052516425049,-1.8960812283845387,1.383161386665654,1.1670884630617129,1.801834031656566,0.94063009271162,2.3846418481954106,-3.328320506110836,1.4759117129152517,-16.575159578636697,7.479029700121727,0.4686161361740835,0.7905571642886203,-0.2238392756940021,2.242452749508654,-388.4444464053677,0.3394288664369362,-5.65527094966571,1783.4807206806645
2023-03-10,-1.302983883147424,144.13219619966782,-3.686701145272517,6.789209278003868,-9.680534538034182,31.735139829932336,2.7563814341557364,5.188983653896938,8.306357988275488,13.011296957955144,-1.7078107214035303,0.6920574608007124,-1.9543068785149909,1.4317676412683455,1.159435561628351,1.7209993607571117,1.123167089012438,2.3419299312451223,-4.060059844048257,2.086621839343689,-14.453034379922936,7.954616278988742,0.1095001135507496,0.815365988099085,-0.0948073685985107,2.2870422300226747,-470.7377765528806,0.46114136703333614,-5.876521957542927,1862.9153955333436
2023-03-13,-3.1587659263028978,139.57939749728067,-9.474429751498716,11.123848378247567,-10.129937818780729,30.72557547156988,3.26133127883315,5.305085858478371,8.571017820225347,13.368640001712736,-3.2180436375387105,1.49398410569161,-1.9463937868936387,1.3170810195529683,0.966395968380703,1.7210563988332228,1.3015760575101627,2.329744161964906,-10.860047760071526,4.60514481528275,-12.817211669177478,7.557731999483657,-1.2005105809104353,1.1047756238372326,-0.0519399878791279,2.176926877352602,-9.83928017971365,1.0223153381600791,-6.035679208991265,1760.7582003492407
2023-03-14,-1.776519691829137,137.099742015005,-11.34488640484814,6.697978203874422,-12.932256845302255,29.526557750262057,3.7213276308180574,5.147218215832742,8.749029725221902,13.528680139088758,-3.322890175726375,0.6799485917961318,-2.2270920857648138,1.2119848533174478,0.9288231433260112,1.7313249641405384,1.4068920113874213,2.3225765665501954,-13.313151286072328,2.02148288161504,-13.84960231592158,7.059640422664962,-1.2823028416142457,0.715284057967772,-0.2875204271162795,2.0785882124790924,-7.380995868751357,0.45378661298715295,-6.928022049803759,1639.6555413952158
2023-03-15,-1.7671000227517664,134.67705244266523,-12.584870685706075,4.776960147467544,-14.319625139114372,30.713188753526502,4.223293729976571,5.096344358766867,8.935293658118734,13.6841371773287,-3.221548908471929,0.3097957300314793,-2.335934771881849,1.2840543796364503,0.5548492535242093,1.6795307079789925,1.515011595723665,2.301387269091428,-24.521159971910684,0.9400398061288324,-13.776965939990056,7.63503670593949,-1.5706660359542788,0.5553566863370808,-0.3570752348129632,2.2830233487689044,-5.7012612848457715,0.206456205880304,-7.2355571860899195,1757.1176274094896
2023-03-16,-0.3433449887212725,134.21464553214582,-13.013232591382486,2.981718912505129,-13.905090062306764,27.721885241231853,4.571314378298932,4.974889854751908,8.997335564303281,13.626302789850206,-3.0699943277279136,-0.0435015689120647,-2.273754038621486,1.0693950754457318,0.5044160025818535,1.6777662743539283,1.7064706007557866,2.3315741223930813,-27.82209354938425,-0.1289902635155536,-11.988327292076812,6.249812502225723,-1.3771487575959425,0.2350390981661493,-0.3996073380592116,2.173804672859557,-4.873007841127938,-0.02913669682341465,-6.886016872230085,1457.1901099998247
2023-03-17,1.0677172467252527,135.64767845012372,-12.441523946658224,1.1678462309946274,-14.34227131029044,24.42656931167486,4.6094353090945415,4.804947390989132,8.927042144370652,13.387792009170884,-2.920574791526681,-0.4225411914320616,-2.3406307471425136,0.8417080978894618,0.6834389736790218,1.5709207912426262,1.84247943990582,2.2722906396529647,-19.69773613355134,-1.2924192019579357,-11.340647212442734,4.959142439938915,-0.9823004436803244,0.3735482633570453,-0.3885646572767425,2.173865107275555,-4.3489220154623816,-0.2797068173865348,-6.85452095094569,1126.861294697896
2023-03-20,-2.461103069201498,132.30924927248714,-13.27564194440167,-3.2845234251170563,-15.967425121348494,21.90200273456418,4.87627209311564,4.966017791240337,9.188112202146826,13.6520006547029,-2.931813133406074,-1.3054036703016858,-2.451000013903528,0.6399116001870666,0.8744140439591882,1.3409085706844526,2.007558731014348,2.249178815403152,-16.349598526490748,-4.83452637502317,-11.21763602095489,3.884116960767268,-1.054938912126754,0.2257129354213577,-0.3184712650729177,2.136634811930528,-4.283754031387376,-0.9092529424647858,-7.268571296574869,873.6073584705814
