,FUNDO DE INVESTIMENTO EM ACOES CAIXA SEGURIDADE,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-11-24,2.3539412204061083,109.9485413179116,3.016730845226397,-6.025843747670538,9.509645482095454,10.77166595430575,3.44288070037745,2.8358662960237715,10.125639307240505,8.262311776783742,0.5797628203472971,-3.2526139144695314,0.3034522797196491,-0.1327170829809345,1.3503414471832564,9.476573722072851,1.266241452228681,2.488609629856277,1.4781848169837155,-0.9733452663949193,2.426589593945867,-0.440627531348534,1.1349416678528097,-0.5795891809398651,1.0320605236169529,0.6026136364165458,0.7573050103328586,-4.568294340063619,0.7857311391106996,-3.164391114695794
2022-11-25,-0.9714483904121328,108.88044798299713,-0.6016154137824169,-7.841164623302245,9.142640755324903,9.695576388359934,3.388253416619441,2.857819995401882,10.22738748929546,8.331595962800238,-0.4787989074492881,-3.862839180709627,0.2641838586537505,-0.263661325339326,1.178836600436771,9.406618702928494,1.211945290468065,2.367788076461124,-1.3761805778999652,-1.173567186923077,2.2293998847304928,-0.9277517931532484,1.393905594299281,-0.6109287898849171,1.1854124129965564,1.072817129158396,-0.7393957534386872,-5.229997666187504,0.7006799915583707,-6.353425752939967
2022-11-28,-1.5945847524794998,107.14425696102889,-4.850274579221241,-8.518426700784257,6.178522113801219,7.94638745312665,3.52613746655584,2.903675767829987,10.38900374509814,8.451003781803768,-1.6649808055305315,-4.035079004668618,-0.0255983154747242,-0.4697659597540817,1.2765946572672662,9.71307893935813,1.212664598473857,2.36016206580401,-4.59891569031406,-1.206266437273501,-0.2193030089851737,-1.6820852940418765,0.0733237554720727,-0.6537940527838098,0.9209604237776876,0.2444139856068883,-4.425479890658292,-5.286335289584484,-0.07028718546481506,-11.5077499606465
2022-11-29,0.8699655627293579,108.07637509903208,-4.455879862154403,-7.009597878984321,8.339045468439314,8.885483850179241,3.522524966824517,2.873137943559165,10.300167875852624,8.364504884124319,-1.5547246744847614,-3.5528166436348725,0.1835745986365501,-0.3652323796399384,1.2643279829102925,10.462518238351253,1.26823003530602,2.468334384915786,-4.331594773220541,-0.9756477429992484,1.490935501493999,-1.2376718656953123,-0.0188614550676482,-0.8835845646114661,0.9544969070928084,0.1609738962837084,-7.475030191281411,-4.241535808198205,0.5076940291237554,-8.875095803184099
2022-11-30,-0.494947478594876,107.54145380552268,-6.307289348930882,-7.9752100337316225,8.639817650395242,8.34655789330695,3.5557948837894706,2.906503112936336,10.347500253973612,8.391423690336588,-2.060851710708812,-3.844256835766862,0.2114412182093656,-0.4311556438175735,1.2436751110897273,11.185659013297546,1.308302959962348,2.5503291490555817,-5.892186716486024,-0.9988990766480784,1.6723099511942296,-1.4186442111179662,-1.2047267575477327,-1.2260420018418978,0.939989142076278,-0.3201956454581168,-8.222833082006384,-4.052322433753636,0.597384105085474,-9.809407429443233
2022-12-01,1.7327457388920386,109.40487376388045,-5.313945789698918,-4.389349630869184,11.816845766560812,10.223928258439445,3.3700694149681363,2.8234883802602133,10.16939988798902,8.238290407467582,-1.87967119662878,-2.6872729883596937,0.5271877197152998,-0.2142119446620017,1.4063747272464873,11.407564452774317,1.285554357273654,2.5022331790230483,-4.504220878853275,-0.6651274326462789,4.170327538068255,-0.7052660893749944,-0.09896837119441,-0.5539205778515539,1.325930638098349,0.0237717561042542,-7.103967518405628,-2.6863537965133433,1.5091489918704053,-4.795217649998626
2022-12-02,-0.3680620621068775,109.00219592945966,-7.027097998609485,-6.515501602796806,13.935416923280028,9.818235795156207,3.179714760857593,2.8440027724707826,10.198579129367534,8.257462126818075,-2.5309737583805245,-3.4154805062687923,0.7330452832012777,-0.2657643131188743,1.6631415009034696,12.199949906969035,1.324687372245073,2.5712532647714905,-4.838899525081885,-0.7962029437186124,5.643611075923179,-0.8534899227182723,-0.8033734450294041,-0.8481774929021307,1.3752884776683556,0.4215640051241121,-8.294113983516041,-3.262698706030766,2.1465540996231276,-5.976144839525198
2022-12-05,-0.4891388075797254,108.46902388805458,-5.630043130081208,-6.251372957901784,15.226517306722023,9.281072186082682,2.7661570221924427,2.83625168274423,10.22661158206901,8.285513978564483,-2.404317505109008,-3.3316885951074746,0.8569199035191811,-0.3326062370382479,2.2206488772187587,12.092096087094871,1.278324328566663,2.462223343779219,-2.994944323961364,-0.7814614865935604,6.855370592892315,-1.1192378763285908,-0.2185155696327917,-0.4282809121224769,1.76476254694495,0.8121417337667687,-6.814817958289928,-3.1346688842183035,2.5595577473142526,-7.520970423983539
2022-12-06,-2.0905634899132552,106.20141007678562,-7.085554540956118,-7.495482811045191,12.818353577023748,6.996481989574686,2.6131837138972656,2.9391227471145,10.407076516389576,8.445735173761317,-3.102051768539031,-3.638370410999425,0.6103048671009198,-0.5996541657697612,2.438914940039826,12.62119388637814,1.313616646867794,2.4972735544000497,-3.3237039259270094,-0.8472746186823259,4.835116443894667,-2.028019826266444,-0.8895603824366414,-0.8962573487687252,1.247969863926935,0.6108725629336834,-7.617326711012435,-3.3692505565738005,1.8841943364616849,-13.85174296379276
2022-12-07,-0.5014895348236958,105.66882111941534,-7.963551892642455,-6.709221532766173,14.27024390590832,6.459905829767447,2.423009199759352,3.0194154555930286,10.4201086795904,8.471040932015274,-3.707880479278014,-3.2812165483109603,0.7485186630694577,-0.6640527572883907,3.3807011772733344,12.740348189308053,1.305594785909132,2.4410267154628555,-2.657504476673348,-0.7776362005107653,5.97401728473838,-2.304447572152416,-1.7274363396936638,-0.6762217956095815,1.4002995760588774,0.796297863689456,-6.533113176814183,-3.0382464496155137,2.36057201837715,-15.41854798217738
2022-12-08,0.6287246722288309,106.33318706864644,-2.598742716139112,-6.857664074423663,16.113971875855746,7.1292455237507575,1.999994992527472,3.0591291573468635,10.301969815411658,8.401803486882455,-1.8097141992447685,-3.2871441457857427,0.9357084002724236,-0.5919978076781174,2.791193429849032,12.466718957517852,1.277450906630672,2.3520725121751287,-1.2967282373515636,-0.8066114697092156,7.545996206663293,-2.114666626573134,-0.1302917690791106,-0.2726727290036219,1.6301564132720747,1.2486451607124154,-2.62903003723614,-3.0710332689949174,2.949015240343991,-13.662516453766202
2022-12-09,0.6246867518372667,106.99743640107064,-2.58240562306564,-6.589200160259175,20.19937223410235,7.798467727880881,1.98480211441068,3.06943689110053,10.17656712163181,8.334454028531994,-1.8153357542103097,-3.188641739137217,1.3483236209933376,-0.5186423439263813,1.9648526505737929,12.530852397080167,1.3184273458261788,2.357141433206173,-1.8337671490377287,-0.7810589636257536,10.40732799889101,-1.8338317386517289,0.7753924703264455,-0.1640007201531562,1.746177315949347,1.0497829860419563,-2.61716329718218,-2.984728761697445,4.290500661248725,-11.89907426523177
2022-12-12,-1.991143449738575,104.86696395478252,-8.40499877261371,-8.241957750611514,17.469128665340232,5.652045598798621,2.0829612987309463,3.20511917854944,10.29061033563427,8.486056438370936,-4.525132271354555,-3.5693188114585417,1.0677042031011903,-0.7644303997650204,1.5976745661697382,11.528137279016695,1.2869845672416504,2.251823500422683,-5.899621607839133,-0.9923625907705064,8.537264694154041,-2.880776186230744,-0.7073356205949018,-0.3923347704084042,1.6210724507013572,1.249643749987934,-6.66170242564306,-3.4606705295058955,3.4785808846772346,-17.895256028505948
2022-12-13,-4.446290439524758,100.20427416224116,-8.653198080492599,-12.223010703915698,11.290063731962888,0.9544487961769116,2.1873515358440008,3.6103874547889903,10.683047951133949,8.864758683413273,-4.422642882144764,-4.271326920830036,0.4497338691484056,-1.263720335134431,1.042507394424974,10.452042392862822,1.2433486278980783,2.156117710047329,-9.279430297072183,-1.4754193056849425,3.8641844946446207,-5.19571624595717,-1.1863154649879477,-0.6949606540252693,1.210229619084693,0.7180307081420252,-6.485065385337984,-4.5518852103934515,1.5423288934398893,-30.969487096244325
2022-12-14,0.2649951528115313,100.46981063168109,-4.824831282803059,-12.576470270801456,11.42735050251947,1.2219731920343857,2.52841269713678,3.815866921232704,10.575330343830284,8.82488580801727,-2.311927918127806,-4.133950429292505,0.4669433940406306,-1.2411530342100556,0.538683486356016,9.951712524777516,1.251545841660811,2.146474167368829,-10.851470392385576,-1.58511458785388,3.945585115201303,-5.102802523174196,0.2866721591561285,-0.8155193147634443,0.8642562203904157,0.6406787960015347,-3.9186470917299743,-4.508868346933571,1.6063886650095744,-30.343712884026534
2022-12-15,-0.6643932130677932,99.80229602866213,-5.932384099117811,-9.848167119339244,10.688383308402509,0.5494612720132033,2.957302177152706,4.049892486193281,10.56902105142969,8.868519379639297,-2.351149900436794,-3.2213945407606954,0.3971276240297511,-1.312905850533576,0.4401223146463005,9.457514497723034,1.2650938786492734,2.128971473446829,-15.798019068771486,-1.3794640810576382,3.3177381452165844,-5.469087361817875,-0.5782251352111962,-0.5640304011079751,0.7885680155531497,0.6315314105075439,-4.58883586411648,-3.6750718335437536,1.3798533565157804,-32.32461054906852
