,SPX FALCON SELECAO ACOES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-12-22,0.153235876629143,120.51395772208336,0.3036659879429402,0.6676961625900893,17.868633746188596,21.41911379901693,1.475141469381289,2.5840463979596264,6.557209667134488,6.490966730640295,-0.4860622843272658,-0.9792541905437556,1.733692315487399,1.4075179174451211,0.2746372771000529,4.441476566162563,0.990520682848494,1.952697051283857,-2.6107549560802523,-0.5697290588088729,11.47697792463924,4.678734967571938,0.8845872715636073,1.967466989072192,3.827533736374356,3.052983510030734,-1.4360077814118115,-253.04382637614617,1136.8184010950752,913.6151974916395
2022-12-23,1.346637138490614,122.1368434338338,1.5283369376608191,4.325983867814457,20.10752987100569,23.054188678660665,1.5205056705990518,2.5467655695196387,6.416845182895635,6.42049676714936,0.3338759777229382,0.4428556184995215,2.1202345266428937,1.6748274586861671,0.323732292304435,4.569536805873205,1.0661144249724583,2.0461600742109693,1.5681485272625535,0.246819204960399,12.761497631221838,5.255319180330562,0.3750275648247885,1.691423068984576,3.809165983384936,2.9390341407500227,1.0167271352097682,112.78494414629057,1360.5216708897458,1075.3224284027513
2022-12-26,-0.6909179154423462,121.29297810119368,-0.4645644188568162,4.141869755517768,19.36247646619301,22.20398524337758,1.5531557763459296,2.526076036609092,6.3938313320841935,6.476632122164514,-0.9562730678614828,0.3735973563301964,2.011047707825386,1.5262585870813727,0.3445900844757452,4.461818974351999,1.0850610281873865,2.0217000533117395,-4.310167663044429,0.2115135855110029,11.850301052734396,4.889456957587766,0.8161184578721652,1.6942663695350944,3.535080297481408,3.058634865329958,-2.9745970189553583,94.37353291662171,1285.829984461005,988.5015391820642
2022-12-27,-1.0545112409626634,120.01393001261822,-1.9845369371299573,2.5437096492758826,17.511747419425856,20.915330482081814,1.5209000290527437,2.5038089375561965,6.383799602167511,6.551411355655194,-1.975944177776084,-0.2613716914495917,1.724005763280338,1.3093899651625631,0.3625133199162358,4.4691752012193335,1.1218985907234196,2.0243976904680894,-8.289939685749053,-0.1464307724828331,9.80989493771166,4.237483735107135,0.8142273635420454,1.0694026185058032,2.543892086741061,2.7750548204462464,-6.018753221674616,-65.44247770756684,1100.570730576352,857.8352286746976
2022-12-28,1.4155344106339562,121.712768489501,0.3498463578646323,4.336252608506209,18.97713556812407,22.626928592787472,1.458848508576537,2.4262533536901136,6.227932105254011,6.472755753790878,-0.4598354513493765,0.4690846404905252,2.0021464137763445,1.586949910838544,0.4802345181238379,4.639432064201332,1.2123508875079234,2.1036109923858133,-1.3968805595491782,0.2453141174189351,10.285167485964648,4.883003180501626,0.5393894525744276,0.845416671001907,2.638155370908611,2.67915564855859,-1.343519096352753,113.81181821546579,1246.923192977688,1027.1939166358106
2022-12-29,-0.1676479633591854,121.50871951198026,-0.5168750220063536,2.7795537198659725,19.11289836349336,22.421347044471727,1.4701800216697862,2.3768325386258145,6.169159874185576,6.495165111361316,-1.0458254224651602,-0.1761086234235014,2.0429250375877706,1.547049740366379,0.5236010891736467,4.663620658908261,1.2538308472137825,2.100943761077307,-2.936494354297896,-0.0897544498363138,10.051699713611097,4.782776048234517,0.8622382684945924,1.317896300422372,2.720338012333631,2.844277792419797,-3.6757556601840493,-41.85807064855784,1260.3131167855533,1004.8343499168286
2023-01-02,-2.4821693048196924,118.51669791589585,-2.199055670700984,-2.937633762314986,17.09771648583277,19.406852976474493,1.484820349940336,2.4320198977612284,6.139795368700967,6.670212736590917,-2.1684322221786965,-2.522910357071814,1.7238721231246965,1.049113844577038,0.5162357064155293,4.418594624770733,1.2191281072541993,1.978343669969569,-6.236942255144283,-1.3886243726159655,8.68179645339504,3.5372077331433847,0.3787764399382675,2.3607823891737554,3.091061981274956,2.7391206868516376,-15.85850764554368,-613.5768188666538,1058.4222077793713,699.7812528231623
2023-01-03,-0.5362449501088884,117.88115810828604,-2.6097029596058987,-3.384194089160116,15.127988633835084,21.5965367544812,1.493395489252522,2.475066809145458,6.063939090982163,6.688067776614508,-2.430956572447714,-2.659454884688257,1.420302948539237,1.3710198262805458,0.4355155874965388,4.240699097850826,1.197486924896762,1.8985027742600988,-8.335820081045984,-1.5521800447590286,7.192254371735057,4.829844678430953,2.1134679115044306,3.006160602478156,3.3618044266434293,3.373660787825313,-363.03795798621877,-658.2328515511667,861.2630570684306,916.9473521246539
2023-01-04,0.3796602542101235,118.3287060128258,-1.0031304359012176,-3.6788565084615295,15.27452886634035,22.53285790913535,1.467298867798179,2.4872457475412624,5.94592469182462,6.632698365074309,-1.3792739165637202,-2.764902077573657,1.4728250977531805,1.5209147840034472,0.4366634044770831,4.353631396147172,1.259909175376597,1.9530407247235928,-4.634707272025861,-1.5795988013360531,6.950744773211145,5.165160599866497,1.885984515712938,2.7698699158251707,3.773128974603633,2.9418248926503807,-202.38070561575068,-687.6990934813081,875.7307115469645,1008.776900127701
2023-01-05,0.8096926233946311,119.28680481676996,0.4485421738690465,-2.405829784309262,17.97627103930683,22.226435482063028,1.454942972260721,2.471939587118219,5.805838062607322,6.54956769472156,-0.3932349633595933,-2.267031217050859,1.9733904811947585,1.4906812883778453,0.4992992645094944,4.652891795225185,1.3559002729202567,2.062026105698868,-1.1458748030588437,-1.2044045847813658,8.449873340191683,4.734817848572503,0.0612215754962094,2.6079209199200584,3.771823029550891,2.623261694942687,-57.21344463872424,-560.3964210660813,1145.7185568107504,976.3318009485448
2023-01-06,0.2599732326194148,119.59691857934054,1.7946780159356108,-2.357412748188576,18.34174832433203,23.006384196371144,1.4478845846737758,2.4702518373641147,5.672861226223132,6.509088107892039,0.5345739597425944,-2.248980079888608,2.0837455084486094,1.6170061142287695,0.5961799252815106,4.8363440435376335,1.448474009450304,2.132756690753628,1.298268128222945,-1.1487080167432462,8.160863793945959,4.935037978849812,0.3350826979247384,1.771224926769554,2.6254735634401847,2.7349978627697644,77.40013956793219,-555.5547174540127,1182.0799100194722,1052.52352685152
2023-01-09,0.1872072313137351,119.82081265934949,2.774914270519637,-1.2689348909186495,18.67195723592251,21.683450081334183,1.3998639428074848,2.466911035122391,5.539075791424364,6.471196233125838,1.2531486786816952,-1.81079465520676,2.1933522276490294,1.4192533306537676,0.798351378503205,4.8115991530762825,1.5366860122298425,2.150557418859103,2.197325259902843,-0.9283959812849732,7.906068077373954,4.270644776390265,-0.5470830650709424,2.069036518470964,2.710270636739131,2.36755660091208,9.812229563582012,-446.70693172702005,1214.9144226237438,918.4266807177959
2023-01-10,1.1933089042503342,121.2506450859586,3.15554764601548,0.3326570362814735,20.715749762179865,20.87725950056681,1.3005638704647144,2.4377839789766056,5.349692884000114,6.381249594311397,1.6414964879782217,-1.1754435236189469,2.652689274328094,1.310094342035634,1.0596589858700318,4.881285869113544,1.6796236192835776,2.2327450159073674,2.014677414363035,-0.587033307801425,8.448960095232202,3.744287381256163,-1.9935937244604611,1.7404475480171056,2.66227181081842,2.281911466765829,2.4714895192255986,-286.54773900700775,1419.107293433643,836.0038988624547
2023-01-11,1.6904780870336422,123.30036067152366,4.813752220104458,2.882704614292003,22.05401604459737,23.152252989087504,1.3659210816829968,2.4063067238468943,5.1337378683679145,6.279487831399801,2.776936128092111,-0.1310846239731564,3.0245945087416493,1.6907417662823696,1.329027071561255,4.785215344360931,1.8513650414335887,2.309989212073968,2.854024331793565,-0.0659175793271794,8.38704146317956,4.596122047633866,-1.6765264405853633,2.075418615308134,1.7519016879867175,2.704984670171879,3.231945973023626,-31.5429812059548,1552.7475365984656,1061.6992347409546
2023-01-12,-0.7608327689067274,122.36225112335453,4.3927795996826,1.142420205213169,21.31688261614145,20.790066875991624,1.3635190284648628,2.422610092275648,5.042534910483887,6.325702020633283,2.473088317089964,-0.8485534786191588,2.9327467864230927,1.3021105302301903,1.5375001495875265,4.519722360867672,1.9790709462473344,2.280704646167686,2.193237496809976,-0.4548319690910698,7.472434518928907,3.611499290802687,-1.486491872755067,0.627509348540528,1.8989655405838988,2.399255003372916,2.423037210665144,-205.57142211383822,1478.8478054147877,823.6763212164991
2023-01-13,-0.4345109374510048,121.83057375891228,3.178935762572909,-0.1266419632773608,20.1422408983098,20.84024509889198,1.267946261827556,2.433513082715668,4.920396360779811,6.3536064164433785,1.7021692537709052,-1.3662455374674387,2.7664381936429163,1.3014491263795602,1.807507962488457,4.22059738359469,2.0708678396115143,2.2410543543059736,1.1940523566741426,-0.7877501897130008,6.573076349901896,3.6897344788411335,-1.9067912490646632,1.0609475494852951,1.9553718356184069,2.7737626795507597,1.2523867278540366,-332.47763896289115,1361.197242032288,826.8895520039804
2023-01-16,-0.4280917143310248,121.30902716712843,1.2530914855112791,-0.6571546340908502,18.227494224825595,20.922129282665946,1.194435240080571,2.442971067486822,4.796636947991742,6.376127159439162,0.1945813866303146,-1.5781149076024406,2.438242027704345,1.3068639766871548,2.2592862775340223,3.995913638581734,2.1241115999913696,2.168443837421504,0.1028709232495616,-0.9648079035588856,5.506001567093031,3.8427238702922017,-1.2408840288953906,2.34994506674768,2.411161856606524,2.959580901011557,0.12598204579766512,-385.5289060442401,1169.5361798232966,833.2730895447636
2023-01-17,0.9814290195929276,122.4995891631325,1.803396719724622,-0.2804711696603648,19.720778733888324,20.853935666520098,1.2197395406487526,2.420956723045694,4.6261404471392495,6.311454170157218,0.6417108516888953,-1.4368722756991883,2.8504932949520043,1.3065904235070644,2.28566829625205,4.092886194972835,2.335577687002786,2.2584516986890097,0.3424469336831626,-0.8499150551228565,5.646047399519007,3.651388950190116,-1.0233494879469995,1.852496816227432,2.145864924145757,2.656129110268588,0.40715205499480156,-347.8605596011916,1318.6782326076698,824.6485577131148
2023-01-18,0.0833999840221588,122.60175380092176,1.732410185758774,-1.0325404755931058,19.83102714782493,18.23285896816468,1.2609201293765449,2.417405679135124,4.486475238508006,6.307957847794178,0.564455708907112,-1.7500889232039307,2.96338796480277,0.8889333786999484,2.0597117676574928,4.037836465314538,2.504131125753336,2.2859541287366003,0.3455500797142789,-1.0477578619854029,5.309293347080849,2.452960106174835,-1.1183777288778043,1.534604959462157,2.187721498970153,2.323702839978243,0.3536238705663947,-423.0674901944656,1329.5166726180262,560.7354282336534
2023-01-19,0.2201330557348724,122.87164078794828,0.6016180977466842,0.2143200853361303,20.13407458157982,18.785456797164127,1.3074203087676832,2.402689574742744,4.334091859415235,6.305537613305261,-0.3205231857722868,-1.2418642725974691,3.137070130147671,0.9740477334088322,1.868148429841888,3.97457374137876,2.6570473349102675,2.30423012964209,-0.2243175733873952,-0.7507256212034326,5.117089912117384,2.6654866374471595,-1.7412893569560275,2.9914292590424223,1.9953955323430104,2.478688712374124,-0.18798628699607267,-298.381434101542,1359.635011348771,614.1894620164127
