,ITAU ACOES PETROBRAS I - FUNDO DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-05-16,2.5784131276814337,127.43985343721717,9.33942407796979,11.257000158144976,25.859098877161752,25.859098877161752,3.478489928556893,3.866373792628425,4.506693664829705,4.506693664829705,2.4241654485378983,2.2130840543789696,4.646069948802614,4.0709418446312045,0.8739500164668412,1.0565832933138624,0.7861952679942577,0.0449437123871344,9.648646877981516,8.098377328963627,26.63258716634421,408.21033347350885,6.557501465677111,2.6249611655370426,3.2825088130629103,4.551996437873454,843.2435097894682,3.187712752319803,113.10226979265455,1834.6487821089602
2022-05-17,0.0631733591800021,127.52036147356752,7.714086689809492,13.691883623210083,25.93860829775613,25.93860829775613,3.869997900479647,4.10217028898501,4.651956970122435,4.651956970122435,1.7580183143306496,2.6776540440245755,4.514018357308755,3.9530538558936064,0.7862518243915927,0.9889243070912928,0.8415659419870788,0.028583004955653,8.653114656654692,11.107212943208774,24.952315811356232,643.3695990580816,5.486316033195226,2.9153627094185097,2.963753305162863,4.472513322961749,680.3527185464383,4.0920938190297536,114.05806231879161,1838.943643819363
2022-05-18,-2.26288148577708,124.63472682318616,4.156450473279447,8.749204238189003,23.08876684714089,23.08876684714089,4.122905517368842,4.333395780896926,4.843371868806785,4.843371868806785,0.7864163524157175,1.3924904334692978,3.743315716868582,3.200873724159916,0.8530631712127148,0.8955392765908359,0.832785651254689,0.0085774757824272,3.800797441196012,6.738076516650834,21.770632109028565,1807.410728335744,5.243986036732516,2.450599009476285,2.717724032516025,4.348199926081651,324.2320318323841,2.2480088093434,99.01579291979736,1550.3021751198946
2022-05-19,0.8324239085382379,125.67221608760369,10.09243058280515,10.183570160328095,24.11338717110139,24.11338717110139,4.278806668537068,4.454217432437854,4.89918178320879,4.89918178320879,2.144226267187454,1.6751037362653671,3.90595412303002,3.366083793457933,1.1923873752420462,0.8637805576708373,0.8903510524089165,-0.0096064900857357,7.694420321274887,8.637930313382054,21.492622751244024,-1716.657827623261,6.514973614069041,2.303290169758171,2.6920188608889504,4.285429515869652,917.4729650894024,2.7851386726996252,105.07477041569892,1649.1056401663443
2022-05-20,1.3864527105149405,127.41460193391444,12.34243134072504,12.440352011141592,25.83416059164701,25.83416059164701,4.380431519571225,4.584576402134009,4.952411578073212,4.952411578073212,2.607313789630209,2.118135878851332,4.2076143900399545,3.669976014884893,1.639267320134248,0.825221714313237,0.97710940721697,-0.0265098875353322,6.967234303538442,11.767450611471904,21.32600307334286,-685.6019922054782,6.801903320797559,2.29593245931326,2.820177008341254,4.21112132577849,1142.1159505508865,3.6248224127958975,115.03311282522462,1817.523170736693
2022-05-23,3.67470782139645,132.09671627678117,16.646040151537676,13.518604532284732,30.45819833289685,30.45819833289685,4.580473571400673,4.733390045861159,4.981306075978798,4.981306075978798,3.432220935586607,2.2777977975470822,5.107688160832364,4.5696165907100665,3.3715185191622306,0.80475809879673,1.1160663360986742,-0.0441354500668303,4.662942587237817,13.397448795500882,22.79699444989778,-515.7454801917768,7.569232019304636,2.033485779218076,3.073689176652617,4.4260121472824405,1572.1197286662543,4.0245855625027085,141.200322339062,2276.265888819758
2022-05-24,-2.428135250462537,128.88922934416115,13.51270145634557,12.51498353829531,27.290496832057443,27.290496832057443,4.71860904557381,5.044643912506251,5.231555492368788,5.231555492368788,2.666948525277277,1.936862385388446,4.254248148572432,3.73853138051558,3.8381058154714807,0.7726946755144664,1.204007992476699,-0.0569567815687371,3.278775531598316,12.64507359948701,18.48520558553898,-343.389037063581,7.150530270476696,1.9708954445236588,2.832114489022539,3.972996155079298,1258.428743545309,3.6472285949516112,124.16395984599593,1955.8334377129347
2022-05-25,1.8239555071100089,131.24011154085562,14.83529676798826,14.549182510816788,29.61221885905344,29.61221885905344,4.717511719413596,5.1976822200525445,5.298301535596496,5.298301535596496,2.947170519471173,2.2697955761976547,4.635284046977374,4.122721365158086,4.316605675382456,0.7303977586268877,1.2824140669888842,-0.0745314164860005,3.2208898635346555,16.15239911433399,19.15070429763076,-293.07669127630896,8.217622466471601,2.102195065940246,3.2627633590355978,4.222897009201343,1390.3311464715518,4.40382621170389,137.72258768230952,2184.342093985357
2022-05-26,0.271381345487609,131.59627272137465,15.129116929468353,16.705763979610865,29.963962242509496,29.963962242509496,4.748614956492756,5.417562849768872,5.43951699126351,5.43951699126351,2.988989494303214,2.574396189044049,4.576132014503399,4.0736183812550015,4.6849157249576185,0.7109799602014998,1.388061571919611,-0.0879919671367807,3.0296297843386206,19.616520767194167,17.93288449930358,-251.82430989768903,6.227535261497122,2.1381112113236243,3.308044572564633,3.988418068828521,1419.3560217447962,5.206106465729115,140.3066332375045,2215.8516400759936
2022-05-27,-3.7845212645351567,126.61598379689856,12.639718127603086,10.265870882757287,25.045448455209296,25.045448455209296,4.698088611937372,5.731646567605636,5.7196856210886535,5.7196856210886535,2.490500040959881,1.3084817819416523,3.488741139119696,3.007742622245881,4.391997569023732,0.6842059175407851,1.4604325186766602,-0.0977835388313203,2.664070208732839,10.96125438551666,13.663419756775014,-175.93290684714896,3.370428241267646,1.4625194065582825,2.133333307502049,3.5202248422346134,1170.0589880463176,2.7995020245299607,113.04849519798319,1720.3342228395247
2022-05-30,-1.958905380013931,124.13569647834352,9.772955755984578,4.80709786277386,22.595926437957623,22.595926437957623,4.296899550749939,5.907776117689784,5.865672829757935,5.865672829757935,2.0550296191605737,0.3442372546269003,2.981080956545539,2.509029703235929,3.978111232730088,0.6839874564705148,1.506032992434398,-0.1056124036382412,2.2197106442619208,2.97326597507796,11.610665674629733,-139.35055781646534,1.897913747299525,1.0825252019301477,2.0149237488811056,3.3500806628745363,883.0255847348888,0.7591290330112312,99.56298051389274,1471.7147359326607
2022-05-31,0.6693355152745717,124.96658078200652,5.940689439898552,6.371001307244456,23.416504513886764,23.416504513886764,3.7216800126297778,5.935240507375505,5.865857078964902,5.865857078964902,1.341979355139992,0.6049079375683798,3.1176493130454226,2.6425874179637443,3.2452345312818327,0.6726992196619976,1.5921196175543844,-0.1174961298483641,1.539000554580431,5.337116484381799,11.486376457535783,-131.9280910141572,0.8548830611988103,1.2430345534185034,1.9633956620420765,3.4616781842578144,499.4417743386306,1.3401743713597303,104.64674146925813,1550.1040112446212
2022-06-01,-0.0927725276529956,124.85064612629354,6.506279879905834,7.002956181610516,23.30200790310827,23.30200790310827,3.496812168902503,6.006929508610456,5.906853879538222,5.906853879538222,1.589000495521525,0.7016766987789558,3.073420688317201,2.598649977917769,2.623558104112653,0.6066688914548634,1.6854689638226954,-0.1295108818277987,2.117900975938586,6.947648918163251,10.771036017812577,-118.52166773163565,0.166418329845222,1.2436798939116136,1.7827970484006537,3.4646485181835907,555.6436269131774,1.5733425693216605,104.3961799152033,1534.9845703625488
2022-06-02,-0.8511993756735836,123.78791820594208,2.067445224391031,14.892822413658472,22.252461981644,22.252461981644,3.206838243248144,6.109149158611468,5.979723249158925,5.979723249158925,0.348505764508089,1.980223655487871,2.857282035363996,2.38532602769698,2.093791762944614,0.559877709414823,1.8047802404753928,-0.1439896344036727,0.5337692283425679,21.607364385752,9.466945300647632,-99.05983554799356,-0.834523845031126,1.791398386596577,2.052909914174243,3.3950390975710385,1.0589806844306884,4.515737372167046,98.73226289179597,1426.3589504643537
2022-06-03,2.282669906429202,126.61358776262432,8.409744673408358,15.667565657659896,25.0430821411678,25.0430821411678,3.042608169274633,5.99817084069182,5.898383422146698,5.898383422146698,2.451811290710089,2.1448067626562124,3.3665880907725327,2.8851103234548408,2.036457670515589,0.4932482349204605,1.820348993434942,-0.1605225238885906,3.663175115614167,26.082034302175792,10.90858261543511,-106.0130783561638,0.1329077123625265,1.9606731056853568,2.71019969470654,3.7977481990970903,7.068611065732738,4.802205099983443,115.30441480862646,1701.748690293033
2022-06-06,-0.0652497147322739,126.53097275779692,7.118144680628881,15.638964430408748,24.96149188677825,24.96149188677825,2.553010189869599,6.040286355986354,5.950448048815554,5.950448048815554,2.4160894830466315,2.123907268590425,3.3202348732835056,2.8399813359774524,2.1047296219700344,0.4465453860872125,1.8255437212930603,-0.1798198437971579,2.930685730588649,28.72946064510769,10.822466146877652,-93.97828983992656,0.0406308182057912,2.297229120374268,3.0686944865296693,3.831063517385702,5.844758641309653,4.788800912824549,115.27082660098576,1689.916139933962
2022-06-07,0.3083273723611723,126.92110238132406,2.7023004952121124,12.854107317024152,25.34678237117607,25.34678237117607,2.0580638794511623,6.057409154506908,5.98226602425428,5.98226602425428,0.8515075270187398,1.6569530218860662,3.363812325523489,2.883138943068812,1.416500051819213,0.4216259372775098,1.841671528102558,-0.2033238439981811,1.237173893631257,23.805087675985167,10.926606552732858,-84.8287333308495,-0.4008882974341932,1.919094683009392,3.228113915805692,3.853709201874511,1.4458440359875167,3.746543747107661,117.9659569721635,1724.7704142324949
2022-06-08,-0.3580064542992534,126.46671664293116,1.9110607664275885,15.175259145644974,24.898032800030823,24.898032800030823,1.9862561135730288,6.132103813648941,6.045930937158564,6.045930937158564,0.4839341457957396,2.014102420418084,3.2519873146726024,2.772475323905385,0.6277143421479107,0.3740594387569841,1.784804531094023,-0.2210225314225786,1.5312971062035,33.01797482872551,11.01593500604495,-75.83930120346062,-0.0890849337795095,2.137628331813892,3.444675283903198,3.8155176012939,0.7880716202906342,4.610252936049137,115.80043661989203,1676.219433330828
2022-06-09,-1.080021721322899,125.10084863294362,0.6957100748361601,15.40258209890688,23.549106916285496,23.549106916285496,1.970308982983896,6.199108716272398,6.13751359359349,6.13751359359349,-0.1289815648878743,2.027823521685085,2.9815303863021057,2.505329801148333,0.5424377386873991,0.323509341189265,1.7368723996565874,-0.2380723084009783,-0.468502683004424,38.857296738723456,10.535709634892765,-64.58750206716434,0.0778935680669551,2.0795861477880235,3.1838818330703296,3.736931265944132,-0.20835606840641693,4.692379321166475,108.28040410090325,1537.649571098277
2022-06-10,-1.1454414461007034,123.66789166327818,-2.959797639595708,16.25755616085495,22.13392423937909,22.13392423937909,2.02112169194298,6.227455968390798,6.219551576080152,6.219551576080152,-1.934391811218098,2.1547101192721536,2.7125456212803813,2.2388314688295288,0.5435236844072525,0.2742062970734243,1.6647167549798223,-0.2515059649101551,-7.193138703115546,48.935281704418266,10.134347085506564,-55.36460256722247,-0.0604382053191489,2.2049831529836927,3.3778700507323958,3.683620790342118,-3.1964833221665696,5.008794568786776,100.28954408175981,1392.4527790536536
2022-06-13,-1.3768589564552849,121.96515922065292,-4.356325679068972,14.56880125881637,20.45231236461889,20.45231236461889,2.2276627137581744,6.210801252746616,6.303221841898029,6.303221841898029,-2.381944653053544,1.8874049185926205,2.407660882629592,1.9364887464199976,0.7442077488604053,0.2087700174541025,1.5227199282863373,-0.2552349654506038,-7.1299570556317,56.14933109545907,9.96638999816162,-47.82306429479601,0.1942673418259651,2.4540343127380204,3.457768189556525,3.652443653369037,-4.338270586328485,4.375688701268623,90.62761166891762,1220.6118163024264
2022-06-14,0.7903599512756099,122.9291229936425,-1.3684820218391684,18.6124452210546,21.40431920193424,21.40431920193424,2.295013201987509,6.059402709999242,6.257282952016125,6.257282952016125,-1.0101578634081625,2.600690261405949,2.575373547383453,2.0969668200626668,0.844972522134523,0.1250685010029182,1.4539021523493112,-0.272349015643833,-2.7436698494725027,125.99998793832312,11.083855242305232,-48.17830790797171,0.3918802956949787,2.992514876032052,3.564751484575577,3.761242704872012,-1.8954396952146373,5.882367470261917,96.67046270806976,1312.131473412159
2022-06-15,-1.1920192115152273,121.46378423101108,-3.348736886806384,16.188087550081377,19.95715639343789,19.95715639343789,2.4725573788120747,5.937926474062629,6.325427248420374,6.325427248420374,-1.738515973144239,2.244997911930952,2.316758923930949,1.8402607739008183,1.0029456921955366,0.0709190853515162,1.4338320028781772,-0.2928432955044207,-4.28595539223113,187.9696060573224,10.22050700224117,-39.74970853739652,0.0896470183908591,2.758179116548383,3.3448688407472287,3.542542209523191,-3.5144761346598803,4.976046844576668,88.30514424240431,1164.0435643431401
2022-06-17,-6.506736752066134,113.56045554200158,-10.873279970767031,5.124642258415,12.15186001165263,12.15186001165263,3.626343663959165,6.174571739392038,6.7365189905154095,6.7365189905154095,-3.260832068984464,0.3662990858295963,1.014493239193823,0.564016563214374,1.1412334131474335,0.1017557304683939,1.2967239628995333,-0.2726047966726139,-10.36150674907468,22.22715097338992,5.270322109492915,-13.93778955996106,-0.4461074698776175,1.946711280179929,2.765089017637778,3.014864083575194,-8.594098374918469,0.8481385116392534,41.36473063733078,379.9508289058865
2022-06-20,0.7598425626664573,114.42333621756762,-13.379121417509465,6.620081442637959,13.004037578843269,13.004037578843269,4.176219578837559,6.027857883827454,6.656426540028634,6.656426540028634,-3.4319348039557247,0.6223988175067832,1.1524633633747758,0.6934716600616608,1.4727717701557594,0.1319844628251648,1.2430386906094104,-0.2711212257359063,-9.7316594546473,28.42555508948758,6.171398988890367,-17.025753517684922,-0.6101782475318593,2.168420212188804,2.7535563153268323,3.0164220694543453,-8.877900334424346,1.4371506919707473,46.63661069103048,461.6043162792154
2022-06-21,-1.018086674769092,113.25840747871032,-12.127329758263407,4.534020733588868,11.853558530302,11.853558530302,4.527170580877429,5.981289038537929,6.696874985173191,6.696874985173191,-2.8897731203242976,0.2775694439760791,0.9714626173016764,0.5121657046998447,1.6783865443442478,0.1700012557560036,1.1904275462518563,-0.2652039046932085,-7.794685854594903,9.765945935540884,5.465064817529065,-12.933104058312248,-0.381710594134771,1.985232460520583,2.35807391910198,2.9421345095967384,-7.746056706095902,0.6476533774345663,39.724047129085896,342.9909696067989
2022-06-22,-0.4512523071084073,112.7473263019684,-14.09080274450265,2.319634686160109,11.348816766851154,11.348816766851154,4.932245445917401,5.927965057110576,6.7003810183265,6.7003810183265,-3.0508909646887727,-0.0944018892015598,0.8933782725343258,0.4312443990794404,1.7831280012495072,0.2272173396551891,1.1475964834351358,-0.2583477078869642,-8.438958423642164,-2.462889061905672,5.216097213505145,-11.184545856763531,-0.7479887362654668,1.9007797045348231,2.379342439184558,2.949247829819964,-7.8768624289447455,-0.22571627927736515,36.70879794955357,288.95017858515
2022-06-23,-2.007752360211612,110.48363919706514,-16.043488989244192,0.191377821283511,9.113208270147002,9.113208270147002,5.337296183627995,6.043770219926484,6.817993995004633,6.817993995004633,-3.1855461983256554,-0.4456351386107019,0.5478615936552494,0.0906740912934623,1.8537670113501887,0.2864145494561504,1.070813178781015,-0.2394302404845155,-9.171704676474231,-9.403559926694694,3.488299480855609,-2.582027268946044,-0.7352830245824992,1.8228796097024769,2.2358519864352444,2.827062410491353,-8.197354956316348,-1.1173321932790767,23.005235585408006,61.82154099413282
2022-06-24,-0.6276142234804549,109.79022816284554,-13.288808513341245,2.26034520452278,8.428398255347707,8.428398255347707,5.522367321231226,6.091651568941795,6.844665891197844,6.844665891197844,-2.5802878637510984,-0.1033870194585192,0.4434775447660439,-0.0149436396151651,2.003837942317076,0.3288817428401616,1.047208961101636,-0.2299385275651501,-7.1110028796399884,-1.914967045156988,2.898615020424469,0.4448328927186534,-0.3535114391990448,1.972434513346005,2.0248241454461327,2.713442485060028,-6.793104596254097,-0.26944748457911655,18.774620846156882,-10.228422036427354
2022-06-27,6.323784965754564,116.7331261052752,-5.96328903214375,7.41720922630683,15.285177002827876,15.285177002827876,5.126774980390473,5.588630176080033,6.412340703884515,6.412340703884515,-1.3508594080255407,0.8090743507131474,1.5403393645583712,1.0477910456908135,2.082606580398633,0.3515588600673896,1.0637496603378442,-0.2443528448616261,-3.325425109222887,12.861622461232,9.285249315159623,-27.496275622465905,1.006554080980118,2.409836355519114,2.8035746293711177,3.205615052302659,-3.301636518308188,1.978944694290366,61.349745821578495,671.8793171448922
2022-06-28,1.3630249686046758,118.32422776072288,-5.315303483313395,7.004622461776306,16.856542750476507,16.856542750476507,5.020750659234591,5.3939699866667,6.305632360410532,6.305632360410532,-1.2506777256569128,0.7607719910794363,1.8132187515314693,1.309059162921173,2.000446677005634,0.3836325814861258,1.0298564538384338,-0.2516323647657715,-3.1389694550525022,10.696644353518115,11.102023775785094,-32.803593556382175,1.4802332127899829,2.4213011540251994,2.965846915969638,3.2198814486300487,-2.9935665726094216,1.9567245971645808,71.31415725090807,825.4445819407671
2022-06-29,-1.3093978206507484,116.77489290112216,-6.468331142637658,5.2266898852085175,15.32642572641397,15.32642572641397,5.034495377687364,5.387056300475026,6.36468911844425,6.36468911844425,-1.4766411522312466,0.430698884887904,1.5536211998713925,1.050892482460294,1.9494585445446284,0.4153430984808503,0.9791273423266386,-0.2502096670421782,-3.8134399298794457,5.586222932147567,10.09911123665362,-26.731996516515046,1.4503043420320354,2.340664893404997,2.790329238415736,3.152990812377876,-3.5440983522715666,1.2594687303974392,61.93288380611824,668.8603947769897
2022-06-30,-1.0490294658014545,115.54988986593128,-6.65495345539736,4.164687676219876,14.11661753868824,14.11661753868824,5.043494336052919,5.379621550344152,6.406008535603064,6.406008535603064,-1.5113608288147633,0.2328689971138376,1.3523940362055775,0.8496802853862664,1.9723777545226555,0.4389865981296491,0.9259383764900848,-0.2453608304099779,-3.864644976035167,2.8537251037232085,9.356397746761262,-22.183896066960497,1.8856262352392423,2.4599629615506315,2.864935064724255,3.108375668730477,-3.6339132126682543,0.7343680882174467,54.48500041899578,544.305916071807
2022-07-01,1.7451646649546235,117.5664257142655,-7.145490628794494,7.08877994606947,16.108140424814852,16.108140424814852,4.885835604399583,5.207508618230023,6.27400110666469,6.27400110666469,-1.6608932541287569,0.8010335661726742,1.6958729008419977,1.1792847285352253,2.149351006468043,0.4631903111435572,0.902524863789074,-0.2522982083238893,-3.775489146123337,9.005778184429436,11.789047463995372,-29.325748054478755,1.213833669575317,2.7363933078559977,2.9819608749013407,3.209978342190678,-3.868614209813603,2.713863640239476,67.18877614552046,739.8833691902771
2022-07-04,2.2297916339744983,120.18791203920505,-5.013049833050468,9.61535453366115,18.69711002637074,18.69711002637074,4.552575726676409,4.98326560012657,6.125307114279408,6.125307114279408,-1.3144614024491257,1.342997522011866,2.15724917810456,1.6247419098110432,2.325033150151975,0.4644268369957406,0.8661372885120104,-0.2598759407045942,-2.573806345105989,14.410264048884704,15.256026859919716,-38.29536182553416,1.753965378692827,2.9063351161731403,3.343343733565392,3.372531473060151,-3.301095178513771,5.70832287353895,83.78095501782566,995.2043179033495
2022-07-05,-4.041807105362949,115.33014847061708,-9.132408790370349,4.866631274797076,18.78367812383928,13.8996017994644,4.505884947651128,5.093024471344282,6.293851313958678,6.357817988373228,-2.24269342302524,0.3805870915125602,2.110840358423842,0.8051131824961343,2.241862288994489,0.444072153587724,0.8342948129370835,-0.2573611235031779,-4.507555431309749,4.36491987820242,15.924005708069512,-19.88941843536494,0.4985169928779467,2.433654959910303,3.067260324116376,3.08460557074648,-5.574463002877713,2.5093663895567917,84.57327682678928,511.87630743503405
2022-07-06,-1.4321628500201578,113.67843292934782,-10.11197574591112,-1.5500304332774195,17.211339812883246,12.268374016171594,4.270178896895457,5.093036015293554,6.226492514090132,6.42523887914068,-2.5962987258063945,-0.8803733835393317,1.8787316297331955,0.5372176367271929,2.306979157239656,0.470575184075849,0.7827749882260762,-0.256881600222705,-4.805704461691118,-9.52828262305679,14.944152028960303,-13.437130736756224,-0.3819949280866167,1.7734681499003069,2.866600967723201,2.883571731398733,-6.052120905816111,-7.666553481603646,74.76524713918691,345.1751646059634
2022-07-07,2.7748178833814974,116.8328024158192,-6.609104820210742,0.1034177502505585,19.501934501272533,15.383616935753947,3.741823558050076,4.942932606599946,5.895610883518717,6.2288618515764975,-2.027237135372203,-0.5737032429670145,2.370141553902109,1.0485381286630029,2.6343795836293227,0.5135461119186978,0.7578984663626798,-0.2711155827048592,-2.879449764198069,-5.521950999840758,18.43707694478759,-24.09009133444888,-0.2157665400960756,1.7698894115466526,3.0665770922320514,2.913189511094835,-4.3638727290143065,-5.8604014918154865,89.30888190111186,653.1199149552388
2022-07-08,0.84102447033505,117.81539487351444,-4.732430310770457,2.308223908457071,20.952545757879165,16.35402138894129,3.3488981203728363,4.894496675373575,5.693517229984206,6.156616654262899,-1.7052366345547572,-0.1300280578995302,2.7064062592590874,1.212645976019418,3.177606497812911,0.4400845347181832,0.6701599901302918,-0.2734321247924472,-1.7971588880441534,-1.4461355646184637,22.992973163666367,-27.30402075964213,0.0617238938721913,1.982945751248311,3.218112440610748,3.1177440405825023,-3.295418837772369,-1.3152263161945141,98.48388771594266,746.5796411686035
2022-07-11,-0.0723469697202716,117.73015900545948,-3.472303272717169,2.1351881623909987,16.084039527893758,16.269842780318722,3.056208035765934,4.875870007472171,5.529982716205916,6.140733040491671,-1.4568089933942097,-0.1671311006551577,1.9033313297430048,1.1962413582766804,3.951277161191313,0.385517662957922,0.5691984564388801,-0.2670064255899442,-1.1268030994933016,-2.11380592719883,18.491598558686963,-27.51169308731759,0.2605710167004279,2.1387412484798425,3.050505647551321,3.156672954968021,-2.5692688831990718,-1.6840879489378298,67.27128540096956,734.5798833172246
2022-07-12,-1.8557400559475743,115.54539328686438,-6.006493438629653,-2.14984822603986,10.2916479627159,14.112176734857057,2.8986096394501217,4.964906758443557,5.524678371865138,6.23290324713075,-2.410906278709233,-1.0282968692848022,0.8539719851518718,0.82662955461073,4.180531457634367,0.4226441354109257,0.4920540328550468,-0.26725334158127,-1.6716238712940708,-12.079661465158203,9.588216418372747,-19.27871885388824,-0.7302259327053173,1.7100131057979755,2.461308662218117,3.078249979911734,-3.879601870818689,-10.752157295578634,30.153808994895083,515.2302035107464
2022-07-13,0.3881716770437471,115.9939077777328,-4.503298236513986,-2.1548001640757404,8.117928929973873,14.55512788499988,2.52676226828895,4.9609966069106,5.437014001449921,6.185564853938974,-2.1714965979934764,-1.031204589460656,0.4651674861680304,0.898771701103252,4.802191313042059,0.479114033506536,0.4318054073659375,-0.2673845884160317,-1.142573319523157,-10.677630191508811,5.857087688509458,-20.79181406450085,0.0919018312580926,1.7583457270631182,2.186766474917775,3.160656266490516,-3.0460753087484598,-14.982009208590277,16.16446586562626,555.941064605922
2022-07-14,-3.0170750498526244,112.49428452682176,-0.9388576420296976,-3.4834084434541177,2.715230618908194,11.09891370325478,2.3787704324086474,5.182735125108128,5.570851010880632,6.3566030657468575,-0.8089010071687626,-1.244490281115287,-0.5185307796654522,0.3252275017450615,5.3197828763442505,0.5189418252721651,0.3872454634812684,-0.2520500967230258,-0.3617045739131611,-12.428875798186397,-7.459500473171417,-8.202108079052323,0.8828369268343563,1.7961204941996896,1.827097399866512,2.99684979488456,-1.0682305837582637,-22.040835249547808,-18.4623780833898,206.73421346578493
2022-07-15,1.8530672852598684,114.57887931117544,0.1359365132581559,-3.217343518090822,4.964989290734531,13.157651327368884,2.3144751256105187,5.109320504246103,5.447731134173016,6.217503702726124,-0.3669927725348606,-1.2113649153791115,-0.1200468096898363,0.6578546359334371,5.016812350805948,0.5678702558035492,0.3666755449652348,-0.2538170265414239,-0.1693098294127583,-10.899059313316052,-1.7835461123197338,-16.114811880455754,1.0741519721044073,1.7788153073591448,2.031355298281712,3.088215057671237,-0.47154932666019245,-21.942868172373984,-4.179822545365183,409.02136347716913
2022-07-18,3.1218918086907577,118.1559079588807,4.324182715610745,-1.2578573473868109,7.879592947853034,16.69031077506487,2.300408976963217,4.955517098837015,5.260407209047615,6.011339870915617,1.4514160710020576,-0.8546471875138686,0.4268747597419544,1.262113825397192,6.306943239936269,0.6228517949825141,0.3522479502827972,-0.2619300596500943,0.5293928345350948,-6.799721515319451,6.374870490244867,-28.96572913540067,2.093560318952507,2.02133775749323,2.4457068821024954,3.269631177194193,1.9786547276614068,-36.31473434085145,14.351965995350357,758.6995160243972
2022-07-19,1.0409762729173266,119.38588292578268,5.8879947237368615,4.585424191227468,10.033789392243271,17.905029223026776,2.3443184185556456,4.904680085861352,5.189582467066913,5.935885668087608,2.091295503359353,0.3267510110599916,0.844893308866795,1.4767507957581163,8.535109121746409,0.6449648357497092,0.3441672972735143,-0.2764278915432959,0.5744112344945362,2.484800857581833,12.73986092511496,-31.711068788818707,2.0865041707295444,2.393376168199932,2.7481525008147814,3.193596810845765,3.3558422856460135,13.741516066393077,28.023723819107378,876.5823883877573
2022-07-20,0.7894479422570377,120.32837232188568,8.910580060872984,6.094448365690081,10.20822320298899,18.83582805004553,2.391773178810939,4.827770855989138,5.127416737363439,5.879959338881763,3.3135449358304374,0.6433982773509918,0.8862137378359461,1.642991154156257,11.331474572899952,0.6262594062619705,0.3279390880499364,-0.2849503337152372,0.6994012873891862,4.959892691638693,13.85619256088654,-33.903175527548505,2.389194525424453,2.611792579281583,2.906750266871505,3.306832202462754,5.767572481801947,26.633826550125573,29.042142406234824,966.0721180581209
2022-07-21,-1.100406486508887,119.00427110774508,8.392407137758093,5.084951216750709,8.630604815434424,17.52815088988628,2.194160523689954,4.830973069498501,5.161925772484791,5.930488069048812,3.3758127088771834,0.432879274025216,0.5717394202658037,1.4024361205013611,13.40865695276242,0.656918349080151,0.3178299382032233,-0.29634876373247,0.5524099100516682,3.183391235894263,9.28570941208343,-28.06534630171344,2.25401652344224,2.114465824293402,2.5665526114532056,3.171058747535374,7.091108880961805,17.93116197992609,18.862595343871845,831.7130680236424
2022-07-22,1.0661637876009156,120.27305155199429,3.0324943440019045,5.924436537750654,9.61188521934148,18.781193474911216,1.82335763707048,4.723952523481991,5.091652274257485,5.858212470374021,1.1227430898976425,0.6192397033372459,0.7693892217580998,1.6275012488086984,12.15197410558058,0.6742810315240966,0.302976934648739,-0.305516545778031,0.1684633434573277,4.33833790727907,12.92990301487998,-31.206977962651457,1.4876244308932036,2.5166911072981377,2.606351322133572,3.280381618234713,3.0907845082452265,25.082530141384215,25.037812942824598,953.4248111320409
2022-07-25,4.306280251290162,125.45234621860185,6.024225632212502,9.77099332751474,10.675487690521186,23.89624455176808,2.2910376221988336,4.508123930170082,4.90158855855044,5.639500851259416,2.199393596516966,1.5009261253658628,1.013134449140371,2.591250999338212,12.811001007684787,0.729876327309526,0.299366008584121,-0.3315664018618954,0.3933255077117666,9.270558216515257,16.588283511767912,-44.07371233796312,2.0078444109856046,3.1486887309296363,2.860187880257118,3.531380250871212,8.633387870552708,58.017924455249656,31.739164640835053,1461.3362216594655
2022-07-26,1.427777324905266,127.24352637147268,8.964798177305736,11.32104673782087,9.07267803887522,25.665207037887384,2.829796094178953,4.453715337982842,4.886874641943405,5.597618179079018,2.8198024716872743,1.8660733136491665,0.6851126811706476,2.920237748744061,15.331798794956612,0.7797775073135224,0.2866709477884379,-0.3491846723662836,0.5204520439807525,10.658116271438182,11.679103914490668,-46.81298236497539,2.620526682977185,3.425663481164873,2.829597291972571,3.7232223905822632,13.671617685491546,26042.40928382684,21.398570441253852,1634.6375909602543
2022-07-27,0.638508849939945,128.0559875483302,10.823115190251873,13.920769791065526,9.367114455201593,26.46759050611964,3.30189210407983,4.441169409796091,4.922035176330137,5.605533647983025,2.979438068714402,2.455485490917932,0.7369706095576954,3.052840252856796,14.689422151079008,0.8721308435971538,0.2967927597052916,-0.3816348109288464,0.6697188584072594,12.504118078754807,12.221980306279574,-44.84076994353735,2.265522880078892,3.6831283608215,2.821770233067403,3.585444116417372,16.855565041545113,1090.5227048462853,23.1838969379868,1711.2798759305774
