,FUNDO DE INVESTIMENTO EM ACOES CAIXA PETROBRAS,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-06-03,2.28419119375487,127.73084671351374,8.781723388038381,16.360668884098185,26.14575658825961,26.14575658825961,3.120261534705006,6.14253343587691,6.052102034987569,6.052102034987569,2.5100074753845143,2.2072359476193646,3.463276347577981,2.994027735366718,2.124034095479461,0.4743140278083226,1.9255417606799148,-0.1683936956086475,3.687266505717942,28.58448161815784,10.885301092353323,-107.60593669809344,0.1959694571966805,2.025513893871977,2.866437929939468,3.821908127368881,8.027952874503049,5.467491676668536,154.48437161067127,1812.0161350022136
2022-06-06,-0.058890498896913,127.65562538063892,7.486737897122018,16.332390975691013,26.07146872286752,26.07146872286752,2.6151758541744936,6.187100138829036,6.1083346581666,6.1083346581666,2.499600275795371,2.185585223724615,3.4161294570739185,2.948289385446718,2.198515435133241,0.4269138238282753,1.9309906458650468,-0.1887915835535717,2.9733219889592406,31.67485774967224,10.806298831178704,-95.3916371505968,0.0999043340949283,2.356183601461934,3.223161114029758,3.852050958346832,6.700547093272694,5.453141057989555,154.53479677016637,1800.9138235428893
2022-06-07,0.3134533212836521,128.05576617819997,3.064828646075228,13.53765890768416,26.46664392877045,26.46664392877045,2.0981189763449706,6.2060355605212125,6.143723628521292,6.143723628521292,1.0080386570763396,1.7274142066179523,3.4576883709292496,2.989647127785945,1.5208520082827863,0.4010255017458478,1.9479849358361463,-0.2135930605653093,1.3906580152326755,26.73244955083845,10.905157095284732,-85.99326987172024,-0.3496523928824968,1.9792597489833808,3.3801246981901345,3.872083117539274,1.9155879908228817,4.323172727254989,158.06835936966883,1836.7565699919328
2022-06-08,-0.349963083861371,127.6076182698204,2.323171199021304,15.875827284982185,26.02405736162131,26.02405736162131,2.0098102482371387,6.283356827137834,6.211635871991535,6.211635871991535,0.6833120636397537,2.0771147702919093,3.346512207572799,2.879791936220427,0.7291995577495441,0.3535169222379775,1.8878391757658275,-0.2323534640314292,1.883335739376487,36.918326823055935,11.011168504957062,-76.98709795210594,-0.0304663641566735,2.195565201126845,3.592280747570868,3.832464518257773,1.242755737834625,5.263129530159299,155.40492729154874,1788.8218894898762
2022-06-09,-1.068953359007263,126.243552347976,1.023990523256776,16.106996599659265,24.67691896729704,24.67691896729704,1.97116551372782,6.352949635628215,6.308126392756446,6.308126392756446,0.037615771971625,2.08959833313394,3.0796775646348147,2.616356543037253,0.61685216426719,0.303360787670367,1.8372486444952367,-0.2505805048454715,0.1202020788413738,43.760148010682826,10.573960897921964,-65.86429288332796,0.1258104125634788,2.136834020752364,3.3291925811877343,3.7532363987041752,0.0670972473859811,5.353404583005109,145.91233458232506,1650.4307761994314
2022-06-10,-1.1334649493471185,124.812625931301,-2.837718037960133,16.965473301358493,23.2637497908768,23.2637497908768,2.0014647436249016,6.383318081070419,6.394752689187054,6.394752689187054,-1.892394887693324,2.2129994704177625,2.814908381986198,2.3541728779425344,0.5781826512958492,0.2543404377646907,1.7609178984216394,-0.2651824178501981,-6.55080473315022,55.54083203232606,10.22230676492976,-56.769801950212525,-0.0427013642805105,2.2592786358394377,3.518581989370047,3.6989763030766416,-3.4216312132839293,5.696651302960488,135.82376323377125,1505.4353342034246
2022-06-13,-1.3639543090460893,123.11023874167743,-4.233751831448847,15.274578880611756,21.58248856411233,21.58248856411233,2.202562917016351,6.368493122694311,6.482845755224674,6.482845755224674,-2.353438079873214,1.9514937388159768,2.5152837933289147,2.057166692847764,0.7627854682592449,0.1894919612308135,1.6104580472415486,-0.2697848353546515,-6.795613783849876,65.58628858926821,10.125191954362064,-49.43307634391752,0.211218968545655,2.503073457633022,3.593714996539776,3.666396346607721,-4.682788983269413,5.011822565898341,123.60143603126207,1333.6294362517706
2022-06-14,0.7927419921413437,124.08618530080818,-1.245550265263198,19.331842523273448,22.546324006050508,22.546324006050508,2.2672028937201683,6.216480350086519,6.438397507641724,6.438397507641724,-0.968327043917502,2.6507003950911483,2.6803013912623315,2.2153524260204107,0.8656056772375393,0.105444324471917,1.5374765207552772,-0.2884176329169417,-2.536251706485513,156.27229822539468,11.224136150550583,-49.45370154377974,0.4085371261849437,3.0341004311849757,3.696779837345413,3.771545923946429,-1.983288698208234,6.645031574349816,131.40061579544695,1426.3319538237859
2022-06-15,-1.1836716273166623,122.61741233198292,-3.221006282091727,16.896819570551244,21.09577793847132,21.09577793847132,2.437673005636676,6.0973889843656215,6.51068715759176,6.51068715759176,-1.7109964639315665,2.302520733372673,2.425721154804962,1.9627816356625063,1.0271821435648514,0.0504703853665925,1.5159980193219442,-0.3107972447874938,-4.06047741288686,278.1703459160224,10.417633380254056,-41.11702211904243,0.1089001971575307,2.7993227248333348,3.474413109991145,3.5558049898783346,-3.767888552816277,5.6616014290224195,120.79562564598761,1277.9057188464828
2022-06-17,-6.842143888234176,114.22775254819926,-11.079517787141874,5.378920510038586,12.810230569344588,12.810230569344588,3.6555194284280543,6.365984051310105,6.9584960871220405,6.9584960871220405,-3.291224616509598,0.3952284854741914,1.0767446637121652,0.6406382630581537,1.174864327681295,0.0858904889219593,1.3705070869591305,-0.2899818504987448,-10.240446701378778,29.293327663301834,5.4669717512333245,-15.3729581319784,-0.4730307462556395,1.9524733924656053,2.833424398628824,3.000223380842836,-9.278684096718818,1.0183913595274117,57.56278926164065,445.7878846750823
2022-06-20,0.8102098386349121,115.15323703779632,-13.535864360001945,6.9236647413850365,13.724230156404149,13.724230156404149,4.229659853998866,6.211037912125927,6.872247072598743,6.872247072598743,-3.4256315553052743,0.6529206511238574,1.221067899231708,0.7764906709524247,1.5128301418528805,0.1189357642367283,1.3133383708675677,-0.2890495697015037,-9.577583010291097,34.09668188341208,6.389427494146951,-18.46131701861265,-0.6260354271283529,2.178596005785193,2.830323507524716,3.0070985761730475,-9.25056505185256,1.6762154944554222,64.75383548433655,533.6235740353034
2022-06-21,-1.00226133768071,113.99910066387866,-12.281896104451349,4.8446267625846655,12.584416165971488,12.584416165971488,4.603835824260809,6.161210384178912,6.912440664530016,6.912440664530016,-2.87522464032605,0.3198769363149469,1.0468981489622649,0.6019244914589619,1.722958468057716,0.1595381235044392,1.2574324983389225,-0.2835922956640327,-7.682751759450451,12.3533426267744,5.7550773867126805,-14.671651505888134,-0.4006963496788763,1.999080866088163,2.439800738984136,2.935515043669868,-8.005427376127017,0.8289105332464499,56.08661906119561,416.0767331737478
2022-06-22,-0.4456267263839741,113.49109020348304,-14.239236415781267,2.624012445286918,12.082709917792547,12.082709917792547,5.0241979112126085,6.103627075414181,6.9150135853971815,6.9150135853971815,-3.0245975589340803,-0.0418166670787209,0.9717794314397916,0.5239895615598815,1.83005732978792,0.2192272344334809,1.2117938262293555,-0.2772316206307009,-8.303661579616419,-1.164241030749791,5.545388848303839,-13.06991940006585,-0.7587478974257389,1.9159281097450864,2.461596986200777,2.942800337445135,-8.020184205273555,-0.1109968134391197,52.30753178445245,362.3394936792893
2022-06-23,-1.9972070232257888,111.22443817920356,-16.184054910493163,0.494039977241094,9.844186163492608,9.844186163492608,5.444770033628092,6.215988305745253,7.033870993307545,7.033870993307545,-3.1484836609196827,-0.3845976063888308,0.6349696992211361,0.1918137686304795,1.900893080154472,0.2809272696263489,1.1300738910330583,-0.2583148998863182,-9.018271289066972,-8.509868860044488,3.9522149696759183,-5.223056447307922,-0.7443310874547698,1.8395509588223544,2.319283939603509,2.823252405764838,-8.273772078698263,-1.0686548698302945,34.9152232748342,134.91933032869346
2022-06-24,-0.6191817685891721,110.5357567357822,-13.439502865243243,2.5754014916206764,9.164050988913116,9.164050988913116,5.642147085595851,6.2575136973130885,7.058617760551044,7.058617760551044,-2.5522184217446457,-0.0502981579297149,0.5342559245541745,0.0897298217139456,2.0553251717596948,0.3252925782720901,1.1046283682232418,-0.2495874945234938,-7.006186625798897,-0.9675640737537626,3.413915907123966,-2.537661249456216,-0.3781536805155682,1.99035602786758,2.111176652846933,2.712690492480014,-6.855067428080026,-0.14497725000407802,29.606325381502135,63.336851320113574
2022-06-27,6.340415835484947,117.54418335973088,-6.119319689955162,7.760524425586679,16.08550576447105,16.08550576447105,5.242769065220568,5.740126306374743,6.612228124465854,6.612228124465854,-1.350733321419701,0.8475305717515161,1.6148126419426845,1.1371540412029424,2.140703826973725,0.3493965523636174,1.1219443677247884,-0.265576289789774,-3.3080628827169183,13.923813779664217,9.516968821234466,-28.31247450231388,0.9265232232204714,2.428929964923673,2.892348636375471,3.198923201506468,-3.371163609071615,2.288911509233515,84.18174861902867,751.9121933092098
2022-06-28,1.3696668152429758,119.15414703245746,-5.46964345767015,7.348125703902558,17.67549041423397,17.67549041423397,5.136109769120621,5.539602015006928,6.502442061134915,6.502442061134915,-1.2526369721728634,0.8027805096211115,1.8842826102442776,1.39538244214382,2.061331137650563,0.3831062436766901,1.0861299115334004,-0.2735473669390249,-3.121129289916813,11.607966724912911,11.280822275320142,-33.16936874478356,1.393109574614265,2.4420152606865675,3.0553236011088933,3.2143314395941407,-3.0627321059323704,2.286720788472115,97.00355419629774,907.3393483165133
2022-06-29,-1.302101300810865,117.60263933397772,-6.619679569735071,5.56644336334928,16.143236322814644,16.143236322814644,5.152291533769472,5.530183019489665,6.563357601175217,6.563357601175217,-1.4722558754277126,0.480988171677034,1.631044229479374,1.1435327770083217,2.0128498781229265,0.4165407688675801,1.0325157825829574,-0.272339857774674,-3.768533145443703,6.385815791369327,10.36800281602119,-27.55900148255321,1.38180285005511,2.3631271047559674,2.8807982453291947,3.148709119133972,-3.6110476007572156,1.5684043841108695,85.10576565293856,750.5414544170571
2022-06-30,-1.0442269842385277,116.37460083987564,-6.809653042537953,4.4997229918637,14.93043730876392,14.93043730876392,5.162738754750634,5.519423247381143,6.605892355108706,6.605892355108706,-1.5064173758247326,0.2876717946350329,1.4346687775161806,0.9471663470197113,2.0395494267637373,0.4418906000530184,0.9761733291786804,-0.2676268821182133,-3.8132144604804505,3.5931571993926807,9.708590909240623,-23.37911229720948,1.841099223986733,2.4828496371131625,2.9540155295707686,3.104790488445752,-3.702328533553732,1.0118507848376654,75.65498464426811,625.687893079375
2022-07-01,1.7530280783880636,118.41468026871068,-7.293591708272472,7.433909627148948,16.945200145400733,16.945200145400733,5.001414670308596,5.340512287609573,6.469898711931658,6.469898711931658,-1.6521230532355566,0.8457089202648037,1.7739022955746797,1.2729555406022326,2.2260481850801472,0.4678536847690906,0.9513769911945444,-0.275396992200607,-3.711937832697831,9.653699495055465,12.063533471437864,-29.90553145362384,1.1770028391166591,2.760751674953817,3.07273357971486,3.205877792593669,-3.9335506184426183,3.2012267695946486,91.99288221977851,823.5893412488651
2022-07-04,2.2350587715543435,121.06131796686454,-5.165700605916677,9.967208899625382,19.55899409916229,19.55899409916229,4.662411691145887,5.1095797673744965,6.317019728438254,6.317019728438254,-1.316236371610691,1.378658918966415,2.2282181180062146,1.7118716921434334,2.408003467814157,0.4707573608982671,0.9129771336865132,-0.2834365323485092,-2.5485161999703365,14.963903495889276,15.417360732653302,-38.152905563099424,1.714665389754966,2.932730369842133,3.432955137936988,3.366619275344818,-3.298746412826788,6.696126445950874,113.28052934972828,1081.3927251825046
2022-07-05,-4.0369934327520784,116.1740805109391,-9.278524522454177,5.202605456230256,19.624220555869822,14.732405359114676,4.617259285831492,5.219211871186507,6.490930052630016,6.556657011943953,-2.22024227674347,0.4357580431904109,2.1762455735799966,0.9077135837910888,2.329019875614048,0.4521713908976745,0.8794097305697488,-0.2813247537537743,-4.401608752431382,5.029759948919608,16.06288548376834,-21.1555028648835,0.4552118656491514,2.462114564858143,3.1558753562309745,3.08274184479486,-5.510475245368732,3.509554110621937,114.14169805679529,595.1566634000617
2022-07-06,-1.4276172242960403,114.51555932739738,-10.259621737270004,-1.2383013568662185,18.038527824240163,13.094465778358796,4.378353294271593,5.2145688696153165,6.424324831817174,6.6255205147913845,-2.565874717107066,-0.800074632664356,1.9496362291400795,0.6456614840594952,2.40660574016024,0.4806659243416036,0.8259177147519422,-0.2816871334129711,-4.668112367913614,-8.679717162341296,15.165065739795669,-15.186506236247746,-0.431114777253418,1.802907246186469,2.9550649859610445,2.885640161809838,-5.963835705702351,-8.971990089488957,101.61102768378382,427.7843408246836
2022-07-07,2.7801589050225672,117.69927384767442,-6.768090996639777,0.4194966547007924,20.34569244925903,16.238671639783533,3.8413784973213785,5.0574021208893125,6.08708977233445,6.423215846668643,-2.016086114065309,-0.4982197384139349,2.43419940280743,1.1499308181294894,2.748170945462537,0.5261741018062583,0.8006399121462924,-0.2975730700511991,-2.8180742759491006,-4.788714520676517,18.50668454552931,-24.8216475110168,-0.2668778025329369,1.8010272416129665,3.1535730258619235,2.916820129446796,-4.254437145252545,-6.724779020116979,120.20585548729782,738.6253853581973
2022-07-08,0.8475652568092684,118.6968520003241,-4.899964154542447,2.62837891429073,21.80615861324483,17.223870235578943,3.439061045558772,5.005054845208959,5.882404571752384,6.348993232754766,-1.7092449148625797,-0.0631894956283282,2.764614933472642,1.312908197053934,3.294512639096933,0.4545067556540338,0.7101342058872435,-0.3002699981347481,-1.7842388990301778,-0.695846403439631,22.900718468385666,-27.760499917088,0.0072827802349595,2.014624992161924,3.303662570538995,3.1177597308214997,-3.230213627747811,-0.8440794591450617,131.93174460400465,833.5645258323688
2022-07-11,-0.0662726227824705,118.61818848334326,-3.6488031411910886,2.4544841466187783,16.91279206240229,17.146182902246707,3.135128784439155,4.982846211887375,5.718301832184983,6.332910975614571,-1.476434155954278,-0.0994639440386804,1.9855793248433888,1.298319048974523,4.053730702978929,0.4009504501943045,0.604947834586388,-0.29339166080327,-1.1418645094652813,-1.236096721009635,18.76879499694973,-28.024446681916704,0.2025090422468981,2.1708218491649576,3.1338392868466847,3.156151419993548,-2.5436451940673948,-1.3227347459486334,92.11154832783896,822.2138955100231
2022-07-12,-1.8535496748248947,116.41954143642708,-6.178483000179043,-1.8374197582346845,11.080261128229845,14.974820209992348,2.965111839767696,5.069644725250481,5.714112270247823,6.428051502981738,-2.414838335874633,-0.945425146721002,0.9636726514339924,0.9357338701241958,4.258460243004549,0.4397578435800515,0.5248826082477217,-0.2942613972204268,-1.6814212960163466,-10.89911113164898,10.490981479543295,-20.440824270731813,-0.7807727147088432,1.7436205940367169,2.545287762031122,3.078262609830562,-3.7757590436316875,-12.861213494296429,44.672274833169766,601.4945510242756
2022-07-13,0.3942400356365727,116.87851387807396,-4.680329118650022,-1.8419690812804017,8.894111491542022,15.42809698216128,2.573411680126542,5.062457039452569,5.622685773938573,6.379192497632795,-2.200925174702425,-0.9487431397677568,0.5878515765905403,1.008337614142787,4.864110777834276,0.4979757948660187,0.4614579722067526,-0.294942193028139,-1.1644238403191942,-9.644989648225495,7.162742646045515,-21.80895068684506,0.0352344315049487,1.7932862687645104,2.2715880321812985,3.1594829081347653,-2.9866867576731857,-19.212312036351758,26.814596491974793,643.237974322062
2022-07-14,-3.011846236403115,113.35831275667331,-0.7611458442720231,-3.1749369641466547,3.455261281236256,11.951580187452334,2.39819285300304,5.283223906743753,5.757715042794134,6.554330656496317,-0.7282475213175608,-1.1624326589008018,-0.373173566210607,0.4455082863360334,5.397214476735149,0.53879630913476,0.4129915694883205,-0.2793345533863065,-0.3235887712762199,-11.39835575961301,-5.202593017591145,-10.453445817772389,0.9344759375861836,1.831793450093462,1.9103690978912105,2.997661782620968,-0.9209546607438592,-28.23259307587991,-17.430939896659474,292.00086188554036
2022-07-15,1.8606973295220763,115.46756785492802,0.2729674173454046,-2.9074491230379063,5.722295845611876,14.03466025035803,2.3284550095834144,5.203700451523358,5.627761127737821,6.4103663355020535,-0.3059388033230563,-1.1298415925337848,0.0183596655626736,0.7748734312189367,5.087340106039126,0.5896025900089444,0.3900374294578723,-0.2821282038267525,-0.1400269540418351,-9.971728932073948,0.264907427770445,-17.606260169618057,1.1071658666092004,1.8160881657584609,2.113883361289824,3.088774354413707,-0.3756449416606392,-27.20702492135043,0.8382241836930626,496.7222557760838
2022-07-18,3.12584717803035,119.07690756626155,4.45425172024346,-0.941051600925802,8.655173395159128,17.59920945977033,2.315065944773092,5.04537260859285,5.432929414359919,6.198339657187638,1.4984106917155362,-0.7766350096846015,0.5560748687122548,1.3706725211642017,6.4079345137525,0.6464962570609194,0.3735481807923621,-0.2912066953346003,0.5413475365938349,-6.060998748160887,8.087619391974595,-29.17478883920419,2.103880406387077,2.0609144978565928,2.524464470833499,3.26842150898035,1.9575319413393275,-57.26625328908095,24.509084882399993,849.5893844949431
2022-07-19,1.1073892027516852,120.39555238362097,6.0837041637000935,4.977469907822948,10.888602857811156,18.90149040784919,2.361817852231509,4.989932378223188,5.355596288822722,6.117702616533183,2.1586643535250123,0.3997358565982687,0.9783143996010388,1.595743644406197,8.692360010979389,0.670693651778549,0.3639624514018763,-0.3072944116113867,0.5865348421707534,2.974017851946334,14.395597533823356,-31.768508309372223,2.102928565378793,2.444450113733502,2.8325388643047558,3.200709586298192,3.312971535176943,29.1511926440037,42.50558944270742,976.2285068699988
2022-07-20,0.8438225491647966,121.41147720282548,9.158993464375769,6.541474854166135,11.118799583383405,19.904807995203647,2.415537662733841,4.906704731208503,5.288427651201685,6.05835543543855,3.383785495837025,0.7241532016518237,1.0314149861568824,1.7710583738576289,11.558133075516292,0.6525777859086084,0.3455734899708338,-0.3166824021588273,0.707178335324862,5.444877250483676,15.78409134657934,-33.88158310217062,2.3980672298474115,2.6719258488645004,2.99460894464087,3.316502436089161,5.657251190365535,51.92887813009844,44.250661763781444,1072.9701125739325
2022-07-21,-1.0977528573379525,120.07867924269524,8.633335301375691,5.52384258845181,9.525595272009854,18.58854953935071,2.220407218371178,4.906606488739833,5.323279335894955,6.111581629911401,3.4444146467948795,0.5156556762127452,0.722537117159259,1.534386660861273,13.696598329445695,0.684306447918112,0.3338083581876481,-0.329506678811187,0.5583870506273566,3.69734859953234,11.522380464268789,-28.4592997129334,2.252720420612466,2.1771958078372364,2.655765871016003,3.1825921022143424,6.891678905462671,36.97682281348695,31.20320349297716,937.7529329700852
2022-07-22,1.0673528286392342,121.36034242218476,3.2465741420610734,6.361837991751887,10.509874484430396,19.854307777301184,1.8538686132530515,4.795097945431038,5.2503818407103,6.038531438840333,1.219742310391813,0.7012704331567479,0.9171621782828812,1.7566129316613217,12.458107200040596,0.7019378533301583,0.3171730664493829,-0.3396297081082645,0.1815076679934794,4.790538645648191,15.182410346974502,-31.23213947564636,1.4992001737280665,2.5817421670064244,2.6940086609668903,3.2897910193723425,3.110052575965723,49.14412102958855,39.0658062270802,1060.7362413710375
2022-07-25,4.30895216696241,126.5897015268185,6.240281752288157,10.220895355265036,11.578964958101846,25.01877256946901,2.3306361978473302,4.5743895889885895,5.054008590661893,5.814361150160677,2.2547275291497275,1.5775357281112423,1.161344581527852,2.7063833545772664,13.166201724363455,0.758937397954164,0.3123027252658463,-0.3677266689571346,0.3991241897801992,9.508377147288012,18.79408989071122,-42.792355199372,1.9974491859889807,3.218628976692905,2.942876836781663,3.538055952520633,8.217752380049106,105.46319259479503,47.61643083665376,1573.5890234295584
2022-07-26,1.4344773821636905,128.40560216336922,9.185986718131684,11.77797738870135,9.963661148628072,26.812138585436696,2.877575769347179,4.5174789796554,5.038358417296767,5.771921926882526,2.8498483511428767,1.9408811926224088,0.8413539782495115,3.0307595422726314,15.742130073217789,0.8093514717266765,0.297702858789846,-0.3861016663552313,0.5209367806911082,10.833229191484332,14.239174307801884,-45.3075160806408,2.5831130307827674,3.503941503728912,2.908947885114296,3.726406149504089,12.824280673622582,876.7889989680239,34.38963582862953,1749.330745715185
2022-07-27,0.6435681389648229,129.23197970753858,11.048268930566657,14.38061423475602,10.25963550803549,27.628261105712475,3.3542370074036647,4.5030417291136615,5.075220083838799,5.78074017816429,3.000067303469085,2.523865461577756,0.890585283462143,3.1610950839692404,15.056296611382953,0.9033111191328556,0.3067481800992206,-0.4209836039262741,0.6683540470629334,12.58156935238812,14.734940939295315,-43.40660583564865,2.2378805298514544,3.771038114557913,2.8992718691515544,3.591969042548743,15.736539641059174,1136.5071492153347,36.668247962766785,1827.3469358898608
2022-07-28,2.1086820345185275,131.95707124648408,11.436412231188338,16.088765518048206,16.0402475119963,30.319535318617024,3.848175650983382,4.434647973755541,5.069191440341216,5.732398930822566,2.715853178881969,2.946742835122074,2.029007060484828,3.650962080017583,11.893183204025602,0.9833311438094636,0.3116130923395295,-0.4566794073345975,0.8787454035923645,13.28928431202506,33.00703813880425,-45.828147246920935,2.086259322484739,4.061740116821196,3.5154371333974224,3.7785807083425977,16.34352272898114,1306.7767142952764,83.44148343539426,2092.877112396652
2022-07-29,6.39972747793347,140.40196419412158,15.975909193844007,18.412470832010506,25.63692498662009,38.65963042951778,4.810440181423762,4.4167990035710085,4.978756092693063,5.560435678782732,3.116258901870029,3.48352200837211,3.9903536291741,5.257300622211528,9.719628014323796,1.0495102712210846,0.3021075314483753,-0.4998996757428992,1.5422994599364803,14.660186715080249,65.76134447229208,-58.47749733061689,2.817300058460673,4.92006244957167,4.774480796112636,4.2808610027692495,23.442441812710918,1538.6016535495614,161.17289291066936,2923.2881953831634
2022-08-01,-1.2466122930077206,138.65169604885335,19.348219016717525,17.659737437491582,20.53136694946446,36.93108243114433,5.608868862993304,4.696785048286404,5.206733260141533,5.770153629990733,3.2739019771535207,3.114433975630285,2.8321658239495564,4.760417070104077,8.97056800926525,1.1038409445118995,0.2835566850178929,-0.5186690626190114,2.047014953922928,13.25175244073202,52.00488217325501,-52.95927560944149,3.282504185974557,4.635797359411083,4.233330125732091,3.962654231078582,28.71609983138291,1462.7826930615504,119.63101087871965,2746.8337837330887
2022-08-02,0.0484162963827694,138.7188260649521,21.13535215625864,13.785834816563588,22.78721851869481,36.997379389854345,6.092489758123397,4.892720469013147,5.372586717454394,5.900488840130852,3.307353938974253,2.197573651650452,3.1618054554062867,4.660398075817567,8.257558843501492,1.172057627670988,0.2745728897705398,-0.552929343143773,2.440190906486523,9.173707276629228,61.86726594561733,-49.73262348599692,3.0981504072173265,3.6161506438072135,4.194781380235402,3.891649868602544,31.510839789096735,1075.2113587594133,137.80924195225768,2749.862683692885
2022-08-03,-0.5515927087178518,137.95366313475884,17.208593243572185,17.48796480736287,23.427538166204226,36.24171183400538,6.360090380062262,5.104492904728423,5.544787207164391,6.050477959586057,2.5507909664083166,2.831316076684146,3.176367505928328,4.414021446813798,6.393025467529279,1.2482170664212415,0.265416391989637,-0.5822669168446489,2.5376500014590246,11.578461161338112,66.35717477770443,-45.86717655506531,2.561065290004486,4.04775122527135,4.157482718331902,3.82576895806683,25.37012772082206,1445.243282447774,142.8813002389386,2670.693947708705
2022-08-04,1.5337581391345,140.0695386713224,18.00611078627421,17.9393210886158,23.13677342580919,38.3313301781556,6.6141202110998565,5.21935133432212,5.620706247361508,6.095884883130668,2.5731331087224856,2.854794500754855,3.0797346129096064,4.718390265611486,4.599114091213526,1.3715917079478792,0.2651079678832835,-0.6252674590048847,3.700497826911041,10.863419048386747,65.2952218569965,-46.000736930445726,2.289178854023925,3.6537696827830577,3.883092012732813,3.729038034784887,30.021933441665375,1490.0175486730302,140.43131024204027,2876.276389285196
2022-08-05,1.7248284166685668,142.48549787742192,20.12112113601379,14.678501886838111,26.78297723019108,40.717308270224045,6.898609945678127,5.375268720399276,5.719809549245811,6.152171016701276,2.7733493037402086,2.1646810874885425,3.6618793716345466,5.057554080646451,3.793748314191381,1.4232647822771831,0.2537326747955961,-0.6476204416034189,5.043100781897721,8.175388504028179,82.548503518259,-48.04502086641377,2.23740451893462,3.048608993241461,4.209505218771072,3.820433538328624,35.595367613790984,1163.5742539217051,169.9203396797728,3111.493763035236
2022-08-08,4.8078731670953445,149.3360198968727,28.27401487268375,19.74626074266328,34.823247722136315,47.48281797600698,7.246126622216355,5.559255164850503,5.745030420301255,6.112018017864705,3.765236692297935,3.0039793150987246,5.043365307447722,6.192166391124162,3.537645602806542,1.5383939436496936,0.2503223426983728,-0.6863893441116118,7.712299336417708,10.855403839505351,115.74790647789628,-55.13872392811071,3.304363379767329,4.138239706835644,4.924495037047852,4.187571223617598,50.76045670597762,1669.9887522566662,235.05664040081388,3784.6632552167143
2022-08-09,1.3123614215747148,151.2958482105144,29.447101259641386,21.07161159167232,36.48390966443126,49.41832558257537,7.647854196045198,5.929870395483394,5.963125596308807,6.286405358020327,3.7206124058268832,3.039126181591181,5.135513480106004,6.32290039830758,3.3555917452322,1.6061380286033249,0.2353727117731392,-0.7074929353943319,8.47978638646697,11.220470502169348,130.10731640346347,-56.18192486967423,3.3047218190622263,4.685993265977869,4.968152847061935,4.248543841448736,52.93968456941041,1802.1624372356032,248.4377546234963,3974.831494214963
2022-08-10,-0.3566802914792721,150.7562057381211,32.99086945809028,17.35845520562178,33.71986870322675,48.885379863364,7.957686728294256,6.3358564984922765,6.247656201806231,6.538913234078166,4.020854732987,2.257761656019382,4.457420776502398,5.9920558918442905,3.375523793562897,1.6749089108617683,0.2272185435584237,-0.7349022308104136,9.47903327066078,8.540675715300244,122.5623231372162,-53.3153009037804,3.47542250461511,3.725161413049461,4.44387247916925,4.026321380159818,3199.6702345089793,1430.4853860337084,225.92303901392418,3918.1533570516676
2022-08-11,-1.89043375180642,147.90625954190494,28.09333589474447,15.05482973429582,25.56750168050802,46.07080039092177,7.894832746623355,6.737650260736899,6.580031976508572,6.845975773838835,3.432295853169997,1.780682236684915,2.991600352249597,5.307221235786413,3.233081348803413,1.6826909154066934,0.2122075936678882,-0.7356099726256277,8.381292882635009,7.130016586195186,92.76211863343612,-49.39181000620789,2.9961517831843376,3.4467859200901656,3.4994488451772336,3.8156105885352822,2709.740169770604,1199.7614136289683,159.6950097013255,3633.3108006596785
2022-08-12,6.782900151834803,157.93859344494598,32.63578696571327,25.696014022218183,37.641358387237545,55.978636932423896,7.639396627361881,6.819569736405596,6.526776732104382,6.709833570698905,4.141437759678672,3.319151342334307,4.86418384424998,6.886473044000016,3.259281653954963,1.8766558486178249,0.2191896652515048,-0.7533826022067828,9.707073218212754,12.061446461483111,144.84004936501384,-61.33283125864089,3.5232178242596346,4.744852214854994,4.550360336942225,4.181712208292613,3163.808565371839,2263.5184044733046,257.55412078984415,4620.708801434438
2022-08-15,-0.2931912749233434,157.47553126922875,30.798462361349056,24.291674090839923,40.13785314063956,55.52132117819368,7.831776471224945,7.290933165937062,6.872010622222896,7.002064605623301,3.804883095548554,2.911455793654305,4.981467088328821,6.528917948592961,3.0450380124812337,1.925979304572955,0.2174141286864414,-0.7322788979493029,9.786082729127292,11.021525286753002,157.45386443868344,-62.42963631600711,3.6195356817174074,4.5309036954101645,4.766107573033219,4.101281936008697,2979.89939034787,2122.7229607113786,277.7159689067249,4571.590528086146
2022-08-16,0.9543294062723584,158.97836657181463,30.94179416516884,23.75655391638129,38.44357491337882,57.00550687922047,7.870984813771588,7.6695328300460925,7.126149901482432,7.2099958233177235,3.803915169308619,2.6974908717514787,4.564480656556219,6.541780981533361,2.863294332227812,1.9652949380074385,0.2149508944398702,-0.6955047256218322,10.456682078928294,10.526916036644938,151.32374054919612,-67.81580601302859,3.6153600592764503,4.642732559128462,4.44651841318732,4.0147240631416325,2994.0558530503517,2068.849479964762,263.8797657775739,4716.621355391485
