,BRADESCO FUNDO DE INVESTIMENTO EM ACOES CIELO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-02-07,-1.1768185387006636,237.3809155328528,-1.2358191140997847,0.2967213717992678,0.9987838781613332,126.3193820582247,2.856925241922811,5.411871743150172,7.013856666101562,20.41271180918807,-0.7898336649640062,-0.5361200694056754,-0.7918402670732295,5.55855892537326,2.621763696718023,0.7399297991187146,-11.008629004496097,6.023103317662244,-0.8606785337598507,-3.921200440917477,0.5045000729365057,18.838338881769992,0.7803923933550698,0.354952114868675,0.0760745112805993,2.7078335752668057,-0.5302205240411546,-0.3631726730701588,-10.183837233644065,11346.526141803448
2023-02-08,3.547435429828361,245.80185023411613,5.302881742384473,3.857463851042236,1.4682598189284877,127.7303777700122,2.88275856180093,5.283680532421825,6.773144764685374,19.60042538377868,1.485453960269564,0.124786012448121,-0.750667285518773,5.860295071452979,1.7317898915077596,0.5617661912095359,-10.958325075958625,6.249376268959853,2.472704768128621,1.1736723124456567,0.4639740251990363,18.380118484057625,1.7517080112817889,0.9971950443684192,0.0301421084357419,2.7212581736347543,1.0062119814086192,0.08252890060690637,-9.322981609951546,11486.427627494006
2023-02-09,-1.1501188752822131,242.97483675878064,7.275284980968226,3.872086786428222,1.800032668998062,130.71658501036464,2.976906454828009,5.379766779970384,6.85223353287593,19.71630017927105,2.1010429637680024,0.1252753860234032,-0.6935848467598538,5.976704570180272,0.3223520066268549,0.5003953586815352,-9.884400681338915,5.998281963134348,19.403038393218644,1.346839750577287,0.4808187666688869,19.64537547796769,2.06987302582265,1.36995438230173,0.1451662902993291,2.856362192163314,1.469677816003155,0.08436183490868311,-8.71462557086638,11783.85013884954
2023-02-10,3.465032089239828,251.3939928212505,11.45244016607875,7.901193748583918,4.7388818665312815,132.93904724234653,3.0166707822540806,5.313825513863213,6.633326209681348,18.949433186611724,3.4580384466175538,0.8850609245566267,-0.2734308686164242,6.335228027107829,-0.7641737162144718,0.5182118099358944,-9.174418854766587,5.986499992199475,-13.651036831649806,9.075554111385769,0.1976971158654832,20.05328328373105,2.1970801288826856,1.5382478252727214,0.2216914638309461,2.9271707191422727,2.451205668030121,0.5887060206889028,-3.325798073664592,12004.89802216298
2023-02-13,-0.0059691112318738,251.3789868341888,9.002675355744156,7.062869713065611,0.942269289577131,133.9161243585141,3.033860222345083,5.425070561213623,6.644390745032834,18.848787301249573,2.6309711557238527,0.7123843354858584,-0.8443766990190296,6.420257745639791,-1.3656938141914885,0.570415782462939,-8.734627399457615,6.069670442278473,-5.844647352535115,6.775295154048721,0.6423134574271361,19.937503002442657,1.7982253977697376,1.1891560506242975,0.1238662724908751,2.960898628391466,1.9250951666441993,0.48383958981281217,-10.287465337192632,12101.40726667645
2023-02-14,-2.2417383870270924,245.7437275894069,4.682798439406819,1.319997147592357,-4.265774717110363,117.69365302814876,3.057462839450251,5.604541652164951,6.792527581195443,19.16289497405543,1.1977649480799577,-0.3351098796872528,-1.5926932355668015,5.467838525176216,-1.3791075497566865,0.6117171785039826,-7.902196694234068,5.970630284404463,-2.655428737081914,-3.0702706164838665,1.3690386546394997,17.54917159528948,1.304825076211711,0.3388585690354703,0.0218317048581864,2.671682939904022,0.905669216454862,-0.23539820496635255,-19.837207043378733,10477.961539304595
2023-02-15,2.4719843876946923,251.81847416915605,10.08645844793782,6.0276618429395175,0.2199364217675634,120.44044776033935,3.1330904075056223,5.543728612881012,6.616082178172862,18.60856181619944,2.8935589620917326,0.5104015030630248,-0.9571679162307292,5.777685775578443,-1.81100267934096,0.7417873082087606,-7.667768947333037,6.1829879618163375,-5.005946115430736,3.8144726733335466,0.8258858131471983,17.388748542515973,1.8290246564192685,0.9047324887086544,0.0969269397696476,2.726845184775531,2.296671814110039,0.3560488463368137,-11.611972638707826,10751.442290942765
2023-02-16,-0.3781560736717093,250.866207314458,9.676786197417323,13.254713184808203,-2.0876280166380896,95.62714147151507,3.071600555639792,5.651069909193112,6.640403974633716,18.58623716432579,2.818110434726768,1.7795884531700266,-1.3011657217699968,4.44894399017551,-2.1057922383371888,0.9593470492620316,-7.395004822231775,6.250888158561394,-4.110618996295768,10.482732777666412,1.168392210444975,13.228380677224337,1.5579410608831863,1.737442255387019,-0.017214840576714,2.168955890326834,2.2609165439747327,1.2682667987516458,-15.742637155170064,8268.912813220395
2023-02-17,-2.6201667663339645,244.29309432244207,3.879846374082861,5.720136617813751,-3.62943745679202,102.65120481018468,2.9066070356504925,5.828158218464335,6.796567183666132,19.018007499005808,0.9836794994156118,0.4327271321276388,-1.4981203297927614,4.71664561676283,-1.791189823242026,1.0478192351920597,-7.00070036909563,6.175478404542133,-1.5962405082513915,2.406905797067116,1.4544366897347891,14.525385052560807,0.8756385368992934,0.7452427820488299,-0.0603528641377924,2.344433886811132,0.8903350259666604,0.3189314041955185,-17.256342907428905,8970.120170974837
2023-02-22,-3.648981790239547,235.37888379580343,-3.131267383134165,6.28003563936887,-11.398081125630464,98.99490382778974,3.0119857991849046,6.054005072844169,7.039695437580182,19.63087362940225,-1.378473963759737,0.5090681583405814,-2.5499283738418907,4.382530870379161,-1.0887792856619425,0.9649168570321196,-6.13321938302309,5.945185834199448,3.8133936400766544,3.1939551999294484,2.926802062417507,14.471021107274163,0.3082456604354884,1.395453714604177,-0.157649213515983,2.299315648150516,-1.4958653093408836,0.39015930088240824,-21.971837078973564,8603.290969336755
2023-02-23,-2.0135707658583413,230.63936340268745,-6.669069132867723,4.581896753112369,-13.17747974767141,95.74527374095408,3.2762279506776024,6.156210452341964,7.126937647657708,19.90969630556509,-2.34713392013324,0.2247750198719089,-2.7683864707328154,4.157335502722567,-0.3835250406703302,1.022963389937796,-5.499179435375278,5.990590230779205,20.05017909569548,1.352699754822078,3.587829419533302,13.816883497435258,-0.125743703259137,0.7782968559284881,-0.2117080059775005,2.252587421980445,-2.9468974277414595,0.17908837618016335,-17.732521508290898,8277.128729955006
2023-02-24,-1.2243018406321804,227.815641431326,-8.317954716026158,2.661907427929909,-16.08787115311254,89.72193273967333,3.53472165127747,6.207157284847542,7.1612098865898295,20.023414437803577,-2.6419707851415706,-0.0863884986015482,-3.1615480520086394,3.8323110654535086,0.6001513293973312,0.9954196112851058,-4.648775013573174,5.834995199929576,-15.560460968503149,-0.5386944283018119,4.87020970059185,13.150988148042066,-0.1532473564240448,0.7162939927035621,-0.2324565309243586,2.152404796823844,-3.9178736379692225,-0.07065592984645952,-16.335430862402198,7673.5952718156195
2023-02-27,-1.239431907748234,224.99202168058488,-8.429686202502117,1.395545575592896,-15.581188469162344,93.19796809952786,3.808697891677509,6.272864347289407,7.164116020218897,20.14241884459405,-2.481258186271128,-0.2873629574880857,-3.089540484905017,3.981646585914187,1.422992864329779,0.9455414494965082,-4.077848777609092,5.849111369540295,-6.641187780804136,-1.906409128567041,5.427819345473695,13.71148336177684,-0.4013247789908082,0.812134537091766,-0.2449527193975638,2.24231324724269,-4.051466680465832,-0.24575699764242853,-13.545769123079754,8019.99932246315
2023-02-28,0.20177702993045,225.4460038995124,-3.72921280719895,5.791079123549706,-12.748797226551526,101.4135669034698,3.991724420739087,6.24649799231287,7.089721778729992,19.955145584700293,-1.1899342055721809,0.4151037429915309,-2.72245312902386,4.4301153066792205,1.7170370169140587,0.8131794078953941,-3.390475193619163,5.767675379927726,-2.766329077745783,3.188650219155213,5.692840719418081,15.327422241801132,0.4535356848150016,1.6410694595799635,-0.1572647931480452,2.494809519368759,-2.136085381234697,0.3643598946841078,-11.196147605551378,8840.359590179301
2023-03-01,-1.0446411641232944,223.09090213990712,-5.298759649463387,2.9079377797091563,-11.649914206168017,89.38474661723897,4.306562017042917,6.243376745547836,7.15167372983884,19.99614095234752,-1.4673970198759358,-0.0464807200445391,-2.54521569462576,3.818875771941389,2.0144713929129163,0.8051286763446204,-2.5978099291808707,5.756492246934521,-3.1370196131610486,-0.3604351144961347,7.006883766037535,13.2655052659734,0.444422253791262,1.156526655297894,-0.1607304509966871,2.2856635094133164,-2.99370086931694,-0.04220283310521717,-10.058994900333282,7636.277821524494
2023-03-02,0.6234291701803008,224.4817158998657,-1.7707423731187992,10.375785604960852,-9.969017929194663,100.5775695570537,4.484784165880999,6.161018056221365,7.109746121608859,19.72278962850094,-0.6224199181337273,1.1650105734329643,-2.323803924986921,4.438702847317457,2.1983144823559155,0.6921424626267934,-1.8851064322094808,5.7317544510199685,-1.2697996650522665,10.37019337228487,8.76430935715955,15.27343908905447,1.0690555760591036,2.2920379225702643,-0.1138327475406529,2.5917062737013525,-1.6671421121203949,1.0846356052917197,-8.931214153784351,8754.360248107034
2023-03-03,3.122732293309016,231.491678934845,-1.721957905612597,14.088374827516944,-5.442346557406593,123.06129371980803,4.298048675677106,5.765306297135362,6.887723144233268,18.96232324350758,-0.638111555457621,1.8889265964197743,-1.741502136494832,5.801785218153401,2.2605867306696807,0.6957641053295702,-1.2348628776590485,5.900234736306604,-1.2132401241939532,15.652202115265624,9.713616619528027,18.64592369843504,0.7591561830043931,2.352269448216957,0.0129473747159855,3.1289814824566617,-2.220716875471523,1.7171967233988872,-6.4842032993888505,11001.532669602891
2023-03-06,1.0049597549796283,233.81807714426685,0.6747811408807378,14.719373223516952,-5.873512419139803,112.37227553481944,4.266709629406535,5.47883653210818,6.817424476860409,18.578896610127977,-0.0810684366687644,2.102862301082779,-1.822704523559738,5.34554389172726,2.4891046952410667,0.6943280839145028,-0.6878525552922297,6.094823176477937,-0.1389638129874049,16.5933642381432,18.06513668866313,16.294862773474822,0.8780054712833064,2.3331997507754583,-0.0086872008755694,2.8325936749167746,-0.5501563704220226,1.874503646799572,-6.716515231958923,9931.43072893019
2023-03-07,0.3941703601830992,234.7397187011196,-2.2763655397368794,16.498688046987446,-0.2446531216643691,105.62751057058802,4.22679236336169,5.226435825840113,6.781521300555793,18.3334499438358,-0.7800340959665536,2.5448611757321107,-1.0023254125837264,5.048560969855795,2.311980390683596,0.6684553588301362,-0.2430240213495885,6.124109341624741,-1.4260683928285025,19.89744482550517,27.969626614593192,15.113632802104508,0.3957668271445794,2.4143400644142057,0.1941308458960702,2.7062574364383543,-5.255864443337204,2.284413456988676,-3.674034826310168,9255.753982925433
2023-03-08,5.179108821849532,246.89714418075408,4.00884318208144,22.539356296703115,3.9318914384255352,117.14992210661696,4.099729182003579,4.740089525319445,6.453863841881461,17.292619993039576,0.7288692567651027,4.080349488556995,-0.4060740417899796,6.018055542603905,2.6839358030593523,0.9250153446482506,0.122410187900146,6.44854571315964,1.113352472297964,20.909082192259547,-21.409546218267707,16.13820421290989,1.149397429741199,2.581965149675741,0.1976071189420859,3.0303245469124858,4.800299131172812,3.489772090170749,-1.416551681707211,10406.794759525492
2023-03-09,-0.5751166711380762,245.4771975440068,-0.1320790261750031,19.377947855273792,1.6144693855651246,117.64161892458762,4.178037518224965,4.49509499057673,6.496048115396095,17.246238337824842,-0.2759083999133256,3.599437489717284,-0.7601804267107584,6.062054653364758,2.55293597648941,1.0025044676304855,0.4620596422764838,6.286907959351245,-0.4515411498945884,16.139392841973827,-10.687296999075624,16.62942101981038,0.95511482460013,2.3512312490945684,0.1766669922171415,3.1055366455156954,-1.851828475263714,3.065762240130442,-2.669152042602426,10454.763936884876
2023-03-10,-2.485461878160866,239.3759553794728,-1.4811745229736364,19.91803763910549,-1.0889032329024502,116.57897487072836,4.224561373175108,4.347851322829484,6.660732273990237,17.520112722863924,-0.5922155987876149,3.845555418365364,-1.1472524239718749,5.905954523973819,2.555081044161032,0.999777276943719,0.8469909413680189,6.200459095410204,-0.9791670401012328,16.72362795028313,-9.021986981845105,16.687956069692287,0.5716654937633434,2.287130146569758,0.1979952133328163,3.110787459287445,-4.019064406448252,3.3089967564061267,-4.130364303591769,10347.298899612946
2023-03-13,-0.2016604619264561,238.8932287221137,-4.972578683701986,12.647417892514149,0.3937419524064138,105.25273894497676,4.2069593795456734,3.9209391440744543,6.67293295367226,17.375787968514558,-1.424604985039221,2.409954125516814,-0.9229668729197644,5.30247869298648,2.2361044886474635,1.0020361044924389,1.1632349043433934,6.204529894807815,-2.680221489821065,9.430082832144,-5.294627971063695,14.849593287317564,-0.0827748376601842,1.3895277061954767,0.2878425816247459,2.836668228780493,-9.540757698276307,1.9528946644763663,-3.328972993836549,9213.474547689928
2023-03-14,0.9734982214220312,241.2188500548212,-4.041760573277073,9.920833074033398,0.242362073151953,113.8997948370436,3.970509359550029,3.6846846035536425,6.609310609029582,17.051472072054487,-1.275009510141812,1.82449771717184,-0.9547555432010638,5.909741521137313,2.024662655671031,1.0145131670866911,1.2913002104195148,6.199045229818322,-2.500385523165352,6.626526757643734,-4.886761335428361,16.255695637775982,0.3017290094525766,1.143093507102379,0.2266490519560448,3.0798374092269376,-8.058973658996988,1.4261634555883311,-3.4107960226423564,10076.97925007337
2023-03-15,-0.7820537670652161,239.332388951096,-2.608953115996964,12.86620640877367,-2.1779350545181906,111.39128299304262,3.7662931609786288,3.6081002387394,6.661012599220667,17.00725980257961,-0.9637140767104104,2.6795463935890966,-1.3106975761313235,5.776901843923667,1.6185762940005244,0.9754706495038744,1.443525286544188,6.139113093046483,-2.242482946097119,9.911186961226678,-6.048091536574189,16.00382156583723,0.517422217948065,1.48737408861006,0.1558347163757246,3.1090616832943034,-5.778064856536256,2.140531177622712,-4.719001859318186,9824.9270513611
2023-03-16,0.3850287259584473,240.2538873990804,-4.592429847822548,9.72446787045762,-1.9751390559120776,98.00159085559643,3.666208046216403,3.35398550947844,6.631820253711116,16.76246748207253,-1.5310387182941434,1.945844257723386,-1.285887847307162,5.061999780468578,1.459807027121622,1.0074032635654944,1.7550379196522636,6.2166200842315575,-3.845101690698457,6.478372346152095,-4.859027246238807,13.649154293598984,0.2629380420582747,0.9865497411652772,0.1274126922289194,2.8165932897435897,-8.935592767289283,1.4792338307776416,-4.609387669391677,8485.160671436282
2023-03-17,-4.483313227078933,229.4825530867461,-8.523927736870405,1.80649044304542,-5.497485277005955,87.73702186489243,3.554897369394229,3.391239875461301,6.947104096049357,17.37914936084167,-2.68491699346953,-0.410364360650492,-1.7345534375566796,4.291295503118034,1.6713846068956215,0.9395808648526404,2.023858500582231,6.057098540464768,-5.710597260348442,-1.4811327426558332,-5.954034477904398,12.31267165326222,-0.3301487699432445,0.4809613777030684,0.0387118265310195,2.660302776298133,-13.876807061425483,-0.31923179706085764,-6.513267086735708,7457.906550019652
2023-03-20,1.2171637505516752,232.27573153675849,-4.919239661282398,0.9843796066410856,-3.8076340807836986,90.73714934404111,3.150883002079379,3.2991233729247926,6.865385816300123,17.004215134592688,-1.8851592641233348,-0.6710130448222346,-1.509058976706946,4.56188183813171,1.6496592543984547,0.7780107935541984,2.343628289132773,5.983728910549294,-3.6006928495695107,-2.845403737392043,-4.420612322646916,12.96369226510662,0.8375616301961331,0.7118704838476656,0.1987784075992373,2.8228209914288045,-8.63598627201202,-0.5124793172783151,-5.599877911192764,7757.122019418274
2023-03-21,0.7993933190634905,234.13252821646915,-0.5295103618621625,-0.2040219325537862,0.131578659758225,90.85758568107411,2.965847129860132,3.2539195989868577,6.811690764742402,16.700853361701324,-0.5226793271005703,-1.045556368376353,-0.9426527973550992,4.651479867637146,1.3358134124438903,0.682944059256894,2.721170836855465,6.050868737298851,-1.1604816718244817,-4.9816032701231725,-2.359667855886027,12.838434703674038,2.0964325876069854,0.6307516063838593,0.3558933248173359,2.8826139245495037,-2.253801714046851,-0.7895439001228463,-3.4706760705718676,7768.368318431386
2023-03-22,0.3934052105103003,235.05361778197224,1.913920639634123,-1.927597980337816,-1.175617520880996,83.51636231358268,2.9529003829576603,3.2402295566463293,6.78399061054959,16.46808809581853,0.302497173468192,-1.5819040957068955,-1.139190187369003,4.270956379326155,0.8528795407116672,0.6242859505174405,2.9485712461701223,6.05597957436519,1.0473272915334395,-8.210552235623586,-2.6210170586109176,11.61405599943986,3.1988123204738064,0.533044128950162,0.3264107349557094,2.7375450797505363,1.2986787562779514,-1.1895369666859543,-4.1772346387914485,7033.448590814128
2023-03-23,-1.9963699518011468,230.36107798595145,1.1173229979438344,-4.590969390178621,-3.242230478981037,76.13936907496601,3.016199945161915,3.32412685718503,6.928953869710333,16.646324191453772,0.0320424306891754,-2.343202937545596,-1.4136143315457026,3.781586701966495,0.5878656824658116,0.556663899662733,3.037648464815032,5.867070119049646,0.1644021424794874,-13.992471617522478,-3.22449045908214,10.729293654533889,2.8086933333865822,0.668946967458663,0.3907996186819076,2.651816754642292,0.14051322466334923,-1.8076298550086993,-5.294269032225161,6294.951819902474
2023-03-24,3.039882185029641,237.3637833568886,5.498755726488638,-0.7365525364043786,0.1852808227186465,83.40154728514284,2.878654764896745,3.217086360673524,6.724607718879258,16.015639645176694,1.5556151994464589,-1.2230591664726618,-0.9468741460212792,4.383447862975998,0.4620182090511698,0.5264942949319943,3.272547990822616,6.1006266357773535,9.69242990536849,-7.473370558106733,-1.9456879498782675,11.50762463730055,3.3884753750641523,0.910429216096768,0.4260795550331831,2.8761499260262178,6.746244316560181,-0.9131291341754796,-3.4416492695961676,7020.372137684344
2023-03-27,-1.779960960751692,233.1388006781728,3.412256879961955,-4.883495552955544,-3.2756913794407585,75.85607127689555,2.7775035073801537,3.2795629420558505,6.849050624053329,16.151213697463803,0.8610539116695823,-2.464239937484165,-1.434991494848203,3.878982158732617,0.400976318346345,0.5199059705047621,3.455795805209742,6.380545879331928,5.964392784014563,-15.544406946242352,-2.844013346646445,9.8189513811473,2.363980646984336,0.3611913635511009,0.1987553234846541,2.6672579541899406,3.8055236807769472,-1.8755168722653595,-5.31235513610943,6265.026977433995
2023-03-28,2.0003495354624645,237.80239159452137,6.594392381536128,-3.5199342810676293,-4.068919360817991,76.38271574423467,2.570929184216844,3.18431636299173,6.7138596833515125,15.695690744849388,2.16797716385864,-2.109736578154382,-1.5820344594059683,4.024603893665204,0.6047687336283182,0.5295956122492124,3.740333796311788,6.782383079699615,9.21627632407558,-12.685280149673618,-2.839735155496572,9.3136788859003,2.781384389013029,0.510839783958529,0.0963461454936881,2.706462694423351,19.052659175419446,-1.5590906703057048,-5.7411064093265365,6316.893808548575
2023-03-29,-0.989750444062032,235.44874136772447,4.8854871871840215,-4.4687923538502,-3.40764412410716,67.36438794921266,2.285504580088858,3.171946540760236,6.771401135105068,15.715248756299872,1.691009766769959,-2.417104664810707,-1.470933701790384,3.445229179117405,0.8345638983045955,0.5504951223342838,3.9947537491927454,7.103209927809717,4.630934281699747,-13.927329179033254,-2.49334070716636,7.6222769878051135,1.8304347867784907,0.3029789340509062,0.1042213401367052,2.460984943066954,13.211100397470862,-1.789529909613714,-5.38367751581417,5414.2633572292825
2023-03-30,-0.4035619593989348,234.4985598136808,1.298915318542435,-2.288409657810525,-5.39070545271582,54.3294854400233,1.989906311255221,3.139329292925335,6.796583221372421,15.658273474064629,0.1398250242799796,-1.7476803394044482,-1.757257003639642,2.624794735574856,0.8068084069405332,0.5610838326722372,4.360709836100628,7.658561540397473,0.3448634098165191,-9.778474738849043,-2.738853057294033,5.366510873631133,0.4104140188938195,0.0235209836337398,-0.0665197810538291,2.038188308236942,0.9511046696505818,-1.2824752444300502,-6.433495913778006,4109.975378291624
2023-03-31,-2.9970834032971294,227.4704423965341,-2.714775018792161,-1.0266274489500828,-14.533408447103684,50.15793211962129,2.185973639451176,3.267084470568591,7.007544932162692,16.047721090581067,-1.7088273946369708,-1.2931290615104214,-3.0090490557092417,2.300652062175996,0.7039751873628787,0.5283590309512658,4.433461248115989,7.669632922330233,-5.306226279141474,-7.996005798737474,-4.756113853464897,4.813818730851754,-0.006372693083358,0.1278851274697883,-0.2774131932182855,2.0075733367226216,-12.767005609909384,-0.9875689291077938,-10.747881624282888,3692.022262027055
2023-04-03,-3.706053127836162,219.04026695119464,-6.688025288943185,-4.689020634459105,-14.000284148145504,49.03579665430527,2.87239951593972,3.516915062494133,7.222774199530854,16.561146637090076,-2.683715084347357,-2.2426345023007825,-2.845571742134904,2.1610888143735254,0.5991187491317602,0.4918938718894812,4.6732743615378,7.915428367927147,-12.86673455032226,-16.03426168029746,-4.397970367663766,4.521563090082973,-1.0041105402516308,-0.1154775265574366,-0.0552113668375956,1.987967552316088,-8.23153099933638,-1.8427914428414396,-10.454904949290098,3579.010875061509
2023-04-04,0.8476778344487235,220.89702274265724,-10.530750173060763,-4.0678993306096345,-11.19175195435159,50.7688364154328,3.215088516278293,3.576844408219954,7.158062243588283,16.30212985691063,-3.592879864685249,-2.031408953731143,-2.4789376460237382,2.301243449448064,0.6068608052061787,0.4493503238451808,5.023790705518193,8.265811983873482,-19.034722121150168,-16.170086837335017,-3.532071897167508,4.538594589189667,-1.3355591881920434,0.1416530395800478,0.0463667927181505,1.9857092875740248,-7.0613051415513866,-1.6976697842870712,-9.026254711543535,3751.516954526728
2023-04-05,-0.2179008349440958,220.41568628573435,-10.209303148729171,-5.594223241270108,-11.866212265878383,47.71963856861179,3.2752928153358285,3.679930291853069,7.189805073728419,16.213939065455257,-3.4286948990953063,-2.389272885708433,-2.5618010628746384,2.1252079479693524,0.7333750654187269,0.4035417664912718,5.18225365214272,8.359301855641897,-15.31273736798456,-21.7879743751675,-3.554216276565938,4.122113636384568,-1.248906007466793,0.1898431366440673,0.0802333394749843,1.9061440780403047,-5.250740605969238,-2.0542871729250862,-9.369340643242163,3445.7992169796285
2023-04-06,-0.430483284547023,219.46683359975464,-8.317093397353572,-6.365038534400915,-14.584469161334818,41.94506605792934,3.330187590997707,3.811309618811096,7.235229919358995,16.167083272667647,-2.8039771822020136,-2.5091566724341887,-2.921414718092056,1.7736928229180342,0.2798490936130268,0.3732135506261325,5.446844417383831,8.542489978018327,-33.367161912348585,-25.6238631869302,-3.880615188444782,3.356801078144301,-1.0492205016412752,0.1368876509035093,-0.0142406410713819,1.7502569521922764,-3.7878032126509567,-2.2380534053837935,-10.750749520959396,2867.5439568248808
2023-04-10,-0.0062226600026971,219.45317692488103,-8.13754826841316,-7.457902849812345,-15.636195790710792,39.92159701821544,3.482732698454943,3.922077994263847,7.221192813040547,16.06751586319872,-2.6296088966955016,-2.71693660650009,-3.072738033597601,1.6582519726301692,-0.1136539463810575,0.3799523790340897,5.842778354185544,8.954164060533383,80.57991103946246,-28.045718000907232,-3.797651127511298,2.9755976878793846,-1.2099231673519504,0.0701620371135936,-0.1305847290098126,1.6511462997776956,-3.1702109642823713,-2.5102649299481605,-11.172312947924775,2664.3989875415814
2023-04-11,4.468334238376803,229.2590783666212,-4.958058495628317,-4.614972797162038,-13.378931060151732,40.51701388462524,3.2452872406227096,3.7670336851018007,6.854266143499824,15.2927403676844,-1.8422822611959,-2.0740741593083065,-2.907907083957366,1.7806766394828797,-0.3764371295886262,0.405349795600264,6.629592854683284,9.98302538310093,15.882426694779603,-19.274975116105622,-3.006454470266933,2.727772842540225,-1.3344127291982837,0.1096424727794065,-0.2076116490991049,1.522608428892804,-1.7626326433317223,-1.8662025567675156,-9.793479996816696,2723.1425526412436
2023-04-12,0.8088686085660379,231.11348308381656,-3.434096782010914,-0.9896965581593444,-13.711650365754346,42.436142356499246,3.0410880867849794,3.731292211517311,6.710059497115735,15.100923428391376,-1.4648616794841889,-1.1223540658607212,-3.019986393313701,1.929853651581919,-0.3596886467146113,0.4264350348445451,6.9771049096963536,10.299937313586048,12.38508205070416,-9.820560325296794,-2.904397832896682,2.8293931635971976,-1.1779228182876549,0.3881053348524756,-0.2838519296987263,1.54068382385014,-1.1819953879559149,-1.0303558106362682,-9.543263250411972,2914.2572220540046
2023-04-13,0.1960433772288716,231.5665657612853,-3.615892226278435,2.2384443816620165,-12.182649929780526,43.12039734259218,2.898178312161813,3.727681233736444,6.582032646691154,14.998998220628057,-1.599821800845721,-0.257449600573166,-2.8464288995982825,1.9880557639844985,-0.3751874531845242,0.4523462618115706,7.157073172615404,10.390092715428658,12.358006130483188,-2.1215827911258454,-2.6177303894735298,2.8699305851461423,-0.9894921916686048,0.7140592020987772,-0.2235832647000653,1.584145755588076,-1.1505373037036875,-0.24238996847492353,-8.611185671998458,2981.884486651284
2023-04-14,2.8194098546606705,238.09537633645832,3.753149480804544,5.55666182456207,-9.544717460251327,44.35076654512014,2.7517650456557963,3.6004073579486504,6.313213056585015,14.520004696858312,0.9929891597620232,0.6550723747976956,-2.5497880920273204,2.1378251463806155,0.0476977967268096,0.5053689610118183,7.335439404994148,10.525385721073414,57.28719245038856,4.666941542053597,-2.1944636967694664,2.949177539817767,-0.0698479837035409,0.963331861430384,-0.1856120481885484,1.6056364428486354,0.6778357480345524,0.6369129695577599,-7.28275422337438,3104.1231166508346
2023-04-17,0.5827074899932505,239.48277592769847,3.102796983248094,3.844253676453401,-13.08729714676062,48.441768930926834,2.880144191451464,3.549647612320382,6.190554784401062,14.37692467450859,0.7229222652017674,0.1820234909683009,-3.172564631866243,2.4430989855297853,0.2824990405081692,0.5300614775444268,7.473845605235547,10.62801601769154,7.370362601042516,1.2189515319903548,-2.627821900262842,3.304873649876117,-0.2934261329063686,1.0644449556357591,-0.2735027140219982,1.7201662351018847,0.5136702081124818,0.204937727447456,-8.60458529737945,3512.4250087330074
2023-04-18,2.726084950377828,246.0112798410105,5.073516147042474,4.796771311477121,-9.965207458971271,54.65616188546287,3.144431870929039,3.4899942874530665,5.855926467213603,13.934493029462008,1.288894049273439,0.4580628945075511,-2.820705752593137,2.9660683691184664,0.3440182616712755,0.5072135855865219,7.7460940343471005,10.786329885291496,11.78088484924341,3.1518021806868,-2.1324096247205016,3.8317629308508834,-0.0061301381619045,1.2869359584474025,-0.073186617897611,1.8861556182874268,1.002251275883963,0.5750995478159673,-7.221083020358735,4133.065901438901
2023-04-19,-4.755891315044536,234.311250749022,-0.3158288053404146,2.432896770470488,-13.371920848278258,50.72362372486897,3.303112449894817,3.664630417100161,5.969110559538617,14.545756893423256,-0.4046200200175633,-0.2088171435543012,-3.337944349229624,2.570518436252148,0.2129337477957729,0.4931903489584976,7.712947357998477,10.434767466593591,-6.27662566141728,-1.5516071178137725,-2.583261357472724,3.5832265916311967,-0.600476858918813,1.3537935669315817,-0.1204139851835203,1.8041422081660703,-0.32307150251717837,-0.3137029525836103,-8.66118876483849,3739.0136263786253
2023-04-20,1.987678971291973,238.9686062075315,3.736537568254037,4.475246034493481,-10.125281683491526,50.67189562231812,3.303822079647197,3.578647203530901,5.696969107186522,14.170553024822102,0.822036078979097,0.356869938696907,-2.927507483990649,2.634365994274505,0.4780192214158705,0.5082064143211898,8.003150239613335,10.582662132287554,5.681488999445452,2.512978136743444,-2.0839193565055263,3.527507780368464,-0.4313057908645605,1.5019195763577249,0.0360176459596213,1.7044408699955602,0.6492544175930054,0.567785137041721,-7.249877485522319,3733.0423008655066
2023-04-24,-0.2015422369922026,238.48698353287176,0.4731977895272964,1.4109354188866068,-9.52371792897984,56.14416123879786,3.3782302424506647,3.5686757047272013,5.585165250225063,14.114704093526582,-0.1620608399775131,-0.500801741412803,-2.878402916044886,3.031923491018898,0.791903100636042,0.4943398885065737,8.218222947523847,10.496899744447092,-0.6913457344582533,-3.615324292086088,-1.9561839640386245,4.076889743810542,-0.7452198943424928,1.140008591152821,0.1738425591125851,1.867480683109952,-0.12710809193893663,-0.8725242661998237,-6.988378233872069,4279.470290994384
