,SPX FALCON ARMATA ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-01-12,-0.7974465279496634,123.0181736255396,4.557905458455682,1.0793137889412288,22.001618475234658,21.414559614541176,1.4012029033500162,2.565963453673544,5.223648760742011,6.534035659049417,2.524423000939076,-0.8257407697591823,2.96214669514708,1.3561688997582997,1.6044096259075515,4.726712191271689,2.0535444694332683,2.36854325140528,2.204691857416725,-0.4482652109267241,7.534881344698292,3.7412261504859887,-1.4668712497683385,0.5844593201433347,2.09218719932704,2.484664570428756,2.6622759705634875,-211.88206374103223,1547.3213913241086,886.1255950714543
2023-01-13,-0.4486738126465495,122.46622329568574,3.297017020174292,-0.2450217751291847,20.78875896661517,21.4582106294802,1.297944556215654,2.577764878949328,5.099389572791555,6.563813087369212,1.7538040350159518,-1.3357138308456329,2.7961171205091384,1.3539174459018442,1.884691012681803,4.415919970485462,2.1479581138001294,2.327480498849861,1.2078056215055146,-0.7797143572559386,6.638160398482994,3.818232227947568,-1.92597409991712,0.9730412323910672,2.1366724212757893,2.8558410430260963,1.3735275034994212,-344.31562014807355,1425.8490488628247,888.6861050628022
2023-01-16,-0.4355040216351247,121.93287796808838,1.2983121975095668,-0.7860505373917944,18.82300989989985,21.54238571760362,1.218490409890157,2.587837711584076,4.973090006868422,6.587716558007712,0.2278520823797914,-1.539580687733518,2.471476980374792,1.3590425835037614,2.354698264723616,4.182464593262278,2.202518622872342,2.252178067322897,0.1179070717520852,-0.9525926340564006,5.580373916329697,3.975257312148272,-1.2657269821517434,2.210297954026439,2.569193510577401,3.041000596263974,0.1560024045866666,-398.41849637433455,1229.0877473307223,895.2987330385308
2023-01-17,1.0019364016351728,123.15456785801204,1.8516002465327368,-0.4210008198531763,20.356461162648355,21.477052046597965,1.243072185348784,2.563266078493631,4.7963547573952905,6.519697921619192,0.6684435836228654,-1.411923356911743,2.881868721975678,1.360431428547876,2.3789165997882225,4.285604684326058,2.4208263367338385,2.345724097670189,0.3492865728670012,-0.8444864873890864,5.70981261443392,3.781178684235903,-1.03531970712037,1.710688737451368,2.3237918802391566,2.7401196821608664,0.4474599853139913,-361.91352462047274,1382.2464754836728,886.9601957209015
2023-01-18,0.0851615554848583,123.25944820365058,1.777701342312307,-1.2163260977409145,20.470217406752404,18.791499734193064,1.284550640699286,2.5585230064728965,4.652742366792108,6.515955846020789,0.5893303837705515,-1.7253941093842688,2.994869667523619,0.9462917174508496,2.1410848495866626,4.229853851435879,2.594571040086139,2.3744100403324686,0.3535706313564182,-1.0436437473114866,5.370582177100505,2.596853510399385,-1.1317239574686182,1.3728870314330384,2.3686981292520457,2.3997615736113014,0.38876191333647275,-441.44605240924653,1393.4356985107736,616.5995048364916
2023-01-19,0.2282207991968876,123.54075190142662,0.5976730557984031,0.0973461803712335,20.78609660806781,19.36345481986759,1.3316360914305967,2.541400082812366,4.495784756072614,6.512686640056528,-0.3176570289585999,-1.2201102325254198,3.169273644769119,1.0318157489010196,1.940222857823321,4.165871642333095,2.752070275162896,2.39354533881849,-0.2180180296053418,-0.7443312017755117,5.177328598243129,2.807505892570511,-1.7866974370178967,2.760413313999547,2.1857477513269785,2.5573068442002223,-0.1948697744154193,-310.07882459803176,1424.8372139975697,671.9892642867592
2023-01-20,-0.3079670189228167,123.16028713064097,1.017201583905665,0.7316114712526589,20.69384601019312,20.27785312314821,1.3482595714995762,2.547804471613163,4.350846242293684,6.5411525901224605,-0.0025774238314947,-0.968097427640196,3.2532194140642954,1.164356045031051,1.713634007291833,4.1782212226095865,2.8493888283530144,2.3542863051596084,-0.0020278754598922,-0.5903284732153026,4.967471382703447,3.235048576329914,-0.4706278807523898,1.9321159691150047,2.9558760633265697,2.814622019377809,-0.001590854520082393,-246.65229550988917,1415.42574630385,761.6230559779603
2023-01-23,-0.3490295991050107,122.7304212742123,1.794160630972799,1.4116739824290332,18.39341330693729,18.37286235031492,1.3671644557862417,2.557749142304569,4.189024606222083,6.565759542881684,0.5657578409407139,-0.6984502171752822,2.829288858914891,0.8671009755587792,1.623847732069358,3.764365918783852,2.9465864793690923,2.340482243395974,0.4763279188319074,-0.4745714105550256,4.022268048498667,2.432480110020588,-0.4162304961690063,1.8607189633082148,2.0998336991178967,2.398109467087174,0.35246537888777557,-178.64604439225178,1185.1960648104478,569.3176504917072
2023-01-24,0.7328366503884576,123.62983478248589,1.040921673576069,-0.7443698222352181,18.40171959734798,17.664611209656396,1.3847362514589865,2.5426564162622887,4.010463473254165,6.527742353128213,0.0146201511648513,-1.5505454151694864,2.9568659266702984,0.7608846853037803,1.5445629222934791,3.5370380995818294,3.136915835149756,2.39106701739492,0.0131073024138885,-1.11463437418242,3.780274453444156,2.077256367124137,-1.3093970448974928,-0.4308405614175077,2.2834959321742123,2.43930193576886,0.008826456833634965,-31.970208990481016,1185.840279422106,496.6859186104118
2023-01-25,0.8339716888546178,124.66087260354956,2.064201986640996,-0.2205149466257822,18.29698063814131,17.12578990982187,1.4631872466088869,2.522747835560892,3.842660804603585,6.492025127590821,0.713186483003596,-1.355129246287611,3.0582453814358166,0.6792901636783903,1.3570069485713383,3.28698959668925,3.238614195369996,2.433994814517205,0.7689904369932183,-1.0400548198937698,3.6286506972346446,1.8118234209961253,-0.7033641432725568,0.0432833633274494,2.260740355445639,2.335024641682066,0.44981019994118054,-27.72221106887586,1175.1799658103353,440.9968811525392
2023-01-26,-0.1094261542021524,124.52446100486463,1.932922313217731,-3.110716474691402,18.65212023279115,17.790690466860887,1.5370475360568965,2.520843772138276,3.721781345734722,6.519838734583332,0.59350519197454,-2.5026742913510835,3.252494953014272,0.7756016065157694,1.0735458103267657,3.0954016177562083,3.236059610215733,2.426062240975952,0.8497501310016503,-2.0381364617933184,3.7406835785753216,2.0843642472801247,-0.962604680319982,-1.076067433813821,2.6115242017625806,2.656024722988155,0.3856582209988281,-16.908466930502442,1210.507504322485,505.6797396766573
2023-01-27,-0.5901353443129476,123.78959814815975,3.945873535923597,-4.909124865765115,17.367028674259195,15.566074137611247,1.5777824189932954,2.451102241140458,3.5955728099965,6.573558135923348,1.853992591407965,-3.307597356014203,3.008733187788572,0.4280948217103439,1.0416480582705592,2.7419710426260324,3.151489005189725,2.3490189816066263,2.808239205595018,-2.956726809321883,3.432700931125544,1.197992106592498,-0.7674907963476953,-0.6206484658127366,2.457139240744154,2.4670860829156216,1.2227618743953454,-18.837654066566085,1081.8119242546682,281.4106198200687
2023-01-30,0.10195206737722,123.91580420266976,4.621160829571259,-5.717025651795146,15.826449388872351,15.568840583231156,1.4953295345866973,2.3035827928445776,3.4456424124216323,6.585384122028751,2.407819899250588,-3.870127918058382,2.692001830763536,0.4250010059639825,1.177801403020283,2.5670643374261903,3.191291002144001,2.3495617053671087,3.056953574755562,-3.472900911819485,2.906559030863639,1.191198711712131,-1.534825674979884,-0.6058679511135234,2.3690766942455306,2.513803751367428,1.44609323106617,-18.46827191154292,927.5675682395519,279.8794876521457
2023-01-31,0.8389188615477439,124.95535725656453,5.095207911694814,-5.004748234853309,13.85769902086652,17.738632309396507,1.3530851101234591,2.0853185591345365,3.301381243390231,6.55342551739376,3.011289726680056,-3.933635283334973,2.21272869397668,0.7554073703592945,1.5496754511485693,2.336506980775536,3.214840611512294,2.400514433579389,2.629280400885627,-3.510746053273999,2.272293369956403,2.062268765265559,-1.29212987298813,-0.6860317293372983,1.47767553117681,2.8657254872898514,1.59586205320519,-14.99945603495864,730.5061007005974,495.0505936939919
2023-02-01,-0.6651504638921613,124.12421611811438,3.545276579071209,-2.754885291307124,12.694846907737295,17.86623843723081,1.176454353094722,1.8538005030922609,3.2468176844630907,6.613250629302506,2.145939578678793,-3.2112515385170344,1.8917627938485413,0.7651348457435424,1.5500578277241963,2.0783109924133214,3.127470641079842,2.347551034912734,1.6287134025970835,-2.8643546319052406,1.9639541337967568,2.155449838943695,-0.3305056038732457,0.8078559683566887,2.2244020063823835,2.8922509307964157,0.9876232744096083,-10.885448593890743,614.2208893876749,506.00285001147574
2023-02-02,-0.298474552526029,123.7537369194794,2.9650917774299947,-2.620945113730044,11.43105309256821,18.268256472999497,1.0298269064235934,1.765054823290943,3.1797726140972102,6.644558795874432,1.8880990048379247,-3.2968265139957107,1.5342024951972002,0.8202306480751119,1.2460355618652217,1.83644326053415,2.974995150078336,2.273018263172971,1.5604812709061548,-3.1686682976467515,1.6398060610549932,2.397724143098332,1.1320483691808112,0.6460678408355465,2.586089071757895,3.2224171433051056,0.760655032744675,-10.640531058451211,487.8415078707664,545.0070767313271
2023-02-03,-1.090742958628621,122.4039017479904,1.64943728660774,-3.25305334776348,10.468852020860025,16.981709627824927,0.8867851166188712,1.6894810387826826,3.1425462065267133,6.721387506209063,0.7090338511191819,-3.818443430867557,1.2461913841922023,0.6176621833449352,1.0531340518745356,1.5110663877571648,2.864026416981846,2.207271374477791,0.5970376375469797,-4.269294735415533,1.367380546414947,1.8808502344550435,1.191632315310432,1.1587607477441797,3.3538500167537206,3.332377384276031,0.24597111552417308,-11.79637834498636,391.6214006999479,415.15468821924594
2023-02-06,0.5443036879182905,123.07015069936058,0.9792389655128824,1.8935370091373824,9.878587798290482,18.059466217076576,0.6964722775067731,1.6044165506350765,3.048276031688335,6.690555525482616,-0.0594964883480284,-0.8131288702411911,1.0910920631383263,0.7798044781358635,1.1865123423758128,1.35812697916604,2.829912951159524,2.2162121262922785,-0.0349239137794671,-0.9605857458300834,1.175283424554514,2.354163258151904,1.3917544520707827,2.189939338815108,3.176801241522391,3.4505111698251016,-0.016210406769058428,-2.385533526570071,332.59497844299364,521.7325159987989
2023-02-07,-0.6007589271540659,122.3307957823722,-1.3517519222882282,1.7228998490753933,10.021681493677574,16.25130044906203,0.6702444708672866,1.6153419894867955,3.0023225549539974,6.731891516027081,-3.539646570265069,-0.9132645513318508,1.1554532920165144,0.5046397139323923,1.454662476370653,1.1347276351581503,2.750823599354812,2.17792888785546,-1.6309134119302149,-1.3000781258584135,1.2610926708025447,1.559821272317529,1.2307430216499995,1.2547748625445017,3.950732076724264,3.3237729138101604,-0.9296551580251351,-2.6975536646106733,346.90434798170287,339.71798088718043
2023-02-08,1.6801472912500337,124.38613333407434,1.1119980635533848,2.557835402377783,9.542878061953068,18.12719046134216,0.6739819270551946,1.6115202205295542,2.8823007002483334,6.632398894848522,0.1354953888691102,-0.3973260873905525,1.0374490239116585,0.7932407338099605,1.5482502682879076,0.9766922694095852,2.821284394725543,2.2654243673265984,0.0589836444195041,-0.6555790846597277,1.059886076597895,2.3223414748021645,1.1569935242754383,1.714985477509598,3.023692788160933,3.3604143475342294,0.03777565906828341,-1.170824630314873,299.0240048092523,526.1088966270013
2023-02-09,-0.7682334145118985,123.43055749478266,0.7874287073984558,3.3243366561822656,8.086860886950992,17.422838769358933,0.6744358635561158,1.6356309959380106,2.861529480200509,6.69124672986756,-0.3458415031905045,0.0771581304977284,0.5361548373714266,0.6792090220202726,1.2040580265246337,0.9402822086704488,2.7049835069658363,2.183749508773561,-0.1937181661676843,0.134217396295484,0.5671838179935431,2.081170541415311,1.3187586923102277,2.9622219242282184,3.9919235003332174,3.6605859322009167,-0.10154809388251958,0.23076824039093424,153.4222873090447,454.4755147489692
2023-02-10,0.2883944146416128,123.7865243285586,1.5202186574775578,4.144070450858327,9.084980526795473,16.995077503119152,0.6472305830802281,1.6319041710352595,2.818553391087621,6.679796916321906,0.7718146365147082,0.5796516984858773,0.8984546898924448,0.6145412104329006,0.9453712650589058,0.9509651879849176,2.6794488721371064,2.186972486662257,0.528408315002194,0.9947115167393262,0.945098277212191,1.8770288640747648,0.9683609020503274,2.295668614621737,4.366384195657391,3.612187271180496,0.2287474850425999,1.7296999600612228,253.23425129349272,410.501048240242
2023-02-13,0.2700941094914366,124.12086443911424,0.7846209831341915,4.154257684355827,8.601379305035357,16.18605192022112,0.57767330589109,1.6214798730209872,2.766502284956573,6.672539270855594,-0.4086317209308638,0.589660885659295,0.7405529004314454,0.4921664894226127,0.9174066057903412,0.941694589044388,2.722245264737481,2.22055728804894,-0.2573075402250201,1.015322025981407,0.752592471263746,1.4789081309210248,1.1915123082600516,1.8741251927207705,4.134312398748913,3.4209549487048303,-0.12129004926659834,1.748327918947712,204.8741291174811,328.4000228471518
2023-02-14,-1.0731569223364712,122.788852790322,-0.3817925685916253,0.5409251373582071,7.331219094436081,14.30690561616835,0.5981005147444356,1.6207746227169542,2.7545653163095776,6.752972422228217,-2.344872064601349,-1.639468715606481,0.2826511595007802,0.2062599836008163,0.9636196596719812,0.9159179708231016,2.679990470154023,2.18419005103773,-1.4554177831171675,-2.901143305011701,0.2905163616237745,0.6377045717261607,1.3147351729931784,0.5621151856069428,4.067564034193602,3.391385088050366,-0.7643067647151058,-4.85886432271422,77.85810805755355,139.28679810655566
2023-02-15,1.0580396716318718,124.08800756518528,0.4429758240384665,2.462661975599602,9.60461547822408,16.481841347061437,0.593505642272598,1.6209609350617618,2.6895901970688847,6.696272844062652,-0.9733703524801262,-0.4537262032930644,1.1347369824925668,0.531014278980964,1.0622903739423082,0.9600588148450911,2.769760320705983,2.2627529856263444,-0.5438256905914473,-0.766070202553809,1.101892261777227,1.571455885258932,1.244280159858954,0.9963196586467457,4.359792747450518,3.555800714473948,-0.32885637155850606,-1.344854869392558,305.19774643635344,355.5816496149738
2023-02-16,0.5755988645140819,124.80225672772865,1.333197279205738,4.1944416279495895,10.777244402881966,17.747195437506104,0.6238477679883908,1.6386389049190295,2.623220142113519,6.672069112341111,0.5009566034950771,0.6080089997907558,1.6104658245028836,0.7207932078070933,1.1291694085575652,0.9892747471261336,2.7949828504893035,2.286814190373571,0.276770391210538,1.0071086970453196,1.511496354362904,2.103005184434925,1.183760387638548,1.3078571750109544,4.016852526758004,3.4929786153938065,0.18871496837288887,1.821806636142645,422.460638902142,480.9182098194975
2023-02-17,-0.733760229541569,123.8865074022902,0.941971938232738,0.7004846034076003,8.214750149848063,18.109703894331595,0.6197848051323885,1.6491928533757534,2.573024821683352,6.729753637197888,-0.1269871112873432,-1.5144680125380607,0.6459759431703084,0.7666998038941099,1.1963991259130875,0.9275145552147964,2.75881640009487,2.2599825568510985,-0.0657846368480784,-2.692841647499039,0.6024729068343805,2.283071069842441,1.2808570071341927,0.1545425969019549,3.125590126860265,3.5781903069716776,-0.058301060960163416,-4.5671004032705875,166.21121359875178,515.9700793895294
2023-02-22,-0.5442566573058749,123.2122468382495,-0.3377727916332586,2.025891161789956,7.04684969576255,16.713143945550264,0.6013597820488796,1.6596737668029666,2.540388442975805,6.768341635494026,-2.2589628579104586,-0.706309449488793,0.194541776974503,0.5542199275900294,1.1854424361687703,0.8852476571798915,2.65870629666147,2.177526574290132,-1.1459429580401377,-1.324198098751232,0.185884271054153,1.722665456953583,1.8521724009639169,2.518489913461874,4.0359965114683165,3.486686059169824,-1.0231502663593273,-2.143516131496802,49.42116819020041,375.114981112808
2023-02-23,-0.0558989875508508,123.14337243972828,-1.2173026966105749,1.838616548592446,6.780653442911542,17.41144615841106,0.6123839988358883,1.6607291927642072,2.5015357317418867,6.775409151826314,-3.654535913938234,-0.8186270727837632,0.0911501787312961,0.6549360514723934,1.392982692885585,0.9089302023704654,2.6791756070749155,2.1947781685611774,-1.606609563993114,-1.4957340775050925,0.0851065635447242,2.021826069062868,1.724824742413926,1.2833670697217396,3.839436725143272,3.7109849978033775,-1.7071693118965923,-2.485958836474779,22.80154290509966,443.74597170070444
2023-02-24,-0.2247598872632594,122.86659553466056,-1.3313572745673692,0.2531846101844744,6.418007647717007,17.337142426257383,0.6086583902661956,1.663354629703624,2.4672510277865456,6.790159989993325,-3.864292240833156,-1.7704882432027178,-0.0545669510833357,0.6408041064058229,1.636368904726332,0.8351836944820052,2.597210335763909,2.124454920766831,-1.4373494192111986,-3.5261102864245726,-0.0518365279429475,2.0481311993053133,2.2625644506428406,1.2686808361962798,4.436131046528195,3.8671788117186834,-2.084311649613342,-5.385014892590138,-13.463036614353818,435.1162404740243
2023-02-27,-0.0381623445926848,122.81970676108332,-0.783499907573493,-0.2824162934603672,5.718186463425254,17.287520336800778,0.6044094558290523,1.665174532181413,2.428307193107897,6.790963596290174,-2.985023663064704,-2.0902017491537808,-0.3436350857105971,0.6316549045039429,1.9138666013337808,0.8156982533761736,2.605552162617268,2.120274689428443,-0.942686667175468,-4.266958652180417,-0.3202590078246938,2.023108365765921,1.9437198727906737,1.903717861019348,3.897118800648357,3.830722347365624,-1.6807193601014463,-6.364392818413705,-83.44515504352916,428.9545461904423
2023-02-28,-0.7015832720263959,121.95802424369568,-1.5799275738646306,0.0037213943911882,5.483631207562783,16.028393151379504,0.6757077934657911,1.6723908992515897,2.411852186717537,6.833843426779921,-3.848711261390208,-1.9100875479470087,-0.4432306474604693,0.4416873435926808,1.8989648216985016,0.7861835253548426,2.560765152204271,2.084737159254527,-1.3694851870899043,-4.063189991826107,-0.4174560112931779,1.4478670063050405,1.9866712157047224,2.9186921488803352,4.062855584421647,3.970125385880084,-2.683581780291921,-5.841173135024535,-106.90068062977626,301.8422149702726
2023-03-01,-1.3024538075377845,120.36957731333582,-3.6699346421882098,-2.0150116632455464,4.293712921349012,14.29349030543997,0.890813922439854,1.7029774246564648,2.4030843902731336,6.91541612803744,-5.2655342987875215,-3.061195065841067,-0.9400107219100968,0.1838677354918319,1.8635109989161565,0.7369124640177884,2.509348370910397,2.0635224984966847,-2.51708268165448,-7.074308475085389,-0.9002038611689417,0.6161899879319293,1.8440985980032985,1.6946926662792188,3.286778594640576,4.064600452285887,-5.207560671390198,-9.532545911517749,-225.8925092511533,127.15219034459366
2023-03-02,-0.7121273393985272,119.51239264496913,-3.715490512146898,-1.2601650998498457,2.73887562707474,15.055858364153668,1.088122286674565,1.7318478656241028,2.378992842318236,6.954741825066627,-4.352605576049264,-2.574302058913684,-1.603099563372138,0.2907212573848393,1.7194232840852894,0.6250060854253543,2.422148473521742,2.0277756080786693,-2.7545091288691985,-7.133209788137111,-1.574536998238053,0.997098140501876,2.144068461095696,2.773723302796061,2.816029342995789,4.406774137510735,-8.179880646412492,-8.152264331440826,-381.37623867858053,202.1891288170302
2023-03-03,-0.6195147409808532,118.7719957552346,-4.025527865462498,-2.5137321135204425,0.3199291777824977,17.39155335559171,1.3350020678892287,1.7722950991811168,2.3690128226922496,6.980276026246736,-3.7799225986948017,-3.2228642636946536,-2.6309308148847106,0.622552219349583,1.3356495046849457,0.5897776847341929,2.444000943612245,2.0571180562291587,-3.778090335839335,-9.684779006934242,-2.550207213449793,2.1124632680432343,1.1633241174520936,1.0978610814916836,2.080181256414569,4.702874914387751,-40.40539095148948,-10.444485747377149,-623.2708836078048,434.55863318125944
2023-03-06,1.0159972535029649,119.97871597003844,-1.981297771818604,-1.4011432410898703,0.5466501933581566,17.943685166838407,1.4040672935987648,1.7658069369600096,2.3352974231275145,6.88157577137843,-2.138055922078017,-2.6046322342347787,-2.5718299352460865,0.7099706642250977,1.021661796754312,0.5564333599187191,2.500691601302235,2.098977094212497,-2.938324993272509,-8.26563969513485,-2.401730712165695,2.327665668573638,1.279846347844128,1.545548466955811,2.0296927140622034,4.316037755190806,-300.1974392074893,-8.410051199637882,-600.5987820502389,488.5716921320883
2023-03-07,0.383639438176675,120.4390016419175,-2.137926249778089,0.2880170504241892,2.565358238263827,15.686228828107945,1.4544630515499797,1.7651610991186697,2.321263728865596,6.8301592215500655,-2.171662502301688,-1.6486412358511409,-1.717719415512216,0.3830449630690318,0.7563386972947583,0.533421441090098,2.487318183539666,2.083782542804088,-4.176175146573805,-5.4555688087457765,-1.6030437126956067,1.2555331629055817,1.6660077004237224,2.037772754087254,3.2327177949243118,4.002838577549941,-315.8602870034378,-5.321321715746721,-398.72797755967184,261.6258086774252
2023-03-08,0.9725870920466172,121.6103758256766,-0.5889113629059052,1.951472339582882,3.9677452097638057,17.497154728888386,1.4444639258602747,1.7387410565363697,2.275917936422029,6.752984571290916,-1.11431511327192,-0.716991228844657,-1.1357583517094867,0.6538116844360468,0.7241645887771145,0.5364420041836887,2.612601113886703,2.18157687562905,-2.222682533925444,-2.32394569598578,-0.9893943588852177,2.023848101274564,0.4582794251947497,1.1243954754935028,2.3164856694098943,4.436238545532157,-160.95879831621943,-2.2795953487636322,-258.489280409674,441.5180217526348
2023-03-09,-0.6258252769170136,120.84930735440574,-2.8434246526254285,2.455813206607729,2.0439260609419088,19.393645332812635,1.4822228161674589,1.7316378090493552,2.262522383288359,6.778855555067431,-2.6069638321133213,-0.4286815729389425,-1.9927811482535065,0.9293111095079404,0.6495923904974,0.4979192343858122,2.551660639757725,2.1221291524261443,-5.948501443994645,-1.4908466443548454,-1.7669716272876823,2.968559085987592,1.1590161270713564,2.0376056444141866,2.172561774814028,5.028007327618743,-386.41012728817174,-1.3573782485057364,-450.8711952918636,629.9665777073778
2023-03-10,-0.7923646282689489,119.8917401894214,-2.8670512206921264,2.4660625066911903,0.5401960890443097,19.66258965143584,1.503914846117416,1.7075658054212688,2.270794362989716,6.801972355309503,-2.58507178846274,-0.4287225226320067,-2.647726285924141,0.963926848617514,0.6479796918945845,0.4772817043478904,2.500142282104459,2.068191551099343,-5.999768032206917,-1.5338361244342895,-2.4048399036535426,3.170211082891132,0.8265959676842272,1.7789089966573994,2.8343849467519866,5.10397348326439,-388.77278409484154,-1.3386367971964241,-601.2441924816236,655.6603776836938
2023-03-13,-0.3061386040900449,119.52470528958624,-3.442878020922932,1.2889644693467104,1.2179358058988288,19.338136303976665,1.5592889861497885,1.6500489944192682,2.2760513888826344,6.784322079070779,-2.86255766623522,-1.1570383445958037,-2.343840843848717,0.9168407341815265,0.5414092300327606,0.4653774373797921,2.492383040510862,2.048216453571405,-8.244326830019377,-4.102411942774907,-2.140402226003057,3.0368581528838625,0.7540054372046466,0.7320646615354033,3.5812614434508467,4.931894804233872,-446.3554641179221,-3.491030167820514,-533.4702207961717,622.0142835899193
2023-03-14,-0.6023110837657164,118.80479474178875,-4.282978306143857,0.595097761369306,-0.1320887100867741,16.581304479635993,1.6269637741388323,1.6400880166525602,2.2836656413055305,6.784295169340905,-3.2598481974237083,-1.5871322993354189,-2.9271915305980527,0.5087193374078075,0.5016187903961863,0.4610134529531314,2.490029471747215,2.036405139936388,-10.573078656426002,-5.64633558588773,-2.684597431393754,1.694801331838076,0.7241509510471847,0.5930369598415212,2.4273987951434584,4.357081888126909,-530.3654926400146,-4.759806476135993,-668.472672394732,345.1302143326094
2023-03-15,0.5613874244656314,119.47174991913135,-2.7014690632015497,1.543662735758675,0.8705244338614024,15.331455945595764,1.592185101253147,1.6000174069850597,2.267520357123462,6.716000574263112,-2.33775939777874,-1.034033556991374,-2.5058710331524328,0.3260040617855938,0.3970469756469163,0.4484773330202234,2.4653204371557846,2.0153532002824885,-9.374572561327977,-3.689086535212405,-2.3048174567337543,1.0863820127694066,1.320364694853681,1.1043929748423096,2.7973321942021783,4.583028032290171,-372.21456834578385,-3.0252993257478193,-568.2113579999143,218.94434661641552
2023-03-16,0.5366435233615352,120.11288732731906,-3.203468502609353,1.3120404361276694,2.030569326112844,13.508739135879017,1.578854063834062,1.5359786655284855,2.244513033092256,6.659092293391497,-2.6754500112618387,-1.2279428305567848,-2.014721510223385,0.0538744589861654,0.3611828318010702,0.4585943217370286,2.4933144651757604,2.038348663078632,-11.695309829101143,-4.11277222770635,-1.813677637100192,0.1760027620120509,1.52127388751905,0.3199669934206808,2.8131350799492854,4.473082258807767,-422.4145122865641,-3.4488343979319414,-452.20686877477016,35.87549946454107
2023-03-17,-0.7709568609420736,119.18686878159347,-4.499428210169168,-0.9829928984268222,0.3386802615054976,12.210232641180635,1.5384038984394977,1.5330813643262968,2.2492014949749253,6.696935084216527,-3.5882025754256444,-2.727270334158516,-2.7627394727586747,-0.1415160385455848,0.4347698712648756,0.4380789677518332,2.3986998547111043,1.97675411604384,-12.69661307110776,-9.544232050754225,-2.5905524362085925,-0.4794342987948264,1.725839453070294,0.7052871108365358,2.505953939199583,4.8925794660085264,-552.0104830425457,-7.645438570172813,-621.3957752355049,-94.77237235152653
2023-03-20,-0.8868769190965464,118.12982795177564,-4.646736413208584,-2.303972779900453,-0.9446471459362956,9.967373805549595,1.4564433248857398,1.59297116020698,2.275089421446092,6.742423281739575,-3.8912691874979006,-3.4539904699449155,-3.295380431698117,-0.4743925456254551,0.4985080059880465,0.4042199993040238,2.3294199156225868,1.9389797380312728,-11.36875028161688,-13.611664973839492,-3.218520245969921,-1.6496074103159013,1.838271921826732,1.4194523385718518,3.2014767963787567,4.830957117467656,-566.7413033464874,-10.060928401441261,-749.7285159796841,-319.85553443087724
2023-03-21,0.2429479765557296,118.41682197849325,-3.892003419150035,-2.2209484394243826,-1.001535712935915,9.31337888178579,1.3712971242511884,1.630838856151036,2.276107214315177,6.716034768631979,-3.58250590081923,-3.322880642276075,-3.3189006560349226,-0.5748218625974783,0.4207727755532184,0.3830897938975002,2.314766615251264,1.94824598235004,-11.67537522585032,-14.14572497649433,-3.2634710026593625,-1.9815380860263672,1.1566571897251836,1.6653650725363287,3.416987621043226,4.9105160225243,-491.26800394063235,-9.909113485120207,-755.4173726796461,-386.05236149744576
2023-03-22,0.1186913680284895,118.55737252447538,-3.724114277849168,-3.46022979455457,-2.473191991568899,7.517608822443941,1.2981103557176452,1.6666740722011384,2.2809156202851883,6.700809944766983,-3.655152181173652,-3.9950007814740713,-3.9571082442326047,-0.8453108847566976,0.2596943363881893,0.3648809007196534,2.265131162520895,1.930813714586411,-18.2706753027258,-18.24804808301517,-3.9846831630643744,-2.9336168166853773,1.9556708499943731,1.490842164821488,2.971621726632229,4.779128891737988,-474.47908981054564,-12.175212729612978,-902.5830005429444,-566.4267582997456
2023-03-23,-1.2726960060341683,117.04849757949734,-4.735296790674032,-3.995744484264737,-2.771375890569533,5.891432896854067,1.3099353740052868,1.7651975190371043,2.3397573859279457,6.782839887518727,-4.394089605604536,-4.075396001315744,-3.985034499947601,-1.0760121276807968,0.2258101678219877,0.3393003261574115,2.12416646618859,1.8500698695357685,-25.490319884390285,-21.202098424387703,-4.389493033076751,-3.944941809640177,1.765820348966012,2.955500798581756,4.252907316904453,5.157556415042031,-575.5973410930321,-13.154433008158612,-932.4013904430078,-729.8417979087201
2023-03-24,1.2511350744674576,118.51293238685162,-3.5065825247486693,-1.7038778895675268,0.7698329667613378,7.829926455771117,1.1772081360941342,1.778788140446899,2.3220133990174614,6.696808078881189,-3.845759306443445,-2.755815717709646,-2.4904270791659293,-0.8015608912933139,0.2080141827501034,0.328449921654865,2.1260861589349136,1.8999028318165283,-21.764184947156966,-14.924687121923291,-2.719929774622195,-2.8253547300605546,2.039397203586526,3.17574257093004,4.625544539526821,5.493180029485448,-452.72591450049583,-8.963619407016372,-578.2805047099208,-536.789945252827
