,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO PETROBRAS 2 ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-01-12,0.504604197505576,139.12765571410992,10.223952048819564,-15.63383272772813,17.22306172804029,26.99521765383967,3.65650410289612,9.364695301914894,10.331065705223166,13.84342436301305,2.516960235672608,-2.0109535384700576,1.0351939936496315,1.0432327732868636,4.139321205064649,11.057036807733866,-0.2849819018514936,2.7469372908306378,2.2233779338754016,-1.703165819336662,-37.527495944706665,5.257460386234734,0.9741654474813776,-1.2489973063903002,0.0795423929256978,1.1764081603575025,3.7423414198033393,-1.8792877214694532,500.9311996497602,1444.1913990013038
2023-01-13,-0.2125207727930234,138.83198054501747,7.693661328431949,-17.656237485987223,15.691959226697834,27.140963653396216,3.2497179855780987,9.173986927114862,10.19766409238118,13.83906077842258,2.053404245472885,-2.273207066679055,0.8984107208979107,1.0527892252095976,4.672952466560505,10.01734278013534,-0.4833622821219762,2.6590780132366847,1.4280018373667012,-2.0818267249168665,-18.954087001763547,5.479197677547491,-0.0626398401436936,-1.291729933259407,0.0715480215490144,1.3121262706386667,3.0907154099820597,-2.0437698362863825,429.12799038964727,1456.961407454404
2023-01-16,-2.3590442254636024,135.55687272487347,2.8164413733817613,-22.46677509341495,12.01731869064086,23.72063318033994,3.032965478092504,9.092751661218037,10.31204010936712,14.134311576520744,0.5920821605443617,-2.8225679613830463,0.5319205710871573,0.7875328580991745,5.747993187201007,9.252919040818284,-0.6735602448997787,2.538158526725314,0.3124159501657173,-2.773709507945378,-8.143571871383813,4.385555384313583,-0.643141002446862,-1.492936224132865,0.0486596317407757,1.180050813881433,0.8479582341718713,-2.4626371577495054,256.922769275432,1113.1234793121632
2023-01-17,6.620646038816491,144.5316134492763,6.97735574880182,-19.485954074127328,20.767048755367988,33.15591892336369,2.9039420689073925,8.021880380165639,9.527674221384398,13.230880870349132,2.05123896661848,-2.827776958201225,1.4938642964524305,1.553068842152799,6.35058613030509,9.189725555830735,-0.8806339462349185,2.619037214864632,0.9379731266253,-2.4684184922243064,-16.162279921650377,7.84581017686563,1.1270473440732285,-1.4213687379695017,0.4195281950375102,1.6091102539755098,2.8137301315231076,-2.14018622742907,666.6674654868594,2054.8468833974744
2023-01-18,-1.2880590694018257,142.6699608940901,4.4711394311169705,-23.136513638938567,17.952883065707447,30.61203318232579,2.9897682304298745,7.377817563957337,9.490059382823835,13.370085950526752,1.154090399296459,-3.569436061138473,1.203050706376672,1.3452814412003844,5.931824436346805,8.686244285755505,-1.104777687141558,2.6292485490011925,0.5816866038243196,-3.0317646152867326,-10.334226312628168,6.840938831488724,0.0031970374372123,-1.865687066951964,0.2615122032903831,1.499746162470042,1.6386228606010198,-2.4240727359179077,534.7663567632554,1798.652849649764
2023-01-19,3.428235784408984,147.5610235470636,3.0856017681713945,-11.774985344457717,16.95525009899421,34.631956728671284,3.191175208601671,6.014849094677255,9.022488784540458,12.90495356011168,0.6470735741331882,-2.489359173459479,1.1546177423630564,1.7038724276882244,5.43113345649714,7.934654178422488,-1.37065541345026,2.633199137137503,0.3802015112416144,-1.887053856931433,-7.600397246948271,8.35044879118957,-0.7912410277983348,-0.6498016138134949,0.1575005657755177,1.7497519721248536,0.9669073775328458,-1.3750074046469756,487.95052806717695,2198.8394551671286
2023-01-20,1.1094534257984012,149.1981443779497,4.550030470849367,-9.435153452300456,16.583617143663183,35.900876029068016,3.464058124272156,5.537748284295866,8.820967672898789,12.745608182464954,1.0188494892344342,-2.281304102333057,1.138653826764093,1.823314598488232,4.979935722699384,7.356039853630731,-1.6253475969597504,2.576531157642632,0.7087147399324233,-1.717403403193442,-6.17961881833532,9.01958953485426,0.9647963953963796,-0.745064193441931,0.2705951900629282,1.8616158787917487,1.6526304982570263,-1.1573408831819991,470.4561554473259,2323.925346569941
2023-01-23,2.3038534330658056,152.63545094927156,6.297811043576288,-5.629418862477157,18.50801418883545,34.57302976301232,3.892721991391293,5.114284493088559,8.53804778500667,12.449510334802952,1.355641228680167,-1.7260583177878073,1.401557104308627,1.7585706850181104,4.754475827400233,5.792829149898191,-1.87847198776405,2.547322126176202,1.1099298040191232,-1.5238759957185777,-6.370369964497828,8.594650708930434,1.333656592409669,-0.4516713408927215,0.3624534948425615,1.751900683533236,2.4710339797510295,-0.8081755543134073,560.5064220233187,2189.3343917614475
2023-01-24,-0.7617181160088471,151.47279906793915,6.05627912951223,-6.623768820998643,15.17652873760054,29.74976711251464,4.260022926301904,4.912171928342131,8.521389231158775,12.542640156690837,1.1820599551625683,-1.9995031506694647,1.0131225907280423,1.3595235832278911,4.601747828850432,5.010667851992992,-2.252973375134395,2.5845442693482057,1.0942804118221077,-1.9601984281284048,-3.831919200535882,6.597687372274223,0.7281948527133337,-1.1172674762534218,0.207494681112311,1.536117851983295,2.3579359384714396,-0.8964094293379963,404.3743660055167,1705.2015088962364
2023-01-25,0.4207479375166967,152.1101177459163,8.16035809069265,-4.782725871853658,8.695164746280172,29.81295641974464,4.584039550218427,4.631700149773374,8.42347368826959,12.496809678971845,1.5575086977807946,-1.723095200494727,0.2552371914257003,1.3681200050775522,4.115717415458961,4.286221942955226,-2.7043219866360912,2.6143218801848795,1.734735587924271,-1.861980178446531,-0.7950176705535653,6.539797356643432,1.5515574259119262,-0.8205609251550006,-0.1470396983262531,1.5353614383333178,3.344084683505432,-0.7274284651420446,8.959971018266941,1709.7135321448163
2023-01-26,-2.801720428564902,147.84841750311486,5.138660942273674,-0.4286705801750292,6.9917120578808944,30.05882793998861,4.84349928952617,4.493470522114066,8.648227384254545,12.854093805833129,0.8502085116276005,-0.8071278065979742,0.0514171111092866,1.3478145664404846,3.4244298944058453,3.844559163800367,-3.09688866896554,2.596388130790177,1.2025313552905643,-0.9433604353591126,-0.1435850351259558,6.672706081359907,0.3745170162162388,-0.0217958819325666,-0.1999223378580445,1.6245034174184043,1.9397859544566984,-0.33057075017632276,1.0938616540083765,1732.4934869894296
2023-01-27,-2.2741782795481225,144.4860809056034,9.673603272937456,-3.0053845343307004,4.510010933847447,29.34851745864365,4.986380897172364,4.550620652725627,8.827528997403117,13.134247735191517,1.7353120090741556,-1.3632248069209216,-0.2309704673261191,1.2636086857692488,3.276422490926473,3.12028609640948,-3.342328553296784,2.5098570931339106,2.6409679083341846,-1.9881250529625003,0.6100233610648333,6.612547608640918,1.3434211469455304,0.040358237741323,-0.2878514333240413,1.6443961182249562,4.101176178492674,-0.5654293277072944,-3.2507737791644185,1659.6549519233085
2023-01-30,0.3030125770144165,144.9238919027826,11.497102311715045,-2.9639878289753474,5.411947536532626,26.031144289303526,4.760334895891444,4.484944712065376,8.77819970830874,13.069802982011334,2.200774928776705,-1.3739572393723356,-0.1297334542145679,1.014636456329585,3.625089721062364,2.629038449881274,-3.6384414584140754,2.506605477915333,2.889976937836603,-2.343869202675669,0.3129983491449652,5.290461023656055,1.2024018241654288,0.2106049365284392,-0.1708937458906517,1.471915469297625,5.119239199304762,-0.5616561609890613,-1.652139636386277,1326.1098582593827
2023-01-31,1.613797109735926,147.26266948162652,11.559304958333913,4.034615891778285,5.497817548246159,30.408625885848977,4.352317294280214,4.381980209676871,8.609040428814211,12.850943622989956,2.4213832828611594,0.1908912011011606,-0.1225247429532254,1.371144410117078,4.616099241409289,2.2907818230541936,-4.05752282049,2.5588242432351143,2.2830159810126167,0.3651510837952658,0.2599666131975082,6.886170302621036,1.40031188726772,1.3392369084991955,-0.2009139629148981,1.7209804505994768,6.990615400114827,0.07631563740356744,-1.373079162921532,1762.0499513392388
2023-02-01,-1.9769440996157628,144.35136882637283,6.129179214272456,5.573411477548761,1.6595955070507975,29.21768551729776,4.091699889736577,4.487479899590515,8.766880509174992,13.086845474582102,1.2485037347998296,0.5293120201861974,-0.558128116573384,1.2540436587302006,4.705613289836347,1.8376018418627056,-4.228375014065518,2.494403259788444,1.0856188724751394,1.2925961419310965,1.1571921815196713,6.579319328492861,0.780883307660505,1.8548101805399075,-0.2185838935221682,1.6578742422989503,3.9806311940943417,0.21690320645732517,-5.732067273976779,1641.1475580181707
2023-02-02,-4.742320799340249,137.5057638383874,1.7059958164947466,0.5776984888831388,-7.605734141325797,20.940259384733395,4.231849534993687,4.707489121932948,9.223564834404907,13.701784272178436,0.1619431859690351,-0.5566525741417819,-1.5350216981588358,0.5927748910438689,4.0600525821671685,1.4992787946958708,-4.218436578313765,2.413181979947728,0.1687956454673917,-1.7477976389307692,3.3563079336008093,3.3657112254845782,0.2556389399907192,0.843006742656545,-0.5707563809318964,1.2761872807278736,0.5863360842208537,-0.23962772103589564,-10.865370838832286,812.2073679047169
2023-02-03,1.1879895032052,139.13931787908956,2.2787973763051728,3.709958757408727,-7.719373676603449,23.87104687864182,4.0187557628097625,4.645173312509361,9.139356899982856,13.511813406447004,0.3130622586452612,0.1101841194340032,-1.561599119790449,0.8171282270476977,3.316574465250316,1.2321764719528785,-4.090569028520343,2.3408173283407985,0.3793434367993086,0.4153823277001751,3.4890039969882927,4.71667908440992,1.261715560742789,1.5844531197347265,-0.4002764369885947,1.5566118044000965,1.3340183524972582,0.04741472198302438,-9.65576846125305,1104.0884133009354
2023-02-06,3.610603117184952,144.16308642766185,5.394116635456133,8.803645802117993,-4.041841719029588,30.226167801612853,3.681406477035565,4.475163582821472,8.826379578448634,13.013781757923445,1.187980746619845,1.2525824524680984,-1.2003199770332411,1.3358166801852196,2.8052714086665054,1.2282805877532303,-4.037345601774018,2.346724678626461,1.5590078028417125,4.563705908614934,2.624120097183381,7.407782814428468,3.048324577334553,1.8678612526860845,-0.2083827876096552,1.9028719512389496,5.501634380499905,0.5279704808483566,-6.95775034188236,1738.4026744524267
2023-02-07,-0.5273662912915977,143.40281890535678,3.5929447737238487,4.685388275892254,-2.701099686283445,29.438945061167505,3.5130332492224428,4.463147473625983,8.880694524667486,13.048220741986787,0.7322071756755769,0.333229824541831,-1.0420060812181209,1.2710410675081814,2.501725892706886,1.2443936289221569,-3.7897009398679855,2.302942640116016,1.0281974380032284,1.1951635037129702,2.4418121236939463,7.201579462761514,3.176235822363286,0.8957738557159866,-0.0262135416621386,1.9187696430024623,4.905552198793511,0.14216420790350967,-6.074445941972562,1658.4824420977282
2023-02-08,2.0103600962610546,146.28573195354355,5.144970065579617,3.9265072263579137,-7.0552260302905925,29.82588646226362,3.3239174696029465,4.402451518174417,8.706840781998409,12.761214523331091,1.2407929748676911,0.1654470916941295,-1.5628934058706698,1.3290102549552956,2.4193374350027,1.2986631973599918,-3.803969117583416,2.3901623200611706,1.7047202203601357,0.5608635106369743,3.5772803678269445,7.095662426289704,2.6301636350565767,0.8074420503144458,-0.3650979062194728,1.8477875061242388,7.865407326176995,0.07042538459082705,-8.22087446005903,1695.9784967191474
2023-02-09,-0.0083659251655765,146.27349379868042,5.360085784593394,5.090823089666743,-6.786476008626821,24.239897437370125,3.209516319571621,4.435716490020799,8.69504167507376,12.737908495095091,1.352044586243541,0.4266928843566188,-1.5341058181154963,0.891968553540474,1.804839422136064,1.223758174585882,-3.418284431957177,2.300092456002074,2.4043186951232074,1.5466198327587677,3.902283232425427,4.939720482040761,2.817798751676208,1.25403603225514,-0.1284493935263193,1.6735241908085057,8.275652808157762,0.18540110069418606,-7.982597091470334,1136.1813815500884
2023-02-10,2.7222736500256195,150.25545857733377,10.843113710872174,8.796559833928931,-5.153879822522903,31.014575525049697,3.059658651885457,4.401342826993379,8.452137162329437,12.39773240113526,3.210304876513919,1.2719812174689755,-1.3850364246996072,1.4619212544604774,1.1257627157833965,1.3348922143392168,-3.2184949272986114,2.300201124041864,8.725139812238888,4.193915694046241,3.6372646534537534,7.879532061302957,3.4624014219162067,1.3444162780069246,-0.0383816739754578,2.077033711914693,18.732291888941027,0.5545344712534684,-6.99967848534209,1812.4508504332964
2023-02-13,0.4897123044002915,150.99127804602006,4.469378319789382,11.387623681727597,-7.268670935724546,34.45082412991808,2.711279594173702,4.466746708233423,8.39342331771939,12.3277385907132,1.2719830544013409,1.833434889039175,-1.6466831740044456,1.7479907023987122,1.1044933054481494,1.4973259280057252,-3.0267113402886454,2.334099288949647,3.122428793838437,5.469409900811344,4.566444366732048,9.232157577951837,1.997390515085918,1.4584237698567677,-0.1561465100767482,2.259040930137372,6.5886575388457755,0.8187086364891529,-8.150282357964507,2154.8772438168476
2023-02-14,-0.6030234759413666,150.08076519277864,5.194369054457009,11.127763669695245,-8.835394415774932,30.775416577681813,2.7661537365414164,4.545176753187331,8.4040859962643,12.38277516708059,1.5088432645899068,1.7446250550725,-1.8310179639374955,1.4424374747643978,1.1056325467329244,1.5858264882026707,-2.68303154848136,2.296536396895791,3.7749362991653257,5.000313276599954,5.735315500984457,7.777529224758682,2.6910157519375995,1.3938351183318405,-0.1821294324627618,2.143966895392297,10.02588085282872,0.8011359282703654,-8.908962433877512,1786.137894257902
2023-02-15,0.4237771765635667,150.7167732220776,2.138606523020957,11.13557768281728,-5.176329765725394,31.95937609671485,2.7450775920855466,4.576115961259339,8.316793148410264,12.318974578172764,0.4072489265832852,1.734537175994412,-1.4102752792195998,1.5450434713557393,1.3125555765233563,1.7917708061319082,-2.563712249878473,2.379059044697523,0.8517200511431259,4.429943399737133,4.574993851256874,8.000369426822308,1.5093331898109663,1.2662423617356109,-0.0728036638761,2.145989728223744,2.685447522459662,0.8122686891047346,-6.7709700009175355,1903.3351245803149
2023-02-16,-0.1075547941056798,150.55467010695585,0.909210858259608,10.988850948909976,-6.510507887470298,32.67410157150418,2.7969183874774943,4.627303074845651,8.304484611514532,12.317947273544926,-0.0398530620327504,1.683640858734608,-1.5730230727645902,1.602222171755838,1.6126312839775296,2.017849810057045,-2.436041699227035,2.404895646142701,-0.0691204264137505,3.860900094610203,5.362447574471253,8.2066297819818,0.8592379887669965,1.117360758315471,-0.2519956627977796,2.0959158192018825,-0.26775869726071483,0.8075737532407271,-7.292956845840981,1973.6088232193053
2023-02-17,-1.5332990600694485,148.24621676531524,-2.8756322051389507,5.65119209419802,-10.749602032464402,27.20799008958364,2.8278984380346284,4.711571607269457,8.400888009472219,12.487424228705011,-1.3778107349934214,0.5206453116538992,-2.059572753120411,1.1417876679781815,2.031500368790514,2.1601987674377328,-2.2423934799086607,2.3752556942679206,-1.9179464031872016,1.135570348813829,7.715969655347784,6.002716685852132,-0.1873317110990093,0.5865973336646744,-0.4688973534607845,1.7870988185422894,-30.56226147956634,0.25962428021322786,-8.725055269940366,1425.7986989147337
2023-02-22,-2.501352086865205,144.53805692855732,-4.578209541286306,5.119521037728274,-13.464442188664,25.98687932059848,2.781694642905906,4.8389964890768535,8.551289856505868,12.787434659945156,-2.0127608815084392,0.3970630306746244,-2.3408258331104803,1.0185690509899472,2.3870167009218988,2.0197762183474643,-1.8729374911015253,2.2875024912279383,-2.345558017830469,0.9512868771911565,10.687532444423416,5.693932678160493,0.1937199321214619,1.0105636257100832,-0.4106469804851534,1.7669655901542112,-43.917109893370046,0.20752963637573388,-9.442711187958974,1302.4885186176296
2023-02-23,3.718910403248943,149.91329776432733,-1.4442300184518564,6.687484612918586,-9.463808032775844,30.64793405258561,2.626897889104894,4.706084108592771,8.16969308262349,12.312641819026418,-0.9383336325828991,0.7414551261835463,-1.960470960739337,1.435430988000519,2.8158881569919494,2.1066747854252665,-1.6126886386377566,2.305256988657299,-0.8753567262917368,1.6563307306412995,9.931517878222008,7.666801444760316,1.3762042109876036,0.8600216239282457,-0.2324786009531754,2.081548231242903,-19.33448414661421,0.38520905090722307,-7.40840803853949,1767.3947611181595
2023-02-24,-1.5072702458611476,147.65369923253638,-0.1317012882970996,1.2057502355941134,-11.564485045530288,30.742968118133213,2.528749619455596,4.804110616405966,8.228004331840193,12.479509541766229,-0.4557105613332644,-0.4147248783059814,-2.20188545468825,1.422891503643413,3.118099941106677,2.02305949477218,-1.2517707759261385,2.236513111212802,-0.3695769636377935,-0.9848371715740388,14.473195418695289,7.939585959765256,2.257479409651041,0.4274354806679556,-0.2319321042136433,2.143449895172409,-9.039138462262889,-0.22409370024085049,-8.223831520574558,1775.6988096616074
2023-02-27,1.64834180093687,150.0875368776159,3.876813556644313,-0.1955174481723054,-11.704655081085296,30.49666749891785,2.5394093019698123,4.765661007324181,8.016924720662198,12.254076006977211,1.1247249248762408,-0.7121051768701695,-2.277343711097962,1.4279895615188047,3.2879018597677905,1.9495790370510144,-0.985886084001155,2.23647893920983,0.8686807143902221,-1.7407100763953562,18.51866396252374,7.824215250694002,2.893357166900547,0.4879222127955432,-0.2852985956478776,2.1193752726496244,22.403255948913053,-0.3902484369875787,-8.06570978810928,1749.8692624021494
2023-02-28,-4.396500878451537,143.48893700034523,-0.9901437807093676,-1.2394069367896507,-10.937486340319596,20.944230689272263,2.680349625628587,4.928323573843303,8.276730203172407,12.788741589276109,-0.7502082496025441,-0.9004159927106065,-2.113168355720513,0.6204097277443382,3.2820730992647102,1.8238835167658287,-0.6959101400419735,2.2062297869499226,-0.6126677682517628,-2.433017965429064,25.132733880160497,3.5962979624912386,1.7063480582842687,0.5960263792606849,-0.2131138416687334,1.6749691528689488,-15.772676560494364,-0.5214153113845448,-7.615623636887747,793.4259687595485
2023-03-01,-0.0084600658006861,143.4767977418583,-2.570829221753702,-2.373771985301606,-13.27897140338744,21.91836059801236,2.711524974877299,4.921058560557877,8.240009759904583,12.771029286201436,-1.3245335651656729,-1.1322576927476142,-2.4067458650046105,0.6966072973954031,3.032382012497879,1.771012634374149,-0.4069026228783442,2.197438868427631,-1.184384364241609,-3.146169769490205,48.7379739087532,4.04852773100537,1.6671502409256946,0.383048887556159,-0.3815016001732466,1.865756743313856,-28.171416991763984,-0.6618186169054714,-8.264761484498264,889.6392196018326
2023-03-02,-2.7505069273122684,139.53045848088266,-3.3397053209026457,-3.8893787215830784,-17.034730747965764,19.37625456281329,2.992834863128759,5.04090520958866,8.411481730553618,13.106494456504144,-1.456940372781049,-1.4060000839636844,-2.8041871239104337,0.4839041826079239,2.540269104033179,1.655379537791296,-0.1001907135953154,2.180143457056269,-1.7165039460724718,-4.281503417271427,235.4247007072837,2.9091147494456973,1.3837303560304612,0.4132296277474842,-0.5560985468297882,1.776504332165157,-34.20240515020271,-0.8553047295244616,-9.05538393000838,634.2287486829924
2023-03-03,3.633315288265893,144.60003996065606,5.159257273467225,-0.2364178982184125,-12.84755148698239,33.9771914115487,2.88451769830562,4.861137400649588,8.015761979653933,12.623967048892142,1.4347565472182606,-0.706532657174226,-2.420255185980523,1.6580544219343851,1.4798033759165845,1.6681639313508314,0.1534271033586391,2.2206792576680265,2.796709833593612,-2.058881780155,-126.4456479732566,9.425595486378263,3.169895101386903,0.5284880945468425,-0.3384331937690798,2.6003924958212443,32.46261776102324,-0.42431247790235793,-7.247418950449017,2093.1224387769585
2023-03-06,1.4748517593814905,146.73267619408213,5.457377850300452,2.626156020446334,-11.38007977096919,33.80860293871078,2.4910321145157885,4.80243160075306,7.816524202563355,12.388053460711316,1.781069462810429,-0.1191018328747308,-2.2942061356310863,1.675052078117345,1.161927992287772,1.6711575066525783,0.4101463175332018,2.2746984978248777,3.818396027544309,-0.3422648096473693,-43.72273264010973,9.122367079872571,2.6474676460087205,0.8322901322525335,-0.2870462099617805,2.4143397507081925,34.80104611203877,-0.07201261178816855,-6.576961871479236,2075.0634693193256
2023-03-07,-3.0305151699885013,142.28592018269038,-1.3021129690598023,1.4812475133528449,-11.181455536279552,29.801584425686105,2.374526282734464,4.951398528283392,7.981886711327496,12.721961440733462,-0.9782117832114312,-0.346747873997922,-2.221792189179127,1.3151756324917598,1.101507631338831,1.613415254522948,0.6470170641890154,2.266232423468556,-2.1087367197745595,-1.0641320690291554,-27.409004385948272,7.38300869367319,0.8713573260548094,0.6466265813612374,-0.2028630326903898,2.187788840850293,-18.219732052038186,-0.218830022020834,-6.447262681876935,1673.161368435241
2023-03-08,1.5321866299319753,144.46600602800524,0.7413990399659728,3.2414544459692696,-8.977723100813504,28.215048565390628,2.3309818101262056,4.8812478437694855,7.819709021102114,12.478729840309272,-0.1198111366965988,0.0088747838676155,-1.986053582398542,1.2127094862768126,1.1369173285871257,1.7576656844289755,0.8763696430953011,2.381365249878098,-0.245644580540769,0.0246463363320381,-17.72124495301031,6.35478915080467,0.5871254874685801,0.4271479344306282,-0.3037494849822179,2.116571361577994,-2.1906257477799906,0.005592729588756338,-5.541030163249005,1513.3074054028589
2023-03-09,-1.2498359582828855,142.6604179371721,-2.478241704066362,4.482028875405182,-9.969027204263876,29.68082342796255,2.389816969744559,4.941105812214882,7.887574334051189,12.594163185748483,-1.4640946853334298,0.2598394970372263,-2.094644629439406,1.3170262785695297,1.0026399049555503,1.7300948177642732,1.0242960988850225,2.32186167751035,-3.4897058326017523,0.7420948469822898,-16.129774618988357,7.14376917147329,0.5761766770387048,0.7380307222600571,-0.2814161395588008,2.2840629118838405,-27.445169650469772,0.16761876447246338,-5.804714187963704,1658.6843872223697
2023-03-10,-0.7069498686460229,141.6518802999554,-3.159570048340993,5.017306238919299,-10.11138602159748,30.423362805554767,2.5326852104495394,4.95362544771415,7.9150916851661215,12.628715127526288,-1.650519634793188,0.3672404851293722,-2.10534820041169,1.371269900071615,0.9961652237422808,1.6505248875892484,1.2039123912946297,2.280511991133772,-4.196338688569557,1.1021777534205042,-13.841558701408776,7.593635551263387,0.2562831692565223,0.7236354413625556,-0.1213458038456239,2.328453636883408,-32.78944186920208,0.23910021325165443,-5.838550941744924,1731.7376930955866
2023-03-13,-3.174816825495741,137.15469257056134,-8.71899505736073,11.369328737516792,-10.616812746661044,28.690258429112387,3.020260003266824,5.093452495358504,8.165752318729979,12.976891229136372,-3.224779213406208,1.6042545441645686,-2.1026171368362,1.199999652156387,0.8294121367954859,1.6594820707697242,1.3786752000494489,2.2698992580602955,-11.742861293599084,4.923942508987254,-12.453586428410238,6.8603330767824175,-1.01162578475278,1.261507642717845,-0.0794912007481732,2.1693076754022447,-10.693871300067919,1.079332471120203,-6.008631152760017,1557.2264961034914
2023-03-14,-1.789101344293842,134.70085612201933,-10.788982075531296,6.996003777716471,-13.180388752355594,26.28615064714267,3.4990367012869,4.917029581203184,8.337653224734416,13.135723438885408,-3.375117126220524,0.7723909910738409,-2.3667363266771875,1.0015549103208812,0.7985985972533995,1.6768336542750493,1.4806390136519203,2.263026202512964,-14.787978261424769,2.264905252636323,-13.327371887591722,5.813520098098557,-1.1674402886664024,0.8291441121686061,-0.3144095105119585,1.9902855900626224,-7.962523451368278,0.5042630607518996,-6.784778195128613,1315.614831083277
2023-03-15,-2.449052820101272,131.40196100646247,-12.445834855867943,4.103266706795296,-15.120831331370471,26.54037562959615,4.127208911964009,4.898912671977616,8.585046602522713,13.38783991778908,-3.262861600508597,0.1847618728991053,-2.524560476918352,1.0007860291458577,0.4258145751570613,1.635037824916721,1.58723685261878,2.242852947347317,-31.625294815606352,0.5535849181286352,-13.654842570894186,5.973803661988249,-1.545886683474262,0.546112265347415,-0.4157381709524331,2.1463107744132763,-6.0309855335568905,0.12094661013875282,-7.237790991135467,1339.836315016454
2023-03-16,-0.3874727568426772,130.8928142056054,-13.15312064654016,1.535153125709226,-15.009542451759076,24.95724652360876,4.579862893895927,4.792587108572081,8.659803729676744,13.34577983082589,-3.094808206090052,-0.3469903129497418,-2.489915607639817,0.8847188048991269,0.3920347192323766,1.6294026188600628,1.7751305855493096,2.272226013071841,-36.15444390881871,-1.020607970917436,-12.146813671709262,5.196341523444149,-1.389484426465587,0.1054222184716161,-0.4760252800145379,2.1182391601557127,-5.113139772204453,-0.22945229428352157,-6.951424924090634,1180.7262382375154
2023-03-17,0.4101163182009371,131.429626996015,-12.703055373409669,-0.3139695750618204,-15.654869250878525,21.41351007671588,4.772987338855602,4.712260896261668,8.662491279256287,13.201033855693742,-2.875291933407147,-0.7453118744336916,-2.5636397831555087,0.6253717551416834,0.5917714732155938,1.5239671966311226,1.906746000529775,2.214289990576347,-23.190931997943974,-2.304579789628818,-11.64680941172494,3.7283073794102193,-0.995349178526908,0.2551480199397173,-0.4760733350088031,2.099910119239999,-4.54805309785342,-0.49783802269292676,-6.932808155992485,825.555371201998
2023-03-20,-2.3585016938969194,128.3298570170316,-13.43464958691844,-5.014630089064427,-17.495265388219433,19.32634679029276,5.208421813488021,4.913310895865541,8.925634679059216,13.450312604036094,-2.7753754831723505,-1.6715336540838206,-2.6942513632671647,0.4580129712811142,0.8269121202631123,1.3047841307761952,2.0713380811557136,2.190620754138489,-17.48109122233598,-6.294347334321377,-11.609839852247744,2.812178981138666,-1.031014781953462,0.0606119158726168,-0.4149611403785532,2.085683714413197,-4.409129177795206,-1.1871860053503547,-7.338944318921,616.0417640434392
2023-03-21,2.2041741255919067,131.1584705208101,-9.256791389108344,-3.958234967742293,-15.499909892386396,20.794545728627487,5.200944723822992,4.8775488354144745,8.760344627233268,13.08381040162519,-1.9760771465784976,-1.4672060978935797,-2.517315110833908,0.5824483080953734,0.779978438929033,1.1551606621901909,2.283086745638613,2.2182844147197014,-13.176605270623048,-6.1951290658784455,-9.659093307941095,3.435376988315617,-0.6067832849317598,0.2281290278343501,-0.2856261847599178,2.2499782927570764,-3.052444492911918,-1.052833624079082,-6.6621573584863825,762.064323186724
2023-03-22,-0.8811377155033218,130.00278376997397,-13.281352816115,-9.180521561027655,-17.91784466956253,17.71804242787748,5.472986704781549,5.033467317016977,8.873866138026322,13.129194327375638,-2.6132037601838363,-2.459270162643127,-2.7575897926341346,0.3455022379383737,0.8165037439143814,1.0589749327432072,2.4193538866265065,2.220734409404354,-17.51618353616637,-11.689281402830836,-10.114470156139156,2.0426422913187428,-1.0687681261731,-0.2683749378203464,-0.4091779748955483,2.12029106399875,-3.9233576585623857,-1.85497040878861,-7.24829012851313,453.61660224360844
2023-03-23,-1.9625093287046087,127.45146701091252,-13.6821714096088,-10.688870728913065,-13.405225400281024,15.318351162419832,5.626308094396643,5.334188762773201,9.08693403423029,13.332937420501027,-2.613231942365182,-2.60339590008151,-2.1963253325005683,0.1596422618173947,0.7966835016855144,0.9274738181097156,2.426041569111888,2.153441956677541,-18.455067788850663,-14.972934959574085,-8.226513373984616,0.9884177652796092,-1.004308044973012,0.0047787831694763,0.0416123053779355,2.184094194168844,-3.7782061025223097,-2.1108615585639368,-5.911627745248045,212.85002864785642
2023-03-24,0.3431051964640774,127.88875961719668,-14.790553381204791,-10.936187367742036,-12.40947272175672,18.85443452957403,5.628862633597277,5.4908466797820505,9.131942822025474,13.227606310045484,-2.808956450116191,-2.574160711159144,-2.0764596433830333,0.4276366024727259,0.786489888935633,0.9135595376267758,2.5857941660462327,2.2379292837244766,-20.10353880436864,-15.471702950867776,-7.333186447941824,2.5276082950488155,-1.28649249682621,-0.2089969930156597,-0.0493551814279325,2.391979467872786,-3.6851289687324047,-2.151940119463935,-5.615186454980059,565.660862127464
