,MB FUNDO DE INVESTIMENTO EM ACOES INSTITUICOES FINANCEIRAS,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-07-15,0.4088662043171709,100.26587476772222,-2.271719478971528,-6.72843956851759,-1.7459090484980573,-1.0014364686523296,0.9554626798687672,2.890551122336535,3.052573414356848,3.0314943362592066,-3.4088737364266426,-3.3558817125699107,-2.4126794288712534,-3.321422719091825,2.9715541213893,0.6599589274369141,0.1835206413573845,0.3867131825709484,-1.096076834709535,-14.698411139570306,-40.131077504223775,-26.037059544517167,0.648943734994502,1.928797265907028,1.271009535609806,3.731580778955064,-325.7051635540458,-9.049696752980534,-8.975731609364134,-1006.8874161249521
2022-07-18,0.1750329305719722,100.4413730666918,-0.9868218450735078,-6.39995675983996,-3.2346959430363054,-0.8281563816792521,0.8700243794166338,2.902833378587575,3.067260369811711,3.0501645750481434,-2.266780159614379,-3.2304017973686765,-2.891425167119646,-3.2560446337041964,3.238996357033921,0.6273223818901629,0.1862196198605482,0.400066790264405,-0.6088781166300596,-14.948164507372788,-47.62523859743522,-24.824534898126423,1.131135422471644,1.8617093348181573,1.019585763701056,3.5561602430007047,-197.2154001642438,-9.889141776490616,-10.808532164806781,-993.1471996500148
2022-07-19,0.7779407035483299,101.22274739098042,-0.4172301019910278,-4.810285090986834,-2.739333472917,-0.0566582437130425,0.8560575855385536,2.881629138426036,3.066707111624309,3.040214744600558,-1.638397091800306,-2.7044077259330948,-2.7353376301005703,-3.0247414591992765,4.017887522407823,0.6140476664138158,0.1881150896167818,0.4186047786740596,-0.3490795226939145,-12.691360185027415,-44.59227263486184,-21.96788964519316,0.5080500832581912,1.4534861146057465,1.099422248794893,3.3500258380158248,-140.25622585599578,-9.09864500027894,-10.223211825773783,-919.5863582862246
2022-07-20,-0.168070291521627,101.0526220243542,0.2564341128288813,-4.690503410591731,-4.078549432487401,-0.2246333095592783,0.8361650882703744,2.9015669233010315,3.098236966755226,3.0601742774599394,-0.8717154709816816,-2.646422614770213,-3.144622437779036,-3.0716355758750256,4.792607514890854,0.5797729023205394,0.1920911935538383,0.4256961834821332,-0.1520879899877736,-13.244448461386886,-50.71958429205287,-22.08086551806757,0.0243755771470453,1.437977706270045,1.0342311585012067,3.4135923044913508,-72.88980437400487,-9.946316452400037,-11.87373246791576,-939.9740179023601
2022-07-21,2.31357431453334,103.39054953167212,2.647048045588332,-1.545134024441874,-0.3067103760768788,2.0837439464222065,0.9978950236975164,2.827932160079184,3.035891700352518,2.9862672175710867,1.6652211400576182,-1.6050091972169558,-1.9717563515854857,-2.3866840252242056,5.963120054814187,0.5566565974551979,0.1938857869067899,0.4365969918493876,0.2786655096232474,-8.153783044667874,-30.874046202125744,-16.32461147530384,1.2045287081544689,1.543906930517096,1.5810580053986758,3.722069391811596,166.17158890194023,-5.879183208246012,-7.295308174256213,-712.727626322765
2022-07-22,-2.435916423937224,100.87204215483116,-0.1972276517359125,-4.196315905183074,-2.999405745278036,-0.4029307385387196,1.0222095433686855,2.9248597131529106,3.137901097412557,3.076780834323655,-1.1568663352601107,-2.460115762597373,-2.7705871899641537,-3.136354723247873,5.835040134175933,0.51632508470679,0.1979007027381128,0.4452143410355162,-0.2026652398461784,-13.93597502201481,-43.93025625265445,-21.67467489857817,0.8949924644489123,1.204735918077,0.9802382978378352,3.358789704505857,-118.25598083048425,-9.363720455791894,-10.595347183265362,-964.9876102129526
2022-07-25,-0.3962117712238755,100.4723752499398,-0.2705514315408687,-6.9171085755084585,-2.7881218502448424,-0.7975460507466361,1.0291734888428603,2.9666532721347094,3.183018001589772,3.108903210704544,-1.2202836564725714,-3.344422151734814,-2.6696805711881297,-3.2424387968114394,6.235491923918798,0.513097235474251,0.2061754018340239,0.4682030078683187,-0.2014089030076905,-19.33696039245528,-41.215592359689374,-21.53003764716344,0.0266620439403246,0.4186948446216023,1.1550825546379573,3.020964663224369,-125.58835881097987,-12.91147141172351,-10.356249737334686,-1008.0428385920061
2022-07-26,2.263582708214007,102.74665056262933,1.971330077264414,-4.394310138786563,-2.639706921176991,1.4479835429726249,1.0868214676430954,2.861692824161061,3.116794915133329,3.038497312285271,0.9072308102578618,-2.587418703815061,-2.683630267411325,-2.59037503620252,7.195044758177364,0.4989882818978084,0.2081838890794646,0.4698148542785931,0.1370384693680842,-14.838820482209393,-40.17758150522791,-16.75308371719751,0.9834699091521834,0.7043283124580344,1.4557626627397362,3.527897674681668,98.5997920695484,-9.635573827495579,-10.193774617425948,-787.0847585312218
2022-07-27,-1.4591722863441792,101.24739991247256,0.9971997651320428,-3.971416146760748,-6.798529170188279,-0.0323173179414206,1.103806616239006,2.8864728575259666,3.1892916739718573,3.09385836436692,0.0107515287447263,-2.4205870743409776,-3.93135832120699,-3.034110796043541,6.1936508547017946,0.5061332190200445,0.2259758011350844,0.4960278412592879,0.00191609259894,-13.8045846958856,-55.48491607616997,-18.924560849092288,-0.922190335144918,0.2039396409390712,0.5949553263419614,2.9467492470138783,0.028009174822597495,-9.092347873595013,-15.280620405115151,-938.7109064755284
2022-07-28,1.325688875312614,102.58962542965548,1.9500243204310503,-2.4965018908148333,-6.541491659966003,1.2929431302824477,1.1298345915141017,2.8449880438098125,3.150791393235945,3.0524320705227668,0.8538348631805719,-1.939375554816609,-3.902611253464193,-2.652907870602082,4.573222626439927,0.5189995156773121,0.243626095544802,0.5155531987407348,0.210943626117125,-10.631031627668763,-50.47207246441904,-15.707052316128388,-0.7717079432119465,0.2686392882238703,0.34420910534203,3.1841988309357827,1.6993869187565271,-7.180095461371736,-14.985769974946884,-809.7821064368057
2022-07-29,0.1791061651406966,102.77336977359474,2.720230875505293,-2.9165687452104536,-5.579060747304744,1.4743650362812353,1.1790753386400907,2.836370159186781,3.136768134433069,3.044760381094766,1.4714061621688586,-2.095291766653361,-3.618051384191837,-2.6118257084472343,3.3473348149118047,0.5284520330848835,0.2622892049803839,0.532109312539862,0.5182925565759618,-11.246097412157626,-43.268987343658246,-14.945018348667164,-0.8624778952073702,0.4194063553893788,0.479679121493495,3.08214310050971,2.467994903449363,-7.733841542766085,-13.831244768463266,-795.238343940491
2022-08-01,-1.7240945343438785,101.00145972256716,1.7103447778459469,-4.175919037948306,-6.511634376965642,-0.2751489450694496,1.17089630381588,2.892628845302959,3.207215085211594,3.109977665092487,0.6191945596841024,-2.491792044640789,-3.8340644471696015,-3.131177965740568,2.7011307054341884,0.5222512077426895,0.2769748398240241,0.533002634434944,0.2684107880519895,-13.80146074908772,-44.3963406223052,-18.26987881440098,-1.035234604782051,-0.2773156564946961,0.6461870476768132,2.519771230285369,0.8408260742994739,-9.188226602433433,-14.98620308880719,-973.7893538882894
2022-08-02,0.2394233514306121,101.24328080242876,0.9937238015839612,-4.81511234208412,-8.002432960712042,-0.0363843644645642,1.0772362557744832,2.8920701260566264,3.2165602458929485,3.1115301713757986,0.0077899764049419,-2.713915371670312,-4.291098699034149,-3.064452662264877,2.0185773011004624,0.5299881755851827,0.3009413734781238,0.5507813541668435,0.0041572076583127,-14.80945034742962,-45.864672334658366,-17.312018363101046,-1.5921666181696654,-0.6834404115596759,-0.0770573579824471,2.496280982685083,0.007095623529587538,-8.977332329636644,-16.8074258645657,-953.5136917390055
2022-08-03,0.2234389108241252,101.46949768633633,0.8640399956460111,-3.109633433403284,-5.940274057463246,0.1869732495319019,1.0442948727356682,2.8750333717699603,3.2060237121271062,3.11115668780466,-0.1161474254921678,-2.137424030144478,-3.666700987605595,-3.0046056966621504,1.3047901131763755,0.5360698167011281,0.3166081067304002,0.5625830126335959,-0.0929591354947086,-11.46336768987405,-37.12959353107641,-16.61585738898687,-0.9503925974688708,-0.7684751243388533,0.239021037574695,2.6025691111336693,-0.09527847286710911,-6.232591520711088,-14.314732476810073,-934.7799107386429
2022-08-04,0.4155406388966609,101.89114468530737,-1.7052315707038948,-2.505085439936228,-4.218874810171787,0.6032908382642408,1.0277391791047723,2.865556955768428,3.202302744153439,3.101141519245427,-2.6196633459782115,-1.9347830552315728,-3.13691910464264,-2.890959793805491,0.6762664643783225,0.5594637698655263,0.3428181580695544,0.5942004007629258,-3.981168368597889,-9.909901838959737,-29.302312087408072,-15.087966005287791,-2.6564109062587646,-1.065754334967159,0.3060837664467924,2.201268430182393,-1.3211490615364698,-4.6825240274381965,-12.232260381782494,-896.5275447039406
2022-08-05,0.3847892609018188,102.28321086786634,1.0715782494030042,-2.7361957792252927,-2.32088012139448,0.9904014975236856,0.9142420679624366,2.854896903441119,3.2015803448319486,3.089156578265902,0.0904707909528443,-2.024225505264569,-2.548305485037663,-2.7878059671492363,0.4644701630873535,0.5679593259228983,0.3552181045686736,0.6065501894989995,0.1780786142669189,-10.174945393239057,-22.967874240055075,-14.198279534726291,-2.3263669040501798,-0.9413169417882232,0.5645902007773197,2.174758237936416,0.03191364813245292,-4.360865434591667,-9.934749121104854,-861.1969142347998
2022-08-08,0.3833408593416409,102.67530420736944,1.428171276282104,-4.370539099818766,-1.0253403717175016,1.3775389704768564,0.9501766840535272,2.836739339831123,3.198051789094984,3.074758661968044,0.4604809252292921,-2.6145907083436617,-2.1495277235081987,-2.685949487845954,0.4057175975524772,0.5741833144661078,0.3732766148675768,0.6347251019878817,1.0784305172951636,-12.917324716779422,-18.41610405814836,-13.01137520400234,-2.5374779933600813,-1.3339089182934707,0.5239427748465919,2.125869701091501,0.13520064365906417,-4.671830785120337,-8.370849881947088,-825.8646453362979
2022-08-09,1.201451125757358,103.90889780564368,3.08383065317219,-3.865352793375515,0.6105782240666743,2.595540553702763,1.0721558927374182,2.759602358008418,3.159424371718305,3.0303599187631667,1.9506777022434032,-2.50591901134718,-1.6615746855495892,-2.334531302014581,0.3743097736164424,0.5643463546265798,0.3771197616193826,0.6455897771845648,5.587432497647934,-12.25371610182117,-13.920298247997565,-10.958150727811924,-2.100776243981929,-1.0302004695085012,0.88731566302631,2.3227174225375395,0.5700721070429512,-3.994466722160266,-6.392472102177982,-707.4470086722977
2022-08-10,1.081097212440474,105.0322540032981,5.182042881353866,-1.6910574429687737,0.8274777585025612,3.704698082717076,1.268747155859275,2.6750768250565464,3.1202099720680243,2.9881330098375942,3.3007961822914087,-1.7736532812111574,-1.6165445375478944,-2.0076576880546244,0.4773535425559365,0.5786722132496466,0.3885443434246614,0.6730760532052933,8.77311132107633,-8.199216550608009,-12.981680139494951,-8.913031716938034,-2.353391999782674,-0.6605688040987455,0.8024157169380777,2.2033674763611084,0.9937576320841175,-2.6538945082054917,-6.142038088562361,-599.9148210130251
2022-08-11,-0.0192183196732531,105.01206856896373,4.733608331086348,-3.113188047481793,2.241076368290102,3.6847677823233536,1.3596055102454214,2.6482417287739994,3.1190429660408365,2.9789997977372127,2.749087221169937,-2.330000157630818,-1.1675374059061894,-2.031864724059164,0.522899502033042,0.5589203297374424,0.3849984954387608,0.6742179482325924,7.1479779948456255,-11.039862601502664,-9.458736531765254,-8.977697223678005,-2.1622074281025068,-0.7373549808019527,1.2664104297917016,2.2591914686052905,0.8054442195674736,-3.3239463506670632,-4.434382700313082,-605.2924602001626
2022-08-12,1.228609899148636,106.30225723870277,5.835129482070518,-1.1289195911713967,1.4040539004121828,4.958649103206251,1.5480149689991825,2.5679149220612425,3.07287244593029,2.934035515500582,3.1249233805556256,-1.6315764718924013,-1.461128839709217,-1.6403686286163204,0.5702252893468251,0.5890004671736918,0.4066351016228096,0.7199121786960032,8.483363085521438,-7.113321299660373,-11.0415026483899,-6.685398521234919,-2.411206134209271,-1.3101765473166738,0.5412970770420696,1.8941514425465429,0.9344018941268579,-2.0244086027468833,-5.467314496157566,-481.2899814873268
2022-08-15,0.5363331689353545,106.87239150360092,5.581397717647729,-0.9927738975112476,-0.0915872442319428,5.521577152013228,1.7411257076410422,2.539697135938399,3.058010109432684,2.9110236370753046,2.6315901486430766,-1.5975205562210757,-1.9609960153907369,-1.4715918794884617,0.550707553107764,0.5857959523003522,0.4073723237055071,0.729059709284022,8.320077024403492,-6.925992515491378,-14.720552405413734,-5.875840744958953,-2.1194844634922143,-1.166869304711615,0.3322712254820903,2.018616229404264,0.8219828461245292,-1.8180855555332345,-7.302249008568721,-428.3838745318985
2022-08-16,-1.0839944937843016,105.71390066432627,4.612724090275139,-3.072783827252683,-0.1317193086311297,4.377729065931038,1.837008721311649,2.5204534895855626,3.089139193346861,2.9335123550810493,1.9659615186971824,-2.436403992122897,-1.9578660793269973,-1.8617832817082804,0.5162850334478825,0.5748274492500092,0.4124172584787884,0.7411511704409742,6.995144584167747,-10.682932681795997,-14.665052726653656,-7.369028718021225,-2.3846874130496154,-1.329355213771612,0.2973916072097718,1.5057636711655735,0.5960885316793877,-2.523419427347997,-7.364808692717033,-546.1564259374583
2022-08-17,0.1278729116072074,105.8490801070793,2.377906478438871,-2.001039893080612,-2.246372987379223,4.511199907157129,1.8835560799629565,2.43488699465856,3.0851908309127123,2.920555007563093,0.7299509957173391,-2.0833466935922464,-2.6494370359103563,-1.8359460048455545,0.4582381875843911,0.5659559983895264,0.4146202625014925,0.7462678541374859,3.0004126092289067,-8.963088621778885,-19.71447029857052,-7.185062666627061,-2.620941518143145,-0.8587140401967013,-0.5398447713460632,1.330436985620614,0.20709497864040144,-2.016770343063611,-9.631311172808878,-536.198129806714
2022-08-18,-0.6919661576176517,105.11664029458872,4.207903447857643,-3.02860143396262,-4.529093427820871,3.788017772879476,1.941370859581032,2.3899865787135632,3.0978514273034814,2.9316054133469027,1.649933783147794,-2.553943294658088,-3.3791113165483457,-2.087273321154828,0.4545245862017609,0.5521518342981964,0.4122424079347752,0.74707319024169,7.047216947290865,-11.054731358063096,-25.39278980886139,-8.190712566532397,-2.2664257548365128,-0.9944203277352948,-1.1817935692288075,1.0221580458072592,0.45447614696875255,-2.3256035124319245,-10.751693750562684,-611.906176743206
2022-08-19,3.6487656898600784,108.9521001999913,8.439857153727024,1.100121296425841,-1.494163349508217,7.574999355562181,2.13348867707134,2.324371908158517,2.9782257306186737,2.8312479834146065,3.484114953615607,-0.8513192200558979,-2.499575965067045,-0.8356699914990444,0.5268332323404373,0.5460635688650349,0.3974166191828815,0.7205878228457027,14.109436054615584,-3.623721838990551,-18.73173162739072,-3.283415155266082,-0.6123862403034919,0.0454401598292104,-0.2848386284335875,2.0478843734277645,1.0508558979668647,-0.7549971774821032,-7.593417330532747,-236.59889782317708
2022-08-22,-3.841566889283921,104.766632393529,1.9659831438187707,-2.3851997672631526,-7.02665003426048,3.442433799171507,2.1097341063629966,2.356595962960013,3.0663262014928323,2.9355049238190887,0.4539332657506725,-2.320176546900436,-4.235699399930169,-2.2253322543325265,0.4864530823777099,0.541986483029243,0.397550642698087,0.7080128403094733,1.9686965248240231,-10.088293444552674,-32.67014225786798,-9.22649056318133,-2.075424321771371,-0.1916822581794294,-1.085677380604099,1.625990149591912,0.1306716135487932,-2.090477638551294,-12.09918561697207,-653.2473789726564
2022-08-23,1.3218627854066467,106.15150351866284,4.843683502420633,-0.9602133115087492,-6.990015403906308,4.809800835881659,2.1194247761598137,2.2982240880287703,2.963870380355603,2.8886484989028824,1.8087981055472884,-1.7606409731797563,-4.373555137033562,-1.7998162375742144,0.4909280254724227,0.5821101202612395,0.4167436965619248,0.7405742668517477,7.808907459049117,-6.951171872971752,-31.104610902206456,-7.020276973802225,-1.6052109118892752,-0.3000793716346405,-1.7049341896557546,1.4449862108001092,0.5137972723801701,-1.5753147184923266,-10.15681325196224,-519.9036472969788
2022-08-24,-0.1815357362712988,105.95880060518718,3.2841285475224766,-1.0554376110909578,-4.37411190942575,4.619533592249761,2.064496953528382,2.2744437199475183,2.875166171571978,2.8851712683802284,1.1006503055683403,-1.822505939302589,-3.602573456754377,-1.8796956576090884,0.5078766806017367,0.5902438789748992,0.4231860348696924,0.7418218017758526,4.474096349636872,-7.022838077394287,-24.47622671823929,-7.310709784546745,-1.9156971317668643,-0.4625877537578404,-1.2455505382141332,1.7738010361761434,0.2987652110312778,-1.6218557014569148,-7.568870483593876,-542.3243904632822
2022-08-25,0.7963097581740852,106.8025608740505,3.9204621871715353,0.0190012062344189,-2.360798484347377,5.452629147201055,2.0776430410137565,2.249210922600849,2.81757233582615,2.855306604349065,1.3991120667819394,-1.3668633121479838,-2.9656507117609863,-1.61947547138261,0.4991530157097339,0.6003140153035779,0.4399799032047543,0.7559650012623328,5.823575852816759,-5.121259562515657,-18.99162971380597,-6.116816256438623,-1.8274579750149835,-0.3273605243233639,-0.6389835553171985,1.9080160060379852,0.376992088912476,-1.1987356890498593,-6.01336902557798,-462.4099009020082
2022-08-26,-0.20904725698343,106.57929305015524,5.522527439612641,-0.3690028580577343,-3.965050361272662,5.232183318551926,2.0898040706390697,2.24909113453344,2.804367384942066,2.853723709631025,2.1567348541146725,-1.5410596528342877,-3.5556824768851376,-1.7095228788552657,0.5124507185227095,0.5996854436913879,0.4413908515629867,0.747585936673147,8.795291165580181,-5.779669390742211,-22.59095297076807,-6.52567916573703,-1.356184833476027,-0.2041335509343937,-0.3570770947646656,1.772370871221164,0.5808791192090897,-1.3490439204697133,-7.144354339139845,-487.8505971545958
2022-08-29,-0.3089524413422029,106.25001372231152,4.945249581207425,-0.206637650350321,-1.8329439141946504,4.907065919111552,1.9531157843587448,2.238976209637596,2.772381678627606,2.8544370892553657,2.0112007671921224,-1.4771189417463273,-2.8317123384277485,-1.83489592478608,0.6180680476859666,0.6056740347420021,0.4523165831827355,0.751464439421069,6.3554619570193,-5.460419267905161,-17.356399694567898,-6.969850744591417,-1.2141009062202768,-0.024296369257067,0.1588390755827553,1.9751673387091624,0.5042096841351285,-1.287222499805406,-5.624802272538494,-523.759498263291
2022-08-30,-0.5756249022674909,105.63841218466328,4.1085396039053546,-0.6404065467927886,-2.3979814084255584,4.303194723442984,1.786408130595105,2.235020416821023,2.776887685421172,2.8622836188382026,1.7295210695025975,-1.6754294227253912,-3.0346491949617733,-2.0527135159775685,0.6939974410330265,0.5991804390107419,0.4481604987419061,0.7341292049800588,4.451933563322679,-6.249568114934369,-18.80326356900908,-8.00328910918339,-0.7517705962319344,-0.006016482533857,0.2911900805645663,2.022105636089904,0.3965710263031287,-1.4574566219349891,-6.037705359372449,-587.5448270950366
2022-08-31,-0.5359803306097755,105.07221107378498,3.122024390149309,-0.7044616144388708,-1.3459670642388777,3.744150115527696,1.5954399306413254,2.2241592385832685,2.7798086035538323,2.869162024784191,1.317096137269382,-1.7140364754370483,-2.657061316713964,-2.254485943935882,0.8704137849709975,0.5895177681506184,0.4468806778157905,0.7281743118407384,2.4141940375669,-6.4667941630861865,-16.528174689656634,-8.88315524259433,-0.0918631905701665,-0.0172576131654008,0.1323182040306104,1.9367333744366304,0.27117696808634856,-1.4847805802709044,-5.292021239409391,-646.8485455750575
2022-09-01,0.3493347220306031,105.439264790271,3.0856030971512736,-0.1169651167561551,-1.246632017287696,4.106564453956783,1.3909761423272575,2.2095810224858847,2.767927043608563,2.850600760488264,1.484516099205076,-1.4610958757007877,-2.6366462030710656,-2.153957953980714,0.9468848866084052,0.6004058948578607,0.4581281609144221,0.744520027811585,2.180757667694149,-5.377045339878191,-15.930136919200445,-8.247023521617113,-0.1756389505062026,-0.0708543184958238,-0.139405673093199,1.9582114563569288,0.2669313047704432,-1.2572724861271893,-5.225938211590377,-614.0074181677169
2022-09-02,0.0566296009209876,105.49897462513574,2.7500969581384904,0.1608915089075088,-4.242489379001731,4.165519585939603,1.18874825275632,2.2072172030406083,2.7631600714798643,2.840498009160405,1.45482471488159,-1.3384135329425746,-3.729483666760594,-2.152838194230432,0.9944482157940616,0.625074733462464,0.4673312435396215,0.7566515731265515,1.7390753087140576,-4.726105882298645,-22.051083674989712,-8.081834257593297,0.1252386078554655,-0.3589583828072581,-0.4187002563873225,1.541033555750907,0.22844645906116856,-1.144818513187441,-7.342198837265961,-611.5132604756022
2022-09-05,1.0954208566860355,106.6546323967694,2.642444149741134,2.144947401970963,-2.136280990840022,5.306570412959374,0.9861016763871052,2.2099742915084315,2.703314463051377,2.802736797899633,1.6446250608017443,-0.4406068855985073,-3.037090926022993,-1.7868626945256665,1.333014764138653,0.6657975865912058,0.4838718998509166,0.7771158331798834,1.216616329476871,-1.4625013809672458,-16.967738420953278,-6.444477918109694,-0.1554647464781793,-0.437783570917503,-0.2291709684060434,1.5773729090142403,0.21914834389492102,-0.37428174854986435,-5.841059951482747,-500.81058267411754
2022-09-06,-1.0042162762452067,105.58358921887154,0.5249199122739179,1.1850985291925669,-2.529936119310614,4.249064692916805,0.8980778044663568,2.2481575269512035,2.711253057204413,2.8228437996852764,-0.5520197754769729,-0.861681298764477,-3.1775447834807227,-2.1608160159797256,2.437377994823371,0.658557497875302,0.4704390339397431,0.7458020957978007,-0.2033975481173969,-2.9415735207637947,-18.312953192824395,-8.178638981222072,0.2227856752673791,-0.4765511199011476,-0.2161959034053552,1.88094953076094,-0.0694138362511039,-0.7375047316911961,-6.121560559935289,-609.964609296901
2022-09-08,0.8445520670540718,106.4752976040894,1.39339130736649,2.403789089883486,-1.2254471447070043,5.1295023236653785,0.8719599946258005,2.2627695044174176,2.6773045375152247,2.7919598025575496,0.4274447100869011,-0.3191316647255773,-2.7348032997892613,-1.881564879269562,3.040117669590237,0.6965726123022108,0.4712010043487135,0.7530926304373253,0.1225987700536728,-1.036677851069035,-15.538806615783033,-6.975574181059335,0.2690223659889964,-0.7761894842681347,-0.3354792294294904,1.3889963126464693,0.05378416546218165,-0.2681999358913507,-5.187337530591322,-525.3253508824665
2022-09-09,-0.2812717549662391,106.17581266591284,-0.1189481541356069,4.009887787504759,-1.6119614974905896,4.833802727492318,0.8447351434998749,2.298153538114176,2.6766675953773618,2.7921514375394514,-1.3490912307380103,0.3830729737888739,-2.884063413478907,-1.999536479361148,4.397135354409411,0.7778681646007127,0.4908130887194123,0.783708110640689,-0.2591743675229578,1.1317605606352552,-15.72834803980868,-7.123836769657314,0.0640313445842931,-0.9742060103830916,-1.295658616296074,1.2656450537272088,-0.17234914796103257,0.3147254308853077,-5.245267237234816,-558.3008655260802
2022-09-12,0.4101941376139395,106.61133962503236,-0.244265029439123,4.321247148591452,-1.1189099793511583,5.263824840518235,0.8473258971709428,2.3252075187564625,2.658146296620264,2.7738913640024694,-1.4928631992941648,0.5109664174090857,-2.722909651000239,-1.8699552068660965,5.024706751981676,0.8402842836956314,0.4999684340678772,0.7993583579243706,-0.2517443727828566,1.4139297600168073,-14.476698350630718,-6.489020284802073,-0.1261606571477838,-0.9553456709507916,-0.8906638913203708,1.0178581759838328,-0.20009664302979482,0.4100841852398229,-4.829059057956683,-518.7052599397316
2022-09-13,-0.8943443400629802,105.65786714323058,-0.053004875180628,3.4651746305883178,-2.2697628630735225,4.322403780923267,0.8423301862318542,2.3635137246701725,2.672395662377552,2.7909002225266137,-1.2746563200352676,0.1389513383170478,-3.143251219795886,-2.208086902052182,5.12879385015528,0.8469545062473883,0.4848339306713674,0.7615319079455681,-0.209343858771865,0.3877580115002118,-17.325542611907697,-8.09230731108908,0.511541170111368,-1.17777622480051,-0.0728490008458272,1.5440642866205108,-0.1822786203986985,0.10773601447542488,-5.603789375153489,-616.2550226295537
2022-09-14,0.0604436452999568,105.72173060967812,-0.120312332683812,3.046055999875675,-2.359586822611305,4.385460044632986,0.8416769100408625,2.378564428698231,2.6586920959820297,2.781289748546269,-1.3556139408466217,-0.0388931269630125,-3.1960498663647323,-2.205300992634353,5.575530619019022,0.8879921709507034,0.49146216831823,0.7597895279349374,-0.2046422180963379,-0.1041786305570946,-17.28986088012818,-8.072737011713686,0.5777237065544845,-1.1799857452287228,0.527188246677911,1.5617315469595618,-0.20685330676181243,-0.028931229624516195,-5.668700913388149,-613.3581043272839
2022-09-15,-0.5197024007306483,105.17229223760565,0.0529430381916333,3.676827489899472,-3.261539903624021,3.8429663027673104,0.8656465851551599,2.401399004426956,2.6581646963803127,2.7879499389243003,-1.1179314961326827,0.2233935619900928,-3.538811485882736,-2.4068482323758777,6.027383235616757,0.920802468467415,0.4968520854119403,0.752655361417051,-0.1605561724275578,0.5825973493004211,-18.932684465074768,-8.915331938669656,0.7676547154503083,-1.0132368321112817,0.6270808418288571,1.4014843601608469,-0.19436285176356302,0.16233087917868208,-6.275397877246999,-671.0172382452388
2022-09-16,1.2798265187959237,106.51831512408808,-2.233811988420417,4.792540593211136,-2.201611453139931,5.171976123414448,0.8369107883156965,2.392226575726886,2.608962326923615,2.745916644207776,-3.888692384078886,0.6898868031525027,-3.202152023794422,-1.9721176498252828,7.31477216317736,0.9588177882713164,0.4993168917118579,0.7447235840202151,-0.4449200243118761,1.721250445009137,-16.731446770246443,-7.271517641160363,-0.0631222189873223,-0.7680928541340488,1.3958933601617571,1.548111569787117,-0.7796613104202164,0.49052197804841513,-5.5732908375897745,-541.5270678991166
2022-09-19,0.4170448510895541,106.96254427278043,2.096003115765963,6.11979241706455,-1.47886679701124,5.610590434626285,0.5853237989691769,2.4117822509126965,2.582440434882968,2.728788539396629,1.837148083511125,1.233864582912105,-2.9580657309656626,-1.836263578412204,7.012491188963563,1.0668135366160731,0.5259993422683372,0.7805229726129125,0.1533444344574793,2.7894403276288324,-14.52288613089242,-6.419766213040955,0.2651151812057659,-1.201440386646201,1.0035604812238677,0.8895006410325501,0.3126860874856927,0.8482011495103506,-5.096125162154334,-501.07750080826656
2022-09-20,0.4588819842815228,107.45337611837738,1.2264287895702353,6.680658058645425,-0.9641023205293509,6.095218407624136,0.594774472271939,2.426252489292048,2.561437695558856,2.7121543458775093,0.3459330870876275,1.4569273639910816,-2.7842737807711693,-1.6814220800832385,5.562423278117524,1.1493175693271265,0.5299582146430893,0.7908258436791175,0.0369896642212346,3.075628301471605,-13.457181377264732,-5.766473412827056,0.4444997045716844,-1.1204979902452037,1.3686518106113978,0.4565745162134802,0.06076572575821542,0.9741861661532061,-4.758057584835052,-456.02762017521565
2022-09-21,-0.18653532089421,107.2529376184233,1.2213586845496722,6.116028665147892,-1.0720084306711122,5.8973133515140645,0.6411695631168399,2.446395838604212,2.556299207129782,2.712389930970315,0.3129937474228064,1.2133929728819195,-2.835008583647548,-1.766825963856432,5.932591601607027,1.1757361540142948,0.5280045288974623,0.7814484152617939,0.0338270485767168,2.524749714733898,-13.72550763857507,-6.132613312083596,0.6804739871838594,-0.7665808683147682,1.487055725962491,0.7303251053323327,0.07191170569922212,0.8061582810943344,-4.835039462478611,-479.23209541411074
2022-09-22,-0.4498785980195041,106.7704296063308,-0.0300847352879461,5.980932983499192,-1.7018199749381564,5.420904002867939,0.6539035142907638,2.465534498850586,2.555873895728195,2.7185223277000743,-1.6069058088545538,1.148448369670152,-3.084824547363827,-1.9491183492425384,4.705343004068323,1.2363162641641978,0.5497305617725844,0.8072939484012288,-0.2233123822505029,2.290303183453395,-14.342339832964248,-6.563559360551856,-0.1829088987416647,-1.147553130488434,0.6727973787951381,0.6373055306357687,-0.43476275099526457,0.7453411733932059,-5.260219295750737,-529.8721751745752
