,BB ACOES CIELO FUNDO DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-01-04,-0.0047826818232121,227.4817599642162,13.920098717311912,-8.329941744928295,22.94228048487709,141.18840013556704,6.932992915936671,9.196296951575388,10.909120411656868,23.8002031889265,1.8605849239228405,-1.253556320765067,1.5056263121319569,5.409336643294246,2.9252576746791163,11.350314421028266,-3.0702715840440806,5.95284826936887,4.409670371506884,-1.0156613943594592,-5.349708742173138,21.62717835261712,1.5081527013211593,0.1286436268253265,0.4930996504332445,2.5473837402259614,2.0331999628064805,-1.6567063882917579,1642.5058734006384,12874.33112277087
2023-01-05,0.1940254746763958,227.92313252878893,14.14376003319446,-10.564875959900537,27.875949710456883,142.78791748861917,6.469329546244372,9.16416565636586,10.73119241624168,23.65001385758997,2.0285074858424075,-1.5018290701338046,1.990166927482719,5.510559139660572,3.4640032174734943,11.935256210963813,-3.373536377332793,6.258293398406044,3.788415480315179,-1.1531390816402656,-6.330705186034739,20.82433528112228,1.2400257616469497,-0.1545927885994413,0.5473039360061042,2.5476042872985567,2.366274516965784,-1.9764248280635015,2135.6864239257557,13032.480001604159
2023-01-06,1.3995232864925766,231.1129698438328,13.418892587738274,-10.424032091845852,28.696511718576563,150.83645782356805,5.851598469314003,8.97820703461103,10.372477249982612,23.221368240019647,2.1187742174208783,-1.5172479834430068,2.137923464182718,5.958103220518717,3.793227638003613,12.26062799418063,-3.695709804574838,6.43871610696216,3.2685135590774097,-1.1110496562380827,-6.000352751449428,21.48802751935421,1.1542017130215072,-0.2978261998211263,0.4692023910767618,2.703588548962648,2.6947117952371054,-1.9509547718280282,2217.5562494439255,13835.530889571211
2023-01-09,0.402913543726302,232.0441553006416,17.290104636960432,-11.637709581139296,32.50767738921307,143.77002522316607,5.3629638747210056,8.855112950572051,10.123982311749684,23.01960036200091,3.0336635481346623,-1.675398618888586,2.5666643401155005,5.70256824118034,4.674210515374105,12.145162509633076,-3.987539487239281,6.466444799310008,3.480679349633872,-1.2215434742617586,-6.516515877192798,20.300311225577445,1.3859289055365869,-0.4272828080775238,0.5646446607751966,2.563456244261121,4.284827587656254,-2.1133806412594107,2598.4864379528003,13127.084194900985
2023-01-10,1.156063501265514,234.7267330868922,11.698119142826965,-11.676907184657134,26.035404836707404,152.39229193292374,4.3792204880138685,8.621429791128188,9.758773241099709,22.65929202846252,2.438206194868547,-1.7253566950479289,1.9993012981071503,6.172967418632641,4.665073750698349,12.146569404923302,-4.468079880814926,6.704359178830732,2.2888046562977253,-1.2246290384657472,-4.366691851826391,20.86330217250924,0.5122702956886664,-0.6218530915807247,0.3345705600194043,2.739884804039149,3.561370665553393,-2.0964690274800897,1951.072800886397,13987.507142098148
2023-01-11,1.3557868565904796,237.9091272829885,9.422330273340616,-9.075197172272048,29.88076921245939,157.03572402512037,3.910152228692948,8.338571319199147,9.461968386862925,22.255809642439527,2.148676870284602,-1.4718746328120815,2.4682209429352864,6.492707553891681,3.888227876969804,11.93003829552988,-5.020392466171197,6.913506476861631,2.160792504690325,-1.028775540747623,-4.65187307391085,20.901182904371566,0.1109075420272797,-0.5767825038451578,0.3323862864361588,2.8432212881080425,3.146511553314046,-1.7145883255241823,2335.422853384668,14450.046338344242
2023-01-12,-2.88549876567441,231.0442623518111,10.114245571219666,-11.541074285349069,22.54639679557524,149.63392199306315,3.772472185939905,8.448594449248306,9.541205876002964,22.798672647981626,2.4105065598244377,-1.7445752426916417,1.678822618623966,6.01265786152565,3.2131206709832107,11.084154405547196,-5.531269171934239,6.789878689642621,2.830136145549976,-1.3297549070882853,-2.895898162912999,20.188964279780325,0.2855108744452617,-0.8889622743553307,0.1721565682949355,2.722324296524816,4.795985885979709,-2.0192255019127674,1601.799223358167,13708.061832923653
2023-01-13,-3.0081086623372943,224.09419988217297,3.438324616524354,-18.017603239769823,19.71967690188245,131.20725548552213,3.246218618763995,8.580115848288479,9.672936462166566,23.371205684450256,0.7447582187759708,-2.472663311457897,1.3635371715179585,5.0761568533711925,2.447397918750064,10.208814691994004,-5.959025348495526,6.5815667478293145,0.9878442642064544,-2.0781783494179065,-2.213349944420937,18.02548093063063,-0.5434991558715159,-1.2433834272921136,0.13467799484688,2.4277269959481886,1.224450725102901,-2.806116062612235,1318.940842389553,11863.590590666994
2023-01-16,-0.4112103707770376,223.17270129194765,0.0818191806515379,-17.648463389269924,20.67693832372201,137.76785076563664,2.9738468669424774,8.310391891535001,9.534416336425709,23.34256595630716,-0.3157047022296831,-2.508497563978409,1.4835523641955863,5.362668894787684,1.9977117773378568,9.502287696403226,-6.311748041845892,6.295528367645461,-0.4699664137015144,-2.193850415991116,-2.241028286197668,19.883708732335567,-0.5082954723111378,-0.9837978694621832,0.241281081218349,2.585378870301511,-0.43974602068972246,-2.7037092663953874,1414.480589712938,12517.845237841833
2023-01-17,2.1113662714667525,227.88469443414704,0.1551740171557037,-15.07427507979464,22.637856262679424,139.4611296175962,2.7786540342203194,7.839142327914147,9.131015171222208,22.73047859745099,-0.311482679182636,-2.330919473305206,1.763643970894012,5.580774684719253,0.142597113326551,9.468074491588194,-7.084483807066571,6.488567100805508,-6.069566086646946,-1.9298971002372352,-2.2731168979177645,19.55033793400385,-0.5123457251262232,-0.9266546469920928,0.2337766900495761,2.59639077918724,-0.47193644586344535,-2.3330269849259047,1610.3859854867799,12685.367952820727
2023-01-18,1.835626410510316,232.067806070691,-0.0173804439019596,-12.033311999998604,26.107055013433865,137.2908608015529,2.670380457645705,7.420757622744047,8.76031945757241,22.2002696286475,-0.3887300257857016,-2.052546006848001,2.234073162123315,5.615488379242702,-1.1789972620270546,8.92264601185977,-7.7535909191420815,6.52102756737713,0.8804575698280359,-1.7070548810414394,-2.524145882325542,19.117440438281616,-0.554413064700486,-0.7054409061216014,0.3216594132109822,2.578061773058888,-0.553018913239176,-1.9295684991671036,1957.1194591789197,12466.535611572475
2023-01-19,-2.551744069573536,226.1460295918928,-4.592868545099784,-13.535461320343195,22.30215471398827,138.73283371411523,2.832358362613216,7.384070338840178,8.760785157401695,22.65544823420777,-1.981933232550719,-2.266175019849974,1.7994312110915445,5.565516525368556,-1.849416405219416,8.307537958251753,-8.501124482620714,6.510471987744885,3.0353062455342923,-2.0142665409158336,-1.8543935308939647,19.367147539296973,-1.0793326806333825,-0.7456069429391365,0.2039604371486878,2.627266998085512,-1.9972943789505437,-2.1040647794095926,1576.443024589616,12608.927153711522
2023-01-20,-0.0059858569556925,226.1324928140504,-5.296468064162032,-11.540312924600856,21.120546306372308,140.94519626405517,2.8836820574607365,7.169229206006282,8.532067214095692,22.51750922627465,-2.190652283622753,-2.055792460729912,1.7089595514588447,5.697058782638282,-2.373313682008319,7.863994573640205,-9.019746521884748,6.371819845895492,2.6617403052565294,-1.8741680469052069,-1.6165595922057998,20.132956800924376,-0.7905677604536199,-0.8505836345043539,0.233766970371981,2.6976967241629364,-1.9467492004645042,-1.8380653597322398,1458.0957759217688,12828.357370068656
2023-01-23,2.814475159552709,232.4969356519792,-1.7345570326268538,-5.35530477136263,19.938757202439987,133.61425457367562,2.7344655324821336,6.825555565394927,8.075196586889898,21.767649281810748,-1.0075949468568204,-1.2531491562502983,1.6590685315770182,5.555701819825434,-2.4345551021072867,6.633072603088616,-9.589450371553225,6.300345074062283,1.1317195698295286,-1.2895138813543767,-1.397087843882045,19.194911914610834,-0.4631267030679763,-0.3145154281721933,0.1971790767938481,2.5557321919681155,-0.8127869255221064,-1.0656617881666177,1339.7304543607174,12093.456872827777
2023-01-24,3.3223618159132995,240.221325065249,-0.9352637516796928,-5.15709565058808,24.50244085840662,140.20078479838205,2.720629712483429,6.574243713088122,7.650505922405154,20.96439293378835,-0.7189292842613896,-1.270903611362306,2.347442670776175,6.081885279364942,-2.469464787635385,5.881059463177383,-10.568755912936384,6.408297886695554,0.7920503186477406,-1.4207015129252778,-1.6992656660087442,19.896552099979992,-0.5042336056665544,-0.6369554478467068,0.3231810265896832,2.720100363347864,-0.5488997874391824,-1.0372593163759352,1795.91240552797,12750.303277482975
2023-01-25,1.6973297652612018,244.2986731180864,0.1796790458890547,-4.6780160218091735,22.3464044097384,148.59448150059688,2.739282949837226,6.389379424198177,7.35024635139976,20.517877136868947,-0.3070137659263013,-1.2326941202351789,2.149754263228376,6.622452191125444,-2.2823397672919703,5.112308181198541,-11.390081533350426,6.505955710293616,0.3684804455583272,-1.540625128415913,-1.3872792203843398,20.885272887320063,-0.3449308917828333,-0.5553269847409806,0.2700093545313868,2.900328205423611,-0.230829962440539,-0.9755238931317693,1580.1223429700444,13587.86604023004
2023-01-26,0.545716300533039,245.6318507992777,0.730276462135277,-9.13121503406126,25.232672381065058,136.32711851922534,2.7923717712327467,6.25414730574643,7.184492534529917,20.304140741009046,-0.1039976700497903,-1.971387762019032,2.6008276996172506,6.087094599354558,-2.093886931010444,4.606210366783838,-11.734842752950655,6.481028886555827,0.1386895127049071,-2.6766796300320617,-1.592320202739859,19.07000070706541,-0.3279515751268224,-1.1750310358886114,0.3580636186072912,2.6986189964813083,-0.07817730077462619,-1.5128406650575157,1868.5627191498752,12359.322544913102
2023-01-27,-1.1145310167544276,242.8942076350918,2.2923190213060853,-2.6414770210018776,21.88780321046198,131.7702852494694,2.7911980991144363,5.979763779258048,7.102143976646751,20.43900044586202,0.4555901644721134,-0.9765622293658548,2.159755396284104,5.823098718810131,-1.8574720960958484,3.7256689478202616,-11.855039855167549,6.287080547067164,-0.6846091544107792,-1.5673994466872718,-1.29387112706022,18.930617544828376,-0.3330739152872742,0.0807581619825952,0.2945015711828179,2.6456165971855548,0.3361064315327578,-0.7165342903173619,1533.8893778749466,11901.831731005883
2023-01-30,-4.677203021476362,231.53355241659224,1.7762826082784149,-8.336417987718061,5.97856658417766,120.9585229464798,2.887617507972008,6.166229203689831,7.300706429066888,21.325950789759624,0.2616710786439277,-1.870600659340949,-0.0783769526769351,5.07309044770564,-1.895643939285484,3.1123506587685794,-12.510618001538973,6.315081906437321,-0.3986012205999682,-3.7060581144906495,0.0457377183308436,17.131761526242038,-0.6227257578272112,-0.6853534892339119,-0.0643564546669558,2.4520250234446728,0.188708995534255,-1.412120826468806,-2.430274471390091,10818.84772397701
2023-01-31,0.5939832112063614,232.90882284625644,2.3857134228669348,-9.08548575658453,4.4714855925294925,119.50258340350182,2.829075345942082,5.985866650026749,7.219977355703459,21.083653466939985,0.4825028094669173,-2.0521038808776653,-0.2882491618463368,5.061478419685553,-1.9050881369543493,2.543983814384608,-13.341572924368496,6.47028831486051,-0.7165216013537937,-4.828497773248412,0.1559900345430643,16.492998741022227,-0.6061068714145276,-1.0286005141651575,-0.1168760227940763,2.4384717844121693,0.3275206730878811,-1.4971688074101697,-4.24082197249078,10671.445703104522
2023-02-01,-2.982226626761564,225.96295391525845,-0.860017406650425,-10.533403163103811,1.3554073670646214,125.95356118869483,2.947150840241081,5.955599965528028,7.432926521441255,21.604567061187083,-0.6381397250616703,-2.3056514320867274,-0.6992172775829048,5.237195956351731,-1.516457644055836,2.1786549199968364,-13.470916453611494,6.321660549767622,1.2401889589719834,-6.3027593142081,0.3858112151978026,17.8983591986346,-0.6320880467795633,-0.916367217403222,-0.1076693993556094,2.5877244982104552,-0.4366593050872428,-1.6679507896471257,-8.214899365324216,11314.735125157878
2023-02-02,3.0377303069264894,232.8270990487686,0.741684556299068,-6.4818512464696,2.2108316084399378,119.43169714808911,2.8224289842392047,5.618567912938531,7.192114524591984,20.82941336580035,-0.0988482139019785,-1.7228563973623812,-0.6036898314917923,5.118411621589439,0.2911607085629621,1.79378260310393,-12.820044723090358,6.1579339538474125,-0.958206432915347,-5.3964096073131005,0.3386732651252394,17.313195016616227,-0.0500144191731649,-0.3414227319279912,-0.0297236026587645,2.504433151822253,-0.06476682184581238,-1.1752793295979338,-6.761329226330137,10661.351144240289
2023-02-03,-1.394473338724056,229.5803872272089,-1.061766916835544,-6.973986646652273,-0.8832646431010669,115.50910108021566,2.874990012953772,5.566303330135351,7.290122417920529,20.99692773806211,-0.7243307029621034,-1.8274464163555524,-1.019996953505572,4.890188679768245,1.7995172580569383,1.2890742171044085,-12.088520897424994,5.976301840216657,-1.1572234318777188,-7.891028257359005,0.6151209664157964,17.18101613335862,-0.0865091589387306,-0.070174174420993,-0.0239453354650849,2.480521557728381,-0.48327144017760415,-1.2350080623622006,-11.47086138003077,10267.89383345832
2023-02-06,3.4182169645290195,237.42794297064071,1.1507891956850769,2.006715194181238,0.938011686016761,124.71929916484495,2.8145125278561127,5.303972352493566,7.044396013293549,20.188577428500302,0.0462291690447361,-0.224627722957528,-0.7970344536633613,5.54160680731367,2.6521001166623366,0.9856789111664714,-11.67581998824957,5.989297402073159,0.0490602050093547,-1.2087295555104902,0.4808764038409541,18.679512903972803,0.600684802490344,1.0844315934760402,0.0210168668007953,2.6858676981573875,0.03019514843629328,-0.1446514789613305,-8.661302235723946,11187.715810775637
2023-02-07,-1.173288076226764,234.6422292261357,-1.3731705437962796,0.0069124288242971,0.2634478273226373,123.01105889059924,2.8474337466106068,5.374283299002702,7.128464777253813,20.30276250840941,-0.8407033761196526,-0.5937948969157328,-0.8822643280227824,5.425711806695369,2.647122303408017,0.726048419229968,-10.892071150157122,5.866996814328243,-0.904320575203733,-4.395329447740962,0.5774099434199146,18.77569423276084,0.7474260314059331,0.305687583175967,0.0590311557161317,2.689758534112316,-0.5555386957345108,-0.3874496643766288,-9.701906029510122,11015.6938250409
2023-02-08,3.540643270789689,242.9500735256618,5.153043426684061,3.541231570645305,0.7195374588012677,124.43452297560476,2.8678355830641875,5.243817238028099,6.884447249002116,19.4945361659134,1.4409357463974537,0.0654288905810099,-0.8472866947894432,5.723061094195836,1.76566573645945,0.5485664601792511,-10.84171990370068,6.086861668047773,2.340401538693321,0.6254431672356393,0.5380235430236696,18.329383443392057,1.7234620303421213,0.9448424038396972,0.0122765663644405,2.7033347369388023,0.9589959210483068,0.04165579001028415,-8.998327569581972,11156.842148053262
2023-02-09,-1.147066189658397,240.1632753744987,7.170678893418364,3.5536691538908647,1.0808410493497784,127.34799283474952,2.962978014630781,5.335739449151481,6.96390526042264,19.607772706094465,2.075615223195786,0.0666327002897139,-0.7857368473417002,5.837986339840674,0.3532394415107595,0.4875015224782766,-9.777303986666269,5.842101446001996,17.410293275460152,0.7292997275821976,0.5596427166397704,19.5939612262668,2.0565020018963662,1.3193258437080668,0.1289812378427871,2.839137588884251,1.4272273906629858,0.04316954787005583,-8.440969089450547,11446.990921288028
2023-02-10,3.4582259014675154,248.4686639693124,11.334702914346744,7.558355216486714,3.9893937224151728,129.43467680390648,3.006944813035199,5.2682093335956495,6.740257218502004,18.844700874125323,3.430068370187185,0.8276475959923999,-0.3802887943815064,6.184476504119579,-0.74271752230304,0.5054208311119491,-9.072680822135874,5.830518469277187,-13.88687621386449,8.626911519540016,0.2825233623552006,19.98872148288347,2.1859309849350868,1.4858407742212618,0.205322334047702,2.908038292043696,2.3935699827596157,0.5294438960743847,-3.9541426652213976,11654.460978318975
2023-02-13,-0.0053801829011268,248.4552959007389,9.026758693763982,6.68997846638755,0.2202734051090136,130.39693436047585,3.029343071133484,5.376527745735742,6.749675397357498,18.743144717388933,2.642844301722509,0.6494608054065131,-0.9381732062597642,6.268685668297727,-1.3569485543307152,0.5577061130798205,-8.635666155504975,5.91145833943911,-5.90006308489456,6.261082599136287,0.7332803856382106,19.875786298762,1.8045050862381469,1.133556205333859,0.1071543159454954,2.941745106575993,1.905843658401381,0.42411041022291357,-9.76850827475492,11749.488266872624
2023-02-14,-2.239790804848618,242.89041702899468,4.663555510585107,0.977514597457674,-4.94886845910206,114.49647950142446,3.0498783133230014,5.5517837181847085,6.897758674613566,19.05382746972008,1.1944341760834751,-0.3999831300380633,-1.6674266258824946,5.331340489345473,-1.3786221938189431,0.599235191073717,-7.810315207626537,5.815341929282176,-2.642405516654002,-3.705756707837774,1.4726046474707877,17.468008433832647,1.3019531015559698,0.28768176452883,0.0050608829331466,2.6534289691732704,0.8884725741277838,-0.27007703715707476,-17.742591921824534,10158.244186632166
2023-02-15,2.46948026376912,248.8885479401122,10.056563181436797,5.658731351581289,-0.5065338207342359,117.23749212968193,3.125007239774291,5.4869728616465245,6.71420049691913,18.50195355284536,2.891477000812689,0.4484434290588718,-1.051379361970788,5.637862346850853,-1.8131244770584185,0.7285401573713283,-7.5763641238171955,6.022246962512876,-4.983599678627787,3.377434861117204,0.9317360833283396,17.321021194926992,1.8236085468879524,0.8513227942817758,0.0796692110772068,2.709017688894137,2.2589254608142246,0.3005311321642304,-10.889704358440511,10431.146727877021
2023-02-16,-0.3794404175842314,247.9441641944889,9.645527322946162,12.957900313900655,-2.7982828253941787,92.94520130560852,3.063111342169832,5.590560144375374,6.73532603124382,18.4788878385164,2.815715701858961,1.745758141492913,-1.3883397471596308,4.329653855008239,-2.1105668272633595,0.9463916799787416,-7.305102053532965,6.088191527529664,-4.086509174349708,10.312607447868023,1.2800534161918162,13.141371720078098,1.551835897841228,1.6970065818528692,-0.0351696277246212,2.151194933817584,2.223626767122251,1.1949688112382533,-14.163840682884018,8000.71879662974
2023-02-17,-2.622178341924364,241.44262602091564,3.847659472951996,5.46273241252926,-4.333656057562628,99.71804070311715,2.89807132446494,5.766164507388177,6.890439437928059,18.90799303965718,0.9754704202173636,0.3927390526711617,-1.579912887921218,4.588960733203974,-1.8004712884990113,1.0358777297767314,-6.913764149571915,6.014525119724385,-1.5701349256463075,2.186163406240821,1.5745827939614092,14.426415365384155,0.8691660609643924,0.7100808348754972,-0.0785126935111404,2.3238538999887592,0.8655035274945142,0.27810869477331024,-15.185870527467587,8676.803760268085
2023-02-22,-3.641114984092353,232.651422386882,-3.1512200993441675,6.038370760031606,-11.986861873800608,96.09435137773656,3.004076911173923,5.988659385530734,7.134377936343533,19.51530372280426,-1.3887449765625928,0.4742691395243452,-2.598614771053593,4.2598546465957146,-1.1017968652882186,0.9532861051355104,-6.054064960174948,5.790150165051114,3.7864481657507087,2.97941648197664,3.062322589800128,14.357547710091298,0.3043576607043521,1.3632399362156684,-0.1737834129831605,2.2779637883691977,-1.471486215222832,0.3492510994096763,-19.59417541039992,8313.235724331436
2023-02-23,-1.9931297407280053,228.0143776950624,-6.665732242906095,4.36483995430527,-13.737743058878932,92.9315506470828,3.2668141983465704,6.089382145003637,7.21824390005689,19.788077847305203,-2.3528760426756743,0.1915967006457307,-2.810985795669714,4.04069383710089,-0.4026685656653915,1.011586879474606,-5.424831312075128,5.834431105475494,19.088673709756662,1.1533418944299458,3.740278711998866,13.704431976348172,-0.1248831187893844,0.7492447883460434,-0.2276534229200399,2.2317627119706027,-2.8828277821205393,0.14664396433935123,-16.331051067449607,7995.756420567877
2023-02-24,-1.2200627242774598,225.23245926681167,-8.30486415588495,2.4697618766809213,-16.612781053191693,87.02465377074677,3.523579215176228,6.140790585659201,7.249485161509195,19.90005473779884,-2.6466102240516345,-0.1186121785966163,-3.195457132604113,3.720526135468264,0.573242477906522,0.9849943165924238,-4.582115381726205,5.683301754787996,-16.268056076720022,-0.739468784135147,5.055616704772983,13.02740500921924,-0.1507983206803103,0.6905123062734815,-0.2477280522455689,2.131666862908287,-3.82408938035025,-0.09321713722936932,-15.254699776300388,7403.867374922963
2023-02-27,-1.2353106268335523,222.4501387624102,-8.416861427751872,1.2095410004339229,-16.091491523255993,90.43971940130382,3.795683266543469,6.206993281042332,7.248306079405325,20.01750824391545,-2.4863871364594745,-0.320379503549855,-3.1240581301409853,3.868700518704508,1.3877874173142362,0.934925763998726,-4.015901320776787,5.697350595511341,-6.800420532903003,-2.1270067661974688,5.638617019786865,13.59258891096152,-0.3984844292250015,0.7867235805331104,-0.2600215070890176,2.221215772756731,-3.961025673108847,-0.2631987364385375,-12.787238961039328,7744.174452640746
2023-02-28,0.2024881277792989,222.90057388363263,-3.728607989146437,5.560757431209586,-13.323558043360965,98.48411898148105,3.9772555313458,6.1822812909044185,7.169779837505795,19.831108713382456,-1.1941110074453003,0.3821603860591083,-2.772218465237559,4.310104352467419,1.6810735345934231,0.8023493046639069,-3.334625683779823,5.618639605800834,-2.82514982936268,2.9446314605428685,5.960547882151406,15.212605537389951,0.4527296782705498,1.6092121882922488,-0.1733683266564962,2.4738657016051078,-2.0923041233325113,0.3221786784391885,-10.629204651490573,8547.414797980427
2023-03-01,-1.041948205927179,220.5780653530508,-5.294242331620563,2.723805921686324,-12.245911478315085,86.70865457745755,4.291141256394751,6.181390932902419,7.229390291604981,19.87106127546578,-1.4716175894853667,-0.0767349144899512,-2.6002952854828103,3.7082411026753928,1.9773536093878925,0.7946122656401454,-2.5497559692312137,5.608878823590963,-3.1936214756407133,-0.5969307612979071,7.372685746802527,13.137507243967738,0.444346005959402,1.131081069947061,-0.1776985384171038,2.265949845667027,-2.93277297581805,-0.06693060388394308,-9.567447624247427,7368.668617546352
2023-03-02,0.6211040270166501,221.948084599674,-1.776782099020592,10.15070981245481,-10.553851893201989,97.67636576695097,4.468910631365261,6.101705555700057,7.185153580665441,19.599857480171263,-0.6259822471370953,1.139447867917576,-2.38081061386001,4.318521130911202,2.1625992249462764,0.6831262047756766,-1.844554370129215,5.586202491402952,-1.293563174816349,10.177585543488746,9.274050244376472,15.152046282108545,1.0663787274478909,2.2610424602547625,-0.1303264653813116,2.571708200430799,-1.637587490635073,1.0192972615967246,-8.499427993101357,8464.23986909676
2023-03-03,3.09721320618912,228.82228998677888,-1.720078581209675,13.8358869289196,-6.095445095920999,119.72598108609608,4.284974849364001,5.711784116877092,6.960918204061385,18.848290029942696,-0.6396199039237678,1.8624220182159512,-1.8170136092680924,5.659930629932126,2.228498148759957,0.6871903554630726,-1.2000677077126096,5.751716318354287,-1.229866492368886,15.48006664819918,10.539474588387549,18.547509674962697,0.7590238197272463,2.318752803674806,-0.0046821480748648,3.108021827111919,-2.180135767855826,1.6265233554904655,-6.284067675363649,10668.001406231697
2023-03-06,1.0034379460531095,231.1183796735339,0.6699145623458248,14.43235033308748,-6.451106014197215,109.25066091796526,4.253892148725496,5.428274694592107,6.888991187944852,18.46634174877998,-0.0824567350668623,2.0695739509881403,-1.887612231354455,5.209082230854031,2.4612278551342377,0.6868866794206515,-0.657859714966236,5.942008145538947,-0.142515069126476,16.355268260859752,19.7667431706548,16.188583104630354,0.8773553642567133,2.297442280988342,-0.024879282448185,2.810298120237354,-0.5541980166027064,1.7727627956001941,-6.455753146581,9619.269267244774
2023-03-07,0.3935196562217857,232.0278759266905,-2.274402488766013,16.19673830066527,-0.8679224937640742,102.66624417425582,4.2140843740274585,5.179598136713974,6.8512742514405565,18.221786241845912,-0.7819205351774078,2.50957767981596,-1.0830920257008196,4.916986306598546,2.2916214624060256,0.6613013532770868,-0.2173880306751378,5.9712713530876105,-1.437881065035376,19.656097496094603,34.135092371823454,15.00455566913634,0.3969576407950312,2.3778555864412274,0.1778588298257139,2.684511753413493,-5.241977215613388,2.1627188826489734,-3.6839626143923323,8959.627343292213
2023-03-08,5.16919074128146,244.02183940628507,3.9974092519849873,22.20598221433946,3.2446662665044688,113.99592485637558,4.087729317316882,4.699369364413802,6.5202852183122735,17.188109157883034,0.7282117774086315,4.044765651307544,-0.5073354365029327,5.871149026228466,2.6675284585574675,0.917747028830883,0.14587058805366,6.288226528213335,1.1159141047508978,20.711423944572164,-22.677441638469336,16.04807808564843,1.1510225746135754,2.543868920622528,0.1791869352948263,3.008948119976495,4.810443723792901,3.319756362875031,-1.6422538747853754,10091.395034501355
2023-03-09,-0.5737588141907501,242.6217425941411,-0.1351433760673532,19.06683290569591,0.917018016417546,114.5277196184414,4.165656184670249,4.458214390810591,6.562053796435532,17.140992511002473,-0.277464088509536,3.5594291992896103,-0.8588195361190477,5.91761183009643,2.540071419270023,0.9957572871695344,0.4815859019719237,6.1311306212728445,-0.4550344480691046,15.936311673351186,-11.702211327962742,16.54405138764513,0.9585584387483151,2.3169211720925373,0.1573584354891326,3.0856090456402385,-1.867822117406795,2.908354132426718,-2.797822800335566,10143.374006270255
2023-03-10,-2.4811584893075667,236.60191263086065,-1.4828923106934833,19.593889593227285,-1.7653116217829463,113.4675101944154,4.211768801446461,4.314588884594257,6.727233585269977,17.411639106038017,-0.5944222128455776,3.8000735656226,-1.2364591670871312,5.764048043300707,2.5422833231793525,0.9933074293947716,0.8624455366885306,6.0475771552068425,-0.9847718026245932,16.50622423801438,-9.64460859474248,16.59532764016202,0.5742215075561792,2.252683232076198,0.179116160515955,3.089987664551143,-4.045804222590276,3.137253432563217,-4.12947451268988,10036.152431981649
2023-03-13,-0.2002972478644782,236.12800551146628,-4.966686044309499,12.364934942515584,-0.2291539716973215,102.35653261174294,4.19410665908633,3.894295089320665,6.738512344142836,17.267072951817692,-1.4275656656452584,2.353904957357282,-1.0064227294103942,5.16813355643299,2.2278192141717543,0.9957960763657896,1.175594673481196,6.052092803272344,-2.6875442255271755,9.20549973406077,-5.768818231776672,14.745071175282462,-0.0818852819834784,1.3595166151016091,0.2707922538543509,2.8150760764834315,-9.58982100381196,1.8310354086316551,-3.3668437994286045,8923.853914366546
2023-03-14,0.970192546719395,238.41890182165568,-4.039517065916308,9.656792559727092,-0.3905604829012375,110.85085731505804,3.958003245887938,3.6640224722814594,6.6742313300731455,16.94474012656201,-1.278471333096998,1.7627233954583144,-1.040299347353561,5.767031789738939,2.0183318815095697,1.0084880088145818,1.3026024020718696,6.047051170147749,-2.507116759404271,6.404298392171577,-5.330251568489508,16.160084019325488,0.3033469024911178,1.1149181368983314,0.2085377515158064,3.0577305949459546,-8.10479578633205,1.3243704147857012,-3.4469746133184387,9772.085497874814
2023-03-15,-0.7810651337951113,236.5566949071496,-2.607645949691393,12.741436335078795,-2.797444021755528,108.39789806819036,3.7536975906803742,3.591796065847335,6.725769737677879,16.899866475330818,-0.9665995947451996,2.6569720924497697,-1.3901876514202904,5.6364874673895375,1.6160356830216631,0.9702624129364424,1.453376116240661,5.989030953175105,-2.245199538641032,9.835794710262968,-6.4333533014160365,15.905058152731456,0.518714658865815,1.4734791834040988,0.137227323752855,3.0877720327569764,-5.811400768457149,2.0411419993930107,-4.641880168663594,9525.588558875874
2023-03-16,0.3852364435596334,237.4679975056121,-4.588620299736788,9.611457257424297,-2.596917431623761,95.26260594442032,3.6536977133781607,3.338904991991152,6.694710936446131,16.655802988516548,-1.5352383694618226,1.9207862597037144,-1.3666841678964743,4.929970765132116,1.4564365514329878,1.0031826478553958,1.762085779433816,6.065252485640936,-3.8513843356060313,6.392976238956235,-5.192457457107561,13.53820339673948,0.2646956875579551,0.9738634706314572,0.1080811337678383,2.795411626276472,-8.984281800452525,1.4047640528141487,-4.542328057946626,8211.26218031867
2023-03-17,-4.474023463949262,226.84362357784053,-8.51019853005977,1.7280446298938452,-6.083239458435503,85.17088321168809,3.541668249579491,3.377140082728116,7.011429348899203,17.26689636830417,-2.6910694279306586,-0.4353061349087243,-1.8021828137339624,4.1705773470200524,1.6674801516652027,0.9355967346939318,2.0273606535251125,5.910795365215263,-5.715735291240619,-1.5712857280745285,-6.232673723012811,12.183288778830796,-0.3276194154531107,0.4722213006319676,0.0196454904626754,2.6396288643897265,-13.952504615592343,-0.32613370989741675,-6.273124538254319,7201.292684699219
