,BRADESCO H FUNDO DE INVESTIMENTO ACOES PETROBRAS,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-07-12,-1.8491494225977068,116.4484037626105,-5.858848047212095,-1.751245745312351,11.119653574420129,15.000577962019053,2.888965623225915,4.931740322297156,5.61718459470491,6.337147578129965,-2.367847762834011,-0.9543883675283572,0.9873142095916574,0.95322117526763,4.169202752652947,0.4193131591427331,0.5126674758734128,-0.2918529665186643,-1.640752727486572,-11.225012839792075,10.81778429342162,-20.697762076313005,-0.6826865824371465,1.7569086862073244,2.5632784993668727,3.098329230751669,-3.9836635009478725,-12.243829224317755,43.19036530775198,604.070326226946
2022-07-13,0.3937517634092335,116.90692140588769,-4.358538944749379,-1.7555920269658396,8.935365583118262,15.453394765675318,2.529505782156187,4.924146024444643,5.526174839475596,6.2891966388054295,-2.111913092054468,-0.957850215818285,0.6055832263129777,1.0267889362672606,4.791756405605123,0.4757762209717001,0.4498276286685334,-0.2928124646041886,-1.114851408455206,-9.913472183628954,7.439647045169001,-22.053970740159137,0.1379999328124289,1.806955559095316,2.288629310302688,3.179422266608874,-3.110987132416015,-18.186278048114488,26.062210749370937,645.7677526734658
2022-07-14,-3.0098282281844635,113.38822388471183,-0.8137378126184942,-3.0920963466302887,3.498971066066056,11.97844589962076,2.3904685537792134,5.139161231785352,5.657840525794037,6.461552452400367,-0.7526013953804926,-1.178898875267104,-0.3720354543960453,0.4560628970719121,5.31060046189454,0.5157761088677635,0.4022034082655746,-0.2775596305637661,-0.3387695952833197,-11.746475441190649,-5.233464529779095,-10.617085507133286,0.92180498909551,1.8452944094389496,1.9262555605307412,3.016383413797658,-1.047694225015407,-26.970937451682808,-16.392599381113023,294.687433102383
2022-07-15,1.8768725402871669,115.51637632272332,0.285855971464606,-2.80938117502645,5.783551216012208,14.080138601751054,2.3221100247257622,5.0601236234492575,5.528875811806009,6.318632659046878,-0.3012243940452094,-1.1425193705575172,0.029767205517762,0.7933205140477327,5.013081163369745,0.5646425953188647,0.37952697985805,-0.2806343087690501,-0.139530193569446,-10.238847201992725,0.4336429063192523,-17.862038790414246,1.1198443687981354,1.8320144765621,2.133663588231243,3.108984822757399,-0.40734222249321667,-25.993561558242234,1.2817038672525527,501.2700909153862
2022-07-18,3.1265607927685624,119.1280660540566,4.461517337422892,-0.8412852960714065,8.720213121380896,17.646923487609467,2.310034493424648,4.905699977328795,5.337646864975649,6.110207515546743,1.5048195993387463,-0.7784101591067599,0.5781864771319949,1.3982516716576827,6.302177126754287,0.6195618341989283,0.3632398854485787,-0.2899788636480095,0.5515848112387549,-6.163463417368038,8.496190425849564,-29.46286417329788,2.133178200300017,2.0778117530166837,2.547195378541198,3.289108368584035,2.1609013938400183,-53.533733577891724,24.034249292213914,854.360787278857
2022-07-19,1.0460777756476023,120.37423827760686,6.0261167107571305,5.015026517246034,10.88808717632623,18.87760180794647,2.355800310307393,4.854740050881253,5.265152694349036,6.03494894598387,2.1397333772871696,0.4186035671736273,0.9950217193022836,1.6136667527697912,8.527786823492114,0.6414764133372984,0.3536637885188536,-0.3061512863326802,0.5911011448248196,3.1680221762588805,14.81333813750328,-31.80909865005437,2.1270544809254446,2.452500550541544,2.8476765505358568,3.214874721495928,3.6354986499870456,28.489639845145234,40.799639432158614,973.8396468797265
2022-07-20,0.7947134793447441,121.33086857485756,9.046540091819567,6.527977991316804,11.06517584085062,19.822338133435984,2.4047444238490763,4.775191107976111,5.201656061195754,5.979762173507463,3.35220984621215,0.7412706628438389,1.0383115928048323,1.7805442683227095,11.321367798826232,0.6227520559317393,0.3356213637818192,-0.3155612910426281,0.7120348069679708,5.683978148445406,16.092359941764965,-33.740612572577426,2.427747717011336,2.6720692145301874,3.0032351588444213,3.326270773450801,6.170918845771147,49.62329788740248,42.06124558166133,1064.7231263971662
2022-07-21,-1.0908181867532396,120.00736939429734,8.528697607338234,5.518034553475266,9.480662585338962,18.515294277283505,2.206009146597673,4.773061460145239,5.235483960980946,6.032181754469246,3.41946245436173,0.5288663204868151,0.7260712184108891,1.5424392775864402,13.39601960465753,0.6534388874627625,0.3240057019941905,-0.3284020639639511,0.5631049874058579,3.863117883427608,11.732306546223258,-28.3319597792022,2.2941221653741635,2.1777092321777856,2.663949876735652,3.1922106946897526,7.678846410827059,35.38840520044951,29.603894565820227,930.427406763365
2022-07-22,1.0694581467979525,121.29079798304257,3.1663709256005825,6.3592096444054,10.467410724667772,19.78276574713348,1.8346373558055429,4.662753916357418,5.1638610756773975,5.960427959694284,1.188811926307918,0.7206110650805807,0.9243060214306784,1.767628172807086,12.137861791215885,0.6709380475487409,0.3076740808897362,-0.338562367489936,0.1796888782017653,5.007961730819678,15.513129582698436,-31.119289664867605,1.5302240177225648,2.5822837574681667,2.7029053698068632,3.299802017820715,3.617999837653117,47.10439995228067,37.17090421964057,1053.5820383542673
2022-07-25,4.303728647681027,126.51082480283968,6.154845083027912,10.21444985531499,11.537283913023352,24.937890951577504,2.307226478902673,4.449467687019788,4.972462844572963,5.740800976975097,2.240574548588582,1.620377541343294,1.172007640648827,2.726972887440684,12.793251922293427,0.7265244785653372,0.302757512324806,-0.3666416265912979,0.4040812264042597,9.923709005946684,19.24895075908054,-42.69839396565574,2.0518802524969635,3.217236544485048,2.9533438108909102,3.5481750735300217,9.69352549300824,101.07466862275335,45.38525536467363,1565.5008616404077
2022-07-26,1.4306498028472836,128.32075166846198,9.092228753424276,11.767399042062507,9.925323715352697,26.725314642157805,2.850404162067352,4.397122229267394,4.959567155355223,5.700778471320299,2.8441217932321377,1.9916006848189107,0.8469903387492899,3.05335202927849,15.309732782418813,0.7766061300225773,0.2884711539692592,-0.3850339046801425,0.5295256757299537,11.276387482013318,14.561960206987692,-45.207664318114986,2.6625439355656084,3.499144208684584,2.919884529002004,3.7365457116467073,15.201511234952628,875.7311643041397,32.714103664180755,1740.6483513872963
2022-07-27,0.6428737795590722,129.14569213467163,10.950853279878029,14.371136483088112,10.221764217527124,27.539998462055976,3.324413088512207,4.386394186067216,4.99834245340813,5.711294652934626,2.9976783444108697,2.588821993370987,0.8967062717829347,3.1840778352939703,14.66852223276156,0.8691224189749094,0.297323894300921,-0.4198759828490006,0.6793813967879807,13.065586035484907,15.07462101903489,-43.31090002302425,2.3062147733664555,3.7626437726172464,2.9104357370787057,3.601075416278459,18.686679854397568,1135.559374048544,34.90510983144334,1818.520671524211
2022-07-28,2.1043883569178856,131.8634190434147,11.33688262671632,16.074306688801343,15.98729692867377,30.22393534010474,3.816967916639412,4.324318599636736,4.995848544858126,5.666048679929279,2.7119825726125693,3.018581543645384,2.048195526385725,3.676842950405832,11.601403844631578,0.9482285632769633,0.3020741986868931,-0.4555335667474373,0.8922670573990454,13.76599357922234,33.87404380963118,-45.73355876759095,2.1501567276304403,4.0485325681584845,3.5282757619310416,3.7875956505918182,19.410536312028963,1305.3308313705902,79.6880997510026,2083.3171145454235
2022-07-29,6.395454395806488,140.2966838730875,15.867827565846245,18.397825006776973,25.576206480683823,38.55234773720567,4.7807368609345575,4.32280336150436,4.91350606284424,5.500732572630602,3.113012876924589,3.555880160348713,4.030986974268443,5.294858253323677,9.502748023634275,1.0138698674728044,0.2925523339161732,-0.498705947486645,1.566125437848407,15.16108842309035,67.70166100602489,-58.40234993848652,2.9107025523588903,4.899946696965201,4.792698341542984,4.290610817093164,27.906661749702938,1537.137071026208,154.24663018179527,2912.5599261519524
2022-08-01,-1.2474899811299345,138.5464967979132,19.23370182790624,17.64523485605431,20.47530036841516,36.82392108056373,5.577085590621337,4.608714964874896,5.143388180650613,5.711678426874737,3.272026110200737,3.170802373449648,2.8561455789025745,4.790391622541242,8.788704616541247,1.06850746288662,0.2742444553929862,-0.5174690998056928,2.0763434962863583,13.676389596474776,53.56631692587615,-52.87499581525598,3.375966905406946,4.610806393009663,4.248394880530936,3.9707290810460982,34.21812444061604,1461.3324349178229,114.40432317264786,2736.1176486750282
2022-08-02,0.0479897676652463,138.61298493983486,21.01620855244034,13.764770918013502,22.731234738781897,36.88958256240078,6.059930904818013,4.810777821914799,5.311674826152728,5.843829269756101,3.30546283620918,2.2306267481654025,3.187523853985809,4.687137276790853,8.111090246332372,1.135966244696044,0.2651041544468299,-0.5516843127090214,2.469566456239204,9.446627256002142,63.86580492601633,-49.64946325004935,3.1735588609819603,3.591836525776168,4.208813522111046,3.899079866580052,37.5605620399675,1073.1049689044046,131.8553383460495,2739.083000947529
2022-08-03,-0.5522341278542453,137.84751673135963,17.092895138891997,17.471906530725256,23.37260286766969,36.133631570014,6.3270112261318445,5.026902428226456,5.485621574845396,5.995064089856187,2.5458407463852053,2.871823106567324,3.2006120681199834,4.436793137558224,6.283825995575549,1.2121153896358463,0.25592848682163,-0.5809890465636897,2.563336889605859,11.91006621257174,68.60254921847039,-45.78203215777809,2.614933824270894,4.020227350394125,4.170850055316702,3.832644807188985,30.203826670056667,1443.6374547840123,136.7324755271361,2659.885921309567
2022-08-04,1.531445502358619,139.95857632645507,17.888254670633916,17.92227679504581,23.078820078593377,38.21844394789042,6.581686914464238,5.148257708706908,5.564706458233839,6.043028342974555,2.567906344415821,2.890906406645001,3.10031272292058,4.74098019015487,4.5240498110016505,1.3346384452216633,0.2552722372822006,-0.6239115838452352,3.7358464850477167,11.151432994040908,67.58404445176085,-45.91977197476356,2.331674108209869,3.6278031989960655,3.8941700383092313,3.7349757350062673,35.138500003265804,1488.3131193160314,134.3570798663378,2864.9877662586773
2022-08-05,1.7240195666623048,142.37148956754515,20.0006384588423,14.657540767743146,26.72156347659213,40.601356966288215,6.867241503194914,5.310892241712874,5.667081536995493,6.101935600966214,2.7684729601551346,2.1869736555558648,3.68511352944721,5.080189034035033,3.7391150481222426,1.386612400781601,0.2438278286088267,-0.6462297907654578,5.08456470789734,8.376372094736139,85.64993981046581,-47.96898374136899,2.2738913907596743,3.025368086746968,4.220909865044368,3.826275175651382,40.6457856577371,1161.4781420122085,162.6384126575798,3099.898632641653
2022-08-08,4.802967437093608,149.20954585117948,28.13361199467812,19.748422893861616,34.74754320425226,47.3543943574908,7.217555672817302,5.504640647247965,5.697868511284708,6.066455502813585,3.760688547124887,3.0341762058737034,5.071823355849833,6.217503600934267,3.497612825002662,1.5016986858021806,0.2401137116462681,-0.6849254924227218,7.760429846027805,11.122104475201734,120.35373738534372,-55.06906860808163,3.35197169981656,4.113639282630135,4.936089736634101,4.193600196768569,58.029713425152266,1670.2049673764996,225.0553471592134,3771.8208933650963
2022-08-09,1.3119085420334242,151.16703862873038,29.305465246061367,21.08683356781127,36.40752835102597,49.28754924412833,7.62148335727044,5.881755982251516,5.919337293596442,6.243453040728087,3.7149021862223126,3.0665750845363258,5.160599752112444,6.345453124299072,3.326476242280736,1.5704856082551168,0.225180175193502,-0.7059941953865547,8.511428648222843,11.48488483669377,135.65728219082246,-56.11595514890983,3.3384500099105603,4.66081516758667,4.978551695630233,4.254347100193956,60.5312726191389,1803.6846348494983,237.89540763235192,3961.7538603702583
2022-08-10,-0.356541091571616,150.62806601910702,32.84277754651049,17.62276416658133,33.64538943296688,48.75527778647281,7.933369599504293,6.292077198586721,6.206005493781598,6.497490739029022,4.014512375107297,2.315477442738473,4.475334950306557,6.010232728621217,3.35462045574355,1.6415513428924309,0.2167920933960753,-0.7333426307450218,9.493953445308843,8.875240414732088,128.11331286594833,-53.25127690170163,3.492505343625335,3.768155298566884,4.45155659494321,4.031191800222293,3184.8610433510003,1456.9162821296634,216.29699930396498,3905.1431493625487
2022-08-11,-1.904542345309168,147.75929071785288,27.91198566084784,15.29504545399407,25.48497405781932,45.92217053014715,7.873384248430717,6.697341468262372,6.539933852144101,6.805747822868373,3.4186127101791306,1.8272668213172425,2.9973236425963834,5.31675270485878,3.22008114322153,1.6520323520573963,0.2019226825991223,-0.734048707144427,8.35881155369931,7.407742251988755,97.07823857988484,-49.294383047939526,2.9803928300818483,3.489279544331944,3.5023600339862724,3.818420684531888,2691.605146380941,1223.7829855987936,152.6580775120881,3618.447814582217
2022-08-12,6.780412866082863,157.77798067651895,32.44400408961916,25.94766154300207,37.541407094867886,55.81629615524062,7.623236469030201,6.786163791011074,6.491302224329565,6.673803467505265,4.125059337379411,3.372572821751332,4.875368539203668,6.899326218003404,3.245189976529496,1.8492936160829656,0.2083841917209052,-0.7517708057866033,9.690126927870615,12.375985817760023,151.87088032735963,-61.248384325037634,3.510305258326324,4.783011719332803,4.554480453949653,4.184765448550832,3144.6302777624282,2288.6831565516936,246.46319487048027,4604.47472371611
2022-08-15,-0.2937475634558706,157.3145117026118,30.687856433046207,24.540999423804763,40.03580649830439,55.35858958181742,7.819952375921903,7.259944131180818,6.838125202228296,6.967201238420305,3.796492171306331,2.9582259246099047,4.991228895866416,6.538231368039774,3.0345388279899828,1.903185534852375,0.2066106741244644,-0.7307005616942087,9.783492536439496,11.284530355441412,165.19305329962572,-62.341780029380594,3.6181165520888783,4.566757814676105,4.770265329164983,4.1039929970932265,2968.838797517585,2147.6554940078627,265.80143965745384,4555.31736844852
2022-08-16,0.9540803643629968,158.81541856905997,30.8944874742041,24.006126673802683,38.3489460900655,56.84083537936885,7.860879851515494,7.641019668681294,7.094156550773755,7.176617596191718,3.802787016745419,2.7402190368504256,4.571726649334494,6.549261044507188,2.85757153694265,1.9458685664843016,0.2040772533626374,-0.693984867315788,10.461068586762986,10.760268148479769,158.9228785831014,-67.72704170893087,3.621229933922312,4.677347211870118,4.449925282917553,4.016997092498653,2989.325183953878,2093.8067557069016,252.5770096484422,4700.154205406323
2022-08-17,2.7755172848440424,163.22336796244164,36.0111206388946,22.931137428165083,42.86562362119327,61.19397987501702,7.839991662120995,7.949926428534969,7.27509538815372,7.29568947614825,4.4653258964108655,2.4980688475770925,5.077318686219379,7.034400084813848,2.8529691422593304,1.961262210627783,0.2096076444053425,-0.6328536537851366,12.27076636685612,10.125858461983102,176.22438276568806,-81.09425988589922,4.687532720676455,4.79885692150113,4.637971751374411,4.157153669373208,3500.8117796514143,1985.946355165302,287.66426106491576,5132.079866979275
2022-08-18,1.1041283798939316,165.02556349073365,36.05777704076574,27.36699385834065,45.375709188558616,62.97376835349758,7.738382224650782,8.366307056601588,7.567314013194972,7.530374273670996,4.529759055851159,2.903515844079273,5.211468393227461,7.047018764887561,2.9118197131176404,2.0132216212545284,0.2206251660003159,-0.5550533973016326,12.038179012882225,12.066085938485845,178.75031446474415,-95.60645709253812,4.422938875216684,5.795506635169501,4.68778630181953,4.134516724896635,3505.300695974952,2429.1705095274942,307.1246381115126,5306.668881318605
2022-08-19,-3.4391786486586806,159.35003954633166,25.957632316973765,20.782784920488385,36.69892718359078,57.36880930936964,7.566896333147458,9.014323721749571,8.104478029587499,8.027970890417738,3.29740145336736,1.9639721947608384,3.7940492855978993,5.907821742625647,2.845235783082161,1.95726261735772,0.2129153325296557,-0.4877344253970896,8.76942962504562,9.045225197214062,144.41791820707655,-97.24107732801978,3.21120773594632,4.744309114888417,3.8257622180447735,3.8869442923447055,2495.1094966400574,1770.3881144089194,239.46431899245886,4742.782097557569
2022-08-22,1.3213324039244911,161.45558325452382,25.82188083784857,22.04152871506089,40.68454280309189,59.44817438044446,7.220591421021913,9.261762075926802,8.286510062472258,8.163101926651636,3.43650190683202,2.0470197402092936,4.190323371832056,6.0605964786525055,2.567117823322361,1.9572002506046424,0.1994127508795965,-0.4476815718009863,9.665928054164272,9.686801231855004,174.1270637536339,-110.5099470423129,3.6433978891371,5.501671864844747,4.328967770065006,4.056109936567625,2481.357618679673,1895.900979854397,270.41575756957945,4947.326679154639
2022-08-23,3.149419719675084,166.5404972320582,28.955518747301056,30.817816759304783,45.0844484306196,64.46986662704407,6.900014802323641,9.420296234961103,8.366262330251189,8.195823438389095,4.050056060088075,2.9438227720442707,4.674944648292632,6.644973470645805,2.5301438895771984,2.109045862817668,0.2153188618949696,-0.4052945724473136,11.045002966024247,13.148923437270396,181.6460154154929,-134.37394186982925,4.670388015128673,6.712948346158807,4.367097528332125,4.147470064365646,2794.544676484828,2773.16825758814,304.5935797431232,5446.102931819262
2022-08-24,0.5601338095795771,167.47334686369692,27.005160399001955,34.16359962853868,48.22742410623741,65.39111795659261,6.649268744838683,9.794918146720644,8.644445475529379,8.42585007177359,3.9091999514084943,3.172446118073931,4.886784097578323,6.568873168670035,2.2896872458314625,2.192007247004552,0.2228111570560912,-0.3654060067341856,11.35234565399623,14.17597961588823,189.59346219617416,-151.47080080698603,4.755647807868279,6.776558789670546,4.499366852670728,4.258027519093493,2599.33210542254,3107.3850051415807,328.9827185260898,5534.8340459710025
2022-08-25,-0.8623876878976255,166.02907733983432,18.341412467043323,32.118546366449,44.29921418841704,63.96480531845873,6.391389166004359,10.24088703156935,9.002278226589187,8.744508002169304,2.7111172984405063,2.834244844157903,4.254931507942996,6.1625053289297975,2.124219726084069,2.2896557547790195,0.2238034892137453,-0.3319567282830225,8.157256764093287,12.676657269655918,171.15049190766155,-162.33464355719653,2.3428091911142648,6.138038271588646,4.11095139130846,4.10653343594333,1732.7805729019658,2902.5181268828965,298.30312194207426,5388.80771622376
2022-08-26,0.8341432685408101,167.41399771228495,20.83596596201093,33.33667701491476,41.0624549342235,65.33250670479869,6.355145458923064,10.51656204393966,9.21749223860065,8.918501307452685,3.118825828287976,2.875435540973377,3.8032107235526658,6.191827024631938,1.96882534273798,2.338188993345744,0.2025333286094278,-0.2813302554172481,10.067216918415149,12.932956384644235,173.0878841857815,-196.28822834145555,3.3813197788608425,6.478384779247879,3.9925822838979,4.088271329234982,1982.0591799816295,3023.9696269995716,273.00837078479117,5522.181741470081
2022-08-29,1.817465260841256,170.4566889624913,22.973103159475468,36.91289346056112,44.789375663353766,68.33736757903645,6.1838177711527225,10.71462896158214,9.370614630999702,9.022754701038298,3.550551189365432,3.155713283471794,4.137586881770128,6.449549899721361,2.227077406168477,2.434815590840265,0.1873171066153895,-0.2501741341070847,9.858643207179318,13.887005270024408,206.98447072939257,-232.6088062020958,4.583596146213408,6.930810992457931,4.2234128449536055,4.270954623446882,2195.596154218539,3381.229694153635,301.9451080472587,5819.270667729199
2022-08-30,-4.782632139599318,162.30437257207436,17.741963308905156,27.461779256910585,38.80340641318287,60.286410534246,6.036986013291732,11.475392991236896,10.052892535340098,9.650918444788514,2.7700998757948687,2.12259108298687,3.2602067243163875,5.192020617158027,2.797587821205128,2.453323589969266,0.1691567375113637,-0.2258764278151165,5.977669075779336,9.928395478101038,193.75230525679805,-221.8370815606605,3.4847571550195617,5.314524610293374,3.723061425749488,3.818921034805029,1672.3054205594785,2435.7566836969463,255.2401390780901,5010.776753985265
2022-08-31,2.447670291204296,166.27704848084656,18.80447261267029,30.659309557744034,53.959112471943484,64.2096933857305,5.338152679688396,11.476875368622572,10.053774519187051,9.622289780774713,3.331451357710528,2.4006081991092976,4.766265399762073,5.611664067978714,4.220053288331896,2.491377157752359,0.1572208410398938,-0.2043953509120312,4.214116452411809,11.058735536825326,304.78756703541404,-264.1794814486352,4.741591145237603,5.777872095385245,4.723515867445748,3.985145716803604,1778.3795992414,2755.1481110070886,373.1815430504262,5399.705781445224
2022-09-01,1.6475403369149877,169.0165299256002,18.715151775815244,32.39784373763322,54.03121955176545,66.91511432138483,4.74088363726112,11.58867728106202,10.116379070588216,9.683213207918708,3.732315852785056,2.527156328985686,4.742784637107823,5.852238762997464,5.503493026857223,2.5983107272675245,0.1563137566719822,-0.185100747456454,3.2151353820581487,11.271322874538232,306.94551945180683,-306.14936170953314,4.647811727218037,5.756501699445971,4.482391816640451,4.059399911767209,1769.4475155558955,2928.6399135408515,373.65542547558357,5666.847568575088
2022-09-02,-1.3398553645843525,166.75195288235773,11.756893254453647,31.084055917700184,52.02066816666644,64.67869320784766,4.186505659573554,11.991376692678038,10.4512021877394,10.002219116024524,2.564481576573569,2.3324256881344905,4.397388584095483,5.438597213892376,9.40555406114274,2.695371092923545,0.1328493540327415,-0.1396866621933611,1.1414762558807672,10.376676928653554,345.94068992697066,-389.4290275320031,2.7767345515520594,5.082099282818184,4.352975035382545,3.7583814586295863,1073.6216634197358,2796.899503409946,357.9100455449265,5439.804101715203
2022-09-05,-0.2033903246692503,166.412795543998,10.085371158663447,32.23111333927285,47.604487176204536,64.34375267907114,3.886061673714885,12.237947725741186,10.65568363597153,10.199260275384276,2.332617261254568,2.378865860509664,3.8975027562685294,5.2973524530763045,14.10828247715598,2.82334538386683,0.121019633927419,-0.0849905964571911,0.6425087216026927,10.311326490135416,343.1720539332673,-635.7065215630589,1.7918477410473208,4.823279433540724,3.821234914200066,3.6556113546681135,906.4694538407158,2911.243604746759,323.43018017004295,5402.90764393706
2022-09-06,-3.240985257994966,161.0193813729997,6.898658150848562,29.414361629704526,46.26593403761604,59.01739588230674,3.6939110386951017,12.781328993996691,11.149800494306035,10.668819547525814,1.5912623420050498,2.057068385862748,3.603718485261693,4.561768514278375,20.252461514219867,2.7602818409707868,0.1027240744111429,-0.0572059579189712,0.2902354129380848,9.525138850898877,391.1521459662045,-850.7625231161619,1.7928320240093585,4.44078369370112,3.69554541937232,3.49634639757474,587.7981530592273,2629.206780286151,312.91814551315167,4866.868509642092
2022-09-08,-0.9250351978404736,159.52989541995447,7.966067409309391,29.99120271394668,46.77156703061912,57.54642899970607,3.3267760060891742,12.998558579062069,11.360060232723404,10.88095017304992,2.0877242039561983,2.066790103058235,3.5805367276505606,4.334517888339534,23.386362537421235,2.841563801352634,0.1078493783324025,-0.0032950674873267,0.2969846541094011,9.45440401951906,377.14740242844965,-14313.41644704221,1.8393137620059932,4.008975181717232,3.555717554111038,3.203260042595511,694.5390789053101,2686.5292225228195,316.76818829263897,4716.367316721603
2022-09-09,-0.1609900690291543,159.27306813119574,0.947589421709018,28.762178135927297,49.3179410169009,57.29279489490647,2.536909493838694,13.092789759463033,11.468964346191624,11.005175988124025,-0.0288095411857519,1.9577684610695687,3.767578495164424,4.2594487868925,31.386793031219828,3.0102081125681703,0.1277200692238334,0.0556279847928665,-0.0023285972056645,8.515242102853401,338.31976207898714,842.6690933834535,0.2757309620302219,3.281685978931121,3.474664790621279,3.155067257504646,-7.3087198547270855,2563.2650858491356,336.5110314240748,4687.598351215335
2022-09-12,-0.5480702328728881,158.4001398557853,0.6901004499990309,29.58703064778827,48.37814326873327,56.43071990763369,2.5225966177889987,13.225519147140968,11.597976866136454,11.162863702179942,-0.1310459896465733,2.0002153533993527,3.6436666093578816,4.11900061618946,34.480012745383085,3.10368395523177,0.1346572084362221,0.1301025422358702,-0.0095874723915675,8.523382804552668,313.82769280607687,353.4123290562509,0.0634641622750444,3.3757710396388743,3.4423026649435338,3.0031452420140883,-33.057617025725804,2645.3886454788476,329.1043817902782,4597.984246771814
2022-09-13,-2.6264792830188566,154.23979299820022,-2.881096566118404,34.92114104901888,48.391210338329046,52.32209945698244,2.786717642303944,13.585119444807557,11.939748352852703,11.531511231585982,-1.4001322298117247,2.339646695248798,3.539518675513784,3.62807134377734,36.08269277672699,3.098099259348478,0.0985846616324661,0.1569396603429624,-0.1081342019155316,10.25931616545054,428.6768506992535,266.5810882879213,-0.0778043721691389,4.24416610028737,3.691302195448354,2.993038317187898,-36.76973888106045,3178.4379813604187,329.1184093651309,4183.714544976364
2022-09-14,1.111664830814263,155.95442253208194,-4.453373019500688,35.39225566140566,48.74244862449588,54.01541066620364,2.887587340082711,13.362072615367476,11.825940004725943,11.48033643118021,-1.895717426022577,2.4138238716140896,3.602650014460832,3.788771334275809,40.478211665047375,3.2435116907591124,0.0632052075104165,0.1906864878579532,-0.1352344734262007,9.944064621412313,674.0698212566963,228.10409938799268,-0.2453549624530485,4.407800669815122,3.8103581754577496,3.07420636787314,-14.395433468195124,3225.3689853214923,331.7955362757534,4349.636957829782
2022-09-15,-0.2179056923114486,155.61458896797308,-5.702737396372535,36.45597231518482,43.63400939992964,53.679802319325134,3.098026122907343,13.310989027427066,11.86700706624399,11.576422247266024,-2.1702250884570446,2.502864500451283,3.1590783872770154,3.725387923223909,43.84194199508223,3.3261050974382136,0.0354046555454409,0.2249894469989729,-0.1533557527488858,10.016400843227602,1058.866552070226,191.68305095795145,-0.3162631567899978,4.642929600284675,3.50470181729928,3.027635138098775,-10.64241727675047,3331.560190264375,291.9539779835443,4312.666363410543
2022-09-16,-0.5082721586603833,154.82364333743507,-2.8405366084521853,36.369292241936975,43.83358790113083,52.89869067065168,3.3055833797315,13.26300413625222,11.954229427133706,11.699572650778054,-1.1680882873455474,2.505248196571824,3.1520982250500222,3.6164948183327215,42.29169245209076,3.403617606691244,0.0143629334437571,0.2597352484778569,-0.0912995674761081,9.762294427008673,2623.482557143439,162.9022018236128,-0.1183437194569036,4.681970761651085,3.602048539731665,2.9565429408276303,-5.862598448433446,3322.7117193470517,293.4500060428746,4231.144386824606
2022-09-19,1.0798903273103733,156.49556888622556,-3.0720612247141266,40.65093679120182,44.00422044790235,54.54982884178826,3.352201877392106,12.997272126509838,11.855527337798913,11.646187481532015,-1.22091031347862,2.885756080980528,3.192102520110448,3.771917931832974,37.25410410111793,3.713163235142051,0.012616748372857,0.3437523482107442,-0.1098600528377113,10.101079510930688,2999.509665552332,127.79102056387435,-0.5920983995377357,4.663211721407383,3.4568069124706127,2.8156458923207976,-3.5869821597117375,3750.695707523448,294.7206057307778,4392.846339907931
2022-09-20,-0.1676467313414531,156.23320918029358,-6.189058050788924,41.28954580815791,41.35215740184165,54.29073110544119,3.4667062189869835,12.84142988727424,11.90365596033642,11.733459194605071,-2.079707427055065,2.97036714197332,2.955773925488449,3.7188723097215823,35.42194190813924,3.9009797193482334,0.0260188710671298,0.4396995725384228,-0.2035386622716063,9.77799530818543,1352.2691209303432,99.23875123224477,-0.7738646994034422,4.737622649792842,3.3265359551069698,2.645219065978248,-4.195858537218828,3814.376139311355,3518.4515905547555,4363.52364960649
2022-09-21,-0.2017943024080648,155.91793946569848,-6.899848611375243,32.61919489656972,40.95529958932781,53.97938120092667,3.5078567307613726,12.655673696703932,11.959652966089052,11.82088021019072,-2.257938633061676,2.3287267400507794,2.908126007003036,3.662142423027992,34.8983573790662,3.8618793194390384,0.0328641529039432,0.5093886404636118,-0.2269598292435008,7.631415513821047,1058.3013634056415,84.98373041038377,-0.7702799209726675,3.751971589608032,3.337781694606761,2.7241910198133548,-3.6557073531320126,2947.1605750871745,3478.0177825414567,4328.974689527149
2022-09-22,2.038266464521588,159.0959625380009,-4.1758437214238535,33.49693421789792,47.7085788823258,57.11789129022302,3.334266302029384,12.305934436031318,11.77059191225599,11.664677141775552,-1.558519887423901,2.466089874582196,3.5279429134329923,3.9776725040627023,26.722336664267605,3.9562483727804647,0.0416624214484077,0.6112848681274895,-0.1944635458705522,7.670787435582778,996.724983332487,75.90285308016574,-0.6063936931196522,3.5035551269144705,3.651980305597219,2.880406263296989,-2.172004840984421,3034.75403099692,4152.597632375521,4639.826553560933
