,GUEPARDO INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-12-26,-1.7180609697550753,105.76033301985176,-2.51578806104274,-2.7397685798124494,12.439590421039467,7.471086898898475,2.986418815089965,5.106532706618001,7.233306596877337,6.244673606614493,-1.1841824272703338,-1.162805243265857,0.8205671527899653,-0.7763228725875249,0.6695877874822891,6.310657080780175,1.2853176248448246,1.87724218465747,-5.281554931873022,-0.940932604981589,4.617857628905608,-2.582449399592535,-0.3127533520001343,-0.8770729137110715,0.8563747917081881,0.8172277386236843,-0.8813047919391619,-4.9569900896201835,22.026412403142405,-263.74813619507006
2022-12-27,-1.8726268050895167,103.77983667457008,-4.696323636003687,-4.810538813721435,12.542941585237635,5.458554517908659,2.9731192651388785,5.27359778721241,7.286414564811393,6.351352379390041,-1.922896374623884,-1.5186355811003784,0.8285146854983486,-1.08298568030117,0.73267214147264,6.299385384664919,1.3250397220493209,1.865886094954296,-7.802944772499534,-1.2713420041849035,4.556015469663476,-3.6864113495602537,-0.6910750676891598,-1.384416778085891,0.615430960330294,0.3496306330278272,-1.4237594838771594,-5.935851060632576,22.403034723919436,-374.9822475165522
2022-12-28,2.84568002512966,106.73307875693052,-1.915557266021984,-1.8073776994290067,15.16605248744207,8.45956753861528,2.793591224657909,5.147918366064339,6.966364759924828,6.163947327702232,-1.0510606778691578,-0.9723371215008888,1.242850345549277,-0.6319687175630363,0.99208405822994,6.515966712955339,1.4289746257005005,1.923798696115772,-2.959662401507644,-0.768191788921876,6.058994116043558,-2.024859407420901,-0.7061645388841498,-1.1744973844254931,0.9909115499956492,0.4669944688288716,-0.7494801239545478,-3.4542134943094154,32.151841006683625,-212.79293673593472
2022-12-29,-0.4840502705519167,106.2164370004392,-3.210146532210119,-3.692566254998359,15.46150181673856,7.934568708505162,2.692816942144052,5.197548343988776,6.885472910401893,6.181839178348152,-1.5711514162926272,-1.3257598054512276,1.300090021061202,-0.717979667336521,1.0950745738801733,6.522682659585692,1.4710979631368992,1.9076586540306089,-3.863502316080037,-1.0564212672869162,6.085070366090698,-2.3266399507168134,-0.7016436151453371,-0.9666639258346954,1.1112532959954358,0.5877213738558316,-1.1465537741437182,-4.558149408177517,33.4106569834844,-242.9460934389668
2023-01-02,-3.229113816975815,102.77836195411288,-5.055211264277493,-10.555691427044298,10.772632055439194,4.440880181642124,2.485432445610318,5.4686046414812095,6.848337227751244,6.364942212562198,-2.4445998905602115,-2.5150521485990125,0.6219228851845969,-1.2518825781127043,1.1804065670993489,6.147343125678374,1.4197407364652712,1.7856830396925738,-5.147284040840486,-2.237361014703093,2.99994043842407,-4.462247828692239,-1.380174367446094,-0.6262914621403605,0.685749926159017,0.3742980419218429,-1.7537217265065668,-8.955045079398815,16.94843006714191,-437.0307199439977
2023-01-03,-1.9683024903330848,100.75537289624651,-7.037198512122078,-11.983947492186587,7.386739261188234,5.841456433445568,2.4938252510767267,5.690479503452404,6.883539752901964,6.484976987694278,-3.2311306210807365,-2.6679793696343506,0.1265891139322758,-1.015517373814243,1.0592398448105855,5.881254636004221,1.3839772718047785,1.7052573292928654,-7.607224342867583,-2.581435910901655,0.6296210319271571,-3.861943113606206,-0.9787159203931556,-0.4747629056487695,0.5089452734691596,0.9370124884512948,-2.454563847594003,-9.800482299855245,4.470770968356043,-361.9262082954419
2023-01-04,0.5923424714367131,101.3521897621654,-3.1782936390045826,-12.10535674880666,8.587891029176875,5.85875757548938,2.329927490700278,5.747373319989051,6.752205515127119,6.421556621018283,-1.802189242378027,-2.662693081365274,0.3066656181698265,-1.0256596213465368,1.1460251793481953,5.995827634414463,1.4504897966213155,1.739753405440944,-3.663942411500109,-2.5523567567753656,1.4275655596678194,-3.785784417360941,0.1437566016020872,-0.597468927721831,1.1095339613908544,0.2812987989469627,-1.3357356290977618,-9.752854063096116,12.624503973883856,-362.6892361094351
2023-01-05,1.511440444322676,102.88406774943743,-1.467151466365725,-9.494575419380842,11.041321727895442,7.274578963258843,2.290136230504717,5.698092085604359,6.5415006245078375,6.301334496121154,-1.086323186142393,-2.2275368061880245,0.6913148092890925,-0.8234031239751818,1.3811667002931831,6.341362239428426,1.550962532344785,1.8262532265368685,-1.8012511350685747,-2.0015746406684443,2.915761124067441,-2.8410838288607887,-1.0992536661890098,-0.3257947521370226,1.036052967726811,0.2289874577715967,-0.8238792070175692,-8.060049293410586,27.926910054146294,-286.2856279938429
2023-01-06,0.3249018442578855,103.2183399830029,0.1916212533200265,-8.33699234661261,9.975101924200914,8.978405075078506,2.276455202853617,5.723003970685333,6.393426078446208,6.256682450136543,-0.3641869894461407,-2.01557203735136,0.5402663075605729,-0.5598404395129557,1.600673362540601,6.526158388254477,1.6381186807029329,1.8809130086472745,-0.5179416277786864,-1.7675217312722025,2.1086095536016938,-1.8622572318198605,-0.6950009526481418,-0.6068234527708968,-0.2705465679926215,0.5130546297322703,-0.2859937748173303,-7.235799656194729,18.9338382839527,-193.26930344507153
2023-01-09,0.1600499662063326,103.38354090126444,2.881104245961876,-7.964329756823149,11.06684559782046,7.443639522225479,2.2700449332875663,5.75899673023782,6.273680017746175,6.215012593252758,0.8195554186723715,-1.9382654142805429,0.7243009804902099,-0.8134406288121162,2.067298976950036,6.4698633126183065,1.72170658860156,1.8862671404816584,0.8999315756690142,-1.725301392597324,2.6392607301492874,-2.6801843935211696,-0.4638763486698828,-0.6418440050457657,0.0048596834331311,0.0695350620424643,0.7032271655260837,-6.9084550779806015,24.907983419257125,-278.94743679215344
2023-01-10,1.751943393378319,105.19476201592472,3.957536221449295,-6.570067785093121,14.224215458874976,6.769747552948802,2.1450126133914305,5.677202425957443,6.032361820350026,6.084278818848902,1.3691572640916103,-1.7206013593565486,1.2763721507979404,-0.9446432568454908,2.5592253584508304,6.5474242296900345,1.8658589345858312,1.9469609022064127,1.147558026296976,-1.4919152736658878,4.126538447420531,-2.952022792281078,-2.344406158409758,-0.9375238988028408,0.280104717293562,-0.0020365441434859,1.2168119396969956,-5.878657456734154,42.20479867560958,-316.8632388845605
2023-01-11,1.1838284191469262,106.4400875041232,4.979213077406416,-3.885404556596659,14.959248302066444,8.005250684692161,2.1065908920533687,5.611893606176205,5.802302131147975,6.000449085706187,1.8791197057211244,-1.2622368633561365,1.4533382496897544,-0.7549451536513896,2.818633558034102,6.425558254800075,2.0333487004481325,2.000631737249816,1.404416847967661,-1.1024005544820334,4.147201914553679,-2.264289760399888,-2.775786708712141,-0.7034474049873514,-0.5736138561543602,0.2662634297523027,1.683408187640733,-4.198225127604557,32.28156137591233,-249.74343287753445
