,ABSOLUTE PACE LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-07-19,1.3730830088353407,108.2791801834246,-1.4040405565110867,-3.05215176755691,6.62870663823755,9.12149605723612,1.264600343850912,3.446084238674361,4.178799640258521,4.950844009274498,-1.8894291186130725,-1.7512534122279333,0.234411992093248,-0.0035770228025581,3.828843981303364,1.4915936445363818,0.5565899936724512,0.0124361417280599,-0.624045462480991,-4.045985851380567,1.7599323727835678,-1.4240173761549604,-0.0703407575004298,3.6078333883323577,4.747609030398717,3.013680180239169,-9.802819754742885,-603.4966781803374,97.95607482315481,-1.7709281913083075
2022-07-20,0.947296920502838,109.30490552284787,-0.0405806877239454,-2.055844784031375,6.201347350753936,10.155200628992915,1.239238724337755,3.432901752156696,4.077449078802421,4.886321930452513,-0.8278573160640375,-1.4693440307063237,0.1317272857725412,0.200579039506271,5.055700527463949,1.4565137270803112,0.5260051364886473,0.0125091746769387,-0.2029219964117407,-3.463141887199386,1.021114173165463,78.349993891719,-0.1458844994693101,4.072234213423318,4.872733121570827,3.17181466205008,-4.106496255572766,-504.4113697532721,53.71113000263916,98.0093759528593
2022-07-21,-0.363577844205043,108.90749710373755,-0.6710999804649476,-1.879626347581576,6.2916253619020575,9.754700725266291,1.2385686086436964,3.469184396470399,4.047913545595234,4.886341733339657,-1.3373761659015124,-1.404753651645218,0.1512623696594197,0.1112653484521736,5.978282441425652,1.45860315176711,0.5101910342151944,0.0135109901577299,-0.2770749213111559,-3.341107170424183,1.2001328012850512,40.23987207964805,-0.5773303428489571,2.9171896388966405,4.6664419589705854,3.102412520537023,-4.914370259586132,-487.3349449172404,61.22969950831987,54.368051561643504
2022-07-22,-0.4709666374832055,108.39457912666096,-2.1675898744276614,-2.5413753585714165,6.235532205871818,9.237792701780746,1.2326167370133156,3.513828942275948,4.016921383649439,4.892206850913005,-2.557909475281229,-1.576785047912198,0.1347074825727751,-0.001870865662263,5.792740994738349,1.4109367731904443,0.4895559065253767,0.0152297204700575,-0.5442884523683085,-3.926861247349459,1.105306585155286,-0.6009737229291833,-0.1965832505334206,3.097561827838568,4.452387215556828,3.070895876079996,-9.132090981274601,-554.0552937101849,54.11093672841645,-0.9152661810061247
2022-07-25,0.5837469928279049,109.02732922270133,-1.3637500240698923,-3.4527872018935803,5.118232692630743,9.875465031708991,1.144170422267875,3.5129149223216443,3.934629785941853,4.846346457721474,-2.053087665019933,-1.83819411771048,-0.1502776133661475,0.1222741093120631,6.274135240554485,1.4479989630076429,0.4880716911021452,0.0162516478468356,-0.3744073231725905,-4.459547079243958,-1.2114752494156664,36.46292992073101,-0.6037397929281737,2.2307906040431518,4.330993570049073,2.959587647261525,-5.678811673930027,-645.7419546229014,-59.12867737106975,59.25826965355654
2022-07-26,-0.4143063233477573,108.57562210355448,-1.4466001804773625,-2.896629762309657,3.553130206174357,9.420244032274852,1.072837664405674,3.554455242450026,3.914190943982886,4.849454297778584,-2.2668222954248383,-1.661778460673306,-0.5547731511545958,0.020912230070188,7.068715309687343,1.435107407025426,0.469072254215053,0.0174458839723116,-0.3440416299852171,-4.1158711413619775,-4.62932527921086,5.812998879905464,-0.8929671455100499,1.833881878465565,4.292199780913683,3.013614529493803,-4.495852212842691,-590.6717161330768,-217.14880442141674,10.141290399000802
2022-07-27,1.794327442100796,110.5238242863902,1.0436960378541371,-0.5980199165625841,4.660976312141088,11.383601498159596,1.0796682598116525,3.497313657780206,3.8172441365243857,4.747916232368846,0.0540572354098736,-1.033239512597459,-0.2825972980282743,0.4273052960611124,6.612871205851857,1.4692068246416303,0.4782954747370933,0.016563540571169,0.0088258003926584,-2.4595329932847805,-2.2553901006256054,122.48647821572273,-1.0353162116978052,1.5909655189544616,4.51712372483414,2.988260060488487,0.08571500266422259,-361.3562659165257,-107.87428788960645,202.88097513457313
2022-07-28,0.5622342025092708,111.14522702844954,1.650369670313432,-0.5730414399201722,5.381003333334586,12.00983820176889,1.1842236698482227,3.477943802118313,3.774703443120473,4.70668293119113,0.5615810008507407,-1.0333806465839357,-0.0990326686302814,0.556458560180847,5.195094930976999,1.4872293418492055,0.4838256224106878,0.0144816636545184,0.1280125815948148,-2.4166009329447613,-0.7726315803564905,180.85449777044167,-1.1237505586898833,1.0717294144992864,4.284250826788288,3.0655573125263875,0.8185790913804554,-359.4039815015613,-37.38189552601323,261.90740071183853
2022-07-29,1.0344689279272012,112.294989866933,2.578235929626941,-1.2756976625692,5.420640399368637,13.168545174187718,1.375239100580351,3.4418839698600943,3.715461185307967,4.647316598217229,1.158274057497206,-1.2499410197314016,-0.0940090951245072,0.8051520957141108,3.8815160643703166,1.4960899871664457,0.4863720567231814,0.0109461219023068,0.4103818576663348,-2.8755970536453166,-0.7181480497754577,341.83766012262504,-1.1883759537556606,1.1352069431528655,4.227887816597234,3.0949311460990123,1.7190758038227199,-430.21519590840904,-34.9287144001031,374.1796698501574
2022-08-01,-0.2344496220412661,112.03171468761867,2.8990329953613734,0.320076105349737,5.074561112770875,12.90322194775722,1.5188358734974976,3.4459186070063166,3.710730211194448,4.64622480859288,1.2599786930141903,-0.786969952224809,-0.1914646989845656,0.7404887829751254,3.3254093130463698,1.475783906363561,0.4780838727108527,0.0082095636865297,0.5754782821123827,-1.837555206987248,-1.4860861941874717,419.0816327533864,-0.6900088874758387,0.9895920581206522,4.654696460372865,2.887938847587744,1.999333596648734,-271.18344015263415,-71.04738428992788,344.0477353943777
2022-08-02,0.855297442925318,112.98991907860729,3.674982524449685,1.611253905800639,6.196701821843484,13.868880318056704,1.7074376648970395,3.4170450349001005,3.669060618499754,4.598480485260317,1.5752553801388376,-0.4162857991745498,0.1080814239044872,0.9503417007289576,2.863560761258284,1.4896929932711795,0.4887841671864111,0.005013113396832,0.9392677830586312,-0.954872802378734,0.8113137099387557,871.7392604549664,-0.7550758302629939,0.9564332203132152,4.365893969852226,2.942347798143366,2.7358737081960465,-142.24673231688158,39.65572960393322,437.0127765131212
2022-08-03,0.4790585582443052,113.53120695590664,3.274548308129204,3.199616317770836,8.427218795196996,14.41437893439729,1.906989514261256,3.401397776281097,3.6414418405444673,4.570655784199143,1.200434577348522,0.0482402664075077,0.7172880017016244,1.0675944126765933,2.1705469904827988,1.498325113904973,0.4896779297095184,0.0008781318647801,1.054672468091133,0.1095118364919237,5.334041790828243,5556.803907464284,0.2331211979889055,0.7404384735422596,4.905680566349537,3.0357701893377658,2.3285577769597894,16.408433488570438,261.1962541116826,487.96065774789577
2022-08-04,0.7389425507482006,114.37013735248183,4.20914177675997,3.3873595209297185,9.07884291138258,15.259835464517838,2.131357093468733,3.373953166733692,3.592916005764437,4.535523985361326,1.5117329238778838,0.1032065063847127,0.9052126627374116,1.2548206552502204,1.6247440976089935,1.5526504593400825,0.50667849850175,-0.0016885213101506,1.9831077986243988,0.2242706444000425,6.4189679928931485,-3370.564022497639,-1.545904539902926,0.1771609863395955,4.665017256913037,2.828463305503369,3.1340851790822395,34.821391904422235,325.2353064569892,569.126917921419
2022-08-05,0.8669670876679136,115.36168880144844,6.929139774900679,3.8241072259265687,10.928520044986245,16.259100303295394,2.392730670278091,3.3549574602986048,3.547112110755373,4.500780812058975,2.482633671351821,0.23289352772776,1.4351943930445967,1.4790166287565674,1.4826203031686456,1.5665866361173295,0.5057328812444554,-0.0042282412395356,4.006604870992991,0.4987581665078046,10.066174460181015,-1574.349543063167,-1.6761046014967131,0.4517010219608232,5.000064311466413,2.871964913852783,5.512286196404168,78.13478783055085,509.0795412856696,665.6729663423711
2022-08-08,0.8609913030766636,116.35494290911129,8.11701988078907,3.894534925052439,11.559480301952307,17.26008104594196,2.641770883412024,3.3498052184241374,3.4988921543622618,4.473191345974497,2.697579448641295,0.2531973203369783,1.632093657038136,1.7043526718263462,1.4353899489290731,1.6078772954294485,0.5170076673635772,-0.0064752132994489,4.964774100883279,0.5275040000669219,11.045328826389175,-1177.3968315068455,-2.539749598879315,0.312820648249269,4.714609882914488,2.901770505583125,6.044149243213096,84.81617049558179,571.0519691795146,762.3895622102124
2022-08-09,-0.355965948624326,115.94075893281358,7.838788857605613,1.869170379662667,10.08151096678076,16.84267508608912,2.805467070030759,3.381678621332139,3.491305896132596,4.49654248146154,2.440373965127351,-0.3491806797384139,1.2090929043011058,1.5951510466619685,1.3756289562623991,1.584482576571146,0.5110808385010296,-0.0084523601706547,4.976915298676831,-0.7452381345896093,8.259580222454439,-848.5990067680472,-3.4123076039310387,0.0571191446969177,4.242142910000326,2.8584692486629244,5.010657905366858,-118.08168396536188,422.1313185758535,717.2664445663379
2022-08-10,0.5012291483379006,116.52188781138902,10.225642981327905,1.991944972980629,10.524294726474984,17.428324631318347,2.925360526893792,3.389420798366096,3.468227866069576,4.485216597330739,3.1556711671807465,-0.3132264877868952,1.341566575582681,1.7222085424075269,1.4530511279792335,1.5884923426237283,0.5185214230395442,-0.0082323563169057,6.353166582077317,-0.6683421404163136,8.973319856966736,-938.3070947267288,-3.856612941828691,0.0304293922549516,4.184563815009884,2.733304839031384,5.503408963669327,-106.16563723040666,465.285858162339,772.447833847102
2022-08-11,-0.6435719683806518,115.77198560440696,8.343658751736243,0.0922959519916474,9.76913272791376,16.672588851052144,2.854904321846176,3.424198828425584,3.478100989907157,4.51967407684993,2.573720071272397,-0.8658725134187758,1.1174077571123475,1.5343797691625958,1.434297385813037,1.5333676023315097,0.5091717021730906,-0.0081338264106182,5.122873838700284,-1.933600032703365,7.632900668979459,-852.5995167138177,-3.7311806699842425,-0.1571073749556758,4.14864059940696,2.694867458664444,3.607676743853796,-30.912441476739584,388.6457026142393,693.4896466727164
2022-08-12,1.433271186983598,117.43131211667372,9.941487651403015,3.359732021977232,11.157012487165684,18.344823450162107,2.847298447276616,3.399742380692561,3.4301101027251057,4.472899638953385,3.141148181344561,0.0879190276856234,1.534381077469088,1.916715156633528,1.4335422557151936,1.5616264411185952,0.5329340945390434,-0.0025194284299483,6.238941547590506,0.191404318357976,9.875697744219613,-3402.86488402392,-3.614054732539495,-0.5425817653911073,3.830372882485336,2.514473369885027,3.6370238391956873,0.8247038182688181,526.3096035256951,857.3274532082587
2022-08-15,0.4768159765483837,117.99124337431644,8.969465020366458,2.3383993752426817,10.68966154793049,18.90911047579048,2.825403156058658,3.42999385997203,3.420683068329417,4.472624155707548,2.8208351595437366,-0.2116753376606263,1.3986981713792586,2.035425795132144,1.349918837311463,1.4859292036083536,0.5304440128257425,0.0037546725588432,5.90405611226922,-0.4886135266204906,9.019808003963872,2424.630759616248,-3.1042705338424468,-0.6135546454352528,3.862013983007945,2.593947563953741,2.852153358373578,-1.3177555624101591,478.4503152540347,910.3694578458267
2022-08-16,-0.3938201459534385,117.5265700874474,7.521770889670599,0.726594008665403,10.169511178519862,18.440822443362748,2.828387624384291,3.471290593888558,3.443075607886739,4.506713757574753,2.3053895437775176,-0.6745229316700171,1.2352646675650687,1.9086033816991208,1.2162887567484586,1.4178479650179077,0.5326950506415591,0.013230147105834,5.361009233067994,-1.6514218490546635,7.984135841050738,650.1461434441779,-3.47312248412685,-0.6952733876145164,3.6641293437563895,2.3536298081772995,1.981192585504077,-3.169958951105286,425.31096461776093,860.1529118057127
2022-08-17,0.6426937888320827,118.2819060536268,8.60768009475036,0.1644365298689915,11.750305036145395,19.20203425264787,2.854336418936567,3.4744065206544112,3.436813273438528,4.499748745681806,2.6642540108159896,-0.8367579698461666,1.694202946157697,2.073194210315866,1.165940246187957,1.3456488751976703,0.5347494357786414,0.0258740910886023,6.522355907374669,-2.1604724681362417,10.888574692510218,360.5480484504061,-2.616144081633096,-0.4972064354761548,3.663437334128647,2.3166595777895163,2.1366251638568734,-3.5321484034998742,582.2659173253434,932.8853047423602
2022-08-18,0.0128875323795574,118.29714967256864,9.13566953780627,0.9575718614585216,12.200794765453548,19.21739645340929,2.818967288555287,3.477739733503048,3.4426492332875416,4.5202762784715125,2.884353958203292,-0.6089348438602273,1.8189199520358927,2.05967873190396,1.1611891719967122,1.2837816632590306,0.5354288167509652,0.040532300454648,7.002217771983379,-1.649592732327329,11.695118346983314,229.7011718719287,-2.4613218149881746,-0.3312929795741092,3.6126285005154433,2.209969334080794,2.1478689367630928,-2.463854355095948,626.190337828778,931.0316913097754
2022-08-19,-0.7205964763271955,117.4447045804326,7.720426995453387,-0.5506553327351348,12.040836160061293,18.358320095397,2.660506045256548,3.507068800305149,3.4589415784514466,4.566798951323725,2.523538579004728,-1.034926691149748,1.7608560065641854,1.8431579430846667,1.135659149227222,1.1725123255534222,0.5125662400344839,0.0473640202397983,5.911887954628617,-3.095540260031964,11.88275305521696,177.71573694519844,-1.470743011601709,-0.2281617939605219,3.900998258221038,2.3757011492473774,1.7419832595996367,-4.139048214523536,609.0698054770834,841.733176160305
2022-08-22,-0.47438333761467,116.88756647099224,7.655442544469334,-1.971956068161913,10.978357749147264,17.79684794618379,2.459667260921832,3.5045759871494413,3.452633504998889,4.597808696167281,2.702454107929333,-1.442250076246756,1.4530855141417658,1.701232233478105,1.0361569531612147,1.1094400915075622,0.5002740733666665,0.0518851221134485,6.415184372539045,-4.555879153249781,10.02844640337238,150.75497635300522,-1.3598640776640545,-0.1189622244690593,4.177322749298926,2.4848835795389337,1.6990407624796982,-5.732518619807629,501.69717317543973,782.1940357285717
2022-08-23,1.4008718367469974,118.52501147034332,7.239332547180401,-0.7378165795287545,12.80648679267175,19.447030813637586,2.15518398545629,3.441508006378266,3.4018082091938187,4.555188469710612,2.890361382955795,-1.1111265049696462,2.008887993921245,2.0719655328302453,1.0130220272470944,1.096709898056423,0.5169527653222552,0.0656914413368675,6.1491857009819935,-3.486747744074254,13.219489530754602,143.67462964295188,-1.803371797681776,-0.2493951626048657,3.848754442910208,2.407883128412008,1.5562045890857104,-4.233600197860378,683.3851669072193,943.8193504786138
2022-08-24,0.013622196398666,118.54115718018734,6.654293980473571,-0.1190856401470822,12.829580476798672,19.46330212276738,1.99133735207898,3.422900305967341,3.3929992491933474,4.574815264292997,2.833500124831298,-0.937460904624012,2.017594037012713,2.059214215580062,0.8688968662328596,1.0250267555226809,0.510711936298352,0.0730605997094909,6.493814001378697,-3.1304892286774546,13.404219808095371,128.9412441636587,-1.5454292548894573,-0.2839325559645798,3.72354570068378,2.6379723143503764,1.3912973955787604,-3.445709856590785,684.569505276111,942.0524625884798
2022-08-25,0.0374757508844858,118.58558136894776,5.601845202060191,-0.0455731909273864,11.68096791566337,19.508071892269275,1.8176323478925087,3.419689879277208,3.3812839132654657,4.592942891978448,2.524294018730715,-0.9179014470197736,1.681559769211685,2.053442413255329,0.8050053058613038,0.9674449001202664,0.5064987306063594,0.0818114054964055,5.6996375435406685,-3.2445654405302173,11.225755669758572,115.28152680939478,-2.0480376147118617,-0.3118154510973216,3.619051315768768,2.643542187222768,1.1057407218102477,-3.253160254659527,568.5830996829859,943.1343736048137
2022-08-26,-0.8106152554076207,117.62430855565728,4.991973820656588,-0.8239996047233211,9.75114177832846,18.539321230067063,1.669506513238302,3.428934431193911,3.399583808387026,4.642527174915616,2.381901254610043,-1.1434981998991238,1.101532534946143,1.815526678122758,0.7561350936208656,0.9117582935677968,0.4901888783497621,0.0882723975967622,5.259112679745375,-4.300460305438183,7.639406636113941,95.48434357104556,-2.2521234798169334,-0.256971199169661,3.910289470733895,2.4861884834402934,0.9334737370666327,-3.9706718338207234,374.47521702144223,842.8631939969179
2022-08-29,0.787184689135656,118.55022910330908,4.921067357198012,-0.972416033110904,10.29557337140653,19.472444617395464,1.44006249773241,3.401132221804013,3.3805884643817707,4.624513982094743,2.710941883463561,-1.1975460777515092,1.2654394122422965,2.01703006018934,0.8514793293316749,0.8778692463187955,0.4877822511988438,0.0941920276106947,4.584874353875537,-4.639657408224744,8.770163057155727,99.02943966981672,-1.763934089347332,-0.1393944750335818,4.076024192629171,2.745733456440881,0.9047559649949317,-4.097090018389169,427.79298794003546,932.7783715651002
2022-08-30,-0.8811421270196185,117.50563309300156,3.500734506097971,-0.9161883663376236,10.712180381838216,18.419722577691424,1.2363141915551985,3.3863653109417884,3.409580830830462,4.675816293695757,2.007439063419334,-1.1872318598611629,1.3735652690364455,1.7624900264814167,1.0118319745308306,0.827700798678379,0.4731078751938376,0.0953054505558133,2.4528038896363,-4.857311715414882,9.898972426283027,86.47018124605464,-1.423717383536027,-0.047647819910638,4.544154564624378,2.7307799179246097,0.5698973615941724,-4.041016991359312,468.3281811201152,824.1079583298074
2022-08-31,0.0726400789357484,117.59098927763424,2.816165128162723,0.0309151897718913,13.492632535672524,18.50574275764732,1.016879992241123,3.365063094416587,3.391797075463807,4.682743128024804,1.765683779409721,-0.9143701534174972,2.197206237793801,1.770993402721004,1.5482022241245752,0.7535880418899366,0.4661807695137352,0.0977928447191978,1.159724795591019,-4.083017626161648,15.98624005729236,84.80280137245072,-0.2949143132515681,0.097052838310547,4.883466971928288,2.747683978573778,0.4126482634724023,-3.092691355188594,745.2477691539851,829.3107186369048
2022-09-01,0.4357139613875072,118.1033496352506,2.376578275063995,0.562782877615769,13.279986916422096,19.02208882388837,0.8437161460931991,3.3602636682000275,3.32988186745292,4.675767147999531,1.607059034114928,-0.7584707559493858,2.170820134628622,1.8767936705335904,2.157952755893947,0.7119341639492709,0.4705424491453808,0.1039520267860306,0.6283277755290868,-3.579912095341637,15.362215708551696,84.41826926874015,-0.6771758542166536,0.0396015100149729,4.454102456377803,2.7796920869868496,0.310941933965657,-2.56173100192448,722.8574603801555,877.545018825442
2022-09-02,0.4366172574125082,118.61900924134034,1.9458273758061029,1.6906603957682824,10.886906647365144,19.54175980382632,0.7588158329513299,3.367246346536048,3.279880083441379,4.671894157343715,1.2192032840848126,-0.4230164179397637,1.470857332709527,1.9823025310993465,3.6275283644912726,0.7030252836632641,0.469012504878983,0.1146458185007137,0.2550361189745122,-2.02610136638371,10.285942530215609,80.78016044757045,-0.160516467809941,-0.0939356010930063,4.336604475900723,2.5741222505477093,0.2126379901626842,-1.427408509364252,482.4235671137686,926.1107613130694
2022-09-05,0.5021834811414161,119.21469431124396,2.8238001963809727,2.362668825269466,11.479561238493648,20.14207877462689,0.770101034221538,3.3956974778485263,3.266165041621763,4.668782238868259,2.341411705734669,-0.2226371670231333,1.6550389629819608,2.1049177348885224,5.187752130363495,0.7005389518506714,0.475254428347911,0.1292125307207759,0.3475731937096892,-1.079181199758536,11.374182082226518,76.05611065820727,-0.212307515462557,-0.3665358772678697,4.096122829377229,2.5456068775215503,0.41547571673320216,-0.7248338614227804,540.5630403413616,982.7402534926339
2022-09-06,-1.728384040789965,117.15420656049189,0.5426609206043613,2.4367093338434347,11.474106673760089,18.06556225881293,0.7068062562960795,3.464981787483614,3.3052901128556087,4.756636175678049,-0.6763037188676042,-0.197860922523773,1.6303908584287323,1.6223337644332427,7.228749564594316,0.6571466131623497,0.4546245527747728,0.1282503067789924,-0.0661270245123997,-1.0432747871900003,11.853549817236551,60.17023792563079,0.4177969066554259,-0.2470140346940733,4.245439823896419,2.6316220511726565,-0.11081970804080954,-0.645030675246591,538.8914784454659,771.6851472927112
2022-09-08,-0.6687859741703606,116.37069565886472,0.5171458806135947,4.012869527218402,12.028587303875636,17.275956338100595,0.722695307170541,3.5059690416410905,3.2785347086702674,4.789785078887034,-0.6967400156700776,0.2529854165753681,1.809385500527838,1.439146097806182,8.309595883075756,0.6566161597419071,0.4573621125653447,0.1379556987737758,-0.0605962969472728,1.3508029391913654,12.970320456961112,49.96676880245624,0.1357397987369718,-0.4742009718979029,3.908550192486024,2.154447731579877,-0.11825999102365065,0.7827041460249959,593.2133164845242,689.320050561055
2022-09-09,1.3824585148142443,117.97947224974928,0.4667921384808606,5.661280043350718,13.492258028987264,18.89724778232652,0.5869293512615159,3.5003216583981533,3.174721327273468,4.734687310006277,-0.9436987272572708,0.7232914608977338,2.326043669145435,1.7911291378526446,10.277699280581142,0.7062591673492714,0.4736952209551456,0.1555427687072632,-0.0538918746943634,3.5847361463879346,15.589223023435752,54.52157287706425,0.331634732824481,-0.6588802194927648,3.39612153991098,2.2871280009458923,-0.13362198394058622,2.00963415291658,738.4540444605442,848.0436399573399
2022-09-12,0.4751173154900368,118.5400131511316,0.4650936468855077,4.977934113587648,12.757124032714229,19.46214919418145,0.587464815933286,3.5319807213800534,3.103213294329452,4.7257544652649575,-0.9457297838137674,0.522310302947248,2.13911877064896,1.9068429857073976,10.68066674836515,0.7554594863399233,0.4755093909834323,0.1749213009802244,-0.0520176302154378,2.441944212687776,13.960064581477033,51.51614871241245,0.0494631835112391,-0.7986177825329625,3.503360199345421,2.1533893477653807,-0.1395604840022294,1.2920999330619747,663.8141807227527,901.1271754265898
2022-09-13,-1.7316573394381862,116.48730631322904,-0.8842798470550748,4.886890741225663,9.453775629052128,17.393474119809806,0.6617116538079748,3.61367265580645,3.100598534462932,4.809957744155643,-2.87883167290291,0.4843077036872358,1.0718987091167724,1.4362953855437142,10.489467355689046,0.7715407602121794,0.4453364445181534,0.1728982832307597,-0.1816065966665309,2.268356509550679,7.462958865125388,39.95713539486396,0.5482787855097593,-0.9085981541354614,3.7602791336330745,2.371034048137592,-0.5111182541951871,1.07930800879329,332.3527566580173,690.8520112591002
2022-09-14,0.3961929141016229,116.94882076666993,-1.1270407549506998,5.862647914818933,7.894341638016564,17.858578745890235,0.6803248016478667,3.616064879749597,3.050681930993212,4.7941238262122505,-3.1569000130597007,0.7533277740350799,0.5758109112304708,1.5309445321071826,11.194159086275896,0.8347687810880758,0.4429092465275323,0.1791086635917756,-0.1918605371474578,3.2632774108747804,3.966085504720521,40.97812752772631,0.593355005868647,-0.7237244162493403,3.950917883958685,2.4306999257427653,-0.6166766769820882,1.5721500998350246,175.66159425595336,733.9537657984409
2022-09-15,-1.0582882131165203,115.71116518111748,-2.186007438563677,5.199543597116123,5.811610055675772,16.611295298875813,0.796770733795106,3.6520868143693193,3.060763064741108,4.842342582661928,-4.024600707340467,0.5638346756909313,-0.1089904029036849,1.2510797223119705,12.168638707051656,0.8837626984939633,0.4473137525201743,0.1831859973260988,-0.2635203604953536,2.330006899005952,-0.7457713914212939,33.07106821528328,0.4717733121906226,-0.7667385806938678,3.6816938582214633,2.2598557031805684,-1.0627004175830694,1.1142087799161666,-33.35937996188507,605.8156613656115
2022-09-16,-0.4578463960242529,115.18138578153808,-1.9271356737454872,4.880912673365645,4.250422493239108,16.077394685992733,0.931325442242108,3.655922756895276,3.058595605490868,4.859300287453096,-3.165179603496176,0.4755947377771678,-0.6219390511670888,1.1298227231938918,12.020986634592717,0.9222385212696976,0.4589259062911676,0.1863586253779583,-0.2452221588466686,1.885344826526408,-4.145026512353653,29.460122237178027,0.0253676480562801,-0.7447330755656496,3.687274695774742,2.1577684828350026,-1.0933780193842728,0.8919141399142856,-190.22600487828177,549.0147883587118
2022-09-19,0.9359476905210996,116.25942330167057,-0.5373909204257064,6.319331115344268,4.653431276163809,17.16381838077332,0.9568987505156334,3.613808667572553,3.026257742344081,4.813488649032999,-1.6282470217903584,0.8786716983303545,-0.4978857082890888,1.3591915168177886,10.591951440400123,1.026663870788909,0.4962330286044987,0.206896280620314,-0.1470991959743291,3.0928831623702964,-3.0363365448477566,31.62189730259464,-0.8062442424265862,-1.1587406717993525,3.199420041188388,1.814550000997101,-0.6499582458487764,1.45851989187177,-150.67304795123215,654.245293806437
2022-09-20,0.2363864631239387,116.53424484046168,-1.6796173273349586,6.284862497432157,2.824017457321557,17.440777787104594,0.9660386609190116,3.591090265017624,3.019606325741241,4.802555472701036,-2.7952234800027616,0.8741295402588246,-1.1073046212909092,1.4128484754205548,9.696322772888076,1.0895175112681614,0.5209672301391058,0.2250917573840433,-0.2784863922993105,2.8811634966142177,-6.418108175594352,30.144520868223086,-0.6579661425825971,-1.1611450435436206,2.9024172493696696,1.519333011526988,-1.177198868319532,1.315715959361971,-334.3624038972539,678.5283177728301
2022-09-21,-0.1086413415002374,116.40764047355982,-1.799810932657327,5.064663900321874,2.465232725555046,17.313188550648363,0.9655637740907028,3.580907305226029,3.0293580090067938,4.807439124354089,-2.9210784710411746,0.5353600613526343,-1.2246452969005528,1.377771839364291,9.126915379384675,1.0994073360233303,0.5381836836698523,0.2350023458280407,-0.3090296596026696,1.7437347303485895,-6.893351008080758,28.185055862548168,-0.4622836555692529,-0.9084635066099468,3.008705780096661,1.7080605349450784,-1.2810592015368583,0.7657279141708143,-370.9889038358192,662.355424499319
2022-09-22,1.4965887135290237,118.14978408257257,-0.3674960154045396,6.889270061512868,4.40097474432928,19.06888448997839,0.9363206288234668,3.545587153085376,3.0026355424994446,4.7453108853993085,-1.482582560853258,1.054797412137987,-0.5933546675992041,1.7594756038122308,6.849572419159327,1.1629176159478667,0.5703352130418715,0.2604252183275388,-0.2026655900122892,3.215942472877464,-3.123825731781556,32.06010074210161,-0.4341971208369568,-0.9884957030033004,2.9631629501661125,1.895674318836135,-0.6845331902114755,1.4195540952971624,-178.16278142413137,834.9258735364699
2022-09-23,-1.5446734854423605,116.32475569474168,-1.1048335814876875,5.587238965650487,2.1010737698091466,17.22965900184972,0.9383704867474664,3.592764498787241,3.0551960540991985,4.818676683814738,-2.2651076858899466,0.6780406187869031,-1.3383789577130245,1.344774529869334,6.170797622164072,1.1388743568307322,0.5691106428850568,0.257241961327748,-0.3444465905201035,2.138989476145858,-7.184912392018097,25.190422428062487,-0.3151305802659738,-1.0018394239706871,3.194795369018481,2.097824854386703,-1.1229343979488178,0.8823419651270535,-408.90101104942295,648.0033672069286
2022-09-26,-2.3522337002157334,113.58852558959632,-4.1853175242613405,3.8455240502974872,0.2685561385063189,14.472143456160188,1.1981848659627228,3.6549253820564114,3.1288702765088114,4.924192044151856,-4.344900601239605,0.1894759675733556,-1.8949362123308315,0.7498713270512498,4.7568686351942,1.1101055048698103,0.5787054272418671,0.2481458958449306,-1.094416210277603,0.6238330682404568,-10.245298059325314,14.88040094409159,-0.7952356388663324,-1.0640800386512108,3.383031751811584,1.979104536335854,-3.153690418252312,0.2393061082037334,-592.9009590642129,369.25104228033587
2022-09-27,-0.3649133180072095,113.17402593199186,-3.6862974539964273,3.5058533833388785,-0.0496903350245017,14.054419359280354,1.3843876923277103,3.632183363656986,3.140471773434397,4.930836353089119,-3.4000403935536347,0.0966484794687728,-1.9916556783211392,0.6580568202596163,3.3026850527632594,1.1206427410185362,0.6088856152177445,0.2463366565897587,-1.425196165863448,0.3132532665407361,-10.272435879325394,13.172097635221569,-1.3044108961892416,-0.9475681339336798,3.424125738283815,2.0373384737483087,-3.5501509248012497,0.1173479720133804,-625.4738440167876,324.4770491734348
2022-09-28,0.1859724918272354,113.3844984881188,-3.5772220434202224,3.5734706460091457,-1.0988860807403886,14.266529205001897,1.526184994173801,3.586890186069162,3.134468051412463,4.910798729569739,-3.0126745323987283,0.1162169321473885,-2.3325862535974777,0.6978205703722391,2.092361171066333,1.124133338636767,0.653329241329938,0.250041009912643,-2.1974689299616843,0.3708255587189109,-11.19101461643111,13.705177289312925,-2.021152435531288,-1.0309455757655213,3.539437888738891,1.7286310244080174,-3.8718221295376467,0.13453488682008014,-731.1417089065184,342.6856370451622
