,ITAU INDEX ITAU UNIBANCO ACOES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-01-18,1.752570806796694,126.90209551195004,6.9761283865009664,-12.826941255149924,17.634757004555222,17.39851105245415,2.684924405486605,6.875944031498419,6.993709918379838,7.156511700866052,2.218107800009116,-2.3306000758719474,1.5869826905090918,0.6669459320591054,5.6771258912534135,8.004505040531521,2.963927919641479,2.510946205099428,1.0490258416534453,-2.002007069813447,3.744658063160016,1.900879579551567,1.1191569501217276,-1.096463980539959,0.796044211267549,2.0129248118857976,6.090631262249564,-3.494221216717417,21.10005386130696,477.3006366626003
2023-01-19,-0.0006883296502002,126.90122200719992,5.3538984910364125,-8.691685250650476,15.946542160971838,17.353113271167896,2.870946285318296,6.539139872607303,6.886305212707248,7.13710324507974,1.509335752096702,-1.8182543742196,1.36630855041361,0.6598687075760914,5.169921865600891,7.835470875852366,3.1786942095815265,2.525872042809178,0.8381600309304638,-1.5174352461247094,2.9599631397442265,1.8645248113717248,0.1643118628066328,-0.3685032652980185,0.3311887962667166,2.0605639946757237,4.710229860446872,-2.584635882334215,17.88705378124344,470.9551094167896
2023-01-20,-1.7298865454548396,124.7059748416796,5.5782387739303445,-9.534321065079297,14.573698797893012,15.479002944703044,2.9902856150871826,6.476457470701344,6.913431266555664,7.23849643510336,1.5241226893776765,-1.9659598706593584,1.1621017033327738,0.3892217681660306,4.490178883788922,7.857444081678527,3.3263498001705267,2.4736620462264227,1.01500681189527,-1.6204322116805836,2.4152932593939824,1.1389512102642962,1.5930613889470024,-0.802748102192608,0.5218898086036263,1.8751366034529815,5.975527550267076,-2.729846919534029,15.273604700423636,281.738038133444
2023-01-23,-2.9820088710436288,120.98723160917928,3.0025176891333825,-10.314423225116109,10.77330267314566,8.197050842437077,3.021589658243552,6.515679901082599,7.026186096583517,7.431813612109825,0.6558935173312501,-2.0738522850428103,0.602296887122102,-0.6031683835095794,4.128502000205951,6.999913899978613,3.453708689179813,2.437720538916294,0.4800387813250978,-1.9303891225732,1.2253060101944573,-1.8388633690363696,0.1160708565192844,-1.045712043054762,-0.2227245610998302,0.6866755240189865,2.8266510395866824,-2.8349451952165716,7.878809442581202,-448.2635002960771
2023-01-24,0.8891588414536189,122.06300027606224,1.8989567138254588,-11.145983122637452,11.05290548420708,8.01297256855999,2.8973017707085256,6.350474772112401,6.864509788659155,7.352458835270062,0.3031372508202311,-2.2587472690986887,0.6569425669012001,-0.6371718033318594,3.866872205276204,6.515839781027068,3.697106942076369,2.4720110880332338,0.2271293301006403,-2.2014226916316213,1.2197614923596138,-1.8951288194744969,-0.998690022937905,-1.545350486021326,-0.0676651588621232,0.7929864260788094,1.035330964640836,-2.881844401714697,8.379879982277709,-468.4779454992288
2023-01-25,0.3481020819806391,122.48790412135126,2.458428277900792,-11.522305111979144,11.812497276294708,7.99246703527316,2.8683014778776164,6.157544725340488,6.7465372209043775,7.316796734865536,0.5012554184884218,-2.3906346108621586,0.7807436798741421,-0.6455494438592082,3.316298826671034,5.955955823197472,3.856458284731396,2.4990386005360152,0.4335410446373274,-2.471549483459396,1.3658429334270945,-1.8900684695347287,-0.536418868538451,-1.5506458080340575,0.0784376211612567,0.7661450385638687,1.621732324884307,-2.845341600263892,9.787916706575244,-472.33540630233165
2023-01-26,-0.5730432232143867,121.78599548752652,1.874363088405788,-14.5002565906641,11.804197534275453,5.978904386072903,2.8524576529312484,5.981523358841144,6.685653050861945,7.3493936231200765,0.2992810313142535,-2.9588434175143847,0.7863334074793745,-0.9191219072511292,2.64352575565509,5.489383036320232,3.891420675011193,2.4756641159478288,0.3229348026298869,-3.2241129649571034,1.350959658118697,-2.7285562045783447,-0.9354648657347052,-1.991593389979148,0.2030469462757963,0.654738118491952,0.8499146159406976,-3.2334767202521792,9.769029686020147,-675.498868402141
2023-01-27,-2.0773564342295936,119.25606627427582,1.7294443993596724,-16.48913066123497,8.334528179339989,1.608545919232221,2.922088081092149,5.745376926340355,6.7258218852107605,7.499341037378963,0.2425552411269126,-3.426627241343896,0.2654870702945357,-1.4859201581360528,2.338882689130972,4.77625711555298,3.7950971160399374,2.383186322872012,0.3030369083482041,-4.121902278560059,0.4705067335643604,-4.675850105899081,-1.538831703942668,-1.9073679207475565,-0.2742977179238779,0.1751574006953896,0.5510140069365187,-3.4396733259495518,3.2156536778708245,-1114.3422020178339
2023-01-30,0.0363837549906209,119.29945610924052,3.885124716256183,-15.85467196796034,7.609895330647999,0.947140203593192,2.8232670279483454,5.32089996426761,6.635453207151852,7.494854066723393,1.0145863170730525,-3.58074884366566,0.1596155667301851,-1.5774697409532423,2.31090088858739,4.367478155883403,3.845096098254425,2.37024493874873,1.2395374073142864,-4.362427404163652,0.2754473742937092,-4.988052209219317,-1.4625327935510046,-1.7720346243988652,-0.1798598724940507,0.1153022633211521,1.8894616634465142,-3.2206480897710965,1.8826994184903896,-1182.2905503116506
2023-01-31,1.5231180085337748,121.1165276093232,5.162146238369822,-14.883407027055798,6.670648339899826,4.098956545448611,2.42038168284873,4.809950734852077,6.448889280872095,7.381191115779935,1.7110812098194053,-3.759194729873552,0.0182993258062762,-1.1772042873177704,2.7579142188620285,3.8531140103838606,3.881223978653424,2.4081584837254586,1.5016673070500313,-4.692708651931636,0.0304054408321531,-3.608221753564033,-0.9329288526696294,-1.887367207323392,-0.4646998805700296,0.5380595595096113,2.6382567041788296,-2.962522351297691,0.193607714306873,-868.9169827007976
2023-02-01,-1.2880314310545593,119.55650866551323,0.745329130613096,-14.02489347847576,3.371837439559042,1.6121088989412682,2.093758492107588,4.351863737478986,6.483366645753839,7.474100119196803,-0.1315087153944038,-3.95762113517013,-0.4906093929432034,-1.4977189039016707,2.483684021709013,3.29555072513717,3.789493800196465,2.340950298045731,-0.1108625280979693,-5.226145594864252,-0.8393734736118572,-4.781861899212395,-1.1913603008442235,-1.5086317134284677,-0.4316825081800859,0.1964161785422851,-0.15890471237374887,-2.775641779719251,-4.909391823490878,-1119.410103817478
2023-02-02,0.8771645546178819,120.6052159822658,-0.0611882649249442,-13.011064250251426,2.998976887949065,2.186988222106008,1.974505085417232,3.885298750130407,6.392794597514542,7.407289298322504,-0.5479169910330338,-4.171931096948189,-0.5558853912329844,-1.4352345447055534,2.233019253377979,2.856339053161173,3.602128082776118,2.2558929253246367,-0.4844852472922712,-5.6748160407161405,-0.9865449101889556,-4.7126339039563785,-0.4022411419089783,-1.5390477108763312,-0.0780167700428847,0.4791746024010676,-0.6179999659369207,-2.5741879932222416,-5.47456287807878,-1063.1197483580218
2023-02-03,-0.3603196473489944,120.170651693354,-1.1034874956494325,-8.975731309324265,0.0352196356812971,2.375404034785322,2.0018759942413,3.422537501285046,6.395738762027013,7.432707547411661,-1.061086761625696,-3.556970736216899,-1.0190251072909162,-1.4065881973908516,2.452668749303683,2.2296563260627646,3.464382377622362,2.187842856420692,-0.8660623724703042,-5.459974074647199,-1.881264152674802,-4.7785693017967095,-0.1939708885662666,-0.4701748681778794,-0.013340031637183,0.7556668589347291,-1.2105764907651408,-1.9311078895246765,-10.039799710982626,-1045.4758710847145
2023-02-06,0.0367185848648698,120.2147766560787,-2.895901339808623,-7.183980538245717,-1.741935082537572,1.3162168363681717,2.0406630905381573,3.208039577702968,6.392939007364854,7.427848514312211,-1.9192673098390007,-3.2362801995202024,-1.297458506461977,-1.551717728022038,3.37162956266837,1.937610465237872,3.436441356018336,2.193101631712677,-1.1616276009174802,-5.35820545504883,-2.413710067209964,-5.255535837488471,-0.3667317530593914,-0.6063036210095594,-0.3125176012129438,0.5575188187522905,-2.214844216168962,-1.6441161202516938,-12.401849815140192,-1152.5924220720415
2023-02-07,-2.251371279642056,117.5082957005579,-6.667408086648027,-6.294572815809088,-4.092475043421858,3.0592683029692416,2.275690212908645,3.154931763885775,6.566994567172653,7.600124430743755,-3.378352933670127,-3.008847085322992,-1.621002263424369,-1.2887752597311686,4.126813064808824,1.5440240567164003,3.368778821521026,2.155804426794292,-1.862959282663914,-6.148030661094952,-3.1599323141303963,-4.543479090905314,-1.026049133539074,-0.999738636049172,-0.3283749111354028,0.9120547071177436,-4.154220885759594,-1.4971877865749788,-15.425020157366136,-979.4852337220982
2023-02-08,8.036419724600652,126.9517555542796,2.237988992884777,1.5341193709357543,2.370629399403199,9.291820698188396,2.1735427417368336,2.9503987533514446,6.073366731381492,7.03314353240541,0.560059091203221,-0.5639966643578578,-0.6885816054625236,-0.5082052968797168,3.9019889993275614,1.373035220735393,3.495852054196112,2.239960940191068,0.3119722717922245,-1.2119245233378324,-1.1962773451575657,-1.5956888947263814,1.612637832099477,0.796011914359434,0.3705188001248671,1.500369238515185,0.6577690901773474,-0.26244810401193425,-6.059829222025337,-357.4280796883752
2023-02-09,-2.431114935788292,123.86541246375404,0.2495164118970259,0.5082014208756046,-0.9614060108239956,0.8031122800321646,2.219321625128827,3.0078421085203715,6.224971220773449,7.205951862134128,-0.347475642839509,-0.8943065853942672,-1.207080925869875,-1.6756941446262907,2.790813950823499,1.2972727079207604,3.395135321047075,2.1628034572525885,-0.2763208948886446,-2.0735293273742808,-2.213179539002049,-5.583018328062007,1.211657039021237,1.1440611637920226,0.5588130988524335,0.7144256240954692,-0.41669283910930266,-0.42425566698366324,-10.88802720275522,-1207.4971341837074
2023-02-10,-0.4533069982422866,123.3039218806542,0.8725088157217415,-0.5399746431037421,-2.378776121363017,0.5707220780219383,2.224734947273028,3.022166621859464,6.256262078823917,7.239104151741718,-0.0666002054384789,-1.2368970798689212,-1.4275959067402966,-1.7017775520926544,2.1280571048306647,1.3066064677618776,3.400197885681548,2.167884169966578,-0.0696258592864863,-2.860929561950205,-2.6267336300732147,-5.68265828652862,0.8027854718226365,0.3210870690046867,0.3435317742376778,0.6934264268805582,-0.08006178543295572,-0.5895737749940098,-12.94182995786603,-1231.9344942694793
2023-02-13,3.4285652562337177,127.53147730582786,2.2572213824054224,2.074894136747614,0.5675124509284762,3.0604807256098043,2.3431362913238623,2.984715049421652,6.04964248240841,7.006324873805157,0.5277306176033366,-0.3763308292433433,-0.9893354161565832,-1.4046695155308735,1.8635324298055973,1.3376639653797715,3.4659665404789703,2.201861173934494,0.6635488292941213,-0.8397028840386245,-1.726827276902959,-4.469660068783513,1.76644187529859,0.6353827273474634,0.8048596990283482,0.956974960171149,0.6868923805336964,-0.1771743656677306,-8.67258825301411,-984.1570966139798
2023-02-14,-1.2125003602678095,125.98515768403983,-0.7225553086504058,0.534502639524375,-0.3597524585706336,2.866324437522429,2.4214445122072554,3.038600911186802,6.123726706071996,7.095454102115051,-0.7199140513517944,-0.8765981004681617,-1.1287882043424933,-1.4160775410534032,1.7728066960037712,1.353363860454805,3.4220023117268186,2.1690446548438658,-0.9833175454697102,-1.9681564320271183,-2.019984162121455,-4.632321964945267,1.1780110271837478,0.3248951098557586,0.8241385326308714,1.1355944554222357,-0.9710900399975584,-0.42014809882746806,-10.016217000146787,-1004.7713197580364
2023-02-15,1.447067998061402,127.80824858319276,0.7147500722580774,3.691443590202261,2.301652307861925,5.818372627183441,2.444585395687097,3.044217341532313,6.037459882952891,7.002080183036587,-0.1251445535664034,0.1620479448429926,-0.7041016898516408,-1.0150772396105134,1.7812382358153451,1.4939388990743372,3.560309002193559,2.248314588558857,-0.1717493717835989,0.3302070547573065,-1.1939934717406622,-3.1613246028369093,1.3019732401198796,0.8338327546562745,1.0325718236088692,1.3498703967217407,-0.17042036622070114,0.0778121466904883,-6.159778656258238,-710.7652223728257
2023-02-16,0.7261413385607485,128.7363171102458,3.231875837290812,5.522106403371036,4.20540720814548,6.194930051096889,2.5480313870689604,3.115512288720898,5.995967425778861,6.962062708849319,0.8678068991834905,0.7459357439972136,-0.3914682384069434,-0.9685467612412136,1.6080442098938503,1.622008310434109,3.605746710573124,2.2687363698103846,1.3750860849655917,1.4327743958337087,-0.6509694091468726,-2.972175779408786,1.718114481749433,1.0080744215720894,0.9633917301419328,1.1797953966809045,1.2317773100102252,0.36657184101114704,-3.4011928569773886,-674.308328821424
2023-02-17,-0.3339606642425163,128.30638845050308,6.049528321274937,1.553318799484441,3.5742735246213138,8.44900108342474,2.718870020375994,3.211990766259399,6.014945002760504,6.9946644433522,1.8496109278233188,-0.5120860383987403,-0.4951607184890865,-0.6434907712105274,1.2301597634059882,1.6235281934057908,3.55728748423737,2.2400134646269287,4.087966336254636,-1.013111834797684,-0.8372571804883938,-2.0093638221773804,2.4113321988442475,0.2685267838931256,0.821530450319419,1.4759821177663368,2.801387307394467,-0.2594450786957682,-4.31572046584041,-450.10020170115615
2023-02-22,-1.826548684496565,125.96280980013536,3.1949153431041064,3.3347433317975925,1.272030058845165,5.5166565542224655,2.797538292349733,3.265374195282276,6.124576952871144,7.127804338553398,0.7771971267716273,0.0418356051332219,-0.8621996254843171,-1.0445485350837738,0.9125432373850524,1.52536568307788,3.4306523120386294,2.1582225571976976,2.382614471044933,0.0895581347879758,-1.539243116093404,-3.449754315359846,2.201736496281528,1.5697536879079157,1.0892629318395364,1.204807333820173,1.2111879855589414,0.021548012825910803,-7.651725605068821,-744.5337580199719
2023-02-23,0.366669971484268,126.42467759891028,3.2140099920876866,5.610467588214027,0.4190423851068792,7.384076729441678,2.8388346121227355,3.2997591812265306,6.1007620714916255,7.106342285248765,0.7726175249749174,0.7310633986828712,-1.0053818780141368,-0.7866085656422412,0.7736597892183158,1.617561764356695,3.467705115579124,2.176394101219439,2.8350101716511342,1.491339134627642,-1.7687765897964267,-2.5684271561066523,2.1528521084227585,1.3927533025092496,0.8809993023509313,1.5110301276957376,1.2218249083560322,0.3805094971111843,-8.887724883854954,-558.9909711962338
2023-02-24,-2.988329456834049,122.6466917175146,0.7067284103911873,1.574933825933711,-1.9978426094514985,5.935160611914403,2.924799212007664,3.403517582187672,6.294167075383807,7.323653245259104,-0.1073400897320396,-0.4769185294980902,-1.3584769074136234,-0.962746210597425,0.8015812309030418,1.504379498881486,3.373121010743013,2.105280051905102,-0.3916611289805467,-1.0789834623675063,-2.5348870070417635,-3.3491123440904387,1.8387005078610417,0.8635992770550311,0.8287426893322433,1.4333442372230605,-0.18149623098392867,-0.2560356313713752,-12.38984830504256,-705.0819409602736
2023-02-27,-1.2530140328376294,121.10991145948302,1.5545080792314176,-0.6983851890091434,-2.902158531978537,2.549772817064868,2.9773276190766973,3.4466435165292624,6.3847933069323055,7.411367121423984,0.1792988637040474,-1.130525857018266,-1.4808304813209088,-1.4097536779184705,0.8140931400070324,1.4399953610946146,3.394551865248266,2.10069198901376,0.6557375719570826,-2.7059251165911737,-2.785285634499384,-4.973695388221452,1.656627576973006,0.7859398529895836,0.5096581152858501,0.9717714239476828,0.312213295247587,-0.6146177247673587,-13.700223428213661,-1044.8202057831488
2023-02-28,0.334752647807246,121.51533009485064,1.8574049353427708,-0.3445721988019733,-2.1285021360877834,4.577297215544702,2.885144684632041,3.4340485121179287,6.371952626708051,7.384996441806016,0.2900126012894201,-1.031641403041386,-1.3623987274420897,-1.1418656532310865,0.6850921535479226,1.3254387676025166,3.339648426710622,2.0697839792467585,1.221336882568678,-2.672855745393393,-2.5994173759478016,-4.074180624975616,1.837597603295397,1.2173237375378532,0.765149510416961,1.4675772447052724,0.5093711424083351,-0.5588931785834251,-12.57917704408661,-843.2673786132076
2023-03-01,-1.580558378933028,119.59470936334836,-1.256490981052281,-3.213366646641989,-1.220623760550062,2.8460596832855587,2.91664838175218,3.4906690705257586,6.491285686510698,7.499495021695382,-0.7807480721898191,-1.8367541991105591,-1.1974918605976528,-1.3568791884347498,0.7653096815073739,1.2311708913878354,3.2729921804476447,2.055267335220033,-2.9754851615406217,-5.207645110717477,-2.3749710802387143,-4.951136304425849,1.5292516681693191,0.5059638398326273,0.7322415610973337,1.5139528057264149,-1.6139080176800098,-1.0135005691096068,-11.263639842391424,-1017.5908718708475
2023-03-02,-3.192899592624576,115.77617037528546,-3.161967786132111,-3.4876653066350287,-5.813742496780183,1.064324204184202,3.334350666028693,3.637471102909066,6.7418586790614246,7.747845295247913,-1.254410476079305,-1.838035146901817,-1.8342687231115808,-1.5448995708704536,0.7034514372922169,1.0170694632066026,3.169631726712294,2.024790656882085,-5.945889345949137,-6.573592045431864,-3.9015196643894576,-5.9115458830844565,1.1351419348625538,0.7769127132650905,-0.026647883143541,1.4057356994826056,-3.715437659103396,-1.0576757103800452,-17.915576708068365,-1196.9642871799163
2023-03-03,0.1206042928703743,115.91580140687896,-3.888235294961369,-5.534235657454394,-6.96630687536873,3.383296518071038,3.5521096952982667,3.6714780863643854,6.775157814966208,7.735425689221666,-1.3819708106749395,-2.3784344828959645,-1.995369740224524,-1.249145282226909,0.307427389164949,0.9461773770078296,3.1986068062879167,2.057816677280131,-15.96771168812093,-9.229104707006416,-4.226510386538704,-4.695593447361636,0.4672683057131319,-0.0877648268745719,-0.1786575961699003,1.571134498001351,-4.9998229311155375,-1.3818216117101485,-19.410159703332646,-966.2670505708078
2023-03-06,2.2069404537033543,118.47399412036182,-1.4118734891457805,-2.739521100508598,-6.42064150467006,6.6610081626038005,3.5528159727354707,3.593883551594264,6.652614322985419,7.554375239956052,-0.6846822712095446,-1.652155792367334,-1.950102454264737,-0.8467887654136357,0.2716593677082878,0.8651324187329593,3.2575233382890736,2.096682754258747,-8.954412763023807,-6.863290980999439,-3.982559193373108,-3.050990937909097,0.5973357863984241,0.4107577960421437,-0.1468537079023927,1.5971234864775925,-3.7426782019169162,-0.9401763039081091,-18.514828777174458,-639.6960082913723
2023-03-07,0.2675072724091398,118.79092067054737,-1.184426761116754,1.0463985404359932,-5.281402476552753,1.9735384622696013,3.592016407581533,3.587751038469857,6.656810144195485,7.516055866846512,-0.6138901194100379,-0.5997450388400566,-1.777734415444037,-1.4763637306117825,0.2686825444299949,0.816882401468427,3.2377512489045968,2.079560216967924,-8.207095797946716,-2.6340828031643224,-3.655018431208085,-5.335951413440243,0.8825428832109409,0.9825582780583144,0.3121331533385533,1.025681574245126,-3.673102722977324,-0.3412224885480486,-16.888962664312377,-1109.643227906409
2023-03-08,1.2265369807426652,120.24793524233633,2.331443516770725,3.2422557765861724,-3.4379323485263096,3.1461342994071746,3.5476115801597348,3.5292292237819085,6.589635235736126,7.421015954680153,0.3694786948619153,0.0125016958199561,-1.5161036999752553,-1.3388787024084898,0.4182931594776446,0.8695218300304399,3.393015764441146,2.178396506297817,3.1336082525262743,0.0507420845697189,-2.944451501548615,-4.561079759001641,1.1152937849445872,0.6891645483919034,-0.0853965684672813,1.1946774259892656,2.228046162597883,0.007005838769199871,-14.229190196916033,-993.5840211954863
2023-03-09,-1.8692722072450985,118.00017400906523,-7.051167985925977,2.2701060058911904,-5.992664015463408,2.350898539592015,3.588963860507638,3.579153737363841,6.741014762189268,7.560259282711726,-2.249073805117823,-0.2592871076680497,-1.86104058096583,-1.4209937271216837,0.5016464094489079,0.8289081886718219,3.306303598836966,2.1260054113597944,-16.09070543343413,-1.119579264800558,-3.794358761771581,-5.053176703475821,-0.787729721878078,0.7906782514162313,-0.2689633438082407,1.2310255611859815,-10.226508928635967,-0.14741645575582774,-17.516964984393923,-1074.3081016146841
2023-03-10,-2.335386777409154,115.24441354793773,-6.959972719050223,3.70116581104233,-9.26751801182142,-1.3888900194915466,3.854298875958487,3.667213905453217,6.9509903392833365,7.741147728439477,-2.070583936571832,0.1371699054540455,-2.275957130349437,-1.8724453275628727,0.4943847914825847,0.816875668213444,3.236774196531208,2.0723415839740675,-16.14258665881238,0.6157992020878018,-4.887630420013895,-6.994443390116246,-0.8622454960929274,0.9116181692728522,-0.2598377175659935,0.7251042650625226,-9.377404979967201,0.079960576174079,-21.697002122492535,-1449.4875894090449
2023-03-13,-1.1750306879358408,113.89025632261776,-7.634522417825382,2.056696920658589,-9.418843919781244,-2.1928286338895298,4.212914836221271,3.63287836575004,7.094299694815877,7.840025340312781,-2.054444339502685,-0.3141964554756851,-2.251311985778225,-1.9529046702489568,0.4139259305792492,0.8308420482783573,3.229762476179395,2.049490348243727,-20.910018915629564,-1.373832135793091,-4.94509489519336,-7.47055096653045,-0.8180540491822872,0.4168002234145203,-0.0588906045390087,0.4922228464361716,-8.012986235772562,-0.18179298363669533,-21.884594299929066,-1531.0822101967
2023-03-14,-0.3369354878270725,113.50651963188966,-10.997251792438304,1.1684420813361056,-9.384732365997898,-4.382808183913188,4.512296111093257,3.589998880008169,7.182319406226144,7.873744466430731,-2.6633731733937203,-0.5653740886434,-2.218972657501531,-2.2242035660273167,0.4766377151588832,0.8531820975477815,3.229113492740024,2.03533997798921,-25.213968661058463,-2.3789673398553406,-4.935525002664117,-8.604366203981636,-1.3048133569887037,0.3285892453156114,-0.3830610929639301,0.1400431689232321,-7.3889313609110365,-0.323979359985487,-21.032206753714824,-1751.2810520223084
2023-03-15,-0.2549617225970468,113.21712145417624,-10.13455589894546,-0.1552335275741681,-9.844374352500951,-6.658737340487932,4.593611347128208,3.569751222100156,7.266322524182735,7.905198647861304,-2.428423233100831,-0.9393842162347844,-2.2565764610353183,-2.504775743399756,0.4254278234601689,0.8394591794565768,3.205099875442916,2.022459797147356,-26.22121051808961,-3.994676615599724,-5.115913077153509,-9.790429381018178,-1.138762236593396,0.1457332716376075,-0.4525086240073456,0.1127067435941813,-5.576124445180467,-0.5379281139005714,-20.60772856437979,-1980.0749819919542
2023-03-16,1.6369129578260866,115.07038718573736,-9.966384438140622,-1.402265862795799,-8.055207728667277,-5.81973792623077,4.496246054980629,3.473202846871732,7.194722950564467,7.785078658842502,-2.4436076059997225,-1.3245412064806033,-2.0303555596093874,-2.436676994383101,0.4165758204214075,0.8643517997455973,3.2359715727371205,2.055453889379548,-26.374697041423133,-5.322370232238049,-4.514207067082451,-9.228969895885385,-0.8755428496548453,-0.3299509005439871,-0.3510405605548354,0.3236668674252622,-4.963717646300083,-0.7419627743383782,-17.859931100454705,-1896.9722067464375
2023-03-17,-2.859682797942797,111.77973911786064,-13.17155746957098,-5.215964381097939,-13.895807938594352,-10.701402345923348,4.601872256873076,3.691652768287709,7.485969512133255,8.031475094437896,-3.084013048956457,-2.2792227047269624,-2.7315694940130424,-2.97073183071224,0.7016201219100362,0.8177729932814479,3.121903632847089,2.0117732452331034,-20.227803688399685,-10.289039717106016,-6.549992683088198,-11.859864806908034,-1.1165145431120032,-0.4340414546886035,-1.17182218226667,0.1015330622358131,-5.534904593510093,-1.3630264296494328,-19.655328512699622,-2385.935871061925
2023-03-20,0.2431552948928272,112.05153747214312,-12.668777583612378,-5.359337666008954,-16.439769133877896,-11.68879032673074,4.340018505681164,3.799583943757863,7.532629054189497,8.024860517720668,-3.154238671090669,-2.252212931476123,-3.0523748059716977,-3.0972151380954704,0.9897596507990456,0.7075862524862183,3.045864317777893,1.9899158077608936,-13.831089389042074,-12.093892528709326,-7.548729933089247,-12.490337219118985,-0.920779294735216,0.0335947032256243,-1.070707321996837,0.1669315448742128,-4.89611984536185,-1.392491104013863,-19.175745220915594,-2485.4719476589107
2023-03-21,2.0304043913252023,114.32663680952491,-9.237784556468304,-3.6247516008834015,-13.839936245274416,-9.500188473525917,3.793390048451104,3.7817246557499136,7.3964866661629936,7.867243331814734,-2.7042990690907915,-1.804173134831779,-2.757062262063649,-2.882088428432522,0.8852583496684587,0.6192003697036453,3.0260963690986458,2.015445876878766,-11.588098751699462,-11.018866204005086,-6.738904440511622,-11.250161182894452,-0.6214744453703757,0.3950496473087985,-0.5720340561109845,0.5095368948578647,-3.539706327092585,-1.118892664359344,-16.429121468097723,-2267.4090970286165
2023-03-22,-0.5901589739128688,113.65192790282072,-10.103051032973056,-5.645718093203079,-16.03583873552977,-10.627060874712638,3.4807149136315303,3.876433538953345,7.467799632235906,7.918855567219064,-3.1958169310751274,-2.2814405124413693,-3.024783451859592,-3.006613402410524,0.4964594872530219,0.5540455493793486,2.9781411457834404,2.008330270306917,-22.406113567853136,-15.962320299227503,-7.584756948599261,-11.855090585531784,-0.5918325798570933,0.1954234911926138,-0.8751297438308112,0.4679988893492248,-3.7281888477671163,-1.4639573835170425,-16.898040667628592,-2380.893728015403
2023-03-23,-2.485158056350667,110.82749786034591,-9.63678162994497,-6.171520276620128,-16.47181734262618,-13.003449228412684,3.182534285823583,4.126700047881602,7.69217324143519,8.133270902818689,-3.3487332085232504,-2.2704956973505968,-2.9932315138797976,-3.220512438024944,0.4375994059393557,0.4552872494121734,2.8256653017673723,1.941889369964908,-24.3543709281868,-20.579655404514288,-8.148330710677444,-13.488564544141513,-0.4171907229490338,0.7550754302428186,-0.3637937506311759,0.5450305784806511,-3.5267133911239874,-1.5664169617064019,-17.022092034714458,-2619.3300104353953
2023-03-24,1.4261045913561698,112.40801389581748,-7.185124205607842,-4.301402009880794,-13.722813487227898,-11.696826636776809,2.9266099712923217,4.159247639671645,7.617911941342263,8.024583641688618,-2.80385869875262,-1.80309928283674,-2.661549733996524,-3.10229834427118,0.4148670006531055,0.4177025520157351,2.862496492125945,2.009633074836011,-19.7793529322557,-17.954250937757816,-7.083135842039089,-12.387660641536582,-0.1380661475079791,0.7907674431532571,-0.3424795407228662,0.6069372342221837,-2.712201744175152,-1.2670912940889059,-14.836539114403248,-2489.4652545076196
2023-03-27,1.690111651590609,114.3078348359923,-5.931346483799554,-4.575103940910201,-11.436131041796214,-11.23369603761856,2.669649152807143,4.131852511577702,7.518816208002575,7.891217801143478,-2.604096158757705,-1.8812961850600096,-2.392500169974975,-3.0970501836399373,0.5147963183750219,0.4009447557913775,2.877813551126895,2.073033605923205,-13.504414961630305,-19.38730524587876,-6.250845906473932,-11.789243295595424,-0.2021974782397546,0.5962060086808524,-0.4343507082699236,0.5482914466233281,-2.2927886857409563,-1.3332184311358897,-12.95209740282757,-2443.949754017415
2023-03-28,0.4646524288157927,114.83896896688448,-3.976547475871327,-3.939737153600294,-10.989963973375175,-11.011593888596224,2.346976482738375,4.155047421773515,7.51093021342247,7.849034434269512,-2.1292177969746926,-1.7178796907461429,-2.3356097698639333,-3.0864142271532446,0.6284743734538474,0.4010577171118661,2.934295279956183,2.168409475937584,-7.951356980022656,-17.79761684017389,-5.978471937390595,-11.17195429007729,-0.218623967841463,0.7023704341128433,-0.67664533320747,0.5285397231974027,-1.6445590888983033,-1.2470942298024386,-12.165220439315648,-2422.537154734514
2023-03-29,0.9458752865275866,115.92520239364532,0.1287242598168326,-3.0282085187970003,-11.44873170853514,-9.030954007986654,2.1479062313833763,4.141274947162696,7.45837215860984,7.766484326570201,-0.4152659680422768,-1.5034845608148752,-2.413578906975721,-2.865222853637513,1.018239131701857,0.4011269807464089,2.938401570893614,2.2361254463221503,-0.8759753310095945,-15.522124524166136,-6.126245609418588,-9.951457965610318,0.441283608788604,0.6942731940550402,-0.8199831058626185,0.7114973311478603,-0.2935366381431023,-1.110213654149027,-11.861665265105396,-2225.270838490649
