,XP INVESTOR DIVIDENDOS FUNDO DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-07-11,-2.1578346615387045,109.80943866013251,0.87264729628582,-6.5435326824558855,12.98295647162471,11.217982526708576,0.8548436992527053,2.66834128521982,4.387865203758193,5.095294931385848,-0.125591126516262,-3.5578771045642643,1.692008745862133,0.4502072226343493,2.019411756884672,1.745911234066119,0.8889042475861051,0.274783512342507,-0.0531643845384462,-5.437636336033594,8.35220027419638,8.348166744090507,2.171672486017583,5.111799576531458,6.6977586834722365,3.977868576000681,-0.24907607535769055,-949.3630365847181,742.4306300422993,229.39385795621004
2022-07-12,0.4479075338009508,110.30128340871578,0.7820066916237967,-6.675810021639683,10.774328665466362,11.71613624938712,0.7603342387275552,2.6568688065485606,4.195576640283937,5.054088063280754,-0.2627476691807108,-3.6250792089768367,1.2395438589690009,0.5453528935640187,3.0101397855728824,1.6971190224706776,0.8082523267196406,0.2765847247473562,-0.0663676982648612,-5.675123396812139,6.4343783338116936,9.965342634721456,2.2179183690583915,5.299894707951838,6.482760439249012,4.171095140288163,-0.7236682162632195,-963.1359871598288,520.0601259297746,275.6261549637527
2022-07-13,-0.156807082816246,110.12832318389368,-1.4518520705983966,-6.652895709671654,10.723990467141284,11.54095743509943,0.7208159504002307,2.645774035953349,4.07495645051733,5.044006871873383,-3.3786842567230817,-3.633680686369235,1.2601812399321042,0.5046068058217076,3.9211301091158335,1.6434529379081209,0.7292796924859288,0.2776957602642048,-0.621098876048594,-5.849816440243171,7.041446135676315,9.16557096059797,2.042664987772119,5.272760389616915,6.541385183283082,4.204173149015177,-26.995894605939803,-961.3898014940866,513.5183672482256,254.52401961587708
2022-07-14,0.0748603347735299,110.21076561530964,-0.3524071084123679,-6.565029921258459,9.81327073387692,11.624457369244965,0.7017760026519463,2.626554235831664,3.936448185605884,5.022274003235941,-1.9062197338268985,-3.628893262726863,1.069335146411644,0.5162772479114822,4.861322896656538,1.5195860185518044,0.6454108434372787,0.2706143935186347,-0.2751800885107533,-6.272422129600746,6.522019950081282,9.581477788133563,2.69557692008319,5.981560801776414,7.212136740292471,4.361092117923303,-133.77392649812978,-953.1484970596227,420.9382396896719,259.2885800648034
2022-07-15,1.0589332172228128,111.37782402136573,0.0976952294996887,-4.406209605653425,11.393539598544848,12.80648582687261,0.7050084092333244,2.561262201893596,3.770882185929852,4.950954760104161,-1.259044453149885,-2.880656920786417,1.5313571945183744,0.7552175924541782,4.525739334137936,1.4477174009645912,0.5949167300501362,0.2738286567408629,-0.1961308112408817,-5.096379778897125,9.7065139933419,13.654699908979422,3.548881721491312,6.646688410689719,7.391799935566954,4.361767405340779,-88.76369270692413,-737.8117687833444,577.4567565104853,373.9048134275418
2022-07-18,-0.1593642485608004,111.20032758905069,0.4447098229502452,-5.129448956858032,10.988061544236675,12.626712618406753,0.7042551981960785,2.5541569191766094,3.638429938742704,4.940405003862837,-0.7676511795773283,-3.173967229579057,1.4715148429492135,0.7131797900842054,4.7697408619093205,1.3727510115483774,0.5555028646897153,0.2767173186255869,-0.1133441730421963,-5.90552131629842,9.638120701467937,12.732838772383444,3.482413199820846,5.74445964963038,7.143515164970766,4.177096203283008,-54.06223336186848,-810.6810360669161,535.4003659890686,352.3397003585856
2022-07-19,0.9634978775506564,112.27174038520056,0.8441549027197253,-2.438423139514512,10.272483190618525,13.71186860404017,0.7576773449968954,2.494588761888984,3.4620650110387534,4.875393819125192,-0.1863289892213726,-2.1731991407096047,1.335427638092025,0.9379064409019278,5.651413699803968,1.3495631394786247,0.532748227177077,0.2830943744921452,-0.0249808740517619,-4.01703187881625,8.678278152347186,16.15243423008337,1.9779355660882365,5.202340681178452,6.808450661643042,4.049798266066347,-14.117725384920476,-542.1238153760977,462.33373006125225,457.2663264890966
2022-07-20,0.5988329945881832,112.94406061022552,2.050707077498976,-2.428329778206414,9.417492564648002,14.392812792003918,0.8556148542972976,2.4719681114158933,3.328779688112287,4.82962715786976,1.2451571119636782,-2.191208966933332,1.1275172482348588,1.0803537730728283,6.589822964349867,1.262849793476126,0.4976718275028597,0.2799495564444055,0.1616697332680397,-4.289186821496804,7.541629456408984,18.638021752235808,1.5196184127906154,5.007716299421714,6.770067490907456,4.176772663000154,106.53749209300463,-541.659869170776,375.32565139204576,521.7705922539595
2022-07-21,0.1981313759189973,113.16783823153136,3.0603319751319003,-1.183197181857153,9.52626794459445,14.619460845941171,0.9579213821643182,2.451051749798804,3.2326291188617176,4.803923270698741,2.166148347033173,-1.7041338616334176,1.1900343145860748,1.1258382641704112,7.573725722503473,1.2251455001651983,0.4765545831457802,0.281732810447978,0.273973456999851,-3.4093258987481625,8.072400757079267,19.197056344596344,2.121515058434277,4.125507207847112,6.503028930278725,4.151421653038351,207.49998185629704,-417.69202834479813,384.6939577775591,540.8440636291315
2022-07-22,-0.179520743446615,112.96467848699564,1.281967361870074,-1.759640774570289,10.119342386205242,14.41369513769602,0.9920783798473476,2.451331480586416,3.146528625366192,4.796189731731522,0.2990037998275777,-1.941319805497011,1.4062861249522614,1.0772613393340282,7.236025202331532,1.1323736317258812,0.4508995024793547,0.2794725458111441,0.0409942194791644,-4.202516042207445,9.813538323476395,18.48750387666589,2.452552796149376,4.38235283842729,6.443087566024976,4.133256196822353,29.663520530114393,-475.88183531007206,442.4919547617588,516.6749774105213
2022-07-25,0.8066622708504445,113.87592192773776,2.2298777207954097,-1.3382747324309234,8.490963088876981,15.336627249057688,1.1132475361904828,2.42467664009212,3.011067165892898,4.743648574412819,1.1179414494689088,-1.7911283529342528,0.9237401457003817,1.2761790463437968,7.651762567254281,1.135892211790596,0.4450606914623268,0.2854421365943538,0.162648220365921,-3.823344355817258,6.2495827555487065,21.20830857739596,1.9477028664268483,4.194240668013808,6.107161215448421,4.022527504106392,124.45455642264797,-434.2907076766357,278.14436225355405,605.3744913884262
2022-07-26,-0.6833513103459699,113.097749323076,2.440404719490071,-1.0523477232718312,6.690522219869238,14.548472895442394,1.1737182233039998,2.4282696969229525,2.96175294349681,4.760461050005444,1.2397119973353852,-1.672975257831025,0.3261257734550652,1.0985578313158493,8.577590811836718,1.1011169694811642,0.4225213342416515,0.2810651706565887,0.169636509229748,-3.689376546623491,2.2860478068269248,18.606509497212787,1.6775546788253255,3.5882861056088635,5.9584337689359845,4.032102720921611,145.5072562921141,-406.2435122292942,96.59039694807134,522.9641767157551
2022-07-27,2.116327524526085,115.49126812161975,4.426694237568115,2.373867551375304,7.054104523571686,16.972693756252923,1.3717147810438968,2.3884847878972346,2.851613295087252,4.65368051173767,2.508802943991209,-0.2686536646491621,0.4609269197892125,1.6369628276425356,7.73033748973037,1.1237326099753422,0.4293012902243114,0.2878366807292787,0.4451761757583003,-0.5710212425369137,3.061685027426224,26.46605703671237,1.0146777901473467,3.9952849587148673,5.945466215122414,4.040233172008213,344.13620809991846,-64.16751912273688,131.4385332534534,761.7902009439058
2022-07-28,1.512188731330233,117.2377140638253,5.661010010739626,4.233515276644786,8.192533580735988,18.741541649968426,1.6970371108135034,2.39295147281251,2.795238572186583,4.58545850194722,2.7552007109198287,0.5067035062454636,0.8720941805816466,2.039224093151667,5.816880520013182,1.1508959307952291,0.4316117508952961,0.288617172515366,0.8038119122584454,1.0535417400524978,5.647926144468271,32.39854847798457,1.301456580283216,4.352815684999266,5.818471535258119,4.234595344952047,467.5677854170696,121.25169015493448,243.77112921412694,935.0777455317921
2022-07-29,0.5882042589138381,117.92731129100194,7.2122536163345154,2.937921244048086,7.454327009035652,19.439984455053487,2.009268275432282,2.429667824327672,2.7748845409007767,4.563927101872577,3.099099077959562,-0.036438335965248,0.6070160544839095,2.193995599811162,4.322652965240805,1.171016944937399,0.4346331562532758,0.2875397733958524,1.4405323559021117,-0.0756035622281605,3.8754509209242793,34.823829277983904,1.7678001246157815,4.240119210617517,5.491589133373716,4.1951922857727375,622.6921459765585,-8.85330524668051,168.4399465665984,1001.3235979367342
2022-08-01,-0.0106364864084218,117.91476796856466,7.483385515788034,5.401449875331922,7.631378283502303,19.427280237340707,2.208132807063352,2.476067435536457,2.782259739758039,4.569242345795368,2.942781946100886,0.9569769120373194,0.6636128544895371,2.1807851038360138,3.6822920871570224,1.1834793483614792,0.4288221430148418,0.2793737439902813,1.7646762411604449,2.002180580283431,4.305615644871786,35.66740202999858,2.494147529023586,4.570422244188009,6.168779451179434,3.975076653695422,649.8053359219103,236.9539368455843,184.6343327832149,996.4535643527263
2022-08-02,0.6558599483032834,118.68812370480522,7.152716745533784,6.05653669467414,9.251411708512997,20.210555935765345,2.3726042568842103,2.5180221291358813,2.7761479674675216,4.549304924707385,2.5994156299222384,1.2004721605612083,1.243185602191509,2.3546021997039133,2.970363277199879,1.2214913127678424,0.4394492836228392,0.2800267275368127,2.076306503081591,2.474692561550132,7.853618861900165,38.25278921431407,1.802093203942137,4.235342399489453,6.045585858010787,4.000749476183099,616.7384588964854,302.2815465704685,345.1267182708845,1071.1803382839853
2022-08-03,1.4757522566065884,120.4396663687029,7.073299390174211,7.876559796960388,10.5883328793225,21.98456592766672,2.6420519822967488,2.580197820633847,2.758948484230116,4.506455307217097,2.304257173741518,1.876223510988788,1.7300347043537698,2.7626577258649427,2.159108059221689,1.279264531705206,0.4415639535632209,0.2751244328665002,2.8196676899070345,3.784227338517991,10.809479774618753,45.25150107911156,3.2556351653238718,4.00751448908525,6.364974312645915,4.218797188932981,608.7967233605281,484.1027814075255,477.307662524233,1244.9793570748386
2022-08-04,2.6226280599126017,123.59835085415362,10.128331657010708,10.170517632921804,14.128332543613212,25.18376738244829,3.1223433136890364,2.7047628896522427,2.761830510822928,4.44501677420911,2.927683362335888,2.6365978542219666,3.0059204083189264,3.512967867241179,1.6840092489855334,1.4042939169817592,0.4545450978916432,0.2834284961978775,5.428255561241649,5.078261712023737,18.264068263650177,55.093970107518,3.9220023761142246,4.046348688219936,7.083434494143473,4.2214309903765646,914.1232570988094,713.1372031036308,830.1842696800524,1561.5201097144643
2022-08-05,0.1317861492019734,123.76123636122144,12.705463092540397,10.399847567565692,14.21857895099398,25.34874224890756,3.53104145878394,2.8804522688450773,2.82338595662696,4.492434572935706,3.3181703423508977,2.554143423766737,2.9683700519913554,3.5050864633396257,1.64018289448888,1.4879854348536838,0.4550031262567862,0.2836347790850247,7.14346984444042,4.94432811478969,18.419333484171712,55.51636389525987,3.813370713414552,4.591496463129393,6.840227140827662,4.153678927898112,1171.659704614832,735.7088219944632,838.0854318864431,1574.6371609035875
2022-08-08,1.2209456557624732,125.2722938000917,13.572834266942854,10.124468701065666,15.668115364239297,26.879182271948505,3.819677798799968,3.057858713588887,2.8779679074880486,4.506474490394311,3.2940477946118865,2.314722864570079,3.4118360835553934,3.826271930499695,1.647921956324209,1.598242439213129,0.465172673397204,0.2924335816999765,7.6351924197492895,4.428674465967655,21.10862334705054,58.96380555157716,3.336676133225959,4.186442574264346,6.798685700294636,4.217937434492187,1258.220122926502,707.8095480969046,981.9154754082134,1724.2996848108667
2022-08-09,-0.1931959399259719,125.0302728146178,13.531441503781592,8.467667471146735,14.879664812720472,26.634056843187835,4.04184055679846,3.2532014476763487,2.96054847385627,4.577663586741684,3.102309768951728,1.6653380797245476,3.046552728775259,3.705830688802727,1.6237249277147046,1.6397759231799025,0.4609380933908412,0.2934391864326789,7.722392647841591,3.3039149893872826,19.567632098591623,57.8111138085983,2.910188354665568,3.776615915901152,6.516772517839851,4.164836722795948,1253.9041443901153,541.7680251830449,901.9467031698248,1696.4046202762095
2022-08-10,1.3925117905247977,126.77133410528666,15.02627116100584,9.199705122395264,16.091744277548287,28.39745101554908,4.212846825846853,3.4381396091502814,3.028998093273925,4.595056133841509,3.330789043151281,1.7876248424448204,3.37415469339235,4.068199425253534,1.7023640090350316,1.7134325824477352,0.4680486996898653,0.3071730494096917,8.242716583252552,3.5870123167206915,21.835993005575688,60.85691683767862,0.3493267337291371,4.076484757879163,6.707171284360194,4.132409818409733,1403.2104048005351,614.6103777110568,1022.0308132696694,1869.3604722701753
2022-08-11,-1.4442926898783348,124.94038499394276,12.177074827728104,6.868309685580577,14.518927947409331,26.543016016541387,4.279829346874652,3.64065604181797,3.144986306402992,4.71822829978609,2.612520202202621,1.0468152013809475,2.7460381077192944,3.561786875166322,1.645682088699812,1.713040633924915,0.459518102319676,0.3079306815106974,6.794228792708955,2.2247540496704223,18.794150223988183,54.5750217216747,-1.088859535361415,3.340951679602021,6.374964147616808,3.954867326046042,35.08963573870893,381.10940875744416,863.6252245637963,1680.5323632216407
2022-08-12,2.0157068442734127,127.4588168855272,14.62090053957485,11.39132248647813,16.159996994515225,29.093752251336795,4.331834964864647,3.781531854447535,3.193510479318764,4.707101825219086,3.1449026424314948,2.20294124964076,3.214669439505469,4.104904472160627,1.6585225690930474,1.8487157382180088,0.4817320689512948,0.3405142188423941,8.214057186469118,4.506097036325778,21.31076837993204,56.7441894172428,-1.0666559049023243,2.87277181119312,6.101901001182289,3.84201959637524,27.562243049795935,833.0492508992993,1026.6080542606494,1932.2203333257278
2022-08-15,1.0675943427595591,128.81956000394536,14.739078206118284,11.72546355616645,15.779451545202583,30.47194984722812,4.397634424276907,3.9839721910102392,3.2936249117257934,4.7524309109439065,3.124318309043413,2.173965745038016,2.9980017198250146,4.348623754278043,1.585076160230131,1.8691730059395264,0.4798863198307217,0.3568491593401968,8.66810699257071,4.633610182106666,20.57631722716239,57.91392079529541,-0.1835109211858624,3.307140512575361,6.163449488540519,3.9952175199278215,27.537267383491393,866.1019072440313,987.4293149812441,2066.6533949895907
2022-08-16,-0.2679576354625013,128.4743781569456,13.750450853999146,10.172429113333392,15.508886397478014,30.122340295475663,4.454255040870742,4.206143039590757,3.430001133991272,4.851647632555327,2.8622553271762228,1.6890462187636286,2.7966418932269,4.180651297523664,1.4624992444493157,1.8770066402069423,0.4824835983323118,0.3820123002532085,8.717416619339431,3.784946650916727,19.88147348073978,53.095271949949954,-0.9249087650910092,2.9797912387312118,6.020733071982463,3.741717897282377,20.331857238083813,710.4369996599723,959.248486513576,2028.304697017004
2022-08-17,0.5079081305641608,129.12690996929646,14.102126529194852,9.85001815433389,16.03486801413199,30.78324224151675,4.458994315358523,4.397136640950762,3.543895785267203,4.917477586362986,2.93768566640596,1.5415359656315333,2.85200885230827,4.252192444004156,1.3851901901748105,1.867787617791544,0.4852513307482636,0.4088933266615364,9.456552450144976,3.629076568050326,20.82883963585338,51.13818121468364,-0.3639224400112164,3.644217964757898,5.637183770660921,3.682572935234654,20.270560394130182,677.834427782183,1010.722215124003,2091.006103629248
2022-08-18,-0.3608706639469217,128.6609288319561,13.894830273665947,8.82368405048487,15.248185452736484,30.31128388690848,4.400119019733756,4.595008101020351,3.6721263626951473,5.016194596642579,2.92947989243929,1.2510087384052038,2.5351235622344395,4.067666027201938,1.3405464338512896,1.8612101001600807,0.4859635186192544,0.4373251635502337,9.615526823354818,3.0885257322237547,19.156364025062583,46.65682665263143,-0.5583524507049423,3.117103071486029,5.1243738239071215,3.512843253964365,18.58350435928968,574.8395287419161,930.9294065570716,2040.4204346596944
2022-08-19,-1.6361308511840589,126.55586768191652,11.134878681575088,6.871671511721468,14.858375488416886,28.17922076866073,4.210271394269817,4.789942092588094,3.8113106062216553,5.154852738009777,2.4056267120420265,0.7918191205674842,2.3373160320716058,3.538070505949765,1.2978366225251183,1.7825774866920423,0.4663179551751347,0.4350392479843508,7.804018745669103,2.1276874434000503,19.103354876783087,41.92318858440756,-0.0293704763773969,3.156218902823817,5.3516662946083775,3.544745415689451,14.599242901084203,379.2767735322279,890.8237383126426,1823.823243486678
2022-08-22,-0.5837349646885093,125.81711683239224,11.246348919802095,6.136576430297254,12.838912630871487,27.43099383956877,3.932728855255849,4.915301442600427,3.889455482403513,5.231164941374173,2.603292686976816,0.6213367683436714,1.7682492175559263,3.336940518278739,1.1738728567741232,1.7545557440350052,0.4578354841030527,0.4376908498472841,8.721595537088275,1.7406443335660715,15.02182957040215,39.8822279624108,0.2388229898999677,3.846686275796634,5.321848211632632,3.631925544933608,14.757371441860027,305.4057513780335,687.752661347862,1745.60862506707
2022-08-23,0.760211258012844,126.77359271905928,9.768984946600908,7.650780855193121,12.631546381460987,28.39973860093485,3.45761966013784,4.99035314858969,3.933214551799881,5.245001399305878,2.533220488397776,0.9146941180023984,1.692994666363736,3.506367280381898,1.1313181194337076,1.8328418268133368,0.4740944913186385,0.4758655579861515,7.742219287120134,2.490474958063371,14.04553602666938,38.647262831782015,-0.6963148119679949,3.5714880432350102,4.197115356768279,3.474266140832421,11.43442450778613,456.4646671769737,665.8911257861431,1839.0901292083402
2022-08-24,0.8650521913461828,127.87025046092376,9.06921162869997,9.50427195402329,13.645595977463284,29.51046335338497,3.1153575060888,5.080955088487666,3.988922057962952,5.2620062452394745,2.5863395350856875,1.2624639000321665,1.9207471196713173,3.699669850090878,0.9754894251779463,1.8458688443261968,0.4712862340007286,0.4891502391334635,8.259825351211376,3.475069421436566,16.257021743210682,39.79899077835404,-0.4471345000832867,4.185483763428095,4.416004068452311,3.82072857788228,10.137700546234372,641.4522376900421,766.1710553425723,1946.7685856502387
2022-08-25,0.1945119566497899,128.1189733870683,8.64232550076295,9.34559414778013,12.877544445664205,29.76237668971988,2.857814366285504,5.204684346605694,4.069753433113887,5.313832931158464,2.66942417699959,1.2012695936570237,1.6911116705084424,3.704604339001507,0.8921046201390652,1.8649862259853125,0.4737511398961718,0.5109247336914273,8.551372328449647,3.3524263949225173,14.527474336714116,38.529449125060125,-0.6298386483114712,4.0630958404346,4.493375962915867,3.837229579813552,8.953781420289387,625.2229050160091,688.2407526830694,1968.5648533498743
2022-08-26,-0.5191257307704533,127.45387483021707,8.089832194891382,8.320708479413973,12.857103395654734,29.08874680346425,2.5724612734375545,5.34466595047131,4.169697375289793,5.394841883965251,2.750073676811164,0.9773721656138838,1.6429762572552578,3.517815335751295,0.843209107671592,1.8403391811525145,0.4639547600940786,0.5188036547439621,8.389921276149288,2.8384592296858915,14.765909042837585,36.58042371103253,-0.7699608923939383,4.124449636586406,5.563745134194192,3.69774675987264,7.566320529538574,522.372773449493,685.0713787540697,1897.8057513366366
2022-08-29,0.567345403082764,128.1769785301172,7.9947803782897,8.40913446667772,13.33954356956188,29.82112587435088,2.1702476525152377,5.435316188917723,4.229328123506094,5.422489803832313,3.2151348040454266,0.9766750936176882,1.7312206250589708,3.6286771731133896,0.9841815705079334,1.851853676503343,0.4674739898699593,0.5309868898069843,7.089788073758062,2.8666076672302188,15.66268976717291,37.05640449947622,-0.2974838564512773,4.698611658817008,5.83252820095775,3.930731516029748,7.371804104162487,530.8537947652952,732.1900077555704,1967.6464972606418
2022-08-30,-1.03331317902029,126.85250891849547,5.324526996081911,8.216356101291005,13.718515010866096,28.47966707153867,1.7107414930242235,5.581789113148355,4.336835293760554,5.523039152171402,2.516813855470432,0.9158611294195648,1.7730939543155246,3.3135785521183947,1.27016053033081,1.8299959189683264,0.4555922155291256,0.5248047788484457,3.389821829568387,2.793527367116694,16.87828759606504,34.87206064949026,-0.4964730215885049,4.891477094257085,6.380411777635101,3.872836765351429,4.411838725692859,511.2143681349884,768.9616440229031,1830.102407714532
2022-08-31,-1.004435912146462,125.57835676345933,1.6019679029877307,8.171793005819428,15.57790287403766,27.189171155665942,1.321096752775173,5.705476449813123,4.420540848255434,5.610993245832256,0.4400065941501615,0.8875620822713497,2.1575975332676904,3.0255847477623563,2.2653790267972203,1.8095363706027865,0.4507316531707001,0.5260418476925408,0.2565978036590495,2.798487303385559,21.16059070360624,32.272214955624705,-0.8348010219974115,4.865374349184242,6.450382411047958,3.7355321649101008,0.551409876298485,506.3964558146283,953.7748029904988,1697.6535584387668
2022-09-01,1.615930746058547,127.60761604079516,3.107903405511655,10.75249992942905,17.131867459802063,29.244460078027384,1.1685574308600524,5.710306054352044,4.390403379843226,5.569295123348375,1.786156786251556,1.3381166008397758,2.5237897724963,3.4111716153715963,3.422777026434232,1.8511529499569093,0.4572079504260797,0.5450424465226424,0.6098050703085937,4.12772771011829,24.2350447686998,34.855673284895644,-0.2931010426476082,5.7473642110255305,6.59298044541601,3.920116624325625,1.9655059119138336,764.1055327204349,1108.0455147181522,1899.782144239343
2022-09-02,0.1430015662838624,127.790096930431,2.009864315534278,11.654633553785152,14.196859264379466,29.429281680274087,1.0143614177365323,5.792789248962511,4.425445221139331,5.608746207148477,0.9751826893074104,1.474172855798935,1.8380497061169951,3.4140659574100694,6.25119930394569,1.907057287933455,0.457625034256386,0.5693940871630875,0.1582396668513871,4.477879466032283,17.774788700905727,33.629835506342125,-0.153823981335663,5.164093583861935,6.2239897039087655,3.668450073140546,0.9301614898683626,853.9572670184434,813.4188288152006,1914.8629489578461
2022-09-05,0.6226354638766862,128.58576339324227,2.84370376756371,13.058204839160425,15.46760394969515,30.23515428865634,0.9749687515338298,5.851748558741003,4.465821154375519,5.6266951648506325,1.8698313606866048,1.6985568411869083,2.103459316863012,3.5403513901724946,9.16106241345494,1.982491670681584,0.46576127451546,0.6034552511193427,0.1989973504197421,5.01365412745363,20.168428825233544,33.01069633913286,-0.3194529943105059,4.617985197988963,6.176998687156041,3.655116554815112,1.7077399529186708,993.9527547355164,939.3673114615117,1992.047804895579
2022-09-06,-2.1647311914068434,125.80222726536016,-0.7644526633455081,12.949782397721302,14.772903283218664,27.41591328159297,0.9456181607201404,6.0221530858436525,4.5952140963564325,5.779516152035766,-1.887790820601756,1.6318895303375602,1.8905999180324944,2.9530504019260224,12.761235389986744,1.93783911309288,0.4470138716482506,0.5867465334469935,-0.1398868705926794,5.071364544393558,19.43499283787211,29.08786251440036,-0.3314888547566524,4.969443844246881,6.092198637198952,3.6571308642805898,-1.6683014661258697,982.7488570878287,868.7711393913232,1706.7202495707156
2022-09-08,-0.197650412932715,125.55357864369162,0.4907889869065103,15.335457587670223,15.010962455154727,27.164075202849915,0.9963873921514624,6.045096345506531,4.618143597991391,5.816511986360985,-0.5318088501758457,2.019744004250221,1.9303228942472888,2.885117302209645,14.300566057010212,2.0109228611558168,0.4493628638218362,0.6087376248315921,-0.0370536125099764,6.071613851927699,19.83810642540939,27.567409481223443,0.419587877654836,4.623257834484406,5.564360787268591,3.23265360800072,-0.4952091278317726,1220.954709895174,891.4508316124334,1678.131937035987
2022-09-09,0.8947012314731717,126.67690805797535,-0.613459976059632,15.7443739640502,16.228097367979323,28.301813749681266,0.8946126874135731,5.976138975877236,4.596149046507668,5.797790400565347,-1.82664142740966,2.1108690305788165,2.201925934340044,3.0847962984629738,17.865658462819543,2.166145105202414,0.4667802028794595,0.6534938535671189,-0.0914680306755412,5.823638802551722,21.68125323474992,27.36827939436957,-0.2858916977611029,3.2372208793433117,4.865910723242028,3.314390730169446,-1.5258948165450006,1261.484668661426,1012.0379783597501,1788.5002366928145
2022-09-12,0.8841076789982472,127.79686832963348,-0.7938947115488907,14.358816342214848,16.51444748307903,29.436139937336247,0.889614258951248,5.925526055724065,4.582585801670101,5.787364956032025,-2.0397282457504096,1.894460009735514,2.268471493496915,3.280467473825516,18.716761456682057,2.243746090006901,0.4714947211575867,0.6936718238603122,-0.0969490013539367,5.003093798897953,22.04789320243073,27.369228278246805,-1.617483159310238,2.194627699851273,5.342505576653437,3.24104983823175,-1.7256854301307512,1122.5672149215054,1039.546525759233,1898.5262497420695
2022-09-13,-1.5702833031211785,125.79009544434147,-2.089352562831609,13.733718758328534,13.520754886039816,27.40362584369568,0.9064843841586118,6.018721119459379,4.664819939168769,5.903898505049641,-3.430869011576621,1.7606659807932254,1.584306987181329,2.865677962113717,18.43428710030853,2.1986150523856485,0.444807878464179,0.6733134987393481,-0.1687089479601218,4.8198330632801865,16.615053782513048,25.12748053938304,0.4344083872848115,1.3829372319262905,5.751268158761886,3.4621071688021807,-3.169377183829113,1059.6957522913847,739.0506823567861,1691.8671836476874
2022-09-14,0.2222966171590901,126.06972257123545,-2.367583487274612,13.301626948487808,12.088836186528624,27.686839794084246,0.8974896640175108,5.98598161749913,4.672652766087006,5.916091061421116,-3.77526365302497,1.6978102823748848,1.2736042648542876,2.9018820920674795,19.274873694838245,2.259039825524988,0.4432587142836802,0.6842266852047247,-0.1757863714789616,4.4988410675474615,13.425817246906862,25.09080554354836,0.5567599335396499,1.2304835371344882,6.00120450010202,3.499933530115154,-3.461274279435732,1016.3061140297067,595.1110491071594,1716.7798706178423
2022-09-15,-0.7949612525903094,125.06751712554602,-2.792931575290775,12.970624622415958,10.626439802125862,26.671778893064207,0.8946938657296998,6.006770952461553,4.7281873797910245,5.981331748978483,-4.262472720137338,1.6365288917578062,0.9477703794026242,2.6948246451297937,19.713974211153257,2.290339385377154,0.4460379126610931,0.6904643943744619,-0.1934469506097609,4.292051332058861,10.046760196001893,23.344636362382545,0.7979483869638824,1.22651920815058,5.912475056093216,3.352763245922608,-4.226909215136144,983.0254209874887,448.1235946831239,1611.8640207844508
2022-09-16,-0.8928998102706975,123.95078950242174,-2.0584412459186354,11.334451341099117,7.792867206534139,25.540726819661515,0.9891223668080488,6.0096508814002085,4.7821967204725375,6.045749424265507,-3.112979717677808,1.3631867232067756,0.3429772467306916,2.473387328498582,18.721658688190978,2.300343618597552,0.4556586595064598,0.6938386724991793,-0.164468219267192,3.5613271975546144,3.599590681078588,21.551811119714703,-0.0939843902319155,0.6681137985515194,5.431999817700868,3.187219569701872,-3.4646056819559177,819.2276292632661,164.01846645122137,1495.34800172559
2022-09-19,1.612731257231692,125.94978262831276,0.1054433603793732,13.802038850309668,9.178192691510072,27.56536136163805,0.98219381620303,5.886063393440298,4.739716986686257,5.972099282530933,-0.9318255162866216,1.8107278875419803,0.6367534062290033,2.837192604699692,16.220765754967427,2.455144609929863,0.489174717117457,0.7504028022310053,-0.0564235544549822,4.3411125728544375,6.169638025485431,22.5798675971802,-1.4489030121277289,-0.0848203493403222,5.268619141825159,2.9482261612530727,-1.0342292888356752,401.88051205868237,301.8030935833941,1694.3995918929097
2022-09-20,0.6738977571108418,126.79855538853094,0.0196907486301045,15.473631170486632,8.319364562939086,28.425021470704472,0.9629964707563604,5.811295712342707,4.748678072074996,5.959357407491439,-1.039449158977692,2.1213593948177434,0.4531204335156724,2.981785727264876,14.510150732989894,2.545581990074008,0.5057049340715901,0.791591786345075,-0.0689852152500641,4.8428401848819895,4.254898304671041,22.44784138472856,0.4168965075150926,0.5621984836912662,5.338275937634986,2.7208283232441484,-1.1312603284314278,464.84273583117243,215.17230666449896,1776.9526861328181
2022-09-21,0.2567131183003335,127.1240639140286,-0.5835497656455981,13.977001171486783,8.215196176051126,28.75470534799977,0.9632227475970948,5.7417777856827845,4.781680571056564,5.972667842040997,-1.6654780941416438,1.8860729951605104,0.4266438089751175,3.0246234212434207,13.32390772590289,2.532366115177946,0.5151369261244565,0.8093186382960091,-0.1204020936577881,4.27640062030598,3.960256601067283,22.3213332642134,0.3547355738019566,1.119365549402156,5.580960101161868,2.9650712354329243,-1.813010272807789,408.3416685309107,204.00744121378878,1806.5071042344598
