,SICREDI - FUNDO DE INVESTIMENTO EM ACOES PETROBRAS,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-07-22,1.0627668163462944,123.54726405702498,4.650743435301012,9.01648869364495,12.547094530051156,23.08494533937262,1.7524602617388474,4.605787030969843,5.3329572891775205,6.307349300794927,2.0915802536344783,1.3064675102546914,1.2849665429291974,2.193948569494603,12.651852817970338,0.6420353091965335,0.3385458454949313,-0.3772884592458022,0.2897133986198317,9.372243284633054,20.241488066248035,-36.67750665748936,2.0303362483082448,3.0969041182543697,2.967160201983968,3.4252942658820817,12.565273073167369,56.09006163800938,685.2671691463502,1383.7999975781813
2022-07-25,4.650106218119632,129.29234306525737,8.248461131225355,13.4010049627494,14.080382652305204,28.80852603616793,2.2960001058726625,4.367507839556466,5.131712358464235,6.067313942504054,3.163383553893983,2.380390144753524,1.6312027255691526,3.2181693391880155,13.331028321259216,0.7017439522997051,0.3304429252202759,-0.4103034148295566,0.5448288608819314,14.815051251020714,25.332251190984586,-47.588304155610345,2.8135699827296468,3.8841138071838768,3.2758768797314306,3.7005676056112247,58.39986951811585,96.90926226397295,837.0863185963764,1952.5643700994503
2022-07-26,1.0044934769858571,130.59107621759006,10.250089591621654,14.472256140955428,12.242119932902034,30.102399278002867,2.8470038842580565,4.316235653232823,5.148053095615722,6.057428414991178,3.2542131348258296,2.6555938236016496,1.2660129104076376,3.431087703534717,15.684671448144297,0.758838426353178,0.3127663870648965,-0.4314801952194852,0.5906886520182013,15.10488707987437,20.83824206199364,-48.168069774664495,3.1334423639549884,4.181682344484951,3.2074383859551925,3.838285942884944,74.49415082838551,1146.2168741934317,651.7501682513509,2078.356814971802
2022-07-27,1.0908535011973086,132.01563354476087,12.014846674497628,16.774451837755457,13.434171847856438,31.521625855668656,3.331779411007972,4.279734344287161,5.181554510549676,6.054201159646665,3.310397585592832,3.2148979325127924,1.4849699334733109,3.661397024037519,14.754412282925436,0.8586715808336742,0.3184557129908036,-0.4716835584698805,0.7475400786172024,16.023482554056837,24.161766747897808,-46.99513839482336,2.7278489621245194,4.507811787055867,3.319617094151284,3.746626994637624,88.68384561843334,1375.8909095152785,769.4452656819286,2216.683410885479
2022-07-28,2.9873743791705154,135.9594347577767,13.081482174383844,19.287664018221136,21.62668789170518,35.45066920954941,3.919706435401269,4.222672119351357,5.167886021170948,5.980477779468721,3.0859836615740344,3.852220864741071,3.0712491603122065,4.357495500503966,11.608311955158792,0.9451598306689448,0.3165575113511363,-0.5142003764272927,1.0420248925546254,17.210491935118345,50.13896380270962,-50.6804471750202,2.7379717497603364,5.0104009665145925,4.240528640057617,4.004012865572856,97.26022836395548,1626.6665643125693,1587.1865603110462,2605.9905014898904
2022-07-29,5.7399381178596665,143.76342217826488,17.219316651355285,19.59086301395478,29.36241196560988,43.225453802404346,4.928312294951861,4.296821179321033,5.125501345038208,5.853284941969288,3.294025119190408,3.855037951581064,4.602961317155667,5.7743140239721376,9.431064096700382,1.0122700051223823,0.3021444915787195,-0.5629192170005554,1.7213311592767238,16.363626931173634,78.08345040139024,-60.04183958545664,3.3567210635773383,5.523963195969064,5.166556391993022,4.428835756009139,130.5308744430614,1656.440871743989,2359.248442224021,3379.87053267182
2022-08-01,-1.380367368766222,141.77895881029448,19.8972751514461,18.14336715713168,25.071245389998587,41.248416374348615,5.739045291517426,4.632229715131038,5.38285813620122,6.094309204006764,3.295311682385552,3.262242500818664,3.582894058571468,5.215631619025396,8.702926836592008,1.063182008232828,0.2762112143111358,-0.5840627238898709,2.173055496153398,14.213423979374111,69.82413977081916,-54.42167507085863,3.663611504074674,5.074834155635216,4.711905511420522,4.095713860641738,152.06325085079698,1511.1456650255602,1928.6210434328432,3178.567178053517
2022-08-02,0.4435045424299844,142.40775493282808,21.89845583455065,15.214357932906038,27.475730554321498,41.87485951707928,6.23652899074434,4.874845864007435,5.553337275623083,6.225929508116435,3.353327421233667,2.498671146480788,3.903163980992915,5.200204551295782,8.014290283117678,1.1259627166641526,0.2619110977469859,-0.6231703759733627,2.609479185204433,10.817975163532678,82.75932640875195,-51.95386079382198,3.4809279895730105,4.188526208642763,4.658806340380377,4.055485660515287,168.15393176576833,1218.0636703936584,2167.5586028517346,3237.610696415379
2022-08-03,0.1469200382200997,142.61698046080377,18.81830525953565,18.33690100958844,29.44884689619261,42.08330211490648,6.553838904431994,5.127123818189671,5.723883449849366,6.369539987173489,2.7209965583541087,2.984396236427551,4.128943373704508,5.110028325990885,6.199647397084321,1.1955405568724256,0.2450621084975626,-0.657857443414604,2.876449572173012,12.798703430632422,96.4391875472152,-49.476569861466125,3.029911182220819,4.4537305482007294,4.743939112930388,4.044602535759427,143.38769226972047,1530.136902670331,2363.3590642112435,3254.852975798815
2022-08-04,0.9720596300280436,144.00330255342823,18.72200023448216,18.545297032558857,28.47150399900327,43.464436535776265,6.871187356850214,5.336889066027929,5.848827209311298,6.469974093043226,2.581053350376013,2.90546631920421,3.871718780842056,5.238949918967807,4.4394852748291616,1.310891315091541,0.2382477974067537,-0.7067283021844464,3.994810220232573,11.828708644385632,95.04815741708369,-47.96167090762168,2.5844416984346843,3.951029748077771,4.360374497262971,3.892337273388408,142.59913552419243,1550.615143067336,2264.5014152190583,3389.5870250472617
2022-08-05,1.9245842107964872,146.774767377397,21.563014225319712,17.09949789899764,32.89354236255715,46.225530429451965,7.184796581532982,5.548126610527243,5.95930000431612,6.535340968752128,2.863567248627356,2.5336008959681537,4.540099963222524,5.603863664449812,3.694766440062872,1.3724031805882049,0.2202112202906783,-0.7322459482900536,5.56845703583297,10.242426387668331,122.86302984341116,-50.01483432595697,2.666964625277111,3.749245829468628,4.720776186459193,3.992017199055959,165.42836748298163,1405.673855137658,2705.58177304276,3662.3159789580286
2022-08-08,5.051116246249321,154.18853149779136,29.530764660799903,22.157205263827866,41.00684698969415,53.61155195313826,7.551034101920077,5.7826753699567215,5.991358895667473,6.495932133122681,3.779632198438209,3.304842624059367,5.86809887235443,6.7696776425770455,3.4835316397598017,1.4990557744915507,0.2097668255104939,-0.7761759615297041,8.192872801089294,12.748579718598696,167.60460713449734,-56.65643965916032,3.686663855557488,4.858729302504324,5.33140585088182,4.362859607529817,229.47960426367402,1911.0832043731243,3515.788637953698,4397.536652929843
2022-08-09,1.6396921757607208,156.716748784681,31.568458324855232,22.48377097216537,42.78328336621212,56.13030855157847,8.009716100025031,6.208371380389366,6.225118499253293,6.682039410672252,3.817371038266792,3.1302547096707785,5.931306462618959,6.95301165643358,3.3509893884244324,1.5707438535132845,0.1879674947391617,-0.8002272587068706,9.124486747286012,12.372344293680678,196.43335480119708,-58.05887940662054,3.7555238280966337,5.182394489516628,5.320454807790705,4.437332507586817,245.84966331777187,1943.3783752849083,3692.3085585189892,4646.029791115274
2022-08-10,-0.3229010301498913,156.21070878843784,34.54276000515538,20.89390808887647,40.18018056708896,55.62616217688922,8.373677488786798,6.6787436565966845,6.544175434301897,6.968364157045038,4.006434799654017,2.6712069905498868,5.242638246280033,6.590114243328442,3.3949558601789054,1.6579380547267553,0.173137247077473,-0.8311685632114658,9.88189368988938,10.760538786554385,198.15923495009355,-55.25030410992378,3.782417788410946,4.732976039971681,4.808344255746199,4.211746875941957,3354.8592892154893,1784.0306743591775,3430.874442223737,4592.231588404189
2022-08-11,-2.3242475191212475,152.57998526482086,29.34414320978103,19.635810217330743,31.584064158802693,52.00902496338927,8.408487573930982,7.159870250113612,6.9324763429414,7.338352757752281,3.3713802587555906,2.315488135984244,3.707389277022244,5.76032986890806,3.269514532100631,1.6852062541138757,0.1534232415004771,-0.8319636861404529,8.67046429505519,9.83772436095192,167.51952445843355,-50.8091077570518,3.217518085751431,4.683042787197674,3.8707817442305417,3.950740832637501,2834.82090127426,1657.8594619324608,2570.1388457031326,4227.133257906429
2022-08-12,6.0288407531319255,161.77878959758908,34.26718917710846,28.96049205457965,42.7208347441331,61.17340700882058,8.131009459608007,7.272735913502884,6.908624550284428,7.226343471061787,4.091679886782162,3.5611993045159323,5.330571667946293,7.113121358897772,3.3097212440897965,1.90239214918584,0.1542891858625375,-0.85344897387482,10.052051339526932,13.614260386944247,238.68761823032085,-60.22839052388439,3.799602274324601,5.645304456369773,4.707114861652325,4.236935088554636,3326.9487865113583,2589.9662077094513,3682.691829222437,5140.185809074106
2022-08-15,0.0256839107203532,161.82034071747378,31.644151589814182,26.850246575830656,45.03682257619997,61.21480264278166,8.228836751403474,7.738393466709765,7.2439057354866225,7.51018894434209,3.724060162782693,3.0737390382680867,5.402011788904247,6.845285401797975,3.0731417870465685,1.9688910738784704,0.148266361279721,-0.830493439942163,9.971776525610547,12.080811583573006,263.92813476405195,-61.902218937490574,3.773657528344534,5.234110907067668,4.859334947770267,4.181901450681258,3064.4683131943825,2378.580209210452,3913.166418080982,5140.938674544946
2022-08-16,0.7506046606493566,163.0349717367778,32.67923103731486,25.388681271169894,44.13704933485618,62.42488846507504,8.242182478479181,8.136996218572703,7.514727267822489,7.736661950984766,3.843398940191221,2.743103419845444,5.086099127798281,6.796935871429154,2.8914025501338023,2.013285741208536,0.1426262709357686,-0.7909269794820909,10.955927046956369,11.086663804134227,267.9776141642692,-66.48603032128597,3.984493099013345,5.111423847707178,4.625158991553862,4.075508164668954,3167.7995402649535,2232.0622154436223,3822.064780251392,5258.559513976942
2022-08-17,1.927942193395138,166.17819174688097,35.93524689243955,22.983611144350974,47.49715055175293,65.55634642236821,8.110305451155005,8.47139693339955,7.726017422088895,7.8922929190614655,4.307142839494944,2.3504904119571584,5.380457021752581,7.055385017788425,2.863662256059554,2.0185893003781072,0.147472341617614,-0.7267757611551949,12.198451118368416,9.864283568782,281.88000700936817,-76.61670654595952,4.724270166444568,4.906715938392016,4.672009404160751,4.129128992184692,3493.224405005909,1991.1937267838914,4156.950468886096,5568.316521714393
2022-08-18,1.6645372334702868,168.94428962241545,36.74466279110547,28.152724846097136,49.04790659481792,68.31209345094157,7.87468020810817,8.83259701337293,7.966056084813116,8.078164061556429,4.538583379333885,2.839191694703508,5.411588212369897,7.229986103968416,2.897377571597729,2.0663386066948006,0.1586480590495319,-0.6432675521730353,12.335255529151093,12.136169745743604,271.7273407939581,-90.79427947722664,4.707248572708843,6.0928868813623085,4.630387710872637,4.159408643744164,3573.9892710089243,2507.743608303143,4310.901520765215,5840.501391063004
2022-08-19,-4.2007392332241045,161.8473805659549,25.179400982984824,21.23072891181096,39.21427027195496,61.24174130708706,7.640624021436487,9.547755671534311,8.568531436423493,8.65190802643493,3.163728978757808,1.9011614624292952,3.882127575008228,5.929414970264298,2.813019200960192,2.000539622945192,0.1518825436029496,-0.5702079146417018,8.593209610570913,9.073464442903,219.0122141595376,-89.96850386674947,3.1448539362762764,4.928052233484452,3.74146744244116,3.842420814576884,2417.286363241163,1815.1825135411768,3326.4132166664504,5130.075297329311
2022-08-22,1.768518755645032,164.709681846784,26.12629179374074,23.100896659346056,42.13838917756141,64.09333174403154,7.179471883279197,9.739831584220754,8.702464513261507,8.738919265737419,3.4985842344738534,2.0553104609386046,4.157098613276635,6.192805140941736,2.534772798615671,2.0004522296207057,0.1384247114968779,-0.5267259936431913,9.90936432504196,10.006926157204315,261.3478675083566,-102.74492773902053,3.849792361023461,5.834373737880651,4.12273756944715,4.041502312996873,2511.7987142688903,2001.8377742829136,3617.700316016854,5411.842415513347
2022-08-23,2.6316797150845783,169.04431313272616,28.048708015638496,31.95804597474936,43.83636233539048,68.41174266934567,6.7333418777691945,9.9056148442857,8.798592161043413,8.783984426183741,4.015633919088009,2.914701635909199,4.303384736871441,6.648794274544012,2.5079662700915706,2.163334626999476,0.1487681757995741,-0.4852422731868845,10.781100350364158,13.34602212297181,254.5149660422153,-120.35823873490332,4.56689252487747,7.078547253396375,3.947693284719404,4.086341287638136,2703.863603318572,2887.191179132598,3786.3727211790924,5840.290536049422
2022-08-24,0.4952655915765991,169.88153145018956,24.95016013625532,35.00608599281684,48.1361051715276,69.24582808296145,6.349113977653377,10.255156471373498,9.070442831465362,9.003590362541425,3.7703403775287607,3.112223251277154,4.647206374672691,6.575493575583746,2.267428087841638,2.251684728556838,0.1547288756156508,-0.4438512622419001,10.557477399102709,14.17442504757314,272.426330119511,-133.38488728643753,4.32837288409589,7.065299095944913,4.212155941397662,4.185416478944007,2393.8320791478764,3191.6336415693972,4215.221974749004,5920.305058607887
2022-08-25,-0.8891975007270347,168.37094911833765,17.116681397274853,33.52922450316853,44.18964833951208,67.74089840956297,6.032897161316856,10.68192911966042,9.424800362857026,9.318729506175648,2.669210866464732,2.8492849058069813,4.052553895062061,6.187986271640035,2.1060705143320013,2.3585010616735875,0.1563328282056944,-0.4102223020738108,7.646028254832068,12.904746959898024,244.3153613930932,-140.5681016410619,1.9264770750070768,6.564938896290384,3.87173247974442,4.040590972122429,1610.3074659251188,3043.585940554849,3819.4511420678573,5766.417025334184
2022-08-26,0.8979923563195769,169.88290737168305,19.82236912812478,34.88844186392892,42.67797529623273,69.24719885570264,5.926199051128659,10.92220888512162,9.622274431231702,9.472675777387058,3.17353413269983,2.9107171867328625,3.8111140926402096,6.242851645653701,1.981253511074584,2.4089233394508467,0.1370103680111126,-0.3567190880424666,9.492472750612157,13.197373531304343,267.6555520611721,-165.7789323529687,2.753767706744833,6.909960245931094,3.9225182210911216,4.031411004614164,1880.6994965930144,3179.1461119009873,3667.1585688118694,5913.650956560476
2022-08-29,2.0677496433066933,173.39566058290006,21.75998467547542,38.74637353860227,47.45123477901407,72.74680720634801,5.676810534947195,11.06807676814311,9.738312883308804,9.538556112572705,3.653960781408797,3.2205935833563784,4.25469912329721,6.563063168658,2.286157967960266,2.509754505338478,0.1216421495121552,-0.3243344609436697,9.073232623855963,14.202893925981869,340.61870374024926,-193.01725176676885,3.6378716549954215,7.340647253907114,4.23559036221472,4.2276310995496615,2074.2843058185344,3564.57770195775,4143.35912870079,6260.214630460355
2022-08-30,-5.451594616278066,163.9428320857029,14.953234569960776,29.180642512006315,39.453948018374085,63.32935156489449,5.484175125358361,11.89831244300636,10.49488723524691,10.251482862992376,2.5408243077831822,2.191607441557186,3.184888860499571,5.18468491640112,2.980710090377628,2.532531780856843,0.1056097591118465,-0.2978677719138133,4.674834198613746,10.296585531196232,316.4958402408443,-178.437258347909,2.161430420206026,5.71388005561907,3.602350563698096,3.734895280078673,1393.4325466650403,2607.6430092065193,3342.5049447737024,5315.070857050114
2022-08-31,2.250090820903683,167.63169470199284,16.40822934584989,32.01105137319068,53.45215684553396,67.0044103122977,4.781873979995567,11.873072799111076,10.485908333689135,10.212195347652978,3.2178917282148585,2.434350687016885,4.52149689780102,5.561171991688508,4.711597643523573,2.579611802544927,0.0942774295536676,-0.2754924340023731,3.265888535016331,11.204485456688849,502.89875557555297,-206.14640451624967,3.264558641480515,6.132557784768775,4.500023124368206,3.881444452815437,1538.75527255936,2890.322292551754,4741.200200140129,5679.177474101943
2022-09-01,1.7056077791886004,170.4908339272157,16.158136015871428,32.86089967407392,52.90785070098492,69.85285052617229,4.106894398020292,11.93367491888028,10.519730291481215,10.242848108109232,3.6858652618173178,2.492899737429798,4.454148261415819,5.819300575525306,6.592659381347907,2.6985151112178967,0.0917638900863603,-0.2573482383616326,2.2961082197636906,11.02437964796968,510.6195731705263,-231.61694158083995,3.094336009203346,6.0202514647747085,4.256177766847048,3.962266715630625,1513.7459395615138,2974.945507184922,4685.643838836438,5960.621189053834
2022-09-02,-1.1619656516683283,168.50978899773855,9.288147024185346,31.89268944162153,50.670445370611326,67.8792187446786,3.49452492970682,12.292923913037557,10.832129786870745,10.540312940722565,2.365835290985512,2.340991350926691,4.118098220024231,5.464597386995082,11.444945535247236,2.8020463663501807,0.0692139870946315,-0.2118692408793855,0.7223686979083961,10.270218545849852,644.490749151537,-271.85903114068884,1.59593976317042,5.421605337278753,4.146984645310952,3.694680200586797,826.7470403929057,2877.7628558020815,4460.777439438387,5759.856655398296
2022-09-05,-0.2463364227662912,168.0946880115105,7.260193511583174,33.27991523937578,45.23016731627945,67.46567108265496,3.220855936298981,12.51847105617976,11.0352570635187,10.732833870197094,1.937223214800655,2.409338793229177,3.548284943052705,5.324874635547202,17.179419550672055,2.9370352598789107,0.0567112354932095,-0.1575811649176404,0.3631971891089182,10.269280168197238,690.449364057461,-362.6765601893114,0.7976679002858896,5.258003147252749,3.574164141811459,3.5955967473325288,623.9516891326886,3016.123794757052,3915.623648119941,5715.0994842954415
2022-09-06,-3.3721338024395475,162.42631021696906,3.978985484887111,30.405834053201342,45.54627446121341,61.81850458059452,3.131536892776232,13.0609241483368,11.553682618404014,11.226008138224628,0.9446827439443524,2.0889440836261697,3.415454957110376,4.584870522180875,24.25344028654409,2.871414237933762,0.0420995168561151,-0.1264043481375355,0.1219748138688639,9.501777857726044,937.328632696081,-407.1837286697328,0.8241715906929056,4.867889937902492,3.592020708278695,3.4314055450136087,295.8308864630822,2728.3540226358327,3946.1082571907978,5146.97937947087
2022-09-08,-0.85180359979663,161.04275705952406,5.546449476984183,30.784517745288724,47.10576032910941,60.440128733439934,2.9353132391702283,13.24343126901255,11.752560811692728,11.427390942666197,1.5418364201591197,2.088477426638429,3.489393234985731,4.380472598872222,27.60203751195046,2.9522196018532743,0.0464418512210154,-0.0718251970840368,0.1639651730336369,9.36874995315639,883.02479577993,-696.9333177378106,0.989437105152658,4.394173736524181,3.5400639262588447,3.1609906387181685,452.5772856727894,2765.860725657024,4100.930619007901,5005.737290094989
2022-09-09,-0.0289004242938872,160.9962150194393,-0.4837312605047787,29.453892563517915,50.6882312264306,60.39376085549832,2.347298561350968,13.295860115867942,11.838756557207596,11.531604685775196,-0.6409103236936414,1.979891865338232,3.7656415542143695,4.333911093431276,35.99421462318848,3.1200252809068223,0.0631552288395084,-0.0139237537817116,-0.0417958245932079,8.437228200417309,705.8879282242467,-3589.330166006549,-0.0122445767361027,3.606572848134574,3.5406712152719098,3.1263837747205963,-95.23976884473014,2632.4365286081975,4458.051364204878,4997.69494727452
2022-09-12,-0.6013302072641613,160.02809614597544,-1.107552093606989,30.720978187068347,51.09005878907094,59.42926472090716,2.438762266254537,13.414326647741756,11.964729699508922,11.69255781079772,-0.8726675589957449,2.056594767558672,3.758637068535699,4.188851410746207,38.79574245450067,3.211361674483008,0.0689550063826623,0.0612744560631011,-0.054857275031126,8.59069665471731,652.1800072647304,799.3279814765411,-0.2196261479689473,3.7879948855644874,3.6063184238790233,2.978604891417516,-6.769203711688079,2758.783399406855,4497.107656358423,4897.838728099161
2022-09-13,-2.678746802585563,155.74134863722657,-4.473655573312758,34.943254204591334,51.05245790678128,55.15855838981019,2.8543853611178576,13.75998466416605,12.30558470815131,12.07679152389029,-1.924874009099217,2.311520960630688,3.650554679823749,3.699128555313565,39.58398841255202,3.189851852894284,0.0342105590428561,0.0921791391095536,-0.1388018846485616,9.97115052234081,1313.1094931256332,484.6389846350967,-0.2973037844903941,4.524108472974261,3.847698651569392,2.961677175441137,-9.954635971950879,3180.6492969176643,4492.220984430932,4467.360438259138
2022-09-14,1.3903172042665668,157.9066474014867,-4.977514954545479,35.38109414767214,50.15923239477761,57.31575452099571,3.005337224986563,13.478892230149528,12.13851318940434,11.98398094169703,-1.995846431120084,2.3920755347654943,3.626597921213842,3.90493890642512,43.348533872996136,3.32069906174933,-0.0022495087539934,0.1273672905868859,-0.1383712674660567,9.7095604690225,-19569.386703284523,367.4154739215927,-0.2987161730371239,4.685251086456954,3.8839474025662737,3.0612011593841864,-8.203720694350787,3224.2528339481396,4402.150669932058,4679.671343308988
2022-09-15,-0.1758397579700088,157.62898473487738,-6.69765454211408,37.71422090604749,44.47656329798864,57.03913087899729,3.205018444327882,13.408721275717976,12.167931890518584,12.0738277087495,-2.408201792420251,2.57845992787669,3.1501951019763945,3.850145398388512,45.77704508142695,3.398644780176256,-0.0289763548623486,0.1636576263610251,-0.1686070201482252,10.172834388333278,-1322.849600123484,284.04415502905147,-0.432614013898085,5.175760839169331,3.55102103443731,3.020193747504265,-7.513378291245267,3457.385049350641,3833.1359442694015,4648.599219377759
2022-09-16,-0.8265960261453875,156.32602981100555,-3.4114551225000005,36.95465598787446,43.91535632038125,55.74105166365824,3.4017661960989045,13.372587557450258,12.28833368256298,12.233585869363386,-1.302891347394478,2.5284920210202766,3.073050810130926,3.690970525194208,43.6569210887194,3.4666701797822714,-0.0465167042177015,0.2000375303385013,-0.1015218579832813,9.753590386706946,-811.808884860529,225.7266663152852,-0.1932450618952308,5.093294997263795,3.605764234148929,2.92831354701178,-4.129621736849877,3381.2480939408006,3776.267377835932,4515.380486125262
2022-09-19,1.585252823377603,158.80419261225865,-3.5853928975582363,41.58485872467307,44.24290899730764,58.209941082314366,3.423576387277841,13.01535202775641,12.124468731927273,12.113700942872311,-1.3453970342040211,2.953502827025124,3.140982758390765,3.92849186751688,37.799395121393125,3.7633672427637137,-0.0493256243318095,0.2849289696041224,-0.121855640891133,10.214490515806212,-772.068225339672,167.01908446067992,-0.6760173237556169,5.152144634219396,3.480404033158897,2.8351752775888523,-3.076695990934279,3844.087900870573,3808.274724163151,4758.8575639605415
2022-09-20,-0.5740371069451022,157.8925976192797,-6.596918468763047,41.77275665561461,41.78443085373221,57.3017573136259,3.5572843481036607,12.88502840503698,12.219717266301314,12.247212142216576,-2.141407417453196,2.997818167437667,2.914698317583797,3.808724970432927,35.6335192684794,3.934566569774823,-0.0346819579052911,0.383140610979742,-0.2137761087145183,9.817338595132954,-1026.9544024792326,121.74711154990553,-0.8574925946262218,5.166448667563699,3.370569306930698,2.6428251239538127,-3.7490320242160906,3862.6972240570244,3561.6789357438115,4664.626270424961
2022-09-21,0.2555667788843196,158.29611864511207,-6.819701180098206,34.08477011265431,42.6737322784572,57.70376834792076,3.5458612447492133,12.615541863163868,12.218882544981744,12.279686082450995,-2.211134970936805,2.452306948248481,2.987066156023721,3.828610416145237,34.43058577695941,3.8909925494264392,-0.0278840505187821,0.4577417036505176,-0.2277154925897657,7.95097409567559,-1308.942202997347,102.70887198462592,-0.8121152089857939,4.3022800400984025,3.4751808258099985,2.751945565031407,-3.2487181948168415,3093.718096695634,3649.861051454396,4701.413404226558
2022-09-22,2.4608609698529182,162.1915660456417,-3.6701005161839593,35.79294037577095,49.41286856073415,61.584638831182005,3.3309243325968003,12.194510939407976,11.975346808937603,12.068294012321902,-1.408250884157222,2.676904931246633,3.609938542230723,4.214764160090433,26.012411912482445,3.9844635559275847,-0.0212183607221616,0.5640609460819762,-0.1803284198413492,8.19270800438851,-2037.39895688603,90.17644889241453,-0.5945859512906869,4.202106394941262,3.792891569867797,2.9345036049550406,-1.8200474468223207,3264.3546467842225,4323.026600216355,5086.501307656832
2022-09-23,-6.241055968828613,152.06909963201358,-10.485932937735187,28.38267624513594,37.06325874853593,51.50005108469835,3.7903722492361465,12.82270264102804,12.73869275357002,12.899759572387822,-3.0357465708837283,1.967719150147576,2.4235748098705296,3.159006609870851,24.200377478113964,3.7858785942722144,-0.0156103588541342,0.5803704537402787,-0.4754723172561122,6.664629336390327,-1977.736396499059,70.21450780668809,-1.423344902527781,3.0116432651363803,3.13808336514843,2.6209136296076383,-3.4120325063968666,2523.147754339877,3087.3174868232554,4075.042575491791
2022-09-26,-1.5983210954893745,149.63854713287435,-13.701100344819467,26.967833002902008,32.061841122089525,49.07859380853444,4.079682389714781,12.81056398058726,12.911258522505973,13.12560827750259,-3.608559578606066,1.858999300254567,2.0032342585237792,2.9178808300124555,19.658357611446885,3.601479479958344,-0.0001670778901317,0.5806413926293731,-0.7488813285451373,6.612512887635146,-154803.69887693357,65.95974944491095,-1.4577516892359066,2.977621483534976,2.973847312938982,2.58336639823225,-3.573429122846701,2381.4829475778074,2586.4275392941076,3829.896077517761
2022-09-27,0.7093145985977101,150.69995519281736,-8.077740712666643,25.341608893694485,31.176808622934782,50.13603003780257,3.856385696421941,12.480334919957889,12.80187835021352,13.053288117937049,-2.3593120733138,1.7777407939689882,1.95063254271393,3.012756695090228,13.535187686239055,3.532491745269527,0.0177671580032262,0.5950583728996205,-0.672204740993219,6.280779152369113,1405.5011225350156,66.08827463199223,-0.8490076854515459,2.869912822312124,2.962850444335242,2.6798620738339864,-2.097641328626861,2218.6800509604827,2497.176051779141,3932.638117025657
2022-09-28,-1.343410433283787,148.67543627180305,-11.308278225003493,21.22438919833742,31.134870373699574,48.11908694615665,4.206951760338985,12.430353130284102,12.954428485035107,13.24183965288323,-2.930614741412283,1.453520727555538,1.9238470762461608,2.815274545594523,8.374178498598315,3.465515830106172,0.0456306824731152,0.6305477684586773,-1.472258424790375,5.2135892061844284,546.1750299276936,59.122267933376186,-1.4592710415408954,1.974606546999072,3.06701450900622,2.434195439104449,-2.5221794340623345,1806.7775925702808,2492.233936537478,3727.941411160637
2022-09-29,0.1357197148477595,148.87721814995982,-12.677289024513168,25.90001321840376,32.55359232495375,48.32011374859509,4.257188852729856,12.221218659125125,12.904683605563916,13.234890677346526,-3.217608172582208,1.860828748748712,2.040621737899066,2.829672698099697,5.630822789734935,3.4094755258484217,0.0641904901588174,0.6460270657394647,-2.432675677476661,6.670115345668933,410.2411092526322,57.97034025061264,-1.4483159134730683,2.8565256767872307,3.220413635786785,2.5239614197412377,-2.5505288056601008,2274.159502564421,2633.3577886223425,3745.040881202167
2022-09-30,1.664143393407791,151.3547485400917,-10.18044148039203,29.55692011973977,36.04472368367379,50.78837312263727,3.850076568881612,11.74920919515363,12.662989443209478,13.038922295201056,-2.9093234641569925,2.246678609328278,2.3546750489685104,3.059196691546992,4.507211336028703,3.617256935490761,0.1005173714027547,0.7152434782354822,-2.485154847546512,7.297434892247563,296.6375350963452,55.76929977079037,-1.4760308237448552,3.1649220664191757,3.229429876947405,2.5370838091343244,-1.9474484025772918,2639.669697527477,2981.7225287277006,3988.862794681738
2022-10-03,7.951900115615706,163.3903269642411,-2.7986375434702992,36.125177261259786,46.999700367931545,62.778913939311295,3.31057784091388,10.645159424062903,11.761227901033136,12.157477553844451,-1.1536699474410403,3.096538794806264,3.466025642015588,4.264792606458148,2.2396190362979747,3.9746350986206505,0.1583158818184439,0.8895184179208973,-1.705340998547594,8.29337745871256,257.4897541443054,58.288979002824334,-1.164753452516428,3.644017986499557,3.640158409823224,2.940077845667965,-0.645828792904067,3296.314913350828,4076.471748657002,5184.91203848167
2022-10-04,-2.5065395367438126,159.2948838196674,-1.927905887364364,31.32898273061263,36.26820215296482,58.69879610394027,3.007408170845567,10.68116012871632,12.061225882460212,12.525095194812083,-0.9804397474891564,2.636899854377335,2.4894429929355266,3.811463728348485,1.4925627807708548,3.745226282778996,0.2104169983933093,0.9891712573277128,-1.975516571636482,7.52027980725753,142.69633389209076,48.2615580219212,-1.5926160419651827,2.6884112609230866,2.9125101096312296,2.6225240805577075,-0.47905142363071074,2816.5149587993064,3002.573425930319,4773.894602913815
2022-10-05,3.746459600211183,165.2628022871746,2.6204501864624263,36.87532771689336,40.67489104100724,64.64438238599591,3.029902433916689,10.109876048205892,11.690405266087131,12.157521887423089,0.5279950761114591,3.334332623574124,2.944717212459421,4.41327337461362,1.255020673613575,3.6845258632429663,0.2700491797304103,1.1246242206962769,1.2746989749578523,9.148989796519894,127.47654942717986,47.708796111316296,-0.8830767083951887,3.0596669428043293,3.190245795594253,2.8723467464294217,0.257331728162606,3370.968952782355,3442.493760767303,5365.446764704665
