,BB ACOES BB SEGURIDADE FUNDO DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-01-17,1.4640306007299042,176.66622573638,2.621644876137762,16.279542389537287,28.061265940659304,76.1549035101676,1.70200794129645,4.888222137785355,6.061549937719192,10.490169036453755,0.9406350094124633,2.676107507894959,3.5514463716433293,6.05781024118379,0.5600148589326173,-1.5691856732332596,0.443259440854218,3.297218863044112,2.8587960307569387,-8.336430918485185,48.565845526858624,19.273046788926028,-0.3657347224922993,1.750312421776062,1.4817044516377789,4.118535770136149,1.850104636942439,3.3775873290034,2152.7269532847677,6354.745342077865
2023-01-18,0.8051361170396509,178.0886293263944,1.8545039160275127,18.25600795977683,27.906371441651302,78.69391759839284,1.811895296931529,4.903746270418527,6.069703949355521,10.40996701936059,0.460196180862836,3.070687736080626,3.5208489900525954,6.346649589733552,0.4461513217160846,-1.6236033179596543,0.543695813585789,3.3465219728463715,1.868933823985941,-9.274354989830996,39.30600620053259,19.74241121039778,-0.564322161681381,1.952280560551832,1.488488430350701,4.30544938093719,0.804985439292134,4.065751861822027,2137.0511020006634,6606.841291256469
2023-01-19,1.0811727106167843,180.01407498738286,4.174968296974777,21.48413413230025,27.698096043982023,80.03001115598569,1.980528716321649,4.906641750537768,6.082488728442522,10.305488683976629,1.5926513211971087,3.726785169091376,3.4789002529410724,6.538889231304552,0.3537414656544969,-1.7164147033247594,0.6750847882320777,3.381615090782755,8.916940712286523,-10.653602343610803,31.34476134665249,19.927297214476148,-0.1738233387338126,2.399934003430125,1.4071075639347514,4.404032715809588,3.0009179894350835,5.249968830669598,2116.0371575889912,6738.64489789857
2023-01-20,-0.0058956518735775,180.00346198419817,5.228698585544501,23.40360633221624,26.892671799460565,77.41696750770586,2.144484504502974,4.910436453637312,6.164875282975533,10.31139973251745,1.9622533790532115,4.114801626421185,3.301459043058264,6.2799762034371,0.3375920445573544,-1.846093731799636,0.7996925781613523,3.3383168133647976,12.464813768955093,-10.944987005707286,25.451134358532645,19.397603212820368,0.6801360890484441,2.385676980059029,1.6059943716645575,4.297410013993166,4.003411893952881,6.141624468934156,2035.3083252305946,6475.534494433725
2023-01-23,0.7896161518432532,181.4247983939024,6.22124488497735,25.266874864578163,26.179790989242928,77.15235782256516,2.299100919272026,4.839776210867293,6.211104777727579,10.246551824072696,2.262000863523528,4.559867951884468,3.1618108264460933,6.292133498578391,0.4951358067494312,-1.7718097415614178,0.922581030135866,3.333556254786173,10.503316855354928,-12.455479795916691,21.28630189536634,19.3405081688963,0.8350217538155059,2.545087559100428,1.53075120429867,4.253267827794062,4.947696808153947,7.956078485020658,1963.8338330410113,6447.267197716732
2023-01-24,1.059615719837903,183.34720407736845,6.008476109199552,21.67407570113397,27.21768396399396,78.955882615581,2.4852583323739608,4.748212204403168,6.262529536399208,10.165643189434046,2.006954135902175,3.891136385532452,3.30128058330153,6.517849324172229,0.5391489274852304,-1.5974365291751729,1.1126272025472286,3.420497964677711,9.251246241382724,-11.565993976813816,18.58157621307076,19.370901920203817,0.4838959530063736,2.035145229451373,1.7436637910128927,4.419328604546981,4.745273661450557,7.7636295039089225,2067.4367160867037,6625.813059202872
2023-01-25,4.1184726612307765,190.89830855242587,10.122443899270657,26.09216460758844,31.923118943918823,76.02313864265176,3.022961219615892,4.755826333490006,6.204866732601575,9.825537999381291,3.0108779497246974,4.813891125506339,4.090005322844446,6.4431400650368165,0.6379905706832583,-1.3535728459321048,1.358752825765221,3.4964132417433915,14.266303762556864,-16.913777673688095,18.67737640184008,18.1063601946516,1.7213046291946208,2.5841347767057528,2.344158309319147,4.252368072577016,8.659204652773617,11.579687444268549,2537.793796388087,6330.731754435528
2023-01-26,-0.3262525368507574,190.2754979779684,9.768564006596897,24.133169485528565,31.721233731451825,73.23177821717161,3.4612325732950406,4.932411816887681,6.399311979736409,9.936285880752626,2.527390806914992,4.244381012043492,3.933889865285558,6.08858137468312,0.6562474576890105,-1.1147477571129925,1.5184049818691945,3.500349054133405,13.33016575355047,-18.78006475060798,16.57936376821911,17.28338637417833,1.625031193945632,2.474663363044666,2.450063841650893,4.181476260943608,8.322531749673914,13.083569620985463,2517.418854188552,6049.7885147077295
2023-01-27,0.5582754294494396,191.337759331442,11.41846437800989,24.79164000800529,31.06773373960928,70.77235674513325,3.820151637829235,5.085557643920456,6.5377233955444565,9.96639424236626,2.7218259230311723,4.2460447985419565,3.750361222777743,5.821602817906114,0.7244862072421688,-0.9364441432825356,1.6100623782513823,3.406629649732302,14.351947150704012,-23.05904280202086,15.228493404414294,17.031610351387044,1.647763152292722,2.911208894100852,2.5054966498283875,4.120577092634981,9.8922076746663,17.1398530533624,2451.8824307896766,5802.038880572269
2023-01-30,1.676698100199192,194.54591590711595,16.826011978103615,27.35967924776137,36.46534698155883,74.02262911184928,4.164456241327646,5.220991503668411,6.633510177820505,9.907181341822607,3.795293897195212,4.627769419742067,4.509614438386326,6.182644820133176,1.104541622620833,-0.8206415715364008,1.782138845229729,3.433618896340789,14.30940675675468,-29.44226280929773,16.785770286728596,17.839074531660028,2.3986522749382986,3.32593357408215,3.325400276220197,4.335782457056242,15.036819693783656,27.26058727053611,2991.4573275082,6125.2583405139585
2023-01-31,-0.3206417584683985,193.9221204613229,15.901451160965774,26.155074607344915,37.70643084929864,75.66049971912527,4.261070247667276,5.406907347578469,6.8252711801772215,10.036295545746944,3.492262196065876,4.245854183403907,4.564476928904849,6.264499990069738,1.877332558909318,-0.7470938413120705,2.0041911534765533,3.53277549273661,7.926552208392334,-30.72832208156828,15.544322097918371,17.796877688925985,2.131285186351207,3.1531267163972427,3.438003499751947,4.434084640497381,14.157214548528927,32.70344614901191,3115.3792835438094,6287.237334666868
2023-02-01,-3.0340896170397924,188.03834953926253,12.15520386424782,21.087981204916296,32.28378718544375,69.38276962917286,4.190762959985389,5.631375593677572,7.133416592377298,10.410911536180771,2.656921269541418,3.1768164777803025,3.607128342830737,5.434352169398208,2.0587320363244537,-0.6966984957033161,2.115955936810431,3.465951926023372,5.408439295417241,-25.678032734238894,12.160531665120615,16.323526955830975,2.068058267969004,2.8993686922131614,3.256234706042456,4.074146419335079,10.593124078211654,26.52361563512061,2573.1149171583206,5657.65596920568
2023-02-02,-0.3588396791387671,187.363593329118,8.660995429636323,19.59844682029636,27.34259163618197,69.52167654530686,3.914019612242401,5.700755716577001,7.248202442477612,10.505069660371944,1.952038969217832,2.876866368129929,2.8682909710803988,5.3977263048071,1.676628927549349,-0.6074113162501386,2.113322002070031,3.3751664127905703,4.556952754326824,-27.000340552086428,9.837570233952682,16.800205946805,1.923858938693577,2.747011154048097,2.97297486439314,4.187716041400937,7.268817379609134,27.007006993408687,2078.9953622321427,5670.349083962064
2023-02-03,-0.2771261640413747,186.8443597901149,7.859498226944733,15.912212070111837,25.723269032959443,59.95770834806956,3.770246325717138,5.760661786772026,7.36952329712527,10.584082725053564,1.8138925194463609,2.2070515705253007,2.6013393602510284,4.452681146461711,1.0293179641162966,-0.3879335641971383,2.090016239535,3.278334785641493,6.644032111651522,-32.773853095369965,9.172479455644853,14.375452381754034,2.0459984289065707,2.6871126613148624,3.207086745754035,3.754913691331921,6.506292026677497,60.53518161140876,1917.0631019098898,4712.754560243709
2023-02-06,0.4872619532913624,187.754781267243,6.802275455598353,21.46410387023868,27.78791984514013,61.01132607181333,3.5981614564703563,5.819306334004509,7.442297207030581,10.60375099902821,1.6068202901082618,3.138856831982164,2.8533235425238144,4.542655237673843,1.0721611714110724,-0.2305953941696236,2.0706171822598605,3.2907571023365354,5.392471756585715,-79.21220417113305,10.255532511375916,14.637721204194376,2.044266308235525,3.186685826269797,3.469177267380676,3.8107230634688554,5.5004754572109835,1826.596944388713,2123.5281831279585,4816.918501472474
2023-02-07,0.6473730263985455,188.9702550769408,6.885888161445831,20.561112308570067,25.09340047331116,60.93818974034757,3.4977392975114228,5.805197276590926,7.501411873656035,10.60870596211146,1.6768578336763214,2.9909367511477303,2.4716363761551765,4.5325103053932825,0.953349842963375,-0.0519238952617168,2.0348466296795427,3.22936709529908,6.152213255690301,-334.3928223162437,9.111626492641612,14.889626258393568,2.420688362109636,2.8560217720611,3.419315792043879,3.882194629620124,5.58002259452077,1736.2977882218515,1854.0762459450616,4808.406910015734
2023-02-08,0.61600369571293,190.13431883201284,7.8875997967041505,18.940628945397822,24.68382156428041,61.36316601505379,3.4206652416577894,5.821234122017134,7.579747554758775,10.621605482967572,2.0074817882851,2.704322518055895,2.392056387027904,4.5658883299469,0.9249663595527732,0.0937372308667252,2.1233198311244945,3.3593572332648605,7.423970726641411,167.94281603463213,8.53907324023707,14.436411834905924,2.037097923513336,2.7639790391580115,3.0781638573248142,3.814877983261345,6.533027190975978,1574.2494519046272,1813.1183550419867,4849.706451998165
2023-02-09,-5.215831452921538,180.21723322757447,2.534050939975395,16.2767443414557,17.535943625138735,57.26273542191209,3.487711368694529,6.110349335332253,8.05010497017609,11.24181687336029,0.4339161586887767,2.140402978186352,1.3643679991713125,3.9481742408756952,1.2576086727630351,0.1070291790876216,2.0798394052754783,3.2331456224025263,1.203374589007994,122.1966759587783,5.2808431186654206,13.728008875474329,1.1432649821563263,2.823411378144773,2.74106188487764,3.728222366383363,1.5593061999310351,1307.8609915104148,1098.330561127819,4438.465180004285
2023-02-10,2.372694335780068,184.4932373124648,5.959287907314207,19.43560568431544,21.34886265568656,56.98841066208399,3.1994238492120712,5.907511455039687,7.943195249836972,11.022146154982163,1.5435939468520743,2.748614434613027,1.8627547449661013,4.000885401200582,1.293455213027943,0.2069895920413722,2.1285374424842143,3.233672851013744,3.818154070829221,78.44583439112442,6.951357465695954,13.637230998040698,1.6278009219709624,3.0101995050120163,3.275159764764385,3.7281572156560463,5.655901688352278,1623.747125796389,1479.6224641826016,4409.834364136726
2023-02-13,1.1014549583844513,186.5253472227269,5.580648731953223,19.89056775756332,23.77687274701905,60.225983209618846,2.825385323557388,5.783442044785671,7.94402760878183,10.957787660484216,1.6139292837960817,2.8862454576270204,2.168199253753568,4.318748727768104,1.5331871862155926,0.3150534837474769,2.177467833988093,3.2815381224112308,2.9741783343183537,52.98285590325726,7.910213167930862,14.42126519715585,1.9679638595701496,2.996026052385519,3.5602000774851925,3.9086289393729703,6.381413026018389,1669.243333121177,1722.4234733158503,4732.393151786924
2023-02-14,0.5966191670310428,187.63819319562893,5.3622535618107525,19.43797849900541,26.655759177271715,61.592634936818754,2.5538235407498298,5.704716996051356,7.984661962581659,10.947638444442406,1.700030120436485,2.846739651396313,2.517717250601212,4.446492962729123,1.5920492885655848,0.3343315216506838,2.1426457425414056,3.223989418812317,2.7270367649648377,48.57407399838765,9.382382147581117,15.098870057597344,2.3981401424061506,3.043677651405132,4.067606326393811,4.103322977659449,6.220316260328281,1623.984407265386,2010.312116341117,4867.859730171596
2023-02-15,0.6472499836217782,188.85268137035584,4.909952948730526,20.96810700850475,28.209550683484224,62.0223508839168,2.31545330045668,5.646072576159142,8.01707320441237,10.933884655354928,1.6797040681870583,3.1473156503846416,2.701348998248429,4.490291198468049,1.9394675509785009,0.3699957950206487,2.222966312661979,3.3384862283757943,2.005331992541983,48.02749874809116,9.742348566537544,14.706164014009108,2.251791271161524,3.228764965278013,4.083246238998397,4.063933338748972,6.518278429204881,1776.9972582153198,2165.691266962368,4909.63260330051
2023-02-16,1.1564143532811988,191.03660088427904,6.129403722829192,19.51383897684636,29.43788587423889,63.83768336337504,2.1544489046302897,5.559326002258668,8.017419395859573,10.873589385268971,2.371245422248516,2.934835004075312,2.854440653584488,4.681036612714142,2.3253130323610494,0.425414595460395,2.239786915027103,3.378125540252253,2.1970061800176914,38.35247949788257,10.217600481026748,15.06742997486799,2.8052460862132578,2.933999340804093,3.9383062891094256,4.084437613024328,28.60868746348651,1631.5704550494806,2288.5247860378345,5089.967002406392
2023-02-17,0.4212986149665587,191.8414354378837,5.7415728920172775,17.36946168115841,30.253497173536736,64.94517681499848,1.9766366362004013,5.560095439486903,8.077759859852675,10.893611315739651,2.3883480581619456,2.548756115617076,2.9340881099315643,4.772996961938312,2.559702774034616,0.4887226342729806,2.1885556085891955,3.341118685407628,1.844314238219108,28.99666653640464,10.829452569840996,15.562204941013215,3.5287437577308,2.7642558248790534,3.9991399056016506,4.171114667892538,472.0896271760989,1417.1327254806858,2370.0859159676193,5199.517371456217
2023-02-22,-0.4584463729890298,190.96194533522865,4.153181007683624,20.6373291895413,29.663523415520192,63.92763241364253,1.8179612224169763,5.625883976922287,8.195958342788007,11.002231128753976,1.7230864711529306,3.099814150936345,2.81979049124816,4.632300274625506,2.527229366715961,0.4493133209189294,2.059850151498211,3.2187590342302044,1.239501419492409,38.81299296340325,11.21969255134903,15.833940266177532,4.407090119747345,4.0990861465076325,4.376475271261568,4.169715355118767,313.25043874273354,1743.919476318975,2311.088540165965,5096.563827922034
2023-02-23,-0.5402775141189919,189.93022088405817,-0.5071221823329242,20.57213768109349,30.512102003286845,64.06638787494235,1.704058665938032,5.611791276012333,8.309313737648502,11.114240880685667,-0.8965646741676038,3.095981728509276,2.883446785848132,4.597021243468524,3.1751000043700746,0.4624503862246128,2.0374822554070007,3.2426621745855577,-0.4811813172770668,37.56944263055142,11.759348541977973,15.756313387801002,2.6945398040102413,3.657102823468586,4.403700348170925,4.226036679227463,-152.7798802589213,1737.400325474194,2395.94639894263,5109.240143353833
2023-02-24,-2.8316822560876864,184.5520005203361,-3.0080055069912306,15.884508348387866,25.75139124674619,60.19280617724095,1.819332340956661,5.654752159933506,8.573945162733372,11.464782389218152,-2.214373941777517,2.243488938723973,2.239197110372594,4.117550996878809,4.064443657301512,0.4532340296575086,1.935947722316892,3.145099840886928,-0.9912013714374538,27.99077980005808,9.916979168171482,15.00964310958451,2.571232062950875,3.1467927480099136,4.050274532772354,4.062266522158355,-402.8682127247519,1268.6373922036314,1919.8753232885647,4720.682615572382
2023-02-27,0.5198885978586976,185.5114653281615,-3.0450309565860283,14.906551865258072,27.186460622946395,60.06866294566071,1.8398350076880816,5.527229163214212,8.560081667021018,11.431974054885345,-2.209821837204438,2.118315903532721,2.410470298266044,4.1174593158431065,4.972394092500488,0.45332074910775,1.894587685306116,3.143297950723841,-0.817655942229989,25.82810838010757,10.89093039562957,14.974936772991844,1.4363447999726815,3.3816132049360648,4.086990933691104,4.0582951950829385,-406.57075768423175,1170.841743890652,2063.382260908585,4707.068807076435
2023-02-28,-0.2236914693988456,185.0964920054656,-4.8571689914898535,12.06845104773416,26.86313101132701,59.37544052689145,1.851765227050522,5.459441256984004,8.599681104534005,11.482681790632478,-3.174185110446388,1.624766382463633,2.3617728088496417,4.03786069932195,5.077892358894445,0.4752907769666518,1.813524139308716,3.0888232213552795,-1.1575364730704656,18.662926047069043,11.199461069874964,15.010722920190606,0.7243343762793617,3.309954862192833,4.106772585445586,4.158335262978893,-587.7845611746143,887.0316621382608,2031.0492997466465,4636.546952521468
2023-03-01,-0.5577761596350372,184.0640679007384,-5.08351112144045,9.72541459457988,25.93972223224379,58.63981409715703,1.739586716161251,5.441597076895018,8.65940538234377,11.567161911141609,-3.508987327269813,1.199515523841909,2.2388470526986577,3.943737110762098,5.043844138334925,0.5695791933740392,1.7482889728590043,3.057339474595977,-1.2102252913215228,11.459829017914815,11.089176056907366,14.92076561147706,1.1582595985565325,2.837076254139014,3.848533180538512,4.270288615427368,-610.418774169674,652.7280168228328,1938.7084218383243,4561.7845695163
2023-03-02,1.5506124576186275,186.91818826760684,-0.5957089468187441,13.953853462170256,25.6432721296832,64.85480588213264,1.5234357912849843,5.350383608533536,8.552862868310683,11.418913559761828,-1.06101325459319,2.0102706315606955,2.2320753190789016,4.538158427677084,4.176944558699366,0.643564721052239,1.6522555883759826,3.0063030381457936,-0.3869779798031003,16.712723186928155,11.55428630420734,17.237396945223114,2.932348988474893,4.119222930584354,3.8242845792784506,4.74368254058736,-161.63855670750328,1075.5719035818704,1909.0634115822656,5182.083880614927
2023-03-03,-1.3641128349081044,184.36841327067071,-1.598592344023865,11.74055570742787,25.36348336144932,65.82724704029889,1.5823804723020622,5.352709812305417,8.691175893736327,11.584828162243612,-1.6552712891291033,1.5959059206680757,2.164361368079736,4.556069306969999,3.1157563844810827,0.701870087341485,1.6356336453047111,3.060498104516465,-0.8406526830294477,12.17094364775247,11.500647104923305,17.24597703185273,1.6225195076783543,3.2872582542058257,3.826351879643762,4.772287830123112,-261.92689642801537,854.2421281076319,1881.0845347588775,5278.128001651977
2023-03-06,2.3605701758173225,188.7205590479658,1.0041508665064591,15.674018442643792,27.35267484233608,71.44399089308712,1.5569324382107947,5.195060675516845,8.524832837818796,11.33217846498365,-0.010614303706602,2.401489567790475,2.439934861385215,5.152232893964914,2.371050648284207,0.7292722026922283,1.6325436217335858,3.1374615622320903,-0.0069698020840628,17.107307765516722,12.740876599908631,18.609318867967872,1.7677667022287968,4.122722811884713,4.027259497490387,4.958690839352517,-1.6525753749829786,1247.588401629224,2080.003682847553,5838.60226475696
2023-03-07,-0.0322080077530317,188.65977591567605,0.4820088427707795,16.30471810491786,26.79266073607624,67.52757903319025,1.565773131037324,5.12881174895097,8.562735884158295,11.343569362002262,-0.3440267091111994,2.555481526739032,2.363733156789439,4.800747150563922,1.8656412903399389,0.7195634495549454,1.588569890253364,3.129244378319009,-0.2887306259111357,18.21463233947307,12.741033835777648,17.4027981544575,1.7807124307985058,4.227895106335168,4.160361051032182,4.755465323866074,-53.866777748550945,1310.658367856631,2024.0022722215695,5445.760829185656
2023-03-08,-0.03235438685808,188.5987362019307,-0.1966017746331489,15.364284523395147,27.72663215024873,66.16683439401385,1.5729890996155078,5.03712976179641,8.599447350527473,11.361719383486165,-0.7738632106140991,2.415294160042591,2.462250569519379,4.672255852385219,1.7010897403975112,0.7871640667227127,1.6558085556184092,3.280669643463629,-0.7155874061088534,15.455672599101575,12.78770668537834,16.18110497300986,0.3540752579396074,3.367897422931418,3.774323881942375,4.719162629411859,-121.72783948894379,1216.6150097043596,2117.3994136388183,5308.485988265181
2023-03-09,-0.8047802412996186,187.0809308376368,-1.60591102812626,16.1476772473448,26.79363059973813,65.34788886060417,1.5728292504431185,4.980644969479161,8.685796679000498,11.463510757797051,-1.6699763484450405,2.599973075845921,2.330355329962292,4.558281525519934,1.5048946631181266,0.7875007655401054,1.588596405495618,3.189577502305111,-1.7453631225857935,16.443847914372295,12.741431691432476,16.38270563016618,0.9925974233427104,4.008541207226483,3.843243999635872,4.773963742844604,-262.6587648382549,1294.9542820993247,2024.0992585877584,5225.390930486532
2023-03-10,-1.6436693637870703,184.00593889197089,2.1022993176307585,15.118574227085164,26.383905614178094,62.85445942422382,1.6013014221968924,4.895593119512774,8.827876463528812,11.650100756899068,0.675464770330714,2.434932705747404,2.246436918578072,4.2702183086411845,1.506225808542679,0.7179216720725636,1.5117862867886478,3.126043566885454,0.7181012908157335,16.604095216015097,13.117771852821429,15.91419712655842,2.368389027913387,3.684024656700533,4.197254990487791,4.644460878709401,108.16226973744696,1192.0439800733614,1983.1267600317549,4974.847354962491
2023-03-13,-2.258427846997036,179.85029752790624,-2.51659077166883,10.763332077892905,22.71561052117236,59.25591669621089,1.6632957584209886,4.789568554889676,8.997268107241347,11.897602575324685,-2.12666170403942,1.5795154751085116,1.7964311293895123,3.877917667532639,1.2121912638640642,0.6383689966049464,1.4782702722247811,3.111159707486672,-2.918076954827642,11.850822473797336,10.933705974474282,14.829815106279328,0.8088312170127994,2.3735821607714094,3.906031167689096,4.390031712074354,-353.7267391925119,756.5197651541354,1616.2972507311813,4613.792322813341
2023-03-14,0.0237131731488204,179.8929457403677,-3.555764179567272,8.472439377072318,23.83307754324839,56.94502739589954,1.859472194590971,4.607047630620835,8.96352800829676,11.871122376522376,-2.4611504345889093,1.1448340398447354,1.92786138598472,3.690891532399919,1.1536719769780552,0.5699700410253029,1.4394445662236564,3.099904578424165,-3.966847501844636,9.253652948553173,12.004935747350526,14.134314121973064,0.7002287221807363,1.8971547724938147,3.790420495958245,4.239704119572784,-457.6440799823561,527.4304950720767,1728.0439529387845,4381.502505958963
2023-03-15,-1.2028754943699482,177.7290575799566,-5.280980085616799,6.777022119058645,21.45005892378733,51.76340379055303,2.195418061056236,4.539984982404058,9.023150606650548,11.989736852142231,-2.8703675248263667,0.7883038614836928,1.6510220830123998,3.221204250552076,0.9713882121015676,0.4790544221009417,1.4062837835643025,3.0671299456566943,-6.487269072618921,7.470733026555772,10.593467039894657,12.592029680976658,-0.1667070261964413,1.5201831972301176,3.4948988882510377,4.069938422892757,-59.65052332360657,357.8887692707094,1489.7420909926786,3862.139131112142
2023-03-16,0.4483280609947515,178.5258668176291,-5.468185295434065,7.195716643975897,17.317842117471013,52.19328549026557,2.380431867182397,4.398839205138194,8.939876807572563,11.920076674147149,-2.725917933274397,0.9087811650298224,1.204178126312854,3.275423675227778,0.910929586779514,0.392325047932453,1.42671469756206,3.099098540166385,-7.123340826628514,10.189464676526628,7.545449781940161,12.598276835345738,0.0526962173302992,1.2237428433550086,2.8473186826446937,4.207108095414237,-61.42257934882578,399.7582217624346,1076.5204103610467,3904.3301349031963
2023-03-17,-1.7548727820224097,175.3929649719769,-8.18881609068113,4.32761528760452,13.95153367525298,47.64902656470491,2.7228361625234108,4.366844900933648,9.075429312451286,12.10677724708495,-3.38231614435532,0.2586491819325853,0.8152667390887299,2.8489059884465715,1.099391437414011,0.3378741404044049,1.386189742415007,3.004735260045756,-8.376900526531287,3.3429041355490616,5.3375778473891655,11.478904866808062,-0.3168660503258669,1.2350567380830766,2.531047368019396,4.146785881186397,-39.62557153075419,112.94808612529694,739.8895661392435,3449.1070200009012
2023-03-20,-0.5280629753569355,174.46677966257914,-9.056779488563764,1.3440335332282751,11.825325617746156,44.21590499336151,2.9363510043779844,4.310127627534897,9.103489275118958,12.146060854339977,-3.431965760835459,-0.4301730838034828,0.5791941358459732,2.5563823708662308,1.3098183918906487,0.3004560759547552,1.370409922527699,2.95051626359129,-7.6937811922718655,-6.170954896590208,3.847525851360024,10.523573866259571,-0.4855770048992009,1.17467927887242,2.6526966913547705,4.060819645530669,-25.141388966703303,-185.41008931232759,527.268760388561,3104.9975843503144
2023-03-21,0.1789409346123704,174.77897214869546,-8.47444927214394,-0.0383934084210565,12.549241804112246,44.66552604638142,2.9878884205468004,4.275938424362284,9.074574894343368,12.106213580721452,-3.177871645776708,-0.7569163803511285,0.6608137416982123,2.601277710792252,1.2016466130109875,0.2925986377850992,1.3957630199636175,2.9671415495227285,-7.901762289836711,-11.061322292107509,4.2962907775046295,10.613455079245098,-0.8559727375394024,0.9751911810199786,2.81990674618981,4.193755440645731,-13.219595706963126,-323.65278347726075,599.66037902517,3149.162354962117
2023-03-22,0.2701742557858821,175.25117993596842,-7.728649437548166,1.418659152716511,14.504919594670715,42.99476387696791,2.975855002644879,4.261117884398964,9.035044142928076,12.054899941533009,-2.94010496144074,-0.4176076142249317,0.8801596821233677,2.4730929013198626,0.8505120239378495,0.3210728085625792,1.3838425010764237,2.9458109867091204,-10.287128002371198,-5.542279589485101,5.746522147299622,10.120434612416068,-0.2845488261359054,1.3233105571577364,3.1077009700786755,4.182202186268337,-11.770896643985639,-177.94752736350398,795.228158081017,2981.288747152651
2023-03-23,0.7623684026580202,176.5872395570856,-4.315727242616837,3.23160010687545,15.494816834888548,43.80071572194908,2.882131423690933,4.196295370590292,8.944747900590935,11.952922804887317,-1.8515477188195628,0.007975053605245,0.9997127834577916,2.5609522746596864,0.6495598460583963,0.3674841341969992,1.3103881548634069,2.8199047875935888,-8.215415246578182,0.0910670078234152,6.824068721805657,10.85528312185678,1.170360666582569,2.226120674579892,3.702744140075784,4.509973841411699,-7.179325345226397,3.346568052389909,894.2178821028001,3061.086484600781
2023-03-24,1.2741481974029467,178.83722268674583,-3.5977521009869853,4.7062617333822745,19.52337553246467,44.81730629467189,2.851321848790453,4.078214281054149,8.814583143108653,11.797602993943633,-1.6197500549446702,0.369800898897568,1.4715088970196852,2.680161419451438,0.5860736655147049,0.4130470914469513,1.313152039807464,2.901151102954063,-7.880287057749392,3.651223645583802,9.877559585945516,10.89894295894355,1.1274611398734988,2.1860893057467403,3.885475100111659,4.583855716894437,-6.213398240756746,150.81273070307236,1297.0737518604124,3161.94803863725
2023-03-27,-0.8487585909880635,177.31932639530763,-4.201681796286187,2.5232518295957296,19.949687773905065,42.39016348836882,2.880335195070914,4.048677005259632,8.850102043559453,11.890168317173458,-1.8131078721252445,-0.1666921307575492,1.5137734790068382,2.4544952777212625,0.5915213821714245,0.4631972638156915,1.303943844822975,2.998694306876873,-8.828689163140044,-1.4570090315221735,10.274253613937892,9.732356485582756,0.3185663232415499,1.6756292952710332,3.5764706169121983,4.393186018236561,-7.025894423506679,-67.48825967558214,1339.704976004452,2918.4361985813225
2023-03-28,1.7067724721074429,180.34576384594908,-2.0201140272497464,4.035056214982193,27.40706953789186,44.251473525283096,2.7900843676527165,3.931231914525544,8.658734346979536,11.692696058408098,-1.0898561644801574,0.2128904645737871,2.408484968857609,2.654451609063702,0.6732736584546166,0.5174865651531888,1.2948622340510765,3.149600342173989,-4.516425987147106,1.6172821576206378,16.105521479908035,9.854487076004895,0.4095931334314304,1.897709189871009,4.234188547310044,4.572313747769966,-4.090924511364424,83.69217886306419,2085.4431524031315,3103.7695866534177
2023-03-29,-1.6163865961041246,177.43067909250155,-5.075754940189245,2.3584805278204084,29.18710919188854,38.293962219426014,2.8420372925465176,3.96052435848844,8.701394444064988,11.878766616466637,-2.14509203536278,-0.2120057402832391,2.6012464236081634,2.110674336151236,0.6311095151257479,0.5430133506067062,1.2500557512171229,3.265012602301155,-9.659863168488002,-1.5462859202135664,18.10676936287828,7.679053926112102,-1.2728348032220826,1.455649956595533,4.360029193620853,4.1488540219238415,-5.643626772515586,-83.96538985311426,2263.4471178027993,2507.2207842506177
2023-03-30,-0.7633600510077554,176.07624417007762,-4.497608323188957,2.531485721510541,28.165172562300807,35.40971260763066,2.796905283253904,3.964293778081148,8.622777216439566,11.968522377324648,-1.972996717652628,-0.1681632951944571,2.506447053651736,1.8531929215042784,0.5519902675257937,0.485147133974336,1.2353325161927875,3.4855617675550428,-9.997069274753803,-1.3741165476539232,17.495317467274848,6.363387720448234,-1.405548825532334,0.7354966892389174,3.909057501709839,3.838085113857705,-3.837064190323793,-66.66487048410099,2161.2534548440262,2217.99809505236
2023-03-31,-0.1893144455109463,175.74290640475053,-6.876650169267899,5.534689808192204,24.23989449502627,35.73272841893402,2.798254960809457,3.926639085441185,8.486858070897174,11.992205445740526,-2.822232748669804,0.595052239586752,2.084075912830241,1.87580333086882,0.5762375717764323,0.4073830005856946,1.0996106786329165,3.45038522952378,-13.704984152939232,5.735524993633478,16.085017019983187,6.519567359349039,-1.389914514832735,1.110457823140711,3.868157418189609,4.122851265900387,-4.635622418567388,233.6555381840653,1768.7256481165725,2249.5018919583276
