,ITAU UNIBANCO ACOES HOLDING FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-01-18,1.7547420176057926,127.6620980013739,7.022971905271176,-12.697521384831573,17.96925431576829,18.063536647958788,2.693610289414582,6.839080820177442,6.981396088165484,7.195018479244383,2.2283458407487005,-2.324238626378845,1.6376944882850786,0.7558051418238664,5.679194126798652,8.01293501892042,2.972911154083407,2.5467748927164675,1.0568920785242406,-1.9837494967386795,3.845857915538249,2.135262122177697,1.1393143442800906,-1.0779735500404306,0.8559918104762775,2.1134039453707167,6.3124861838061355,-3.536042806035724,23.906925740621432,543.8031962130641
2023-01-19,0.0033253937517629,127.6663432688042,5.401749925254137,-8.557658063188716,16.278553782201165,18.01947561625425,2.880291905489335,6.5046852326226725,6.872169236817855,7.175036844751033,1.5210518408388696,-1.8072807628848724,1.417431523938943,0.7492523809389289,5.171910269476749,7.84375904098845,3.188373120077601,2.5620377399334564,0.8470899680634035,-1.4987447253426631,3.055109595790337,2.098295960071954,0.1860025314036915,-0.3505232473443435,0.3915446106265208,2.16154335845986,4.896764211834875,-2.6075775325984667,20.367817746938865,537.5913439254251
2023-01-20,-1.7259834992041312,125.46284324994734,5.627094022386634,-9.400461765853512,14.903353196497909,16.136543667765007,3.0004841941852387,6.443022826256577,6.896939602691245,7.27626836839902,1.5352246850882636,-1.9553859317187767,1.2126776702640223,0.4775691231357072,4.491988246079158,7.8658033333477135,3.336521078283865,2.509300713238707,1.0254740550915438,-1.6016922440448376,2.506732147978871,1.3848165291880812,1.614585158200674,-0.7837409163986502,0.581370549352968,1.9751829403375671,6.238057672896339,-2.7563403428155273,17.48841177304783,347.49211043964027
2023-01-23,-2.9783575737367896,121.72611115578702,3.051494972934291,-10.181092171212358,11.093053445880404,8.816778979640114,3.031051485174056,6.482344716838302,7.006360975684402,7.469434986665331,0.670004571882547,-2.0639486454354268,0.6496383504709414,-0.5171618566402836,4.130185509422867,7.007481693421898,3.464333099580597,2.4731955631212625,0.4917014860578935,-1.9092774241741264,1.3138461736253426,-1.5619091847644293,0.1392834704695666,-1.0260062490653683,-0.1640022719427463,0.779057022392944,2.9923552694301936,-2.8639649383100476,9.386305127674547,-386.29068657577346
2023-01-24,0.8915970105031423,122.81141752385376,1.947974651366137,-11.013256408447916,11.373286204211915,8.632369127785655,2.9058558486705173,6.318559400009208,6.84224657510558,7.388887797508492,0.3191135690829619,-2.249150468503748,0.7059040255371775,-0.5502022776875103,3.868516429983567,6.522944940167146,3.708559142872371,2.508294875676832,0.2397037851313422,-2.178677110592828,1.3023843533324546,-1.6207755057784543,-0.9760448308819026,-1.5247024503267428,-0.0095244217598809,0.8851163490768339,1.1250961318143844,-2.911112046146882,9.95989141866292,-406.5382895766623
2023-01-25,0.3505721344595702,123.24196013162718,2.5077722406672027,-11.389850559927568,12.135069705180031,8.611820885338673,2.8764711974123984,6.127337561635633,6.7217815426582215,7.35236750898232,0.5169860980178309,-2.3808032182880097,0.8316082112557731,-0.5581875780752232,3.317742761884102,5.962513059579276,3.868500780864752,2.536037766623567,0.4482251118125903,-2.446616861130778,1.4449754677036744,-1.6182725143016272,-0.5142271608394533,-1.5297258223764068,0.1364032399802375,0.857797292684342,1.7276369176929947,-2.873363314290809,11.52692286876942,-410.40002129578033
2023-01-26,-0.5706263078629314,122.53870908479016,1.923522871449851,-14.372595799412446,12.12684320784019,6.588747719914448,2.859891240261734,5.952923661889863,6.657927976821816,7.384373133268605,0.3156925125274815,-2.9516135639787207,0.838068245511034,-0.8321823991388408,2.64468931520111,5.495479680802237,3.903671633309961,2.51262517396286,0.3413808366843675,-3.197306012638918,1.429371766483013,-2.445707148785695,-0.9142003454475716,-1.9704095313004844,0.2605765282681354,0.7441219600995996,0.9240855641414095,-3.267756946247675,11.506114798076027,-614.5145350179866
2023-01-27,-2.074485374522439,119.9966614866976,1.779763640192656,-16.36388480375042,8.647795686207676,2.1955624997845105,2.927641687707636,5.718209946680688,6.69403074839789,7.5340007160598494,0.2592827609756908,-3.4210040226762484,0.3135459536091163,-1.4011686270647006,2.3399875740025307,4.781637675686723,3.807161937743631,2.419084578154164,0.3243978850015663,-4.091071000542201,0.5512994426864589,-4.363801718615773,-1.518879039427862,-1.8863222687160133,-0.2179941466087434,0.2586249832155652,0.6026690474706546,-3.476630807516083,4.222744043222446,-1055.640543962605
2023-01-30,0.0386860236642805,120.0430834235567,3.936678019857813,-15.728505818356885,7.921094271242024,1.530271909783025,2.826108275992843,5.296182729777369,6.6002767002402445,7.528732679770078,1.0318080960918246,-3.5736380730020696,0.207615623859423,-1.492917105043226,2.312156709719944,4.372488988279695,3.857455625906817,2.4063217112905293,1.2611607973383083,-4.328573564265259,0.3552394888387226,-4.670935621030778,-1.4436026840052063,-1.7503926796432918,-0.1243142327240154,0.1969375278646287,1.9587011246921968,-3.2530634806398955,2.735475155433593,-1123.9773796926672
2023-01-31,1.5255396557261047,121.87438826513942,5.214275781867672,-14.75552561939927,6.979543645954582,4.699128067446578,2.420130882992988,4.788624238910379,6.411135583367153,7.414119781343495,1.7327984990733798,-3.7492313345170856,0.0665881459755096,-1.091026115516065,2.75960307446722,3.8576285174445495,3.8938783650914313,2.4451715704683683,1.5196385307771174,-4.6540666019454,0.1096350712752713,-3.3081516253113383,-0.9140803255120812,-1.864194870588784,-0.4095318823565739,0.6231562976077032,2.720276485910893,-2.9899139600396873,0.7875328636448164,-808.899830501001
2023-02-01,-1.2853351145749148,120.3078939570942,0.7959866380081624,-13.896444990034896,3.672142964645224,2.198002053427419,2.0882863698789587,4.333654700618855,6.442045414452322,7.506582405873647,-0.1075953880123969,-3.944610403303545,-0.4471398234407216,-1.4131874280615462,2.485209774260645,3.299524278741484,3.801968962003552,2.377194121948358,-0.0904108717804203,-5.180922451919862,-0.7576324472931429,-4.462491214219435,-1.1740753708271865,-1.484509376812668,-0.3785030633590521,0.276941191365455,-0.13194961242880163,-2.8000606471349245,-5.006273581213821,-1060.820788368863
2023-02-02,0.87938657672475,121.36586542729314,-0.0104205543168733,-12.881421741138391,3.2983596069621304,2.775594089737428,1.9654706746518795,3.870933646297693,6.349233664055652,7.438931783549445,-0.5246057282211999,-4.153921931177775,-0.5125466440653413,-1.3500045313168647,2.233670833718616,2.859927118730932,3.614073129914167,2.291157050052484,-0.4616155429027971,-5.622365710712622,-0.9004461973838651,-4.383196523223386,-0.3845433028756336,-1.513284733636729,-0.0256942499279659,0.5606916402915217,-0.5996859686681577,-2.5953554279758233,-5.654434061145431,-1004.2591615948797
2023-02-03,-0.3583502989639497,120.93095048569424,-1.0536694666489856,-8.84119126294456,0.3289258144623425,2.964791293227296,1.990326039826776,3.41252229556063,6.349565310820172,7.463903388278258,-1.0422142128461582,-3.527984477920669,-0.9801792555456504,-1.3217442588951938,2.4526616754789243,2.2326355557273154,3.475882908587024,2.2220978765036405,-0.8457530476559604,-5.392427643827483,-1.790541385621127,-4.439665577615257,-0.1764247937432085,-0.4431761767656089,0.0377617320649949,0.8381796974541829,-1.204034236523877,-1.941172116256277,-10.81393963480337,-986.537145240517
2023-02-06,0.0392096446320655,120.97836708162988,-2.84696765949888,-7.046533513782481,-1.450684619295668,1.899964631663956,2.0273449105218337,3.201246582187588,6.344758477470426,7.458366872790983,-1.907738668285924,-3.2002120664923246,-1.261406980513943,-1.46710085626694,3.37130421547799,1.940293914622138,3.447835892627342,2.227485404133629,-1.1472249410179105,-5.279956744145707,-2.321259735786749,-4.912344837420178,-0.3490304890907264,-0.5768081976462757,-0.2617507854946823,0.6376034285582893,-2.228645902374789,-1.6492019744516873,-13.538501666017284,-1094.217642542463
2023-02-07,-2.249957758924881,118.25640492485611,-6.620904463292776,-6.157248937170974,-3.808389084556104,3.6509394193757214,2.2614732469692886,3.149991012054413,6.515741748403133,7.630520095104562,-3.379027850004382,-2.969971446814058,-1.5901531243094331,-1.2061014329441184,4.1268325349761,1.5462156424814033,3.379883296686024,2.189547961168003,-1.851681893748887,-6.05050363383259,-3.065498476996421,-4.2032334454574425,-1.007380161152962,-0.9680806369507146,-0.2791139706167588,0.9946438127788508,-4.207383007394934,-1.5001232425729834,-17.02333414784484,-920.3181220814503
2023-02-08,8.040211312745281,127.76446977167026,2.289331982430797,1.6841428984421167,2.675184240157749,9.92118217790376,2.164938394971877,2.949400895989979,6.025293052677463,7.06106556274613,0.586000675640929,-0.5133217155958233,-0.6435294913962352,-0.4170644346804613,3.9018303216612247,1.3750178972956666,3.5073106578494047,2.275060287478832,0.3251436524882946,-1.101070415801202,-1.105534739280938,-1.294435726989845,1.6340954918572552,0.8282416710776702,0.4221833232911203,1.5910384865008405,0.6985097658054861,-0.24276652188632225,-6.370718907071649,-294.4919317168388
2023-02-09,-2.4281846809121377,124.66211248902594,0.3001170476597413,0.6578126973666588,-0.6657926522704152,1.388069811807593,2.2122171300482925,3.009323296764594,6.174815246070317,7.2342039968320115,-0.3257182863333211,-0.8441504878243098,-1.1690116025292911,-1.5882899922497806,2.7906382137385166,1.299141148221441,3.4061026853070446,2.196562304350803,-0.2582060150431468,-1.9553854732895348,-2.1192639603231025,-5.230907307888787,1.2332144560868927,1.176321218630218,0.6086224697257359,0.7944096707198415,-0.3967333551017479,-0.407337200538682,-11.859997670634034,-1149.0013810061648
2023-02-10,-0.4508353849883684,124.1000915742514,0.923318332330104,-0.3918035989222359,-2.087072219612151,1.154142476808223,2.218747609374409,3.0253808980250305,6.205106613091852,7.267865821881994,-0.0438798390203723,-1.1866069583559873,-1.3923548412922018,-1.6147690163148227,2.127968310207069,1.3085044071238012,3.4110444009149896,2.201629133692492,-0.0457517564802039,-2.743542937822244,-2.5328636095018733,-5.330563792197574,0.8241913913992079,0.3540276666324205,0.3929526208190821,0.7726838913291494,-0.05360456190559033,-0.5756417734956458,-14.195182856672213,-1173.592454390851
2023-02-13,3.431044433684538,128.35802085840717,2.3094364170415065,2.2269204382394783,0.8686992730979295,3.659592876776564,2.3399625094472625,2.990940219814499,6.000294237402808,7.034962045118781,0.5507608739806877,-0.3247186224846407,-0.9472766694226108,-1.3137894356353967,1.8634610979571613,1.339631534152889,3.4768865298166376,2.236097686638748,0.691594688076952,-0.724985910940217,-1.6347783259588782,-4.13329832153536,1.7865106944428113,0.6681934267367338,0.855316349863455,1.039531787548473,0.7292613127856339,-0.1557426994391411,-9.338802759686734,-924.2458814973039
2023-02-14,-1.209872992177896,126.80505183074725,-0.671339562833627,0.6848782058514743,-0.061243426832392,3.463350373317018,2.4207877407480844,3.047882006768789,6.073686234632122,7.125234263010894,-0.6989527229541571,-0.8245910487737366,-1.0889402555865704,-1.326368637568447,1.7727256945260903,1.355370810071466,3.4326346785444604,2.202680352866257,-0.9544715171188676,-1.8542941915412487,-1.9267653158760896,-4.290539591678832,1.1969464114855346,0.3575718545290625,0.8741875086388641,1.2186713186953495,-0.959854531148587,-0.40302272511928366,-10.866713570930736,-945.0687261785775
2023-02-15,1.4481793566287315,128.64141641452247,0.7637668008280243,3.8445082789093226,2.607451770546944,6.431895221954951,2.4480769409102767,3.0568194426018858,5.98838629101217,7.032354782931952,-0.1049435232753497,0.2114530690133254,-0.6588062378732714,-0.9234644481701184,1.781292924971314,1.49615735420508,3.571243325067975,2.2831420018709405,-0.1442265984593196,0.4320226416967987,-1.1047094482811552,-2.8443827075298325,1.3193811580519277,0.865940148198046,1.083593454330929,1.4361636063463803,-0.14574095492659994,0.1036517285340089,-6.48200444390995,-649.4129628956747
2023-02-16,0.7280234987594891,129.57795615515724,3.2799455190185367,5.677279491341412,4.515984071781219,6.810686224941744,2.5553235698358394,3.13063819218857,5.947377018884192,6.99286080201406,0.8841420027708621,0.7918976620088883,-0.3424457429909884,-0.8762260951347141,1.6082788797274656,1.6244184793736358,3.616740626574512,2.303981075925062,1.404774338108013,1.5261738871290125,-0.5631186066025097,-2.6594520147737004,1.734253779728932,1.0398705075894834,1.0153505929037894,1.2650994160836946,1.2816481965319249,0.39755270151462346,-3.3462551801297873,-612.7327114369384
2023-02-17,-0.3315081525473995,129.1483946665986,6.097527835512966,1.7040363569968908,3.883363631080383,9.07695816182726,2.7282584612431418,3.2291136167230365,5.965985843603025,7.026265947586559,1.860839538253788,-0.4626960357223039,-0.4474154737799568,-0.551223789065284,1.2305572521247607,1.6259635944774762,3.5680617000059303,2.274872655017911,4.125652184399103,-0.918900075271862,-0.7481020809633774,-1.7025326363064257,2.425321374561463,0.300587482205671,0.8734841998510715,1.5645171444156574,2.8800189334077855,-0.23959175773449848,-4.385660737948754,-387.30449386090413
2023-02-22,-1.8232584579360944,126.79368563755116,3.2425878586768384,3.487222616333654,1.575144362534591,6.128561810502244,2.8072427211153896,3.2859301687707543,6.074091696306752,7.160035152421056,0.7914923856451312,0.0879775817300003,-0.8194630407625284,-0.954385303766186,0.9130392060716814,1.5276525195597894,3.440902493788785,2.1918024145647497,2.433533219214368,0.1892368757166106,-1.446566318083959,-3.1177227830898846,2.2144324190602607,1.5991937644790333,1.139808233633231,1.289443309176814,1.2604557753775325,0.04635783219237626,-8.178102116753157,-683.343232391994
2023-02-23,0.3701296168718393,127.2629866204191,3.262708970627622,5.766588458549661,0.7211025310320326,8.00738926937466,2.848959527642731,3.321708444559099,6.049991628428215,7.138655593866066,0.7869653214155774,0.7732328333647684,-0.963891496217416,-0.6957328458732392,0.7742630807397236,1.6199878570309376,3.477918086430068,2.210221015410587,2.8956983822983227,1.585477336173057,-1.676731693475372,-2.247104311016934,2.164639180365517,1.4221830238098396,0.931659090247027,1.5989038353716492,1.2718701700332846,0.41187417938395715,-9.581306580539108,-496.6597172029356
2023-02-24,-2.9857788957057485,123.4631952238618,0.7544441637882379,1.7258450190801915,-1.7033244212691565,6.549619006615541,2.934597502407715,3.426196308671821,6.241052083167831,7.356580643148133,-0.0907219665557605,-0.4297154262716774,-1.3228478668518246,-0.87491204502684,0.8023815091487346,1.50664400705372,3.382899033355255,2.138101331038839,-0.331802831237354,-0.9771979315475182,-2.440499214941453,-3.0103161723277005,1.849851175261244,0.8924126125254638,0.8781906320096627,1.5197554495085674,-0.15668311862072806,-0.23609454708310357,-13.564679052595599,-643.6361014901598
2023-02-27,-1.250255745997697,121.9195895313831,1.602484619873079,-0.5506422539782186,-2.6100657668044573,3.1446305466987545,2.9857264271861976,3.469486404380796,6.329877519348634,7.443915551113811,0.1948631309014793,-1.080499025906637,-1.447532555354701,-1.323677607643369,0.8151101128125215,1.4421580235702898,3.40425757252829,2.1335038388199266,0.7137784091639755,-2.599421574515864,-2.6915424539571497,-4.6183860318937295,1.6675714666857286,0.8138045206196879,0.559075800062388,1.0525358678847572,0.346209175516844,-0.6011492904091986,-15.0544696654464,-985.3344328197601
2023-02-28,0.3372683831476708,122.33078575973587,1.9057344004629688,-0.1956248265951624,-1.8346375137630089,5.184054887579307,2.89154077515525,3.457184022380856,6.316112832276372,7.416948589508084,0.306085180541561,-0.9816542107612588,-1.327917304574295,-1.0551395927387048,0.6861453292613923,1.327413116013778,3.3490594400915192,2.102016298795705,1.2898984259783697,-2.5566714777824204,-2.5043674732134216,-3.7230520612904496,1.8484926375332225,1.2439065922208703,0.8144812053630878,1.553121006939626,0.5479393333534465,-0.5442786229551753,-13.780428575328855,-782.5916114097471
2023-03-01,-1.5781109905647628,120.40027018481724,-1.2095388549686146,-3.068145210407598,-0.9238186305513086,3.4428871830547934,2.920120873448569,3.51395725243543,6.433095607130138,7.531009196477346,-0.7637408079587783,-1.7832543729483783,-1.1621864652726914,-1.2719518684720086,0.7664185223793811,1.2329980608786986,3.2820803822236533,2.087156163731322,-2.909918549855891,-5.082148817244264,-2.277962686382,-4.589537374057435,1.5402439094824842,0.5325473120274464,0.7821815075183389,1.5988995838859317,-1.609587636954522,-1.006864760768049,-12.283938502501123,-957.908121893924
2023-03-02,-3.190433930921255,116.55897911191995,-3.116100466783359,-3.342871691630038,-5.5304186948168335,1.65449480330672,3.3339716248466376,3.660487641554839,6.679307665983525,7.778877549105045,-1.2407955293350583,-1.78692206025403,-1.809028317442861,-1.4628681581426677,0.7045547452816678,1.0185669772129238,3.1783107307721004,2.056196602428314,-5.871477148856391,-6.421773201286733,-3.801722906350968,-5.534233574376006,1.1465759925280483,0.8025479183436318,0.021929135889291,1.489459769005616,-3.752444574124208,-1.0517246522951877,-19.85265649103524,-1137.9472272676646
2023-03-03,0.123099909914548,116.70246311020406,-3.842433208604929,-5.391854529673001,-6.686439382836112,3.986037589986074,3.54808581558883,3.692395854746567,6.710619137732526,7.764744446879835,-1.3706291452970818,-2.32639979404758,-1.9728548327613853,-1.1668032986499204,0.3083179646665936,0.9475700415818492,3.207258656696771,2.089837404125364,-15.773034289844407,-9.06528127639477,-4.127848363291,-4.33523173425293,0.479164117988075,-0.0613396332228424,-0.1305300887402629,1.6583905806824382,-5.058081090801148,-1.3815097603802744,-21.617467179529722,-905.9929433793043
2023-03-06,2.209901375643608,119.28147244788644,-1.3639833567693032,-2.592336890964145,-6.138391616811919,7.282969916697586,3.546636639388802,3.6141628948439184,6.587981873810836,7.581534595504613,-0.6723722274060037,-1.6021611326862353,-1.926391097268048,-0.7617189179937475,0.2724057433408552,0.8664117254891821,3.2662331345404305,2.129543577986419,-8.754073786328801,-6.683279031163106,-3.885524733817916,-2.711847922962188,0.6109468398673731,0.4370902284787885,-0.0985430161803395,1.6876719895007408,-3.7751576058140914,-0.9317828396949525,-20.649596183075833,-577.4998328819937
2023-03-07,0.2698770661319516,119.6033857861678,-1.136551375779698,1.198902530296952,-4.996392521163923,2.566810564732389,3.583686588854605,3.607656183504379,6.591280043430167,7.541615470020874,-0.6019577724081799,-0.5541636437518277,-1.7521680855505326,-1.3926936766204858,0.2692597361204167,0.8180884180733222,3.2463046588813183,2.1123393685599066,-8.011699138972803,-2.443784622648716,-3.5575929398457267,-4.97228822836449,0.8969223156541667,1.0083865702454229,0.3602551262856355,1.1085336224494404,-3.686752659427337,-0.32216137016673274,-18.791447486489787,-1050.3160176601302
2023-03-08,1.2288905440623663,121.07318048447245,2.38192219813058,3.3979352282386945,-3.1474828692871983,3.74621335894412,3.537673801211493,3.5479230154828207,6.523847230098899,7.445424006225136,0.3847854987105159,0.0563148639401786,-1.4868712495894378,-1.253892477394473,0.4189312253396063,0.8708468484867996,3.401897077679995,2.2127542054501235,3.249329473521097,0.2294327667767545,-2.851385759666478,-4.219068312885125,1.1313022504967587,0.7155735872181485,-0.0358514563642703,1.2801701846348388,2.3676383121954743,0.03223484967448924,-15.775722652526651,-933.5761152417917
2023-03-09,-1.8668227062105025,118.8129588600571,-7.00625997791917,2.424876727206348,-5.709409093072754,2.9442502755453304,3.5754121777355894,3.596217716847947,6.672509781373397,7.5839575841377185,-2.245038110056208,-0.2150197123835307,-1.8376963854235688,-1.3383156706232464,0.5022558521884264,0.8301977065542544,3.3148775160079365,2.159416964145245,-15.981768182890324,-0.9314139186852474,-3.6990950789941466,-4.7002174423553535,-0.7741214653032462,0.8163415962078209,-0.2205354699911149,1.316274022076457,-10.35453550776705,-0.12479511315338161,-19.596669126858696,-1014.9729280193526
2023-03-10,-2.3332377388705416,116.0407700652655,-6.915767951966463,3.8577885882377294,-8.993672194969,-0.8135631763687777,3.8401058698016097,3.6814021905242647,6.879307229313514,7.763707296479418,-2.066725460522985,0.1791855732536079,-2.2598656653369025,-1.7928997731895084,0.494989533329386,0.818151937788526,3.2450670757909306,2.1050648625199013,-16.033560384278918,0.8062734211315702,-4.790751576387799,-6.6124086239818105,-0.8489441834356009,0.9369036200764892,-0.2131532541953909,0.803589360395178,-9.478336554065818,0.10652507613722245,-24.45357320149959,-1391.954905096768
2023-03-13,-1.1728706706659595,114.67976190715508,-7.590912744379365,2.2106732072736417,-9.146643442743564,-1.6216421716060974,4.197661368885644,3.642706033151735,7.020388188451439,7.861089340191496,-2.051520741636617,-0.2710790302844009,-2.2362412213087413,-1.8750118465546548,0.4144092406489089,0.8321483155095342,3.237960426061014,2.0820338665430893,-20.78039898712458,-1.1866408916219162,-4.848509367269296,-7.079440866231712,-0.806145499823248,0.4421836397930064,-0.0130066738510159,0.5677833315090903,-8.0976195266316,-0.1597545709075082,-24.692739476328835,-1473.963563968357
2023-03-14,-0.334581973518977,114.29606409653924,-10.955261438145572,1.3209597974726257,-9.112626547854337,-3.8256842472572266,4.496120897222731,3.5950280393743865,7.10657696032836,7.8929960877371,-2.663615666073268,-0.5221585501752011,-2.204333344895074,-2.148193967802697,0.4771003343580767,0.8545260507269176,3.237263319571225,2.0677476525834857,-25.10150841649504,-2.196743595215235,-4.839045519407962,-8.200075363346368,-1.2945287762592903,0.3536937943683532,-0.3369209618320803,0.2099369182357841,-7.445104710341715,-0.30433557457063715,-23.71051154046365,-1695.5686583567126
2023-03-15,-0.252578740392817,114.00737653752564,-10.092401768269664,-0.0052536178298093,-9.573439991757445,-6.116123011182955,4.57736120615656,3.5698228673668555,7.188748259316951,7.92284004859463,-2.4278351408184347,-0.8973520993057613,-2.2432386590694486,-2.430711130414732,0.4257824231488067,0.8407747774454303,3.213142803724152,2.0545027920935293,-26.100369071933347,-3.8100429866775753,-5.018786587053419,-9.373623421066569,-1.129310023895328,0.1706204448756849,-0.4067585068054744,0.17982645794423,-5.6109123804300935,-0.5218763238772158,-23.17310366926927,-1925.8135490614563
2023-03-16,1.639259645506419,115.87625345400586,-9.923058464610882,-1.2532392506864816,-7.77900099710152,-5.272458548261922,4.480277876938147,3.4691939892164805,7.117001059785154,7.801416251366273,-2.4426465021732526,-1.2831146631968475,-2.013718824905544,-2.3614228616847845,0.416847380134791,0.8657123154600102,3.244027548754601,2.087802445438859,-26.25357770349528,-5.141862484274264,-4.41785366972733,-8.823843812302416,-0.8664565473749753,-0.3044434724952758,-0.3048752278008254,0.3927565940092039,-4.993883551350442,-0.7291093486871296,-20.04006097111678,-1842.2442689495529
2023-03-17,-2.856547139844068,112.566193650207,-13.128593018229337,-5.0716777755462426,-13.634390101757251,-10.180490606652432,4.585577435042524,3.6832814381840753,7.404215571984938,8.046813509469045,-3.0856025961656046,-2.2452295163127585,-2.7264236054928928,-2.900334019656966,0.7019514246972464,0.8190562919350219,3.129602071088953,2.0430656763259,-20.157049534571776,-10.096756820413828,-6.450349807122177,-11.423248523913577,-1.1079846055972316,-0.4091407454391624,-1.1272103014262729,0.1646860598992501,-5.5697648007984055,-1.3605233636077956,-21.333747258283278,-2333.844697134833
2023-03-20,0.2456726811928433,112.8427380362642,-12.625520179656943,-5.214814374923097,-16.18539679339183,-11.172996242067324,4.324200180435672,3.787752615554619,7.450134345620954,8.039251291204044,-3.155773606794112,-2.221092467001778,-3.052030171860908,-3.027511457261642,0.9901497320054332,0.7086827155767107,3.053296029740204,2.020530196502754,-13.78195272777022,-11.87124874977143,-7.447045614239733,-12.04581125986281,-0.9126223448200694,0.0577470513292476,-1.0279572461637392,0.2294736594220345,-4.925669469280026,-1.3901430442566545,-20.55038104626402,-2433.892539192569
2023-03-21,2.031790213399942,115.13546574421754,-9.19463759943021,-3.478480233725327,-13.579121537476484,-8.972727048526242,3.778777779306612,3.767652206147269,7.315516433449821,7.881168924840797,-2.7033381734241493,-1.772088901725953,-2.751925955532763,-2.8100691352373035,0.8856376174594398,0.6201460046868347,3.03339728381813,2.0461023046729503,-11.534417710248558,-10.766197975343688,-6.636703889309624,-10.823813401073515,-0.6135579763132641,0.4188231416439126,-0.5295393698534119,0.5761739514025432,-3.558128669890534,-1.1117318496507638,-17.569979354907794,-2214.6629545286487
2023-03-22,-0.5875781688870485,114.4589548828581,-10.061080662636767,-5.502313057815248,-15.77926511339435,-10.105119965655485,3.466703301150746,3.859768860517796,7.3859484463860925,7.932411719752326,-3.196626973878771,-2.254136918188312,-3.023566071352933,-2.9356767139444413,0.496781866750652,0.5548750810317223,2.9852511795889165,2.038622352112987,-22.307088934981767,-15.680011198177038,-7.480745097747556,-11.4229083905415,-0.5839487297799468,0.2190244798813374,-0.833057371741962,0.5331530733041828,-3.74997950291608,-1.462223369473078,-18.013583886415198,-2328.6996371096884
2023-03-23,-2.481589649138949,111.61855330597248,-9.593662221695116,-6.028405547889745,-16.216973454521384,-12.494097206733596,3.1683606470934658,4.107150511570603,7.607962879561206,8.146358827428806,-3.350104367597356,-2.2464577200782943,-2.992865741965237,-3.152813253965313,0.4378834964943757,0.4559411326620337,2.8323421381733493,1.9707532080968992,-24.24009794141154,-20.23625269422768,-8.039145822639435,-13.032554242282384,-0.4088212683172114,0.7775860822095709,-0.3231066578242282,0.6090053411368155,-3.5472575081587814,-1.5659208385833239,-18.167866274772425,-2568.3948082674865
2023-03-24,1.4286192173146306,113.21315740859016,-7.141126504983701,-4.155443636657301,-13.46034803409255,-11.179756560124655,2.913031684062464,4.137349889291942,7.534474585032094,8.037071877486973,-2.8018243570415544,-1.7773643176858145,-2.656188672759037,-3.0331422737065794,0.4151345112574475,0.418281082162949,2.869194979363558,2.039209842209016,-19.660623012328674,-17.58047011111091,-6.975122357279586,-11.954425662253833,-0.1290112567016774,0.8135281471888646,-0.3007081719658465,0.6719929886750879,-2.724748004937649,-1.26118929505477,-15.820916927417,-2437.7582468424043
2023-03-27,1.6924608193006565,115.12924574002372,-5.886940049462578,-4.429134823273934,-11.16691415206347,-10.71336540977176,2.65719102467365,4.108002070504728,7.436221587687676,7.9033772274412595,-2.599593557850153,-1.8566858338239256,-2.3828703807404943,-3.0264488488892805,0.5151011200973292,0.4014930126986094,2.884491684319369,2.103490422425504,-13.41021481066409,-18.99726522850121,-6.143041514818982,-11.371179377535034,-0.1923185878190871,0.6192509588954607,-0.3913996556749501,0.6128354593859218,-2.3014014328735364,-1.327859710318501,-13.793685426225801,-2391.916691232735
2023-03-28,0.4667663824747814,115.66663035553496,-3.931585719879228,-3.793086480715038,-10.719687093532704,-10.490139229533549,2.335994363349505,4.129853458176861,7.428103800755135,7.861379271751259,-2.1199804322449785,-1.692849632043092,-2.325267062858944,-3.0152363941349445,0.6288122873468484,0.4015994488321179,2.9410430179372296,2.200321106137198,-7.875581377441954,-17.408442485161764,-5.872857010948315,-10.77293528756636,-0.207738893505975,0.7253863333523188,-0.6331433785017181,0.592687248114159,-1.6466750346487733,-1.2398270027996792,-12.936637187469058,-2370.3916888282465
2023-03-29,0.9479827191929412,116.7631300231782,0.1751481634565685,-2.880406996741811,-11.179144327533258,-8.498463579600072,2.139100465004261,4.115081237013048,7.375824369692935,7.779172665383747,-0.3952729058931957,-1.477137648807512,-2.4040407488894697,-2.792098709053201,1.0187038743246293,0.4016668715985454,2.9450880116073046,2.26903641511369,-0.8300041632415317,-15.133290427717156,-6.020798791584006,-9.572441328770662,0.453755119919918,0.7175594533923624,-0.776450844657826,0.7782380881488926,-0.2811463741759495,-1.100151371758009,-12.588185943380516,-2172.021795651991
