,CAIXA FUNDO DE INVESTIMENTO EM ACOES BANCO DO BRASIL PLUS,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-07-19,2.682373095982249,125.93604057886148,5.327804671149019,2.8825002355516114,17.15354511353639,25.81302706502452,1.3890134281272173,4.212085526097938,4.832115054026458,6.363960155932862,3.1262998806533995,-0.0238159406007562,2.380820633387881,2.620038673612843,8.045646154954916,1.368734041282328,0.7025561493900393,0.1025430570378135,0.5397294923175032,-0.0732901905478082,16.37506017635534,162.60312699402675,3.011955716371553,5.716871420239006,6.568458320932754,4.201209375811908,6.46244968082471,-10.03147786948535,1150.4399223530386,1667.3821725875316
2022-07-20,0.0228777719703643,125.96485193905362,6.028996095376141,2.1135225276569045,16.475577302945418,25.84181028246546,1.6988560585352142,4.211390058724373,4.734294319326351,6.352065725896542,2.968858905654405,-0.2077096572976671,2.2836225470993177,2.623824143546432,10.22466077243982,1.2886021444052116,0.6588166894377415,0.0917655527258073,0.4932842322165067,-0.6788335636739175,16.410241916373838,181.62265597419483,2.677716576751144,5.286806189030333,6.595889386395236,4.232672191474701,11.102966798334188,-87.47463858444418,1081.1341252217871,1666.6703413001137
2022-07-21,0.6848852552449269,126.8275666367753,7.3799170408069745,5.178764896054731,17.280245272665017,26.70368228602337,1.966815878700381,4.1901799918335065,4.615244125704179,6.302371092150396,3.2512371663703536,0.5214672874965901,2.5136085090788405,2.775568404431251,12.298471079870671,1.2605581658170568,0.629722966311334,0.0814585041563535,0.5199495809446005,1.7333922810675084,18.42225474767056,214.74322733446783,3.154141157091324,5.426169989594292,6.5723464132444605,4.25939616904851,35.81892688305198,218.50417944639025,1160.091690584616,1749.2662076373513
2022-07-22,-0.6913282034869184,125.95077189881911,4.510634447878609,3.9990803499002014,15.920190279819622,25.82774399552364,2.0784484383063377,4.2059621194002,4.550760880134814,6.335598082386709,1.696122081422591,0.2377346117212208,2.247045650293327,2.6170849880816007,11.948051923941312,1.1838924740565788,0.5948174763398331,0.0711908830242948,0.2950524749767563,0.844589177886761,17.19143745431876,232.9062083170737,2.752201442533821,5.384332115785727,6.046119206383653,4.179384871283227,19.74679315373936,99.99027713697694,1022.5767441231967,1658.0798631932832
2022-07-25,1.5212612590672858,127.86681219721206,5.727649032008052,5.773183864914119,14.732310235767674,27.7419127180859,2.322874641714205,4.144669407420476,4.40060620922801,6.239259627653795,2.041572450909124,0.6679788539037551,2.050351778922088,2.9585289737099445,12.94237677300497,1.2084608369252432,0.5845142200247846,0.061712487512829,0.3664177730732257,2.29097330751973,15.436392238744247,299.1133744053851,2.610644738431432,5.811053912689681,5.919201994454816,4.171317628558952,26.563835572237913,276.85515205786857,902.2790769426233,1845.9030382912474
2022-07-26,0.334663454969264,128.2947356886703,6.631559918077374,8.655473648885653,16.24272041640445,28.16941821663206,2.5659724768290286,4.132553876142072,4.34101746948834,6.219122326780563,2.200424132563544,1.3660768665246703,2.4229578065383035,3.0310687099968256,14.980892699599822,1.1897726866540732,0.549244340443488,0.0477812235740693,0.3768952808572796,4.744928433128454,19.15013299458501,394.5187184067293,2.6934303893406053,6.368288930794463,6.604605368855611,4.269497929331543,31.627044290714363,564.5386249864542,1051.8102166015924,1885.0587088347218
2022-07-27,0.6434809381770767,129.12028785751156,6.360275776164465,10.156553794846335,15.407149857618627,28.994163991428547,2.78904749689912,4.0783495104911625,4.257301759915638,6.184485583704994,1.9271610202305367,1.7509561242542104,2.270788215579307,3.175587036108693,13.182785434080143,1.238442153795136,0.553459844195615,0.0376202693356412,0.4077244256513671,5.76612402150592,17.467266628226447,522.0423083470184,1.455899689437369,5.921394568891688,6.28115457398423,4.128471221127868,30.10746060864274,714.1011052243663,966.7430666581474,1963.9372244614683
2022-07-28,1.8496217431638096,131.5085247765598,9.084298626526015,9.936853879656102,16.82557428503893,31.380068096026392,3.113042645915266,3.98778059058836,4.161425799621219,6.09267573171048,2.601624002993993,1.7342617898494486,2.6603266595434407,3.609137408532742,9.99731400049804,1.2916437237191931,0.5480990115803136,0.0226992184558124,0.8101142436412037,5.35430581789765,20.198452765905053,968.7251543123182,2.314308858117446,5.4925993779436775,6.228527669628056,4.31939938758009,45.36592962128601,691.585550456066,1107.075199644421,2198.930390137589
2022-07-29,-0.6668394220657126,130.63157408997264,8.722677729454452,6.12692972189219,15.45035119599682,30.50397400922532,3.3448325229307185,4.016499872203492,4.1670469975812345,6.14707136750096,2.313223612794256,0.7719346505733479,2.3230896263579845,3.42882395102368,7.381598197467875,1.320807799850397,0.5432557548330055,0.009736931227078,1.0481938146592265,2.34740847663716,17.819274929913764,2164.6682144497736,1.7557844731340324,4.4867422529213705,5.809812908591797,4.150513149008995,43.34032941328541,310.0475425377299,968.0423652627152,2107.7225533539176
2022-08-01,-0.8100199809572883,129.57343223840485,8.436945467657162,8.078550683597534,14.69718145278385,29.446865743807287,3.45685733245834,4.067050464168079,4.173407547212769,6.203408428725736,2.155603368736374,1.2408599846950148,2.135460387295681,3.221474352301973,6.142369256428228,1.3292108328991032,0.5296867788225096,0.0005650803195008,1.2131496821507155,3.796719114690312,16.825314229902702,35365.098483076,1.897299372407518,4.511357440304584,6.051200977459472,3.893311586427668,41.739815356669574,504.6640176721455,891.2146497113696,1998.4121149993844
2022-08-02,1.335667274750496,131.30410216958424,10.596317735334155,9.172939276198036,18.192976308091303,31.175845167737545,3.513780843666406,4.020415732302747,4.101036539071766,6.138382055361065,2.7352262438589583,1.527010751127536,3.021877923841216,3.5314016656685583,5.129617350184213,1.3611107783231906,0.5335538303238777,-0.0095938380616648,1.8736262225134743,4.510447015041451,23.22695682788831,-2259.480770415513,2.46915111033269,4.436182313191331,6.3886512203774695,3.9910952104127744,53.83542418342279,613.9218047228582,1239.283178228715,2167.7092614812054
2022-08-03,0.684597761073813,132.2030071132353,9.753003032199318,9.635898022873567,18.20074166072944,32.07387206682553,3.5380785273066486,4.0129532997839705,4.037630358594808,6.118886910204248,2.4780882640003896,1.6447652257363057,3.067513443939855,3.683529380534808,3.8700580315317374,1.4053312244684164,0.5289354345638789,-0.0215375660373066,2.2655140579791806,4.696662199678302,23.415873842639087,-1046.5017110506255,2.72464102807097,3.662914428965927,6.254245988891202,4.084232803723106,49.11164175847672,660.0366039988435,1238.548540664927,2253.9099709907196
2022-08-04,1.8824865706801968,134.69171096817732,10.76024122888422,13.00384911768086,20.65650750696276,34.56014497186085,3.684408801064892,3.999868624789445,3.9621612842240346,6.046364225572577,2.6525672558476434,2.4912577013251056,3.742911152859453,4.133323391412226,2.770692564113193,1.526143096573901,0.5379358513378645,-0.0300730815838942,3.527328246174316,6.529337608095546,27.56837571481306,-831.0281943284981,2.1084265894131704,4.113367975205728,6.513108095300756,4.029689658063853,54.74373554657194,996.4703515795363,1483.0017660150072,2499.1578686557204
2022-08-05,1.848152172508133,137.18101875062408,14.693637433481792,12.62318042850747,24.31743252406517,37.04702121448841,3.952373124275036,4.013770815998002,3.9158012661032098,5.997383754930408,3.4674791463681736,2.3868879216274563,4.719266029127573,4.576103797269045,2.378929862783437,1.5973127388705228,0.5296243533815739,-0.0375864162792859,5.760897621023017,5.9978367715647405,34.8921037598543,-730.1747091472948,2.640579678145759,4.3321744262615445,7.188556411970367,4.169015225156544,76.76654750069864,958.0421080886409,1847.9707891935618,2744.4650574616726
2022-08-08,3.136124403304952,141.48318615636475,17.904349178522807,13.291811745359356,26.87386101496443,41.3449862907985,4.2754803890640725,4.107101959800148,3.8684813770803705,5.916425540543061,3.955980287994605,2.494566393905955,5.43492351530337,5.359452366918178,2.250062512787516,1.7057384657141408,0.5327453539823087,-0.0454387318705635,7.516998325478175,6.006453352139937,39.46519711086107,-697.8363955509183,3.1193329022533383,4.382706719478892,7.368209275710872,4.433188419498875,94.74128074567123,1024.5438525262734,2102.4900404807267,3170.880086695867
2022-08-09,1.6555824934811891,143.82555701758892,21.18204510850724,15.337698711832942,30.10956695909997,43.68506913924234,4.663623589476065,4.318370622422889,3.925830654626615,5.942716252119746,4.32917551368999,2.8454508811062738,6.176876006992231,5.723823426145165,2.24379299765624,1.7667466257768374,0.5145309835738362,-0.0528337643644076,8.997998063865941,6.954993609858322,47.12907473452065,-643.8128895038841,3.823042625675137,5.782887248084686,7.981002902708453,4.577713074932616,113.09122216425254,1228.7711492516657,2424.936917807774,3401.5058498816597
2022-08-10,0.8491601721965614,145.04686636522214,22.368326828312952,15.30939398464274,29.80144537472094,44.90518551976589,4.907765424832907,4.566749755807226,4.011589495588542,6.023270030799314,4.355171420207025,2.683701383850338,5.965218838115082,5.84422399243608,2.350928690423367,1.8555848232738088,0.5126137432184333,-0.0530953322748655,9.091794150278243,6.604814011000126,46.682340351675606,-662.9836883718369,2.9104888073245694,5.989270511451693,7.635686252036773,4.482416566640525,119.72621802496853,1225.5792639358044,2393.0009229869347,3520.1339226918562
2022-08-11,4.407522207233572,151.43983921116572,25.207706750367688,17.062784449577393,30.95182170455133,51.29191375098257,5.259643193622908,4.825070821646703,4.090401798748149,5.970796813219432,4.603310844865863,2.902665964764312,6.1287734643702425,6.959577199923457,2.4574339067058206,1.8972347438053991,0.489176683515463,-0.0526356034489157,9.852461336705913,7.382095914751928,51.247630656925054,-789.4698387373312,4.192976541927809,7.070732938133607,7.893990137983394,4.951083851097746,135.6209553077381,1400.5568851571259,2506.9146002779967,4155.422136665759
2022-08-12,5.633283079648477,159.97087404929516,30.432788724479447,25.45064925314752,37.76105035205728,59.81461552919303,6.050604738238017,5.243807830021662,4.313586869296301,5.957823924990461,4.864817433282924,4.2697635003855385,7.387618440462106,8.399554475117126,2.663672582635467,2.1464603091094405,0.5056714821803687,-0.0257734278861796,11.050565149925884,10.431042764052716,63.01944053230555,-1941.6535057778613,4.862475938514695,7.888514347835291,8.560531240052121,5.238062972935521,2943.5087412484568,2238.9819275662385,3186.713390014855,5004.306661111351
2022-08-15,-2.5185719651363514,155.94189246310603,23.82626271742664,23.01564774571371,28.234471738967738,55.78956942628432,6.697061606468292,5.840468316138602,4.736894059831069,6.341314492413284,3.4084790615498064,3.41602799331308,4.713914447217745,7.251517581089427,2.470816343153681,2.228854476559854,0.4999245016855361,-0.0001399434008367,9.238563733320948,8.951326105767768,44.66537100760715,-328591.08220909274,3.4747893670941723,6.896591197013665,6.538820427933292,4.857653831467596,2282.679425955628,1995.1203261987573,2232.9313343577596,4598.41535289521
2022-08-16,0.4804022168309885,156.691040771467,24.392668557479684,19.28390542891697,28.13067098329266,56.53798597139965,7.124643987669489,6.244412778287192,5.036554869979457,6.535965044692276,3.283172178609563,2.5968568843764395,4.410608049434596,7.1448810277859565,2.3566049938193783,2.264221178231486,0.4997817345383538,0.0418190568872153,9.92590314633238,7.161776626808607,44.44794180297452,1116.6845003711817,3.529341240625934,5.786585975912443,6.4623398993757215,4.699926053743307,2339.1432922814365,1621.5846312183303,2221.4269450950405,4669.869264609403
2022-08-17,-0.9058432845514774,155.27166550114484,22.42737885670496,13.439583883394436,26.977685919278493,55.1199971377056,7.418362129175876,6.657395384419051,5.357253310284559,6.790800626853081,2.8880197058679555,1.5573522989407242,3.929259797362172,6.66295749481444,2.298184990219219,2.240986007033165,0.5035636673276558,0.0909491750182136,9.322302645567651,4.626494754694351,41.8021422556084,497.49561690273873,3.016692744883702,4.132759913972896,5.84942017328326,4.455708615085028,2142.4376014324494,1036.7910006882375,2105.0040056386533,4524.681593248133
2022-08-18,-2.310542365279012,151.68404788846658,20.4312173730225,11.075496471660186,21.58026969941925,51.53588388681932,7.585817435107167,7.040787754875896,5.685983252698789,7.097357716136416,2.5608904324668647,1.1362659956698968,2.7508660537875267,5.865394702011614,2.240962122299067,2.218462187077601,0.5036747359842054,0.1416567480056569,8.668797700193222,3.60619520819204,31.05452228349205,293.87095872655067,2.122380773517934,3.208376871340788,4.518517192293476,4.076155370882011,1942.6447292006274,800.0207708594477,1564.1378312253482,4162.880434650779
2022-08-19,-1.8373639197964973,148.89705992047706,16.446994620331623,9.695099597570929,21.95238689891721,48.7516182307382,7.5036522009635505,7.336858471965259,5.950609891942492,7.342212824281685,2.057725605642504,0.901775037156948,2.689177930365562,5.285958174433773,2.2194806900719266,2.111777197047433,0.4837909874684025,0.1654405729772576,6.956788287830544,3.1329989879718982,33.07678151956458,234.5895519974981,2.0451151655085544,3.431016195583484,4.823719428585168,4.028958471835754,1544.0457269758433,661.619582117174,1600.2248793626752,3881.0629896944247
2022-08-22,1.013721280512847,150.4064611029489,17.23509955072247,11.133482086513604,22.05711117490621,50.259545039850416,7.245504209971755,7.453777530517786,6.056328866137807,7.389958533431025,2.2395673826727216,1.0801185220559453,2.657670267463163,5.4512670495660975,2.1104532905802875,2.0790739605007587,0.4772514730405763,0.183841508325796,7.688772346726011,3.872379397247396,33.725878424150764,219.1269959532841,2.526225848471084,4.788966329592376,5.290727336619448,4.230122534479998,1622.6794899670629,805.0963169996685,1609.5725157513343,4028.4637450952346
2022-08-23,2.002205434623705,153.4179074411773,18.8178170811383,14.594455738141704,23.88415820627496,53.26804981667913,6.9408687909084605,7.548735976975865,6.136715641466879,7.390098439594242,2.565636325240885,1.5245362388907824,2.918747442303512,5.853672026350282,2.184601097974017,2.181436096797354,0.4974302055068463,0.2330244610978935,8.151485923540136,5.275571249423309,36.008113066686064,185.64236691724184,2.9553795469485182,5.341990971178889,5.070315468514726,4.2402828533271055,1780.7745098685525,1150.832155471832,1791.1523082675405,4325.921250782768
2022-08-24,-1.6350885921775804,150.90938873824908,14.7525523494788,15.777497518506957,25.865980442681607,50.76198141867359,6.76146300313339,7.8630323670582465,6.397313046025468,7.628048799653922,2.032210040687132,1.6135947747765518,3.107882149208944,5.338089069859962,2.080848597706262,2.187902953502864,0.498712270312272,0.2571015328451294,6.603417961234063,5.799045118098507,39.866865529887086,158.377911913575,1.806714866310718,5.452419793042388,5.445300532389875,4.187029151861948,1374.0713004702243,1268.7747941384089,1988.2095018644047,4071.9203921791004
2022-08-25,2.3230772507681907,154.41513041730067,18.20659093562409,16.70128844567687,26.75405436505227,54.26429871181815,6.436253918027074,7.930801473074545,6.435874997940918,7.597669471577828,2.6712718945791134,1.71583204979426,3.2255004102566205,5.81593746883812,1.9898599093721967,2.214101595654403,0.5050153924058234,0.2889477218249207,8.640298805268573,6.146024814202284,41.105514323684574,152.92583127674274,3.284029407216074,5.693749853565729,5.876655573533342,4.400910271164648,1719.2984197600424,1360.7923348056831,2075.891744621876,4418.757055559701
2022-08-26,-0.4973306371405028,153.64717666535498,18.57922879024795,15.90646726365964,24.75027791118212,53.497095092154346,6.127427635363253,8.187797601810814,6.638929045795644,7.765036860002597,2.86643199614255,1.564460571901246,2.823330114506702,5.587405003257376,1.9678277257341183,2.198660330224738,0.4904129631717716,0.315509728164678,8.925504198545092,5.826041586619823,38.22062162027896,137.51210162182778,3.5363710845937786,5.859272096587265,6.052786845958271,4.267591867537015,1756.3854628053314,1280.9486518740596,1874.3888303068081,4338.640580205646
2022-08-29,2.0260958534471074,156.7602157407103,19.38714263340266,18.165047342663247,27.31215823417546,56.607093370978255,5.561462764498225,8.285832893330038,6.711716200112614,7.763563203354636,3.3030880173069,1.8180973497263164,3.1727376586352074,5.984678845553466,2.205334522880786,2.2308555560352152,0.4900186097589201,0.3387631842379121,8.329802497317374,6.752768364085281,43.456542910984105,137.15313419832364,4.377926072638891,6.888592399394391,6.590910758538547,4.551110204512856,1837.0001016112587,1506.4450823638479,2129.4514742169285,4646.243246923379
2022-08-30,-0.2874252341997119,156.3096473234856,18.23456269009248,19.493217371903068,30.13164304996272,56.156965066083366,5.063418426702905,8.547033460670352,6.919716050515282,7.927724739100279,3.400006109704872,1.917507990038516,3.4831984872458497,5.799686995301519,2.3775410107499293,2.225445738400038,0.4728496779367636,0.3456313340492924,7.240949160894562,7.364369604331336,50.97337611499659,133.02706537924246,4.757669234971599,7.188259670207136,7.3230523357424975,4.529667176367824,1721.565358678211,1638.9004951961947,2410.274447932565,4597.832207169002
2022-08-31,-1.5122020526930458,153.9459296281026,14.295028640978757,19.17120663548743,33.7301230581246,53.7955562349309,4.437555537728926,8.862946186428953,7.168707421938179,8.164550651500537,2.9913658337031386,1.8124196909161785,3.8626165896034688,5.338067276934911,3.233277392848951,2.217660531868156,0.465393561004101,0.356149618846892,4.105540727832815,7.243389128760165,59.49796158384736,122.37250401884845,4.33868543595485,6.779819670863094,7.550947821918399,4.326869923725731,1327.4352020722467,1606.3378187814287,2768.9968213991924,4358.292066365263
2022-09-01,1.5257503245299064,156.2947601490039,13.933226019501973,21.84505013303544,34.76352756487604,56.14209243329788,3.721664921032826,8.937296815264004,7.197791763082476,8.172384440795922,3.4695625944912387,2.096115404695481,3.9890172149075136,5.61591958016039,3.915348579713259,2.2905025332904576,0.4708781713991753,0.380472428275673,3.297930985289524,8.17881895284293,60.9756769292147,120.6275419369158,4.076418221389301,6.94195657355825,7.35144070279284,4.4293460685737065,1291.2549399245684,1873.3605530810737,2871.21152522555,4589.545379766393
2022-09-02,0.4656333832420367,157.02252072851576,10.9831669714995,23.52942568810813,28.354597056395807,56.86914214095998,3.0703283286474248,9.098456537962493,7.306199052595905,8.265927116056746,3.244763844403572,2.2437173513255035,3.051097556977727,5.636208654654743,6.123289604446472,2.392304659270492,0.4660472336776491,0.4222037184955572,1.6269833692022135,8.533346589197615,47.83190301175998,110.34599627941124,3.636232560342803,6.613970286244618,6.394810868983591,4.268749878199597,996.2490351243212,2041.4364804507413,2229.1926080168346,4658.848995026436
2022-09-05,-2.116140281351253,153.69970391658651,6.86536322455546,21.09433869324001,27.29905007086908,53.54957103510497,2.628435588051988,9.430091109730691,7.590298164287492,8.543704762084614,2.223636991854475,1.9062023041204847,2.796348546049701,5.060438767415384,9.514465003859868,2.4938752012700056,0.4709794914721708,0.4713791332075358,0.6142948239263136,7.207923392590233,45.06590970541908,91.72000147993236,1.3875723391333334,5.1225722763619705,5.881974000859858,3.956822109472138,584.4686604299171,1797.566140143475,2122.5119235789043,4323.489479540442
2022-09-06,-4.7914494074797975,146.33526036397703,0.8882604850702257,17.261495523208197,23.671787165013004,46.192321023555664,2.569484642497192,9.945100353293098,8.022431441128832,9.017775182874493,-0.0515341220554533,1.4217253918089727,2.1921776963460062,3.9747731020994905,15.185207430611278,2.4218849957230875,0.4521076642625651,0.4660694793465182,-0.0087200741768683,5.838097895372496,38.89913103860592,76.90615203537168,0.4348466535180684,4.175840290792015,5.230760629683754,3.6393237816754938,-13.241613518606322,1413.9201696365183,1758.6595275707573,3584.361023766985
2022-09-08,-0.4326201735582624,145.70218450661346,-3.7887353383621503,19.484164231460525,22.37742666633961,45.55986355061472,2.529479586007163,10.004352029281431,8.088529261432077,9.095687967496511,-1.9013444446136831,1.6351137679745342,2.01284708271262,3.867448822324409,19.803187415429345,2.4883958620267665,0.4544639553534111,0.5006365700105957,-0.2428604980464538,6.573814879043582,35.82456284051926,70.2647585600472,-0.995170166829338,3.965711377047184,4.61575217901068,3.3367032253963123,-5.553014052003156,1635.825374274204,1628.0972527309216,3517.710771812467
2022-09-09,2.748518583369864,149.70683612415357,-6.416191688731239,22.73809860538172,27.17900677844327,49.56060345023117,2.50802503007085,9.761259848616064,7.935815917605218,8.91504847583377,-2.965228903149121,2.008815627495651,2.6552139581912213,4.390754820188139,28.212653284489537,2.6708595940308544,0.4730876897375043,0.5606480760959431,-0.2636004573549306,7.341670588663395,44.53992283281137,69.81882884545814,-1.2101600378589683,4.146436519732576,4.977357180201861,3.577115079054637,-4.73468014083435,1960.8571327945779,2107.128919406145,3914.3792067478043
2022-09-12,1.2478343830715444,151.57492949911932,-2.8003783300371827,22.360943935582483,27.09589350935404,51.42687208361243,2.263603914245909,9.677336677584808,7.906936796290831,8.87835409455161,-1.6880404412829475,1.9868896146931831,2.652975712883866,4.615269250056456,30.156890461468056,2.7661765754742267,0.4787739358717118,0.625657242673239,-0.1267058669452573,6.951038452520451,43.81381214011645,65.49272005326621,-0.5916340891286226,3.972341988453977,5.167712561710299,3.57172764778119,-2.230680783147698,1922.779974258269,2097.691128386734,4097.599464369688
2022-09-13,-1.3798547337332767,149.48341565927285,-4.599896124697019,20.400024959532377,24.20722984715508,49.33740122102248,2.299087848038756,9.83423395063964,8.072297295275693,9.059347570942457,-2.44469681736953,1.75542536518514,2.2393850379200813,4.288658417127251,29.618749606672253,2.69730018325186,0.4491850739042761,0.6219237786820551,-0.1897640116342775,6.4002011460604775,40.243950288818894,62.471396890688986,-0.418330722626274,3.0711710520788515,5.410138353798224,3.698191894778327,-3.158944469769594,1726.3263724117692,1807.6981784683128,3885.244721380368
2022-09-14,0.09198827394159,149.62092287316676,-3.6392619411533342,19.61634039668923,24.584565874094864,49.47477411875493,2.243972827085587,9.842661485126865,8.122362213935073,9.106744505326274,-2.076646608712205,1.6741177793626112,2.2711176493692493,4.277679362593846,32.05790941069614,2.758725671718412,0.4440662119983001,0.6459358503094985,-0.1453600264980108,5.972965981149721,41.54074252942363,60.308981166138345,-0.1596733938387572,2.8511903656340545,5.903169032345355,3.701949255089138,-2.6046138859761614,1647.7774588498487,1844.6840178637835,3895.57330308491
2022-09-15,-1.0133891275476814,148.1046807082336,-2.3597518856201045,23.415748007677177,20.877347233634904,47.96001300940901,2.296183565983659,9.947511212464178,8.246799616988056,9.244558801465717,-1.4721943645774052,2.0382362142734927,1.786407341339141,4.046366638747377,32.83119304687689,2.817056842609817,0.4450689322136349,0.6657567144596318,-0.1029639252234838,7.197361902130561,33.10081273268652,56.187002716977446,0.1921491840601021,4.208032308463567,5.389758196318859,3.5670528872905405,-1.889447878105048,2027.5377595136106,1473.2143378340281,3740.687432418931
2022-09-16,-1.1240125417947389,146.439965522088,-1.6501967196003462,22.47645720528752,17.196681054259898,46.29692390634213,2.4675901463590755,9.989338845300091,8.37790651625573,9.383221168947363,-1.0823812632731995,1.9354916732970469,1.3182289025079477,3.805694916593608,32.18820726400381,2.85480363177626,0.454907345077335,0.6829205511159195,-0.0829767659301573,6.772543631938448,24.277467998149103,52.289650744271015,0.0624986578052096,4.069527904481909,4.96253448015336,3.421254571833889,-1.4928509672388819,1933.4282156821064,1104.3998512237972,3570.9677103936515
2022-09-19,1.9574733728109803,149.30648885433644,-0.7313331093267066,25.67646355358148,20.1090498688644,49.16064723705031,2.410036139946228,9.735434711807825,8.280357671221939,9.251977341000003,-0.726964090099531,2.3144815310902502,1.6845755542260077,4.165518393949702,30.062745580489,3.065688446191495,0.4873145423985383,0.7657110467604872,-0.058278433847375,7.349893582828434,28.623993128816814,50.33136449760058,-0.3475464610854538,3.745862166365913,5.179601945307504,3.324231368641484,-0.9532366556176776,2253.2483837614145,1394.888811318827,3853.9281794341364
2022-09-20,1.4966876189140832,151.54114058725463,-1.2233036450730204,28.303928996223863,20.544856889173165,51.393116176539365,2.3667115873438624,9.529729588450364,8.234275949925586,9.176542938199916,-0.948142679204823,2.6399641613829345,1.7460205949266248,4.439321195521396,28.67349350571133,3.194298713078031,0.50087988698461,0.8458553657583592,-0.078259744139037,7.875952389229458,28.703918377383008,48.1614507825926,-0.1635516505535061,4.598543663407313,5.46126146676381,3.272409297520262,-1.2136608473999457,2515.8144581179504,1437.7215392879068,4073.7621567163073
2022-09-21,-0.7095648464551019,150.46585792573038,-0.2939053800608802,24.85260739168112,19.764752718741267,50.318883844197714,2.3748629120438185,9.500913565161293,8.361648689877384,9.294505998023046,-0.5535401616869892,2.2845190725208613,1.6252334269053472,4.26372843774287,28.090107766604856,3.1729000317001934,0.5095502285426762,0.891459516167246,-0.0467987524732824,6.840750741949014,26.66985547959549,44.45434573285517,0.0990991485427918,4.442426975868699,5.446407763790644,3.3266625423089584,-0.7109940889999379,2170.5018245983147,1358.9630954828028,3962.9249538542535
2022-09-22,1.804120961333333,153.1804440082185,-0.7995890077257859,26.65841858706479,23.108570519421253,53.03081833647318,2.34201376053877,9.285578237360047,8.30038971132282,9.197250543747174,-0.7772224308209575,2.5317782132887228,2.039177502444424,4.600417524846607,22.328703966362603,3.2622248089468044,0.5349666984270504,0.9858830279680688,-0.0815213292596041,7.206439180605048,31.639292708532462,42.91705139611135,-0.2263763805226601,4.290500266715164,5.733291377723918,3.5056563962338414,-0.9735478745238365,2350.902467913607,1692.596796085066,4231.119258185949
2022-09-23,-1.2330694063966918,151.29162281657054,-1.533092829889649,25.745313374482908,21.08110727115533,51.14384213320763,2.332973898853832,9.328251193424876,8.469257427413739,9.36570007538596,-1.094641243693545,2.422116879600268,1.7582442756612762,4.312994915306698,22.18271048492744,3.136075811249128,0.5245992691027059,0.9808071339783652,-0.1151243195407142,7.204581787117671,28.38552065907776,41.18466863059973,-0.1787295755609251,4.407764714306632,5.935197106138181,3.6216788691166273,-1.3563871240071648,2259.411467274574,1489.1023390851951,4039.42168034272
2022-09-26,-4.578174504520572,144.3652283133069,-7.906972677241892,18.917993064240274,16.23806627357999,44.22421328751231,2.654815576772765,9.632141404891478,8.896129779026806,9.830403674988368,-3.36281336285919,1.636706613247022,1.1286369234521132,3.4021573640204616,17.163050079811786,2.9849428343336952,0.5285528441223565,0.9552573354833084,-0.5201668267576415,5.28150467599673,18.996209472873883,35.01106875796388,-0.8768690515272987,2.588993000548509,5.431584140717582,3.2638419112607826,-4.092293160179746,1576.4989537116342,1004.0500544431541,3344.458025415548
2022-09-27,-0.7970773898522854,143.21452571961288,-8.377679706980674,18.794246363860843,15.981700056843826,43.0746346927052,2.7695385183645884,9.568919922040829,8.978633875824656,9.918977000250525,-3.393473773669228,1.6343995045613942,1.0888796766760356,3.25285418288038,11.915365249441065,2.9488867951871045,0.5517155125780674,0.956065109429359,-0.7887593985151087,5.303505717919183,17.720458694401966,33.74768674951125,-1.118558377607118,2.8906818662306084,5.494328697600142,3.250259312193225,-3.6088896973532147,1563.9437979771185,977.6651951700451,3226.49858251592
2022-09-28,0.0197670881430855,143.24283506114557,-6.952502474611181,19.21883895144596,16.07818080542995,43.102916381855295,2.80236704805685,9.403858241859826,8.983980723403171,9.92622341579949,-2.8451587383587174,1.708046342863063,1.0981379079994291,3.250303987310207,7.454920343107349,2.9398940537518925,0.5862595634799798,0.9819171919654917,-1.0695190193734654,5.463538952471004,16.828125990036938,32.85739755989411,-1.0657739424890391,2.8737490238234167,5.850260156720368,3.0485098615503463,-2.737767802467241,1606.2225678811349,986.5649797105157,3226.3243547305024
2022-09-29,-0.5483750651489983,142.45732707105773,-8.853420975056508,19.219172790376188,16.522172153711463,42.318175670916176,2.945827853600976,9.272959342774794,9.035497948952068,9.986399685184292,-3.351892264594726,1.7319988154731518,1.140187045936519,3.149129989359363,4.4828298150183565,2.892669474673832,0.6205878809398963,0.9820913998189758,-2.2026483276774504,5.552225976121105,16.600642763726317,32.02193883394102,-1.2373747459740083,3.0144935501186887,6.135122793696074,3.10769645669441,-3.059745363443398,1606.075459761664,1030.2157714981136,3144.8470734342754
