,ITAU ACOES PETROBRAS - FUNDO DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-02-01,-1.9555784268108112,146.73765422286922,6.418756156136967,6.069841166857215,2.558132117498439,31.215601272573394,4.13672529619166,4.511101960462918,8.59939494693619,13.255148394431744,1.304916123110771,0.636586529339048,-0.4645101104218125,1.388848377072173,4.723319893316459,1.841936757330741,-4.290567859915102,2.613028420036908,1.1428570704091014,1.5590691314870244,0.9309970210892192,7.045231959320717,0.8627396773339059,1.936483506554669,-0.1707635103033707,1.73442440469074,4.161038089982198,0.26891178517522596,-6.021178214337395,1840.9391335457342
2023-02-02,-4.724117932700366,139.8055943857028,1.9852172815751208,1.062057448110334,-6.776692024238738,22.829519555892634,4.262290480309344,4.728621078375839,9.04048916693415,13.87478037012542,0.2262963225464699,-0.4517335905830089,-1.474403629269497,0.7215489963187008,4.025582635882797,1.4998064762192982,-4.281585276700867,2.528617943094509,0.2396027478659151,-1.424235067730755,3.113176353308573,3.959211741554991,0.3584078506464424,0.9206393692016775,-0.5254348604180407,1.3553330102786554,0.8207257735442223,-0.20026869806835715,-11.830391558076121,1001.1333850206408
2023-02-03,1.2069060708610468,141.49291659174722,2.567827100204046,4.222166441305352,-6.878739545906733,25.82109498647192,4.033204821800087,4.663555615643135,8.953690568337775,13.679457110959826,0.3836032505924749,0.219581816826383,-1.5000940067399238,0.9496672371911064,3.245318013672783,1.2290702111990122,-4.153703253181676,2.4529891420024303,0.4767330885384695,0.8331761730314923,3.2335910249435944,5.295959944704305,1.3538510723249486,1.6565422257446312,-0.3556035130210885,1.6339432050829312,1.6554424708955542,0.09725270669486841,-10.43326765706194,1299.0932240839452
2023-02-06,3.628524648912168,146.6270219467435,5.696484906596649,9.351428678540652,-3.156886097823941,32.29051430586436,3.686430256001026,4.49287999790091,8.644549277163529,13.173302807454856,1.2683837646809557,1.3695656806021843,-1.1231961089439704,1.4763475441990006,2.700765106204053,1.223022312370598,-4.101743526642158,2.4594096683059927,1.7312902464562148,5.031219945825927,2.367169972626999,7.90774042218495,3.116499093484737,1.93572120110899,-0.1626943354572239,1.9801274495517756,6.083613963632169,0.5941745663851307,-7.361451968689371,1944.8373248775777
2023-02-07,-0.5081419625563743,145.88194851978534,3.898716665747411,5.221731101874088,-1.7927724967391867,31.509803007312176,3.506527568455161,4.47962106946269,8.694701414642259,13.205935834228995,0.8207664104460681,0.4517338953772842,-0.9598271536439072,1.4126740127547446,2.403735954570127,1.238705759759261,-3.853123275169111,2.413577220583768,1.1973195475231877,1.633637899541064,2.1658820428561185,7.729473997359709,3.2729070389321144,0.964222994277423,0.0196147034395417,1.99662341818608,6.409459071528549,0.198302980397275,-6.32722447837016,1865.5682367121951
2023-02-08,2.0233663145039937,148.83367472507675,5.455944227484878,4.46502050168866,-6.182133417689087,31.915737403291683,3.311168806667255,4.421307406792095,8.521965688034557,12.91449376507746,1.3394870108397636,0.2865410519501303,-1.4943467150343204,1.4750586631380265,2.3319105543605763,1.2925653066656213,-3.87024992901081,2.505335461875372,1.901988735774973,0.9801331265847172,3.29042611333488,7.603626818885128,2.712012767539397,0.8742194482307548,-0.3196641155212021,1.928784263691008,9.877439420741965,0.1255640922356496,-8.863598037512997,1904.9635908219534
2023-02-09,0.0091642121731405,148.84731415881365,5.6743206616653366,5.64715136086558,-5.899575008758775,26.262581914254827,3.189403068399349,4.458847549140206,8.510018389116944,12.889256193388446,1.4590956180852208,0.5492488602769723,-1.4632416116214109,1.0384228609910924,1.755128111410552,1.2170110369682137,-3.4818181545021005,2.410882048620456,2.651455475617123,2.0123210555386226,3.576353637687314,5.551701834622894,2.8992638924522285,1.3165373448025108,-0.0836816532491507,1.7549068544173545,10.363768587446506,0.24590250962805493,-8.62019219635841,1338.4498292385586
2023-02-10,2.734849284643759,152.9180638652974,11.117329125124767,9.375423830020155,-4.24468499642706,33.15294585999849,3.037952383837172,4.429906263026752,8.273544720810037,12.544482236107884,3.3235058451165105,1.3944514933026924,-1.30504195899608,1.6152821980135088,1.1053774153422875,1.328561568079664,-3.2821161167085644,2.4109387424481845,9.134122304952273,4.649607178233683,3.28974436806812,8.404559801758316,3.522947820163568,1.4053594631837645,0.0068275078908495,2.1576407231226438,22.48546926606701,0.6271156916158681,-7.474574951919992,2026.2878839281757
2023-02-13,0.506186099209005,153.6921138477631,4.745256741856117,11.984812545820004,-6.366807606357165,36.65688466437321,2.685441518272238,4.5007240799294586,8.217611913599429,12.472717688224323,1.3869526095642375,1.952281002661725,-1.5721654607267543,1.904543465699612,1.101930585596741,1.4923172391678734,-3.0908449567569547,2.446453808176262,3.3800496785220044,5.8879425157401295,4.179907371922447,9.709904553780202,2.0760258144818677,1.5167971249927688,-0.1108730258618787,2.340496020896152,8.309108794224418,0.9001372332216405,-8.858944963149238,2375.4832972623603
2023-02-14,-0.5854597047823207,152.79230845175627,5.396815481255817,11.729006422058726,-7.93597711324384,32.945152434800576,2.7446708274360776,4.583198710932672,8.230041767725265,12.5272928807198,1.5944130047418033,1.8613358341539503,-1.7604546290302672,1.598997883295822,1.1105276648087237,1.5824605803450078,-2.745379342263804,2.4068162204222867,3.9405941874966888,5.390890681047661,5.277454705096331,8.322660712409206,2.7573474747947326,1.449988564648649,-0.13695043652356,2.2260948657627173,12.184287687117882,0.8830719321787098,-9.79436879164925,2003.1114799697782
2023-02-15,0.43996639253292,153.46454325931924,2.473667107551973,11.741394574808854,-4.2392666047433885,34.16220850926665,2.7296324999451205,4.617996697926352,8.147335687410202,12.461842343189309,0.5323026038578075,1.8499926932155533,-1.3245930979964766,1.7040966394476196,1.314205350434787,1.7904320850957054,-2.628257525179598,2.493220525762402,1.105603844037754,4.771619219502891,4.106106237769255,8.517571325489202,1.612007453893703,1.3215380621882296,-0.0264119795287322,2.2305708651873863,4.045496421887451,0.8956643734864655,-7.291552349864987,2123.618365835495
2023-02-16,-0.0902749841420802,153.32600316722818,1.24166392267657,11.595166918219071,-5.575349589268329,34.90397232680426,2.7893999099252142,4.673158310508051,8.136996759918645,12.459768520176087,0.0792239583983516,1.7968645472561835,-1.4904746752351088,1.762950808590359,1.608656644554676,2.019204205420628,-2.501167835186957,2.520492095950205,0.1373738163257684,4.158585084819742,4.848929940849945,8.714948570077599,0.9620469006506625,1.1721921697099895,-0.2048716617755798,2.1837752506802928,0.615285061423721,0.8916158926507498,-7.946510560438917,2196.595898749313
2023-02-17,-1.5125009296080516,151.00694594399295,-2.549341913272998,6.240473989765567,-9.842069599319164,29.372575425819768,2.826560838811477,4.760479122484916,8.232517127531773,12.629417658240854,-1.2630255413254865,0.639082639611693,-1.9914574557459896,1.3003428004194264,2.02731195302237,2.1635976851991647,-2.306217944757426,2.48963361979914,-1.760961616295415,1.406148464765972,7.108915118126075,6.596381168209167,-0.0828758441959097,0.6444516486379358,-0.4221389848752004,1.8778407663466448,-63.427301152066306,0.3298432745577845,-9.590445010647507,1642.2572325383467
2023-02-22,-2.47601964284615,147.26798430035765,-4.249312867458344,5.7114484371691,-12.566312061095964,28.154337121239298,2.788319337295455,4.890120378684098,8.380283111519086,12.92978616603062,-1.8900236487354016,0.5139574931065126,-2.281420546362763,1.1749879535309504,2.3813974320538835,2.022386104058136,-1.9333138560352368,2.3976996040313683,-2.212981931020823,1.242746874978182,9.889211736249017,6.336216163723551,0.2972490148806021,1.063080885286025,-0.3648699618375668,1.8589928341477548,-93.63010504459542,0.27808679838453115,-10.414605731932106,1519.2342986817114
2023-02-23,3.726721203184691,152.75625149678177,-1.1125643516340955,7.283106206863553,-8.523248849910882,32.897915596102635,2.652205125921629,4.760033962021163,8.010433273009285,12.44986128757107,-0.8043272939339837,0.8581812258283715,-1.8820313895590144,1.6003334249666743,2.808215576212877,2.1104437073039475,-1.673082170810969,2.416248656727866,-0.759642881394186,1.935598550378052,9.0108466438704,8.245810752640011,1.4844480486714648,0.913820651053618,-0.185603419455357,2.173211402404037,-37.90056446016712,0.4619696402052735,-8.074365569844728,1992.392915469862
2023-02-24,-1.489103456504126,150.48155287571706,0.200307316371237,1.783696975815846,-10.63272488987814,33.01092010164138,2.5729148448362738,4.86237941249289,8.069991198935481,12.617059868506006,-0.3188482143245031,-0.2908940933119281,-2.129539237416469,1.5871320488943204,3.108684531925855,2.026710721740853,-1.3087525517003014,2.344102622981571,-0.2638959648236891,-0.6978980450257682,13.131101736085904,8.542689165482699,2.3682873864532694,0.4841857103111289,-0.1854696332875333,2.2357857330092497,-14.575221502278321,-0.1629493332575523,-9.054896509629355,2002.4940080124243
2023-02-27,1.660400202351009,152.9801488841664,4.210715155944595,0.3792894109932063,-10.771292473080504,32.772093179981034,2.592777245409053,4.830752070674427,7.867293712344435,12.388865337410552,1.230355805280536,-0.5835209454176775,-2.2020190322573527,1.596120206858084,3.2763807133493605,1.952353431351904,-1.041543927526421,2.343956890993917,0.9736470864605996,-1.4438190186734992,16.63293311889775,8.436212449581266,2.997968162679503,0.5435717224196441,-0.2383960941345873,2.2134181595757685,56.67632618415898,-0.3319809927013584,-8.895187522120773,1977.4118305084676
2023-02-28,-4.374453223099994,146.28810383059982,-0.6657958014651594,-0.6755585635571166,-10.39837398644808,23.07996525635189,2.723293579248452,5.002114653273856,8.123970890427186,12.926557836796166,-0.6192767590583695,-0.7744110757983841,-2.086542680782216,0.7790159129610138,3.270744673420141,1.82496921145628,-0.7464953838306063,2.311673448693921,-0.5156233794177347,-2.122607310628302,22.707457229440987,4.356149118018632,1.8100926114002749,0.6489901455975143,-0.185695480676829,1.769751482449944,-29.962980072104248,-0.46608520309678636,-8.573926506559486,1006.9994254675112
2023-03-01,0.007073777013189,146.2984519248616,-2.2490364045182205,-1.8173089065330013,-12.53825531641946,24.084425629616497,2.7431671357592027,4.99749341009964,8.084086062679484,12.906719499789856,-1.1919481617256906,-1.0035917851834757,-2.361540090278591,0.857108363422834,3.0219265092980168,1.773835256446005,-0.4544206309571431,2.301474274076784,-1.081996208284381,-2.827457236887557,42.01150218481276,4.806682982394,1.7705238363687714,0.4379754901126518,-0.343299722351816,1.959959480824172,-58.09187564586214,-0.6103439132176585,-9.201467460148038,1106.2457227622463
2023-03-02,-2.7358970293830054,142.295876924616,-3.0270194257752814,-3.343232683007624,-16.306216318438686,21.50887223705428,3.01044226852718,5.119512392982521,8.249579997672996,13.243057802115048,-1.344551957813113,-1.2777324493492068,-2.770911287453077,0.6399507793220828,2.530833412909592,1.658409032313089,-0.1437461309231918,2.282282988369838,-1.5993530136691632,-3.944362929714338,159.02239723247547,3.713345454642445,1.4843181550766154,0.4667703246538118,-0.5174012873942532,1.8714380949178504,-71.91403452739702,-0.8089224609558083,-10.019974770975045,847.4905161070915
2023-03-03,3.6460820884331113,147.48410140574325,5.492274507167861,0.3265279645607436,-12.077901624529638,36.37246276047278,2.894589382423648,4.94084092489371,7.861026398817565,12.754174524442057,1.5448125091813507,-0.5811979186220376,-2.3699881787946344,1.8289302605974889,1.4710599884723583,1.6716725778274162,0.1141813775554221,2.3243958609010145,3.039711447495191,-1.7178043714295304,-163.16618381440676,10.035509066709285,3.2727612941313606,0.5826537422702351,-0.2990833898787157,2.697426024905305,79.4453538939189,-0.3636706334991883,-7.940396096104423,2332.649573669366
2023-03-06,1.4865105063516235,149.6764680683379,5.783718134952911,3.1984131519053807,-10.59542915390248,36.21191075964419,2.484321797524883,4.886387680146971,7.666279074977034,12.515410926508586,1.9172401576325644,5.704122801433156e-05,-2.236817496474245,1.850034541421638,1.1546893850423945,1.6752705880818417,0.3732828800912969,2.380996669534269,4.124954794246894,0.0001663764384169,-45.93853102389528,9.724474968986687,2.7486644319819225,0.8834202635511644,-0.2469401107448917,2.5160136133055926,84.62333338471403,3.597866977097525e-05,-7.178530727253944,2315.394251412667
2023-03-07,-3.016262269985659,145.16183323494548,-0.9992624090327588,2.038576096880128,-10.388141041484406,32.14579270885965,2.337694942703484,5.038589114590485,7.827062547348521,12.850941386221344,-0.8640729773547955,-0.2301355206983705,-2.164385291782774,1.4843910180758333,1.09651842568014,1.6174155817489235,0.6132480292667131,2.372106269021326,-1.842138701897449,-0.7169204640761431,-27.624677531539344,8.041723179373488,0.9671420345831772,0.6983999209544806,-0.1624437829373736,2.290933931163847,-35.88756750595112,-0.15152421064783114,-7.039282608673239,1907.582196752596
2023-03-08,1.5452619732238215,147.40496384355967,1.044005333920921,3.803055884121557,-8.156303269941997,30.544009284159884,2.282329730716707,4.968923754251909,7.667626317898987,12.604092942515802,0.0102214475632783,0.1217409418392412,-1.918317439318424,1.3854257384833588,1.1321475146484896,1.7637411760813508,0.8431324936609237,2.4921899186904146,0.020605719098253,0.3429763198668468,-17.44558701555384,7.006703077417841,0.6807109212154147,0.4822950892946206,-0.2610105752384132,2.2214933123333567,0.41447329564257124,0.08006182895992793,-6.000913392139089,1746.2034772797847
2023-03-09,-1.2357289851728237,145.58343797976127,-2.183804674123153,5.038773688124717,-9.147849048713336,32.043465016807005,2.322733316272746,5.029923207637593,7.732896832493713,12.718787728329737,-1.3796165370898554,0.3659378455277969,-2.030349997248156,1.4898814152594275,0.998370218730202,1.7369283919860192,0.9939488051753408,2.4293926126787264,-3.209712423568812,1.059709352593726,-15.796072172755602,7.800091826316142,0.6642137571293052,0.7884409287067218,-0.238573482397511,2.389483951890661,-56.93292574978189,0.24631335242957034,-6.31243468316946,1894.948546106815
2023-03-10,-0.6931472926302917,144.57433032088645,-2.8707161174356903,5.572523005077578,-9.283211838037108,32.809591171290755,2.4560409764515905,5.041878991764125,7.758259805709161,12.751770506527926,-1.5844168623416617,0.4709332736078304,-2.041160034398995,1.545166240766733,0.9918541337214904,1.6573243870259504,1.1768207046382515,2.385614549495362,-3.9233518371207095,1.43266375449096,-13.456467743542555,8.259341518880253,0.338659430327891,0.773795600860082,-0.0787044546772284,2.436287442769558,-69.13704698069128,0.3198001967207256,-6.357043512967032,1970.3605296691853
2023-03-13,-3.1590027755377004,140.0072232133346,-8.44297941369157,11.939544356663124,-9.782160901703952,31.05625173197791,2.932577197262566,5.178307946341344,8.000406577307203,13.100141436770704,-3.22707823097778,1.6880822888271223,-2.0417460984917226,1.3693179077860682,0.8255223117162523,1.666644987112336,1.353864894157057,2.374315954456144,-11.463840407018212,5.244914182628133,-12.065309460391072,7.555126869376295,-0.9443614076806116,1.3054533819920913,-0.0364269142206745,2.280006748561753,-11.220133531734819,1.1829131607721313,-6.555208656364431,1793.8258263900436
2023-03-14,-1.7744501371329102,137.52286484902962,-10.52054565060484,7.548221952536206,-12.360923072625402,28.620625322222786,3.409958238336175,4.999043330337247,8.16420190820649,13.256987647358812,-3.384564110231582,0.8701840009638782,-2.316645435664008,1.1684873968332528,0.7951962622292379,1.6843637573034378,1.4570950199532802,2.366954671455276,-14.513677715871914,2.582629498718778,-12.9803209999938,6.5445372371194495,-1.1083505982168629,0.876459289592385,-0.2706819806778791,2.103455365048746,-8.269187535469738,0.5915352811913104,-7.4590746722827745,1549.0622985912887
2023-03-15,-2.4340059467401254,134.17555014047684,-12.184355678582872,4.664973150863356,-14.310828158726125,28.88845908362505,4.037596683592132,4.971233564233733,8.401074637064786,13.506849715863604,-3.270517917874608,0.2950653405354339,-2.4834282605393043,1.1658119350879772,0.4235999720509675,1.6426138606436402,1.5652595979645365,2.345340229507134,-31.17335498136041,0.8929905924068123,-13.329077297923948,6.713928497914569,-1.4899555702611638,0.59802755873649,-0.3717887576183681,2.2593968372693505,-6.1928184764369485,0.20067104906073818,-7.9774372326553795,1574.6446604193443
2023-03-16,-0.37380645408569,133.67399327424675,-12.895845232231318,2.2242218622848964,-14.198167202592288,27.28874420297345,4.489961531468559,4.851025178574483,8.468910601260351,13.460185956613346,-3.099474629114661,-0.2007642772847548,-2.450233116566926,1.0504134272226082,0.3908688545220829,1.6384517194967958,1.7547170504972298,2.375343078763234,-35.60406947620168,-0.5944102914218091,-11.82572723652097,5.952302296096717,-1.3382902099073055,0.1777260700335447,-0.4313867128266496,2.2323755803456384,-5.236123151762235,-0.1375886240895569,-7.63715568122591,1413.8760061739845
2023-03-17,0.4235591406237082,134.24018169139654,-12.447869951331928,0.5118925301069414,-14.759141048679911,23.69526338140374,4.684269968895731,4.750742902887159,8.466319962392049,13.309966992454134,-2.8752712078982263,-0.565436175174225,-2.5172423387267173,0.7916854356349489,0.5928680265362569,1.5327993991599964,1.8888967232100868,2.3134171954228555,-22.7176133114754,-1.752507143280929,-11.282659766766994,4.554866730288045,-0.9446071903814864,0.3412263490698246,-0.4265574436659318,2.2129906517210207,-4.6595049192447,-0.38983125141589725,-7.5820464422841205,1053.7307016707841
2023-03-20,-2.3430113111564843,131.0949190502501,-13.18616621855794,-4.130546674283818,-16.560303630851035,21.58063098123197,5.1185661110961584,4.923653108164047,8.718417191615488,13.555242424997225,-2.775551302935459,-1.488464142301877,-2.651047906601593,0.6207710321621434,0.8290499639056599,1.311224124107878,2.0557304040947124,2.2869026031151014,-17.136292693248183,-5.589190258089256,-11.24317741211299,3.679519110219879,-0.9828062502454092,0.1566958027277826,-0.363231407194832,2.1994917877985,-4.523808458611872,-1.0840143043823212,-8.037647441170787,841.4701831373602
2023-03-21,2.215065736832589,133.9987576848606,-9.010258868237136,-3.066991881418965,-14.542046852915009,23.085784778262376,5.113127897457102,4.8645514429835774,8.553467723665964,13.181416356263307,-1.9618002306341844,-1.2879144934949898,-2.4662143528536635,0.751958819417185,0.7813323301996187,1.1590928671330272,2.269288368241128,2.3139446172169538,-12.83824449697438,-5.405197879672119,-9.295726872792969,4.28354343822776,-0.5614840924742388,0.323475638700425,-0.2326252434982509,2.366105722971689,-3.114840720303052,-0.9427443493203548,-7.271411526584456,991.1882281502128
2023-03-22,-0.867428131240211,132.83641476518972,-13.040275953623883,-8.331329280018183,-16.98184275668291,19.96512208178874,5.381310051471427,4.997949504239595,8.660271839630045,13.221685628972413,-2.612923700621087,-2.3068387738991105,-2.7175221755566525,0.5130394010793414,0.817515235946477,1.0604981842294865,2.4069129425722844,2.3145297846288213,-17.199621432866785,-10.87174299571909,-9.777869549943915,2.930723001015588,-1.023437615502914,-0.1695580178934274,-0.3562583356298962,2.237575167740024,-4.027095102178555,-1.7681426298809335,-7.954739313036669,678.3245676347342
2023-03-23,-1.947011471797444,130.25007453098704,-13.444490675504412,-9.852117012097535,-12.416448878713569,17.53238466150207,5.53389628954233,5.281696986763,8.864158759506582,13.420015191133311,-2.613920922785673,-2.470844403068872,-2.139975987256575,0.3235863539431716,0.7983150542572306,0.9251029904807568,2.414833354120041,2.241886395719401,-18.11962234536514,-14.10680926635762,-7.855236412156648,1.936999927316712,-0.96095906185592,0.0991771403687919,0.0962393933649945,2.300739691964093,-3.8787910300536006,-2.0304047850573923,-6.411619729704514,434.25337855608035
2023-03-24,0.3557610121267984,130.71345351443438,-14.55528415428065,-10.102904705783184,-11.402672851800196,21.13535570947657,5.537393358403894,5.423965011519225,8.901925480661607,13.307619283194075,-2.812868757264262,-2.452272295983927,-2.017014285804409,0.5964650500034465,0.7883878417883144,0.9092244878635672,2.574813999859344,2.3276556295759128,-19.75672372014985,-14.628993510050082,-6.973439971447102,3.410096278985806,-1.2433767209231406,-0.1119872408187811,0.007453157343629,2.5128534865679075,-3.77884911268719,-2.0734189930374867,-6.068959779203481,793.7529801177183
2023-03-27,1.5209019211351205,132.70147694011746,-9.287581515319625,-8.258267643993163,-10.681191841231554,21.48578794365685,5.106101588744473,5.448857363291483,8.820205470201731,13.025847814649092,-2.018811799259675,-2.1025329360841005,-1.953903445142524,0.6356581589867372,0.8575422737945371,0.8904074424703114,2.69464789721238,2.4243175016458234,-12.020699679285691,-12.8664715992945,-6.39557764594051,3.4153886343187843,-0.6764547436273759,-0.0061426742309404,-0.116101495094547,2.501021593871771,-2.439217182156049,-1.7877179733106163,-5.814283487632263,827.9986441101256
2023-03-28,1.727866997143268,134.99438196488742,-7.726718780168581,-5.236490089287882,-8.49544383422554,21.44356125189136,4.912676349848858,5.419087214621418,8.704332501958964,12.727477248374228,-1.7805763656085325,-1.5564659105101122,-1.7288036555013748,0.646615462949949,0.914270485393504,0.8950022192637658,2.8498246359392883,2.5676078888240506,-9.567623083293531,-9.424138101666168,-5.280353625382395,3.205233801065956,-0.7886942680638996,0.3369038187422321,-0.107791536552851,2.503697119855313,-2.012397064533268,-1.3186087907387367,-5.068949586378739,822.9783593142445
2023-03-29,1.0582135320650332,136.4229107823674,-4.127291857767543,-4.230720449937351,-7.609035034334775,22.28018826802147,4.69327251188704,5.403309246357288,8.638936652443622,12.525741437940027,-1.0968824982962626,-1.3748713126677254,-1.639284279760233,0.7231854446287672,1.1314077797045643,0.88676948682465,2.966637831840907,2.678337122901878,-4.5500557538751245,-8.377436286052415,-4.773644054625801,3.3821111665312538,-0.46352055273719,0.3405928834625782,-0.0861125405927845,2.5713812452344325,-1.1740309682154817,-1.1619203823721744,-4.765732623286255,905.8433891101632
2023-03-30,1.1212854264759151,137.95260099934433,-6.462730772706697,3.3313657926652915,-7.727029685305152,23.690246042619982,4.589383583858817,5.36728995724947,8.560950825095324,12.319640787992665,-1.6305909619938184,0.0248228374794225,-1.6680002012517925,0.8490924829324783,1.318734082173883,0.9189446870291864,3.178978475765284,2.870853440688577,-5.6746902155033965,0.1449830095263492,-4.491904493228164,3.643695020183253,-1.1374292870073488,0.6612437022379837,-0.2406273196912305,2.578636341696697,-1.628113807197072,0.02091804557693888,-4.770279014621756,1046.0514385512924
2023-03-31,-2.173250500413204,134.95454540779303,-9.835829807143272,2.4381904588049896,-17.068058928449563,22.254057540278936,4.412200562464586,5.464484686500078,8.781865740073727,12.52538754211708,-2.4605650340915792,-0.139069649041929,-2.6897128288494883,0.7198458339600579,1.371394954550803,0.8801574979906813,3.2007919364729416,2.853535273520611,-7.916396652454932,-0.8634181601377522,-7.379641479707842,3.159711437456344,-1.3145832473462815,0.5258051872377734,-0.5785563462769628,2.692108838093077,-2.2368125278289637,-0.11977849356940093,-7.583749870520271,901.634804092819
2023-04-03,4.75148066208444,141.3668845354483,-2.6142882153844336,5.647653959471341,-11.379177386980096,28.21388865722571,3.754269433539354,5.109353438364784,8.323872044139085,11.884114841858247,-0.9682216207412272,0.479418690186315,-2.154263701526575,1.259513304332478,1.7242574541599385,0.804984051171119,3.3297196867802192,2.917307802476365,-2.108133461665494,3.0429416950014634,-5.385382881338097,5.130826696048228,-0.0006563977462135,1.0564293685665858,0.0741697207891134,3.150507298102265,-0.7489273704874557,0.3909271488023488,-5.757256149403809,1496.8200753535525
2023-04-04,-1.401628386150222,139.38544615318324,-5.440466508907743,1.0867039169159076,-15.604206739888498,26.02289934556152,3.577242621179203,5.117171623456776,8.408966089706785,11.977017785928524,-1.8061797348915007,-0.4126167079792645,-2.634907135714426,1.0661445698442755,1.684168554016903,0.6891087831082817,3.560902979096196,3.0331754895805,-3.83639934005037,-3.0640017384655334,-6.2222545471802615,4.209856145567772,-0.3001599597510304,0.7423406256714341,-0.2010053328709692,2.8897272510382552,-1.3297181777039946,-0.34378334057892246,-7.083243563116752,1276.9232475396007
2023-04-05,0.1476988372388188,139.59131683643162,-4.115936006513783,1.828906351980312,-17.90055640687575,20.198694521696687,3.131124330811668,5.095542628890195,8.314820431000774,11.884108710661552,-1.6405010098843726,-0.2687109448575952,-2.9409167189667262,0.5837247278508794,2.260993404585948,0.5459160343010485,3.680080721767124,3.0620927054785274,-2.2718388370136493,-2.508129434454696,-6.644744034036897,2.265459863599099,-0.0674048804947372,1.0676836126826834,-0.2569687504758396,2.5271892940912,-1.0570750739767147,-0.2290408677621134,-7.7655963579869605,693.704812288118
2023-04-06,-1.1644780779134778,137.96580655320062,-4.571021531289846,0.0110347086749429,-18.44231932299521,17.522639394065408,2.765989285888507,5.146370359640583,8.277549685889849,11.973565102117377,-2.021590676462052,-0.6192907806773533,-3.0196082518795246,0.3552002154840905,2.3192206058642824,0.4625553974835585,3.8640745839764814,3.120007080837029,-2.411024693988664,-6.890201119726191,-6.46854940132488,1.3631420680121946,-0.6235943509156069,0.900780402146992,-0.2695306002750405,2.4017932998975997,-1.1466824726431952,-0.5455087975752779,-7.8820989095770475,425.3012904384878
2023-04-10,2.655749154555309,141.62983229431265,1.1589466912757802,2.0942472449369816,-15.507292663278909,22.26131776598292,2.4777024020927096,4.989073482424453,7.925677399183104,11.618750080622467,0.055805762186252,-0.2212609586335723,-2.7833495568988416,0.7732080095402141,3.3223961294846407,0.4182849816536635,4.134466582248958,3.2559023685302804,0.0416175752771958,-2.6390791681078785,-5.335617119715568,2.7592076193729853,0.7938986767164471,1.2242276979074582,-0.1971055959218171,2.6877473665545897,0.028354868705732988,-0.19543199152865195,-6.93159308162393,898.3710623183299
2023-04-11,4.382897158057353,147.83732218890148,7.500176317003655,5.2913551442196605,-10.93778387445785,27.48483505986659,2.9382557760010064,4.770564897934651,7.472022198758895,11.08536052177656,2.205219759855633,0.4387783758636927,-2.340788266290692,1.2809007585960033,4.376355521164191,0.4214644904342916,4.673126781477251,3.6181307772394415,1.4805697721339832,4.966541109338019,-3.742766397360482,3.924470279232834,1.2906870787307507,1.3287821160226994,-0.170191779710844,2.745904786304526,1.3287428134336414,0.3823109577894524,-5.481849355997617,1419.9246701653783
2023-04-12,0.0686498233654075,147.9388122494523,10.25765282465086,4.821890358324977,-13.5762670467901,24.52080696629656,3.4322175404706354,4.768803185961413,7.360497753714462,11.032014583056831,2.6912560452470533,0.3404954804495814,-2.734720630882963,1.0176959743672165,4.794310641282402,0.4409011894216104,4.91299327319921,3.727139630764747,1.9266536725546484,3.682811412016206,-4.097075640313922,3.0122930564942965,1.5450866453654044,1.1740490628280251,-0.4555543306205368,2.448672244087813,1.9230698309652963,0.3173448152442825,-6.20235433619218,1122.7236830337363
2023-04-13,1.1700862251402988,149.66982391321932,11.966299687146604,6.258262401061955,-10.822155979249528,25.47330860600578,3.878109890808896,4.72987608728977,7.108779638059443,10.871565092753135,2.822411786945851,0.6469784658700996,-2.444131746620444,1.1195955712062102,4.898302806412282,0.4807712616141656,5.027595423770921,3.7537136577799566,2.234574606649796,6.365039300469369,-3.455885473791406,3.242590468961113,1.8919280573729031,1.3562610522822376,-0.2765266640965473,2.605098140862327,2.342435204805891,0.6421031783821256,-5.322354878294983,1217.1756129926443
2023-04-14,1.4950889916301555,151.9075209743381,13.160991783784109,10.38302197937976,-8.89799641622629,29.516063501171296,4.319003962846709,4.694581816429987,6.8832789626092215,10.683611660930438,2.810906233928525,1.5304638057180533,-2.244661957479349,1.516952191535205,5.25866713626254,0.5527138336499515,5.140938180539082,3.79696192391051,2.308629705769176,12.999290257639167,-3.005411441937758,4.268288291358034,1.6972308739748094,1.7985762699735828,-0.265737331554784,2.9079098315071605,2.7680545586523193,1.6455510786078587,-4.708615952293977,1620.6528122559505
2023-04-17,0.402016708863484,152.51821459067523,16.341819878017812,3.945213226321292,-10.538636557551383,28.009380307543445,4.718871005572626,4.687580251435117,6.747304739997061,10.606116774131808,3.2467815372932263,0.1593740821271316,-2.5330521193295583,1.385225316374035,5.629025602103297,0.5763376889121331,5.228350094143155,3.828292241532653,2.7218109031226905,1.2962518577951934,-3.268961386223491,3.8377063549528856,1.9330305772845724,1.2852669248457969,-0.2830434608943412,2.7952967374663613,3.7470509319890812,0.18979338800508766,-5.180489877434319,1469.1861463946689
