,BB ACOES PETROBRAS FUNDO DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-01-02,-6.306587648643003,131.08615659020217,-9.57172306972894,-16.86188360264922,14.16503867920336,29.80308033220297,5.004506724663226,11.357313558479683,12.35198388680664,15.376526750870545,-2.1165721763912773,-1.7662643481409743,0.6194587315918575,1.1312073373771052,0.1510643058767247,12.485832605735755,0.103555109198724,2.5886724836082853,-70.11848118925661,-1.6066223745291586,73.8886215307915,6.719289517735742,-1.261179971686085,-0.567343528640666,0.3561219333086243,1.4902964835331822,-5.178191010193776,-2.1675083199268905,127.62721347816073,1739.4039883960102
2023-01-03,-1.7331322784342795,128.81426009777846,-9.986402789205274,-21.12287456928649,9.037798839420011,32.89461328850388,4.98937165378913,11.645475741691078,12.434630685525384,15.578986943557307,-2.2061053321418425,-2.088451303759816,0.2028561072751036,1.3137921053161663,0.3508119079846388,11.781854515451396,0.0615862091249496,2.475989544520617,-31.37601420856996,-2.064276804958174,40.95788346302599,8.266412150472954,-0.8457951337626339,-0.7277385956975715,0.2092072253347371,1.755682913440425,-4.846783036707126,-2.60025270546293,42.07413249272671,2046.755005526922
2023-01-04,2.0371926575085686,131.4384547463144,-6.262518682837655,-21.911368541868644,10.295878766436871,35.72550280392456,4.734868739142352,11.385229246593354,12.073783522228135,15.1795634273646,-1.538204268026484,-2.2054455316069603,0.3129637870854289,1.5336682117021896,0.517855043908097,11.875076460296569,0.0345570582910916,2.536172973788993,-14.0641582789845,-2.1144708459075563,109.34544786007608,9.179347834972685,-0.5779751046588709,-0.8112001978100596,0.3380306122851149,1.7140821357256186,-3.0939833186409773,-2.651334123096165,63.02772989288729,2328.0413896066225
2023-01-05,3.222212635660737,135.67368124326737,-3.0442710701419498,-19.082525699429844,14.20501857072323,39.123072781197486,4.496128678096457,10.86547845606584,11.575828174711043,14.619888085620316,-0.904099500132463,-2.0505917172329244,0.6639639932039472,1.823540313885292,0.7292517105306752,12.532100219974758,-0.0017713587108973,2.6543585199453017,-5.574135283741993,-1.777887164536757,-4339.004320378742,10.043841142141298,-0.7775864905072613,-0.7402653860789689,0.4037260068722466,1.8101355779627253,-1.6465263312409752,-2.3293941877807467,128.20081668592817,2665.9955308619906
2023-01-06,-0.5288697919388019,134.95614412756038,-0.9643696803279396,-18.7149849994533,15.588475383977537,38.99553982696053,4.426348645827992,10.759436300726286,11.512794514780705,14.612995827582331,-0.4484613525541448,-2.0366419590518574,0.7876042735062182,1.8144390932527417,0.9049593389696998,12.85953137038597,-0.0486414359419606,2.71508619968492,-2.193519879958598,-1.7040371685914044,-186.41567594056403,9.765579782395683,-0.6218697221973853,-0.8701219091623699,0.2707665751433509,1.802425346628032,-0.7878323766402403,-2.2612627553191866,151.2456905309966,2651.4390899104587
2023-01-09,0.5763595460363646,135.73397674720218,1.1866864390403515,-17.497166411158315,15.945107036062794,34.71907699078266,4.395379596392788,10.542746126152352,11.29391355724762,14.442034406641968,0.0377691653572547,-1.9629895844853047,0.8342806927481019,1.5385570405792268,1.1175736667312348,12.559745833749211,-0.0964744521051731,2.7017030571124696,0.1485448554542457,-1.6477483789440752,-97.66620924787286,8.224402625644082,-0.7763283921521698,-0.8429469925007832,0.2837124501315415,1.5203333731547062,0.06449943382714016,-2.11162250662133,157.1631932772602,2221.989371662644
2023-01-10,0.7171943117211033,136.70745310750596,10.871723352179256,-19.34446232678908,20.36259278687196,31.45285669507797,4.380282530435853,10.319572148153249,11.057926741169863,14.269837866070713,2.2489523594595062,-2.184450714574904,1.2514023906044214,1.326969259276507,2.38256122556134,12.544475426089658,-0.15523101069749,2.763923376169372,4.134645786322668,-1.7970139035273769,-89.14401766020504,6.850998962706171,1.380764743695005,-1.182438141623518,0.4120702617378751,1.3596120878917537,3.8274057611026655,-2.2537908005806977,230.81545262065666,1893.5636183135705
2023-01-11,1.1310212696092226,138.2536434792929,9.682927017355654,-16.914960588199325,19.55535925292232,29.964651532671265,3.921836958562968,9.936855359443202,10.72674779662588,14.05610057639693,2.208722720659293,-2.0240905484688354,1.2146103200457317,1.239987633573199,3.3174636304622003,12.056518404385486,-0.2616413137338959,2.808050279997163,2.6111063637772305,-1.6682340904680126,-49.796488132453945,6.206936896803328,0.4776276539177691,-1.1876308894597811,0.1429734279610584,1.298855240281654,3.365525306720392,-1.9743015835166462,217.3197658697741,1742.9390890993307
2023-01-12,0.7182347789855381,139.24662922997584,10.33733537658776,-15.91057875596793,17.088076175203092,27.62410599516411,3.6134275160684095,9.643207988134304,10.461854869217166,13.9116574916164,2.578343889534682,-1.9815722325840337,1.0093498471557054,1.0833218356920888,4.142233189786375,11.112700646809389,-0.396666691800752,2.724645015218813,2.249187414002628,-1.7195381923480373,-26.62101918684341,5.531290222086843,0.9978509519287386,-1.2580219117960052,0.070603087956935,1.1973844772503204,3.619781163219591,-1.8412718547836193,176.1345704183309,1507.080233133748
2023-01-13,-0.2522203250659549,138.8954209290886,8.04665361669328,-18.00114608357299,15.213741524876957,27.533042685775754,3.251222444502598,9.44631329691006,10.336271784888702,13.911271479287716,2.161026234399009,-2.244185624973813,0.8400972059950084,1.0755086714539228,4.734833836449878,10.067052907520658,-0.600022789129143,2.635410513256306,1.4838909324228755,-2.1058079961105083,-14.471905407947917,5.677177438454152,0.0873836152439258,-1.306897283115519,0.0433762676408469,1.3186369812293663,2.999042603962051,-2.0069591463508454,144.83971196034813,1496.1693106923578
2023-01-16,-2.2832865895792254,135.7240404094751,3.1334009186994054,-22.6819418858094,11.968681792843352,24.164323717608514,3.0311699519610507,9.348188111254638,10.452274375670653,14.196118109376195,0.6969996179449671,-2.7684590857775904,0.5201307553603036,0.8153584832987015,5.876524964005604,9.298906117411311,-0.7919195244110182,2.513556831950696,0.3595193267081817,-2.783131261396756,-6.865027567408569,4.604998456075192,-0.4745734529777414,-1.495198333837413,0.0451309853828037,1.191192355189315,0.9113943165721792,-2.4010079393401575,90.68125622247233,1157.4925330390204
2023-01-17,6.413198030133982,144.4282918954338,7.369774325350871,-19.92188597279157,20.13607504504338,33.18761560144608,2.9362724097244626,8.266571313948392,9.681138528838613,13.313334027412088,2.162298594662876,-2.796808921267289,1.405008160632478,1.5458310795539778,6.543227106195843,9.22558302368325,-1.013699050945735,2.591848170420743,0.970331245125599,-2.506076888559897,-13.418261193538292,7.940343785151694,1.2095085691206684,-1.4478765736296342,0.3772485778078124,1.592610055080386,2.7389821671431087,-2.10943811791594,226.88170289009486,2058.0165512057133
2023-01-18,-1.3104946644713955,142.53556683615696,4.658693909854943,-23.564417866917584,17.316640347160373,30.5787138520842,3.0288392980676986,7.609231917084405,9.65523702533105,13.455703511786618,1.2011258873719683,-3.51711612747422,1.1165733059925644,1.3342452998113263,6.141617876789451,8.714957619300653,-1.2499301144457975,2.6003431507919053,0.592354874982948,-3.070875781885528,-8.625106156671617,6.904169228891427,0.0761267887198014,-1.891041647195166,0.221717143280648,1.480894846789934,1.5744668307610008,-2.3835508267438836,179.82264131963188,1795.3209166256052
2023-01-19,3.0913166877660547,146.94179259976502,3.006397005269356,-12.792238479302274,15.849106963640686,34.236697876893004,3.222668067107516,6.235818339301068,9.219249181828843,13.028120592078055,0.6161727933697301,-2.5642781805998025,1.0099935810284126,1.6574252247114627,5.632719982084221,7.961700978951183,-1.5336577695355111,2.602149962260799,0.3525331263277728,-2.008411638157288,-6.071356126842205,8.298190347620267,-0.7710686533923509,-0.754798261483892,0.0937397834723744,1.7079551231694698,0.8472730459824371,-1.4198386135422356,155.31319684246637,2159.3135699893005
2023-01-20,1.338680196194164,148.90887327723078,4.848819119627221,-10.11738039256314,15.896526052959704,35.65081740862969,3.497432264217517,5.7028641520867405,9.001170316182645,12.836602753382223,1.094558010039804,-2.334881993294965,1.0395245481560136,1.7909095799668515,5.177814201243093,7.378075709969614,-1.7973459737934063,2.5448504749437646,0.739335625146972,-1.804740875852239,-5.205974610473413,9.033613201093514,1.0097680258781256,-0.8230699291167469,0.2280684823326217,1.82658501200953,1.6334031620849208,-1.17902820974033,156.07305116898684,2298.919484526109
2023-01-23,2.033854518842637,151.9374631253374,6.339311950095959,-6.410861202777498,17.347085642232106,34.006376536037614,3.915926546175191,5.250637465483212,8.740563864604722,12.569113221887193,1.3582061019593303,-1.8300626718749733,1.2362626886300956,1.6967538054715416,4.948360571819716,5.799120217664189,-2.064181979500214,2.514249149414278,1.0748277641949986,-1.656974725210892,-5.234825752143997,8.482329881908504,1.2626694699421803,-0.562792402244737,0.29239553420905,1.7003502427953694,2.2693710506242337,-0.8500323620747564,180.23718855502426,2132.6690690639766
2023-01-24,-0.7397031494089878,150.81357692546715,6.234358911084211,-7.502405611187836,13.79108253811684,29.348346269891305,4.273504697500375,5.018950196370199,8.72850427353306,12.65801576354533,1.2200015350111746,-2.1320275394002164,0.8303559817192163,1.315418984884834,4.792638606433045,4.997955988809641,-2.460199392325003,2.549450017513976,1.087852166409902,-2.140983246250619,-2.946007448664737,6.531053416209109,0.7427161454341242,-1.2639464617837577,0.1283635529821518,1.4961191257862154,2.2245893775751293,-0.943093097179504,120.89221625303381,1665.0594246339026
2023-01-25,0.6771756991481803,151.83484981942254,8.515082580632289,-5.534636061068187,7.881669408216482,29.880175162010524,4.599362517619666,4.691250539608154,8.6145756534923,12.578012933538773,1.6294445005510505,-1.8615016217294509,0.155142688617137,1.3646316118777375,4.295130806215703,4.268808002530338,-2.9262979268941978,2.5779044425087454,1.7448609363725225,-2.045716387863634,-0.4567164593514224,6.658258460119713,1.5610251540314788,-0.9655070727799262,-0.1879354007657857,1.5214991500050636,3.198872570905899,-0.7683781711126174,4.2135012298420245,1716.4354063714047
2023-01-26,-2.7693498537098904,147.6300116280677,5.518079976555084,-0.7442917771635185,6.26270166117714,30.54814774425357,4.862127126458232,4.513033162043023,8.84504625046039,12.931804249568357,0.9249867885652928,-0.8735646431036543,-0.0321472065083167,1.3775536909131505,3.5718115351644424,3.8231058871779178,-3.323498094804866,2.560055835838886,1.2591379225980746,-1.031210309067644,0.0855554961303078,6.958541460218516,0.4705426344959936,-0.0833874281324079,-0.2348265113355579,1.6332850344794063,1.9386902594044748,-0.3468819015505729,-0.5629476608564361,1781.4254674159254
2023-01-27,-2.241591595675929,144.32074969471756,10.096102783674562,-3.235616168357615,3.711229831066318,29.42216176955743,5.0055924314783695,4.561489196885479,9.029888619692857,13.20695197425396,1.8130573528811864,-1.4104495959569607,-0.3142541087890756,1.2622287006603994,3.4119545207209345,3.088589207135125,-3.5619654515474752,2.4743554805629264,2.6598907190300607,-2.083070995600902,0.7966611802518695,6.737186294005876,1.3814848350664957,-0.0058781528507749,-0.3242485850967061,1.629665890254813,3.9566721622067287,-0.5660858086498516,-3.8046018539754134,1667.019383014687
2023-01-30,0.3689952047903677,144.85328634060858,12.451281582221911,-3.1411318479395325,4.454188009231855,26.542132837951705,4.762741588283364,4.486735321309373,8.978548189941545,13.132485038053671,2.4000052805899883,-1.412890625436109,-0.2335105467934929,1.0487038128225523,3.790018679958408,2.5857065271098274,-3.865616715157099,2.4712539532892026,3.015975890148136,-2.451657296691282,0.5423677130286237,5.572914557369372,1.397106052444516,0.1766607808006504,-0.2175193928947572,1.4838228931330426,5.1660857298644025,-0.5577724256330175,-2.516477933771548,1377.2087131242006
2023-01-31,1.4891269439846866,147.01033565675388,11.847279352526115,3.81106188526964,4.588096468991086,30.64258168364626,4.296014487916427,4.380871429153509,8.823349097474006,12.926138830428489,2.520150423775862,0.1399099400268227,-0.2226525917955437,1.3812674879492852,4.822794507610251,2.250976463086523,-4.290188385602329,2.522725050473955,2.24488161691022,0.272294032820604,0.4579149837481189,7.077447979451934,1.392791055494989,1.309169005948405,-0.2440123832486032,1.7147322679856896,6.601458036572133,0.05399867168288513,-2.105385918499744,1785.445531118967
2023-02-01,-1.7866571881240745,144.38376492745715,6.419877167313177,5.756118736215687,0.9236914771087978,29.82129465040424,3.999082654115787,4.479369781997009,8.972191709903305,13.136439554550286,1.3501097661735308,0.5710589735513478,-0.6273769797560882,1.2952584787248835,4.840980707088988,1.796189733630148,-4.454559133570135,2.459165356267379,1.115311312674818,1.4241169860682708,1.263637178891908,6.919048639784994,0.8468903007913325,1.8885305633729288,-0.2520348539075903,1.6733053461908336,4.120896422180443,0.22561627721244082,-5.4613879011726025,1701.5084713288188
2023-02-02,-4.686760255892219,137.61684401687623,1.9715292745774955,0.5882480854324732,-8.27348270946114,21.594337140342088,4.111966373566878,4.695404524499254,9.436035738694295,13.743898848013297,0.2312403769723438,-0.555838443163193,-1.5712234601363686,0.6385488958924104,4.108579543693611,1.4576057679166283,-4.427160372192104,2.379518316438014,0.2314309956054521,-1.7905296468807317,3.34890075734495,3.688205034619442,0.3494412739949231,0.8427752771845008,-0.5935299170565269,1.2990375733404649,0.8236129867968829,-0.23058760760504438,-10.105927614475997,877.6151434655861
2023-02-03,1.1645859811898474,139.21951049005267,2.56791543751947,3.623316191260272,-8.488406966565888,24.6124931132295,3.8853558790014273,4.6361540398750245,9.350819849752758,13.554696626334398,0.3982231912462124,0.0917100168052618,-1.6085268695262191,0.8692433842234457,3.30879813460831,1.1938469626712265,-4.28300555020506,2.308143295307836,0.4676135425367497,0.3561442782895548,3.511796752097672,5.104678895608009,1.3511132326628583,1.5647164987996798,-0.4311290757132211,1.581580007266777,1.752897262739865,0.03807210121529675,-9.087767546001022,1178.2330367597033
2023-02-06,3.708015419397448,144.38179140583347,5.613694150451663,9.369467397529217,-4.760660938553342,30.94940963000516,3.536083765718598,4.471563277202047,9.020322564005111,13.040839223849185,1.2988995268504302,1.380128735433931,-1.2542011521360354,1.388504854795071,2.785489367766489,1.1946044512435166,-4.217588180976253,2.313855962347541,1.64890865617564,5.166005337376445,2.682409582671767,7.825581569280441,3.0882811350578114,1.9304135703657928,-0.2402043968498969,1.9233673165746343,6.335572707506692,0.5623300826348354,-6.615937655216213,1810.7268572916573
2023-02-07,-0.5506202527797655,143.58679602102671,3.8575131964117846,5.231881191125335,-3.333130402818458,30.0142086648494,3.362375951245286,4.461914213987149,9.076327431267387,13.07675838354263,0.8436999958629992,0.455801404338618,-1.0891815540527043,1.312258552261354,2.484407555526342,1.2204515522580572,-3.954857879163088,2.2704257113436785,1.141856363238474,1.6663887730823748,2.499652002354884,7.558092713151811,3.2179674681230592,0.9594602866969888,-0.0570877125929566,1.9309810729811865,5.678684242665221,0.18817406742355267,-5.770770990651721,1716.0088024659174
2023-02-08,1.906245888631375,146.32391341679505,5.082553327111832,4.404544328542519,-7.546311820048945,30.342641892548244,3.174508822888709,4.40837245302207,8.908303127341043,12.80062306911038,1.2795291912779614,0.2736633338147139,-1.582675132667803,1.365288260041758,2.453641169880953,1.2794951424161631,-3.964877997194535,2.356132961363138,1.6554485459064168,0.9428796266571337,3.5559605727807044,7.417467810205865,2.5725288365783507,0.8588939417996443,-0.3827732330842145,1.8577694185723264,8.13092845909681,0.11294276979324953,-7.632273888882297,1747.6540397476097
2023-02-09,-0.1368127113898443,146.1237237034378,5.204133243557055,5.712456347563572,-7.48611107398605,24.738273234478783,3.069447138523826,4.44920024423187,8.905348216382745,12.79163280825105,1.362934898208638,0.5651177252522391,-1.5764402184768227,0.9271834010869436,1.9036792358138528,1.202441166370832,-3.560490622376358,2.267024367077039,2.197563825143196,2.091014505766352,3.942925449548521,5.231610998474329,2.7811543413476736,1.311005536095119,-0.1605707194586776,1.6845606813530358,8.374303055132827,0.23863492705098482,-7.507009341207982,1186.0189612609543
2023-02-10,2.796787844165083,150.21049424541692,10.673461969034124,9.257302723066704,-5.806130535992813,31.488676571500697,2.932110381000644,4.413779830912104,8.647375321485393,12.438886110833508,3.292094803567259,1.3727844452683158,-1.4291930314562136,1.4951989579344822,1.2418996692906246,1.3191235451732626,-3.3477537895893468,2.2669155816457813,7.772596762419242,4.593328895451792,3.691659938758325,8.20436795325275,3.483212828286426,1.374844647351038,-0.0696114331995367,2.082731998665684,19.322621725436264,0.5820690310448005,-6.593520932584082,1859.8609550783965
2023-02-13,0.4355795790974559,150.86478048401133,4.456528914180855,11.74245413077716,-7.726562382239918,34.65096190744661,2.599207281687134,4.482569406543867,8.588377708183275,12.373149062595443,1.3218846831232212,1.9061210055001507,-1.6626190511503465,1.7577506021846034,1.2264313998097554,1.4903497933445602,-3.151054194323077,2.300223208289041,2.8015038545633595,5.733096849197343,4.531562935929759,9.455130327058278,2.0381132172332896,1.470805661068972,-0.1758348964757544,2.247439266782713,6.87777380115291,0.8293111945936078,-7.508533011708429,2174.8910215697
2023-02-14,-0.5298940765040117,150.06535694869578,5.282744706936359,11.341746903736636,-9.381068186382253,31.38465357850217,2.6585177264923594,4.559258496479388,8.590761193614142,12.417790898996556,1.6031745977121734,1.7861703791687833,-1.854749054377971,1.487431709362406,1.219076073884345,1.58221162340419,-2.797080932863796,2.26321562019988,3.496146120807566,5.146980566268238,5.696548145258367,8.161226786587886,2.78012643993457,1.3902282592613855,-0.205690602600326,2.157390807268028,9.830042792574815,0.7996789241709223,-8.218845544491602,1847.0615943399378
2023-02-15,0.3446041148488232,150.58248834370357,2.477644841216108,11.527461537180494,-5.318109407500209,32.43812622040312,2.6408918231255307,4.595557661207188,8.503738731780041,12.361061135831628,0.5516955326233234,1.812473637560876,-1.3959445128526329,1.5785134589239038,1.4180695805055026,1.7926234389128572,-2.6756805746887293,2.344518815122264,1.0274306994445577,4.646445499942973,4.436533842512841,8.322433261630229,1.6447819096690453,1.283490123671626,-0.0785536769015132,2.152180128264912,3.360354566886509,0.8293356225070416,-6.106283423969932,1951.2101369491422
2023-02-16,0.0409152390128175,150.64409952872083,1.1652940575673376,11.420329230019073,-6.5480437797477,32.8518682427776,2.69835706075172,4.6419540253387455,8.47905675998433,12.339711172404789,0.0535946259353684,1.7712788103427002,-1.545063580118369,1.6138023512251802,1.7227903625658387,2.026024175676133,-2.5464886665664204,2.369983663100769,0.0839437231908255,4.058290568484248,5.1446063615404425,8.402528343765955,0.961058599625648,1.1397598943596838,-0.2500674644514605,2.0854044729503083,0.3335459613521715,0.829351406630494,-6.558535252564508,1991.3854903466472
2023-02-17,-1.5222716965593075,148.35088703905848,-2.3605607284098493,6.112996130242506,-10.78199694389076,27.45761879731936,2.7323717433407944,4.728000082498434,8.576973832609653,12.507449749271156,-1.237473399037568,0.6165105019098571,-2.0210665551811555,1.159917967907763,2.1434231725546864,2.1744411315395067,-2.349688065678272,2.340730503315611,-1.5774940720810326,1.3405107462381518,7.37741967155432,6.197900901591716,-0.0231908370524547,0.6227299781982183,-0.4638444484328405,1.7840670993750285,-224.07479060919636,0.300054342820429,-7.979733658770793,1450.7615696883056
2023-02-22,-2.5084816972646973,144.62953218995386,-4.100456246435604,5.487439216993211,-13.483685558926936,25.743326726743263,2.707337010069762,4.857317961374568,8.732257311101408,12.808122839247057,-1.8915756877123813,0.4713104657439004,-2.294518228100665,0.997908339320116,2.47077978541596,2.031665470374968,-1.9754142051159544,2.2541611076067825,-2.0726787943304066,1.1268118811996848,10.142846761401806,5.670106075909931,0.3591794821886067,1.0257458448216925,-0.4059478521164272,1.7356030618896583,-339.37776513634645,0.24051521103584372,-8.717342179361772,1278.1332592321078
2023-02-23,3.5048065940339823,149.69851757106787,-1.407010479409319,6.9835344236472325,-9.70294495360474,29.57721760568053,2.579249878834813,4.732495019833671,8.361677093178525,12.357917969311323,-0.9412376519185206,0.79987405827819,-1.9440577274535784,1.343529808622105,2.9210686621514137,2.120960012321808,-1.7153252517898716,2.2717095942329824,-0.8310955271683267,1.784757833860251,9.476676770486094,7.308694388766013,1.4556233686764477,0.8703153430708558,-0.2408115535076149,1.9988106336496985,-160.88296159889927,0.4063728326023356,-6.943041239639114,1660.3231164276515
2023-02-24,-1.6969802944967194,147.15816322673314,-0.3196155010292365,1.2903659201853273,-11.89511749837952,29.74936985796636,2.490570276786663,4.836980146318661,8.439003146168321,12.550573818333566,-0.5381466782036651,-0.3944131355631451,-2.1860112139685786,1.335667203674917,3.2597275012168305,2.037510982897881,-1.3496777291535322,2.2045204012203583,-0.4111669214022353,-0.9363230540494416,13.668266960150415,7.604098300550767,2.3210748166661146,0.4258894692284914,-0.2446049427265814,2.0644703546550485,-88.8212347916614,-0.20867389290733118,-7.735960569865286,1676.338983644922
2023-02-27,1.351437186804039,149.146913367997,3.3440539101191256,-0.8070995558827577,-12.351357986865793,29.14960938941341,2.4859343264155305,4.805729158407967,8.248676823280771,12.35912174126577,0.9346092795672986,-0.8334289865725922,-2.291761018854851,1.306859407379126,3.4839721245841795,1.965101040559439,-1.0799649624026382,2.204780909211258,0.666875969950574,-2.038182210261346,17.504267877978112,7.3257322063329955,2.9177265850478675,0.4113775400284885,-0.3123681306012131,2.0194312982267872,153.97034459516792,-0.44770827251975803,-7.704403872229857,1615.1634514517057
2023-02-28,-4.051065763822903,143.10487382274746,-1.2070230244896814,-1.4251321055313548,-11.503241956313213,20.55798449893228,2.623438550528049,4.948704004795039,8.488733699138006,12.852615271191391,-0.8491525918522376,-0.9342378383114444,-2.12704045268934,0.587274522577056,3.4758702311491203,1.8385545859104144,-0.7846851156053488,2.175320536078869,-0.6409041467608226,-2.514620217051407,23.010351045392863,3.469839672851708,1.7513972639537732,0.5621610177719097,-0.237285191707807,1.6352120814313411,-147.6297816340968,-0.5281032206869555,-7.243943634915965,754.8013497255504
2023-03-01,0.0105454538219085,143.11996488113334,-2.6463246670655494,-2.547477770299665,-13.446988949935148,21.709060786572323,2.6630610042373446,4.939450225685369,8.44777308816221,12.83179704784025,-1.3769873395641588,-1.1632088459508645,-2.3674436748095182,0.6769973334358833,3.209574510172795,1.789025927728383,-0.4921435761966952,2.1672218476314185,-1.142519444773512,-3.2115868795410423,40.63778931821806,4.008400152514387,1.7540896029470363,0.3557448290967236,-0.3841128960196316,1.8339699700117376,-243.01238300956285,-0.6640626720217336,-7.716633966002706,868.7092384578289
2023-03-02,-2.700510916926901,139.25499460521638,-3.5521793775204715,-3.989536861739592,-17.150816750622504,19.0029439241434,2.9576102383128675,5.056040107548503,8.623191475352968,13.16141234352672,-1.5461320557185014,-1.421600923885114,-2.7488030194195368,0.4535209970148683,2.6486592373898734,1.6684309850682129,-0.1798163444588837,2.150936438367264,-1.7264795460374474,-4.308042317853069,131.8203572417913,2.7750596166807107,1.39719141274635,0.3927861896120921,-0.5538962559372875,1.7353648632864342,-303.0434259789699,-0.8432164732724072,-8.506079619701909,596.8976848160032
2023-03-03,3.798687954936142,144.5448573119317,5.034277122505355,-0.2873932240466348,-12.919135848329896,33.48428109778407,2.84728703448404,4.868272496079391,8.209547439559751,12.656614885835284,1.4096227228374163,-0.7159680673596674,-2.3718449775149413,1.6148325803038062,1.574330623565809,1.6791523003514135,0.0765922317124436,2.191912118951872,2.549401277069989,-2.075766236135182,-254.2264852040726,9.324422223541582,3.310243969210397,0.5100729599068998,-0.3372593892002164,2.5433015497977984,265.98153261415007,-0.41808274962205133,-6.819046253411803,2043.8314074004952
2023-03-06,1.327030964780418,146.4630123264587,5.202935860720177,2.3462975902377123,-11.67139652603891,32.95461037725355,2.472011750970112,4.814838006004358,8.020084018786774,12.438893916477726,1.691844401153275,-0.1769191061156269,-2.2722997037450328,1.599550753092208,1.23638999782813,1.6813234156081789,0.3329726907146224,2.2460253780041946,3.3826375559576967,-0.5066466262267019,-54.73131895828223,8.858600764972689,2.7209773723269923,0.7820219012105741,-0.2971456974699898,2.3376347017577306,277.1585567484677,-0.10404326637777123,-6.269146036893491,1989.664213173603
2023-03-07,-3.102348444615821,141.91921934161135,-1.705597388870339,1.212009812931759,-11.35556300072856,28.75623081805927,2.38325742192638,4.966808675491128,8.1977103904533,12.78509328800971,-1.1439276278107586,-0.3998794282575018,-2.1845369208753977,1.2269179210007546,1.1576377216479847,1.6233100717358135,0.5708191411817739,2.238265533367867,-2.355032112503704,-1.2235029203607537,-31.37281097041269,7.008221251176941,0.7831351676153555,0.6021918702865579,-0.2084076341647256,2.101519745471329,-180.67033300082667,-0.2455280444375639,-6.108957913612324,1568.6260076725575
2023-03-08,1.4485226622713787,143.9749513958932,0.270328042426449,2.888019491417888,-9.277811107930392,26.83944927543732,2.3594084168779403,4.900066007972691,8.04062984269481,12.552603255135605,-0.3180240319828688,-0.0632879096789896,-1.968807099878307,1.0959857875255266,1.1693839688856855,1.7649467456712782,0.7958427412314995,2.352550615151382,-0.6416614198541242,-0.175707814240998,-19.89142867257249,5.847897458814086,0.4583512669614131,0.378881334302214,-0.3139103538988382,2.010100563680936,-49.725642752484326,-0.03879546055982223,-5.302622073378761,1375.7474764075282
2023-03-09,-1.0021606538141326,142.53209108165555,-2.591389368010352,4.595130309224542,-10.246953646056951,29.083230867015985,2.421989164418063,4.948707544560655,8.091539649779453,12.63973884112951,-1.491363397215908,0.2822950983249134,-2.0761922189153945,1.2649985503852623,1.027127695685062,1.7362763442766596,0.945976704515352,2.29420438965842,-3.5166669182817687,0.8045930519516384,-17.758990871265013,6.969410128998027,0.5592135090055338,0.7312890988422504,-0.2907351790717563,2.221980359962358,-239.3718176296427,0.17657207686333629,-5.543710199146833,1598.9251311277128
2023-03-10,-0.8818417234152554,141.27518363324128,-3.3181060181827613,5.317533977057744,-10.62017096319192,29.838869193158228,2.5766617714471223,4.970053476110573,8.133885589954899,12.698053551325092,-1.6838774442647448,0.4264339530537158,-2.1112675838790214,1.3177518310917171,1.0203830466488686,1.6581541422858963,1.1303711944145425,2.253545982130984,-4.252111648354444,1.2781679921412092,-15.192185595234356,7.42513507655898,0.2174925840127106,0.7365852129496535,-0.144835256053563,2.26549003931226,-287.53137119775806,0.2696603974065739,-5.646541155891538,1673.2883318559323
2023-03-13,-3.1565087760144217,136.81582006352753,-8.917269228876187,10.95961052215742,-10.913438203097764,28.345772492655847,3.069913474796944,5.104119526587777,8.388486177211,13.04652988152299,-3.23720714955649,1.5206297688319608,-2.082148774877689,1.1671899856025745,0.8517103543500408,1.6655937825696092,1.308102127883899,2.242813205038179,-11.668222416664577,4.659885367626544,-13.35222674487425,6.789588624844554,-1.0788638497761922,1.1873906560682244,-0.0931251810285331,2.121741954280389,-10.514209200910626,0.9925650466778123,-5.734608621008861,1522.7779024578374
2023-03-14,-1.7795006355102894,134.38118167601843,-10.926074830128982,6.610726280673683,-13.51052549793593,26.320841945309308,3.544188195533536,4.941593963224864,8.563858532647423,13.205184708716134,-3.3708005306944,0.6905852402521327,-2.3427714779863567,0.9989136767085692,0.8215899263347782,1.6819780734864616,1.4122235531284186,2.2360806302885585,-14.541015009374952,2.028915779650085,-14.206790042094743,5.8990894292113145,-1.211235849117983,0.7689662997241943,-0.3258971318835031,1.9676293290109372,-7.818919744148978,0.43871576866841994,-6.474323710139309,1319.0839608999408
2023-03-15,-2.2347045889795303,131.37815924237952,-12.452705998430416,4.102455460836564,-15.22123293855272,26.854879896200025,4.133386211477828,4.921470552763911,8.794920026726306,13.427700261757783,-3.2596476422341154,0.1837501667011183,-2.4757326827584647,1.02123722971556,0.4519119321162181,1.6390618840229183,1.520497994655029,2.216229383274109,-29.81417763322469,0.5517308670893165,-14.320223393226724,6.187476585347832,-1.5625706360682527,0.5328901161548423,-0.41413456009985,2.138753993896821,-5.951190601031659,0.11708479689619203,-6.84323708495508,1371.2867416768415
