,BB ACOES PETROBRAS I FUNDO DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-07-06,-1.3426237867610658,114.57439865485874,-9.634106071361709,-1.1437504467208832,18.33327841454677,13.452874037198097,4.14691410621496,5.125300816906398,6.327766542325612,6.531707206240263,-2.55823730193164,-0.7955617647387723,2.025967131440662,0.709807026049293,2.220476259180527,0.506945688540617,0.8357513615219649,-0.2570752163134205,-4.777709426328577,-8.043254839494374,15.339307383042405,-18.0346115567738,-0.2194474423900011,1.856543134866572,3.055701555092217,2.9534915525924195,-5.481728340171377,-9.470772162958413,133.511248799784,463.6251667086137
2022-07-07,2.887695466596596,117.8829583706954,-5.931729105019231,0.8016476158295042,20.90216611948721,16.72904753749381,3.6212056245019815,4.96508451907106,5.986996811500573,6.326752717194589,-1.9077038622042408,-0.4305156523286666,2.5678423494978744,1.2449719632451364,2.5160451515272984,0.5472093250083512,0.8107652686005382,-0.2726829040045556,-2.74565341226278,-3.9062685939466015,18.96191728268824,-28.88567502992655,0.0033038099787936,1.8882783557697127,3.293725226724705,2.9946271332500785,-3.770915386203199,-6.015966961748997,160.10776641452716,787.662975129225
2022-07-08,0.8777956678573506,118.91772987241544,-3.9249291835944575,2.877040476131746,22.49972179570653,17.753690059909058,3.255290210990676,4.910386645954227,5.780302751574101,6.253430017238919,-1.506213675364802,-0.0137678220259009,2.933435744630948,1.4176963775422848,3.0539231019794104,0.4671889707026584,0.7202737377658675,-0.2766044157334603,-1.6055291732451695,-0.1447066040925133,23.54125357791104,-32.05106129323938,0.3089556788076293,2.088215117309056,3.46283559701882,3.199429784931681,-2.691838860042837,-0.19027020422144017,176.58840361003297,886.5465082653802
2022-07-11,-0.3131945562324101,118.54528601605988,-2.9378888904674225,2.57519979580901,17.682320013735904,17.384891912878647,3.006914828337045,4.902159741819758,5.626211630326373,6.253721920873355,-1.3029624028640965,-0.0764760651074004,2.154854925325818,1.3529299947751088,3.946193022773072,0.403737686532881,0.6136998484103934,-0.2711167630959241,-0.9928295314820992,-0.9285679788818848,19.755047803803343,-31.207395179539784,0.4143852566929334,2.2280215445719977,3.2980325501545025,3.2131580476385357,-2.151581732806684,-1.055122402990834,126.2609683955089,846.0847965732171
2022-07-12,-1.723496437987726,116.50216223417073,-5.418246890219975,-1.5045457212676292,12.046041436647164,15.361767482024444,2.870457092341921,4.978092659534476,5.6036631312172585,6.339637082862263,-2.2296203792567866,-0.8959446672178493,1.155014832069785,1.009820073073407,4.304558292130725,0.430606178856552,0.5318366739081634,-0.272783474046791,-1.4868028718690574,-10.35771382349817,12.169739974712945,-23.468770623460586,-0.5232756969168583,1.814809061087545,2.726618036064651,3.145179814993731,-3.4571207258858494,-12.552609423941087,67.40538532161503,640.1892782274851
2022-07-13,0.2687611523386701,116.81527478789074,-3.874372268969832,-1.2060272486322292,9.83530461856514,15.671815097667386,2.5407034428783914,4.975104817990954,5.511208747807146,6.299615986207821,-1.9120412166167564,-0.8375762333353552,0.7705202285425586,1.059762670191828,5.001028653935819,0.4752284949264707,0.4653800493641411,-0.2740581151571503,-0.97138609637047,-8.768475792989184,9.12479559385537,-24.36015388523898,0.2820536036398992,1.90028285756238,2.4444131312814497,3.2145143012512114,-2.62412057853971,-13.501786773968622,44.22480441151083,667.6097858726725
2022-07-14,-2.986589337018386,113.32648224706688,-0.5837311458473138,-2.5413701911273883,3.889601270074001,12.217173002024834,2.441013707413958,5.18464944553155,5.63212494248493,6.470516635424764,-0.6427916802149096,-1.0623332007937665,-0.3043766046407779,0.4923256693271419,5.5972933394555175,0.5085481238059322,0.4141830446682501,-0.2597216840816426,-0.2803253657184378,-10.830489746466956,-4.138960029808317,-12.265442697601332,0.955978254334676,1.94018590260271,2.0042040204899423,3.0518494867371566,-0.8475650232692186,-18.835495861443576,-17.853302505491996,318.56014334279035
2022-07-15,1.821732572187229,115.39098768707568,0.39118254195127,-2.6413932403642844,5.974634559590227,14.26146979419042,2.3689420286787723,5.101646150243427,5.503972790451637,6.330831492519732,-0.2508080009661673,-1.1002921718270215,0.0646192377199319,0.8204344259881655,5.3347549344172815,0.5581667938986626,0.3887471863085093,-0.2627052697835637,-0.1113733661474291,-10.056673710982922,0.9148941488877508,-19.771328172717897,1.1094828042229117,1.8798350895014624,2.183763559992676,3.1399353266705723,-0.32094334955341625,-19.939269586944636,3.7040183011396297,519.4032101593228
2022-07-18,2.8446072130193123,118.67340804599648,4.513384136016779,-0.7482061403179314,8.589130500473676,17.511759805657864,2.349218254890756,4.959908494939344,5.325725757256465,6.13788681551804,1.5017982991162782,-0.7511363461503984,0.5548675900371531,1.3699249340307835,6.599357538136687,0.6144868116419294,0.3718087400447934,-0.2713774799717453,0.5346053701530447,-6.062892601672311,7.947829886332625,-30.984310826795284,2.093645034315374,2.1250894443576063,2.5547226171229243,3.2957519594388502,2.0510813852968917,-33.71774061942464,30.77536216652211,840.8444190836967
2022-07-19,1.3688376482706932,120.29785433381596,6.363451453084316,5.111199360690539,10.95626055437489,19.12030501502312,2.382021395745185,4.892189165725096,5.235698381186066,6.043363744951864,2.257796385087847,0.435057655038287,1.0136402592325502,1.6515801624900237,8.860447638046423,0.6362469102542353,0.3619433432095202,-0.2872214767999242,0.6069805405115141,3.34521757534917,14.662832633716176,-34.75053393318027,2.1801588122608555,2.5092871690336302,2.886776968094182,3.251259140670204,3.6568557828094668,19.26265206087453,55.27051178499893,998.1099675873917
2022-07-20,0.551271045474766,120.9610215730857,9.049315497065765,6.596456128772357,10.83727142081974,19.77698076585217,2.411562396763637,4.8243030272159,5.183783893556812,6.001606532502881,3.343883347708048,0.7479188589347986,0.9979265101159064,1.7665059911827463,11.587395587485796,0.6196516053931651,0.3439161275263931,-0.2963584632021932,0.6959271632363885,5.822928858518229,15.041560880843546,-35.77381857711492,2.4198444967704416,2.733384544827599,3.001584361827409,3.3401774569102374,5.9719385241058935,32.655405972319556,53.87415393650584,1060.1873896387847
2022-07-21,-0.8233448076247818,119.9650952827138,8.858204528093403,5.876622590721118,9.615264623841622,18.790803213986784,2.1958946488427142,4.806020887441813,5.203793804444884,6.038370165459643,3.58526870843902,0.5998516354066081,0.7563589959426976,1.586484886126174,13.65811821411224,0.6496700902714514,0.3322656246258584,-0.3091298900088741,0.5764243835135233,4.437482242603671,11.84575220941002,-30.98950736876956,2.401389791083485,2.2782250906823243,2.7113197308991617,3.2306886532349,8.073183544670709,26.091288388945532,40.990486363394,957.9783004336928
2022-07-22,1.0602957163586613,121.237080049122,3.5628375900499587,6.80080076131501,10.457706992662311,20.05033701189273,1.799883594648363,4.692302554864487,5.133097911317366,5.967619118176659,1.4320400725606854,0.8101828768145936,0.9279550548943652,1.810335317043957,12.35090757506189,0.6687130220022535,0.3159916602272424,-0.3195093455855996,0.2086895572504608,5.684984526548919,15.0740818623162,-33.81244335279573,1.6855688914466358,2.7166997603211764,2.730083012203107,3.337517404410646,5.0370137212761685,34.406071797548776,49.60683339680386,1080.3391648301922
2022-07-25,4.400748847527347,126.57241945215954,6.727623359191122,10.7951691999999,11.655430260381282,25.333450834396288,2.299976413619984,4.471363687202351,4.941326560960659,5.744293091697569,2.4966739522273063,1.7423178700408644,1.2033025384349172,2.794176453569425,13.015567209040318,0.7253341779256596,0.3111460770193633,-0.3473381741759602,0.4411863970579573,10.740617349570048,19.10970837556089,-46.21020576647503,2.291980654960495,3.403258773709795,3.001748620160701,3.5959457361690963,14.20166240067223,70.5071906156435,61.9232018522087,1605.0568499222861
2022-07-26,1.2979615842994008,128.21528083296687,9.385299642905936,12.200043985303685,9.988783445595075,26.960230878503527,2.8501342132729213,4.420009109811877,4.936345798657568,5.712174565096617,2.947218221239832,2.0791714129914345,0.8638303249270309,3.08838596390485,15.485595415323685,0.7769961099054178,0.2969952919396573,-0.3660180969290098,0.5424374885853511,11.827545169307538,14.357686168550217,-48.19816259970413,2.815801748193723,3.692697958847976,2.960625667592309,3.7714318604630512,20.774547686314943,918.9956586282573,44.408799805510306,1764.1399750218682
2022-07-27,0.7721335192472534,129.2052739930752,11.20642933088347,14.700941169104894,10.544516096900471,27.940533377230143,3.329571370224984,4.401725889741117,4.971719038461392,5.717473120786049,3.06979368747512,2.654731057591932,0.9664256706167912,3.2506915621251014,14.74474259146461,0.8713153072521742,0.3059407198786165,-0.4003973387110346,0.6932028220167978,13.411216730891494,15.704993136479665,-46.4182446622842,2.433077532762314,3.976011773990842,2.989111820513839,3.6469875341598095,25.2785110180053,1168.539842650222,50.03916455640126,1858.574163041628
2022-07-28,2.3657993383161102,132.26201151027288,11.805052170177198,16.642980656123104,16.98322257795759,30.96734966930676,3.851097989605991,4.338409206224844,4.964962111013253,5.663910742933574,2.8095156349722594,3.1398564850642825,2.261527890506172,3.809485433995531,11.636474323527189,0.9522062548408422,0.3097619330369535,-0.4363176304636688,0.9298108441430952,14.305705525222082,36.24848340555573,-49.45155539950818,2.325282412687357,4.333091907390439,3.708341351329908,3.857747277644886,26.759007072454658,1362.1982281027663,116.9372568274284,2157.6585474656254
2022-07-29,6.189175967132798,140.4479401403131,16.225334889667074,18.343537970020986,25.96958008834714,39.07314939983026,4.827406373239452,4.35162127917969,4.897839975584691,5.5132244540234,3.15697531029924,3.5198567822964293,4.12419610392969,5.377325224353777,9.506255273758947,1.0178650692423852,0.2997787188433041,-0.4795025468460662,1.603155216667348,15.048245721711297,67.3818762816714,-61.82741075963761,3.0468145007240155,5.100016795039767,4.889905897732201,4.341749883260374,37.691117737454455,1531.7083673506093,210.36762999218647,2964.640092414411
2022-08-01,-1.2888109892667643,138.63783165358595,19.37784422537301,17.38712343673288,21.131515370846927,37.28075936724587,5.627692229358757,4.647234644337394,5.13316021051758,5.729521897647967,3.268215694677355,3.088979582158279,2.98967493430901,4.855206991154364,8.778963178450931,1.070898439672781,0.27999240736386,-0.4987022717247066,2.095066546577028,13.404831306172335,54.81034489350806,-55.78080620572853,3.460406484455356,4.761624846934127,4.370427880064041,4.014019106321231,45.48780928807083,1435.5212929856802,159.82466562104148,2781.801477343243
2022-08-02,0.1638356104652905,138.86496979141145,21.200697033309392,13.799476168415117,23.41773663186081,37.505674137406594,6.115785965721281,4.857045043313807,5.300676976084642,5.85975249492916,3.305440214887623,2.216523594786457,3.323649448088032,4.779540024722441,8.089583921622012,1.1363934342975703,0.2702489522708596,-0.532869915986838,2.498937531596453,9.473615927832434,65.19023277618207,-52.55864657439749,3.256742710930771,3.758767243542651,4.327654544048945,3.951478777850827,49.99603418836994,1076.5754939445662,183.47697264929985,2800.69215844811
2022-08-03,-0.3436613110158859,138.38774461568448,17.394190414283305,17.32728380579259,24.442253304201124,37.03312033494476,6.400070371927269,5.078479719460028,5.471886771459136,6.006532939725179,2.563855911598849,2.8141791662854243,3.4041269178444407,4.578073283534607,6.249391036803176,1.2100512248461277,0.259625594259659,-0.5626670416160081,2.6256731513648712,11.810865134841562,71.74561161135587,-48.87143895801999,2.7111640224564955,4.147059816244756,4.330703234702603,3.902203467924378,40.58189616892448,1429.1751822907456,193.98933791461235,2749.834797802643
2022-08-04,1.3604567212895713,140.27044998874962,17.955875998678337,17.70197464611321,23.95171996272624,38.89739663093435,6.679335543900866,5.223431698508248,5.564489106621424,6.069159305758501,2.5404887658549367,2.807125638957862,3.257303549097718,4.832437058919036,4.485912685048081,1.3299178016948705,0.2581451861241473,-0.6048944019390103,3.782681051553692,11.025364895139496,70.21331828049956,-48.48586836250444,2.387481184506952,3.709069538269584,4.019144866936244,3.785850314749186,45.664619312746034,1466.2829044227715,188.7637272006349,2932.8830345630704
2022-08-05,1.7814153878567662,142.76924936946514,20.434353965052253,14.96605354358822,27.79490159926269,41.37173622785027,6.978362945760121,5.397127727957416,5.6697558617438695,6.130118691138495,2.786540062447564,2.209192518124751,3.87268473326816,5.182504155083224,3.7221542876037415,1.3841979441272974,0.2455470135428132,-0.6271169164511377,5.224256281750976,8.61386497975512,89.42147839767851,-50.65939819924141,2.3951264675136104,3.202516661592804,4.362414209114567,3.8809424808186974,52.32968809283767,1192.329419596716,228.67122439902226,3176.9365587978587
2022-08-08,4.869556558162436,149.7214787151752,28.51390553098342,20.022605552404745,35.78940261396389,48.255912880721645,7.33322658141185,5.596412239304794,5.704669397805837,6.097236476643234,3.753228157857709,3.0334134810656783,5.248409665128463,6.3339723831973584,3.496579996716497,1.5020457930810995,0.2408511614107589,-0.6651697268582519,7.871483712413736,11.302073752016112,124.3109720892933,-58.05995958248367,3.450687469305025,4.311744307944703,5.055859228952299,4.253102552857437,74.06778739075722,1697.623233230812,311.81228544574236,3861.972745688181
2022-08-09,1.4057021388909074,151.82611674385353,29.971116379715152,21.096960892597835,37.47243574506754,50.3399494191182,7.7541488684967295,5.982617188828683,5.93066356376912,6.2773660963340365,3.737188544002344,3.016568351887965,5.330303704490491,6.478822193028312,3.34064685319042,1.57125993097186,0.2246710094918824,-0.6861702344207906,8.674582376810992,11.485670395807196,140.70457081018057,-59.27091665965768,3.461085539436552,4.81381295660062,5.084494728199528,4.319049645442819,77.9845274487852,1804.6973673281548,329.22306779473627,4066.9938778692454
2022-08-10,-0.3484987236828663,151.29700466478394,33.50542756187936,18.21132188351705,34.77189326100419,49.8160166142071,8.081319350579511,6.406570747131124,6.2260544850443,6.539332517219607,4.0230139459279615,2.365964747212073,4.641857405131102,6.133985420642696,3.3831695420770056,1.646844803919291,0.2153533696844904,-0.7126001614196685,9.609704758963828,9.204097740211354,134.20016208009207,-56.28986982187432,3.5914013787757737,4.038780572297719,4.55649218958176,4.092514563433578,3251.126044887887,1515.7720538232356,300.9814478579994,4011.2170321359768
2022-08-11,-2.0136594403558306,148.25039824737593,28.476583153452506,16.1851006691391,26.560994059022,46.79923225249007,8.04190731998061,6.829515082116884,6.57257116714711,6.861050892270296,3.417180509919174,1.9222279932448487,3.14615358759611,5.4017293341926464,3.258914004639454,1.6619329740899011,0.199629706563039,-0.713258167021803,8.432456001383308,7.899166377826992,103.58337300225826,-51.9609050155218,3.0527423732810317,3.818351845641747,3.6031856879434954,3.864983506483303,2748.0648956414075,1312.7885071132964,215.35265596042905,3706.153986816509
2022-08-12,6.552760335708285,157.96489154125953,33.10891980116903,26.411338546561257,38.28087103004881,56.41863411665551,7.776003638517748,6.9223698190114895,6.535750569968153,6.740084874693177,4.1295271944208025,3.373195766707905,4.95535351776711,6.920845370022061,3.29040063572345,1.8642867690723763,0.2055143439295589,-0.7292662527703218,9.759060383269698,12.525169923667251,157.58975241767493,-63.96440946139219,3.5893429735594267,5.036297464752933,4.600761391910382,4.209489093233,3211.121848917415,2335.0508569076123,337.2912906346984,4664.7085198576
2022-08-15,-0.2017244910469617,157.64623766776504,31.046591429894164,24.81406226803488,40.702294271191285,56.10309942308107,7.938023857692395,7.3922744173282515,6.879162021894031,7.03014166639016,3.785214495532971,2.9422091979331024,5.058339339159873,6.58559752033017,3.0713207830849565,1.92135683618003,0.2030166371123917,-0.7075248406372624,9.783127551347237,11.31992630143109,171.40041511246767,-65.43612445331088,3.6445046972436432,4.763945597158757,4.800164602299556,4.136046170862262,3004.712297202381,2174.961778430875,362.39192671304124,4629.768352574885
2022-08-16,0.9629774544261728,159.1643353942567,31.583160694528555,24.098910968606944,39.35242857660939,57.60633707618581,7.966319843980315,7.773981347616019,7.136963064260771,7.24102554188522,3.838902486820463,2.705287151006946,4.68490963778448,6.596723554498596,2.892650980790654,1.9650645190681288,0.2000210068536801,-0.6697461733878374,10.572283093587812,10.702372185645338,167.16257742231218,-71.3211148475188,3.728129022258487,4.82971727103129,4.513311083303942,4.048481959775629,3058.1925059863233,2103.0851851873276,348.216770065486,4776.704375088019
2022-08-17,2.530740137044818,163.1923711139398,36.03321093469324,22.673551898635168,43.52736908900012,61.594943907099,7.912064249764637,8.089685374880826,7.329343563436494,7.37267401925881,4.427442319285366,2.423070504446148,5.130026024933514,7.015332912694603,2.879221118106804,1.978062105077938,0.2055094345676915,-0.6081694944040071,12.166557084489034,9.9096373019849,182.9586233118821,-85.04498035134257,4.6681315138150845,4.8646396434517865,4.658809421253324,4.163806844304385,3503.0208092312773,1960.187802212311,391.5792435452192,5172.176270187473
2022-08-18,1.2785884284969071,165.27892988719236,36.32704599964449,27.32800391879712,45.758648264423854,63.661078160931226,7.777935110181117,8.489861803801817,7.608899298146839,7.595156221194997,4.5413436109016025,2.8566678370277923,5.2333136918971,7.077405263977863,2.9295134230611373,2.0292193397195115,0.2165144382616625,-0.5294835736920748,12.057386609179265,11.951746507148773,183.9127089951157,-101.52156042499014,4.483797888606112,5.931197177240023,4.6798688736071234,4.157648242619787,3532.2275918628266,2425.2715155731407,414.6996025046328,5375.399862061969
2022-08-19,-4.041367674544838,158.59940064189774,25.30328591991829,20.204272880263805,36.26254723019598,57.0469322523238,7.600139380926936,9.179269410069828,8.185811941058912,8.134943298054385,3.1968819717069183,1.865657095223479,3.703042452375753,5.790568193609421,2.85508905497514,1.968383117954452,0.208599742775865,-0.4637964926298294,8.509979234100163,8.70022149024593,145.31374162563284,-101.5659770332213,3.0778285448728275,4.719338698026642,3.7477809790767465,3.8502685735787097,2429.67485693451,1712.5369103864614,315.6861066179796,4710.594391852985
2022-08-22,1.311204297720625,160.67896279927345,25.31966685671329,21.46714915216661,39.728705847650815,59.106138377454656,7.203360366319478,9.407916645022665,8.356585840196075,8.260168101241243,3.3750029110487536,1.9541659359169845,4.040803322791649,5.9479698459373616,2.5751075850439906,1.9661888301938184,0.1954056672310779,-0.4245601938875316,9.44091126400303,9.350388911444185,172.8062461480518,-115.72265015869982,3.5326211385902284,5.503940765203713,4.207520196081218,4.020286947107719,2431.1362205661453,1838.463023564969,351.6669917001014,4913.123078855659
2022-08-23,3.3049948530910145,165.98939424978946,28.46951917665971,30.60217320170052,43.71714542011961,64.36458806178139,6.818449448005927,9.535210354235092,8.415068564152948,8.271086104837197,4.027227510242453,2.885729626935373,4.48534792185848,6.571779094542487,2.5433120652771466,2.120022406201793,0.2104216689518514,-0.3815473806022792,10.79672745201036,12.97912651195727,179.3755865759088,-142.46133905343143,4.553945251314908,6.830594517052965,4.22212224475273,4.1276453041026056,2745.944719420693,2751.603901827714,393.0871166528502,5435.575075292994
2022-08-24,0.5405104652456583,166.88658429690744,26.178773777340623,33.84138034126074,47.13227282417331,65.25299586141323,6.522873465338516,9.898835335267778,8.689166729604722,8.495708997433153,3.858258874144508,3.106590798068467,4.735596482449777,6.4986004559727215,2.3050943985699948,2.2034165711675446,0.2176258557723187,-0.3419187740880072,10.917962599786287,13.956339970631708,189.07857825122312,-161.4717369989165,4.556504258491909,6.86978436017164,4.396719849203289,4.237892111205099,2516.6934432564067,3075.1630764137867,428.53651646197466,5521.021836453065
2022-08-25,-0.8065579114818644,165.54054734805888,17.866126895615025,32.10339536847,43.32907992038558,63.920134749332206,6.243100428962873,10.331642724918469,9.038696552650745,8.805298681749576,2.699383158952476,2.807881674119629,4.130456508201206,6.11488701737175,2.143169430236066,2.3033667107523232,0.2193600301109801,-0.3082680867515947,7.86336344660118,12.594620793740106,170.1948298542074,-174.6642254165563,2.1786447078220004,6.283956041583059,4.030862077293147,4.093676151177045,1685.252015759136,2901.003027084996,388.811297125638,5384.340659311107
2022-08-26,0.6886195858612165,166.68049197963947,20.227278508022007,33.145470340822705,40.40006713833246,65.0489209023862,6.187378213730752,10.608581881389266,9.25997289820869,8.98444365306906,3.1050153525758577,2.8324699693007984,3.714230906320661,6.114817314650482,2.000737168592996,2.3512579896692447,0.1990969248905725,-0.2584151812459244,9.602412874319722,12.779750128623968,172.74841160465863,-212.59676520322384,3.060152254359389,6.594696645334469,3.947442168456595,4.063724274267208,1921.190434582737,3004.848959590366,358.1901427580044,5493.823161228832
2022-08-29,1.8913138454005995,169.83294320203223,22.300781440515667,36.84676733012423,44.40193468832601,68.17051399509731,5.985014293968085,10.787027820879388,9.399652160372158,9.07555101681398,3.5561552199927102,3.1284030570293258,4.083586343561047,6.393645188688844,2.2844799148972967,2.448201754056978,0.1847140361798621,-0.2273907369956661,9.3166237463648,13.78406446902418,207.80386802302235,-255.1812525875176,4.127828614407823,7.062694419065329,4.209270644235828,4.254658979301888,2128.363982322559,3374.617081109946,399.7500625280561,5802.585309335285
2022-08-30,-5.121551065553387,161.13486228980787,16.437234191000243,27.181767255775537,37.67463392215383,59.55757524363481,5.8244630290329935,11.575759638204277,10.107927947465615,9.731149383287931,2.6471667878797915,2.07999782203231,3.130783630036795,5.074316537987156,2.916843275021667,2.4665903587477382,0.1675297392346641,-0.2040367686250216,5.285962814568891,9.761472856829918,188.8962252080486,-242.00996997746995,2.850532604867717,5.387061801960586,3.647772479372851,3.774649299179588,1541.832508768987,2407.7554835834417,329.5719235979541,4937.893224924146
2022-08-31,2.2443726552730414,164.75132907715218,17.45262747097913,30.112881365822147,52.09862138209065,63.13864183181964,5.115516442957222,11.5751970785063,10.113273062202651,9.707175261033706,3.212178288146351,2.333010205786822,4.554259165620366,5.452256175181629,4.498842983034384,2.5055696376608867,0.1561255918561822,-0.1832832493723784,3.652483741417399,10.778009324602126,295.0090756445973,-288.7661935380198,3.9890498298840806,5.83281522293379,4.613384981180504,3.926245832755664,1643.1950850722842,2700.5052918149004,479.67213421568545,5292.600626054137
2022-09-01,1.7075087373118911,167.564472415982,17.367341466053794,31.545656076088736,52.095274772060726,65.9242483950299,4.476503755318487,11.658129680085212,10.157609593352465,9.749850568295336,3.651658914923551,2.4390028464373885,4.532942720064087,5.710611600597139,6.0427727974886585,2.613321261962915,0.1554055319878791,-0.1641080941970512,2.705159600339613,10.880488322551878,296.28200406039207,-339.27400127224445,3.8767269440109873,5.788503927098226,4.382878855930076,4.00939017686745,1634.6664845797504,2843.4211473864034,479.5200412339291,5567.7609759395955
2022-09-02,-1.2636329321535025,165.4470725599444,10.503231720470104,30.489645027882865,50.13017738255605,63.82757494988213,3.892392826431221,12.037647073911364,10.476717300646648,10.053115358491889,2.43617628617099,2.2740809708244245,4.206232271210434,5.326400906556324,10.376841064511646,2.709983342301293,0.1331880506745176,-0.1194646245685934,0.913819055458385,10.101384653174993,330.8668171292627,-448.22409104413407,2.169017939373946,5.151870010915213,4.270962500406578,3.7186436231458506,948.2555100213815,2737.4584144282144,458.93744269724414,5354.69227591865
2022-09-05,-0.1263261454184983,165.23806965047166,8.833758772376092,31.856713751326044,45.65718514863718,63.62061788931533,3.5954870962936467,12.26226481716382,10.667085357277754,10.23508674024048,2.1730246675544462,2.343615709497269,3.710784435276968,5.208157292896799,15.522407991543709,2.837939753629372,0.122236435427774,-0.0654391277207778,0.5033421461654797,10.126372986871344,323.8253322344773,-814.5882059593748,1.3013315154476175,4.938172025767458,3.7365362208367263,3.624869090458575,781.3082152119803,2873.8036459520786,412.2365658904108,5330.594164961478
2022-09-06,-3.461730892545567,159.51797234713533,5.433661889451079,28.87649727406585,44.54750178787909,57.95651241326697,3.450872798298097,12.820163753956995,11.179422698402288,10.72108843735968,1.278802647078498,2.0088825651133897,3.440455821038999,4.44057540477725,22.092997512366733,2.772640244650064,0.1047503768160566,-0.0392205632925209,0.1997458817765487,9.28869278909038,367.1806352173235,-1213.847982557141,1.27482164849725,4.5187235390685165,3.634312484345229,3.44983805788503,441.298526919479,2575.4203447222835,400.5625819242021,4760.780162738116
2022-09-08,-0.8880972857767899,158.10129756439426,6.644770896723506,29.449649382747804,45.37149309529906,56.553704913817086,3.157965596115243,13.01854829144265,11.378244858207808,10.9218166201193,1.7809232258216086,2.022017993460333,3.451766018898533,4.227405631062748,25.355442718160447,2.851456221833985,0.1095574865553813,0.0131290507187902,0.2218101391082809,9.231682637266143,358.48795176964137,3516.701250551764,1.364474877402739,4.073903592179089,3.521148698894872,3.161367015845858,562.4094276467217,2632.373889402932,409.0266822503036,4617.0949081327035
2022-09-09,0.0363236886741447,158.15872578751134,0.1227071688908686,28.400445688932123,48.43669231642099,56.61057099419783,2.457513669610132,13.07633225284918,11.459147207041296,11.01916682586582,-0.3653975408030496,1.9325693109388489,3.693902693389723,4.192128165535335,33.55380393023523,3.018517010010742,0.1289838696279779,0.0713433766284597,-0.0267620760147633,8.371964884639246,328.1726223141439,647.4849074219103,0.0999152896644168,3.34933431071559,3.48090651765642,3.1306578528195104,-89.79694513654202,2527.091841149618,440.8316467102953,4619.37596114447
2022-09-12,-0.4869358291552217,157.3885942847166,-0.1634313554576686,29.512835121893776,48.0654761904764,55.847978011782494,2.4950771353536387,13.19231599411596,11.575510641890936,11.165714643833072,-0.4745777030040108,1.9996254592946272,3.62372730350127,4.065758620917308,36.48660567569751,3.112141149829456,0.1359056713112124,0.1445695022903901,-0.0324532236908694,8.476379977283349,308.6441762164274,314.01574919086244,-0.082107493992764,3.499754681172333,3.4912565429956035,2.9842700688865924,-10.966238955027448,2637.9690928893983,436.84833203185565,4539.710057186694
2022-09-13,-2.8446905440151937,152.9113758257408,-3.9286185268999256,34.14233062319983,47.747189868817465,51.41458531824243,2.8603726952397803,13.569341018453626,11.934000441705331,11.55431454851603,-1.730297298457928,2.2849723760069938,3.487258276018513,3.542367757010769,37.78037534564566,3.100409863746758,0.1001283056941433,0.1695962920936156,-0.1310017463266584,10.000474372867524,415.6361332375942,241.335649534312,-0.2331098813222858,4.2838644933359165,3.7219738160985103,2.9582269831906847,-14.07297354943491,3100.5569387785144,433.4162380184353,4092.9631311023627
2022-09-14,1.177723334215508,154.71224877951053,-5.196396299989112,34.60102838203929,47.70845368251134,53.19783022094102,3.013245225905321,13.32759511221728,11.803265218542958,11.490099563584376,-2.063248243719526,2.360700659716711,3.521968473753059,3.714396807169302,41.97641414365316,3.238902222155633,0.0654206357116771,0.2023060251856673,-0.1481087188383723,9.713927873039925,635.4375425250453,210.96153262794093,-0.3409857724525882,4.452741933431393,3.819033302637429,3.045663132611885,-9.808893913448095,3146.2462573848547,432.934947975672,4267.87891330352
2022-09-15,-0.2641770876484095,154.30353446644946,-6.640529091175701,35.892150034037755,42.40309316693199,52.7931166547228,3.235415278978394,13.273511503096202,11.842681457983716,11.58602527886016,-2.36792035977869,2.467454042877572,3.0616283516765703,3.645769532936726,45.00138113141213,3.3171018033434727,0.0389131188126151,0.2353569667466767,-0.1702437907196645,9.87361304030058,931.7651840305087,179.4719678511473,-0.432458690153515,4.7451683699825065,3.4972071083924114,2.9964325101651887,-8.055035872448181,3275.177962149668,377.6048239455838,4223.99779695031
2022-09-16,-0.6667989478926772,153.27464012206596,-3.35736484392812,35.520453244107266,42.28925804490509,51.77429376041667,3.4464058600840244,13.23250599160182,11.941435122100772,11.721183811341866,-1.2703209203798391,2.4468742516489392,3.0261501346687307,3.51389822230728,43.146611874359415,3.3883659030043605,0.0199916709511276,0.2684591475508167,-0.1014689514192453,9.55572069915235,1807.5815468964056,153.42016591263572,-0.1871262260926003,4.740304580701586,3.579634009687989,2.9138699091852627,-4.3912760399572255,3237.827819564081,376.341411202413,4118.704695801105
