,ALASKA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES II - BDR NIVEL I,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-01-10,3.668730462943426,116.61595965125862,12.281701765601978,-7.885618331391778,23.4118598083815,12.271916562942312,4.00131953583117,7.67786850242465,8.236921986204933,9.449117568771682,2.8143278847152864,-1.4435976279410243,2.050181245958193,-0.0259605140072185,3.709796617671742,9.907795796495044,2.369178734600779,2.23886698516994,3.0354831560585867,-1.1186900684473422,7.127863649081611,-0.1095661111735642,1.4832214518268978,-0.5915710244565755,1.7836582718415217,0.5473849770742093,3.4823000727684934,-2.21964146431818,2.844371406060075,-24.530394899995223
2023-01-11,2.300623957122938,119.2988543568243,13.893621176971116,-1.407817819369917,23.56772679196309,14.897420897487516,4.165782663220974,7.436424451890897,7.869787538477705,9.201785293995384,3.090162305001648,-0.6193772659857103,2.165393415010381,0.2567067346540875,4.567841092957743,9.56393281866335,2.7189211317839144,2.2712217375039265,2.8181682100459,-0.4815960476775069,6.267627962481378,1.0400394716218122,1.432422759715179,0.0213170637098329,1.130448976659147,0.8399337382524954,4.114267624488254,-0.9223917937117847,2.8703107298608446,236.21602558095577
2023-01-12,1.4828702316554754,121.06790155478768,18.36022089402461,-2.309988728349356,25.730503192622088,14.099361869879754,4.425523070378623,7.328188964769347,7.603892578034216,9.032998126162068,3.918077930680598,-0.751634978462141,2.5252985143554865,0.1711567061632956,5.654746521885191,8.933039624036905,3.0325965282538743,2.20579888980367,3.0663698552464256,-0.6166012227103217,6.33190022204662,0.7009062400021112,2.324661185672183,-0.3036847231371358,1.6891263017014333,0.8046681733746079,5.617075984222342,-1.1014988512493114,3.2342813093368177,154.60582060531215
2023-01-13,-1.469136229321344,119.28924915096718,14.369652553294037,-6.807742894230899,21.82388002277903,13.80381516080734,4.40409543645247,7.402382972136058,7.550032459453376,9.14171293720039,3.0310369349739714,-1.3517103017023608,2.025635204474256,0.1348177951355142,6.851103307578542,8.194598431343772,3.283905480039575,2.1401267676931104,1.9484417813801465,-1.221033270197922,4.657141211204349,0.5758843824394871,1.368612362557707,-0.660682518442332,1.246783539132047,0.9957161711805306,4.333186917335986,-1.9886291068423072,2.5761642978186012,123.24655819551626
2023-01-16,-3.363549018908752,115.2768967814862,4.684855205430827,-9.740270039468797,18.46290647010739,9.631858642363104,4.330751898807077,7.556088660657147,7.661032837828896,9.429529648472997,0.8460836988107886,-1.71231506760736,1.5573323200760347,-0.3136465820788999,8.613613550862139,7.698562393897804,3.4688852110177537,2.0427429804330965,0.4253938911396587,-1.680626044685415,3.439368361230476,-1.4478276382220912,0.0867875166145967,-0.625703910503828,1.2219479625921654,0.6844608473000285,1.1894223787433127,-2.558024853834089,2.0097041203266293,-295.7539744855206
2023-01-17,4.173213080334315,120.08764731657467,8.125031968707006,-8.243777056215256,24.41385469350313,10.464108887064013,4.3683487808869375,7.163596622373331,7.1928728522222265,9.021543622080692,1.6263251184371474,-1.597230006897855,2.4857742730941714,-0.2375803179711949,9.254188765459803,7.740203407260081,3.952956378234073,2.096676857822511,0.7676907753348308,-1.4782442890111434,4.523161040719371,-1.022256335938619,0.8047525315653616,-0.6465532919153194,1.8120948373263936,0.5851173181826504,2.3767435178092047,-2.250533515622452,3.011810024777289,-214.33412023249366
2023-01-18,-0.2298089324217267,119.81167517630608,7.531094496489786,-12.263862849926312,23.51988597263346,6.861899898522437,4.546594195612867,7.018905582123843,7.027023705452005,9.025195825204536,1.4319329142054458,-2.202907147754969,2.4169586247178194,-0.6386127125585213,8.610981133474459,7.418715771694128,4.37605875131864,2.090585215393073,0.7560599396652722,-2.084187850311319,3.881123749965877,-2.756933678124206,0.6440773357842309,-1.35584767456087,1.6470167671678522,0.2867159453885184,2.2166735017246944,-2.982551956677685,2.8611611810648325,-576.360478730571
2023-01-19,0.1958561571191452,120.04633371908646,4.214498449338168,-6.128644844820834,18.55247366561608,9.250924721726456,4.688042993557005,6.668988575972541,6.83153172928949,8.99968400674266,0.681269739520584,-1.398529801771666,1.7587196654612565,-0.3769729529094292,7.915008812944339,7.034810309445424,4.75296855716159,2.079849269257766,0.4035146270284184,-1.3258039465043718,2.527841085634916,-1.6311939068951238,-0.1632996855170234,-0.0515638751546055,0.7079921213762608,0.5535776280688123,1.0856196975821346,-1.7990516331253112,2.0265057194898746,-339.2637455273544
2023-01-20,-1.0609531398923957,118.77269837216812,5.059636879985551,-5.311546778900402,18.66475892194157,10.25240380862522,4.826176877187704,6.622137724029003,6.781563171683054,9.082297068307136,0.836886082402109,-1.285035370734413,1.7879609859591878,-0.2652653548572424,7.226962342282352,6.86592152132726,5.035815262923128,2.025179190672869,0.5588738488505415,-1.2394084579642757,2.4077869702767214,-1.189632387019994,0.6108548735865128,-0.3628889896182518,1.1039752422945577,0.7096558716469924,1.375453081007813,-1.6397162387030029,2.0472984420696547,-240.92187547433852
2023-01-23,-0.6315512960549552,118.02258785623924,5.88198569164256,-2.608542948703809,12.385600068559215,5.3618295736155135,4.913992274736483,6.585172517406977,6.67820963408524,9.118977322241472,0.98927894054269,-0.8817806002357911,0.8751069118732321,-0.8024865084304853,6.908583446136481,5.769925930953618,5.313443202613401,1.988333557645464,0.7036622064838609,-1.0063694828220555,1.0998795295020705,-3.680396703885017,0.6508730321692768,-0.0192811391554339,0.0625446989126627,0.1747428529844486,1.6555009482607992,-1.1188763537147233,0.9870564437810758,-731.7856271782335
2023-01-24,2.785552932744806,121.31016951357005,5.893648372899557,-3.0674140519202675,11.816866972477731,6.126463164227632,4.9235266852756085,6.407936937045246,6.420427484884225,8.864014396516808,0.989731967375432,-0.9777793601634468,0.8213705678892042,-0.7413445607564549,6.628015856707769,5.337594374873393,5.79779657857606,2.008987317930345,0.7352082218861413,-1.1738524957547822,0.9095783368525834,-3.270945914230248,0.376267233739894,-0.75060950487561,0.0622555099014019,0.3357042498083628,1.6594726315248538,-1.2034353185336704,0.8907194314291293,-657.1288859324646
2023-01-25,2.8051451620366707,124.71309586473842,10.825557514797064,-0.365143637396812,13.26128893137876,7.852045914199612,5.116276232023301,6.226255452678712,6.214908112103605,8.622330100300879,1.9164096014149925,-0.5722987260690274,1.0806447706380575,-0.5640905796366045,5.881195265220168,4.95298515068967,6.17215226162775,2.0237130186777583,1.6671578569282073,-0.7194203001501429,1.0881306336356644,-2.4033917552572395,1.449517010834409,-0.0096716975847353,0.2993758767839984,0.4845256776655294,3.362571974865208,-0.6844049636526102,1.1349321678043525,-486.37751840968645
2023-01-26,-0.2628755622045009,124.38525561284136,10.531647143603209,-4.170953131680229,14.597790803120947,7.633987827735375,5.359398634481787,6.230500416347874,6.21069442941092,8.646413895441302,1.7746339042881365,-1.1827440920630434,1.2962714081423985,-0.5898289515203282,4.869454913179729,4.706528298000438,6.3922991192242655,2.001336649619329,1.9531899756591653,-1.5657161906712698,1.2594444445415187,-2.5482495627754504,1.3082082473432777,-0.8990533768419715,0.6217650910120112,0.5816220898312672,3.388869166500809,-1.4092735871472732,1.3604680326510885,-509.990524235894
2023-01-27,-2.867594834061382,120.81839044855346,12.92977794098958,-9.137756815744783,12.058966551778674,2.8724876775368564,5.555441046237268,6.259534855555055,6.347236538163248,8.899530004844305,2.1436824226223035,-1.9707360893036303,0.8681033213330744,-1.110112585327088,4.595019658657193,4.193203396269099,6.436083568193912,1.923120170683022,2.5917411035001963,-2.9418776234589976,0.8561195736015572,-5.13721420662177,1.4639391896877962,-1.407908644322848,0.3467324575136046,0.2319572880079313,4.325693098591961,-2.3354054192897435,0.9311257527887175,-987.9480261873704
2023-01-30,-0.2087880677684173,120.56613606562702,18.57439748053348,-9.0645789289031,11.419326445490002,-0.1884037101780146,5.319000505532988,6.013893501607937,6.304838838372076,8.91763998593409,3.300191613446412,-2.039063936196403,0.7721930510550913,-1.4531254275040533,5.118066210929585,3.915495990596736,6.758243183610818,1.907071501612249,3.429756501154944,-3.131841632504333,0.7203873265199645,-6.794946810296608,2.08954494724106,-1.2526358522785197,0.4430594025566008,-0.0278125130697968,6.725217334295283,-2.304675533319341,0.8227201162028569,-676.9399201679805
2023-01-31,2.7746866570780293,123.91146855599452,20.485324582046346,-9.100661132381086,9.13639978616552,4.436057986470629,4.443093816604201,5.64182409193885,6.091047392231007,8.679509083340264,4.380877101682861,-2.179932475439176,0.4241900622215652,-0.9622742836939008,6.983485536861664,3.552079863699263,7.099692751261292,1.933641816006192,2.7872396755241726,-3.462420900053816,0.3639258574740374,-4.319346177171839,2.436211715956937,-1.6284200000280669,-0.0266394585401324,0.3872313900065668,8.375506460901228,-2.287441268148927,0.43662866533304356,-436.305944064468
2023-02-01,-1.674770528000824,121.8362357998057,12.88252714708774,-5.837596251816845,4.7181826014044645,2.870785192543748,3.4919040972989897,5.332569308952884,6.182419825018923,8.828010751204591,3.3969577045390995,-1.6944422387531373,-0.2967212619616084,-1.1254432085072623,7.284548188328018,3.12922630966364,7.125308811506837,1.8764556292605905,1.628357753997374,-2.887528668113379,-0.2574562676488595,-5.294782668795273,1.840813180936892,-0.1951700265705007,-0.1772044007671663,0.2447073895473063,6.806677018307295,-1.680327184026305,-0.310039140123046,-519.0193222239
2023-02-02,-2.312980027729772,119.01818799921844,6.079761724959609,-8.0155538441426,-1.3111330716579752,-0.1439662668899745,2.839297385329046,5.2490549454570194,6.324602923286457,9.036882752903196,1.7818088132804106,-2.136325183678909,-1.2433620230236155,-1.4343609767883696,5.907950369651745,2.866249893082629,6.939948040318353,1.8029549176299813,0.8563181455773701,-3.9123205194205584,-1.133116709207781,-7.189393282010177,1.2084873798865756,-1.0391629399381102,-0.7526840621015394,0.1117734566136833,4.3373387224738025,-2.0783515458116457,-1.326007049864017,-677.1333389692234
2023-02-03,-3.6004518401255625,114.7329954593165,1.9948214382303189,-9.074281462674511,-4.7434032618872175,-4.125494865813006,2.728185460554779,5.190540717377012,6.570407203622099,9.378156712140411,0.3570669340697742,-2.3643810071540687,-1.7192300150773825,-1.80799469788084,4.916559643696765,2.448780877779877,6.788460005423311,1.7467202775021318,0.1981354623090812,-5.011643140627808,-1.6640064560626917,-9.707139620370487,0.7338899452375153,-0.7787005745487932,-0.7684558662287319,-0.0718210157934808,5.732071174158493,-2.2707113671026296,-1.8997181671208014,-311.1237817008265
2023-02-06,-0.8769206092370085,113.7268781765388,-2.4774323200354806,-1.236824168619522,-8.532751950159618,-5.608134844192139,2.6301656011269587,5.067013702254509,6.642931770278033,9.466640212815118,-1.3299957001920029,-0.8752608253255344,-2.270893407563748,-1.9489782527389536,6.006052630615235,2.33512239336164,6.821460830804326,1.7483438509313531,-0.5824306171511917,-1.8992403171580703,-2.211460321797586,-10.55300185455633,-0.1598704299875613,0.930495198678996,-1.3580065799103007,-0.2354226501240119,-16.43936504628505,-0.8205809667219089,-2.5162046377178395,-103.85866217832769
2023-02-07,-0.8187482968623594,112.79574129839364,-5.451111071846313,-5.150504619529681,-7.5830651720802225,-7.860772164739798,2.9274271203291824,5.110820680334903,6.70571469910495,9.552058639909582,-2.210742548349031,-1.6335222008482129,-2.108008440595831,-2.1686312433616,6.636319737142938,2.1388522780038484,6.717484776217409,1.718080866166029,-0.9752073360601564,-3.903326626031819,-2.1043148822587328,-12.056995228144409,-0.3275777469832203,-1.040306734243278,-0.8551372803252436,-0.3413107261167707,-18.38350061347045,-1.5406593702820004,-2.350243986790324,-67.91169802043339
2023-02-08,2.460186042449175,115.5707263822938,-4.540571945080099,-4.0623485193899125,-10.594872893849669,-5.675989679120246,2.9555225628509203,4.963435631353608,6.547159103039181,9.323776780164678,-1.8816464591533903,-1.462793815613846,-2.619076554860316,-1.9886888769837,7.75787947527093,2.051669857030688,6.995562307813782,1.779656424286128,-0.7168516323388965,-3.5388164040433447,-2.4511983673645625,-10.41891621391481,-0.6671064734455819,-0.6255161776501621,-1.7024280318398397,-0.2954781423019999,-7.796296113763131,-1.3383943325086223,-2.815152942392397,-49.53549997651467
2023-02-09,-3.838825594766382,111.13416775787287,-6.83639259290969,-2.417043510655666,-13.41024759807456,-8.669177351060654,3.454619555457719,5.122054914265857,6.789773856174038,9.705940910507426,-2.27436598648124,-1.0962744505858228,-2.9401399862209803,-2.220007433756714,7.168121678810788,1.99235750432361,6.797120260664025,1.7202701531606983,-1.096112700819762,-2.818358615269465,-2.936962249654957,-12.525509980708865,-0.9062352737871728,0.6511698684120161,-1.4482115009777723,-0.3345780672037359,-6.7506475171880505,-1.0547320717687685,-3.2481361994533233,-47.97031686216351
2023-02-10,1.1354271192690168,112.3960152373697,-2.499097065023685,1.3648455894640332,-11.867598960594211,-8.23882002970476,3.641786905856408,5.068100239695011,6.69252617759636,9.604220943445291,-0.966496331682608,-0.3617309741683092,-2.7523593461789697,-2.1999584531467464,6.108561465493752,2.078144872757266,6.840264649467906,1.7275839437535756,-0.5762033672187127,-0.8821756658644904,-2.6929129088430286,-12.230309923183295,-0.3217227036703795,0.9783195045884368,-1.181159766401428,-0.2859581603522379,-2.916763506018678,-0.3487087326755326,-2.979647373930699,-42.45607942928947
2023-02-13,1.165229643213328,113.7056869247061,-5.314418705401456,3.4447886998101653,-10.449722593507198,-8.536659277878975,3.6687609883776737,4.996936704432216,6.592584616665544,9.497240802957256,-1.72676697820512,0.0493610962171754,-2.5790128752215167,-2.2573620501391294,6.152789077956509,2.1642403565674746,7.0039988604585615,1.7557306218073991,-1.029629854914803,0.1139680593747972,-2.42752189800536,-12.210706302746466,-0.6360478940389783,1.1904686982572166,-1.0062790010512326,-0.34058939931779,-4.621827939293226,0.047289079287968404,-2.738919258102673,-38.252437577883825
2023-02-14,-1.369015794454942,112.1490381115134,-6.395567922338871,-0.9897605583621836,-10.506999831076442,-11.014343533073598,3.898580672746128,5.048547037834969,6.672585967271994,9.633460584953394,-1.9022934665531028,-0.8295248025478795,-2.5566756170114378,-2.4838821892882805,6.162007747035235,2.152722443171892,6.929562212746328,1.7344027810173328,-1.203543527864499,-1.9453947711638813,-2.461863725468438,-13.79632310906521,-0.5190247538177892,-0.0144803530140933,-0.8556058782937586,-0.4065803808731751,-5.028926131789821,-0.8155502558768816,-2.74006858594083,-37.333420813177796
2023-02-15,1.8651606160704048,114.24079780167112,-4.836079318340985,2.424439007864729,-5.986272793685458,-6.917942171199774,3.874202161522709,4.955141198347007,6.538607406733345,9.453801263312933,-1.5117321436564752,-0.1561399337611046,-1.91767298869078,-2.0990463485962336,6.745236283169099,2.292124154694935,7.214814671104809,1.7991319907941494,-0.8682803229904954,-0.3375451617234911,-1.737939417593649,-11.029744967934343,-0.3863061541162895,0.7079764397085583,-0.3662328676726303,-0.1693494377235866,-3.824031662241197,-0.15358668403737707,-2.0128873272629817,-30.337763697787704
2023-02-16,1.0719791950950075,115.4654353864156,-2.7845313199750485,4.390937926426,-4.716184480766053,-5.397564527383807,3.824715615819911,4.895814764706112,6.469772841415712,9.353868238814185,-0.994899574883977,0.2436373836431393,-1.741764783840658,-1.960213400335366,7.209782420831548,2.4246654388034465,7.315063397811528,1.8122070381816795,-0.5277840187294389,0.4919456024675669,-1.5404955339140232,-10.117816276164762,-0.1836936841885685,0.9627815459768756,-0.5345646980473832,-0.1814398623598801,-2.463855272937694,0.24070489897310499,-1.8069606650343837,-27.402460487176864
2023-02-17,-0.0257134761337707,115.43574520924476,-2.1918199676704777,-1.005586327174708,-8.935228662889092,-3.950043163820956,3.835194026985588,4.882060124886705,6.472650275685613,9.357271579830163,-0.8376360010269798,-0.8610546871591043,-2.392816855087863,-1.806086968843112,7.303049148492964,2.439340361092256,7.229837841265107,1.7865117672303172,-0.4398842897818493,-1.7233022585023647,-2.142214945451599,-9.45980125866056,0.0201805224274808,-0.3555192639235264,-1.2452803044008605,-0.0539553386147541,-2.092786349936297,-0.857342630874554,-2.46845366130072,-25.20702355681409
2023-02-22,-2.399091223498573,112.6663363771496,-7.125398613389557,2.3749751834151325,-10.496243471457342,-8.976423839459827,4.030925917583456,4.998278818429664,6.614720392067166,9.594099457210078,-2.020894305725525,-0.1646885403633875,-2.5774152911684816,-2.286657343060482,7.00995762356372,2.3009763809693307,6.957269189013545,1.7208075546278363,-1.1620719654942149,-0.3577434561017296,-2.4505134158443003,-12.748908449920592,-0.3836731344577864,1.706522270610436,-0.8769290433995434,-0.3898476013012089,-5.11827933705885,-0.17216413644209602,-2.709174936191309,-29.74100734838852
2023-02-23,0.9739737810483096,113.76367695353072,-8.779686555999895,2.7971003490085007,-10.493180315836804,-7.212936633574694,3.938124067053516,4.927646975552589,6.533937038756293,9.502797494162342,-2.488586700009369,-0.0813844983889248,-2.6088127615233265,-2.1243137178688407,7.828527620419078,2.3736878649436983,7.025678696278345,1.7364056865884472,-1.2518782140710578,-0.1689497946489954,-2.4262166071908315,-11.625695095850777,-0.5717113174081687,1.0460385836120736,-0.9340876498589216,-0.1996108555634606,-5.712138643787601,-0.08608316249531503,-2.6996213993961833,-26.754473299439315
2023-02-24,-3.543581522349404,109.73236831786014,-11.78024454971533,-6.380955101909685,-13.313920526931794,-7.980797299331044,3.928211008586744,5.118856546017217,6.770807940837975,9.8646451679482,-3.258715263001368,-1.8713338500791448,-2.9341488806627702,-2.1254466799244414,8.720155408012012,2.247200437442977,6.782397426390661,1.6807282401904144,-1.46796938483576,-4.262676959586658,-2.9291351260972305,-12.474817058153793,-0.835245304438782,-0.9428050636576956,-1.0506887500129252,-0.1916601150410464,-6.496121093206161,-2.0810021356837156,-3.133196543426929,-27.23002559186738
2023-02-27,0.657403652027555,110.45375291463807,-8.578691948663913,-7.9429207660370995,-13.511835121459196,-8.761679105258589,3.603871447507493,5.092408083101528,6.719894397579624,9.81260159684499,-2.6636267993297347,-2.187777375768204,-2.985831614042413,-2.217521394851213,9.757013707462676,2.198826694938893,6.765654417914078,1.676789188216839,-0.983842890533002,-5.066818234484946,-2.965636713899116,-12.976976553203436,-0.5154647220626821,-0.8685609011247466,-1.2404669856571962,-0.2724381155294093,-4.667561839552385,-2.5077675980334178,-3.146309302169233,-27.172775945234054
2023-02-28,-1.552297058297658,108.73918255736478,-9.809515253789458,-8.039872956455401,-10.84755501755928,-13.651477293401,3.679042439203554,5.164175124537243,6.820789677860277,9.984540950271128,-2.943752906636839,-2.17614761540721,-2.551052569162105,-2.6702728175353707,9.015566508874992,2.1234692637092234,6.594222848549872,1.659986865975826,-1.2012769095967983,-5.292286342387024,-2.6387026084880163,-16.061240508312576,-0.633296265736013,-0.3646319097678923,-0.696971973988745,-0.494249155528131,-4.974929063159506,-2.6403269621981607,-2.723688401308136,-29.742424832330048
2023-03-01,0.2775634578063179,109.04100279246131,-12.00087928649911,-8.885164322580117,-8.234497799699964,-14.439936235600037,3.600125021051844,5.156540864369202,6.831811158935702,9.965326533192384,-3.616973252487467,-2.343295450720687,-2.1644532422737712,-2.7557455890807296,8.136146438567552,2.068321561799447,6.405121879085525,1.660513568071788,-1.6004574161828842,-5.84207938074153,-2.3086423791317,-16.53819948576706,-0.8018998098733598,-0.8241931338581695,-0.4526916477063555,-0.388661150487702,-5.546867435490981,-2.8512692664882566,-2.312949126507775,-28.8569014875017
2023-03-02,-1.964520476933884,106.89886996434936,-12.260199715953608,-6.919778462743337,-11.054942531623814,-14.84846548833579,3.2645607754872428,5.275531866607185,7.027265870063755,10.177156266145449,-4.068196994809416,-1.9178943744305248,-2.5056089909011248,-2.7397076192168464,6.613749283217281,1.8521362533775847,6.116329206801379,1.646775685583561,-2.008070727735444,-5.462833995416753,-2.8787823464284217,-16.931530388996833,-0.9968127362096716,0.2089196986570675,-0.8884834494431009,-0.3471899386361136,-5.2269290734619505,-2.3906681113093926,-2.746358497648594,-28.044931378022888
2023-03-03,0.5376577920138237,107.47362006828742,-9.69983506302989,-7.791599707919077,-11.928633133503569,-11.553858016764645,2.8525083121844004,5.295244362226448,7.037801247845697,10.136961755634054,-3.758275352781217,-2.075396975570333,-2.626000720469524,-2.4267453733729782,4.148876677364485,1.797687746856782,6.061193387864271,1.6712058430692447,-2.5839552527013727,-6.113260856055752,-3.0491142527092667,-14.719805547930036,-1.2151016958993843,-0.748628951798836,-0.9899810648198224,-0.1727106222190289,-3.9900492258074567,-2.5930843720155883,-2.8726479180315194,-24.487370116668217
2023-03-06,1.303679685519432,108.87473182041002,-5.10599729001565,-6.3210457768559865,-12.104852589516012,-11.590374863747629,2.521640914055157,5.242072060481102,6.973925179350775,10.021652108061415,-2.4296377315751023,-1.815919371839748,-2.675321303793145,-2.459508955558139,2.589969363850752,1.7421741126146002,6.08222382865701,1.6926739463088634,-2.3655391433521955,-5.463966049249492,-3.0675442287194223,-14.561778517956554,-0.6810969936414136,-0.3669341194190843,-1.0790368107642028,-0.405445118478483,-2.26165790266205,-2.252613761892936,-2.888236180600625,-23.233584769340094
2023-03-07,-0.9671044564536936,107.82179943702285,-5.192333452035388,-4.969400233508816,-7.996303925640744,-16.371363366087703,2.606941607851238,5.322309197462003,7.066744455165129,10.136226940044669,-2.383256323647666,-1.534584774547698,-2.0587898758483303,-2.904565405013678,1.724748887219958,1.6802537456965767,5.922335855950854,1.6702067285132869,-3.602269361255329,-4.860893588708759,-2.4566222337563466,-17.62735929918581,-0.6159208828932268,-0.1455108402542876,-0.1463911694461908,-0.7480612229090773,-2.285226127020164,-1.9525012394082026,-2.2526618515909034,-23.800479892977428
2023-03-08,5.215259375059578,113.4449859405201,0.5755932224505961,-0.0658069403210569,-3.929137926472537,-12.974544020814266,2.468451783223472,5.058488033836117,6.723500315994212,9.621029445582312,-0.1803087266401747,-0.6452405036525094,-1.558976046360627,-2.708287993457984,1.7543286803156355,1.737319198431703,6.1350515702836255,1.748959051693198,-0.2537058208075434,-1.8787229022847405,-1.7085065741099397,-14.89830108197818,1.0953488279394965,0.1622681004388068,-0.1634469120737461,-0.4783912316470614,-0.1637074779428635,-0.7805730623541283,-1.6238910749340403,-19.99325964462055
2023-03-09,0.362756339357273,113.85651481870232,-1.4832575836904187,5.783955675479861,-7.864929373074397,-8.854863907387525,2.489282786019084,5.04056796927242,6.704418303995603,9.567440497992804,-1.005885798917629,0.5130019602734491,-2.150457613651965,-2.2941186274146284,1.5550251445097163,1.6680176138651872,5.887253123582805,1.7107299682785382,-1.61022103905347,1.550236177144651,-2.4489464074819405,-12.830104031680063,1.5158661520342611,2.0688302292765943,-0.5694339675973203,-0.0946982335864022,-0.922002869196769,0.6185834385621879,-2.2340040484518475,-16.808492151439403
2023-03-10,-3.875364539008208,109.44415981806767,-1.5206915873858031,4.934501656656716,-13.342466486355342,-7.992379795171174,2.4816275909902368,5.221318182110628,6.984490316027764,9.960034101346873,-1.0240731594332482,0.3325534222860304,-2.848469050713879,-2.1183025534939675,1.565482739805149,1.599299998573397,5.636772563125047,1.6551703539624547,-1.6233767022933827,1.0857045156343612,-3.5295205327897725,-12.746945122150647,1.1606759454080589,1.621973471669147,-0.9237982125403084,-0.0542807399902319,-0.9408170842030611,0.4179654610647303,-3.079294934238157,-16.146733894975632
2023-03-13,-1.2619439505896055,108.06303586396996,-3.855100524915316,4.046663947620913,-9.360795351239004,-6.320294132874917,2.603241413217779,5.216190484265334,7.072308145523946,10.105599107316133,-1.872963882802103,0.1626722651001637,-2.2501046387764,-1.923516596544948,1.3828030333727268,1.5788993328165497,5.485747728111401,1.6230478515863425,-3.5260098708919787,0.5374183797745334,-2.90086860603379,-11.976410665867736,0.3246912380107486,1.0796849713940804,-0.0479750151139801,-0.0093244613476519,-1.8545939810437857,0.20656830490063635,-2.46312641905962,-14.875977593492498
2023-03-14,-0.0739165273094033,107.9831594205542,-5.032753997556213,3.090621606070433,-9.752380952381024,-9.35040182245938,2.671857967822452,5.136517936353762,7.114530229401471,10.129930879859456,-2.2656259017937286,-0.0209310707396142,-2.291791367876902,-2.219206076071585,1.304121114713794,1.5874646890143664,5.373992700387467,1.6065492314544028,-4.6417702692751845,-0.0677261176422583,-3.034060497526536,-13.992975576862872,0.1764116063950515,0.928332273404966,-0.4400175225526518,-0.2750066612009042,-2.4578325903466807,-0.026461958958188245,-2.5220453892720074,-16.919710099929965
2023-03-15,-1.376697838498564,106.49655759886896,-5.040150685041097,4.1147646897236365,-9.152249832170668,-14.150606754653456,2.792025158973418,5.170133886234174,7.2630525418895235,10.295442731743416,-2.170763857846415,0.1772933319604497,-2.162298531568312,-2.6509417754260456,1.1732090639764052,1.5552478495184747,5.2285221499702965,1.6009650778510267,-5.166024957866569,0.5893788978109736,-3.0036953838132696,-17.04760435544285,-0.1086566131689032,1.2161759459462038,-0.3386017910780455,-0.4686281598215174,-2.481112494893495,0.23032731119243888,-2.4282659290823947,-19.615447096954792
2023-03-16,1.3632705522358624,107.94839380775926,-5.508018251794645,3.4965043484766056,-5.97378375425635,-15.669811783501942,2.785195889049396,4.968152342705614,7.2029528784687535,10.169591781229776,-2.3440702672727327,0.0600565162948616,-1.739067571240288,-2.8339186611136973,1.1815858236111223,1.6026971314331908,5.198191036410558,1.6345416356364677,-5.525366623050842,0.1861673776493511,-2.4097655665934528,-17.631729468618595,0.0525288390772111,0.6928857340247677,-0.0074789501715868,-0.5064996475837197,-2.77261774958257,0.07624956676499525,-1.9374607745218784,-19.70805473384219
2023-03-17,-0.9000373991336574,106.97681789172536,-7.351652437183745,-2.852583613860961,-11.838919658802066,-16.80494015305552,2.7627531748053045,4.952367219682022,7.312511336397987,10.267348558324768,-3.0304296213613235,-1.22178299221539,-2.515080910865564,-2.9182701208149298,1.2984286441807578,1.5252421617657452,4.91929536102934,1.6095132748772156,-6.448047102906102,-3.9670540140378137,-3.738656926022483,-18.616122641198587,-0.0499519982143284,-0.0518295931670577,-0.858827104160289,-0.3694980721209968,-3.654253600571621,-1.557282211891034,-2.838996954090775,-19.985878269798338
2023-03-20,-1.4139716139404124,105.46419605323962,-8.638181473104538,-5.041693924195864,-13.23632161883116,-19.07310141567871,2.6840596623265203,5.101319987438443,7.467291712258802,10.42364557888271,-3.5986003697803834,-1.6152345610228875,-2.650085251150004,-3.092874783736912,1.4996968320774515,1.332176442624451,4.669982358291823,1.6023173659480865,-6.440540439083889,-6.185237996188074,-4.237480597235077,-20.12025286043214,-0.484185187960561,0.1244193782041112,-0.5805426824369481,-0.4170617966066903,-4.262971735492673,-2.189744890349484,-3.054722514087965,-20.859970516787907
2023-03-21,0.0044297428955619,105.46886784597164,-6.388304406282011,-5.341588972075414,-12.902741140364746,-20.42173592989702,2.469341565956949,5.184357631373757,7.513513281190878,10.424616775924711,-3.0003872808365752,-1.6472095495009471,-2.5893850754119714,-3.222721673975126,1.6028090401215525,1.2015491362562118,4.534647516485739,1.636195417548236,-4.622497653230371,-7.1072610688523685,-4.290384000850152,-20.53277870500261,-0.2894957900901408,0.1580245661313156,-0.443680211581246,-0.455172922266548,-3.276271356759645,-2.340036791400647,-3.0085814324621603,-21.003352612897455
