,FUNDO DE INVESTIMENTO EM ACOES CAIXA PETROBRAS PLUS,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-06-08,-0.3505094327344804,127.51267615653757,2.3049057729665003,15.8032339630731,25.931517709794537,25.931517709794537,2.007594740811359,6.26863948638602,6.198104076017966,6.198104076017966,0.6749679776730236,2.0704109685905454,3.3388880485023367,2.8711488262883456,0.7140212523747732,0.3564071149688892,1.87991693143561,-0.2313036085491097,1.897789677387922,36.41526615394961,11.00834578205874,-76.93645315219399,-0.0330651046430114,2.190717643468723,3.5811782325018715,3.8313602319695343,1.2086664060348942,5.207399269109016,151.97256307827342,1779.5679243071993
2022-06-09,-1.0709501290503742,126.14707898668354,1.004413282050019,16.033343619983846,24.5828539583664,24.5828539583664,1.9699013439499984,6.337987896807516,6.294160962992586,6.294160962992586,0.0277017280299621,2.08291025548768,3.0715659213980766,2.6072168871355577,0.6079480371750665,0.3062324365572565,1.829513265566508,-0.249416314446773,0.089760420198948,43.10928044668084,10.56725342285818,-65.79458440584776,0.122976973867567,2.1319983032309207,3.318070197512884,3.7521078424375713,0.04867417178331106,5.296792840009047,142.63369748343948,1641.0242753063674
2022-06-10,-1.1337484835609368,124.7168883916156,-2.856790229182995,16.895728671773753,23.17039774083648,23.17039774083648,2.001442175200178,6.368068978433393,6.3802879624295885,6.3802879624295885,-1.901945450697984,2.207346520732925,2.806658727776618,2.3448786920107656,0.5707761688097716,0.2571764487814943,1.753504650078347,-0.2639064425547195,-6.66922350296256,54.6571623098938,10.212285946707354,-56.69054967800511,-0.0454741529850363,2.2553044685467403,3.50807147790509,3.698040245723951,-3.3890327269882037,5.639872672491771,132.72591094428606,1496.1001291993928
2022-06-13,-1.3630576881691114,123.0169252559484,-4.251510306453288,15.20721975742337,21.491514164881536,21.491514164881536,2.2029961043203503,6.352859533878605,6.467841916625685,6.467841916625685,-2.3610363663498286,1.9456931584154824,2.5070529973615314,2.047873175322918,0.7576172888708005,0.1922385754080493,1.6037065907512775,-0.2684301225985606,-6.865410799930089,64.2988292292797,10.1110904931436,-49.343642341867096,0.2087629007756488,2.499978739197029,3.5839910586398536,3.665804270789684,-4.630747109191527,4.959462704690096,120.73462320780105,1324.531996328691
2022-06-14,0.7934651175017127,123.9930216464775,-1.2620400448576503,19.26361953935394,22.455506950504528,22.455506950504528,2.2676896550889487,6.2007981963598855,6.42317356220994,6.42317356220994,-0.9753908127013746,2.6464018689988,2.6725151633268283,2.206464194907373,0.8614891423028462,0.1082265795414761,1.5310534199534065,-0.286927117180899,-2.5675119360403365,151.6245270399809,11.211907120921008,-49.39408523648372,0.4063544653562534,3.032013374294441,3.687594295863272,3.771369425975141,-1.9692322436010132,6.584069645670256,128.39375544953765,1417.250248269188
2022-06-15,-1.1853921815362711,122.52321806222956,-3.237107149127706,16.828957693843435,21.00392894525262,21.00392894525262,2.4390666270432866,6.081464700736108,6.495143574079315,6.495143574079315,-1.7166200846990878,2.2973910672442206,2.417384988982984,1.9533376053268443,1.023175377050773,0.0533668899987669,1.509691741821716,-0.3091334817393227,-4.092114464257672,261.80095335431776,10.400310303295566,-41.041197232542544,0.1065126359529321,2.7970317518831296,3.4652146072889987,3.555275576029932,-3.7276275439602817,5.605755379696564,117.96581297250121,1268.7208195246133
2022-06-17,-6.847311214966245,114.13367201091698,-11.097026485812526,5.317115746128303,12.718413348034566,12.718413348034566,3.6586252061261786,6.349859770375459,6.942341668444525,6.942341668444525,-3.2932163172842435,0.3864988456425003,1.0660245002921027,0.6289033058234722,1.1715213294772495,0.0885941522865007,1.3649381676448038,-0.2882626231466969,-10.284613625445854,27.701754663279527,5.422008471439048,-15.146124661534468,-0.4762927038755354,1.9494269769575825,2.8236945017503303,2.9986683621778623,-9.179663545068724,0.9883920190582909,55.850230366749095,436.6061625440801
2022-06-20,0.8098189753909413,115.05794814417185,-13.54604979015678,6.861293480937693,13.631228448086544,13.631228448086544,4.233366818227249,6.1956215106588965,6.8563328650483,6.8563328650483,-3.4250378757144864,0.6444783062398911,1.2103377637811548,0.7647286290261658,1.5093256888271598,0.1216050503823459,1.3081002743060284,-0.2871882149790735,-9.606569212698036,32.835343965883176,6.343916250628642,-18.25713507226433,-0.6285652807458524,2.1758675275222417,2.8205113986456416,3.005561851535512,-9.172619317468195,1.6421280865235404,62.90185897464134,524.323403203543
2022-06-21,-1.0022975906916032,113.90472510202362,-12.294128851777756,4.784042087195198,12.492305383078104,12.492305383078104,4.608211882455338,6.146332006969233,6.896522049529692,6.896522049529692,-2.8751488185038525,0.3107942141959664,1.0359584878151442,0.5899577380632831,1.719339372829863,0.1621567365453854,1.2524780676110794,-0.2816033338374809,-7.706038236912964,11.780234771553074,5.704299930170992,-14.448183170985471,-0.4034304387244762,1.9962474123912897,2.429680474972036,2.933992654612303,-7.94309080255113,0.7994361849570225,54.39186865780525,406.8656548844094
2022-06-22,-0.4475625725266274,113.39493018412762,-14.251523582284442,2.5655668838153165,11.988831927211088,11.988831927211088,5.029188750993723,6.089642851789938,6.899345538578823,6.899345538578823,-3.0240391954574144,-0.0515102298264771,0.96037949437145,0.5115727175100248,1.826437970835629,0.2217892696790564,1.2070922816354146,-0.2751069698373523,-8.32684391542757,-1.4143105449185045,5.489215763070827,-12.829616597129988,-0.7624038668633203,1.9131571647810428,2.451240029840046,2.941235515975128,-7.967864641959469,-0.13573776835872653,50.66316841704164,352.95169462114336
2022-06-23,-1.999773287734241,111.12728866066054,-16.19837189609544,0.434291809902274,9.749309181085124,9.749309181085124,5.450700935659468,6.203088670127385,7.0184208504742776,7.0184208504742776,-3.147684431134478,-0.3950293992845805,0.6228492220266155,0.1787177411560734,1.897432925819412,0.2833810825267339,1.125790824641049,-0.2561074196419992,-9.04226243809704,-8.647021774427161,3.882975301355009,-4.897618048835921,-0.7486333144220481,1.8365033899813017,2.3085876026385947,2.821422680858147,-8.224893614377976,-1.0900040633653112,33.56818352856097,125.43163208794503
2022-06-24,-0.6184304045732114,110.44004371980516,-13.452015914447172,2.515021465668744,9.07058608430022,9.07058608430022,5.64847839816118,6.245781881426233,7.043411032018181,7.043411032018181,-2.5515729659064297,-0.060059964511774,0.5221395480693745,0.0766537131134229,2.051668386269572,0.3277654681041874,1.1005207493001472,-0.2472190440318839,-7.024773046028131,-1.144481266792572,3.3417302267708613,-2.1839078405246504,-0.3820213717335094,1.9874898449644571,2.1003718404809315,2.7107968303858447,-6.81459659182057,-0.17196467123155593,28.361108609615478,53.990360858824005
2022-06-27,6.336248671408118,117.43779952270388,-6.140208050655802,7.689513477609418,15.98156964596376,15.98156964596376,5.249245044257482,5.729759363055366,6.598109103245044,6.598109103245044,-1.3530462330716244,0.8366706660145162,1.602515703035117,1.123834980379138,2.136852137912096,0.3520717784503627,1.1178111169217284,-0.2629451178788357,-3.323800981635658,13.616318818539783,9.459177215384162,-28.20050767400709,0.9223433053254924,2.4257828281133293,2.8810219218380406,3.197357423838356,-3.3582279418688645,2.245079837294103,81.8856582101248,741.5185814584805
2022-06-28,1.3694801565120152,119.04608688341166,-5.49098335299382,7.278454730762385,17.569914227476385,17.569914227476385,5.142466839945828,5.529798111066184,6.488361265909015,6.488361265909015,-1.2552382127427364,0.7916045880237801,1.872100182981739,1.3821390223022922,2.057605074920722,0.3858780098261989,1.0821557895938785,-0.2707684706353593,-3.137152490504572,11.344034757349426,11.22468911589752,-33.1198727657047,1.387945070706723,2.439067016501158,3.0441047820546943,3.212803316106071,-3.052097050344565,2.2402973021662156,94.46421260770117,896.7817296407549
2022-06-29,-1.3033067538073095,117.49455119291684,-6.642017355153708,5.496622499539012,16.03761759490423,16.03761759490423,5.158735191514005,5.52093256877539,6.549092503055759,6.549092503055759,-1.4747470039636654,0.4691475078725638,1.618469705314188,1.129896365459408,2.009226666133274,0.4193217092414869,1.0287696834053366,-0.2694714066444238,-3.786446495142509,6.176956018944853,10.303091143209546,-27.460411879707987,1.3747645762755003,2.3600169010937835,2.869454328187558,3.147155528043567,-3.5971739953900723,1.5193986402576178,82.77343183667175,739.9795816260157
2022-06-30,-1.0416480318157229,116.2706715129251,-6.829444940381727,4.433499325430117,14.82891403506105,14.82891403506105,5.168895969830979,5.510709025480352,6.59130357413797,6.59130357413797,-1.5084519615702057,0.2761094293775096,1.4224415747731067,0.93386013674782,2.0359297211934577,0.4446511407930127,0.9726873658606084,-0.2646878172430102,-3.8297153303863887,3.4219157107687823,9.639011017182284,-23.255152886162644,1.8343486436368892,2.4803284893601307,2.9434386893441635,3.103580610101403,-3.6866334823496083,0.9647004566962046,73.51877196093363,615.5355657090879
2022-07-01,1.749510335961335,118.30483892873538,-7.311201248524228,7.362282306781374,16.837857754776596,16.837857754776596,5.007318346443701,5.332746265976277,6.455663306739535,6.455663306739535,-1.6536919450588,0.8335089161107686,1.7611863020702332,1.2591349076985678,2.222121546232514,0.470765910511091,0.948014295093252,-0.2722937523349664,-3.726421729674662,9.44182970942395,11.993095299779965,-29.852139287665523,1.1709346903527256,2.758197959602373,3.061631444729233,3.204548656795231,-3.9152590445524917,3.134293497363472,89.51819232026072,812.8551021864515
2022-07-04,2.235694717686898,120.9497739634331,-5.1829909778362815,9.8947996256799,19.449995568858665,19.449995568858665,4.667623340060389,5.102350805887126,6.302809567947347,6.302809567947347,-1.3184710442272132,1.3664208341910584,2.215948162456344,1.698437594554792,2.4044465185214663,0.4737430114444385,0.9097784393995452,-0.2802249897139856,-2.559477273386395,14.71675207040683,15.351758928935736,-38.201192307822055,1.7098013526145424,2.9304559387101805,3.422382925663177,3.365677346788141,-3.290993122823705,6.5855790786595705,110.4122352659121,1070.492872152142
2022-07-05,-4.027845546116271,116.07810387980926,-9.286478283641024,5.143569750616478,19.53265807483889,14.638734242502306,4.6216789501356486,5.212073539522807,6.475590387725375,6.541247226664358,-2.219840049680468,0.4250281254806388,2.167261125877392,0.8955318939038819,2.325838492360888,0.4549886482724672,0.8763305520649401,-0.2780343322789353,-4.411049203963555,4.868863992061645,16.01484198097718,-21.06896464682415,0.4527746402363445,2.4602971319460982,3.1474974968646428,3.082450539710892,-5.486331324587381,3.3811782152375955,111.393075453523,585.7895517388247
2022-07-06,-1.4241051809765426,114.42502958847756,-10.263800402081834,-1.2855742017556762,17.952344086594906,13.00615808874889,4.3817833977363545,5.208191194833123,6.408534020229692,6.6097577589003045,-2.5648197697201525,-0.8101309955624835,1.9409919121852337,0.6338410379708019,2.403968475013861,0.483311328336704,0.8229883059186454,-0.2782683033545204,-4.674971740251687,-8.730019079566217,15.114324970079675,-15.055741771995365,-0.4326004461346011,1.801013650994967,2.947212100493584,2.885357277768557,-5.935614360731962,-8.936522474309596,99.12433109366926,418.95357186369307
2022-07-07,2.780060209085633,117.6061143053013,-6.770640073468403,0.3736196255523295,20.26046859215681,16.147797323590623,3.844008068529682,5.051701602781164,6.07158477471147,6.407848142240693,-2.015370099655009,-0.5078634473302153,2.4263791049923364,1.1385069332866584,2.7475687218510827,0.5287709094644538,0.7977515591678478,-0.2939187171782645,-2.8196197105228262,-4.851958655347481,18.46686009227829,-24.82107845130648,-0.2679554285096202,1.7991617218188656,3.146346335957178,2.9164482657931954,-4.239418854138195,-6.722529857879298,117.39742477330577,729.5379537389064
2022-07-08,0.8459185427049265,118.6009662335646,-4.903844408663222,2.5797794793732187,21.717183868898875,17.13031307809422,3.4412157264243506,4.999841037049036,5.866917664507856,6.3337786142544,-1.7093022715713198,-0.0729755853185552,2.756747188952608,1.301290841187572,3.2944597326865006,0.456962497018699,0.7074355239451922,-0.2965533596498192,-1.785445364465721,-0.7984601111881953,22.86230791641934,-27.792934501135026,0.0060335509656562,2.0127786304068107,3.2963105973340543,3.117716195485221,-3.2200538984989073,-0.9560528002560361,128.8857145324397,824.2088100838963
2022-07-11,-0.0661869758209698,118.52246784072015,-3.6535276799327367,2.4061965428386416,16.82501408432742,17.05278806609819,3.136759847369946,4.97807615791607,5.702579346362213,6.3176070121716,-1.4771726191560623,-0.1092593048597195,1.975661052452122,1.2866808750988703,4.055516275384425,0.4031789098948752,0.6025533158479541,-0.289730282608575,-1.142526732669521,-1.3490317256288782,18.697704612696235,-28.056246125758392,0.2011766739055527,2.169255101553968,3.1264964273089606,3.1562743872865826,-2.5365585505200117,-1.42517456717446,89.78041839189459,812.8744118951715
2022-07-12,-1.8465505069624188,116.33389060994296,-6.177066204880356,-1.8865698995625515,10.998810572483285,14.891349214649996,2.96579443253418,5.064951154119603,5.697751775165995,6.412026173670944,-2.4138048365715936,-0.9560052214092518,0.9521445265411932,0.925054632380669,4.263352882175695,0.4419176812619457,0.5227140866355439,-0.2905222819153867,-1.6791593713619053,-10.957062717413656,10.378681778471456,-20.41659068555684,-0.7812426673639619,1.7410476794226544,2.537912670637815,3.0790321002424617,-3.7622473342844307,-12.770835634835528,43.231892759571366,593.1474514900402
2022-07-13,0.3936031154687214,116.79178442772968,-4.677834719937639,-1.8915730806347204,8.81599056365721,15.343565144562923,2.573093466782636,5.058215376284295,5.606621804396673,6.363280012969424,-2.2002279458702767,-0.9593453471071012,0.5756021864124035,0.9975748187545248,4.871711978779518,0.5000394923344841,0.4595359177455443,-0.29113642647815,-1.1620950043047709,-9.704384274228426,7.022701913771072,-21.80368833406243,0.0360696056409964,1.790674550972221,2.264266859112568,3.160396461610904,-2.9752768493718906,-19.03069915559754,25.717073515673786,634.7847905622264
2022-07-14,-3.011815097769266,113.2742318313812,-0.753011941518516,-3.223899276371888,3.3798475235675536,11.869630235233664,2.3963732960433166,5.279371734932383,5.741521447219999,6.538073212613583,-0.725406221542215,-1.1725551138499135,-0.387360882277904,0.4340818119260895,5.409198450630773,0.5405854956465989,0.4113868596249997,-0.2755756165303099,-0.3213681498198196,-11.451203140967223,-5.406202851107045,-10.298656689477395,0.9378522093216698,1.82918679437204,1.9028673377036365,2.9984086136132566,-0.9135659236369186,-27.94142052636826,-17.723137321723506,283.8058666636733
2022-07-15,1.860165033978856,115.3813194844167,0.2810508491248697,-2.9569230811073903,5.643894589269092,13.950589980510914,2.3266067080277373,5.200533639327783,5.612150930379579,6.394499953878389,-0.3027075031693169,-1.1400428445365782,0.0044408206654219,0.7636488111868692,5.100645778342307,0.5912118883985922,0.3886413693995905,-0.2782387529690166,-0.1380768902703432,-10.028267833630268,0.0641273878475658,-17.550223453084147,1.110253617477125,1.8132134435756624,2.1063539478397826,3.089600342419138,-0.3701266071793477,-26.97875631951325,0.19860511403548892,488.3152287913722
2022-07-18,3.119258984186146,118.98036165850688,4.456036878133941,-0.9983916221745752,8.567287051585565,17.505003996011116,2.313604021311432,5.042895324303756,5.418241274469573,6.183264351482228,1.5001291014344338,-0.7883869821419731,0.5413618587014157,1.3587787782639762,6.42186507914078,0.647947744392992,0.372349786564604,-0.2871831300933058,0.5404512051862319,-6.135916145074717,7.877617426082908,-29.255508074100696,2.105041225560046,2.0572423526754955,2.516414584289197,3.2689266422670986,1.952557742510797,-56.362598128366486,23.3745815335567,840.1688381190219
2022-07-19,1.1073219686237312,120.2978573414995,6.087509508725911,4.91424864895346,10.801716479979945,18.80616271949114,2.360608026998714,4.987556124070341,5.341127858201827,6.102669521632375,2.1613827004748045,0.3872505063924479,0.9646971064475948,1.5840538875774102,8.709075315649713,0.6720123976021861,0.362922777323412,-0.3030695515423392,0.5858460476267393,2.87410417069471,14.19742962393987,-31.89682807509434,2.1040797224595265,2.4405466215955625,2.8253569074493576,3.201010618236135,3.3047453772422055,27.381131839196883,41.06026992636789,966.6957380341937
2022-07-20,0.8439255238077203,121.3130816641982,9.165879170003958,6.479130685293387,11.032235962480232,19.808798250537446,2.4144730173915048,4.904967567347109,5.274097274026646,6.043289589319844,3.388129399049134,0.7116992566945965,1.0178044948447356,1.7595865999646587,11.57793291505308,0.6536862863543996,0.344728822246888,-0.3123726786155509,0.7065636908984909,5.3402707761555375,15.571659708535284,-34.04168196848104,2.3992598312252813,2.668432098817137,2.9880100945106056,3.317093475500265,5.64510966368242,49.48849636262583,42.77700256453915,1063.3691381073124
2022-07-21,-1.0995572449493451,119.9791748856882,8.637384452766552,5.460090700691913,9.438077800301258,18.491431929286925,2.21881577838129,4.905723568081729,5.308955565160606,6.096343154993061,3.448710060003307,0.5027530729917382,0.7080016751597523,1.5222915580196916,13.718543439393349,0.685225373905589,0.3331232005759574,-0.3250312946489002,0.5577889759217766,3.599352407286807,11.283361311922029,-28.55236364135889,2.252968657097764,2.1720066856457194,2.6485114195378365,3.182813740424384,6.874275915648626,34.96466830720544,29.953061996798414,928.0411719637069
2022-07-22,1.0686582611461048,121.26134224975904,3.2558024269826022,6.299155680975741,10.422760002149523,19.757700405349567,1.851513693309124,4.794947105907987,5.236175815188837,6.023230793962647,1.2262778712458595,0.6882199176669364,0.9030134453938972,1.7450360780287812,12.480502561467926,0.7026311849531354,0.3166439043935999,-0.3350566583159222,0.1819213817096981,4.696600681999922,14.932664415621828,-31.370082584206564,1.5014200767525432,2.5771458099797733,2.6870260416567096,3.2903750581060565,3.115956071908811,46.78241792306018,37.67960027884041,1051.075504175876
2022-07-25,4.312570168350716,126.4908227213638,6.253658589587388,10.159693258271812,11.493758163484086,24.922335267333484,2.3293757404589,4.57470880385016,5.040160695134368,5.799278235572601,2.261690263838916,1.564047291472311,1.1476298171855095,2.69679299679538,13.192272439683457,0.7595100342471603,0.3119085872377343,-0.3629160344045372,0.3993494264999329,9.420627235068196,18.54465998633742,-43.09386042372267,2.0006177914681373,3.2151724986527404,2.936854991990668,3.539328864660945,8.234554603262119,101.43432457708923,46.09396379456892,1563.9452932160057
2022-07-26,1.4304787457394497,128.3002470557039,9.196763384410009,11.711358493089374,9.879460514837172,26.709322722014083,2.8766883773948493,4.518439947082633,5.024707902027136,5.757008572833123,2.8544736692256576,1.9257246297333908,0.8268823472847933,3.020751380464086,15.770711319436105,0.8097440919834277,0.2974767569805343,-0.3812238265310649,0.5206760216149011,10.745704945811877,13.96694755792475,-45.61753590265726,2.5844593261496094,3.499346251463335,2.903208603298012,3.727719586401365,12.834716997186524,870.1271094068264,33.109482325521284,1739.0491593729237
2022-07-27,0.6443470299609677,129.1269458870399,11.057194567493015,14.314393047491071,10.17623269420325,27.525770479657048,3.353293555433307,4.504476641227946,5.061315078764907,5.765621433779506,3.0035731272631203,2.5083602835174807,0.8765535111180478,3.151608016853729,15.079701286869891,0.903523489005052,0.3066549550426779,-0.4158141061340635,0.6679086156496878,12.505319941743345,14.46744437098255,-43.699765026693534,2.23850403225176,3.76603132644342,2.893857874168358,3.593036379069854,15.74262757514423,1129.88503048884,35.354089534734,1817.0978732843182
2022-07-28,2.11080357036646,131.85256207112872,11.451537625231232,16.024101528042515,15.954976616676976,30.217588996078987,3.847252047329476,4.436680794294659,5.055191942172675,5.717244949335187,2.720436649303311,2.9308178243673484,2.0177580682917307,3.64280785343127,11.909703927893675,0.9833763736614788,0.3116463640519767,-0.4512674203241764,0.878796444649597,13.222915967089635,32.7298999913282,-46.151846695396586,2.088292519840997,4.056601816194427,3.5116234291233823,3.780217420263386,16.358997779733507,1300.3103152947074,81.28391114458952,2082.6824801428484
2022-07-29,6.391862776475898,140.28039690598297,15.982355575459048,18.3377038760662,25.535618582954207,38.54091859554373,4.80899499547821,4.419073332855397,4.965709820860663,5.54627420344108,3.1185358755813803,3.4648100237924546,3.9804361818626615,5.249320363892981,9.72982144705584,1.0493941054604958,0.302276205379335,-0.4942538980302389,1.5413462107701972,14.590561829802176,65.38950366529848,-58.90529186696744,2.8160295909802184,4.913500262503471,4.772290065966038,4.282590911149318,23.440804171752188,1531.1249579551309,157.51062410396526,2911.417011985758
2022-08-01,-1.2489312472590552,138.52839119524512,19.34067370593989,17.584661824809242,20.43104152302877,36.81063777296425,5.606784124012357,4.6988790749472775,5.193392421097628,5.755592525780947,3.273773547078429,3.0970687020917747,2.820123221934993,4.751533930981347,8.976497630850583,1.103570074006396,0.2838499381913844,-0.5129858705896909,2.0448221905932447,13.18697530923516,51.59770920042837,-53.31120162766603,3.279347952801047,4.626985013664534,4.230376594450823,3.963585553939953,28.689957650027697,1455.2751317933162,116.71242004316584,2734.7893179150806
2022-08-02,0.0487391140368664,138.5959087058032,21.12376916506353,13.699262381733682,22.690819517033617,36.87731806572297,6.089753166239211,4.894671247668684,5.358943739230877,5.885587565439292,3.3069381399790454,2.179010726786644,3.1518664522597954,4.651798177902732,8.259765104213725,1.1714590514668246,0.2749827173180229,-0.5470285582698902,2.4381367695578846,9.104493357586447,61.424496622800746,-50.04960910887139,3.0956990934529465,3.6011278268094213,4.192632124025687,3.892551530364364,31.476990137035113,1066.5541152764226,134.59993653030978,2737.8565512797477
2022-08-03,-0.5516928079437822,137.83128504536896,17.197380305894495,17.417242528715025,23.33099368417699,36.12217574624805,6.356916634897964,5.106099939651519,5.530831599635463,6.035184547553484,2.550300575018597,2.8165744336785186,3.16692654884869,4.405400229245284,6.393416575050008,1.2474424227122731,0.265935109788759,-0.5762079995048054,2.5357409389828094,11.528957396334343,65.8647045288986,-46.142024081892295,2.5595187381748863,4.03582836482514,4.155651207708195,3.82665337706456,25.339924815525986,1438.1710545829892,139.5809905522901,2658.7403389329716
2022-08-04,1.5314304398935883,139.94207530025022,17.994043172176102,17.866700575566057,23.035102956969894,38.20679218107153,6.610637491672118,5.220992725459934,5.606841045112742,6.080625150655643,2.5726632427777694,2.839987671573389,3.0692172244043303,4.709750261892063,4.59836178485932,1.3705908605453032,0.2657436237638472,-0.6188468082754204,3.698478910935406,10.818367027328105,64.75644783654197,-46.27676108660209,2.287936466163436,3.639921581999892,3.8801518916398527,3.72943429012586,30.006786268492085,1482.755497368056,137.1335505303696,2863.8225895767882
2022-08-05,1.724892122428523,142.35592513306725,20.10880951650144,14.605336325438234,26.67669300582984,40.590710252064,6.894725326480359,5.3767149177723015,5.705942708441541,6.136860162143793,2.7731262036902304,2.1504909883910712,3.6521517019213134,5.049543055152024,3.79230629516755,1.422148632926546,0.254469984244995,-0.6410468219257899,5.041771940856537,8.1303576223417,81.89165584903421,-48.34021252784504,2.2365016296942706,3.033219196005442,4.207232328886356,3.821038751821982,35.59293530449426,1156.2576977817173,166.06345346847633,3098.8339612192317
2022-08-08,4.8076331813661,149.19987582540526,28.251427888420743,19.70479875207144,34.707008717193666,47.34979588806049,7.24205438445922,5.559965213949867,5.731691207668553,6.0971861398484615,3.7642350365722272,2.996138445287228,5.0348225438988585,6.185412352386864,3.5353187985094627,1.537419378900746,0.2511820429958211,-0.6794935530577965,7.710986308288922,10.835316479414736,114.8889775831492,-55.50252875028059,3.3037787791440287,4.130945386340519,4.92355919975609,4.188799226582768,50.747624279771614,1665.842553197482,229.96662037560188,3771.3610464220656
2022-08-09,1.31186194251669,151.1571722146409,29.42449073391493,21.02968705700497,36.36528959373364,49.28282178269197,7.643828122350666,5.929997074440935,5.949910868940022,6.27157366505125,3.719614075426243,3.031991350414581,5.126982989267183,6.316247445678775,3.352703086440828,1.6052941348929417,0.2363412255071799,-0.7004582483972485,8.480348525051621,11.2002526184323,129.07224182851962,-56.55270850604753,3.3054801511604013,4.679025264696981,4.9676184965566215,4.249902425021128,52.928062549686814,1797.9699837688684,243.09173102758018,3961.2811142266223
2022-08-10,-0.3571484632688082,150.61731669695573,32.966972507183314,17.31730786184034,33.60018716050264,48.74966047877077,7.953681048279028,6.335513962327344,6.234326185433087,6.523822516250889,4.019875225082218,2.251389011431661,4.447754286652677,5.98511288261752,3.3721551650821744,1.6742174539737475,0.2283135410864185,-0.7275749864842733,9.481415839120706,8.519625979708193,121.45031294992484,-53.665690700277295,3.47769594370247,3.717927041230926,4.442133660890875,4.027243312772338,3197.280539418283,1426.3706516555644,220.96737570934232,3904.5814185923446
2022-08-11,-1.890553200436318,147.76981619573013,28.07083231154052,15.01455343316676,25.456277188199618,45.93746901195122,7.890876827030949,6.736820803660838,6.566320235563115,6.830347063882569,3.431164711854892,1.7749229471359729,2.980908756234253,5.29984439868993,3.229320159992198,1.6821485913702712,0.2133950724651686,-0.7282717632645018,8.384086053136182,7.108371933670989,91.72471163608124,-49.70641243230352,2.9987466270284027,3.439668625027887,3.496216935390668,3.816282066931549,2707.489811450209,1195.7337835160627,155.97988352217104,3619.9776627626243
2022-08-12,6.796540055844602,157.81305094392087,32.63789817421313,25.669481214246776,37.53263349232404,55.85616754983429,7.6361762654664735,6.8180401118928,6.513355948334056,6.694510213098423,4.143460779619056,3.316004433198488,4.857513897809877,6.883941791826084,3.2561984615254467,1.8764787463226604,0.2205055550154544,-0.7456123860104608,9.716912908126496,12.048445142833549,143.48263035005112,-61.80774286535017,3.532078679092608,4.741826075647389,4.550730221593391,4.184106166743759,3164.0196862218245,2260.865123676164,252.12546613747557,4608.461863175477
2022-08-15,-0.2939223909648625,157.3492030513319,30.79967218755333,24.2667660532154,40.027862990834365,55.398071375705605,7.829404801064892,7.289553736410214,6.858808440349447,6.986812538621738,3.806190187743236,2.908589789740747,4.975019333490193,6.525530093493432,3.0425250126707604,1.926163772479612,0.2188079170011606,-0.7244774187453079,9.794563267542062,11.0075383373008,155.9482173365017,-62.931782687351934,3.628554286575728,4.527997080146147,4.767297986453638,4.103471279434868,2980.020372968297,2120.2321569489263,271.9200905336338,4559.265547837339
2022-08-16,0.9577055015366877,158.85614502557863,30.947250573769004,23.73897557965264,38.34440652000046,56.88632725455264,7.869387516460703,7.668143454411883,7.1131650102253365,7.194785316346507,3.805380644486555,2.6956872397876066,4.558871464536844,6.539046248170388,2.861249245562373,1.965836743599881,0.216409788030486,-0.6876608192156779,10.466063026682546,10.515072795447889,149.84537105636844,-68.41604554830859,3.6251833412488006,4.641455226019011,4.44807300450076,4.016997006443472,2994.6014939103684,2067.091646291897,258.4152152243651,4704.703392924702
2022-08-17,2.7821404021805884,163.27574601768185,36.08673853045335,22.684555429408626,42.86998820775569,61.25112515059882,7.850237483078486,7.974005446902163,7.292050500493695,7.312025059025486,4.469130489835161,2.459602226697251,5.066111698261362,7.0264999819655936,2.854905352144939,1.9786334390001008,0.2220078605416288,-0.6264731880859877,12.288931281632117,9.912337053601956,166.40105559657266,-82.01140116202798,4.701101229082301,4.768777249120665,4.637570910356419,4.157815487807447,3508.3735688072893,1961.2881552896567,294.389474516654,5137.7943945374545
2022-08-18,1.1032507296382166,165.07708687694415,36.13331653293008,27.10824505467276,45.37844445583572,63.03012936537261,7.750147800829933,8.387884107483336,7.583132846531155,7.545758727758176,4.5326292291034855,2.8651988968428648,5.200957686863058,7.040120383075617,2.913249420489619,2.0280025340774808,0.2330253810000844,-0.5486419132817645,12.058200785983484,11.850555355710842,169.25003147470733,-96.8264518970114,4.438454701050381,5.774558929604086,4.687703623644813,4.135153499848451,3512.8546451913853,2403.295629160705,314.28947289455544,5312.304982506107
2022-08-19,-3.428183580961386,159.41794128869938,26.031231245817743,20.55076498533116,36.712283903028776,57.4411572384488,7.579823830333628,9.03510060774991,8.119489525474721,8.042607556707008,3.301487535250946,1.933776054905839,3.788679781065393,5.906065734245956,2.8464561619951025,1.969409354427504,0.2248299119002143,-0.4815532060221913,8.791526189430073,8.871624972052059,136.824079757641,-98.63950298872253,3.2272150438305944,4.720524733008557,3.827042859569476,3.8887036074846826,2502.4693895244554,1747.1861208931969,245.14016604201564,4750.016890465485
