,ITAU UNIBANCO ACOES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-06-02,0.4172041371020674,119.08761944163513,8.62818700326907,6.592039416092291,15.88582382293068,15.88582382293068,3.476561876643007,4.86580205618629,5.231711939505304,5.231711939505304,2.208602540366482,0.7802821893243723,2.048873825910696,1.5094392499516955,7.113643006932534,4.040288395089725,1.837251531527198,0.5258890310888943,1.079382727670218,0.9397098201787536,5.834322341615758,15.016383455610326,0.7559506275725703,1.3668786621237696,1.4301239965312191,6.481299343209313,16.7287059997953,6.56726470751527,1071.91176575569,789.6951345930216
2022-06-03,-0.9383969739538368,117.97010482444117,9.182694875625216,6.59626646467633,14.798354758934828,14.798354758934828,3.317561389644213,4.859797091836011,5.257432746484732,5.257432746484732,2.48159726314336,0.7806124655024095,1.8284018959640629,1.2882256126292464,7.136706086866842,3.934602288959951,1.8079195794095977,0.513017877046071,1.1535925908454423,0.9641681448577436,5.316995352589411,13.20180021736189,0.7694673186893844,1.555673728041295,1.559175833326998,6.537926560214814,82.74352589000316,6.561936288026888,961.2700001576235,677.2759520697356
2022-06-06,-0.3657875162605406,117.53858490807389,9.3528590495648,1.27402374625491,14.378436708354156,14.378436708354156,2.921591818884374,4.805134001877192,5.252374051750475,5.252374051750475,2.876177084175804,-0.3196440698025934,1.7466063640036658,1.202524069817636,8.234299367799801,3.8936376578601344,1.7838029186374302,0.5055381434794375,1.0204894264168611,-0.3944723991474251,5.142849498151169,12.49382722625841,1.2501757792005646,1.055039252476028,1.943858379928597,6.5407195514803504,84.45374550638724,-2.656749120019376,917.3829944915099,631.6106220915527
2022-06-07,-0.0140422514738558,117.52207984440228,5.833796172220587,1.1919072645914175,14.362375400639706,14.362375400639706,2.2899888866853795,4.799711704733822,5.229058252695162,5.229058252695162,2.132740726316692,-0.338636515911809,1.7476977258190334,1.1977868421259903,9.734799123404722,3.91018170523534,1.774805921732583,0.5061727888791236,0.5017003945879447,-0.415673176235263,5.149190175954103,12.373832235545736,0.1998475697391769,1.012746996501568,2.0818936620974644,6.50724106867937,49.08572282107224,-2.811430356230336,913.8813216410582,626.3297171788587
2022-06-08,-1.9233027886179643,115.26177440551308,2.2032932312656097,0.36410651044052,12.162840645429473,12.162840645429473,2.027417043770936,4.899979139243487,5.307527130827807,5.307527130827807,0.6182495231273044,-0.5021383626255671,1.3049577303516655,0.7587341674273915,10.12009546150432,3.779786137417387,1.7058367540109165,0.4968300297491383,0.1238574898092146,-0.6509541578350576,4.060235272888614,8.105392060822613,-0.166983262282421,0.7843867669030129,2.0681402749319107,6.094867296529259,17.274780945217262,-4.255945163361428,692.6098558424941,402.70021787069277
2022-06-09,-1.7195697058577375,113.27976785040178,-0.7154507612051524,-2.6823162685372965,10.23412241646117,10.23412241646117,2.019893187601013,5.003319085113545,5.3818875507786,5.3818875507786,-0.8244467490664933,-1.1021083815162742,0.9261060787299118,0.383046132366739,9.520862073094191,3.652499732695792,1.6429735254333064,0.4941178459036766,-0.1749100406238745,-1.5097057639027185,3.033645216226111,4.1721043436272005,-0.4087182277893113,-0.0241897914948955,1.6456569364010902,5.853940003389172,-8.160842448968602,-9.535613880605819,498.4198775816899,206.1511211158445
2022-06-10,-2.1957018585687105,110.7924818823282,-3.892616576402117,-4.463426005661368,7.813709741786039,7.813709741786039,2.3699413993589906,5.185580834955403,5.498566718207487,5.498566718207487,-2.0432826687132177,-1.4082549296844005,0.4638668633381875,-0.0719617906510567,7.078001068335152,3.499267716150742,1.5751495455430964,0.4935757426188387,-0.6841564645758371,-2.086899421955606,1.619276660839993,-0.8016737308787926,-0.587712967981039,-0.2928396007958402,1.7245008240701276,5.596496682644297,-13.509919613617477,-12.170071042295104,255.0602896430658,-39.568670705651506
2022-06-13,-1.2261280487029014,109.43402418611488,-5.882638449822932,-7.430844832236137,6.491775606294853,6.491775606294853,2.852260368666581,5.344620878447546,5.573749007863533,5.573749007863533,-2.395462257111943,-1.9229332616764767,0.2180729529147202,-0.3147645494665461,4.055742372617428,3.2427122094460814,1.4540835754778487,0.4837429646454217,-1.684644001731194,-3.1693682924680235,0.8359106212659437,-3.626757851839237,-0.081143869474724,0.0541665601590334,1.905793746472426,5.664680789960415,-18.9333703881559,-17.12756167896597,121.54839049502932,-175.44185952997734
2022-06-14,-0.6809010341492949,108.68888678372043,-5.154674058915345,-10.015214400893557,5.766672004907642,5.766672004907642,3.3263779261469373,5.496136485045577,5.62545742251431,5.62545742251431,-1.835184637832324,-2.3414684186121684,0.0848275544988293,-0.447311618222208,2.7233125692551456,3.1496003941607404,1.4021453501152723,0.4970006027246703,-2.241578046753206,-4.085924686819028,0.3403311903790472,-5.063037044844414,-0.4938631478240526,-0.0652816737847642,1.771583854808616,5.658152866478512,-13.625286438552234,-21.410844129406655,47.719379608917656,-251.6332462905007
2022-06-15,0.4131580442567006,109.13794366268044,-4.452928928014375,-10.292492389295615,6.203655518438526,6.203655518438526,3.6226719620201338,5.562002087532241,5.6104682343188665,5.6104682343188665,-1.4913777994338884,-2.364247117667168,0.1605907230600176,-0.3766290340336446,2.3441260874714143,3.1726487020585896,1.3941297108468766,0.5225618674090448,-2.304813110380232,-4.144785205930445,0.6462735450256011,-4.043665187521084,-0.2091978527918376,0.1337581222165035,1.83409734635719,5.583526258528569,-11.677075635762897,-21.87822035420604,90.09891504545271,-211.30652315679626
2022-06-17,-1.2870492714023074,107.73328455394643,-6.83468143769608,-13.55940370063696,4.836762143885828,4.836762143885828,4.0545059705908,5.741877835690915,5.705511322375626,5.705511322375626,-1.920406391309652,-2.8600932387387368,-0.0842947930542127,-0.6161743233986147,1.6933411499906257,2.940305025835926,1.2746895855848346,0.5127455612002583,-4.598186951028043,-5.585238888898798,-0.3773035424679185,-6.856401780404465,0.4534250702297783,0.1262109410356977,2.2221568874047444,5.634810589265442,-16.82861971131388,-27.322605773308993,-48.094489618812105,-351.5589578707937
2022-06-20,4.300408049285243,112.36625539466372,-5.260242142408613,-11.048771167840648,9.345170701731522,9.345170701731522,3.949256035026413,5.478753532488571,5.454910326364487,5.454910326364487,-1.5733682474277784,-2.5401984062539125,0.7355612835419272,0.1754705812585435,1.500588919506808,2.877281800361717,1.226895001803672,0.5205219142646619,-4.140796966910359,-4.836898836164004,3.270386492216588,1.83887797890816,1.6658346470329548,0.9910431036653868,2.850064282151427,6.282095411042104,-13.42960011969864,-23.154605139896095,401.24208412667747,95.71762856804078
2022-06-21,-1.0676025859752136,111.16663034630676,-7.647200565226285,-11.604101553784911,8.177798831680805,8.177798831680805,4.041372771638755,5.487676154681364,5.5048335428986,5.5048335428986,-2.128575399694494,-2.638256851643104,0.5140943827208125,-0.0446607514355013,1.4971907384369432,2.7981221188846748,1.177891751409527,0.5277040395016646,-5.745671838503502,-5.174148446550806,2.402601086925644,-0.465886148579367,0.8800047570660026,0.9476277944249126,2.341771561401861,6.028423340930978,-18.59239593112728,-24.087599710915395,283.00040022172794,-24.585000255320466
2022-06-22,-0.7511130569172297,110.33164327084076,-6.666988835587024,-12.838750046695097,7.365261259970414,7.365261259970414,4.042519719092065,5.494382935245544,5.542924648685343,5.542924648685343,-1.885934933515532,-2.8607390527039844,0.361256816483786,-0.1973784221094769,1.5136323400651392,2.730547168886022,1.1391726265444486,0.5376010324059993,-5.036843463144441,-5.756353895830969,1.7577839090706449,-2.0350662574676828,1.3233137818505831,1.0025468775754376,2.310445005766934,5.917125224953675,-16.477687479264272,-26.150810022763576,200.24193125935747,-109.40537210292396
2022-06-23,-2.2935861198196794,107.8010920150118,-9.916937190292405,-14.982413743950913,4.9027465302036095,4.9027465302036095,4.311354045437247,5.607027023817802,5.691466863084156,5.691466863084156,-2.5225605815537744,-3.1865564173359293,-0.0834836951068106,-0.6311635324281687,1.5315906490426003,2.611936611861596,1.0677177208343531,0.539656767725552,-7.100886764319688,-6.84055955408054,-0.4450096453741896,-6.656539016719861,1.0054127016819414,0.776351818086917,2.0818712388554133,5.556689237227196,-23.50567368384825,-29.726394540199056,-47.51446843082334,-359.2246330002064
2022-06-24,-0.1759714932496492,107.61139282365356,-10.54241934272168,-15.061136234325762,4.718147600674516,4.718147600674516,4.3648364033305,5.584655826297495,5.72084710141062,5.72084710141062,-2.6353583833639145,-3.214393097173645,-0.1179536908676509,-0.6664283815761107,1.6916139081649082,2.599080209956212,1.0473308451637704,0.5634918098683082,-6.7999607664656665,-6.906781510388123,-0.6442997774932979,-6.765910006621887,0.5626525761313573,0.5554058338575074,1.8962429902134463,5.367124478942756,-24.86137038089623,-29.86643433322264,-67.4795030500885,-381.2534875037464
2022-06-27,0.5961221881687351,108.25288821327275,-9.165315726373253,-15.528194446554387,5.342395713561402,5.342395713561402,4.228901175598099,5.493811856948038,5.698776285712759,5.698776285712759,-2.394848800856069,-3.3535524734930178,-0.0115113281912273,-0.5657334059419601,1.886627303819988,2.7070402738753714,1.0697171241656112,0.6048602204519212,-5.368086685066999,-6.8058781834812,-0.0613250761638429,-5.3301374578886165,0.036790103075132,0.1616290558951066,1.7610969685192646,5.280669881760476,-21.888855042897237,-30.65256802657428,-6.560048411322317,-322.39881178175517
2022-06-28,-1.1078104023721005,107.05365145677789,-10.978705772040554,-16.63538864222508,4.175401695738594,4.175401695738594,4.234716388902285,5.46301384757599,5.785879637312955,5.785879637312955,-2.820199089508541,-3.576126724645007,-0.2156370849009439,-0.7650859528398456,1.9585875561772632,2.7237303642837625,1.041345564241276,0.6225954048441708,-6.097630543318042,-7.172673945117023,-1.198113538311304,-7.110067309986328,-0.590419577939806,-0.0921630435320286,1.4677939434598315,4.822159506564903,-21.929507897036718,-32.44769060241541,-124.76502185778963,-442.6695235330242
2022-06-29,-1.0408419827532156,105.93939210834544,-10.669659756546071,-16.450094016597884,3.091100379187544,3.091100379187544,4.125600331009443,5.423779837604383,5.88171010573381,5.88171010573381,-2.820309951466536,-3.568836741152277,-0.3990352057529462,-0.9430456958511578,2.0324097689283254,2.6562756122781845,0.9958978250811328,0.6291925161682215,-5.724963463177441,-7.287114586638116,-2.356676903104463,-8.815618839899793,-0.0593060505989144,0.1819769046840889,1.3123325594454929,4.786398748050044,-21.336918790582388,-32.14898931347196,-234.7009402220674,-554.6721399456528
2022-06-30,-1.781455701420398,104.0521287675812,-12.62556993292055,-18.167162414654285,1.254578093825464,1.254578093825464,4.215901418139239,5.508199910931263,6.047149262232737,6.047149262232737,-3.2242585651782787,-3.826858748129517,-0.6943092560412434,-1.226855822871728,2.158356948476607,2.5806837508197096,0.9525190608865746,0.6377209459588618,-6.297918547243494,-8.168030278370265,-4.407882086394418,-11.633584142339418,-0.1669746512882045,0.2823074108652184,1.280843196923401,4.595666833508388,-24.74697662623838,-35.00988764162375,-419.85917054311653,-741.8980284144707
2022-07-01,0.8556288656695221,104.94242881666024,-11.043201179797409,-16.70746124008924,2.1209414918081224,2.1209414918081224,3.961331158358298,5.38782947422471,6.039441181314618,6.039441181314618,-3.0324558757947084,-3.642441187255083,-0.5542384429071908,-1.0908898759520422,2.372864053598234,2.626753731897597,0.9359448069219836,0.6626587720301588,-5.0624737346062085,-7.471142706874833,-3.5763759268770587,-9.942319515245336,-0.0681173780474647,0.6426684516312898,1.2152664344236943,4.6484152077312455,-21.849046613634783,-32.59454932849396,-334.72904763613786,-658.8365241103959
2022-07-04,-0.9684440777512736,103.92612007973696,-11.58127336566383,-15.81097122991899,1.1319572817868768,1.1319572817868768,3.833130165701781,5.411042325002406,6.153880339362704,6.153880339362704,-3.2747149364697217,-3.462144867084339,-0.707088660602267,-1.2371234320001063,2.48025345412798,2.578674599165584,0.9071956327816296,0.6774478606862191,-5.060937859461432,-7.264899734594327,-4.796472612334551,-11.23792694221322,-0.6619571744822196,0.4798411652668927,1.0278728938972057,4.389407785869788,-21.001317566009227,-31.114638375555717,-435.1339006666599,-761.3109565550369
2022-07-05,0.6860587909570892,104.63911436264462,-10.9621660021798,-15.188987448115848,3.7722431642707015,1.825781965185546,3.506950160885448,5.379974192542012,6.085587507946986,6.155091680362748,-3.403263576976997,-3.3675401970286,-0.2836405842314462,-1.1299680201544324,2.425295086424744,2.402703485399001,0.8746202700623164,0.6909516133088931,-4.9210818987017335,-7.540372527221391,-1.9735645916629487,-10.065910008692928,-0.1636404603450578,0.6507298202932258,1.1257457066047734,4.8108743706078725,-19.876143255541688,-30.09065015854203,-172.61195961456738,-695.5056759928513
2022-07-06,-0.9217353520338034,103.67461865350904,-10.052904192883751,-15.902102605999248,0.824232995276984,0.8872177353275702,3.144361036147245,5.44742022305586,6.096602136114817,6.266369091935949,-3.507099963768683,-3.457755185155713,-0.7691494843185643,-1.2653906143173983,2.4008697101956384,2.334023193335007,0.8295833129111317,0.7192761308140508,-4.593164064304457,-8.070119258360748,-5.652474339958782,-11.024145380453785,-0.7260321600227408,0.4069213630553417,0.6251337052620753,4.495280207054066,-16.94627617789469,-31.28410325961898,-468.91983890881687,-792.9404634784389
2022-07-07,1.4076813401788346,105.13402691479604,-7.190817116047659,-14.547590182314943,0.079165086065269,2.307388274013352,2.746600080685781,5.338142400842299,5.979987850391848,6.212360040400302,-2.97359489070114,-3.275818268913184,-0.911262231776098,-1.0535496123251848,2.4153231252835665,2.4098747045003663,0.8114011723716066,0.7666102901694255,-3.381442375652207,-7.256304390466135,-6.715959084227613,-8.537622826249459,-0.7714426921400295,0.1245889497228155,0.3426356589679408,4.254165006624515,-11.577271301958142,-29.043472891625,-544.9337074542027,-654.5029512188207
2022-07-08,0.0272849114945517,105.1627126409904,-5.081363956912825,-14.187746791279409,-0.7795802087469889,2.335302754356311,2.506640060549054,5.294255482462811,5.976954356725922,6.24175510035179,-2.417418241160002,-3.236034349604389,-1.0579226343065398,-1.0498525042306797,2.7143296148400933,2.332224053099783,0.7453177735623246,0.7761521519404389,-2.232447147636002,-7.345946275641989,-8.483838065440532,-8.442831996943054,-0.0983396640143805,0.0236002061813944,0.1412378124194622,4.578505095741184,-8.62487309134183,-28.504391559208003,-632.3155298197436,-655.2922222898944
2022-07-11,-1.628722340150912,103.4499040466979,-5.468244619461101,-14.064123334123604,-4.484909590634283,0.6685448165350452,2.560480878372509,5.379087128528875,6.109375586826953,6.395819746011567,-2.5183756509949142,-3.1630313120003533,-1.6439584731853685,-1.2907648211567502,3.2480435485253865,2.1619748705048583,0.6803536462301765,0.7644257989948287,-1.985272858136064,-7.869758917938665,-14.76226344561704,-10.799608204572488,-0.7331302264559573,0.539216154419231,0.1446928889344383,4.395491197148205,-8.8988125349783,-28.417213474661683,-1004.3559761836001,-825.5499130611431
2022-07-12,-0.2305016694274853,103.21145029084911,-5.039555243371705,-14.483243803357537,-4.305600050184786,0.4365021401445655,2.6310621011002264,5.433471683366699,6.183579273054667,6.462194076852779,-2.2885579103212823,-3.209512199483973,-1.597671351833911,-1.3189595450460512,3.59814162622969,2.103093496653081,0.6496300632878442,0.785195594981573,-1.6734577483346345,-8.291972601821413,-15.207620482268192,-10.855094722997082,-0.8139643639762968,0.5359829430448694,0.4441720333395626,4.6148474885606,-8.336213154496923,-29.126336226425842,-987.9327456353401,-852.3372559605027
2022-07-13,-0.4129601171466546,102.78522816481927,-5.820812894822272,-15.367548474325757,-6.384034838224366,0.0217394432486319,2.732713774539184,5.4882035423476285,6.271135788157967,6.543997045272122,-2.4899681742129904,-3.33962664434176,-1.9091982756125587,-1.371329744437386,4.13414452982212,2.076868598514497,0.6241819723666197,0.8041283468706436,-1.6458956088138486,-8.825089267902971,-19.181652407370432,-11.15988241257167,-0.62497030942598,0.1511125292580312,0.1407209675706769,4.673015154569535,-9.008926312791669,-30.732428318947075,-1197.2841632883394,-897.3977795692027
2022-07-14,-1.1319596508410743,101.62174085496858,-5.672846348537305,-16.783995535605438,-6.747674607998755,-1.1104662893183388,2.8795071245707184,5.581171754468366,6.438233381241225,6.687953890569566,-2.3122632509891243,-3.5387641616889343,-1.918470830984027,-1.5164634840285276,4.424161838990332,1.9559591045540063,0.589458246565253,0.8030203626965312,-1.5049581700261088,-10.097578491778672,-20.95409304552267,-12.629863860311646,-1.1634558178746073,0.0506412646742176,0.5459949305948234,4.7587092431879645,-8.054589986295106,-33.11660120692241,-1235.1562944978955,-1014.2037857915269
2022-07-15,1.782128964689833,103.432771333167,-7.950326394805694,-13.760992992504391,-5.071489791834774,0.651872733986418,2.8553095464416662,5.430047158390053,6.384615257115414,6.612553690475111,-3.129488556682196,-3.0815388129420085,-1.6744097169145238,-1.2726648965788765,3.2839977065636163,1.8986860367592489,0.5843788052377058,0.834268973471169,-2.720969790421967,-8.812884674311281,-18.293719295528263,-10.087352192418075,-2.343482113828951,0.9105176434001676,0.6784550745198455,4.937842963092939,-6.859662790033196,-28.056919994911624,-1069.046182527477,-841.5564958610775
2022-07-18,1.3097214175583185,104.78745249209162,-5.738392748203936,-13.179817085867905,-4.377056099879613,1.9701318683569908,2.4100578820544527,5.322684208397946,6.342214928161296,6.551869633142859,-2.7898603410475893,-3.035532046817055,-1.5784886033699863,-1.0887249206517249,3.407625803297819,1.830278225500784,0.5795804768165632,0.8592389251056733,-1.9731406242627365,-8.827717155001533,-17.273035211974733,-8.301746508500685,-1.4387595084120022,0.8092442062911951,0.7756003702791079,4.967531393945735,-4.6239389084057185,-27.09157618306074,-1001.1113984225602,-713.3183746463906
2022-07-19,3.340403259922442,108.28777597112712,-1.852476079501852,-8.481115682166608,-0.5210833275471929,5.376345477434793,2.077184916708389,5.040729067121495,6.146205016451657,6.335520079433772,-1.3661798779897336,-2.274260438075785,-1.0039087861594649,-0.5939306978016413,4.850440989834233,1.804982543964282,0.5853621961759607,0.8928741833487472,-0.5850619030348756,-6.351269564765347,-10.540874108136656,-4.214322613295537,-0.319292689901996,1.2083941666479314,1.391921263628639,5.235102165105292,-1.9445030335927123,-19.222165059177545,-617.0229217553194,-376.28598617144104
2022-07-20,-1.2716460223798354,106.91073877526672,-0.8259222825137021,-9.280341583298208,-0.9964570187248568,4.036331371641788,1.831618101144691,5.05583826512481,6.241300733403056,6.421643396983553,-0.9888821463113232,-2.426622422127004,-1.0671963031367455,-0.8002274776323421,6.491284480091236,1.6751332474831937,0.5794263144995946,0.9034566602787109,-0.2790286644558173,-7.323960953692815,-11.495323741388452,-5.68790482571378,-0.619019891928941,0.7817165811531578,1.4646554517175814,5.090332702981203,-1.2264542931612998,-20.571413266657956,-666.0693069452401,-513.8775497822534
2022-07-21,0.8008346463822757,107.76691701208227,0.1445239062034788,-5.330049901902746,-0.2332397406720051,4.869490358090936,1.81480541847952,4.961189039928865,6.193499367177767,6.368743034786925,-0.4633049040981469,-1.677777834406593,-0.95464094802759,-0.6816933620723751,8.323721243801293,1.6113249527680091,0.5799647016278944,0.9292909338060822,-0.1010135041453489,-5.165794143009211,-10.19470338607671,-4.671873676607803,-0.1566374344516236,1.3414894949613234,1.4610239292760814,5.201068587341519,-0.5690322966972768,-13.956900370859875,-591.2568107490863,-434.152985155892
2022-07-22,-1.0676393181725974,106.61635503407886,-1.5117686060899358,-5.579238515175221,-1.1561916488997757,3.7498624462607495,1.7832800705851064,5.0257652620164,6.272704998875128,6.443354345602076,-1.400285240578924,-1.706887537812278,-1.0921308253322828,-0.8531399365118112,8.61862117955482,1.4867531379717662,0.5692777194400414,0.9429817634412444,-0.2897332079732792,-5.769899436976038,-12.03387073399939,-5.829468957352294,0.2534717552629441,1.7336816165266702,1.1858231624823226,5.027436109685266,-1.6899584197023503,-14.38387360027473,-685.0614487487429,-549.7082917330058
2022-07-25,1.4489089977966163,108.16112899529044,1.0345070190900407,-3.4206882820742885,-3.154929056935696,5.253103538446255,1.7504521394722288,4.955632482590159,6.180763930154448,6.346414065178418,0.0280926632680955,-1.29656923692037,-1.4341994975782268,-0.6349694103380065,10.084485425570874,1.5024047259449584,0.583524269762209,0.9841150540743384,0.004876288719345,-4.276690904555314,-15.191225082873544,-4.094824868335738,1.092945273039034,2.316118241903212,0.9635787132827632,4.982300533805438,0.033279983810813284,-10.77366715742883,-886.4448523277136,-402.97787967271705
2022-07-26,-0.5618057924601128,107.55347350740465,1.5235894476423486,-2.222611003616014,-4.70311315438024,4.661785506023227,1.7887058922255363,4.993896512824173,6.2409683022079365,6.380858775614338,0.3009199519121113,-1.047818750188298,-1.6708515249275708,-0.7298462144405076,12.005249319896445,1.479124310511032,0.5795347951101665,0.9883584154929252,0.0448351614140456,-3.537700222660289,-17.993279252174165,-4.711899599639674,1.040364994886327,2.244620103839152,0.9278081162679314,5.067456229902544,0.36427542477186337,-8.773935839638053,-1042.7731404768763,-465.70456222616167
2022-07-27,0.3388909973241594,107.91796254643066,3.715285621387416,-1.4531572365120329,-4.722392884435428,5.016474874741854,1.869645350522908,4.986295134860224,6.245488433689797,6.355388813496739,1.4601450826248756,-0.8961964461094766,-1.6751471380584444,-0.6826202140235487,11.278023927381115,1.530508919655652,0.6130658575365091,1.0394199543053784,0.2420595560353995,-2.9197477530023903,-17.06523360722228,-4.173786402793482,0.570773407529758,1.4476162470377971,0.8547804832120306,4.708578370995177,1.8834781151286117,-7.492900199175367,-1046.211207547258,-433.83168720720107
2022-07-28,0.6280185545873396,108.59570737495486,3.4812216559968125,-1.3161021301015348,-5.362020716485388,5.675997822328782,1.9649760754215744,4.958910334256786,6.227477987621884,6.307882021706838,1.2701882382422411,-0.8746075675609076,-1.7851276274563512,-0.5889086637223679,8.765701818693175,1.5839494692719267,0.6424156842424037,1.0791993420562385,0.2847335616761807,-2.738155849877303,-17.30475030071864,-3.4421503308590244,-0.1472263489463486,1.0116252095820208,0.4863057441837788,4.881695165868774,1.7215328568057517,-7.319148064976198,-1111.6843005080107,-371.47663723217227
2022-07-29,-0.3422557916810564,108.22403227694706,4.135545706808391,-1.5314567052525438,-7.6506197638992095,5.31431559936511,2.050353741177103,4.982868266303946,6.273841137160032,6.323557853928177,1.5364244164184715,-0.9147163356875728,-2.1391276912924724,-0.6503352972039944,6.470654017958667,1.6253438490469283,0.6682130022665016,1.113806509224142,0.4868462355576965,-2.804274925850373,-20.084235508360248,-3.692232755207799,-0.357316605812999,1.4061221017745726,0.0580047586847387,4.65369108969131,2.1693210973894854,-8.210387594491293,-1342.0547307268878,-411.24328763210343
2022-08-01,-0.5742923096151431,107.60250998242512,2.832015196067456,0.2267360575580843,-8.804997282125955,4.709503583954115,2.068624784727609,5.022706860966993,6.33655211392499,6.357493798812593,0.8927104872436751,-0.5584985401234286,-2.302519094845532,-0.7476595589833064,5.382564880225744,1.6489291884621649,0.6826529485488989,1.1125852059441723,0.3430860715274976,-1.7012097723457578,-21.372547015009363,-4.272248978742791,-0.8635766277363033,1.3767896878635402,0.1476699519003682,4.178452614620056,1.2527355860202158,-5.142567869661367,-1459.0032237796108,-475.32410098593283
2022-08-02,1.0502983625220177,108.73265738280314,4.878762801335753,-0.8173016227743942,-6.38812087650021,5.809265785501338,2.11772381736629,4.961291131686795,6.285432675868687,6.28253827245429,1.8384978309442133,-0.7762138422291166,-1.9391290991148613,-0.587260531877802,4.384859548069133,1.7145991243173395,0.7206633441926583,1.1462535815072965,0.8879259648079927,-2.246019373932153,-16.91256465383095,-3.2187352143952,0.1287077928548441,0.3897942086871836,0.2000848898260346,4.326486301547384,2.6752384967765024,-8.201747956424137,-1218.8265402304362,-368.9486767424154
2022-08-03,0.7014314020077128,109.49534238592358,4.14833864840171,1.3392043332961294,-6.775109539719561,6.551445201954646,2.15790578817668,4.927064751606993,6.255553714907992,6.226521538446402,1.4657759894630795,-0.3442876712825287,-2.0126700796757384,-0.4791322308198526,3.233672286756307,1.7898084504588172,0.7484546006340913,1.1668721270725892,0.9781468903905498,-0.9477704997728382,-16.82181629070509,-2.556687305958845,0.791048216807202,0.3873457967139224,0.0511830028284775,4.569283638520838,2.1750609582772413,-5.667467979044448,-1259.036579379973,-298.33271549636856
2022-08-04,2.4085903810765696,112.13263667035778,6.627752227314298,4.32339662979387,-4.81564711800357,9.117833061986993,2.3918190717325807,4.806767517453508,6.107997593611953,6.060815672384408,2.3583109642175906,0.2671756067347177,-1.7423282838137222,-0.0743684097456359,2.3687711184850766,1.9483684718697287,0.795599165490173,1.2295353569555934,2.381257141001916,0.6591417621718942,-13.376254559366688,-0.3665882569108863,0.7098240389536958,0.7670785618853648,0.1360259793604012,4.503807535725229,3.937828021611683,4.437822105515211,-1064.2136964816257,-45.073322331665544
2022-08-05,1.854068319059832,114.21165236218935,10.402859639805508,2.852610782553332,-2.51220327106202,11.140952235233888,2.7544823063844768,4.724141917148914,5.991888399310775,5.930386524611039,3.4176997875764914,-0.040250392219903,-1.3935386220063828,0.2594403567081349,2.171519629491128,2.0314748195669314,0.8199195945579476,1.2522530917562036,4.335209990995797,-0.093601241441065,-10.183837486764002,1.2286506661400562,1.2783578815566046,0.4103701007303408,0.3916135454018407,4.805578118996514,6.694227952952912,-0.6570720887519252,-834.9927903191568,153.85815953622046
2022-08-08,1.234083839776834,115.62111990713323,12.023539618243676,2.5219270008986427,-2.35770593440965,12.512524766143004,3.0773239603286,4.69849752047608,5.916142818444648,5.839618173261735,3.585227529761844,-0.1116199842422899,-1.3871650493258951,0.4925560639346701,2.099499304989432,2.147614640593295,0.863734299907636,1.308267855306814,5.2550179723071535,-0.2441994058361866,-9.501378543661398,2.198585962832979,1.0537414429389376,-0.0223482362752653,0.1716130751384317,4.945650158859555,7.847811727967708,-2.062878918538399,-820.6666544566812,287.63393423031687
2022-08-09,2.5818385123650422,118.60627050932337,15.392330811519498,3.952985849723124,4.242648751415637,15.41741646178954,3.503059845734291,4.652934993430798,5.767982730504022,5.682644928166937,4.110672208233608,0.1940707600002424,-0.2804358308932111,1.011396258963122,2.119866072258384,2.198980517288152,0.8785302778663522,1.3284623686500765,6.792849293681178,0.4106442159480534,-1.841198955071939,4.326359524360523,2.297914952747861,1.1354325009394417,1.2560120527746297,5.518891345428112,10.423258055052123,3.5518929681369604,-161.75490296065877,574.7405821363799
2022-08-10,1.8352634933459733,120.78300809280016,18.85548021183573,4.773705513332404,4.209956962760981,17.535630171075862,3.946446877131205,4.67615607933424,5.681762993568344,5.5804816230655225,4.52592259694097,0.3678457559724151,-0.2924231763928516,1.4034243649970677,2.3377792121076792,2.2940878471795387,0.9159235171976672,1.3856329049046132,7.640290839412487,0.7497987359823586,-1.8139933639590624,5.652134739660844,1.989772618182743,1.4283232724548054,1.1648496989209118,5.555591186820391,13.221181328898194,6.765930415862418,-166.14791820906126,783.1783878228534
2022-08-11,0.1351884749204668,120.94629279940386,16.932275177877727,4.018343949370892,-1.3487665089717835,17.69452479699228,4.188768105614577,4.76622723885823,5.692160452161909,5.573845825350309,3.804541234803237,0.2016539084684931,-1.270421357851326,1.4275300505225623,2.4315833916025897,2.31660184763904,0.9173805692983996,1.3881203584245598,6.553894485327972,0.4148871556604723,-7.882706973261556,5.732091143521493,1.5112343397297086,1.574893143865795,0.3408566769535368,5.637624999342446,11.96289986910891,4.479753514364816,-723.144221074315,795.68324126673
