,ABSOLUTE PACE LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close
2023-01-20,0.1086767364520735,116.6233604106406
2023-01-23,-0.1544841656003881,116.44319578541509
2023-01-24,0.249117441752622,116.73327609585071
2023-01-25,0.4482047915344456,117.25648023262745
2023-01-26,0.495333968541467,117.83729140953577
2023-01-27,-0.5953753421497066,117.13571723262629
2023-01-30,-0.6704080719607486,116.35042992914964
2023-01-31,0.5130923643006602,116.9474151009471
2023-02-01,0.0714242111395924,117.03094386963109
2023-02-02,-0.1849504755024655,116.81449458245918
2023-02-03,-1.12096759171606,115.50504195576289
2023-02-06,0.109367565209828,115.6313670078445
2023-02-07,-0.1123306557846981,115.50147753499178
2023-02-08,0.6703067613835545,116.27569174840673
2023-02-09,-1.2347573274941517,114.83996912444876
2023-02-10,0.6554297784326035,115.5926644796332
2023-02-13,0.1987786723343321,115.82243804340169
2023-02-14,-0.4561200685599731,115.29414865959029
2023-02-15,0.4275583376572189,115.78709840501529
2023-02-16,0.1292402593787933,115.93674195132111
2023-02-17,-0.3897959559052477,115.48482521978656
2023-02-22,-1.0521726772784623,114.26972544242118
2023-02-23,0.1541741811540431,114.445899855929
2023-02-24,-0.2933899605288448,114.11012707551481
2023-02-27,-0.0264407352354445,114.07995551893795
2023-02-28,0.0096834061047212,114.09100234431493
2023-03-01,-0.393545794255512,113.64200200296492
2023-03-02,0.0877758577670029,113.74175224500661
2023-03-03,0.5380174597460208,114.35370273110581
2023-03-06,0.128267969518725,114.50038190366848
2023-03-07,-0.6697017906879377,113.73357079571508
2023-03-08,1.6193542349923762,115.57532019100354
2023-03-09,0.205544766855259,115.81287921343235
2023-03-10,-0.4751906905378966,115.26254719296622
2023-03-13,-0.7016569976216247,114.45379946494985
2023-03-14,-0.2642435950855226,114.1513626305317
2023-03-15,-0.2029530855800043,113.91968891784141
2023-03-16,0.4450355977313025,114.42667208635056
2023-03-17,-0.6857621728332042,113.64197725355048
2023-03-20,-1.3742469337333585,112.0802558657096
2023-03-21,0.2023834772032939,112.30708778478898
2023-03-22,-0.2466150238421116,112.03012163347213
2023-03-23,-0.6990880200966276,111.24693247423285
2023-03-24,0.5920323062441835,111.90555025418595
2023-03-27,0.784597550996935,112.78355846090994
2023-03-28,0.3311791563858968,113.15707409836278
2023-03-29,-0.4049855109357847,112.69880434366554
2023-03-30,1.1889857245952928,114.0387770391013
2023-03-31,-0.459927461304821,113.5142813869623
2023-04-03,-0.118736857685342,113.37949809621932
2023-04-04,0.8934075570472322,114.39243910035317
2023-04-05,-0.3748863946837488,113.96359740961906
2023-04-06,0.1443388097653875,114.12809110968591
2023-04-10,0.1231461482906093,114.2686354580051
2023-04-11,1.004415044896434,115.41636682414315
2023-04-12,0.6563848408055684,116.17394235978537
2023-04-13,0.4150167522745995,116.65608368235632
2023-04-14,-0.2128074096060306,116.40783089252406
2023-04-17,-0.262790588362638,116.10192206882141
2023-04-18,-0.3075543142639247,115.74484559855541
2023-04-19,-0.9476051713457,114.6480414560974
2023-04-20,0.4065460952628719,115.11413859193253
2023-04-24,0.3622323593184928,115.53111925206325
2023-04-25,-0.5401495559324676,114.90707842445941
2023-04-26,-0.3189084797265873,114.54063000755774
2023-04-27,0.4742952427958302,115.08389076675196
2023-04-28,0.8461364273400607,116.0576574885297
2023-05-02,-1.12861059662972,114.74781846791393
2023-05-03,0.1496111894420337,114.91949404398257
2023-05-04,0.4512678104979795,115.4380887285902
2023-05-05,1.4377953009059974,117.09785214378557
2023-05-08,0.2451552129341783,117.38492363255003
2023-05-09,0.6715209075226714,118.17318793702212
2023-05-10,0.6003408875054683,118.88262990227675
2023-05-11,0.5661039048875605,119.55562911238657
2023-05-12,-0.0156851500361487,119.53687663258363
2023-05-15,0.1134893651504098,119.67253827499458
2023-05-16,-0.356343693791461,119.24609273165146
2023-05-17,0.7276576857265793,120.11379609034196
2023-05-18,0.5741760564611953,120.80346074799932
2023-05-19,0.6809460464423767,121.62606713792839
2023-05-22,0.0850798883968773,121.72954646011085
2023-05-23,-0.076179553860356,121.63681343470131
2023-05-24,-0.4072763032067272,121.14141551760599
2023-05-25,0.8105859074990063,122.12337075993652
2023-05-26,0.5450227431712307,122.7889709053055
2023-05-29,-0.4158301423279109,122.278377352827
2023-05-30,-0.4335331530615494,121.74826004797679
2023-05-31,-0.0260240239132403,121.71657625166795
2023-06-01,0.4846573677153465,122.30648460620252
2023-06-02,1.441913630787406,124.07003847907625
2023-06-05,0.0037563188707068,124.07469894534452
2023-06-06,0.8495234962618392,125.12874266580137
2023-06-07,0.6532507637087015,125.94614713288482
2023-06-09,1.0123859057515006,127.22120817529519
2023-06-12,0.6869783317932532,128.09519030890505
2023-06-13,-0.2020329760191064,127.83639578378663
2023-06-14,1.5138352951971743,129.77162826326955
2023-06-15,0.7686474084384942,130.7691145208036
2023-06-16,-0.4545022757867389,130.1747659192804
2023-06-19,0.6717665667015371,131.04923647500812
2023-06-20,0.6626176949633633,131.9175919050059
2023-06-21,0.8991992962180673,133.10379396300354
2023-06-22,-0.8335494514659647,131.99430801854453
2023-06-23,0.375384219372199,132.4897938213157
2023-06-26,-0.5651566239956218,131.74101897541638
2023-06-27,-0.5861315449157245,130.96884330560806
2023-06-28,-0.3794476058907481,130.47188516522212
2023-06-29,1.2516797090190268,132.1049752778098
2023-06-30,1.056532589389536,133.50070739382485
2023-07-03,0.8302547467207155,134.60910335386782
2023-07-04,-0.0352559809579267,134.56164559402174
2023-07-05,0.261228904821853,134.91315950711726
2023-07-06,-1.4867581964868926,132.90732705000576
2023-07-07,1.6460955270019229,135.09510861563373
2023-07-10,-0.7644540510665876,134.0623685850287
2023-07-11,-0.3116135295232358,133.64461210651845
2023-07-12,0.3985149518344277,134.17720586808406
2023-07-13,1.1339369389757217,135.69869076910777
2023-07-14,-1.4345296242663008,133.7520528502834
2023-07-17,0.6869557858171227,134.6708703159876
2023-07-18,0.7938519452753257,135.73995763971027
2023-07-19,-0.0067752197172366,135.7307609593361
2023-07-20,0.0939303031829208,135.85825327461768
2023-07-21,1.6126444628374204,138.04916387335845
2023-07-24,0.9201933724153788,139.31948312999594
2023-07-25,0.2878621778482859,139.72053122830093
2023-07-26,0.0707893434204631,139.819438474981
2023-07-27,-1.1008598700232963,138.28022238631803
2023-07-28,0.5357872957861165,139.02111025044871
2023-07-31,0.782072097201647,140.10835556293742
2023-08-01,-0.2916524849119861,139.6997260623688
2023-08-02,-0.6971240348842223,138.7258456953206
2023-08-03,0.4206168752103112,139.30935001259334
2023-08-04,0.2536752581872914,139.66274336591684
2023-08-07,0.0719462579365837,139.76322548350018
2023-08-08,-0.2208467741139808,139.45456290862222
2023-08-09,0.0269740793928718,139.49217949313817
2023-08-10,0.3328686859533691,139.95650527802468
2023-08-11,-0.5125691718411152,139.23913137798334
2023-08-14,-0.5162213266494464,138.52034928676875
2023-08-15,-0.2173504528347969,138.2192746803256
2023-08-16,-0.1588001785401638,137.99978222535634
2023-08-17,-0.626515103385128,137.1351927470759
2023-08-18,0.2615982523373583,137.49393601464172
2023-08-21,-0.7729956804223281,136.4311138284059
2023-08-22,1.0497761832023,137.86333516785413
2023-08-23,1.0646250910567143,139.3310628254187
2023-08-24,-0.5648283732877513,138.54408144977737
2023-08-25,-0.9982847639997572,137.16101699324082
2023-08-28,0.2558415531907609,137.51193186948856
2023-08-29,0.7410578730640882,138.53097486700995
2023-08-30,-0.2685016401347995,138.1590169273973
2023-08-31,-1.2562541993498488,136.4233884754664
2023-09-01,1.7076759928212448,138.7530579290552
2023-09-04,-0.1837835814668786,138.49805258979836
2023-09-05,-0.6593469464551749,137.58486990914764
2023-09-06,-1.1774034319036564,135.96494092905715
2023-09-08,0.1236508183952933,136.1330626912466
2023-09-11,0.7256407788891917,137.12089970768508
2023-09-12,0.8314493784421284,138.26099057601888
2023-09-13,0.8290516240532009,139.40724556382142
2023-09-14,0.6849125797355526,140.36206332575085
2023-09-15,-0.7914569088629975,139.25115807813654
2023-09-18,-0.4908974200698579,138.56757773571357
2023-09-19,-0.4986383780458459,137.8766266135948
2023-09-20,-0.0792122116246463,137.7674114883407
2023-09-21,-1.6787215731261074,135.45468023094853
2023-09-22,-0.2442232228357155,135.12386844540669
2023-09-25,0.2176621038124437,135.4179819002177
2023-09-26,-1.4381291411001862,133.4704964402209
2023-09-27,-0.3975525212175923,132.93988111654116
2023-09-28,1.2926647680748582,134.6583481224553
2023-09-29,0.6705425148595401,135.56128959642393
2023-10-02,-1.3130876103849776,133.78125109825518
2023-10-03,-2.139339325157996,130.91921618382185
2023-10-04,0.4392801609841124,131.49431832743326
2023-10-05,-0.5739988091266301,130.7395425061646
2023-10-06,0.0088203703662248,130.75107421802878
2023-10-09,1.4385411600637,132.63198223788055
2023-10-10,2.135266055437457,135.46402793325984
2023-10-11,-0.268689050990345,135.10005092217267
2023-10-13,-1.4921843637506038,133.0841090868929
2023-10-16,0.7401269359841756,134.06910042575956
2023-10-17,-1.188100270372494,132.47622508111513
2023-10-18,-2.0134571150433045,129.80887310147864
2023-10-19,0.3997273555973457,130.3277546772579
2023-10-20,-0.2849291239777951,129.95641294755606
2023-10-23,1.0441894864430257,131.31340414851292
2023-10-24,0.2077477734330202,131.58620482185054
2023-10-25,-0.96572218301052,130.31544765210427
2023-10-26,1.3849494421730224,132.12025071742735
2023-10-27,-1.1779288710790592,130.56396813968473
2023-10-30,-0.9935171397902344,129.2667927378267
2023-10-31,0.7259966164727905,130.20526527932623
2023-11-01,1.4501259997528049,132.09340568418884
2023-11-03,2.658380557886253,135.60495109914712
2023-11-06,-0.6999536943160245,134.6557792342532
2023-11-07,0.8723973743089308,135.83051271664806
2023-11-08,-0.7490443270827152,134.81308196669664
2023-11-09,-0.7495558916784661,133.80258256806195
2023-11-10,1.0286708591858318,135.17897074377765
2023-11-13,0.0263094979723987,135.2145356523446
2023-11-14,2.4843704309342574,138.57376559441653
2023-11-16,0.7573874699188465,139.62330593162335
2023-11-17,-0.0423119600211796,139.56422857423732
2023-11-20,0.6161184977253154,140.42410960269083
2023-11-21,-0.5607763895931983,139.63664435074247
2023-11-22,0.2216987873498999,139.94621709796417
2023-11-23,0.6129956361165645,140.8040813016849
2023-11-24,-0.2530198427105334,140.44781903664537
2023-11-27,0.1645842468416258,140.6789740218123
2023-11-28,0.3696192801460274,141.19895063290855
2023-11-29,0.2113653190640052,141.49739624542883
2023-11-30,0.8354982791335397,142.67960455607815
2023-12-01,1.0593918774916222,144.1911406975824
2023-12-04,-0.9843885941226204,142.7717395548201
2023-12-05,0.2463494985063485,143.1234570192222
2023-12-06,-0.1782658158381633,142.8683168209111
2023-12-07,0.345503086316401,143.36193126489565
2023-12-08,0.1926500256168806,143.63811806220232
2023-12-11,0.0175992656391787,143.6633973161592
2023-12-12,-0.069328180987771,143.56379809605468
2023-12-13,1.3887147268587974,145.55748970265242
2023-12-14,0.2146808708666681,145.86997378915774
2023-12-15,-0.262985190937326,145.4863573600681
2023-12-18,0.4455572728647494,146.1345824063119
2023-12-19,0.6548493508636177,147.0915437705869
2023-12-20,-0.5599642146276063,146.2678837627283
2023-12-21,0.6360580658892001,147.19823243520656
2023-12-22,0.1814427548756825,147.46531296326532
2023-12-26,0.2588447213082157,147.84701914163136
2023-12-27,0.4390846763115963,148.49619274706575
2023-12-28,-0.0876413299566336,148.36604870880726
2023-12-29,-0.0347584226475405,148.31447901053158
