,ORGANON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close
2023-02-23,-0.8390667054523959,116.58088126534703
2023-02-24,-0.4993392661543083,115.99874714836042
2023-02-27,-0.5989988462780094,115.30391599124479
2023-02-28,-0.1190066180671522,115.16669670032462
2023-03-01,-0.9879389208381272,114.02892007977852
2023-03-02,-2.0239512508815505,111.72103032545712
2023-03-03,-0.0389190725550991,111.67754953660545
2023-03-06,1.4549444764110353,113.3023958749795
2023-03-07,0.2782086147362195,113.61761290100623
2023-03-08,3.546125533560596,117.64663608271084
2023-03-09,3.0602367175233125,121.24690163704499
2023-03-10,-0.3832432673524066,120.78223104964762
2023-03-13,-1.0663079295675892,119.49432054245658
2023-03-14,-0.7819586897773845,118.55992431918439
2023-03-15,0.7626884584287286,119.46416717828865
2023-03-16,0.4751213798124043,120.03176697776753
2023-03-17,-1.837311596505009,117.82640940359514
2023-03-20,-1.895461407133792,115.59305528593853
2023-03-21,-0.7686644403304466,114.70453257446401
2023-03-22,1.4164676607661295,116.32928518381425
2023-03-23,-3.853705101511729,111.84629758613347
2023-03-24,2.1168179510555163,114.21388009102772
2023-03-27,1.1931372815426444,115.57660847509018
2023-03-28,-1.314048288654435,114.05787602933842
2023-03-29,-1.891209543107042,111.90080259320636
2023-03-30,2.1944637000204548,114.35642508614582
2023-03-31,-0.8545211565670896,113.37922523989091
2023-04-03,-1.331359306124669,111.86974037344757
2023-04-04,0.6498320868350005,112.59670584185324
2023-04-05,0.0136518735578405,112.61207740176506
2023-04-06,-0.7614575263047096,111.75458426286124
2023-04-10,0.5789894548984265,112.40163152110878
2023-04-11,3.079447883386588,115.86298118387757
2023-04-12,0.925530684718523,116.935328626964
2023-04-13,1.2471314453819329,118.39366588103157
2023-04-14,0.6552629813250777,119.16945574578367
2023-04-17,-0.0850041298867898,119.06815678683614
2023-04-18,-0.8398800619140112,118.06812707789499
2023-04-19,-2.264783913934376,115.39413912835123
2023-04-20,0.9349485474024144,116.47301495591927
2023-04-24,-0.4714156269430725,115.92394296224532
2023-04-25,-0.4102426732470965,115.44837347970356
2023-04-26,1.1230509964390345,116.74491758844003
2023-04-27,0.956800682551462,117.86193375677037
2023-04-28,1.479022935764207,119.60513878956822
2023-05-02,-1.0785277832046414,118.31516413758226
2023-05-03,1.8900079331943156,120.55133012595444
2023-05-04,0.615714255163291,121.29358185032889
2023-05-05,2.8104306004984814,124.7024537910912
2023-05-08,1.6764972824666602,126.79308704006809
2023-05-09,0.9597250044565576,128.009952000314
2023-05-10,1.727909787826154,130.221848490319
2023-05-11,1.8160176291439625,132.58670021590032
2023-05-12,0.2275150914266666,132.88835496811612
2023-05-15,0.3237893602922037,133.3186333225702
2023-05-16,-0.6236650682605149,132.48717157705502
2023-05-17,2.140444020584753,135.32298531911795
2023-05-18,1.752983770909533,137.69517529007237
2023-05-19,1.0902724123835528,139.1964277994432
2023-05-22,-0.1087359631911311,139.04507122294783
2023-05-23,0.595101879454929,139.87253105508503
2023-05-24,-0.2816601659508366,139.47856585199565
2023-05-25,0.8073237888019724,140.60460949439863
2023-05-26,1.0022416586438876,142.01380746472506
2023-05-29,-1.1269118504021902,140.41343703919773
2023-05-30,0.3952613815684014,140.96843713034653
2023-05-31,0.8175360943514232,142.12090498553022
2023-06-01,1.2473198745668768,143.89360727932905
2023-06-02,0.6699437090748939,144.85761344905785
2023-06-05,1.0578475063024229,146.3899861006179
2023-06-06,2.0734569535213687,149.42531944668013
2023-06-07,0.4056991229371309,150.03153665712134
2023-06-09,0.851261798477454,151.30869781435212
2023-06-12,-0.6501388621144577,150.3249811681017
2023-06-13,-0.9321996477060336,148.9236522232385
2023-06-14,1.4423778341797755,151.07169397275746
2023-06-15,0.3159467467193977,151.54900007507828
2023-06-16,0.2458202404312048,151.92153819143394
2023-06-19,1.1335340088103996,153.64362049354173
2023-06-20,0.3355407865589077,154.15915750624333
2023-06-21,0.6003100986090804,155.084590496684
2023-06-22,-0.4809231187956619,154.33875284729586
2023-06-23,0.3829904055778543,154.92985546278953
2023-06-26,-0.633122192226232,153.9489601654706
2023-06-27,-1.260279791599217,152.00877253112805
2023-06-28,-0.4725962002445683,151.29038484810752
2023-06-29,1.834904866689957,154.06641948251942
2023-06-30,0.890138237532967,155.43782359353128
2023-07-03,0.5257259797736946,156.25500061455728
2023-07-04,-0.875646565503041,154.88675906824915
2023-07-05,0.662487445780835,155.91286440225312
2023-07-06,-1.18610986322909,154.063566539535
2023-07-07,1.2122906674997491,155.93126477871104
2023-07-10,-0.0149671888908464,155.90792625177173
2023-07-11,0.5594990574109504,156.78022962957934
2023-07-12,-0.6090447755537354,155.82536783191924
2023-07-13,0.0793994068340575,155.94909224967478
2023-07-14,-0.3016022252283257,155.47874631722638
2023-07-17,0.267867492400442,155.89522333620198
2023-07-18,1.15194082093808,157.69104405170427
2023-07-19,-0.1718764674897066,157.42001025564056
2023-07-20,1.0359665616046954,159.0508289231637
2023-07-21,0.205677769023227,159.37796111970582
2023-07-24,0.4298462437445582,160.06304129893553
2023-07-25,0.3365283680130115,160.60169883961083
2023-07-26,0.0498784687737563,160.68180450781668
2023-07-27,-0.7063613961082349,159.54681027020337
2023-07-28,1.2057288103958452,161.4705121276988
2023-07-31,0.7745061109132978,162.72111111145082
2023-08-01,0.3223210835546997,163.2455955599575
2023-08-02,1.7366992125265712,166.0806805325316
2023-08-03,0.9686869176927404,167.6894823576653
2023-08-04,0.1020939409959398,167.86068315883992
2023-08-07,-0.4759855150282432,167.0616906215764
2023-08-08,0.2110119459903581,167.41421074596136
2023-08-09,-0.3435728314686193,166.8390210018206
2023-08-10,0.984837959594964,168.48211501206316
2023-08-11,0.6173914514843837,169.52230918742774
2023-08-14,-1.099446387863212,167.65850228244426
2023-08-15,0.3308498130568216,168.2132001238196
2023-08-16,-0.6664951814773667,167.09206725038547
2023-08-17,-1.6833263510712015,164.27936245181013
2023-08-18,0.2314002192578268,164.65950525671897
2023-08-21,-0.615054236044954,163.64675999458686
2023-08-22,1.1978575828373916,165.60701511824973
2023-08-23,0.6874048164543289,166.74540571655882
2023-08-24,-0.6100817092405841,165.7281224952831
2023-08-25,-0.8647491748256408,164.2949899235511
2023-08-28,0.5971855526021752,165.27613586702375
2023-08-29,0.8576045029561552,166.6935514505313
2023-08-30,-0.308312014998946,166.17961520318084
2023-08-31,-2.1776258097254364,162.56084501201397
2023-09-01,2.633520491449781,166.84191817647928
2023-09-04,0.3059699758574119,167.3524043532439
2023-09-05,-0.6890790188038287,166.19921404738196
2023-09-06,-0.4966854475380144,165.37372673728606
2023-09-08,-0.4325385722973696,164.65842158070166
2023-09-11,0.8005713514152024,165.97662973156923
2023-09-12,1.2407735389325492,168.0360238340906
2023-09-13,-0.147116502204625,167.78881511338216
2023-09-14,0.1322971475277601,168.0107949296478
2023-09-15,0.2351725237556445,168.40591015626578
2023-09-18,-0.2164823329060428,168.04134111320784
2023-09-19,-0.5353724098905555,167.14169413567765
2023-09-20,0.3387949287616765,167.70796171925568
2023-09-21,-1.5846645037583815,165.05035317991394
2023-09-22,0.0418560487292829,165.11943673616878
2023-09-25,-0.5178582460268477,164.26435211723745
2023-09-26,-2.138185231003087,160.75207600046377
2023-09-27,-0.3603804699007895,160.17275691359802
2023-09-28,0.98606056976267,161.7521573130248
2023-09-29,1.1110443392936542,163.54929550053654
2023-10-02,-0.7164903991238036,162.37748050044058
2023-10-03,-1.9216414208988453,159.25716757693218
2023-10-04,1.076692075694563,160.9718768802086
2023-10-05,-0.7246213821629488,159.8054402410656
2023-10-06,-0.2761848333635019,159.36408185223002
2023-10-09,-0.252954113344439,158.9609638519912
2023-10-10,1.7915590355561672,161.80884336288872
2023-10-11,-0.3817718499564249,161.19110274818914
2023-10-13,-1.701263792021046,158.44881688117476
2023-10-16,0.71118953664151,159.57568828776596
2023-10-17,-1.580815787036527,157.05309061504076
2023-10-18,-2.070005773051631,153.80208257255342
2023-10-19,-0.6924173656202681,152.73713024413544
2023-10-20,-0.3799086979389354,152.15686860135565
2023-10-23,1.6251933815519817,154.62971195944164
2023-10-24,0.3314075152645257,155.14216644570712
2023-10-25,-1.3146769690994151,153.10254811408353
2023-10-26,1.1233311422617964,154.8223967166454
2023-10-27,-2.114900212708626,151.54805751916447
2023-10-30,-1.3130146651376795,149.55820929920657
2023-10-31,0.7411636147071521,150.66668032933984
2023-11-01,0.5884999950232395,151.5533537355797
2023-11-03,3.914777537794612,157.48633038539458
2023-11-06,-0.8949195442609192,156.07695443523636
2023-11-07,1.339203331070293,158.1671422080661
2023-11-08,0.3327133415804928,158.69338539218893
2023-11-09,-0.2384756933587861,158.31494024106038
2023-11-10,2.1234521730369997,161.6766822798514
2023-11-13,-0.1973359551602826,161.357636054603
2023-11-14,2.7394719147153745,165.77798317656752
2023-11-16,1.21560255211699,167.79318457090994
2023-11-17,-0.5428673773144266,166.8822901105175
2023-11-20,0.1470077666890556,167.1276200382085
2023-11-21,-1.2279397412380044,165.0753935731741
2023-11-22,0.0014807334472788,165.07783789973996
2023-11-23,0.941002060581364,166.6312237559397
2023-11-24,-0.2500992627685106,166.21448029378394
2023-11-27,0.5281101115858666,167.09227577113532
2023-11-28,0.98415707169075,168.73672621938596
2023-11-29,0.7842295145583211,170.06000942829786
2023-11-30,0.4640061219806091,170.84909828308597
2023-12-01,1.0633965279780222,172.66590166231006
2023-12-04,-0.2129924348375778,172.29813635422525
2023-12-05,0.9689717861260716,173.96765668351873
2023-12-06,0.1692575620198866,174.26211009792436
2023-12-07,1.267631512309375,176.4711115195409
2023-12-08,0.4255421971962159,177.22207056491774
2023-12-11,-0.5425608774294433,176.2605329438621
2023-12-12,-0.1040202280196189,176.0771863355853
2023-12-13,1.5337320441648483,178.77773856487804
2023-12-14,0.2142189186420617,179.16071430320446
2023-12-15,0.271767847156501,179.6476155194165
2023-12-18,0.0880969609060366,179.80587960902926
2023-12-19,0.4450843849912012,180.60616750246513
2023-12-20,-0.2417888793267653,180.1694818740659
2023-12-21,0.495695054593237,181.0625730856019
2023-12-22,0.6812476285021019,182.29605757085247
2023-12-26,0.2939754736342115,182.83196326951287
2023-12-27,0.2814034553300759,183.3464587316011
2023-12-28,0.4570080007302968,184.1843667170602
2023-12-29,0.0100753901747685,184.20292401064785
