,ITAU INDEX ITAU UNIBANCO ACOES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,Close
2022-12-02,1.3366331577455703,123.56531601499188
2022-12-05,-2.91776317608341,119.95997272589535
2022-12-06,2.2896849294160804,122.70667814273182
2022-12-07,-0.729907354768089,121.81103307417641
2022-12-08,-3.489229539732286,117.56076652549918
2022-12-09,-0.9264479772825962,116.47162718194578
2022-12-12,-0.9364701573834956,115.38090515156789
2022-12-13,-3.683143104692443,111.13126129934619
2022-12-14,0.4173644466349158,111.59508367310661
2022-12-15,0.5381021971802236,112.1955792702967
2022-12-16,1.0673917561311752,113.39314563417147
2022-12-19,2.9223838463775964,116.70692860508393
2022-12-20,1.0488222721557916,117.93097686544301
2022-12-21,0.3950159234010542,118.39682300268393
2022-12-22,0.1940354001564781,118.62655475196975
2022-12-23,1.539092117404861,120.45232670530628
2022-12-26,-1.9386979947499492,118.11711986284085
2022-12-27,-0.5559391888473209,117.46046050478556
2022-12-28,1.981783752636468,119.78827282684138
2022-12-29,-0.1998461011743835,119.5488806339328
2022-12-30,-0.0030094817484394,119.54528283218966
2023-01-02,-1.9378607236487653,117.22866174920982
2023-01-03,-2.0394328166613795,114.83786195096347
2023-01-04,0.2902865066441995,115.17122076872582
2023-01-05,3.039640286116674,118.67201159322438
2023-01-06,1.6912545624271358,120.67905740361886
2023-01-09,0.6898120463912916,121.51151607906048
2023-01-10,1.883264732656631,123.79989960749383
2023-01-11,1.698584519886004,125.90274553786114
2023-01-12,-1.3740472278116922,124.17278235305935
2023-01-13,-0.4958133039022705,123.55711717832727
2023-01-16,-1.0681111137943122,122.2373898778617
2023-01-17,2.027990977681937,124.71635311593863
2023-01-18,1.752570806796694,126.90209551195005
2023-01-19,-0.0006883296502002,126.90122200719992
2023-01-20,-1.7298865454548396,124.70597484167959
2023-01-23,-2.9820088710436288,120.98723160917928
2023-01-24,0.8891588414536189,122.06300027606225
2023-01-25,0.3481020819806391,122.48790412135126
2023-01-26,-0.5730432232143867,121.78599548752652
2023-01-27,-2.0773564342295936,119.25606627427582
2023-01-30,0.0363837549906209,119.29945610924051
2023-01-31,1.5231180085337748,121.1165276093232
2023-02-01,-1.2880314310545593,119.55650866551325
2023-02-02,0.8771645546178819,120.60521598226579
2023-02-03,-0.3603196473489944,120.170651693354
2023-02-06,0.0367185848648698,120.2147766560787
2023-02-07,-2.251371279642056,117.5082957005579
2023-02-08,8.036419724600652,126.95175555427959
2023-02-09,-2.431114935788292,123.86541246375405
2023-02-10,-0.4533069982422866,123.30392188065419
2023-02-13,3.4285652562337177,127.53147730582786
2023-02-14,-1.2125003602678095,125.98515768403983
2023-02-15,1.447067998061402,127.80824858319276
2023-02-16,0.7261413385607485,128.7363171102458
2023-02-17,-0.3339606642425163,128.30638845050308
2023-02-22,-1.826548684496565,125.96280980013536
2023-02-23,0.366669971484268,126.42467759891029
2023-02-24,-2.988329456834049,122.64669171751459
2023-02-27,-1.2530140328376294,121.10991145948302
2023-02-28,0.334752647807246,121.51533009485064
2023-03-01,-1.580558378933028,119.59470936334836
2023-03-02,-3.192899592624576,115.77617037528546
2023-03-03,0.1206042928703743,115.91580140687897
2023-03-06,2.2069404537033543,118.47399412036182
2023-03-07,0.2675072724091398,118.79092067054737
2023-03-08,1.2265369807426652,120.24793524233631
2023-03-09,-1.8692722072450985,118.00017400906523
2023-03-10,-2.335386777409154,115.24441354793773
2023-03-13,-1.1750306879358408,113.89025632261777
2023-03-14,-0.3369354878270725,113.50651963188966
2023-03-15,-0.2549617225970468,113.21712145417624
2023-03-16,1.6369129578260866,115.07038718573735
2023-03-17,-2.859682797942797,111.77973911786064
2023-03-20,0.2431552948928272,112.05153747214311
2023-03-21,2.0304043913252023,114.32663680952491
2023-03-22,-0.5901589739128688,113.65192790282073
2023-03-23,-2.485158056350667,110.82749786034593
2023-03-24,1.4261045913561698,112.40801389581749
2023-03-27,1.690111651590609,114.3078348359923
2023-03-28,0.4646524288157927,114.83896896688448
2023-03-29,0.9458752865275866,115.92520239364532
2023-03-30,2.712267828390757,119.06940436316503
2023-03-31,0.4655080668744205,119.62368204565489
2023-04-03,-2.7501464578245205,116.33385559115705
2023-04-04,1.9556937402857464,118.60898952278636
2023-04-05,-0.090030101422589,118.50220572922268
2023-04-06,-0.324552226306396,118.11760418230631
2023-04-10,1.048194451613904,119.35570635572452
2023-04-11,3.2072131137087734,123.18369822192506
2023-04-12,0.6555311993927004,123.99120579633552
2023-04-13,-0.0061450995411882,123.98358641331701
2023-04-14,1.4106137204160651,125.73251589432716
2023-04-17,-0.1940986525764576,125.48847077512579
2023-04-18,-0.0779475869673973,125.39065554023429
2023-04-19,-1.5708586578969674,123.42094557148675
2023-04-20,0.2715215592238307,123.75606004731125
2023-04-24,-0.8890565793010285,122.6557986531769
2023-04-25,0.8806308801182716,123.73594349237247
2023-04-26,-1.0061988750769468,122.49091382088638
2023-04-27,1.7432840171052175,124.62627834393201
2023-04-28,0.5003172089938834,125.24980506141533
2023-05-02,-3.813030851626076,120.47399135282204
2023-05-03,-0.1614866390355351,120.2794419532744
2023-05-04,0.7885342028912667,121.22788649212272
2023-05-05,3.656451416714468,125.66052526521695
2023-05-08,1.3606871579235014,127.37037189507997
2023-05-09,0.5996463585736134,128.1341436920505
2023-05-10,1.4414141146201986,129.98108732487543
2023-05-11,0.9503291389689528,131.2163354728724
2023-05-12,-0.9055670229206614,130.02808361014513
2023-05-15,0.3650833727534053,130.50279452331566
2023-05-16,-0.3365842172626143,130.0635427138635
2023-05-17,0.9892911298201356,131.3502498050616
2023-05-18,-0.3620208032579342,130.874734575636
2023-05-19,-0.7963830005307315,129.83247043748594
2023-05-22,-1.8688411893661327,127.4061077527786
2023-05-23,0.7757333801989841,128.39443945902917
2023-05-24,-0.5620596216184603,127.6727861584266
2023-05-25,3.0868466827084218,131.6138493226794
2023-05-26,-0.7539030742796604,130.62160846645793
2023-05-29,-0.4426126121652274,130.0434607531723
2023-05-30,-1.3980915411681003,128.22533412853994
2023-05-31,-0.7832484149852825,127.22101123136856
2023-06-01,1.4549549944572029,129.07201968827832
2023-06-02,1.4405891892188991,130.93141725021414
2023-06-05,0.2141409094611024,131.21179497788407
2023-06-06,0.6960345953561875,132.12507446411797
2023-06-07,0.2892430933458367,132.50723711658347
2023-06-09,1.365399535535583,134.31649031672433
2023-06-12,-1.0600302630307978,132.89269487112622
2023-06-13,1.098011229040563,134.35187158338582
2023-06-14,1.3517832558320952,136.16801768734706
2023-06-15,1.2854514742687506,137.9183914781916
2023-06-16,0.3026467591907833,138.3357970203284
2023-06-19,1.339930130450706,140.18940004580293
2023-06-20,-0.0515251429989094,140.11716725696002
2023-06-21,0.9497438771548516,141.44792147382583
2023-06-22,-0.9499250385812784,140.10427225119318
2023-06-23,-0.3078078082712654,139.67302036148237
2023-06-26,-0.1442180131029147,139.47158670667622
2023-06-27,-1.0937605803691297,137.94610147046325
2023-06-28,-0.5578809214542901,137.17652648846956
2023-06-29,1.1810081144579598,138.79659239742995
2023-06-30,-0.2456052481360049,138.45570068226792
2023-07-03,1.9130618265198016,141.1044438386609
2023-07-04,-0.6111539643765096,140.2420784362295
2023-07-05,0.8440116472645087,141.4257379125971
2023-07-06,-1.455812760300168,139.36684397371684
2023-07-07,1.840478234042453,141.93186040252502
2023-07-10,-0.6429758608780145,141.0192728012417
2023-07-11,-1.71786028005122,138.5967587265721
2023-07-12,-0.5831051696583489,137.78859386145854
2023-07-13,1.0720396967957235,139.26574228531
2023-07-14,-1.032828962333987,137.82736536437793
2023-07-17,1.890013264561019,140.43232085195964
2023-07-18,-1.8939440128343696,137.7726113190996
2023-07-19,-1.0327920985895855,136.34970667537542
2023-07-20,1.805869274945726,138.81200413470464
2023-07-21,1.749655878684897,141.24073652536782
2023-07-24,-1.5388224350020518,139.06729238435332
2023-07-25,0.2054625372913232,139.35302357182854
2023-07-26,0.5437087344235536,140.1106981326719
2023-07-27,-2.182746393281898,137.05243692257892
2023-07-28,1.4491652503491714,139.03855321321765
2023-07-31,0.348036082991765,139.52245754766935
2023-08-01,0.289776268273223,139.92676051855406
2023-08-02,-0.3101452396207182,139.4927843318503
2023-08-03,-0.751639204253951,138.4443018777067
2023-08-04,-1.789260886407551,135.9671721347489
2023-08-07,-0.7703976283988778,134.91968426522178
2023-08-08,-0.2157850726062338,134.62854772656996
2023-08-09,-0.3596679091145249,134.14433204389056
2023-08-10,0.3134825139514241,134.5648510683051
2023-08-11,0.1715574761891991,134.79570713063563
2023-08-14,-1.416920795770038,132.88575872449638
2023-08-15,-0.5428676862520021,132.1643648807503
2023-08-16,-0.0781656021879295,132.0610578090634
2023-08-17,-1.1556864231829334,130.5348460936523
2023-08-18,0.7615460772744553,131.52892909355475
2023-08-21,-0.4063667031930618,130.99443932065213
2023-08-22,1.5270575472007053,132.9947997927114
2023-08-23,1.2200996795485253,134.61746891879847
2023-08-24,-1.136367359680368,133.08771994157738
2023-08-25,-1.5416590473019354,131.0359610662502
2023-08-28,3.296329627022576,135.35533827293077
2023-08-29,1.5755032804455338,137.48786606767894
2023-08-30,-1.904675755985608,134.8691680152659
2023-08-31,-0.872864394176287,133.69194306893885
2023-09-01,0.8660792017950669,134.84982118233464
2023-09-04,-0.8979123940886291,133.6389879245321
2023-09-05,-1.4871704369155525,131.65154840392532
2023-09-06,-0.9651720958171685,130.3808843950194
2023-09-08,0.1402745034125185,130.56377553314937
2023-09-11,2.522338160119375,133.8570354667146
2023-09-12,0.5799109991196705,134.6332871384816
2023-09-13,0.4997645680353546,135.306136604381
2023-09-14,-0.3883814365664428,134.78063268727436
2023-09-15,-0.2219752906908789,134.4814529860718
2023-09-18,-0.2577241022808652,134.13486186862917
2023-09-19,-0.2973016729940769,133.73607668022544
2023-09-20,1.661427517603031,135.9580046591534
2023-09-21,-2.255605522082216,132.89132839834875
2023-09-22,-0.2579313919288117,132.5485599452582
2023-09-25,0.2875294734511868,132.92967612173592
2023-09-26,-1.467454965300263,130.97899298912995
2023-09-27,-0.1873209179933388,130.7336419370843
2023-09-28,2.590864427894024,134.12077336132253
2023-09-29,-0.1421471807540486,133.9301244631839
2023-10-02,-0.922404784865849,132.6947465867587
2023-10-03,-1.2504477616609444,131.0354680982229
2023-10-04,2.245152968148622,133.9774147995576
2023-10-05,1.5428407723718784,136.04447298085498
2023-10-06,0.9248138942041796,137.30263116927878
2023-10-09,-0.8408092933535949,136.14817788638848
2023-10-10,-0.1010335789117466,136.01062250964674
2023-10-11,1.241149746674175,137.69871800637517
2023-10-13,-1.0282212047627914,136.2828705891471
2023-10-16,0.143376022068975,136.47826754775923
2023-10-17,-1.457125008665794,134.48960857992702
2023-10-18,-2.060645314879228,131.71825476172535
2023-10-19,1.131740905298173,133.20896413060865
2023-10-20,-0.3735706567550179,132.71133452844938
2023-10-23,0.1035588236405926,132.84876882532478
2023-10-24,0.0031053084303733,132.85289418934275
2023-10-25,0.1716003950194222,133.0808702805664
2023-10-26,2.438822612709046,136.32647663815882
2023-10-27,-1.4645966001068045,134.32984369627096
2023-10-30,-0.8003647169683492,133.25471502296728
2023-10-31,-0.9383730803711464,132.00428864886646
2023-11-01,1.3887304644670584,133.83747241973632
2023-11-03,2.718254787541774,137.4755159213107
2023-11-06,0.9102486787991416,138.72688498865674
2023-11-07,2.748986515783169,142.54046835076093
2023-11-08,0.4354300576401071,143.16113239426113
2023-11-09,0.4334456260105312,143.7816580607712
2023-11-10,1.1809319274359131,145.4796215666076
2023-11-13,-0.66782195140076,144.50807671897104
2023-11-14,1.481789899690655,146.64938280402998
2023-11-16,1.5817233563166555,148.96897034373555
2023-11-17,0.4502717317156568,149.63973550622126
2023-11-20,0.9694682801121736,151.09044527639782
2023-11-21,-0.1648768563815128,150.84133209993325
2023-11-22,0.6053997189643612,151.75452510054834
2023-11-23,-0.1271457411049614,151.56157568494893
2023-11-24,-0.5501731491879158,150.72772459104422
2023-11-27,-0.2579344996817778,150.33894578873858
2023-11-28,0.962359162900328,151.78574640894428
2023-11-29,0.6604520705308259,152.7882185138728
2023-11-30,1.517130199478478,155.10621471819195
2023-12-01,-0.2238387861139501,154.75902684997945
2023-12-04,0.1140593551248292,154.935543998002
2023-12-05,0.8051811589227631,156.1830558067484
2023-12-06,-0.8733780179875361,154.81898732951106
2023-12-07,1.0791165359719246,156.4896646226081
2023-12-08,1.2337698188805255,158.4203868743892
2023-12-11,-0.6731089069214935,157.3540451399582
2023-12-12,-0.4960579840525558,156.5734778358118
2023-12-13,2.9687488780097526,161.2217512023233
2023-12-14,0.8098832644581444,162.52745918397727
2023-12-15,-0.4218667669623865,161.8418098464917
2023-12-18,0.4778351818643944,162.61514695290433
2023-12-19,0.0606938468235451,162.7138443411078
2023-12-20,-1.01609563995958,161.0605160631472
2023-12-21,0.6626980924306247,162.12786103075658
2023-12-22,1.5449993070604018,164.63273536023362
2023-12-26,0.9931313288804366,166.26775463268893
2023-12-27,0.6498082538990424,167.34817622586476
2023-12-28,0.2544312153281769,167.77396222446578
2023-12-29,-0.0026496130559938,167.7695168636581
