,BRADESCO FUNDO DE INVESTIMENTO EM ACOES - PETROBRAS 2010,Close
2022-06-15,-1.5658703481564396,121.40515307059208
2022-06-17,-5.400371325094666,114.84882399698054
2022-06-20,0.9900771798105223,115.9859159946554
2022-06-21,-1.8621984574522357,113.82602805614108
2022-06-22,-0.2809380937889183,113.50624738268452
2022-06-23,-1.7435528787019816,111.52720593893713
2022-06-24,-0.713792672071778,110.7311329155786
2022-06-27,6.014405240011,117.3909519759767
2022-06-28,1.169000112361096,118.76325233647763
2022-06-29,-0.8367778632756506,117.76946773121979
2022-06-30,-0.5085816832852919,117.17051378983622
2022-07-01,2.011670456607284,119.52759839960132
2022-07-04,2.004805116487751,121.92389380793145
2022-07-05,-3.5949093498767626,117.54084034969631
2022-07-06,-1.2131466476876462,116.11489758533008
2022-07-07,2.742217298518068,119.29902039307154
2022-07-08,1.0497017107443662,120.55130425103889
2022-07-11,-0.4639683760053747,119.99198432245204
2022-07-12,-1.4170570490921297,118.2916294502652
2022-07-13,0.059908907691919,118.36249667335983
2022-07-14,-2.533773113424209,115.36345955627262
2022-07-15,1.5968129773979325,117.20559824964239
2022-07-18,2.1420706608831885,119.7162249826606
2022-07-19,1.8997398663443965,121.99052183513876
2022-07-20,-0.0412608115208268,121.9401875558511
2022-07-21,-0.5141798588304769,121.3131956716188
2022-07-22,1.0605718352435067,122.59980925734584
2022-07-25,4.650525241552073,128.3013443329534
2022-07-26,1.0003870352004007,129.58485434764808
2022-07-27,1.0860556711511429,130.99221800724365
2022-07-28,2.9834337324258,134.9002840261245
2022-07-29,5.737244018412224,142.63984250223442
2022-08-01,-1.3799081808453573,140.67154364640115
2022-08-02,0.4364922372464885,141.28556401443248
2022-08-03,0.1415900592106167,141.48561032817656
2022-08-04,0.9654652973404731,142.85160479662548
2022-08-05,1.9171917653933332,145.5903440005186
2022-08-08,5.025944181336484,152.90763342340043
2022-08-09,1.6270423253533783,155.39550533789534
2022-08-10,-0.3289945811215666,154.8842625460272
2022-08-11,-2.317258211231299,151.29519425427435
2022-08-12,6.022318150098771,160.4066721980767
2022-08-15,0.0192206199127076,160.43750335485453
2022-08-16,0.7470596585981815,161.63606721968074
2022-08-17,1.9269493446705035,164.75071235772154
2022-08-18,1.6625675502222714,167.48980424014104
2022-08-19,-4.20812997283303,160.4416155864723
2022-08-22,1.758846637647249,163.26353754760189
2022-08-23,2.621589368392052,167.54363709041058
2022-08-24,0.4910195648764714,168.36630912823014
2022-08-25,-0.8974113033966113,166.85537083900172
2022-08-26,0.8904375854560165,168.3411137743042
2022-08-29,2.067285019725684,171.82120440139977
2022-08-30,-4.964891470317612,163.29046807987768
2022-08-31,2.022406523287845,166.5928651582324
2022-09-01,1.6925017926828767,169.41245238751725
2022-09-02,-1.1619799191197155,167.44391371028604
2022-09-05,-0.252168519947904,167.02167287133997
2022-09-06,-3.3706624322580536,161.39193609013677
2022-09-08,-0.8540403922313478,160.0135837661228
2022-09-09,-0.0352428181682684,159.95719046975157
2022-09-12,-0.6055479361505745,158.98857300413755
2022-09-13,-2.6724394752387526,154.7396996180562
2022-09-14,1.3757953572610448,156.8686012212411
2022-09-15,-0.1806776937824716,156.58517465028575
2022-09-16,-0.819422309231499,155.3020807962522
2022-09-19,1.431342404566771,157.5249853338635
2022-09-20,-0.5314817192166976,156.68776883361522
2022-09-21,0.2521521934512716,157.08286047959905
2022-09-22,2.4607478283094952,160.9482735574972
2022-09-23,-6.249307015965377,150.89012180599337
2022-09-26,-1.6046731444716469,148.46882854371205
2022-09-27,0.704388688581381,149.51462617804324
2022-09-28,-1.3503978131258476,147.49558393583166
2022-09-29,0.1298230591137095,147.6870672149548
2022-09-30,1.6604231290258342,150.13929743757183
2022-10-03,7.959033662892989,162.0889346618592
2022-10-04,-2.515694286696501,158.01127259320359
2022-10-05,3.744152036276338,163.92745487354819
2022-10-06,3.394535650515773,169.49203077021394
2022-10-07,-0.0948177623332657,169.3313222193044
2022-10-10,-1.1324364278645138,167.41375264270837
2022-10-11,-0.7584366982041457,166.14402530482536
2022-10-13,2.8321857655059013,170.84953273974716
2022-10-14,-1.533355883352372,168.2298013778022
2022-10-17,-0.0958352564395137,168.0685779162441
2022-10-18,2.4427543580308964,172.1740804277737
2022-10-19,3.520622079286917,178.23567911812313
2022-10-20,2.9497058019121614,183.49310728614796
2022-10-21,3.4118844865438147,189.75368014752124
2022-10-24,-9.177169653871731,172.3396629959181
2022-10-25,-2.1025771408533123,168.7160886371423
2022-10-26,-2.445875593235669,164.58950300330457
2022-10-27,0.7558944247139987,165.83362588017104
2022-10-28,-1.1850190252538528,163.86846586322272
2022-10-31,-8.45514813454622,150.01314432867895
2022-11-01,0.1608167206131439,150.254390547877
2022-11-03,0.2940771784063489,150.69625442003183
2022-11-04,-5.49941760960394,142.40883806744304
2022-11-07,-4.058409251095007,136.62930460893702
2022-11-08,0.7282359484266365,137.62428832118462
2022-11-09,-1.646625795295764,135.35813128909578
2022-11-10,-2.897569236002717,131.43603571843477
2022-11-11,3.3141833635898843,135.7920669479772
2022-11-14,2.6164561622511684,139.34500685148578
2022-11-16,-1.9868142352481464,136.57648041925296
2022-11-17,0.0302797991855063,136.61783550325853
2022-11-18,-1.6982480980691883,134.29772571020115
2022-11-21,0.2917065833039078,134.68948101732522
2022-11-22,-0.3830382682158073,134.1735687617676
2022-11-23,0.4049767853964159,134.71694056739065
2022-11-24,3.00919733811722,138.77083915693754
2022-11-25,-1.4160527762674735,136.80577083640605
2022-11-28,1.825946980526316,139.30377167817917
2022-11-29,3.67238029230057,144.41953593572
2022-11-30,4.447158149696273,150.8421010978389
2022-12-01,-3.5680357061692702,145.46000107073206
2022-12-02,1.0987538659831042,147.0582484559558
2022-12-05,-0.9964330264710552,145.5929115001908
2022-12-06,0.0627100701355631,145.684212917105
2022-12-07,-1.005913295010108,144.218756050641
2022-12-08,-1.9899486486637088,141.34887686349165
2022-12-09,-0.2552479655389961,140.98808673098537
2022-12-12,-2.850788818415584,136.96881411916038
2022-12-13,-2.1655838601456145,134.002639587163
2022-12-14,-6.923827413056571,124.72452809320761
2022-12-15,2.2835444850540343,127.57266817598972
2022-12-16,0.033008493632769,127.61477799204174
2022-12-19,1.2892002663685842,129.2599880498408
2022-12-20,2.6642428633067983,132.70378805656992
2022-12-21,2.0066861900240207,135.36673664513987
2022-12-22,1.666411689168967,137.62250376784104
2022-12-23,4.402307390979288,143.68106942286346
2022-12-26,-0.6790876592545847,142.70534901172778
2022-12-27,0.6334382959528595,143.60929934274125
2022-12-28,-1.1647018964133449,141.93667910987043
2022-12-29,-1.1405444138106735,140.31782824513442
2022-12-30,-0.0064796131213351,140.30873619272387
2023-01-02,-6.056392675722755,131.81108817054857
2023-01-03,-2.3670872338758864,128.69100472963063
2023-01-04,2.9541837201530807,132.49277344065482
2023-01-05,3.3553136353540847,136.9383215337679
2023-01-06,-0.5549848632765642,136.1783345772305
2023-01-09,0.5054827186444788,136.86669252505624
2023-01-10,0.8552409702632824,138.03723255417478
2023-01-11,0.7306703305361983,139.0458296575414
2023-01-12,1.342557174315262,140.9125994191949
2023-01-13,-0.2345940943016433,140.58202678283052
2023-01-16,-1.9946595737944883,137.77789392657246
2023-01-17,5.793784295362481,145.7604479073714
2023-01-18,-1.6614165893410582,143.3387596451405
2023-01-19,2.831757010216851,147.39776501974964
2023-01-20,2.067727650142981,150.44554936275577
2023-01-23,1.584322409610328,152.82909191557127
2023-01-24,-0.7133226922230285,151.7389273226191
2023-01-25,1.2679410257090629,153.66288743411346
2023-01-26,-2.745373780572513,149.44426681202665
2023-01-27,-2.2130653657203125,146.13696750215504
2023-01-30,0.4990647091886346,146.86628553403676
2023-01-31,1.2327179069072436,148.67673253502437
2023-02-01,-1.3834847463185196,146.61981261907752
2023-02-02,-4.623245667439068,139.84121848455874
2023-02-03,1.0909081004538024,141.3667576647801
2023-02-06,3.974768424825759,146.98575891163972
2023-02-07,-0.6253812056439823,146.06653760043315
2023-02-08,1.6674916228715642,148.50218487873892
2023-02-09,-0.4657900450362517,147.8104764849124
2023-02-10,3.031951841366798,152.29201894842976
2023-02-13,0.2920599867443529,152.73680299878325
2023-02-14,-0.3785012054219883,152.15869235830985
2023-02-15,0.1421110123611013,152.37492661641565
2023-02-16,0.4029621723832033,152.98893993087648
2023-02-17,-1.5298917350797248,150.64837478328792
2023-02-22,-2.571966041174645,146.77374974228024
2023-02-23,3.0509409334186666,151.25173015268095
2023-02-24,-2.1845765616333224,147.9475203067006
2023-02-27,0.6845534609773551,148.96030017739028
2023-02-28,-3.4766134311625896,143.78152637432302
2023-03-01,0.2305852385122042,144.11306534984973
2023-03-02,-2.607337926238562,140.35555074031814
2023-03-03,4.282511389922594,146.36629318716084
2023-03-06,1.0021846526668376,147.83315371415992
2023-03-07,-3.3094152589289383,142.94074076738764
2023-03-08,1.2645929421531976,144.7483592865935
2023-03-09,-0.4380182940750154,144.1143349925448
2023-03-10,-1.3065329535388748,142.2314337150938
2023-03-13,-3.1608038678349937,137.73577705694996
2023-03-14,-1.7794808240854776,135.2847953163164
2023-03-15,-1.7688099018025372,132.8918644611281
2023-03-16,-0.3481938357042469,132.429143180922
2023-03-17,1.0650465063028358,133.8395751436972
2023-03-20,-2.4666494542978312,130.53822199378067
2023-03-21,2.0370042460868376,133.19729111856023
2023-03-22,-0.3049566268080617,132.79109715256536
2023-03-23,-2.2710248473368,129.77537834117945
2023-03-24,-0.0499170124233283,129.71059834945046
2023-03-27,1.699613901587527,131.91517771083008
2023-03-28,1.757447010333335,134.23351705768496
2023-03-29,1.3036704036876845,135.98347969139508
2023-03-30,0.2851026105375798,136.37117214189507
2023-03-31,-2.169333167887644,133.4128270731838
2023-04-03,4.414819829265015,139.30276301759375
2023-04-04,-0.9017555345758654,138.0465926422655
2023-04-05,0.3225101827101007,138.49180696042114
2023-04-06,-1.4398793457403247,136.49769203645548
2023-04-10,2.1126291845821044,139.38138211469862
2023-04-11,4.672698696752176,145.89425414028733
2023-04-12,0.7317727036375565,146.96186846826157
2023-04-13,0.6874360064358598,147.97213726784332
2023-04-14,1.0275126271961366,149.4925696630024
2023-04-17,1.5477718432570509,151.80637356400777
2023-04-18,2.531581872415733,155.6494761983259
2023-04-19,-3.211368010280058,150.6509987115244
2023-04-20,0.6700824169019626,151.66048456477753
2023-04-24,1.8986071312365291,154.53992133999228
2023-04-25,-0.409809278731621,153.90660240299644
2023-04-26,-1.2578740295512425,151.97065122160447
2023-04-27,-2.4293800074067677,148.27870660370095
2023-04-28,1.7494605836209989,150.87278412963573
2023-05-02,-3.611340896087545,145.42425357529632
2023-05-03,-0.3184927161476447,144.96108792014692
2023-05-04,1.4015119518585806,146.992734892892
2023-05-05,3.7714234602506336,152.53645338150656
2023-05-08,1.888217313103313,155.41667310304993
2023-05-09,0.2847584926384927,155.85923527868707
2023-05-10,-0.2245061231863743,155.50932175193495
2023-05-11,3.2684694723891905,160.59209646011644
2023-05-12,2.8829528419689554,165.2218908689909
2023-05-15,-2.027022354038399,161.87280620731153
2023-05-16,2.23047489659598,165.48333851418107
2023-05-17,-2.158013159920513,161.91218629156924
2023-05-18,0.5167146584120319,162.74881029189316
2023-05-19,0.3722795555650249,163.35469083953518
2023-05-22,-1.0975705540820946,161.5617578541686
2023-05-23,2.321152173103469,165.3118521075048
2023-05-24,1.4360261846631417,167.68577359012016
2023-05-25,-0.717602898325409,166.48245561875808
2023-05-26,1.2462070352565968,168.55717169314698
2023-05-29,-0.395481119665142,167.89055990325903
2023-05-30,-1.071198895867176,166.0921180793101
2023-05-31,-0.9751716124692278,164.4724348932518
2023-06-01,3.0364170193399653,169.46650389847335
2023-06-02,0.7661733297027462,170.7649110541231
2023-06-05,1.0038863741956394,172.47919672810275
2023-06-06,1.9947449673349604,175.91971682453635
2023-06-07,2.767572608750734,180.7884227207641
2023-06-09,4.632389658881464,189.16324691933568
2023-06-12,1.6598911391283666,192.30315089343725
2023-06-13,-0.1823921482538626,191.95240504536284
2023-06-14,3.87601246131104,199.39250418470735
2023-06-15,-2.116748551062908,195.17186624144952
2023-06-16,0.7529362460827915,196.64138596453762
2023-06-19,2.4149233618319776,201.39012473322543
2023-06-20,0.4515417132856303,202.2994851528339
2023-06-21,3.86252134163787,210.11334594088567
2023-06-22,-1.1691196773221613,207.65686946881078
2023-06-23,-3.803047999547571,199.75957904855406
2023-06-26,2.076743475159848,203.90807307245169
2023-06-27,-0.7249946296053134,202.42975049334473
2023-06-28,0.8690575476659967,204.18898151872858
2023-06-29,0.4128081375375458,205.03189025039293
2023-06-30,-4.479724242096461,195.84702695881748
2023-07-03,1.711383897330987,199.19872144159217
2023-07-04,0.2082480918145668,199.6135489779133
2023-07-05,-0.1286729876408987,199.35670026070738
2023-07-06,-1.4160907004549306,196.5336285675817
2023-07-07,-0.4728421373449309,195.6043347576612
2023-07-10,0.1498273554265683,195.89740355952833
2023-07-11,-1.2531145581288097,193.44258467652753
2023-07-12,0.0569120439456449,193.55267680532822
2023-07-13,1.4452531511677469,196.35000296602675
2023-07-14,-1.8100859123799664,192.79589922338104
2023-07-17,-0.1962456279645974,192.41754570026012
2023-07-18,-0.513987578856534,191.4285434158202
2023-07-19,0.8548618163220612,193.06499293902354
2023-07-20,0.0883737724296951,193.2356117565249
2023-07-21,1.7316463562246476,196.58176918643517
2023-07-24,1.918401063458464,200.35299593707322
2023-07-25,2.126558983884208,204.61362057165422
2023-07-26,-0.0062705721909139,204.60079012686384
2023-07-27,-4.80745171339394,194.7647059362924
2023-07-28,1.1527180995801969,197.00979395321417
2023-07-31,4.174399847965526,205.23377049247435
2023-08-01,-1.5226881559415872,202.1087001771931
2023-08-02,-0.2175274973581387,201.6690581797546
2023-08-03,1.1722825246772928,204.03318930647714
2023-08-04,-2.7546246264808505,198.41284082764662
2023-08-07,0.5769617922076753,199.55760711005598
2023-08-08,0.0851662757100246,199.72756289192765
2023-08-09,0.7252026341468154,201.17599243913713
2023-08-10,0.5080789674836828,202.19812534434695
2023-08-11,-0.2171103555991815,201.75913227539695
2023-08-14,0.2350769110290418,202.23342141126895
2023-08-15,0.65600618825854,203.56008517045385
2023-08-16,2.026978960402692,207.68620526863674
2023-08-17,-0.2993975979723617,207.0643977587425
2023-08-18,0.2281580280998563,207.5368318055657
2023-08-21,-0.667060984747736,206.15243457160923
2023-08-22,1.3922040678040704,209.0224971515923
2023-08-23,4.883272091421431,219.22963441978814
2023-08-24,-0.1491924512158848,218.90256035440564
2023-08-25,-0.6362349312249438,217.50982580008514
2023-08-28,1.031545385324839,219.753538370754
2023-08-29,0.1933208914310924,220.17836787008372
2023-08-30,0.6197532513443571,221.5429304637155
2023-08-31,-1.928998986329289,217.26936958078622
2023-09-01,1.9829722995511776,221.57776099498267
2023-09-04,-0.9670314348326104,219.43503439356292
2023-09-05,3.0769936953268795,226.18703656719123
2023-09-06,0.4089902066692907,227.11211939550654
2023-09-08,-0.3370345986657863,226.34667297538053
2023-09-11,-0.0893839351798653,226.14435541192643
2023-09-12,0.4365774766183161,227.13165073229857
2023-09-13,-1.383800917407807,223.98860086574152
2023-09-14,2.3405914279011286,229.23125885708075
2023-09-15,0.0483374475089171,229.3420633965048
2023-09-18,0.6485265170222521,230.82940749231713
2023-09-19,0.2106664878849029,231.31568769808672
2023-09-20,0.2093454111463222,231.79993647554423
2023-09-21,-1.4706302996885912,228.39101637507596
2023-09-22,0.7557129528599882,230.11699686899098
2023-09-25,0.6091554284296974,231.51876704715784
2023-09-26,-2.2009743314107544,226.42309841205125
2023-09-27,3.0050067142268766,233.2271277218939
2023-09-28,-0.2047868212529224,232.74950930073274
2023-09-29,0.5184226164707484,233.95613539667244
2023-10-02,-1.4354687278451017,230.59776823617827
2023-10-03,-0.4247722081492711,229.6182530040985
2023-10-04,-3.784999562873115,220.9272031316165
2023-10-05,0.3130933556491078,221.618911525443
2023-10-06,2.254145958384824,226.61452526261021
2023-10-09,4.075214629101365,235.84955354778072
2023-10-10,0.7011295274565343,237.50316440807862
2023-10-11,-0.2491436411245828,236.91144037648624
2023-10-13,3.1355968713194127,244.3400280887291
2023-10-16,1.0452960767210362,246.89410481619967
2023-10-17,2.568878018112475,253.2365132028386
2023-10-18,2.147895277936618,258.6757683119337
2023-10-19,-0.4532350412871588,257.50335908662527
2023-10-20,-1.2272751303113116,254.34308440083888
2023-10-23,-6.313906261530633,238.28410046908417
2023-10-24,1.4211510052053011,241.67047735814498
2023-10-25,0.4984567809350526,242.87510024005476
2023-10-26,-0.9840492807321466,240.48508956306503
2023-10-27,-0.6996519895689723,238.80253084932033
2023-10-30,-0.9732613140302382,236.47835819963876
2023-10-31,-0.9288568143279718,234.28181285509052
2023-11-01,1.0345919439562978,236.70567361704406
2023-11-03,1.132313795490747,239.38592461411915
2023-11-06,-0.0865895843458197,239.17864133701337
2023-11-07,-1.5891149440965149,235.3778178044399
2023-11-08,-2.050867569049397,230.55053047435246
2023-11-09,1.9696411718794329,235.09154864456175
2023-11-10,-0.4427077215431008,234.05078020601704
2023-11-13,2.651322994379424,240.25622236014362
2023-11-14,1.3015929999390163,243.38338053230117
2023-11-16,-1.6660343909678077,239.328529710733
2023-11-17,3.1021135348012985,246.7527724235306
2023-11-20,0.0717612340462414,246.92984525806503
2023-11-21,-0.6299199777877962,245.37438483166397
2023-11-22,0.0083277616095056,245.39481902548354
2023-11-23,0.0210145651545756,245.4463876796136
2023-11-24,0.2588866597674988,246.08181563419734
2023-11-27,-0.5349959626001932,244.76528785586115
2023-11-28,1.4025512763269132,248.19824652468878
2023-11-29,-0.9760141668071488,245.7757964768409
2023-11-30,1.7934421622579633,250.1836432354819
2023-12-01,-0.6300896798050459,248.60726191889484
2023-12-04,-1.9943005069768984,243.64928603406494
2023-12-05,-0.4333941817150855,242.59332420460296
2023-12-06,-3.357583241836959,234.44805140529402
2023-12-07,-0.2282583878090438,233.9129040629066
2023-12-08,2.9677127729828445,240.8547671944366
2023-12-11,-0.3577408790586767,239.99313123302048
2023-12-12,-0.7653166716175219,238.15642378895726
2023-12-13,1.3307416936636285,241.32567061645514
2023-12-14,2.0136868554839094,246.1852139245671
2023-12-15,0.2044254387085775,246.68847912816804
2023-12-18,1.1695606289562566,249.57365045622205
2023-12-19,1.078965428146339,252.26646386240748
2023-12-20,0.333980495221442,253.10898464769278
2023-12-21,0.0199031262287929,253.15936124840363
2023-12-22,0.9061726754977296,255.45342220550125
2023-12-26,1.518994849430011,259.33374653149554
2023-12-27,0.1790361980321675,259.7980478114999
2023-12-28,-0.3138210866039048,258.9827467548821
2023-12-29,-0.0056105495326086,258.9682163995945
