,SPX FALCON SELECAO ACOES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,Close
2022-08-26,0.1106147806107848,115.01148261014829
2022-08-29,0.5961152966322825,115.69708365087097
2022-08-30,-0.4586634910520026,115.16642336795252
2022-08-31,-0.1679775278945472,114.97296965701446
2022-09-01,0.7557079837693825,115.84182956788926
2022-09-02,1.6968259083013135,117.80746374464746
2022-09-05,0.7542687512143154,118.69604863027148
2022-09-06,-1.5265940496567598,116.88404181470406
2022-09-08,-0.3666263354173638,116.45551413551111
2022-09-09,1.191751034627897,117.8433739301023
2022-09-12,0.6619408895477408,118.62342740776829
2022-09-13,-0.9304449229251556,117.5197017500529
2022-09-14,0.708951719947648,118.35285969688725
2022-09-15,-0.4183138932180252,117.85777324175433
2022-09-16,-0.5782806792567374,117.17622451009505
2022-09-19,0.862231522733925,118.18655485497057
2022-09-20,0.3805765296684305,118.63634514397229
2022-09-21,0.2886300277025855,118.97876525982667
2022-09-22,1.5627470504386398,120.83810240457292
2022-09-23,-0.929735435807244,119.71462774656057
2022-09-26,-2.207177001228766,117.07231401583185
2022-09-27,-0.515347767394092,116.46898445931465
2022-09-28,0.4875700175381414,117.03685230726943
2022-09-29,-0.3268293183614212,116.65434156064191
2022-09-30,1.344412615239543,118.2226572448078
2022-10-03,3.1217065193490434,121.91322164336664
2022-10-04,0.1562049610890126,122.10365614379702
2022-10-05,-0.0765213412688314,122.01022078837751
2022-10-06,0.6867383521955261,122.84811176812974
2022-10-07,-0.5052776507470713,122.2273877150006
2022-10-10,0.2102583399471891,122.48438099137098
2022-10-11,-0.9173241189002312,121.36080222265149
2022-10-13,-0.4220214519377929,120.8486336030281
2022-10-14,-0.8300190006425345,119.84556698210609
2022-10-17,0.9467037439810256,120.98014945172098
2022-10-18,0.8306392281224761,121.98505803130817
2022-10-19,0.1036442029165307,122.11148847238199
2022-10-20,0.5999788164841924,122.84413153570982
2022-10-21,0.843949497196328,123.88087396614064
2022-10-24,-1.026799829823466,122.60886536307248
2022-10-25,-0.8844263328920188,121.52448027134135
2022-10-26,-0.9732241925499928,120.34177462947001
2022-10-27,2.7776775859225777,123.68448112985426
2022-10-28,0.2899226372237606,124.04307043938246
2022-10-31,2.709863892171516,127.40446881596017
2022-11-01,1.2167425667990228,128.95465322004816
2022-11-03,0.8998278557247108,130.11502311097536
2022-11-04,0.0801928567731202,130.21936606509905
2022-11-07,-2.7867397223340418,126.59049126479137
2022-11-08,-0.4089268130513024,126.07282880323626
2022-11-09,-0.4168819564758563,125.54725392793688
2022-11-10,-4.304535917241381,120.14302728949859
2022-11-11,-0.4133540604732477,119.64641120782197
2022-11-14,0.8167190967435234,120.62358629672454
2022-11-16,-1.4368159692841331,118.89044734608997
2022-11-17,-0.4770872364513234,118.3232361964419
2022-11-18,0.2504487915370168,118.61957531160337
2022-11-21,2.3742208851393,121.435866042515
2022-11-22,-0.8000610947111797,120.46430492328325
2022-11-23,-1.046235394088546,119.20396472793311
2022-11-24,2.596097147323096,122.29861545573101
2022-11-25,-1.7575911997265825,120.14910575309362
2022-11-28,0.1241579164452666,120.29828037942428
2022-11-29,1.2974513848506453,121.85909208415863
2022-11-30,0.4798836292056796,122.44387391776918
2022-12-01,-0.9436393995268078,121.28844528117418
2022-12-02,0.7021159682835343,122.14003082317613
2022-12-05,-1.407791050043128,120.42055440072754
2022-12-06,0.6319462765526973,121.18154761046705
2022-12-07,-0.1168549020571951,121.03994103169545
2022-12-08,-1.2493529137144188,119.52772500165774
2022-12-09,-0.6471992977189145,118.75414240486762
2022-12-12,-1.0658676278618606,117.48838044422916
2022-12-13,-0.7683482509818651,116.58566052797902
2022-12-14,0.8199159881660201,117.54156499855688
2022-12-15,0.0816852298605397,117.63757909610763
2022-12-16,-0.3606425216696851,117.21332796442425
2022-12-19,0.7368226724002502,118.076982339941
2022-12-20,1.4657762843117703,119.80772674431086
2022-12-21,0.4355669880851121,120.32956965118429
2022-12-22,0.153235876629143,120.51395772208335
2022-12-23,1.346637138490614,122.1368434338338
2022-12-26,-0.6909179154423462,121.29297810119368
2022-12-27,-1.0545112409626634,120.01393001261822
2022-12-28,1.4155344106339562,121.71276848950099
2022-12-29,-0.1676479633591854,121.50871951198026
2022-12-30,0.0202801935799579,121.53336171551382
2023-01-02,-2.4821693048196924,118.51669791589585
2023-01-03,-0.5362449501088884,117.88115810828604
2023-01-04,0.3796602542101235,118.3287060128258
2023-01-05,0.8096926233946311,119.28680481676997
2023-01-06,0.2599732326194148,119.59691857934054
2023-01-09,0.1872072313137351,119.82081265934947
2023-01-10,1.1933089042503342,121.2506450859586
2023-01-11,1.6904780870336422,123.30036067152366
2023-01-12,-0.7608327689067274,122.36225112335453
2023-01-13,-0.4345109374510048,121.83057375891228
2023-01-16,-0.4280917143310248,121.30902716712843
2023-01-17,0.9814290195929276,122.4995891631325
2023-01-18,0.0833999840221588,122.60175380092176
2023-01-19,0.2201330557348724,122.87164078794827
2023-01-20,-0.2922055765823161,122.5126030015277
2023-01-23,-0.3413172529288633,122.09444635047123
2023-01-24,0.7120753776652666,122.96385084042967
2023-01-25,0.7998821425131197,123.94741672504874
2023-01-26,-0.103172769418669,123.81953674259061
2023-01-27,-0.5627326177945924,123.1227638221379
2023-01-30,0.0990895005717584,123.2447655538994
2023-01-31,0.8039007060399506,124.23553109434448
2023-02-01,-0.634606181373365,123.44712473455775
2023-02-02,-0.2835515329026261,123.09708852004869
2023-02-03,-1.0707528456276982,121.77902294183542
2023-02-06,0.5359724864694826,122.43172499909502
2023-02-07,-0.5910440895852465,121.7080995247106
2023-02-08,1.641768112632902,123.70626429319881
2023-02-09,-0.7442363616118164,122.78559729273721
2023-02-10,0.2841399935389566,123.13448028095156
2023-02-13,0.2638428043991947,123.4593617469072
2023-02-14,-1.0539692177158777,122.15813807770631
2023-02-15,1.0417654143008326,123.43073931095371
2023-02-16,0.5533194103774397,124.1137055499336
2023-02-17,-0.7087173361545629,123.23409020215739
2023-02-22,-0.5355968115427934,122.57405234430087
2023-02-23,-0.0547516886779897,122.50694098076131
2023-02-24,-0.2209571445119684,122.23625314214127
2023-02-27,-0.0372724506731314,122.19069269498418
2023-02-28,-0.6902857232742199,121.34722778814083
2023-03-01,-1.2815700138474329,119.79207810417287
2023-03-02,-0.7004171054761144,118.95303389812594
2023-03-03,-0.609210682757888,118.22835930815394
2023-03-06,0.9997812072617408,119.41038422617075
2023-03-07,0.3776954461260917,119.86139180959466
2023-03-08,0.9570820423041804,121.00856366626014
2023-03-09,-0.6154870030984694,120.26377168425817
2023-03-10,-0.7792775461067936,119.32658311542161
2023-03-13,-0.3008464048431802,118.96759338009666
2023-03-14,-0.5920645896476451,118.26322838653711
2023-03-15,0.5522786199454011,118.91637091217315
2023-03-16,0.5279976617544868,119.54424657003271
2023-03-17,-0.7579348248938134,118.63817909412151
2023-03-20,-0.8718575256127403,117.6038232014395
2023-03-21,0.2391444894961569,117.88506626406254
2023-03-22,0.1169771882594261,118.02296489995601
2023-03-23,-1.2510532033157218,116.54643481692692
2023-03-24,1.230153922818911,117.98013535673293
2023-03-27,0.7243157420647295,118.83468404963102
2023-03-28,1.1434480750801557,120.19349695692411
2023-03-29,-0.3689580323730901,119.75003339551144
2023-03-30,1.1755093698941677,121.15770625852707
2023-03-31,-1.125490122720485,119.79408824167265
2023-04-03,-0.6745334942959369,118.98603699229614
2023-04-04,0.4481997200190379,119.51933207695735
2023-04-05,-0.4371272370800705,118.9968805228728
2023-04-06,0.0987226889828774,119.11435744313073
2023-04-10,0.2821064793119276,119.45038676326857
2023-04-11,2.291219268970024,122.1872570416478
2023-04-12,0.5791245897173614,122.89487349267714
2023-04-13,0.6091222430723242,123.64345350271662
2023-04-14,-0.0475549026921928,123.58465497871813
2023-04-17,-0.7546047394138777,122.65207931506043
2023-04-18,-0.4887625743485002,122.05260185470819
2023-04-19,-1.3650931422056425,120.38647015690601
2023-04-20,1.1609794823908448,121.78413237500227
2023-04-24,-0.0173080133932024,121.76305396106001
2023-04-25,-0.7817117865547396,120.8112178165774
2023-04-26,-0.0318918812855617,120.7726888464117
2023-04-27,1.074710025169523,122.07064504111088
2023-04-28,0.8687885043271892,123.1311807723861
2023-05-02,-1.5981821435026689,121.16332022819783
2023-05-03,-0.0044417095029336,121.15793850548918
2023-05-04,0.4965417243773196,121.75953822256436
2023-05-05,1.0794831120042758,123.07391187493133
2023-05-08,-0.4555865870894293,122.51320364022287
2023-05-09,0.681421840144214,123.3480353668877
2023-05-10,1.1661844491556383,124.78650097367534
2023-05-11,0.5165730677076485,125.4311144298401
2023-05-12,-0.677228517520867,124.58165915307698
2023-05-15,0.2125333340875945,124.84643670693666
2023-05-16,-0.6172923451541079,124.07576920994707
2023-05-17,1.3451060638499437,125.74471990535852
2023-05-18,-0.083706039521636,125.63946398041817
2023-05-19,1.2073380093220232,127.15635698376221
2023-05-22,0.3361582068572843,127.58380351330388
2023-05-23,-0.1150083513187127,127.43707148433352
2023-05-24,-0.6395522568615641,126.62204481757718
2023-05-25,0.8141079664852002,127.65288497176353
2023-05-26,0.3882646556136793,128.14851600598007
2023-05-29,-0.2804231670082036,127.78915787892208
2023-05-30,-0.5049177274515926,127.1439277670303
2023-05-31,0.1200988328927898,127.29662614037257
2023-06-01,1.1705514345941026,128.7866986238486
2023-06-02,1.0088725239050689,130.08599224070903
2023-06-05,0.3380437835342587,130.5257398507276
2023-06-06,1.3267279276060195,132.25746129404158
2023-06-07,0.924272899566514,133.47988116643708
2023-06-09,0.5856097496148793,134.26155236432209
2023-06-12,0.0822971970876107,134.37204585868423
2023-06-13,-0.3437881902859208,133.9100906339765
2023-06-14,1.032751584508107,135.29304921681512
2023-06-15,0.3796515708152759,135.80669140337065
2023-06-16,0.2705718936759638,136.17414614003943
2023-06-19,0.2861794290502484,136.56384853397705
2023-06-20,-0.0803761175379613,136.45408381456502
2023-06-21,0.955499749011368,137.75790224292896
2023-06-22,-0.6211868352549832,136.90216828967246
2023-06-23,0.8606239617319211,138.08038115410395
2023-06-26,-0.4062303854829974,137.51945668946524
2023-06-27,-0.825831968535562,136.38377705316722
2023-06-28,-0.261675914353654,136.0268935575333
2023-06-29,1.188322995657254,137.64333241395568
2023-06-30,0.4241140793737052,138.22709716604243
2023-07-03,0.7556193175741299,139.27156781435102
2023-07-04,-0.1719796067194301,139.03204911975192
2023-07-05,0.3842164690171179,139.56623314968198
2023-07-06,-1.049696486440621,138.10121130405224
2023-07-07,1.5051006724252858,140.17977356401698
2023-07-10,-0.2691238190662193,139.80251640384313
2023-07-11,-0.2685439634405928,139.42708518530256
2023-07-12,-0.2000591274377794,139.14814857526892
2023-07-13,0.5769085888404524,139.9509061956121
2023-07-14,-1.3609524916394775,138.0462408506709
2023-07-17,0.5345170054632753,138.78412148342053
2023-07-18,-0.1072848440307416,138.63522715514762
2023-07-19,-0.3766800901347067,138.11301585654115
2023-07-20,0.7264042560235939,139.1162746818456
2023-07-21,0.9535869550262532,140.44286932953017
2023-07-24,0.5502235284866375,141.215619040663
2023-07-25,0.1207155917746449,141.38608831086617
2023-07-26,0.3952937012885238,141.94497861245725
2023-07-27,-0.6814954986824495,140.9776299726076
2023-07-28,0.2642945579179878,141.35022617650694
2023-07-31,0.5230654521617639,142.08958037618876
2023-08-01,0.0839124057739448,142.20881116143653
2023-08-02,-0.1522875313837657,141.99224487350858
2023-08-03,-0.2040647468603773,141.7024887584461
2023-08-04,-0.1518765482670492,141.48727590971126
2023-08-07,-0.5481883475745741,140.71165914987353
2023-08-08,-0.5260367892234386,139.9714640560185
2023-08-09,-0.1925124792393928,139.70200152033658
2023-08-10,0.097207200498528,139.83780192505492
2023-08-11,0.2397667322714181,140.1730864532108
2023-08-14,-0.732451412340418,139.1463867017631
2023-08-15,-0.4817320806457581,138.47607391796132
2023-08-16,-0.6603916476583538,137.5615894918019
2023-08-17,-0.3412836554924636,137.09211427063073
2023-08-18,0.5055294067889626,137.7851552226575
2023-08-21,-0.2701160081209908,137.41297546158674
2023-08-22,0.7710120496968287,138.47244606024253
2023-08-23,0.5765081127661498,139.27075094572555
2023-08-24,-0.5443369338779647,138.51264881023877
2023-08-25,-0.5703045906865545,137.72270481539243
2023-08-28,0.8369293026843083,138.87534648844186
2023-08-29,0.7163386984537556,139.8701643379503
2023-08-30,-0.4322715501513086,139.26554541036748
2023-08-31,-1.100301891661959,137.73320397978387
2023-09-01,1.103449326484518,139.25302009144434
2023-09-04,-0.0477222434308477,139.1865654262115
2023-09-05,-0.7075044505639005,138.20181428123402
2023-09-06,-0.7121980555323759,137.2175436472126
2023-09-08,-0.2713325832437663,136.845227741371
2023-09-11,0.7233724091532556,137.835128362095
2023-09-12,1.0326493355729882,139.25848189931233
2023-09-13,0.4368904122193706,139.86688885493268
2023-09-14,0.2545696278851261,140.2229474734252
2023-09-15,-0.131987528863342,140.03787067015568
2023-09-18,-0.2811772994809614,139.6441159671547
2023-09-19,-0.2405752885839551,139.3081667321762
2023-09-20,0.2875653262281563,139.70876871630205
2023-09-21,-0.958301810498874,138.36993705626804
2023-09-22,-0.0195741947059513,138.34285225537414
2023-09-25,-0.0374078090277563,138.2911012253989
2023-09-26,-0.9341727122401666,136.9992234942948
2023-09-27,-0.5908798386690117,136.1897227035339
2023-09-28,0.8295143491740209,137.31943599546003
2023-09-29,0.3548792573627946,137.80675419013548
2023-10-02,-0.5483007523393701,137.0511587201365
2023-10-03,-1.0120037318608888,135.66419587933012
2023-10-04,-0.1282409106214577,135.4902188791472
2023-10-05,-0.3882016764363727,134.96424357805103
2023-10-06,0.2839147998073166,135.3474270400171
2023-10-09,0.5422107995070924,136.08129540628306
2023-10-10,1.5135939262034936,138.14101362825159
2023-10-11,0.1942923365140458,138.4094110313141
2023-10-13,-1.1438380366953882,136.82623154157187
2023-10-16,0.3230711312528944,137.26827759566393
2023-10-17,0.0386574578760345,137.32134202225262
2023-10-18,-0.9859557827166188,135.96741430968015
2023-10-19,0.5939030928172828,136.77492898848902
2023-10-20,0.2597506623167822,137.13020277241992
2023-10-23,0.5485647181506126,137.88245068275782
2023-10-24,0.3562820167231528,138.37370105875766
2023-10-25,-0.2652399075836031,138.0066787819494
2023-10-26,1.124004649124721,139.55788026756113
2023-10-27,-1.2025064579539446,137.87968774476008
2023-10-30,-0.6259585932999134,137.01661799090667
2023-10-31,0.080887890576009,137.1274478429381
2023-11-01,0.9486585763556876,138.4283191374378
2023-11-03,2.1436563429628075,141.39574658108427
2023-11-06,-0.2885531302854849,140.98774472823402
2023-11-07,0.8137245858044428,142.13499667005885
2023-11-08,-0.3316602417108405,141.66359139654725
2023-11-09,-0.2046794981706012,141.37363506858634
2023-11-10,0.9350354811129336,142.69552871741675
2023-11-13,-0.0298799403343985,142.65289137857613
2023-11-14,1.3639183389332787,144.5985603251071
2023-11-16,0.5409568222601413,145.38077610207569
2023-11-17,0.1568587659096065,145.6088185933392
2023-11-20,0.2162718348093006,145.92372945695516
2023-11-21,-0.4967216524605966,145.19889469666444
2023-11-22,0.1959122943899993,145.4833571826936
2023-11-23,0.4732500932231875,146.1718573061849
2023-11-24,-0.5189662773825932,145.413274659742
2023-11-27,-0.0254718053000368,145.37623527354026
2023-11-28,0.3768584143873488,145.92409784868815
2023-11-29,-0.2118970100404182,145.61488904841832
2023-11-30,0.7786055453522289,146.7486546494078
2023-12-01,0.7282986601889307,147.81742313506473
2023-12-04,-0.7307965908764591,146.73717844607225
2023-12-05,0.1924231127572673,147.01953469241036
2023-12-06,-0.2304294064135903,146.68075845130662
2023-12-07,0.5107668338210969,147.42995511707312
2023-12-08,0.0528107004191591,147.5078139089981
2023-12-11,-0.1941758642088231,147.22138933656476
2023-12-12,-0.1439365112694379,147.00948400491131
2023-12-13,1.0697815423243109,148.58216433026206
2023-12-14,0.8654224020982815,149.86802766589864
2023-12-15,-0.3069909167047191,149.40794643391982
2023-12-18,0.2610347888795994,149.79795315146293
2023-12-19,0.0988728421152052,149.94606264517418
2023-12-20,-0.6275647485086466,149.00505401423638
2023-12-21,0.6837481980106697,150.02387338600354
2023-12-22,0.5350065122895264,150.82651087860765
2023-12-26,0.4540157824989288,151.511287042189
2023-12-27,0.3920233300554354,152.10524663506163
2023-12-28,0.0970413318887253,152.25285159226894
2023-12-29,0.0182890564061954,152.2806972021767
