,BRADESCO FUNDO DE INVESTIMENTO EM ACOES PETROBRAS,Close
2022-12-27,0.6133896877297484,144.38024542304942
2022-12-28,-0.5673925081242648,143.5610427273076
2022-12-29,-1.498200159174634,141.4102109566543
2022-12-30,-0.0060238848091698,141.40169256843788
2023-01-02,-6.265150225690119,132.54266410735676
2023-01-03,-1.3862693134095494,130.70526582766098
2023-01-04,1.6502006083252363,132.86216491946215
2023-01-05,3.0585767879734327,136.9258562556878
2023-01-06,-0.5888597422620268,136.11955501145047
2023-01-09,0.6221185993817713,136.9663800805724
2023-01-10,0.5746613876783879,137.7534729809963
2023-01-11,1.1756378674973256,139.37295497315358
2023-01-12,0.565332427687415,140.160875483043
2023-01-13,-0.2040058232881558,139.87493913508592
2023-01-16,-2.314556078766161,136.63745522866432
2023-01-17,6.5736819819459225,145.61956700362046
2023-01-18,-1.2325989490269862,143.82466175115619
2023-01-19,3.1673586784222607,148.3801046568429
2023-01-20,1.1741176151126351,150.12226160294145
2023-01-23,2.2632213755221064,153.51986071695643
2023-01-24,-0.7447438831842179,152.37653094479396
2023-01-25,0.4808514785805906,153.1092357468518
2023-01-26,-2.7755088861276755,148.85967530321574
2023-01-27,-2.248672313722555,145.51230899837503
2023-01-30,0.3221832323877072,145.98112525902798
2023-01-31,1.595667304103454,148.3104983449486
2023-02-01,-1.925643479770656,145.45456690375372
2023-02-02,-4.715140947554208,138.5961790595872
2023-02-03,1.1933238715445826,140.25008034935394
2023-02-06,3.6400586743898335,145.3552655649493
2023-02-07,-0.520043448684604,144.59935502906066
2023-02-08,1.9976514837448225,147.48794619028413
2023-02-09,-0.0271302365612902,147.44793236158333
2023-02-10,2.743899048426912,151.49375477457798
2023-02-13,0.486953430001269,152.2314588096905
2023-02-14,-0.5765781827432148,151.3537254309221
2023-02-15,0.418501145873873,151.9871425061733
2023-02-16,-0.067075210810974,151.88519680993173
2023-02-17,-1.5171552712963887,149.58086254021094
2023-02-22,-2.4868928628685505,145.86094674548121
2023-02-23,3.683233130044972,151.23334545980802
2023-02-24,-1.5254886993335437,148.92629786519458
2023-02-27,1.6039651611938988,151.31502379880817
2023-02-28,-4.325462187741513,144.76994966001865
2023-03-01,0.0140134893688248,144.79023698152352
2023-03-02,-2.72951931986416,140.83815948983573
2023-03-03,3.666032235070138,146.0013318160126
2023-03-06,1.4509641948925678,148.11975886472922
2023-03-07,-3.028953810399726,143.63327978464113
2023-03-08,1.5224107522350927,145.8199682798704
2023-03-09,-1.202741898673676,144.06613042473575
2023-03-10,-0.7239927956548486,143.02310201948194
2023-03-13,-3.1571561443493823,138.50763936623477
2023-03-14,-1.7757891314556074,136.04803576013344
2023-03-15,-2.4078966215224207,132.77213970341757
2023-03-16,-0.3769523868185631,132.27165195377546
2023-03-17,0.4440266657767866,132.85897335971367
2023-03-20,-2.352299666748348,129.73373217212784
2023-03-21,2.20020410239592,132.58813906957033
2023-03-22,-0.8491169578004554,131.46231069669855
2023-03-23,-1.9629047654235896,128.8818307352971
2023-03-24,0.3344791836488392,129.3129136306122
2023-03-27,1.5195921684295175,131.27794253891102
2023-03-28,1.721222344761153,133.53752781963345
2023-03-29,1.059152771833527,134.95189424697307
2023-03-30,1.0908488796741669,136.42401547346523
2023-03-31,-2.171344085849836,133.46178068180328
2023-04-03,4.728127820984973,139.77202426460155
2023-04-04,-1.3906221455423085,137.82832354190523
2023-04-05,0.1475864138804405,138.03173942193226
2023-04-06,-1.1744084754398254,136.41068297536407
2023-04-10,2.631915141654684,140.00089639542725
2023-04-11,4.376883937045761,146.12857314147877
2023-04-12,0.0822000179073079,146.24869085476877
2023-04-13,1.1525740808315144,147.93431535911625
2023-04-14,1.478845715648136,150.12203564377793
2023-04-17,0.4205196748248152,150.75332833990754
2023-04-18,2.5596076614343044,154.61202208196303
2023-04-19,-3.1844890932297143,149.688419101941
2023-04-20,0.3031124169078136,150.142143286912
2023-04-24,1.538263135568663,152.45172452804724
2023-04-25,-0.5304455323297486,151.64305116632855
2023-04-26,-1.4251731054501393,149.48187518482203
2023-04-27,-2.6535717110562462,145.51526643176118
2023-04-28,2.164432931561988,148.66484677886038
2023-05-02,-3.6560778127964433,143.22954430035063
2023-05-03,-0.8691235495362659,141.9847026009428
2023-05-04,1.3052883611367028,143.83801239858747
2023-05-05,3.76559142111792,149.2543642537752
2023-05-08,1.4753721669777289,151.45642160197497
2023-05-09,0.6906507038579868,152.50245644380712
2023-05-10,0.1607118145548591,152.74754590879868
2023-05-11,2.1616170071522944,156.04936283917104
2023-05-12,3.1756520708566605,161.0049476617318
2023-05-15,-1.807912533466871,158.09411903345355
2023-05-16,2.025283462819916,161.2959730819289
2023-05-17,-0.5264089842621167,160.44689658837262
2023-05-18,0.4017974100659405,161.0915680633959
2023-05-19,0.4281483268176345,161.78127891670363
2023-05-22,-1.4286174321751277,159.47004336410373
2023-05-23,1.9746225950088012,162.61897487264164
2023-05-24,1.0297354579470896,164.29352011825532
2023-05-25,-0.7075618212750601,163.13104189506967
2023-05-26,1.5738288305117143,165.69844526392842
2023-05-29,-0.606669240492963,164.6932037645371
2023-05-30,-0.8971125780435574,163.21572031838252
2023-05-31,-1.1622725841477275,161.31870874810272
2023-06-01,2.762283366721663,165.77478860726174
2023-06-02,1.1348724251531994,167.65612097102155
2023-06-05,0.5903816293523212,168.64593190971917
2023-06-06,1.923534816781558,171.88989512708832
2023-06-07,2.9554025890375035,176.96993353796813
2023-06-09,4.588936895471418,185.0909721119832
2023-06-12,1.2128457499022138,187.3358401006961
2023-06-13,0.0322217349848941,187.39620295862505
2023-06-14,3.9277302651911095,194.7566203380499
2023-06-15,-1.350962271345535,192.1255318763352
2023-06-16,0.5370255092111753,193.15729499221877
2023-06-19,2.3033294231765256,197.60634380078642
2023-06-20,0.2420956612502633,198.0847401854834
2023-06-21,3.71586094542693,205.4452936848862
2023-06-22,-1.5499485674004498,202.26099729862565
2023-06-23,-3.1707762943868567,195.8477535434904
2023-06-26,1.80662693911684,199.38599181866226
2023-06-27,-0.8145880694595431,197.76181731713385
2023-06-28,0.6737702617823249,199.094277631377
2023-06-29,1.0202705496617392,201.1255779121117
2023-06-30,-4.788540311552514,191.49459853694728
2023-07-03,1.5939314736922672,194.54689121344833
2023-07-04,0.2149920724967557,194.96515160684612
2023-07-05,-0.0340532987232911,194.89875954136312
2023-07-06,-1.190856942384444,192.57779413274363
2023-07-07,-0.5079524037830296,191.59959059829401
2023-07-10,-0.0062708154425772,191.58757574157886
2023-07-11,-0.7351528601199586,190.17911419888014
2023-07-12,-0.2886117708355784,189.63023488963134
2023-07-13,1.3525680074321311,192.1951127791669
2023-07-14,-1.9616308300033136,188.42495419313113
2023-07-17,0.0221972360574085,188.46677932500444
2023-07-18,-0.80300579310294,186.9533801689501
2023-07-19,0.5107310769044693,187.9082091807963
2023-07-20,0.7084840360987332,189.23950884536126
2023-07-21,1.6953584405668076,192.44779683145825
2023-07-24,1.9183378105023463,196.13959568355486
2023-07-25,1.6622688949039288,199.39996317319293
2023-07-26,-0.4090977239861737,198.58422246222213
2023-07-27,-5.243226221552577,188.1720024382166
2023-07-28,1.561527482586933,191.1103599708235
2023-07-31,4.875593654399757,200.4281245544615
2023-08-01,-1.9579274790233916,196.5038872281185
2023-08-02,-0.6602849772725405,195.20640158099465
2023-08-03,1.312417604033267,197.7683247595435
2023-08-04,-3.907365884666037,190.04079270721357
2023-08-07,0.6143982075213605,191.20839993116607
2023-08-08,-0.061511377466783,191.09078501053622
2023-08-09,1.0595512567291188,193.1154898246089
2023-08-10,-0.0333320349755528,193.05112050199733
2023-08-11,0.0498781693901051,193.14741086689082
2023-08-14,0.4392798213457949,193.99586846828092
2023-08-15,-0.1987866455823494,193.61023058878448
2023-08-16,2.730804935858311,198.89734832202967
2023-08-17,-0.7057003591014799,197.4937290206778
2023-08-18,0.53457264755854,198.54947647666572
2023-08-21,-0.9441365062864526,196.6748983862089
2023-08-22,1.3919203218191845,199.41245626476376
2023-08-23,5.26127098237914,209.90408596147128
2023-08-24,-0.2416485718021999,209.39685573559092
2023-08-25,-0.741077149463576,207.84506348603924
2023-08-28,0.9464936867930264,209.81230389024554
2023-08-29,0.3348069630225492,210.5147700929481
2023-08-30,-0.0841759474041303,210.33756729079676
2023-08-31,-2.5137881261201533,205.0501264994707
2023-09-01,3.075546631847703,211.35653875862462
2023-09-04,-1.279625600386336,208.65196638057878
2023-09-05,4.2593223909370925,217.5391263037573
2023-09-06,0.4485094320748395,218.51480980368285
2023-09-08,-0.7345088532060395,216.90979918010845
2023-09-11,-0.638517144366102,215.5247929245334
2023-09-12,1.0134957085160767,217.7091274516117
2023-09-13,-1.216000839252529,215.06178263467075
2023-09-14,2.725715509435478,220.9237549988124
2023-09-15,-1.3722733255186026,217.89207723922962
2023-09-18,1.1530099949347727,220.40439466796894
2023-09-19,-0.0059939356506166,220.39118377038142
2023-09-20,0.1177624905276619,220.65072191729283
2023-09-21,-1.3781889324058991,217.609738088555
2023-09-22,0.693529442751406,219.11892569249335
2023-09-25,0.61078734992428,220.45727637191308
2023-09-26,-2.635584370276345,214.64693885271802
2023-09-27,3.533307745216918,222.23107576807215
2023-09-28,-0.4874349326318472,221.14784387361502
2023-09-29,0.9607256848458868,223.2724680111917
2023-10-02,-1.820059307994004,219.2087766749661
2023-10-03,-1.1349910738800095,216.72077662654365
2023-10-04,-2.887147646986954,210.46372782363855
2023-10-05,-0.3802577830174125,209.66342311816058
2023-10-06,2.381430534375184,214.6564118957127
2023-10-09,3.896630234626519,223.02077854220548
2023-10-10,0.9771323833391188,225.1999867909164
2023-10-11,-0.3303399952058305,224.45606116534776
2023-10-13,2.998943639655871,231.18737193548804
2023-10-16,0.9420331007543136,233.36523350388433
2023-10-17,2.1611120586358945,238.4085177058006
2023-10-18,2.2326776511691016,243.73141139910152
2023-10-19,-0.6974249184707904,242.03156780186362
2023-10-20,-1.0502423721902243,239.48964972273214
2023-10-23,-5.77480306869711,225.65959408133185
2023-10-24,1.462555071606486,228.95998991913498
2023-10-25,0.2640099087611647,229.56446697962005
2023-10-26,-0.7151856044614768,227.92265495882307
2023-10-27,-0.6957330821686036,226.33692164651754
2023-10-30,-0.7748471813856406,224.58315638870448
2023-10-31,-0.8309933709851891,222.71688524676506
2023-11-01,1.103048477407409,225.1735604584087
2023-11-03,0.7916620471922542,226.95617407686942
2023-11-06,-0.2533787913910346,226.3811152660061
2023-11-07,-2.112847679965724,221.59802712422777
2023-11-08,-2.260575327510994,216.58863679680636
2023-11-09,2.014859433561189,220.95259337732838
2023-11-10,-0.3106985966551012,220.26609677043197
2023-11-13,2.133443925883016,224.96535043276035
2023-11-14,1.091327584318447,227.42045935719173
2023-11-16,-1.9297462802237653,223.03182150227852
2023-11-17,4.017517952253402,231.9921649703703
2023-11-20,-0.320192381889095,231.2493437315556
2023-11-21,-0.9520027725191782,229.0478435677988
2023-11-22,0.0823209238314248,229.23639786863976
2023-11-23,0.416863591328398,230.1920009494268
2023-11-24,-0.2779080723867677,229.55227879679973
2023-11-27,-0.6255329360981943,228.1163536873618
2023-11-28,0.8673007627339802,230.09480856281323
2023-11-29,-1.2421489508135153,227.23668831237387
2023-11-30,0.8700987193317911,229.2138718272318
2023-12-01,-1.246256590631012,226.3572788429444
2023-12-04,-1.8400524046967348,222.1921862903887
2023-12-05,-0.6967676572198434,220.6440229994476
2023-12-06,-2.2230031987776178,215.73909931025827
2023-12-07,0.2840154081341417,216.35183159366923
2023-12-08,3.1734823305663795,223.21771874115106
2023-12-11,-0.2860061073584496,222.57930243284517
2023-12-12,-1.4354907150162963,219.38419721287363
2023-12-13,1.2370735081510764,222.098140997664
2023-12-14,2.167623069884561,226.9123915397141
2023-12-15,-0.732407464625473,225.25046824591703
2023-12-18,1.937856580220432,229.61549926679788
2023-12-19,0.6227250424238662,231.04537248201882
2023-12-20,0.1687524838735798,231.43526728695718
2023-12-21,-0.0061870061444868,231.42094837274962
2023-12-22,1.2650365531207577,234.34850796124363
2023-12-26,1.421186807410546,237.67903803975227
2023-12-27,-0.0362132837333328,237.59296665533228
2023-12-28,-0.4025592520323306,236.63651418588316
2023-12-29,-0.0053718636980781,236.6238023948812
