,TARPON GT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close
2023-01-20,1.3048837057064056,116.9185190904583
2023-01-23,0.127409915821941,117.06748487721171
2023-01-24,1.8882273380997685,119.27798513068903
2023-01-25,0.7534544058347192,120.17669036484709
2023-01-26,0.508245387803341,120.78748285084113
2023-01-27,-0.9902822594706095,119.59134583650814
2023-01-30,-0.9006531277447438,118.5142426397196
2023-01-31,0.8661275886516551,119.54072719170377
2023-02-01,0.8016927128895013,120.49907649053478
2023-02-02,-0.0663323307516061,120.41914664456445
2023-02-03,-1.7167702294950238,118.3518265843586
2023-02-06,-1.2892339723562851,116.82599462912886
2023-02-07,-2.275599444061616,114.16750294482895
2023-02-08,0.9936634904376572,115.30194373953606
2023-02-09,-2.3984694496005154,112.53646184414771
2023-02-10,1.0876059461809362,113.7604150947863
2023-02-13,0.7052477822719005,114.56270789934558
2023-02-14,0.4454826481840479,115.07306488432694
2023-02-15,2.127466917600218,117.52120627080963
2023-02-16,0.1694737903840337,117.72037391358181
2023-02-17,0.0616969336891815,117.79300377461392
2023-02-22,-1.1251242889466662,116.46768607846587
2023-02-23,-0.7272604558906437,115.62066265372634
2023-02-24,-1.0171120000104228,114.44467101938372
2023-02-27,1.1367869332262526,115.74566308530585
2023-02-28,0.6712561891456081,116.5226130124336
2023-03-01,-1.7485537326567655,114.4851525132155
2023-03-02,-1.8338531887914236,112.38566289315916
2023-03-03,-0.9313824231793943,111.33892258279863
2023-03-06,1.054896859669463,112.51343338071439
2023-03-07,0.3166565180380942,112.86971450118287
2023-03-08,3.505759405607889,116.82665513339086
2023-03-09,0.0,116.82665513339086
2023-03-10,-0.8166197424947175,115.87262560307536
2023-03-13,-1.4879221785673913,114.14853110783885
2023-03-14,-1.0511112634714492,112.94870304027714
2023-03-15,-0.8757985897078435,111.9594998919571
2023-03-16,1.7434547040138026,113.91146305941375
2023-03-17,-1.0283245885885806,112.7400834755528
2023-03-20,-2.7176231140260243,109.67623290824893
2023-03-21,0.1889548034821553,109.88347141860734
2023-03-22,1.163688144904107,111.16217234871476
2023-03-23,-1.392415789153134,109.61433270936564
2023-03-24,1.394993926518584,111.14344599325517
2023-03-27,0.4629559375835201,111.65799117571588
2023-03-28,1.4977495452874523,113.33034823082727
2023-03-29,-1.007928729858376,112.18805909136022
2023-03-30,1.3339150283413037,113.6845524715843
2023-03-31,-1.671164373415146,111.78469673260273
2023-04-03,-0.782488063559994,110.90999482378336
2023-04-04,1.960454779273868,113.08433511799862
2023-04-05,-0.8330824114032964,112.14224941207821
2023-04-06,-0.4844165499012676,111.59901379649455
2023-04-10,0.944693831468002,112.65328279580916
2023-04-11,2.7245565334387267,115.72258517235558
2023-04-12,-0.1672807543349197,115.52900355894339
2023-04-13,-0.1998579715149606,115.29810963591903
2023-04-14,1.056643095660359,116.51639915081388
2023-04-17,0.2662766656351678,116.82665513339083
2023-04-18,-0.4007015470513742,116.35852891890296
2023-04-19,-2.702364937474222,113.21409683163773
2023-04-20,1.2696621434894473,114.65153336020252
2023-04-24,0.4594583039762012,115.17830935086202
2023-04-25,-0.6728200916681359,114.40336654430574
2023-04-26,0.2128596112686676,114.64688510561022
2023-04-27,1.0423106704018137,115.8418618223493
2023-04-28,0.8501186838241637,116.82665513339086
2023-05-02,-7.558438319676952e-07,116.82665425036379
2023-05-03,7.558438319676952e-07,116.82665513339084
2023-05-04,-0.4816637610643215,116.26394347234971
2023-05-05,1.1385126302844162,117.58762315324914
2023-05-08,0.4547264647966731,118.12232519505234
2023-05-09,1.1625422318903178,119.49554711073564
2023-05-10,2.5010682809032847,122.48421233661409
2023-05-11,0.7836415658507789,123.44404953608873
2023-05-12,0.1367266508568887,123.61283045070154
2023-05-15,0.4132173548588636,124.1236201189561
2023-05-16,-0.8025843283525846,123.12742339609746
2023-05-17,1.341235987541323,124.77885270921828
2023-05-18,1.2494113128104667,126.33785381096237
2023-05-19,1.4622943544268852,128.18528511474418
2023-05-22,-0.0007956422501842,128.18426521845728
2023-05-23,0.0503056564965298,128.2487491546007
2023-05-24,-0.1811865322823846,128.01637969331193
2023-05-25,1.5161483782678786,129.95729795794932
2023-05-26,2.243892138186454,132.8733995498273
2023-05-29,0.2182968938637008,133.16345805381567
2023-05-30,-0.71501984435135,132.2113129033064
2023-05-31,0.0899561972554474,132.33024517273572
2023-06-01,1.5310465556535924,134.35628283354083
2023-06-02,1.3185360380744582,136.1278188421183
2023-06-05,0.3607683687350871,136.61892495354968
2023-06-06,1.2057331440504582,138.26618461276004
2023-06-07,-1.5524589978204717,136.1196587887962
2023-06-09,-0.3454206672579785,135.64947335513864
2023-06-12,3.1934621240773176,139.98138790824535
2023-06-13,-1.2153866102236344,138.28007286280334
2023-06-14,2.9303380246091804,142.33214641835934
2023-06-15,0.8931455064872695,143.6033795883818
2023-06-16,1.331724162972581,145.51578049320554
2023-06-19,0.928946917549589,146.8675448506454
2023-06-20,0.5103521340260153,147.6170864999823
2023-06-21,0.7504478630466105,148.72487577111306
2023-06-22,-1.0390605792771956,147.17953421539644
2023-06-23,1.2897168008332738,149.07773339556056
2023-06-26,-1.116050549058334,147.41395053347568
2023-06-27,-1.4172112109028467,145.32478350008049
2023-06-28,-1.097076433164379,143.73045954875394
2023-06-29,-0.0260686604108828,143.69299094334718
2023-06-30,1.42222351572574,145.73662645099313
2023-07-03,-0.0628657858823933,145.64500797545622
2023-07-04,-1.1605538079797697,143.95471928926463
2023-07-05,1.6343219039861578,146.30740279843087
2023-07-06,-0.8612615247536981,145.04731343026157
2023-07-07,1.8158185790806411,147.6811094959856
2023-07-10,0.0317553719549001,147.72800618161318
2023-07-11,-1.2289616016587956,145.91248571074502
2023-07-12,0.4631356117807517,146.58825839410596
2023-07-13,0.5462598533401364,147.38901119942346
2023-07-14,-1.293207508048866,145.48296544055353
2023-07-17,0.9997977843634098,146.93750090565436
2023-07-18,1.235552828078168,148.75299135360154
2023-07-19,-1.5332229723042712,146.47227631817833
2023-07-20,1.5568778979282882,148.7526708147685
2023-07-21,0.82363132531591,149.97784440884297
2023-07-24,0.6139393240040203,150.89861737296243
2023-07-25,1.0290262324003985,152.45140373005972
2023-07-26,-0.2042388964493047,152.14003866545997
2023-07-27,-0.7891766746091711,150.9393849675708
2023-07-28,0.4456970731932186,151.6121173886671
2023-07-31,1.8111115476064032,154.3579819542638
2023-08-01,-0.3905615343692048,153.7551190515219
2023-08-02,0.7322948223783765,154.88105982747788
2023-08-03,0.4510226116900551,155.579608428525
2023-08-04,0.4138471981970371,156.22347027897237
2023-08-07,-0.3720829121520941,155.6421894412933
2023-08-08,0.0099370353921823,155.65765566074327
2023-08-09,0.0152345172828916,155.68136935319706
2023-08-10,0.1607466114402767,155.93162187907615
2023-08-11,0.315262818078299,156.4232163044873
2023-08-14,-0.8095507402182789,155.1568909990211
2023-08-15,1.012313864847969,156.72756571887123
2023-08-16,-0.9131987342063884,155.29633157257402
2023-08-17,-1.0625574364975798,153.64621885284168
2023-08-18,0.3295033593211371,154.15248830543172
2023-08-21,-0.5136499692672492,153.36068409662616
2023-08-22,1.7546630384871476,156.0516473360407
2023-08-23,1.5102365185580835,158.40839630192107
2023-08-24,-1.1776916770423471,156.54283380293708
2023-08-25,-1.942671245884564,153.50172118315456
2023-08-28,0.5318714526474588,154.31815301745024
2023-08-29,0.399046387996016,154.93395403308855
2023-08-30,-0.2966429087926547,154.47435344513733
2023-08-31,-2.196208314115955,151.08177485159834
2023-09-01,2.9527721245439897,155.54287538468265
2023-09-04,-0.0977113801824525,155.3908922943688
2023-09-05,-0.3137112020886734,154.9034136582158
2023-09-06,-0.4082094672862912,154.27108325851333
2023-09-08,0.6659461120061216,155.2984455394231
2023-09-11,1.1701744193259866,157.11570822273634
2023-09-12,2.0448064634672525,160.32842037959722
2023-09-13,-0.0712756879258091,160.21414519503108
2023-09-14,-0.1427373793982722,159.98545972275434
2023-09-15,0.0700094384304961,160.09746464467668
2023-09-18,0.0824471346033917,160.2294604168489
2023-09-19,0.4946588585051925,161.02204963673591
2023-09-20,0.8295133794641085,162.35774908236
2023-09-21,-1.200260169188272,160.40903368853378
2023-09-22,0.674017243997338,161.490218236524
2023-09-25,-0.4203523683966703,160.8113902794378
2023-09-26,-1.5517591179597057,158.31598486805885
2023-09-27,-0.1549882359258014,158.0706137159233
2023-09-28,1.6846685920645754,160.73357969847916
2023-09-29,1.2094855862347045,162.67762917717133
2023-10-02,-1.6457171389609782,160.00041555254722
2023-10-03,-1.981726188194688,156.82964541632208
2023-10-04,0.4879300149085885,157.59486432858301
2023-10-05,-1.2348880691672726,155.648744151369
2023-10-06,-0.5110178274991717,154.85335132047692
2023-10-09,1.4411728024715798,157.0850557034234
2023-10-10,1.6491073807046952,159.67555695101262
2023-10-11,-0.9224770839992736,158.2025865293913
2023-10-13,-2.6028913328295267,154.08474511630564
2023-10-16,0.3859393797076116,154.67941882583156
2023-10-17,-0.1029471419529137,154.52018078496098
2023-10-18,-1.7203367106584544,151.86191338954148
2023-10-19,0.1212184496887758,152.04599804661999
2023-10-20,0.0242532488223146,152.0828741408506
2023-10-23,1.5013238014350172,154.36613052823367
2023-10-24,0.5235977929707092,155.17438818077378
2023-10-25,-0.735081479494093,154.03372999233864
2023-10-26,1.3362823495787437,156.09205553862404
2023-10-27,-1.7245067344057508,153.4002375289881
2023-10-30,-0.8661952736894629,152.0714919216836
2023-10-31,0.5001436799362713,152.83206787751467
2023-11-01,-0.1867805532598576,152.54660729557457
2023-11-03,3.134098098300564,157.3275676138472
2023-11-06,-0.8338586320978947,156.0156781106295
2023-11-07,1.0402298578315872,157.63859977723467
2023-11-08,0.2368935579476039,158.01203546494574
2023-11-09,0.4106484106041419,158.6609093771458
2023-11-10,1.5232191187436683,161.07766268275105
2023-11-13,-1.0921522800007466,159.31844931718948
2023-11-14,2.405023504201731,163.1500954697976
2023-11-16,1.012532444596359,164.80204311981925
2023-11-17,-0.7254347307340425,163.60651186206877
2023-11-20,1.1870239865192866,165.54856040137906
2023-11-21,-1.0648700542465694,163.78568335642848
2023-11-22,-0.0419781837661337,163.7169291012865
2023-11-23,0.6286664555459565,164.74616251659623
2023-11-24,-0.6442994420339354,163.68470391072947
2023-11-27,0.4267124115644227,164.38316685814902
2023-11-28,0.5845142089014654,165.34400982547712
2023-11-29,-0.7142487310131229,164.16304233349243
2023-11-30,0.5991778565567651,165.14667093180464
2023-12-01,1.2237932769191495,167.16772478772384
2023-12-04,-0.8670924249464473,165.71822610913415
2023-12-05,0.5662575720503327,166.6566181127446
2023-12-06,-0.2844394679217821,166.18258091492828
2023-12-07,0.3626104145311615,166.7851762604625
2023-12-08,0.1070797271203627,166.9637693720794
2023-12-11,0.2337118327417009,167.3539834574935
2023-12-12,0.372216474401732,167.97690255448984
2023-12-13,2.0611408758442584,171.43914315501752
2023-12-14,0.6719043558624183,172.5910502255293
2023-12-15,-0.7163552674225304,171.35468514613885
2023-12-18,0.6976929114466346,172.55021463783515
2023-12-19,0.522427447708651,173.4516643201834
2023-12-20,0.1620457522769847,173.73273537446798
2023-12-21,1.508493818849277,176.3534829489096
2023-12-22,0.8150707310006,177.7908885715263
2023-12-26,0.5002103182304651,178.6802169410347
2023-12-27,1.0558550822061363,180.56682109250357
2023-12-28,0.4868691286461279,181.44594520098065
2023-12-29,-0.0044806900435845,181.43781517057954
